Projectnummer;Opdrachtnummer;NR LU;NR BU;NR SU;UNITS TOTAL;Buildingtype;Quadrant;Wall Mount;SS Reason;Number Floors;Height Cable;adres;Perceel eigenschap;Crab Comment;Building exists;Building comment;Opdrachttemplate;Straat;Huisnummer;Huisnummer Toevoeging;BG Name;xPos;yPos
KNOKKE-HEIST - FH10;293660;0;1;0;1;SDU;;N;MON;2;4;Duinendreef29;Monument;;;;BUILDING template;Duinendreef;29;;;72885,623;226440,981
KNOKKE-HEIST - FH10;4335932;1;0;0;1;SDU;;N;MON;2;4;Duinendreef45;Monument;;;;BUILDING template;Duinendreef;45;;;72923,161;226454,442
KNOKKE-HEIST - FH10;1468793;1;0;0;1;SDU;;Y;NA;2;4;Duinendreef23;;;;;BUILDING template;Duinendreef;23;;;72788,193;226435,615
KNOKKE-HEIST - FH10;293664;1;0;0;1;SDU;;Y;NA;2;4;Duinendreef54;Beschermd Erfgoed;;;;BUILDING template;Duinendreef;54;;;72962,638;226440,468
KNOKKE-HEIST - FH10;4335934;1;0;0;1;SDU;;N;MON;2;4;Duinendreef49;Monument;;;;BUILDING template;Duinendreef;49;;;72927,561;226457,071
KNOKKE-HEIST - FH10;1468819;1;0;0;1;SDU;;Y;NA;2;4;Jozef Nellenslaan18;;;;;BUILDING template;Jozef Nellenslaan;18;;;73151,556;226619,159
KNOKKE-HEIST - FH10;293670;1;0;0;1;SDU;;Y;NA;2;4;Zomerpad6;;;;;BUILDING template;Zomerpad;6;;;73079,08;226379,61
KNOKKE-HEIST - FH10;4335935;1;0;0;1;SDU;;N;MON;2;4;Duinendreef51;Monument;;;;BUILDING template;Duinendreef;51;;;72932,181;226458,426
KNOKKE-HEIST - FH10;2757326;1;0;0;1;SDU;;Y;NA;2;4;Ermitage8;;;;;BUILDING template;Ermitage;8;;;72896,86;226298,777
KNOKKE-HEIST - FH10;293674;1;0;0;1;SDU;;Y;NA;2;4;Zomerpad8;;;;;BUILDING template;Zomerpad;8;;;73103,25;226420,3
KNOKKE-HEIST - FH10;4335982;1;0;0;1;SDU;;Y;NA;2;4;Bocheldreef18;;;;;BUILDING template;Bocheldreef;18;;;72959,873;226608,427
KNOKKE-HEIST - FH10;2757843;11;0;0;11;MDU;;Y;NA;4;4;Anemonenlaan3;;16 Units in CRAB, aantal onduidelijk in GM.;;;BUILDING template;Anemonenlaan;3;;;72506,685;226502,455
KNOKKE-HEIST - FH10;293677;1;0;0;1;SDU;;Y;NA;2;4;Zomerpad9;;;;;BUILDING template;Zomerpad;9;;;73076,44;226431,42
KNOKKE-HEIST - FH10;4335995;0;1;0;1;SDU;;N;MON;2;4;Poststraat26;Monument;2 Units in CRAB, onduidelijk in GM.;;;BUILDING template;Poststraat;26;;;72920,558;226469,157
KNOKKE-HEIST - FH10;2757844;1;0;0;1;SDU;;Y;NA;2;4;Anemonenlaan12;;;;;BUILDING template;Anemonenlaan;12;;;72568,687;226260,186
KNOKKE-HEIST - FH10;293681;1;0;0;1;SDU;;Y;NA;2;4;Van Cailliedreef15;;;;;BUILDING template;Van Cailliedreef;15;;;72999,938;226450,105
KNOKKE-HEIST - FH10;4335996;1;0;0;1;SDU;;N;MON;2;4;Poststraat30;Monument;;;;BUILDING template;Poststraat;30;;;72930,351;226469,388
KNOKKE-HEIST - FH10;2757845;1;0;0;1;SDU;;Y;NA;2;4;Anemonenlaan13;;;;;BUILDING template;Anemonenlaan;13;;;72567,67;226254,28
KNOKKE-HEIST - FH10;293685;1;0;0;1;SDU;;Y;NA;2;4;Van Cailliedreef13;;;;;BUILDING template;Van Cailliedreef;13;;;73016,284;226441,669
KNOKKE-HEIST - FH10;4336000;4;0;0;4;MDU;;N;MON;4;4;Poststraat14;Monument;1 Unit in CRAB, 4 bussen in GM.;;;BUILDING template;Poststraat;14;;;72904,558;226470,157
KNOKKE-HEIST - FH10;2758059;5;0;0;5;MDU;;Y;NA;4;4;Bergdreef1;;;;;BUILDING template;Bergdreef;1;;;72777,556;226668,156
KNOKKE-HEIST - FH10;293691;1;0;0;1;SDU;;Y;NA;2;4;Van Cailliedreef7;;;;;BUILDING template;Van Cailliedreef;7;;;73085,003;226399,471
KNOKKE-HEIST - FH10;4336406;1;0;0;1;SDU;;Y;NA;2;4;Elizabetlaan289;Beschermd Erfgoed;;;;BUILDING template;Elizabetlaan;289;;;72782,775;226257,468
KNOKKE-HEIST - FH10;2758060;5;0;0;5;MDU;;Y;NA;4;4;Bergdreef7;;;;;BUILDING template;Bergdreef;7;;;72822,084;226680,622
KNOKKE-HEIST - FH10;293694;1;0;0;1;SDU;;Y;NA;2;4;Van Cailliedreef9;;;;;BUILDING template;Van Cailliedreef;9;;;73063,69;226409,434
KNOKKE-HEIST - FH10;4336408;1;0;0;1;SDU;;Y;NA;2;4;Meeuwendreef6;;;;;BUILDING template;Meeuwendreef;6;;;72811,617;226298,576
KNOKKE-HEIST - FH10;2758068;1;0;0;1;SDU;;Y;NA;2;4;Bergdreef21;;;;;BUILDING template;Bergdreef;21;;;72924,86;226704,11
KNOKKE-HEIST - FH10;293700;1;0;0;1;SDU;;Y;NA;2;4;Van Cailliedreef10;;;;;BUILDING template;Van Cailliedreef;10;;;73070,3;226435,12
KNOKKE-HEIST - FH10;4336412;1;0;0;1;SDU;;Y;NA;2;4;Meeuwendreef12;Beschermd Erfgoed;;;;BUILDING template;Meeuwendreef;12;;;72768,559;226355,156
KNOKKE-HEIST - FH10;2758072;22;0;0;22;MDU;;Y;NA;4;4;Bergdreef31;;24 Units in CRAB, onduidelijk in GM.;;;BUILDING template;Bergdreef;31;;;73101,556;226676,159
KNOKKE-HEIST - FH10;293702;1;0;0;1;SDU;;Y;NA;2;4;Van Cailliedreef14;;;;;BUILDING template;Van Cailliedreef;14;;;73035,58;226457,27
KNOKKE-HEIST - FH10;4336419;1;0;0;1;SDU;;Y;NA;2;4;Oudjespad6;;;;;BUILDING template;Oudjespad;6;;;72803,655;226361,442
KNOKKE-HEIST - FH10;2758073;1;0;0;1;SDU;;Y;NA;2;4;Bergdreef33;;;;;BUILDING template;Bergdreef;33;;;73116,28;226649,15
KNOKKE-HEIST - FH10;293706;1;0;0;1;SDU;;Y;NA;2;4;Van Cailliedreef16;;;;;BUILDING template;Van Cailliedreef;16;;;73020,097;226466,244
KNOKKE-HEIST - FH10;4336422;1;0;0;1;SDU;;Y;NA;2;4;Duinbergenlaan71;;;;;BUILDING template;Duinbergenlaan;71;;;72841,26;226381,7
KNOKKE-HEIST - FH10;2758188;0;1;0;1;SDU;;Y;NA;2;4;Bocheldreef4;;;;;BUILDING template;Bocheldreef;4;;;73021,684;226575,982
KNOKKE-HEIST - FH10;293709;1;0;0;1;SDU;;Y;NA;2;4;Van Cailliedreef12;Beschermd Erfgoed;;;;BUILDING template;Van Cailliedreef;12;;;73058,43;226452,55
KNOKKE-HEIST - FH10;4336423;1;0;0;1;SDU;;Y;NA;2;4;Zeegrasstraat40;;;;;BUILDING template;Zeegrasstraat;40;;;72640,878;226309,679
KNOKKE-HEIST - FH10;2758189;1;0;0;1;SDU;;Y;NA;2;4;Bocheldreef8;;;;;BUILDING template;Bocheldreef;8;;;73007,15;226563,95
KNOKKE-HEIST - FH10;293712;1;0;0;1;SDU;;Y;NA;2;4;Van Cailliedreef11;;;;;BUILDING template;Van Cailliedreef;11;;;73049,39;226417,88
KNOKKE-HEIST - FH10;4336444;1;0;0;1;SDU;;Y;NA;2;4;Irispad4;;;;;BUILDING template;Irispad;4;;;72619,956;226274,567
KNOKKE-HEIST - FH10;2758190;4;0;0;4;MDU;;Y;NA;4;4;Bocheldreef13;;3 Units in CRAB en GM.;;;BUILDING template;Bocheldreef;13;;;72973,557;226522,158
KNOKKE-HEIST - FH10;293714;1;0;0;1;SDU;;Y;NA;2;4;Dalgang2;;Niet in CRAB, 1 bus in GM.;;;BUILDING template;Dalgang;2;;;73040,612;226485,579
KNOKKE-HEIST - FH10;4336446;1;0;0;1;SDU;;Y;NA;2;4;Irispad6;;;;;BUILDING template;Irispad;6;;;72614,479;226289,329
KNOKKE-HEIST - FH10;2758419;1;0;0;1;SDU;;Y;NA;2;4;Brieshelling5;;19 Unit in CRAB, 24 bussen in GM.;;;BUILDING template;Brieshelling;5;;;72759,688;226685,724
KNOKKE-HEIST - FH10;293716;1;0;0;1;SDU;;Y;NA;2;4;Dalgang1;Beschermd Erfgoed;;;;BUILDING template;Dalgang;1;;;73063,2;226498,04
KNOKKE-HEIST - FH10;4336464;1;0;0;1;SDU;;Y;NA;2;4;Duinendreef20;Beschermd Erfgoed;;;;BUILDING template;Duinendreef;20;;;72709,558;226433,156
KNOKKE-HEIST - FH10;2758582;1;0;0;1;SDU;;Y;NA;2;4;Van Cailliedreef3;;;;;BUILDING template;Van Cailliedreef;3;;;73118,04;226381,58
KNOKKE-HEIST - FH10;293717;1;0;0;1;SDU;;Y;NA;2;4;Dalgang3;Beschermd Erfgoed;;;;BUILDING template;Dalgang;3;;;73070,23;226491,96
KNOKKE-HEIST - FH10;4336476;1;0;0;1;SDU;;Y;NA;2;4;Duinendreef32;Beschermd Erfgoed;;;;BUILDING template;Duinendreef;32;;;72797,818;226396,527
KNOKKE-HEIST - FH10;2758583;1;0;0;1;SDU;;Y;NA;2;4;Van Cailliedreef5;;;;;BUILDING template;Van Cailliedreef;5;;;73101,76;226387,94
KNOKKE-HEIST - FH10;293720;1;0;0;1;SDU;;Y;NA;2;4;Dalgang5;Beschermd Erfgoed;;;;BUILDING template;Dalgang;5;;;73086,79;226474,133
KNOKKE-HEIST - FH10;4336477;1;0;0;1;SDU;;Y;NA;2;4;Duinendreef34;Beschermd Erfgoed;;;;BUILDING template;Duinendreef;34;;;72797,818;226396,527
KNOKKE-HEIST - FH10;2758584;1;0;0;1;SDU;;Y;NA;2;4;Van Cailliedreef6;;;;;BUILDING template;Van Cailliedreef;6;;;73120,72;226410,475
KNOKKE-HEIST - FH10;293721;1;0;0;1;SDU;;Y;NA;2;4;Dalgang7;Beschermd Erfgoed;;;;BUILDING template;Dalgang;7;;;73089,56;226466,54
KNOKKE-HEIST - FH10;4336628;1;0;0;1;SDU;;Y;NA;2;4;Mimosastraat5;;;;;BUILDING template;Mimosastraat;5;;;72632,715;226563,059
KNOKKE-HEIST - FH10;2758710;1;0;0;1;SDU;;N;MON;2;4;Vandaelelaan4;Monument;;;;BUILDING template;Vandaelelaan;4;;;73210,38;226598,34
KNOKKE-HEIST - FH10;293723;1;0;0;1;SDU;;Y;NA;2;4;Dalgang8;;;;;BUILDING template;Dalgang;8;;;73077,2;226448,52
KNOKKE-HEIST - FH10;4336631;1;0;0;1;SDU;;Y;NA;2;4;Mimosastraat15;;;;;BUILDING template;Mimosastraat;15;;;72608,558;226510,155
KNOKKE-HEIST - FH10;2758711;1;0;0;1;SDU;;Y;NA;2;4;Vandaelelaan5;;;;;BUILDING template;Vandaelelaan;5;;;73182,46;226513,61
KNOKKE-HEIST - FH10;293725;1;0;0;1;SDU;;Y;NA;2;4;Vandaelelaan9;Beschermd Erfgoed;;;;BUILDING template;Vandaelelaan;9;;;73130,62;226538,43
KNOKKE-HEIST - FH10;4336635;1;0;0;1;SDU;;Y;NA;2;4;Duinendreef7;;;;;BUILDING template;Duinendreef;7;;;72649,196;226487,325
KNOKKE-HEIST - FH10;2758712;1;0;0;1;SDU;;N;MON;2;4;Vandaelelaan6;Monument;;;;BUILDING template;Vandaelelaan;6;;;73211,557;226569,16
KNOKKE-HEIST - FH10;293727;1;0;0;1;SDU;;Y;NA;2;4;Kinderpad4;;;;;BUILDING template;Kinderpad;4;;;72987,588;226408,023
KNOKKE-HEIST - FH10;4336638;1;0;0;1;SDU;;Y;NA;2;4;Duinendreef21;;;;;BUILDING template;Duinendreef;21;;;72771,05;226439,599
KNOKKE-HEIST - FH10;2758713;1;0;0;1;SDU;;Y;NA;2;4;Vandaelelaan7;;;;;BUILDING template;Vandaelelaan;7;;;73155,99;226533,97
KNOKKE-HEIST - FH10;293730;1;0;0;1;SDU;;Y;NA;2;4;Kinderpad7;;;;;BUILDING template;Kinderpad;7;;;72887,559;226345,157
KNOKKE-HEIST - FH10;4336643;0;1;0;1;SDU;;Y;NA;2;4;Duinbergenlaan123;;;;;BUILDING template;Duinbergenlaan;123;;;72630,24;226650,02
KNOKKE-HEIST - FH10;2758714;1;0;0;1;SDU;;Y;NA;2;4;Vandaelelaan8;;;;;BUILDING template;Vandaelelaan;8;;;73193,428;226564,367
KNOKKE-HEIST - FH10;293732;1;0;0;1;SDU;;Y;NA;2;4;Kinderpad5;;;;;BUILDING template;Kinderpad;5;;;72897,559;226346,157
KNOKKE-HEIST - FH10;4336656;8;0;0;8;MDU;;Y;NA;4;4;Patriottenstraat6;;Niet in CRAB, of GM.;;;BUILDING template;Patriottenstraat;6;;;72620,287;226621,475
KNOKKE-HEIST - FH10;2758715;1;0;0;1;SDU;;Y;NA;2;4;Vandaelelaan12;;;;;BUILDING template;Vandaelelaan;12;;;73182,43;226591,67
KNOKKE-HEIST - FH10;293734;1;0;0;1;SDU;;Y;NA;2;4;Kinderpad1;;;;;BUILDING template;Kinderpad;1;;;72990,613;226384,126
KNOKKE-HEIST - FH10;4336802;6;0;0;6;MDU;;Y;NA;4;4;Zeedijk-Duinbergen308;;;;;BUILDING template;Zeedijk-Duinbergen;308;;;72451,46;226574,06
KNOKKE-HEIST - FH10;2758716;1;0;0;1;SDU;;Y;NA;2;4;Vandaelelaan14;;;;;BUILDING template;Vandaelelaan;14;;;73164,176;226563,048
KNOKKE-HEIST - FH10;293736;1;0;0;1;SDU;;Y;NA;2;4;Kinderpad3;;;;;BUILDING template;Kinderpad;3;;;72983,36;226381,197
KNOKKE-HEIST - FH10;4336803;10;0;0;10;MDU;;Y;NA;4;4;Zeedijk-Duinbergen310;;;;;BUILDING template;Zeedijk-Duinbergen;310;;;72459,39;226581,57
KNOKKE-HEIST - FH10;2758717;1;0;0;1;SDU;;Y;NA;2;4;Dalgang6;;;;;BUILDING template;Dalgang;6;;;73063,45;226461,06
KNOKKE-HEIST - FH10;293738;1;0;0;1;SDU;;Y;NA;2;4;Kinderpad2;;;;;BUILDING template;Kinderpad;2;;;72973,786;226403,158
KNOKKE-HEIST - FH10;4336898;12;0;0;12;MDU;;Y;NA;4;4;Zeedijk-Duinbergen406;;1 Unit in CRAB, onduidelijk in GM.;;;BUILDING template;Zeedijk-Duinbergen;406;;;72841,698;226758,664
KNOKKE-HEIST - FH10;2758982;15;0;0;15;MDU;;Y;NA;4;4;Zeedijk-Duinbergen301;;;;;BUILDING template;Zeedijk-Duinbergen;301;;;72428,448;226548,147
KNOKKE-HEIST - FH10;293740;1;0;0;1;SDU;;Y;NA;2;4;Rondeweg3;Beschermd Erfgoed;;;;BUILDING template;Rondeweg;3;;;73024,604;226413,158
KNOKKE-HEIST - FH10;4336905;8;0;0;8;MDU;;Y;NA;4;4;Engelsestraat33;;8 Units  in CRAB en GM.;;;BUILDING template;Engelsestraat;33;;;72836,159;226717,219
KNOKKE-HEIST - FH10;2758983;12;0;0;12;MDU;;Y;NA;4;4;Zeedijk-Duinbergen302;;;;;BUILDING template;Zeedijk-Duinbergen;302;;;72434,65;226553,12
KNOKKE-HEIST - FH10;293742;1;0;0;1;SDU;;Y;NA;2;4;Rondeweg1;;;;;BUILDING template;Rondeweg;1;;;73033,956;226429,308
KNOKKE-HEIST - FH10;4337107;1;0;0;1;SDU;;Y;NA;2;4;Rondeweg6;;;;;BUILDING template;Rondeweg;6;;;73013,511;226392,282
KNOKKE-HEIST - FH10;2758985;12;0;0;12;MDU;;Y;NA;4;4;Zeedijk-Duinbergen303;;1 Units in CRAB, Onduidelijk in GM.;;;BUILDING template;Zeedijk-Duinbergen;303;;;72437,827;226557,534
KNOKKE-HEIST - FH10;293744;1;0;0;1;SDU;;Y;NA;2;4;Rondeweg2;;;;;BUILDING template;Rondeweg;2;;;73012,567;226435,166
KNOKKE-HEIST - FH10;4337109;1;0;0;1;SDU;;Y;NA;2;4;Elizabetlaan273;;;;;BUILDING template;Elizabetlaan;273;;;73027,819;226313,394
KNOKKE-HEIST - FH10;2758987;12;0;0;12;MDU;;Y;NA;4;4;Zeedijk-Duinbergen305;;;;;BUILDING template;Zeedijk-Duinbergen;305;;;72441,24;226562,23
KNOKKE-HEIST - FH10;293746;1;0;0;1;SDU;;Y;NA;2;4;Rondeweg4;;;;;BUILDING template;Rondeweg;4;;;73003,79;226419,2
KNOKKE-HEIST - FH10;4337134;1;0;0;1;SDU;;Y;NA;2;4;Elizabetlaan230;;;;;BUILDING template;Elizabetlaan;230;;;73271,73;226527,94
KNOKKE-HEIST - FH10;2758988;20;1;0;21;MDU;;Y;NA;4;4;Zeedijk-Duinbergen306;;2 Units in CRAB, onduidelijk in GM.;;;BUILDING template;Zeedijk-Duinbergen;306;;;72444,177;226566,677
KNOKKE-HEIST - FH10;293748;1;0;0;1;SDU;;Y;NA;2;4;Gallischpad2;Beschermd Erfgoed;;;;BUILDING template;Gallischpad;2;;;72900,59;226596,33
KNOKKE-HEIST - FH10;4337137;1;0;0;1;SDU;;Y;NA;2;4;Elizabetlaan236;;;;;BUILDING template;Elizabetlaan;236;;;73244,693;226480,924
KNOKKE-HEIST - FH10;2758996;11;0;0;11;MDU;;Y;NA;4;4;Zeedijk-Duinbergen318;;;;;BUILDING template;Zeedijk-Duinbergen;318;;;72505,526;226619,185
KNOKKE-HEIST - FH10;293752;1;0;0;1;SDU;;Y;NA;2;4;Ermitage9;;;;;BUILDING template;Ermitage;9;;;72889,225;226294,538
KNOKKE-HEIST - FH10;4337167;1;0;0;1;SDU;;Y;NA;2;4;Zomerpad16;;;;;BUILDING template;Zomerpad;16;;;73131,54;226481,46
KNOKKE-HEIST - FH10;2758997;7;0;0;7;MDU;;Y;NA;4;4;Zeedijk-Duinbergen321;;Niet in CRAB of GM.;;;BUILDING template;Zeedijk-Duinbergen;321;;;72514,864;226622,702
KNOKKE-HEIST - FH10;293756;1;0;0;1;SDU;;N;MON;2;4;Petunialaan16;Monument;;;;BUILDING template;Petunialaan;16;;;72875,997;226617,768
KNOKKE-HEIST - FH10;4337168;1;0;0;1;SDU;;Y;NA;2;4;Leeuwerikenlaan26;;;;;BUILDING template;Leeuwerikenlaan;26;;;73233,556;226613,16
KNOKKE-HEIST - FH10;2759001;32;0;0;32;MDU;;Y;NA;4;4;Zeedijk-Duinbergen325;;19 Units in CRAB, onduidelijk in  GM.;;;BUILDING template;Zeedijk-Duinbergen;325;;;72540,557;226630,154
KNOKKE-HEIST - FH10;293757;5;0;0;5;MDU;;Y;NA;4;4;Bergdreef8;;4 units in CRAB, aantal onduidelijk in GM.;;;BUILDING template;Bergdreef;8;;;73009,859;226662,904
KNOKKE-HEIST - FH10;4337179;1;0;0;1;SDU;;Y;NA;2;4;Jozef Nellenslaan20;;;;;BUILDING template;Jozef Nellenslaan;20;;;73157,556;226626,159
KNOKKE-HEIST - FH10;2759002;12;0;0;12;MDU;;Y;NA;4;4;Zeedijk-Duinbergen326;;niet in CRAB en GM.;;;BUILDING template;Zeedijk-Duinbergen;326;;;72540,557;226630,154
KNOKKE-HEIST - FH10;293759;16;0;0;16;MDU;;Y;NA;4;4;Bergdreef12;;;;;BUILDING template;Bergdreef;12;;;73060,794;226651,208
KNOKKE-HEIST - FH10;4337180;1;0;0;1;SDU;;Y;NA;2;4;Jozef Nellenslaan22;;;;;BUILDING template;Jozef Nellenslaan;22;;;73169,556;226644,159
KNOKKE-HEIST - FH10;2759005;12;0;0;12;MDU;;Y;NA;4;4;Zeedijk-Duinbergen328;;;;;BUILDING template;Zeedijk-Duinbergen;328;;;72554,557;226635,154
KNOKKE-HEIST - FH10;293761;1;0;0;1;SDU;;Y;NA;2;4;Poststraat11;Beschermd Erfgoed;;;;BUILDING template;Poststraat;11;;;72975,557;226487,158
KNOKKE-HEIST - FH10;4337202;1;0;0;1;SDU;;Y;NA;2;4;Vandaelelaan10;;;;;BUILDING template;Vandaelelaan;10;;;73189,366;226563,986
KNOKKE-HEIST - FH10;2759006;31;1;0;32;MDU;;Y;NA;4;4;Zeedijk-Duinbergen329;;;;;BUILDING template;Zeedijk-Duinbergen;329;;;72564,557;226640,154
KNOKKE-HEIST - FH10;293763;3;1;0;4;MDU;;Y;NA;4;4;Poststraat2;;;;;BUILDING template;Poststraat;2;;;72879,368;226475,451
KNOKKE-HEIST - FH10;5320405;9;1;0;10;MDU;;Y;NA;4;4;Leeuwerikenlaan4;;Niet in CRAB of GM.;;;BUILDING template;Leeuwerikenlaan;4;;;73120,957;226709,355
KNOKKE-HEIST - FH10;2759012;29;0;0;29;MDU;;Y;NA;4;4;Zeedijk-Duinbergen336;;;;;BUILDING template;Zeedijk-Duinbergen;336;;;72609,549;226659,033
KNOKKE-HEIST - FH10;293765;1;0;0;1;SDU;;N;MON;2;4;Poststraat32;Monument;;;;BUILDING template;Poststraat;32;;;72935,612;226467,124
KNOKKE-HEIST - FH10;5321467;4;0;0;4;MDU;;Y;NA;4;4;Patriottenstraat62;;1 Unit in CRAB, aantal onduidelijk in GM.;;;BUILDING template;Patriottenstraat;62;;;72473,195;226556,392
KNOKKE-HEIST - FH10;2759018;35;3;0;38;MDU;;Y;NA;4;4;Zeedijk-Duinbergen391;;1 Unit in CRAB, aantal onduidelijk in GM.;;;BUILDING template;Zeedijk-Duinbergen;391;;;72782,556;226731,156
KNOKKE-HEIST - FH10;293767;0;1;0;1;SDU;;Y;NA;2;4;Poststraat1;;;;;BUILDING template;Poststraat;1;;;72898,827;226499,204
KNOKKE-HEIST - FH10;5397870;0;1;0;1;SDU;;Y;NA;2;4;Duinendreef57;;;;;BUILDING template;Duinendreef;57;;;72952,885;226470,001
KNOKKE-HEIST - FH10;2759025;12;0;0;12;MDU;;Y;NA;4;4;Zeedijk-Duinbergen398;;;;;BUILDING template;Zeedijk-Duinbergen;398;;;72808,936;226744,06
KNOKKE-HEIST - FH10;293769;1;0;0;1;SDU;;N;MON;2;4;Poststraat7;Monument;;;;BUILDING template;Poststraat;7;;;72947,335;226494,854
KNOKKE-HEIST - FH10;5407540;6;0;0;6;MDU;;Y;NA;4;4;Gallischpad2A;;niet in CRAB, onduidelijk in GM.;;;BUILDING template;Gallischpad;2;A;;72928,057;226610,052
KNOKKE-HEIST - FH10;2759026;23;0;0;23;MDU;;Y;NA;4;4;Zeedijk-Duinbergen400;;21 Units in CRAB, onduidelijk in GM.;;;BUILDING template;Zeedijk-Duinbergen;400;;;72815,556;226746,156
KNOKKE-HEIST - FH10;293772;1;1;0;2;MDU;;N;MON;4;4;Poststraat18;Monument;;;;BUILDING template;Poststraat;18;;;72910,864;226471,334
KNOKKE-HEIST - FH10;5418243;3;0;0;3;MDU;;Y;NA;4;4;Zeegrasstraat26B;;1 Unit in CRAB, onduidelijk in GM.;;;BUILDING template;Zeegrasstraat;26;B;;72531,765;226528,043
KNOKKE-HEIST - FH10;2759034;11;0;0;11;MDU;;Y;NA;4;4;Zeedijk-Duinbergen405;;;;;BUILDING template;Zeedijk-Duinbergen;405;;;72837,175;226755,029
KNOKKE-HEIST - FH10;293778;1;0;0;1;SDU;;Y;NA;2;4;Jozef Nellenslaan13;;;;;BUILDING template;Jozef Nellenslaan;13;;;73083,25;226558,181
KNOKKE-HEIST - FH10;5418244;1;0;0;1;SDU;;Y;NA;2;4;Poststraat5;;;;;BUILDING template;Poststraat;5;;;72921,27;226496,97
KNOKKE-HEIST - FH10;2759037;23;0;0;23;MDU;;Y;NA;4;4;Zeedijk-Duinbergen408;;;;;BUILDING template;Zeedijk-Duinbergen;408;;;72849,555;226761,156
KNOKKE-HEIST - FH10;293781;1;0;0;1;SDU;;Y;NA;2;4;Jozef Nellenslaan15;;;;;BUILDING template;Jozef Nellenslaan;15;;;73088,811;226566,078
KNOKKE-HEIST - FH10;5559095;0;1;0;1;SDU;;Y;NA;2;4;Patriottenstraat24;;;;;BUILDING template;Patriottenstraat;24;;;72586,6;226606,441
KNOKKE-HEIST - FH10;2759040;26;0;0;26;MDU;;Y;NA;4;4;Zeedijk-Duinbergen415;;29 Units in CRAB, onduidelijk in GM.;;;BUILDING template;Zeedijk-Duinbergen;415;;;72937,555;226801,157
KNOKKE-HEIST - FH10;293783;1;0;0;1;SDU;;Y;NA;2;4;Jozef Nellenslaan1;;;;;BUILDING template;Jozef Nellenslaan;1;;;72991,938;226492,951
KNOKKE-HEIST - FH10;5559100;22;1;0;23;MDU;;Y;NA;4;4;Brieshelling3;;1 Unit in CRAB, niet in GM.;;;BUILDING template;Brieshelling;3;;;72754,357;226693,467
KNOKKE-HEIST - FH10;2759073;1;0;0;1;SDU;;Y;NA;2;4;Duinbergenlaan63;;;;;BUILDING template;Duinbergenlaan;63;;;72848,751;226337,745
KNOKKE-HEIST - FH10;293785;1;0;0;1;SDU;;Y;NA;2;4;Jozef Nellenslaan12;;;;;BUILDING template;Jozef Nellenslaan;12;;;73102,407;226534,163
KNOKKE-HEIST - FH10;5564756;26;3;0;29;MDU;;Y;NA;4;4;Mimosastraat12;;27 Units in CRAB, onduidelijk in GM.;;;BUILDING template;Mimosastraat;12;;;72612,83;226579,826
KNOKKE-HEIST - FH10;2759074;1;0;0;1;SDU;;N;MON;2;4;Duinbergenlaan64;Monument;2 Units in CRAB, 1 in GM.;;;BUILDING template;Duinbergenlaan;64;;;72889,368;226269,173
KNOKKE-HEIST - FH10;293787;1;0;0;1;SDU;;Y;NA;2;4;Jozef Nellenslaan10;;;;;BUILDING template;Jozef Nellenslaan;10;;;73094,78;226525,36
KNOKKE-HEIST - FH10;5579279;2;0;0;2;MDU;;Y;NA;4;4;Bergdreef10;;;;;BUILDING template;Bergdreef;10;;;73021,556;226664,158
KNOKKE-HEIST - FH10;2759077;1;0;0;1;SDU;;N;MON;2;4;Duinbergenlaan72;Monument;5 Units in CRAB, 2 bussen in GM.;;;BUILDING template;Duinbergenlaan;72;;;72883,574;226382,442
KNOKKE-HEIST - FH10;293789;1;0;0;1;SDU;;Y;NA;2;4;Jozef Nellenslaan9;;;;;BUILDING template;Jozef Nellenslaan;9;;;73058,73;226536,74
KNOKKE-HEIST - FH10;5579280;1;0;0;1;SDU;;N;MON;2;4;Bergdreef11;Monument;;;;BUILDING template;Bergdreef;11;;;72846,39;226681,96
KNOKKE-HEIST - FH10;2759078;1;0;0;1;SDU;;N;MON;2;4;Duinbergenlaan73;Monument;;;;BUILDING template;Duinbergenlaan;73;;;72851,558;226396,157
KNOKKE-HEIST - FH10;293791;1;0;0;1;SDU;;Y;NA;2;4;Jozef Nellenslaan7;;;;;BUILDING template;Jozef Nellenslaan;7;;;73038,557;226525,158
KNOKKE-HEIST - FH10;5579328;11;1;0;12;MDU;;Y;NA;4;4;Zeedijk-Duinbergen397;;2 Units in CRAB, onduidelijk in GM.;;;BUILDING template;Zeedijk-Duinbergen;397;;;72804,556;226741,156
KNOKKE-HEIST - FH10;2759080;1;0;0;1;SDU;;N;MON;2;4;Duinbergenlaan74;Monument;;;;BUILDING template;Duinbergenlaan;74;;;72884,559;226389,804
KNOKKE-HEIST - FH10;293795;2;0;0;2;MDU;;Y;NA;4;4;Jozef Nellenslaan8;;3 Units in CRAB, 2 bussen in GM.;;;BUILDING template;Jozef Nellenslaan;8;;;73077,81;226509,14
KNOKKE-HEIST - FH10;5579331;1;0;0;1;SDU;;N;MON;2;4;Duinbergenlaan78;Monument;;;;BUILDING template;Duinbergenlaan;78;;;72879,028;226409,273
KNOKKE-HEIST - FH10;2759084;12;0;0;12;MDU;;Y;NA;4;4;Duinbergenlaan79;;;;;BUILDING template;Duinbergenlaan;79;;;72835,558;226472,157
