Projectnummer;Opdrachtnummer;NR LU;NR BU;NR SU;UNITS TOTAL;Buildingtype;Quadrant;Wall Mount;SS Reason;Number Floors;Height Cable;Kolom1;Perceel eigenschap;Crab Comment;Building exists;Building comment;Opdrachttemplate;Straat;Huisnummer;Huisnummer Toevoeging;BG Name;xPos;yPos
KNOKKE-HEIST - FH12;5579231;1;0;0;1;SDU;;Y;NA;2;4;Paasleliehof5; ;;;;BUILDING template;Paasleliehof;5;;;72491,7;226000,963
KNOKKE-HEIST - FH12;2761659;1;0;0;1;SDU;;Y;NA;2;4;Knokkestraat310; ;;;;BUILDING template;Knokkestraat;310;;;72478;226065
KNOKKE-HEIST - FH12;2763576;1;0;0;1;SDU;;Y;NA;2;4;Matrozenplein2; ;;;;BUILDING template;Matrozenplein;2;;;72009,044;226041,422
KNOKKE-HEIST - FH12;296347;3;0;0;3;MDU;;Y;NA;4;4;Knokkestraat337; ;1 Unit in CRAB, onduidelijk in GM.;;;BUILDING template;Knokkestraat;337;;;72481,069;226088,709
KNOKKE-HEIST - FH12;9861;1;0;0;1;SDU;;Y;NA;2;4;Knokkestraat288; ;;;;BUILDING template;Knokkestraat;288;;;72349,768;226059,977
KNOKKE-HEIST - FH12;2761666;1;0;0;1;SDU;;Y;NA;2;4;Knokkestraat339; ;;;;BUILDING template;Knokkestraat;339;;;72485;226083
KNOKKE-HEIST - FH12;2763578;1;0;0;1;SDU;;Y;NA;2;4;Matrozenplein4; ;;;;BUILDING template;Matrozenplein;4;;;71990,016;226056,874
KNOKKE-HEIST - FH12;296348;1;0;0;1;SDU;;Y;NA;2;4;Knokkestraat349; ;;;;BUILDING template;Knokkestraat;349;;;72520,537;226089,991
KNOKKE-HEIST - FH12;9871;1;0;0;1;SDU;;Y;NA;2;4;Hulststraat1; ;;;;BUILDING template;Hulststraat;1;;;72333,947;225383,076
KNOKKE-HEIST - FH12;2762181;1;0;0;1;SDU;;Y;NA;2;4;Krommedijk45; ;;;;BUILDING template;Krommedijk;45;;;72570;225641
KNOKKE-HEIST - FH12;2763579;1;0;0;1;SDU;;Y;NA;2;4;Matrozenplein5; ;;;;BUILDING template;Matrozenplein;5;;;71985,879;226057,321
KNOKKE-HEIST - FH12;296349;1;0;0;1;SDU;;Y;NA;2;4;Knokkestraat351; ;;;;BUILDING template;Knokkestraat;351;;;72527,424;226088,684
KNOKKE-HEIST - FH12;2767695;1;0;0;1;SDU;;Y;NA;2;4;Westkapellestraat123; ;;;;BUILDING template;Westkapellestraat;123;;;71863;225611
KNOKKE-HEIST - FH12;2763580;1;0;0;1;SDU;;Y;NA;2;4;Matrozenplein6; ;;;;BUILDING template;Matrozenplein;6;;;71980,996;226057,833
KNOKKE-HEIST - FH12;296392;1;0;0;1;SDU;;Y;NA;2;4;Pinksterbloemhof20; ;;;;BUILDING template;Pinksterbloemhof;20;;;72525,019;225909,731
KNOKKE-HEIST - FH12;2767739;1;0;0;1;SDU;;Y;NA;2;4;Westkapellestraat194; ;;;;BUILDING template;Westkapellestraat;194;;;72073;225494
KNOKKE-HEIST - FH12;2763581;1;0;0;1;SDU;;Y;NA;2;4;Matrozenplein7; ;;;;BUILDING template;Matrozenplein;7;;;71976,416;226056,295
KNOKKE-HEIST - FH12;296393;1;0;0;1;SDU;;Y;NA;2;4;Pinksterbloemhof19; ;;;;BUILDING template;Pinksterbloemhof;19;;;72534,61;225909,173
KNOKKE-HEIST - FH12;294469;1;0;0;1;SDU;;Y;NA;2;4;Logenhoek26;Bouwgrond;;;;BUILDING template;Logenhoek;26;;;72661;225979
KNOKKE-HEIST - FH12;2763583;1;0;0;1;SDU;;Y;NA;2;4;Matrozenplein8; ;;;;BUILDING template;Matrozenplein;8;;;71972,119;226058,976
KNOKKE-HEIST - FH12;296408;1;0;0;1;SDU;;Y;NA;2;4;Pinksterbloemhof21; ;;;;BUILDING template;Pinksterbloemhof;21;;;72516,15;225908,372
KNOKKE-HEIST - FH12;296194;1;0;0;1;SDU;;Y;NA;2;4;Pannenstraat298; ;;;;BUILDING template;Pannenstraat;298;;;72390;226049
KNOKKE-HEIST - FH12;2763584;1;0;0;1;SDU;;Y;NA;2;4;Matrozenplein9; ;;;;BUILDING template;Matrozenplein;9;;;71968,039;226059,359
KNOKKE-HEIST - FH12;297264;1;0;0;1;SDU;;Y;NA;2;4;Westkapellestraat181; ;;;;BUILDING template;Westkapellestraat;181;;;72219,969;225485,509
KNOKKE-HEIST - FH12;296330;11;0;0;11;MDU;;Y;NA;2;4;Krommedijk75; ;;;;BUILDING template;Krommedijk;75;;;72441;226035
KNOKKE-HEIST - FH12;2763585;1;0;0;1;SDU;;Y;NA;2;4;Matrozenplein10; ;;;;BUILDING template;Matrozenplein;10;;;71963,121;226059,857
KNOKKE-HEIST - FH12;297266;1;0;0;1;SDU;;Y;NA;2;4;Oostenhem24; ;;;;BUILDING template;Oostenhem;24;;;72005,415;225415,113
KNOKKE-HEIST - FH12;296350;1;0;0;1;SDU;;Y;NA;2;4;Knokkestraat361; ;;;;BUILDING template;Knokkestraat;361;;;72567;226091
KNOKKE-HEIST - FH12;2763587;1;0;0;1;SDU;;Y;NA;2;4;Matrozenplein12; ;;;;BUILDING template;Matrozenplein;12;;;71946,976;226067,385
KNOKKE-HEIST - FH12;297268;1;0;0;1;SDU;;Y;NA;2;4;Weibroekstraat11; ;;;;BUILDING template;Weibroekstraat;11;;;72109,31;225627,871
KNOKKE-HEIST - FH12;299869;1;0;0;1;SDU;;Y;NA;2;4;Peter Benoitlaan4; ;;;;BUILDING template;Peter Benoitlaan;4;;;72001;225985
KNOKKE-HEIST - FH12;2763588;1;0;0;1;SDU;;Y;NA;2;4;Matrozenplein13; ;;;;BUILDING template;Matrozenplein;13;;;71949,199;226073,182
KNOKKE-HEIST - FH12;297269;1;0;0;1;SDU;;Y;NA;2;4;Weibroekstraat13; ;;;;BUILDING template;Weibroekstraat;13;;;72092,45;225662,756
KNOKKE-HEIST - FH12;299881;1;0;0;1;SDU;;Y;NA;2;4;Zuidstraat28; ;;;;BUILDING template;Zuidstraat;28;;;71942;225970
KNOKKE-HEIST - FH12;2763589;1;0;0;1;SDU;;Y;NA;2;4;Matrozenplein14; ;;;;BUILDING template;Matrozenplein;14;;;71950,711;226076,92
KNOKKE-HEIST - FH12;297270;1;0;0;1;SDU;;Y;NA;2;4;Weibroekstraat22; ;;;;BUILDING template;Weibroekstraat;22;;;72130,07;225664,696
