Projectnummer;Opdrachtnummer;NR LU;NR BU;NR SU;UNITS TOTAL;Buildingtype;Quadrant;Wall Mount;SS Reason;Number Floors;Height Cable;adres;Perceel eigenschap;Crab Comment;Building exists;Building comment;Opdrachttemplate;Straat;Huisnummer;Huisnummer Toevoeging;BG Name;xPos;yPos
ANTWERPEN-WEST - FH10;977862;1;0;0;1;SDU;;Y;NA;2;4;Verbondstraat110; ;1 Unit in CRAB, Aantal onduidelijk in GM.;;;BUILDING template;Verbondstraat;110;;;152057;210921
ANTWERPEN-WEST - FH10;1734716;1;0;0;1;SDU;;Y;NA;2;4;Allewaertstraat30;Beschermd Erfgoed; ;;;BUILDING template;Allewaertstraat;30;;;151794,924;210762,804
ANTWERPEN-WEST - FH10;1894859;2;1;0;3;MDU;;Y;NA;4;4;Geuzenstraat16; ;1 Unit in CRAB, 2 bussen in GM.;;;BUILDING template;Geuzenstraat;16;;;151977,959;211253,348
ANTWERPEN-WEST - FH10;2038580;1;0;0;1;SDU;;Y;NA;2;4;Pacificatiestraat52;Beschermd Erfgoed; ;;;BUILDING template;Pacificatiestraat;52;;;151566,749;210672,788
ANTWERPEN-WEST - FH10;2059654;4;0;0;4;MDU;;Y;NA;4;4;Verbondstraat74; ;1 Unit in CRAB, Aantal onduidelijk in GM.;;;BUILDING template;Verbondstraat;74;;;152108,3;211009,25
ANTWERPEN-WEST - FH10;2068000;3;0;0;3;MDU;;Y;NA;4;4;Kapucinessenstraat36; ;1 Unit in CRAB en GM.;;;BUILDING template;Kapucinessenstraat;36;;;152458,618;211189,331
ANTWERPEN-WEST - FH10;762645;3;0;0;3;MDU;;Y;NA;4;4;Pacificatiestraat36;Beschermd Erfgoed;4 Units in CRAB, 1 bus in GM.;;;BUILDING template;Pacificatiestraat;36;;;151513,192;210677,066
ANTWERPEN-WEST - FH10;978239;1;0;0;1;SDU;;Y;NA;2;4;Kronenburgstraat98; ;1 Unit in CRAB en GM.;;;BUILDING template;Kronenburgstraat;98;;;152183;211291
ANTWERPEN-WEST - FH10;1734717;1;0;0;1;SDU;;Y;NA;2;4;Allewaertstraat32;Beschermd Erfgoed; ;;;BUILDING template;Allewaertstraat;32;;;151797,086;210756,983
ANTWERPEN-WEST - FH10;1894870;3;1;0;4;MDU;;Y;NA;4;4;Geuzenstraat17; ; ;;;BUILDING template;Geuzenstraat;17;;;152004,049;211281,026
ANTWERPEN-WEST - FH10;2038583;7;0;0;7;MDU;;Y;NA;4;4;Pacificatiestraat53; ;8 Units in CRAB, aantal onduidelijk in GM.;;;BUILDING template;Pacificatiestraat;53;;;151515,41;210703,199
ANTWERPEN-WEST - FH10;2059656;0;1;0;1;SDU;;Y;NA;2;4;Verbondstraat77;Beschermd Erfgoed; ;;;BUILDING template;Verbondstraat;77;;;152113,697;210962,645
ANTWERPEN-WEST - FH10;2068004;3;0;0;3;MDU;;Y;NA;4;4;Kapucinessenstraat40;Beschermd Erfgoed;1 Unit in CRAB, 2 bussen in GM.;;;BUILDING template;Kapucinessenstraat;40;;;152460,926;211177,993
ANTWERPEN-WEST - FH10;762791;4;0;0;4;MDU;;Y;NA;4;4;Beeldhouwersstraat7; ;2 Units in CRAB, 5 bussen in GM;;;BUILDING template;Beeldhouwersstraat;7;;;151898,92;210809,108
ANTWERPEN-WEST - FH10;978254;1;0;0;1;SDU;;Y;NA;2;4;Vrijheidstraat32; ;1 Unit in CRAB, aantal onduidelijk in GM.;;;BUILDING template;Vrijheidstraat;32;;;152156;211238
ANTWERPEN-WEST - FH10;1734835;20;1;0;21;MDU;;Y;NA;4;4;Amerikalei12; ;22 Units in CRAB, aantal onduidelijk in GM.;;;BUILDING template;Amerikalei;12;;;152286,248;210994,621
ANTWERPEN-WEST - FH10;1894884;4;0;0;4;MDU;;Y;NA;4;4;Geuzenstraat18; ; ;;;BUILDING template;Geuzenstraat;18;;;151978,715;211247,298
ANTWERPEN-WEST - FH10;2038589;1;0;0;1;SDU;;Y;NA;2;4;Pacificatiestraat55; ; ;;;BUILDING template;Pacificatiestraat;55;;;151524,647;210700,685
ANTWERPEN-WEST - FH10;2059657;1;0;0;1;SDU;;Y;NA;2;4;Verbondstraat81;Beschermd Erfgoed; ;;;BUILDING template;Verbondstraat;81;;;152109,146;210954,057
ANTWERPEN-WEST - FH10;2068005;1;0;0;1;SDU;;Y;NA;2;4;Kapucinessenstraat42;Beschermd Erfgoed; ;;;BUILDING template;Kapucinessenstraat;42;;;152463,109;211170,885
ANTWERPEN-WEST - FH10;762792;3;0;0;3;MDU;;Y;NA;4;4;Beeldhouwersstraat52; ;5 Units in CRAB, onduidelijk in GM.;;;BUILDING template;Beeldhouwersstraat;52;;;151884,518;210790,502
ANTWERPEN-WEST - FH10;978259;1;0;0;1;SDU;;Y;NA;2;4;Welvaartstraat1; ;6 Units in CRAB, aantal onduidelijk in GM.;;;BUILDING template;Welvaartstraat;1;;;152122;211185
ANTWERPEN-WEST - FH10;1734838;1;0;0;1;SDU;;Y;NA;2;4;Amerikalei20; ; ;;;BUILDING template;Amerikalei;20;;;152264,819;210983,09
ANTWERPEN-WEST - FH10;1894908;7;1;0;8;MDU;;Y;NA;4;4;Geuzenstraat19; ;7 Units in CRAB, 8 bussen in GM.;;;BUILDING template;Geuzenstraat;19;;;152005,051;211274,731
ANTWERPEN-WEST - FH10;2038591;2;0;0;2;MDU;;Y;NA;4;4;Pacificatiestraat56;Beschermd Erfgoed;1 Unit in CRAB en GM.;;;BUILDING template;Pacificatiestraat;56;;;151576,748;210672,522
ANTWERPEN-WEST - FH10;2059658;3;0;0;3;MDU;;Y;NA;4;4;Verbondstraat82;Beschermd Erfgoed;1 Unit in CRAB en GM.;;;BUILDING template;Verbondstraat;82;;;152097,086;210991,046
ANTWERPEN-WEST - FH10;2068006;1;0;0;1;SDU;;Y;NA;2;4;Kapucinessenstraat44; ; ;;;BUILDING template;Kapucinessenstraat;44;;;152464,52;211164,503
ANTWERPEN-WEST - FH10;762795;4;0;0;4;MDU;;Y;NA;4;4;Beeldhouwersstraat3; ;5 Units in CRAB, 4 bussen in GM.;;;BUILDING template;Beeldhouwersstraat;3;;;151881,633;210820,022
ANTWERPEN-WEST - FH10;978272;1;0;0;1;SDU;;Y;NA;2;4;Kasteelpleinstraat8; ;1 Unit in CRAB, Onduidelijk in GM.;;;BUILDING template;Kasteelpleinstraat;8;;;152271;211217
ANTWERPEN-WEST - FH10;1734840;0;1;0;1;SDU;;Y;NA;2;4;Amerikalei22; ; ;;;BUILDING template;Amerikalei;22;;;152258,461;210981,145
ANTWERPEN-WEST - FH10;1894948;0;4;0;4;MDU;;Y;NA;4;4;Geuzenstraat20; ;1 Unit in CRAB, 6 bussen in GM.;;;BUILDING template;Geuzenstraat;20;;;151979,396;211240,87
ANTWERPEN-WEST - FH10;2038592;1;0;0;1;SDU;;Y;NA;2;4;Pacificatiestraat57; ; ;;;BUILDING template;Pacificatiestraat;57;;;151530,94;210700,301
ANTWERPEN-WEST - FH10;2059659;2;0;0;2;MDU;;Y;NA;4;4;Verbondstraat83;Beschermd Erfgoed;1 Unit in CRAB, 3 bussen in GM.;;;BUILDING template;Verbondstraat;83;;;152105,751;210949,029
ANTWERPEN-WEST - FH10;2068007;1;0;0;1;SDU;;Y;NA;2;4;Kapucinessenstraat47;Beschermd Erfgoed; ;;;BUILDING template;Kapucinessenstraat;47;;;152491,338;211131,439
ANTWERPEN-WEST - FH10;762796;1;0;0;1;SDU;;Y;NA;2;4;Beeldhouwersstraat30;Beschermd Erfgoed; ;;;BUILDING template;Beeldhouwersstraat;30;;;151807,861;210848,223
ANTWERPEN-WEST - FH10;1734846;1;0;0;1;SDU;;Y;NA;2;4;Amerikalei40;Beschermd Erfgoed; ;;;BUILDING template;Amerikalei;40;;;152178,107;210938,511
ANTWERPEN-WEST - FH10;1894990;9;0;0;9;MDU;;Y;NA;4;4;Geuzenstraat22; ;5 Units in CRAB, onduidelijk in GM.;;;BUILDING template;Geuzenstraat;22;;;151980,221;211235,209
ANTWERPEN-WEST - FH10;2038593;1;0;0;1;SDU;;Y;NA;2;4;Pacificatiestraat59; ; ;;;BUILDING template;Pacificatiestraat;59;;;151536,839;210699,979
ANTWERPEN-WEST - FH10;2059660;3;0;0;3;MDU;;Y;NA;4;4;Verbondstraat84;Beschermd Erfgoed;1 Unit in CRAB en GM.;;;BUILDING template;Verbondstraat;84;;;152093,522;210985,93
ANTWERPEN-WEST - FH10;2068008;10;0;0;10;MDU;;Y;NA;4;4;Kapucinessenstraat49;Beschermd Erfgoed;5 Units in CRAB, 5 bussen in GM.;;;BUILDING template;Kapucinessenstraat;49;;;152492,42;211124,216
ANTWERPEN-WEST - FH10;762797;9;0;0;9;MDU;;Y;NA;4;4;Plaatsnijdersstraat15; ;12 Units in CRAB, aantal onduidelijk in GM.;;;BUILDING template;Plaatsnijdersstraat;15;;;151872,846;210832,074
ANTWERPEN-WEST - FH10;1734848;9;0;0;9;MDU;;Y;NA;4;4;Amerikalei42; ; ;;;BUILDING template;Amerikalei;42;;;152169,035;210934,877
ANTWERPEN-WEST - FH10;1895001;0;6;0;6;MDU;;Y;NA;4;4;Geuzenstraat24; ;3 Units in CRAB en GM.;;;BUILDING template;Geuzenstraat;24;;;151980,908;211228,997
ANTWERPEN-WEST - FH10;2038595;2;0;0;2;MDU;;Y;NA;4;4;Pacificatiestraat60;Beschermd Erfgoed;1 Unit in CRAB en GM.;;;BUILDING template;Pacificatiestraat;60;;;151587,14;210672,037
ANTWERPEN-WEST - FH10;2059661;1;0;0;1;SDU;;Y;NA;2;4;Verbondstraat85;Beschermd Erfgoed; ;;;BUILDING template;Verbondstraat;85;;;152102,702;210944,096
ANTWERPEN-WEST - FH10;2068009;4;0;0;4;MDU;;Y;NA;4;4;Kapucinessenstraat51; ;1 Unit in CRAB, 4 bussen in GM.;;;BUILDING template;Kapucinessenstraat;51;;;152493,215;211116,982
ANTWERPEN-WEST - FH10;762798;3;0;0;3;MDU;;Y;NA;4;4;Plaatsnijdersstraat5;Beschermd Erfgoed;1 unit in CRAB, 4 bussen in GM.;;;BUILDING template;Plaatsnijdersstraat;5;;;151901,06;210868,85
ANTWERPEN-WEST - FH10;1734850;7;0;0;7;MDU;;Y;NA;4;4;Amerikalei44; ; ;;;BUILDING template;Amerikalei;44;;;152161,284;210931,152
ANTWERPEN-WEST - FH10;1895044;8;0;0;8;MDU;;Y;NA;4;4;Geuzenstraat26; ;1 Units in CRAB, 8 bussen in GM.;;;BUILDING template;Geuzenstraat;26;;;151981,74;211223,023
ANTWERPEN-WEST - FH10;2038596;2;0;0;2;MDU;;Y;NA;4;4;Pacificatiestraat61; ;1 Unit in CRAB en GM.;;;BUILDING template;Pacificatiestraat;61;;;151541,37;210700,662
ANTWERPEN-WEST - FH10;2059662;1;0;0;1;SDU;;Y;NA;2;4;Verbondstraat86;Beschermd Erfgoed; ;;;BUILDING template;Verbondstraat;86;;;152091,595;210980,132
ANTWERPEN-WEST - FH10;2068010;0;2;0;2;MDU;;Y;NA;4;4;Kapucinessenstraat52; ;1 Unit in CRAB, 3 bussen in GM.;;;BUILDING template;Kapucinessenstraat;52;;;152472,164;211119,919
ANTWERPEN-WEST - FH10;762799;0;1;0;1;SDU;;Y;NA;2;4;Plaatsnijdersstraat3; ; ;;;BUILDING template;Plaatsnijdersstraat;3;;;151928,966;210906,742
ANTWERPEN-WEST - FH10;1734851;1;0;0;1;SDU;;Y;NA;2;4;Amerikalei46;Beschermd Erfgoed; ;;;BUILDING template;Amerikalei;46;;;152155,822;210926,748
ANTWERPEN-WEST - FH10;1895083;4;0;0;4;MDU;;Y;NA;4;4;Geuzenstraat28; ;1 Unit in CRAB, 5 bussen in GM.;;;BUILDING template;Geuzenstraat;28;;;151982,27;211217,351
ANTWERPEN-WEST - FH10;2038599;2;0;0;2;MDU;;Y;NA;4;4;Pacificatiestraat62;Beschermd Erfgoed;1 Unit in CRAB en GM.;;;BUILDING template;Pacificatiestraat;62;;;151592,204;210671,449
ANTWERPEN-WEST - FH10;2059663;1;0;0;1;SDU;;Y;NA;2;4;Verbondstraat90;Beschermd Erfgoed; ;;;BUILDING template;Verbondstraat;90;;;152085,875;210969,233
ANTWERPEN-WEST - FH10;2068011;1;0;0;1;SDU;;Y;NA;2;4;Kapucinessenstraat54;Beschermd Erfgoed; ;;;BUILDING template;Kapucinessenstraat;54;;;152473,837;211113,748
ANTWERPEN-WEST - FH10;762800;3;0;0;3;MDU;;N;MON;4;0;Plaatsnijdersstraat1;Monument;1 Unit in CRAB en GM.;;;BUILDING template;Plaatsnijdersstraat;1;;;151934,402;210913,106
ANTWERPEN-WEST - FH10;1734853;2;0;0;2;MDU;;Y;NA;4;4;Amerikalei48;Beschermd Erfgoed;1 Unit in CRAB en GM.;;;BUILDING template;Amerikalei;48;;;152148,105;210924,005
ANTWERPEN-WEST - FH10;1895116;0;3;0;3;MDU;;Y;NA;4;4;Geuzenstraat30; ;1 Unit in CRAB, 2 bussen in GM.;;;BUILDING template;Geuzenstraat;30;;;151982,95;211212,436
ANTWERPEN-WEST - FH10;2038600;2;0;0;2;MDU;;Y;NA;4;4;Pacificatiestraat64; ;1 Unit in CRAB, 3 bussen in GM.;;;BUILDING template;Pacificatiestraat;64;;;151597,176;210671,39
ANTWERPEN-WEST - FH10;2059664;1;0;0;1;SDU;;Y;NA;2;4;Verbondstraat91; ; ;;;BUILDING template;Verbondstraat;91;;;152092,802;210928,774
ANTWERPEN-WEST - FH10;2068012;4;0;0;4;MDU;;Y;NA;4;4;Kapucinessenstraat58; ;1 Unit in CRAB, 3 bussen in GM.;;;BUILDING template;Kapucinessenstraat;58;;;152474,887;211103,755
ANTWERPEN-WEST - FH10;762801;1;0;0;1;SDU;;Y;NA;2;4;Bouwmeestersstraat2;Beschermd Erfgoed; ;;;BUILDING template;Bouwmeestersstraat;2;;;151914,311;210857,246
ANTWERPEN-WEST - FH10;1734860;6;0;0;6;MDU;;Y;NA;4;4;Amerikalei62; ;1 Unit in CRAB, niet in GM.;;;BUILDING template;Amerikalei;62;;;152104,69;210901,888
ANTWERPEN-WEST - FH10;1895122;5;0;0;5;MDU;;Y;NA;4;4;Geuzenstraat31; ;4 Units in CRAB, 6 Units in GM.;;;BUILDING template;Geuzenstraat;31;;;152010,188;211228,578
ANTWERPEN-WEST - FH10;2038604;3;0;0;3;MDU;;Y;NA;4;4;Pacificatiestraat66; ; ;;;BUILDING template;Pacificatiestraat;66;;;151602,725;210670,703
ANTWERPEN-WEST - FH10;2059665;6;0;0;6;MDU;;Y;NA;4;4;Verbondstraat93; ;4 Units in CRAB, 6 bussen in GM.;;;BUILDING template;Verbondstraat;93;;;152089,401;210923,489
ANTWERPEN-WEST - FH10;29810;1;0;0;1;SDU;;Y;NA;2;4;Beeldhouwersstraat24;Beschermd Erfgoed; ;;;BUILDING template;Beeldhouwersstraat;24;;;151769,277;210878,095
ANTWERPEN-WEST - FH10;762802;1;0;0;1;SDU;;Y;NA;2;4;Bouwmeestersstraat1;Beschermd Erfgoed; ;;;BUILDING template;Bouwmeestersstraat;1;;;151925,569;210885,964
ANTWERPEN-WEST - FH10;1139892;1;0;0;1;SDU;;Y;NA;2;4;Louizastraat37A; ;1 Unit in CRAB, 2 bussen in GM.;;;BUILDING template;Louizastraat;37;A;;152551;211206
ANTWERPEN-WEST - FH10;1734864;0;1;0;1;SDU;;Y;NA;2;4;Amerikalei70; ; ;;;BUILDING template;Amerikalei;70;;;152087,93;210892,533
ANTWERPEN-WEST - FH10;1895177;4;0;0;4;MDU;;Y;NA;4;4;Geuzenstraat35; ; ;;;BUILDING template;Geuzenstraat;35;;;152009,267;211233,837
ANTWERPEN-WEST - FH10;2038609;2;0;0;2;MDU;;Y;NA;4;4;Pacificatiestraat68; ;1 Unit in CRAB en GM.;;;BUILDING template;Pacificatiestraat;68;;;151607,864;210670,527
ANTWERPEN-WEST - FH10;2059666;3;0;0;3;MDU;;Y;NA;4;4;Verbondstraat94;Beschermd Erfgoed; ;;;BUILDING template;Verbondstraat;94;;;152078,079;210960,124
ANTWERPEN-WEST - FH10;30225;2;0;0;2;MDU;;Y;NA;4;4;Zwijgerstraat2; ;1 Unit in CRAB en GM.;;;BUILDING template;Zwijgerstraat;2;;;151964,869;211124,974
ANTWERPEN-WEST - FH10;762803;5;0;0;5;MDU;;Y;NA;4;4;Bouwmeestersstraat18; ; ;;;BUILDING template;Bouwmeestersstraat;18;;;151956,778;210825,174
ANTWERPEN-WEST - FH10;1139923;1;0;0;1;SDU;;Y;NA;2;4;Schermersstraat46; ;1 unit in CRAB, niet in GM.;;;BUILDING template;Schermersstraat;46;;;152610;211371
ANTWERPEN-WEST - FH10;1734866;1;0;0;1;SDU;;Y;NA;2;4;Amerikalei72;Beschermd Erfgoed; ;;;BUILDING template;Amerikalei;72;;;152083,187;210888,997
ANTWERPEN-WEST - FH10;1895195;0;3;0;3;MDU;;Y;NA;4;4;Geuzenstraat37; ;1 Unit in CRAB en GM.;;;BUILDING template;Geuzenstraat;37;;;152010,78;211222,494
ANTWERPEN-WEST - FH10;2038611;1;0;0;1;SDU;;Y;NA;2;4;Pacificatiestraat69;Beschermd Erfgoed; ;;;BUILDING template;Pacificatiestraat;69;;;151565,154;210698,266
ANTWERPEN-WEST - FH10;2059667;3;0;0;3;MDU;;Y;NA;4;4;Verbondstraat95; ; ;;;BUILDING template;Verbondstraat;95;;;152086,099;210917,846
ANTWERPEN-WEST - FH10;30235;16;7;0;23;MDU;;Y;NA;4;4;Marnixplaats3; ;niet in CRAB, onduidelijk in GM.;;;BUILDING template;Marnixplaats;3;;;152010,871;211198,619
ANTWERPEN-WEST - FH10;762804;3;0;0;3;MDU;;Y;NA;4;4;Bouwmeestersstraat9; ; ;;;BUILDING template;Bouwmeestersstraat;9;;;151974,956;210849,008
ANTWERPEN-WEST - FH10;1139927;1;0;0;1;SDU;;Y;NA;2;4;Bollandusstraat17; ;6 Units in CRAB, 6 bellen in GM.;;;BUILDING template;Bollandusstraat;17;;;152632;211179
ANTWERPEN-WEST - FH10;1734868;6;0;0;6;MDU;;Y;NA;4;4;Amerikalei74; ; ;;;BUILDING template;Amerikalei;74;;;152075,551;210887,302
ANTWERPEN-WEST - FH10;1895215;0;3;0;3;MDU;;Y;NA;4;4;Geuzenstraat39; ;1 Unit in CRAB, 5 bussen in GM.;;;BUILDING template;Geuzenstraat;39;;;152011,385;211216,066
ANTWERPEN-WEST - FH10;2038613;1;0;0;1;SDU;;Y;NA;2;4;Pacificatiestraat73;Beschermd Erfgoed; ;;;BUILDING template;Pacificatiestraat;73;;;151576,322;210698,027
ANTWERPEN-WEST - FH10;2059668;1;0;0;1;SDU;;Y;NA;2;4;Verbondstraat98;Beschermd Erfgoed; ;;;BUILDING template;Verbondstraat;98;;;152073,632;210949,059
ANTWERPEN-WEST - FH10;30245;3;1;0;4;MDU;;Y;NA;4;4;Verbondstraat116; ; ;;;BUILDING template;Verbondstraat;116;;;152046,487;210904,704
ANTWERPEN-WEST - FH10;762805;6;0;0;6;MDU;;Y;NA;4;4;Amerikalei108; ;14 Units in CRAB, onduidelijk in GM.;;;BUILDING template;Amerikalei;108;;;151871,294;210781,867
ANTWERPEN-WEST - FH10;1139934;1;0;0;1;SDU;;Y;NA;2;4;Koninginnestraat5; ;1 Unit in CRAB en GM.;;;BUILDING template;Koninginnestraat;5;;;152593;211296
ANTWERPEN-WEST - FH10;1734870;5;0;0;5;MDU;;Y;NA;4;4;Amerikalei76; ;6 Units in CRAB, 5 bussen in GM.;;;BUILDING template;Amerikalei;76;;;152070,823;210883,75
ANTWERPEN-WEST - FH10;1898911;4;0;0;4;MDU;;Y;NA;4;4;Gijzelaarsstraat3;Beschermd Erfgoed;1 Unit in CRAB en GM.;;;BUILDING template;Gijzelaarsstraat;3;;;151416,429;210860,513
ANTWERPEN-WEST - FH10;2038614;3;0;0;3;MDU;;Y;NA;4;4;Pacificatiestraat75;Beschermd Erfgoed;1 Unit in CRAB en GM.;;;BUILDING template;Pacificatiestraat;75;;;151580,827;210699,195
ANTWERPEN-WEST - FH10;2059669;3;0;0;3;MDU;;Y;NA;4;4;Verbondstraat99;Beschermd Erfgoed;1 Unit in CRAB, 3 bussen in GM.;;;BUILDING template;Verbondstraat;99;;;152080,152;210908,58
ANTWERPEN-WEST - FH10;30251;0;1;0;1;SDU;;Y;NA;2;4;Amerikalei166; ; ;;;BUILDING template;Amerikalei;166;;;151635,694;210660,871
ANTWERPEN-WEST - FH10;762807;6;0;0;6;MDU;;Y;NA;4;4;Amerikalei104A; ;12 Units in CRAB, onduidelijk in GM.;;;BUILDING template;Amerikalei;104;A;;151905,129;210803,934
ANTWERPEN-WEST - FH10;1139960;1;0;0;1;SDU;;Y;NA;2;4;Schermersstraat8; ;1 Unit in CRAB en GM.;;;BUILDING template;Schermersstraat;8;;;152434;211340
ANTWERPEN-WEST - FH10;1734879;1;0;0;1;SDU;;Y;NA;2;4;Amerikalei96; ; ;;;BUILDING template;Amerikalei;96;;;151947,791;210819,787
ANTWERPEN-WEST - FH10;1898923;1;0;0;1;SDU;;Y;NA;2;4;Gijzelaarsstraat5; ; ;;;BUILDING template;Gijzelaarsstraat;5;;;151416,339;210853,123
ANTWERPEN-WEST - FH10;2038616;2;0;0;2;MDU;;Y;NA;4;4;Pacificatiestraat77;Beschermd Erfgoed;1 Unit in CRAB en GM.;;;BUILDING template;Pacificatiestraat;77;;;151586,542;210699,011
ANTWERPEN-WEST - FH10;2059670;9;0;0;9;MDU;;Y;NA;4;4;Verbondstraat101; ;1 Unit in CRAB, Aantal onduidelijk in GM.;;;BUILDING template;Verbondstraat;101;;;152076,888;210903,713
ANTWERPEN-WEST - FH10;30314;3;0;0;3;MDU;;Y;NA;4;4;Baron Dhanislaan3; ;1 Unit in CRAB, 3 bellen in GM.;;;BUILDING template;Baron Dhanislaan;3;;;151518,206;210665,837
ANTWERPEN-WEST - FH10;762808;3;0;0;3;MDU;;Y;NA;4;4;Amerikalei94;Beschermd Erfgoed; ;;;BUILDING template;Amerikalei;94;;;151952,102;210822,397
ANTWERPEN-WEST - FH10;1139981;1;0;0;1;SDU;;Y;NA;2;4;Terninckgang13; ;1 Unit in CRAB, geen street view;;;BUILDING template;Terninckgang;13;;;152415;211245
ANTWERPEN-WEST - FH10;1734880;1;0;0;1;SDU;;Y;NA;2;4;Amerikalei98;Beschermd Erfgoed; ;;;BUILDING template;Amerikalei;98;;;151940,366;210814,947
ANTWERPEN-WEST - FH10;1898930;0;1;0;1;SDU;;Y;NA;2;4;Gijzelaarsstraat7; ; ;;;BUILDING template;Gijzelaarsstraat;7;;;151414,928;210847,22
ANTWERPEN-WEST - FH10;2038617;1;0;0;1;SDU;;Y;NA;2;4;Pacificatiestraat79;Beschermd Erfgoed;1 Unit in CRAB en GM.;;;BUILDING template;Pacificatiestraat;79;;;151593,158;210697,398
ANTWERPEN-WEST - FH10;2059671;0;1;0;1;SDU;;Y;NA;2;4;Verbondstraat102;Beschermd Erfgoed; ;;;BUILDING template;Verbondstraat;102;;;152067,073;210940,421
ANTWERPEN-WEST - FH10;30328;1;0;0;1;SDU;;Y;NA;2;4;Verbondstraat57; ; ;;;BUILDING template;Verbondstraat;57;;;152182,715;211080,928
ANTWERPEN-WEST - FH10;762811;1;0;0;1;SDU;;Y;NA;2;4;Amerikalei88; ; ;;;BUILDING template;Amerikalei;88;;;151997,377;210845,21
ANTWERPEN-WEST - FH10;1139991;1;0;0;1;SDU;;Y;NA;2;4;Kasteelpleinstraat67; ;4 Units in CRAB, onduidelijk in GM.;;;BUILDING template;Kasteelpleinstraat;67;;;152347;211089
ANTWERPEN-WEST - FH10;1734881;11;0;0;11;MDU;;Y;NA;4;4;Amerikalei100; ;6 Units in CRAB en GM.;;;BUILDING template;Amerikalei;100;;;151927,637;210810,773
ANTWERPEN-WEST - FH10;1898944;9;0;0;9;MDU;;Y;NA;4;4;Gijzelaarsstraat13;Beschermd Erfgoed;1 Unit in CRAB en GM.;;;BUILDING template;Gijzelaarsstraat;13;;;151412,552;210823,273
ANTWERPEN-WEST - FH10;2038619;3;0;0;3;MDU;;Y;NA;4;4;Pacificatiestraat81;Beschermd Erfgoed;1 Unit in CRAB en GM.;;;BUILDING template;Pacificatiestraat;81;;;151597,801;210698,178
ANTWERPEN-WEST - FH10;2059672;3;0;0;3;MDU;;Y;NA;4;4;Verbondstraat104;Beschermd Erfgoed;1 Unit in CRAB, 4 bussen in GM.;;;BUILDING template;Verbondstraat;104;;;152063,57;210935,425
ANTWERPEN-WEST - FH10;30336;12;0;0;12;MDU;;Y;NA;4;4;Verschansingstraat21; ;4 Units in CRAB, aantal onduidelijk in GM.;;;BUILDING template;Verschansingstraat;21;;;151579,003;210923,34
ANTWERPEN-WEST - FH10;762812;3;1;0;4;MDU;;Y;NA;4;4;Amerikalei90; ;3 Units in CRAB, onduidelijk in GM.;;;BUILDING template;Amerikalei;90;;;151990,531;210843,343
ANTWERPEN-WEST - FH10;1185694;1;0;0;1;SDU;;Y;NA;2;4;Kapucinessenstraat27; ;5 Units in CRAB, 5 bussen in GM.;;;BUILDING template;Kapucinessenstraat;27;;;152475;211235
ANTWERPEN-WEST - FH10;1734894;4;0;0;4;MDU;;Y;NA;4;4;Amerikalei114;Beschermd Erfgoed;1 Unit in CRAB en GM.;;;BUILDING template;Amerikalei;114;;;151850,984;210771,391
ANTWERPEN-WEST - FH10;1899019;0;1;0;1;SDU;;Y;NA;2;4;Gijzelaarsstraat19;Beschermd Erfgoed;1 Units in CRAB, aantal onduidelijk in GM.;;;BUILDING template;Gijzelaarsstraat;19;;;151410,813;210810,766
ANTWERPEN-WEST - FH10;2038624;1;0;0;1;SDU;;Y;NA;2;4;Pacificatiestraat85; ;1 Units in CRAB, 6 bussen in GM.;;;BUILDING template;Pacificatiestraat;85;;;151609,722;210696,549
ANTWERPEN-WEST - FH10;2060271;1;0;0;1;SDU;;Y;NA;2;4;Verschansingstraat3; ;2 <units in CRAB, 4 bussen in GM.;;;BUILDING template;Verschansingstraat;3;;;151627,408;210930,153
ANTWERPEN-WEST - FH10;30338;1;1;0;2;MDU;;Y;NA;4;4;Amerikalei92; ;1 Unit in CRAB en GM.;;;BUILDING template;Amerikalei;92;;;151982,114;210841,922
ANTWERPEN-WEST - FH10;762814;8;0;0;8;MDU;;Y;NA;4;4;Amerikalei110; ;14 Units in CRAB en GM.;;;BUILDING template;Amerikalei;110;;;151864,032;210778,031
ANTWERPEN-WEST - FH10;1226924;1;0;0;1;SDU;;Y;NA;2;4;Schildersstraat17; ;3 Units in CRAB, 3 bussen in GM.;;;BUILDING template;Schildersstraat;17;;;151855;211029
ANTWERPEN-WEST - FH10;1734910;4;0;0;4;MDU;;Y;NA;4;4;Amerikalei138; ; ;;;BUILDING template;Amerikalei;138;;;151770,363;210729,712
ANTWERPEN-WEST - FH10;1899028;0;1;0;1;SDU;;Y;NA;2;4;Gijzelaarsstraat21; ;7 Units in CRAB, aantal onduidelijk in GM.;;;BUILDING template;Gijzelaarsstraat;21;;;151407,758;210797,924
ANTWERPEN-WEST - FH10;2038627;3;0;0;3;MDU;;Y;NA;4;4;Pacificatiestraat89; ; ;;;BUILDING template;Pacificatiestraat;89;;;151619,755;210696,863
ANTWERPEN-WEST - FH10;2060273;0;4;0;4;MDU;;Y;NA;4;4;Verschansingstraat5; ; ;;;BUILDING template;Verschansingstraat;5;;;151618,323;210929,498
ANTWERPEN-WEST - FH10;30344;0;3;0;3;MDU;;Y;NA;4;4;Vrijheidstraat63; ;1 Unit in CRAB, 2 bussen in GM.;;;BUILDING template;Vrijheidstraat;63;;;152045,098;211161,763
