Projectnummer;Blok;LAM MK;Straat;Huisnummer;Huisnummer Toevoeging;Huisnr;xPos;yPos;BT;VC Method;LU;BU;SU;TOTAAL;Wall Mount;SS Reason;Number Floors;Perceel eigenschap;Building comment;Building exists;BG Name;Opdrachttemplate;FT Distributie;FT Distributie Opmerking;SS_FOTO_FACADE1_URL
HASSELT - FH08;BL0006;2407154;Bertold-Brechtstraat;19;;;216685,054;180435,591;SDU;;1;0;0;1;N;IRREG;3;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-3bd00907-04ea-4f2e-a031-aba9008191f7;;https://web.appeee.nl/Files/FormEntry/55607-3bd00907-04ea-4f2e-a031-aba9008191f7200426095149723000.jpg
HASSELT - FH08;BL0005;2412923;Dichterstraat;15;;;216639,43;180313,491;SDU;;1;0;0;1;N;ORN;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-9bbeee6f-e913-4a91-b150-abab00e86443;;https://web.appeee.nl/Files/FormEntry/55607-9bbeee6f-e913-4a91-b150-abab00e86443200428160613856000.jpg
HASSELT - FH08;BL0015;2442114;Djef Swennenstraat;27;;;216925,569;180025,002;SDU;;1;0;0;1;N;IRREG;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-b4ae5ecc-b0e0-42a0-92d5-aba900802a15;;https://web.appeee.nl/Files/FormEntry/55607-b4ae5ecc-b0e0-42a0-92d5-aba900802a15200426094641565000.jpg
HASSELT - FH08;BL0002;5572341;Monseigneur Schruerslaan;9;;;216668,266;180551,917;SDU;;1;0;0;1;N;ORN;3;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-713ea268-084a-460c-901d-abab00789840;;https://web.appeee.nl/Files/FormEntry/55607-713ea268-084a-460c-901d-abab00789840200428091911751000.jpg
HASSELT - FH08;BL0001;NB-35009408d940;Sint-Servaasstraat;94;;;216 545;180647;SDU;;1;0;0;1;N;ORN;2;;_;;;BUILDING template;;;https://web.appeee.nl/Files/FormEntry/55607-d9d2f817-b1da-4519-83f2-abab00ff0881200428172840278000.jpg
HASSELT - FH08;BL0004;2407155;Bertold-Brechtstraat;20;;;216659,499;180391,046;SDU;;1;0;0;1;N;IRREG;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-adb43bb8-a268-424b-a4d9-aba9006945a2;;https://web.appeee.nl/Files/FormEntry/55607-adb43bb8-a268-424b-a4d9-aba9006945a2200426082324968000.jpg
HASSELT - FH08;BL0005;2412926;Dichterstraat;17;;;216645,186;180315,772;SDU;;1;0;0;1;N;IRREG;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-4f856ff1-af19-431d-b46c-abab00e8a5b8;;https://web.appeee.nl/Files/FormEntry/55607-4f856ff1-af19-431d-b46c-abab00e8a5b8200428160708854000.jpg
HASSELT - FH08;BL0015;2442115;Djef Swennenstraat;31;;;216948,089;180014,068;SDU;;1;0;0;1;N;IRREG;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-6fa5f001-bd44-4b2e-b2ee-aba90080a94b;;https://web.appeee.nl/Files/FormEntry/55607-6fa5f001-bd44-4b2e-b2ee-aba90080a94b200426094830727000.jpg
HASSELT - FH08;BL0002;5692126;Jef Koningslaan;5;;;216726,852;180548,922;SDU;;1;0;0;1;N;ORN;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-39bb7251-91f2-4934-81cc-abab00761323;;https://web.appeee.nl/Files/FormEntry/55607-39bb7251-91f2-4934-81cc-abab00761323200428090959505000.jpg
HASSELT - FH08;BL0006;2407156;Bertold-Brechtstraat;21;;;216683,696;180445,163;SDU;;1;0;0;1;N;IRREG;3;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-5fcf738b-b959-4457-9cee-aba9008178d6;;https://web.appeee.nl/Files/FormEntry/55607-5fcf738b-b959-4457-9cee-aba9008178d6200426095124210840.jpg
HASSELT - FH08;BL0005;2412929;Dichterstraat;19;;;216650,597;180318,247;SDU;;1;0;0;1;N;ORN;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-2b624b44-61f3-4e2c-bb16-abab00e8fd3f;;https://web.appeee.nl/Files/FormEntry/55607-2b624b44-61f3-4e2c-bb16-abab00e8fd3f200428160822538000.jpg
HASSELT - FH08;BL0015;2442118;Djef Swennenstraat;33;;;216953,061;180009,865;SDU;;1;0;0;1;N;IRREG;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-efca0521-c679-473e-93b6-aba90080c793;;https://web.appeee.nl/Files/FormEntry/55607-efca0521-c679-473e-93b6-aba90080c793200426094857089000.jpg
HASSELT - FH08;BL0002;5712184;Jef Koningslaan;3;;;216730;180555,01;SDU;;0;1;0;1;N;ORN;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-8bf2ad33-f37d-4d88-817d-abab0075ca61;;https://web.appeee.nl/Files/FormEntry/55607-8bf2ad33-f37d-4d88-817d-abab0075ca61200428090900253000.jpg
HASSELT - FH08;BL0006;2407158;Bertold-Brechtstraat;23;;;216681,095;180454,31;SDU;;1;0;0;1;N;IRREG;3;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-6c6696bf-5ef1-4476-a8a2-aba90080e98b;;https://web.appeee.nl/Files/FormEntry/55607-6c6696bf-5ef1-4476-a8a2-aba90080e98b200426095010730000.jpg
HASSELT - FH08;BL0005;2412932;Dichterstraat;21;;;216656,724;180320,179;SDU;;1;0;0;1;N;IRREG;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-7d29db35-6e51-44cf-86fe-abab00e95d83;;https://web.appeee.nl/Files/FormEntry/55607-7d29db35-6e51-44cf-86fe-abab00e95d83200428160949872000.jpg
HASSELT - FH08;BL0015;2442121;Djef Swennenstraat;43;;;216981,672;179996,013;SDU;;1;0;0;1;N;IRREG;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-44ddc382-045c-4d8a-b619-aba9008191db;;https://web.appeee.nl/Files/FormEntry/55607-44ddc382-045c-4d8a-b619-aba9008191db200426095152407000.jpg
HASSELT - FH08;BL0001;NB-350096ac9279;Sint-Servaasstraat;96;;;216 550;180657;MDU;;2;0;0;2;N;IRREG;2;;_;;;BUILDING template;;;https://web.appeee.nl/Files/FormEntry/55607-9278a2bc-b23d-46bd-9503-abab00ffacf4200428173111863000.jpg
HASSELT - FH08;BL0004;2407160;Bertold-Brechtstraat;24;;;216652,205;180408,449;SDU;;1;0;0;1;N;IRREG;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-57cfc553-b0ba-4ff6-ae5b-aba900699fdf;;https://web.appeee.nl/Files/FormEntry/55607-57cfc553-b0ba-4ff6-ae5b-aba900699fdf200426082447209000.jpg
HASSELT - FH08;BL0021;2414645;Ertbeekstraat;6;;;217451,734;180350,329;SDU;;1;0;0;1;Y;NA;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-2804f394-80cc-4aa1-aa14-aba900d9f1a3;;https://web.appeee.nl/Files/FormEntry/55607-2804f394-80cc-4aa1-aa14-aba900d9f1a3200426151334866000.jpg
HASSELT - FH08;BL0014;2444642;Hendrik van Veldekesingel;1;A;;216821,078;179897,934;SDU;;0;1;0;1;N;IRREG;2;;TORFS;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-f19d2d98-240d-4f6c-8616-aba900d8b456;;https://web.appeee.nl/Files/FormEntry/55607-f19d2d98-240d-4f6c-8616-aba900d8b456200426150902520076.jpg
HASSELT - FH08;BL0002;5825736;Spoorwegstraat;169;A;;216592,843;180628,245;SDU;;1;0;0;1;N;ORN;3;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-1498d444-3cc7-496e-8c5e-abab006fe15f;;https://web.appeee.nl/Files/FormEntry/55607-1498d444-3cc7-496e-8c5e-abab006fe15f200428084740630000.jpg
HASSELT - FH08;BL0009;2407648;Acaciastraat;107;;;216917,072;180277,911;SDU;;1;0;0;1;N;IRREG;3;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-d037d3e2-f621-4406-b94a-abab00cca18f;;https://web.appeee.nl/Files/FormEntry/55607-d037d3e2-f621-4406-b94a-abab00cca18f200428142508607000.jpg
HASSELT - FH08;BL0020;2414647;Ertbeekstraat;7;;;217421,257;180357,77;MDU;;2;0;0;2;Y;NA;3;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-5944e051-4261-472a-b854-aba900d0f6cb;;https://web.appeee.nl/Files/FormEntry/55607-5944e051-4261-472a-b854-aba900d0f6cb200426144052082000.jpg
HASSELT - FH08;BL0014;2444645;Hendrik van Veldekesingel;1;B;;216804,82;179910,127;SDU;;0;1;0;1;N;IRREG;2;;JBC;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-e72a96d5-7216-4d45-aeec-aba900d89749;;https://web.appeee.nl/Files/FormEntry/55607-e72a96d5-7216-4d45-aeec-aba900d89749200426150837133912.jpg
HASSELT - FH08;BL0002;5831461;Spoorwegstraat;160;;;216666,986;180588,48;SDU;;1;0;0;1;N;ORN;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-6934c603-37e0-4d65-b679-abab0072a779;_;https://web.appeee.nl/Files/FormEntry/55607-6934c603-37e0-4d65-b679-abab0072a779200428085731714000.jpg
HASSELT - FH08;BL0012;2407649;Acaciastraat;108;;;216949,335;180200,451;SDU;;1;0;0;1;Y;NA;3;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-323bd073-dfbf-412f-82a7-aba900ab9254;;https://web.appeee.nl/Files/FormEntry/55607-323bd073-dfbf-412f-82a7-aba900ab9254200426122507928000.jpg
HASSELT - FH08;BL0021;2414648;Ertbeekstraat;8;;;217447,884;180347,104;SDU;;1;0;0;1;Y;NA;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-8d01aca5-8194-4417-8e7f-aba900da1277;;https://web.appeee.nl/Files/FormEntry/55607-8d01aca5-8194-4417-8e7f-aba900da1277200426151401379000.jpg
HASSELT - FH08;BL0014;2444647;Hendrik van Veldekesingel;1;C;;216786,901;179924,419;SDU;;0;1;0;1;N;IRREG;2;;ALDI;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-21d80fbc-a7ee-410d-a6af-aba900d80c64;;https://web.appeee.nl/Files/FormEntry/55607-21d80fbc-a7ee-410d-a6af-aba900d80c64200426150704212000.jpg
HASSELT - FH08;BL0002;5908109;Spoorwegstraat;164;;;216631,781;180606,583;SDU;;1;0;0;1;N;ORN;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-d3d79470-d212-4263-80a7-abab00715ab0;;https://web.appeee.nl/Files/FormEntry/55607-d3d79470-d212-4263-80a7-abab00715ab0200428085248880000.jpg
HASSELT - FH08;BL0009;2407650;Acaciastraat;109;;;216914,67;180283,517;SDU;;1;0;0;1;N;IRREG;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-ef348d6d-ef9e-4d69-88c0-abab00cd782f;;https://web.appeee.nl/Files/FormEntry/55607-ef348d6d-ef9e-4d69-88c0-abab00cd782f200428142821315000.jpg
HASSELT - FH08;BL0020;2414649;Ertbeekstraat;9;;;217416,711;180355,194;SDU;;1;0;0;1;Y;NA;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-80d580d5-1226-419c-8447-aba900d1202a;;https://web.appeee.nl/Files/FormEntry/55607-80d580d5-1226-419c-8447-aba900d1202a200426144127890000.jpg
HASSELT - FH08;BL0001;2444649;Hendrik van Veldekesingel;5;;;216487,637;180410,394;SDU;;0;1;0;1;N;IRREG;1;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-e5639b49-d3a4-48d9-a99b-aba90097bec4;;https://web.appeee.nl/Files/FormEntry/55607-e5639b49-d3a4-48d9-a99b-aba90097bec4200426111245932000.jpg
HASSELT - FH08;BL0002;5908169;Jef Koningslaan;7;A;;216724,198;180544,2;MDU;;1;0;0;1;N;IRREG;3;;_;Y;Spoorwegstraat 7A-7B;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-66c49bdf-5600-4642-8b23-abab007652fb;;https://web.appeee.nl/Files/FormEntry/55607-66c49bdf-5600-4642-8b23-abab007652fb200428091109513000.jpg
HASSELT - FH08;BL0012;708447;Acaciastraat;110;;;216940,844;180202,12;MDU;;5;0;0;5;Y;NA;3;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-f86a46da-21ec-4cfe-8005-aba900ab4f09;;https://web.appeee.nl/Files/FormEntry/55607-f86a46da-21ec-4cfe-8005-aba900ab4f09200426122400366000.jpg
HASSELT - FH08;BL0021;2414650;Ertbeekstraat;10;;;217444,775;180343,124;SDU;;1;0;0;1;Y;NA;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-450e532b-bc3c-4c21-a1a8-aba900da3a14;;https://web.appeee.nl/Files/FormEntry/55607-450e532b-bc3c-4c21-a1a8-aba900da3a14200426151435425000.jpg
HASSELT - FH08;BL0018;2446454;Vredestraat;34;;;217137,255;180275,61;SDU;;1;0;0;1;Y;NA;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-81aa8444-4376-4f0d-8b5b-aba900a813a2;;https://web.appeee.nl/Files/FormEntry/55607-81aa8444-4376-4f0d-8b5b-aba900a813a2200426121201902000.jpg
HASSELT - FH08;BL0002;5908224;Monseigneur Schruerslaan;25;;;216560,656;180566,977;SDU;;1;0;0;1;N;ORN;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-a88f09d8-ce16-41da-baf8-abab007c7837;;https://web.appeee.nl/Files/FormEntry/55607-a88f09d8-ce16-41da-baf8-abab007c7837200428093319544000.jpg
HASSELT - FH08;BL0009;2407651;Acaciastraat;111;;;216910,365;180288,968;SDU;;1;0;0;1;N;IRREG;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-e6e37404-ea4a-4a6e-8385-abab00cd11d8;;https://web.appeee.nl/Files/FormEntry/55607-e6e37404-ea4a-4a6e-8385-abab00cd11d8200428142702876000.jpg
HASSELT - FH08;BL0020;2414653;Ertbeekstraat;11;;;217413,15;180351,594;SDU;;1;0;0;1;Y;NA;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-dccb7ae1-52d3-47d5-9ff7-aba900d139c6;;https://web.appeee.nl/Files/FormEntry/55607-dccb7ae1-52d3-47d5-9ff7-aba900d139c6200426144149818000.jpg
HASSELT - FH08;BL0010;2446456;Vredestraat;37;;;217076,008;180219,984;SDU;;1;0;0;1;N;IRREG;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-3b5a4322-4103-4a14-9017-aba90075cffc;;https://web.appeee.nl/Files/FormEntry/55607-3b5a4322-4103-4a14-9017-aba90075cffc200426090911113000.jpg
HASSELT - FH08;BL0019;6162636;Runkstersteenweg;73;C;;217393,908;180183,793;SDU;;1;0;0;1;N;IRREG;2;Beschermd Erfgoed;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-1a389898-fe97-4c9e-9fd3-aba900c0c3c1;;https://web.appeee.nl/Files/FormEntry/55607-1a389898-fe97-4c9e-9fd3-aba900c0c3c1200426134150966429.jpg
HASSELT - FH08;BL0009;2407653;Acaciastraat;113;;;216899,067;180301,582;SDU;;1;0;0;1;N;IRREG;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-53c74cb4-a558-4446-9760-abab00cdd708;;https://web.appeee.nl/Files/FormEntry/55607-53c74cb4-a558-4446-9760-abab00cdd708200428142934594000.jpg
HASSELT - FH08;BL0020;2414655;Ertbeekstraat;13;;;217410,839;180347,081;SDU;;1;0;0;1;Y;NA;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-08a24ce6-b419-421e-a8e8-aba900d1621c;;https://web.appeee.nl/Files/FormEntry/55607-08a24ce6-b419-421e-a8e8-aba900d1621c200426144223738000.jpg
HASSELT - FH08;BL0018;2446458;Vredestraat;38;;;217131,568;180263,021;SDU;;1;0;0;1;Y;NA;3;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-4816d796-142a-4333-8710-aba900a85baa;;https://web.appeee.nl/Files/FormEntry/55607-4816d796-142a-4333-8710-aba900a85baa200426121302477000.jpg
HASSELT - FH08;BL0019;6162637;Runkstersteenweg;73;D;;217390,573;180187,604;SDU;;1;0;0;1;N;IRREG;2;Beschermd Erfgoed;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-a5944fa7-3cf0-4385-80e5-aba900c0dbd9;;https://web.appeee.nl/Files/FormEntry/55607-a5944fa7-3cf0-4385-80e5-aba900c0dbd9200426134211673493.jpg
HASSELT - FH08;BL0011;708446;Acaciastraat;114;;;216902,917;180246,354;SDU;;1;0;0;1;Y;NA;3;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-f523743f-fa60-4825-a47f-abab00d2648d;;https://web.appeee.nl/Files/FormEntry/55607-f523743f-fa60-4825-a47f-abab00d2648d200428144609649000.jpg
HASSELT - FH08;BL0021;2414657;Ertbeekstraat;14;;;217437,093;180338,164;SDU;;1;0;0;1;Y;NA;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-af9c42aa-cda6-43fb-a5f7-aba900da7a52;;https://web.appeee.nl/Files/FormEntry/55607-af9c42aa-cda6-43fb-a5f7-aba900da7a52200426151530956000.jpg
HASSELT - FH08;BL0010;2446464;Vredestraat;41;;;217071,469;180207,059;SDU;;1;0;0;1;N;IRREG;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-20472096-39e1-49c6-85c3-aba9007587c1;;https://web.appeee.nl/Files/FormEntry/55607-20472096-39e1-49c6-85c3-aba9007587c1200426090759174000.jpg
HASSELT - FH08;BL0018;704774;Vredestraat;46;;;217122,27;180236,529;SDU;;1;0;0;1;Y;NA;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-1c7dbb7d-16da-417e-9bb5-aba900a8fa17;;https://web.appeee.nl/Files/FormEntry/55607-1c7dbb7d-16da-417e-9bb5-aba900a8fa17200426121520981000.jpg
HASSELT - FH08;BL0009;2407655;Acaciastraat;115;;;216894,806;180306,654;SDU;;1;0;0;1;N;IRREG;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-d8883acd-32e2-405e-a8cb-abab00ce13d0;;https://web.appeee.nl/Files/FormEntry/55607-d8883acd-32e2-405e-a8cb-abab00ce13d0200428143024887000.jpg
HASSELT - FH08;BL0020;2414659;Ertbeekstraat;15;;;217407,996;180342,841;SDU;;1;0;0;1;Y;NA;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-c82d625e-e495-4743-9d5b-aba900d1815e;;https://web.appeee.nl/Files/FormEntry/55607-c82d625e-e495-4743-9d5b-aba900d1815e200426144252533000.jpg
HASSELT - FH08;BL0018;2446466;Vredestraat;44;;;217124,688;180243,683;SDU;;1;0;0;1;Y;NA;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-5a195559-fb26-4c90-8101-aba900a8c8dd;;https://web.appeee.nl/Files/FormEntry/55607-5a195559-fb26-4c90-8101-aba900a8c8dd200426121435027000.jpg
HASSELT - FH08;BL0010;704775;Vredestraat;45;;;217070,733;180195,889;SDU;;1;0;0;1;N;IRREG;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-cd3f10e4-6b9a-4815-b71f-aba9007527dd;;https://web.appeee.nl/Files/FormEntry/55607-cd3f10e4-6b9a-4815-b71f-aba9007527dd200426090637812000.jpg
HASSELT - FH08;BL0011;2407657;Acaciastraat;116;;;216897,569;180250,521;SDU;;1;0;0;1;N;IRREG;3;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-1e2dc6f6-15a8-4f3f-a171-abab00d1ddde;;https://web.appeee.nl/Files/FormEntry/55607-1e2dc6f6-15a8-4f3f-a171-abab00d1ddde200428144439851000.jpg
HASSELT - FH08;BL0021;2414661;Ertbeekstraat;16;;;217435,089;180333,853;SDU;;1;0;0;1;Y;NA;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-7e93c433-2f32-400a-a8e7-aba900da9553;;https://web.appeee.nl/Files/FormEntry/55607-7e93c433-2f32-400a-a8e7-aba900da9553200426151558840000.jpg
HASSELT - FH08;BL0010;2446470;Vredestraat;47;;;217066,402;180189,713;SDU;;1;0;0;1;N;IRREG;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-629b08f5-7e1a-459d-afaa-aba90074f9f8;;https://web.appeee.nl/Files/FormEntry/55607-629b08f5-7e1a-459d-afaa-aba90074f9f8200426090558974000.jpg
HASSELT - FH08;BL0018;704777;Vredestraat;40;;;217129,069;180256,926;SDU;;1;0;0;1;Y;NA;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-123a4938-80cc-4e1e-b1fa-aba900a8827d;;https://web.appeee.nl/Files/FormEntry/55607-123a4938-80cc-4e1e-b1fa-aba900a8827d200426121335010000.jpg
HASSELT - FH08;BL0009;2407658;Acaciastraat;117;;;216890,646;180311,177;SDU;;1;0;0;1;N;IRREG;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-1f0ce6ce-5c1c-44cf-8a22-abab00ce40e1;;https://web.appeee.nl/Files/FormEntry/55607-1f0ce6ce-5c1c-44cf-8a22-abab00ce40e1200428143103394000.jpg
HASSELT - FH08;BL0020;2414663;Ertbeekstraat;17;;;217405,611;180338,243;SDU;;1;0;0;1;Y;NA;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-a9e1ac23-012d-46f1-981f-aba900d1bd8d;;https://web.appeee.nl/Files/FormEntry/55607-a9e1ac23-012d-46f1-981f-aba900d1bd8d200426144341773000.jpg
HASSELT - FH08;BL0012;2446473;Vredestraat;55;;;217054,863;180137,945;SDU;;1;0;0;1;N;IRREG;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-353e0b94-c3ff-4521-8388-aba900b0ecaa;;https://web.appeee.nl/Files/FormEntry/55607-353e0b94-c3ff-4521-8388-aba900b0ecaa200426124410349573.jpg
HASSELT - FH08;BL0018;704779;Vredestraat;32;;;217151,153;180289,134;SDU;;1;0;0;1;N;HEIGHT;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-9b67bf42-2903-4da2-ac0f-aba900a7f62f;;https://web.appeee.nl/Files/FormEntry/55607-9b67bf42-2903-4da2-ac0f-aba900a7f62f200426121132782539.jpg
HASSELT - FH08;BL0011;2407660;Acaciastraat;118;;;216884,408;180261,167;SDU;;1;0;0;1;N;IRREG;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-3b1ca85e-c38e-4e6a-9cba-abab00d17124;;https://web.appeee.nl/Files/FormEntry/55607-3b1ca85e-c38e-4e6a-9cba-abab00d17124200428144239748000.jpg
HASSELT - FH08;BL0021;2414665;Ertbeekstraat;18;;;217432,486;180329,808;SDU;;1;0;0;1;Y;NA;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-2dbf47e6-6764-4a95-ae84-aba900dacc5d;;https://web.appeee.nl/Files/FormEntry/55607-2dbf47e6-6764-4a95-ae84-aba900dacc5d200426151640167000.jpg
HASSELT - FH08;BL0012;2446475;Vredestraat;57;;;217052,624;180132,007;SDU;;1;0;0;1;N;IRREG;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-65cbf986-444f-44f4-a6bb-aba900b10269;;https://web.appeee.nl/Files/FormEntry/55607-65cbf986-444f-44f4-a6bb-aba900b10269200426124444385000.jpg
HASSELT - FH08;BL0007;704805;Vredestraat;1;;;217165,715;180396,212;SDU;;1;0;0;1;Y;NA;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-2dffb5b7-4512-4d72-a37d-abab0094b156;;https://web.appeee.nl/Files/FormEntry/55607-2dffb5b7-4512-4d72-a37d-abab0094b156200428110138590000.jpg
HASSELT - FH08;BL0009;2407661;Acaciastraat;119;;;216886,61;180315,729;SDU;;1;0;0;1;N;IRREG;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-0c910852-7008-4a18-8f4c-abab00c71a38;;https://web.appeee.nl/Files/FormEntry/55607-0c910852-7008-4a18-8f4c-abab00c71a38200428140500907000.jpg
HASSELT - FH08;BL0021;2414667;Ertbeekstraat;20;;;217429,295;180326,162;SDU;;1;0;0;1;Y;NA;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-b0de9290-c416-470e-bb2e-aba900dae77a;;https://web.appeee.nl/Files/FormEntry/55607-b0de9290-c416-470e-bb2e-aba900dae77a200426151705183000.jpg
HASSELT - FH08;BL0012;2446477;Vredestraat;59;;;217052,111;180125,93;SDU;;1;0;0;1;N;IRREG;3;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-83f98826-bcc0-46e0-9e8c-aba900b160aa;;https://web.appeee.nl/Files/FormEntry/55607-83f98826-bcc0-46e0-9e8c-aba900b160aa200426124549245004.jpg
HASSELT - FH08;BL0019;707010;Monseigneur Kerkhofsstraat;44;;;217384,051;180268,668;SDU;;1;0;0;1;Y;NA;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-17b15b37-4b58-43d0-8696-aba900c5965f;;https://web.appeee.nl/Files/FormEntry/55607-17b15b37-4b58-43d0-8696-aba900c5965f200426135929692000.jpg
HASSELT - FH08;BL0002;1162805;Spoorwegstraat;169;;;216599;180626;SDU;;1;0;0;1;N;ORN;3;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-ab9ad64f-21ab-48ce-b560-abab007046de;;https://web.appeee.nl/Files/FormEntry/55607-ab9ad64f-21ab-48ce-b560-abab007046de200428084859167000.jpg
HASSELT - FH08;BL0011;2407663;Acaciastraat;120;;;216880,552;180268,442;SDU;;1;0;0;1;N;IRREG;3;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-5a4ced43-d659-4e3a-a8c6-abab00d12bfb;;https://web.appeee.nl/Files/FormEntry/55607-5a4ced43-d659-4e3a-a8c6-abab00d12bfb200428144142105000.jpg
HASSELT - FH08;BL0020;2414669;Ertbeekstraat;21;;;217398,214;180331,602;SDU;;1;0;0;1;Y;NA;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-69399b77-f24b-4932-b6be-aba900d2012f;;https://web.appeee.nl/Files/FormEntry/55607-69399b77-f24b-4932-b6be-aba900d2012f200426144439836000.jpg
HASSELT - FH08;BL0012;2446479;Vredestraat;63;;;217051,08;180113,954;SDU;;1;0;0;1;N;IRREG;3;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-62e3fd17-3bd9-436a-bc06-aba900b1a5b8;;https://web.appeee.nl/Files/FormEntry/55607-62e3fd17-3bd9-436a-bc06-aba900b1a5b8200426124650077000.jpg
