Projectnummer;Blok;LAM MK;Straat;Huisnummer;Huisnummer Toevoeging;Huisnr;xPos;yPos;BT;VC Method;LU;BU;SU;TOTAAL;Wall Mount;SS Reason;Number Floors;Building comment;Building exists;Opdrachttemplate
ANTWERPEN-WEST - FH06;BL0613;5575624;Groenplaats;3;;;152247,358;212113,391;SDU;;0;1;0;1;Y;NA;5;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0624;2001928;Melkmarkt;27;;;152382,986;212240,529;MDU;;3;1;0;4;Y;NA;4;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0610;5575625;Groenplaats;40;;;152326,889;211980,194;MDU;;37;0;0;37;N;MON;4;MON;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0603;198628;Mechelseplein;8;;;152511,507;211470,936;SDU;;1;0;0;1;Y;NA;4;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0622;2001929;Melkmarkt;28;;;152357,849;212256,578;MDU;;1;1;0;2;N;MON;3;Review Required MON;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0610;5575626;Groenplaats;42;;;152313,79;212042,13;MDU;;5;2;0;7;N;MON;5;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0605;198787;Kleine Markt;7;;;152353,972;211718,292;MDU;;21;4;0;25;Y;NA;7;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0624;2001931;Melkmarkt;29;;;152383,586;212234,111;SDU;;1;0;0;1;N;MON;4;Review Required MON;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0607;5575774;Kammenstraat;65;;;152282,925;211852,141;MDU;;9;0;0;9;N;ORN;6;_ BE;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0604;198788;Bredestraat;1;;;152347,475;211664,782;MDU;;2;0;0;2;Y;NA;3;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0622;2001933;Melkmarkt;30;;;152364,283;212252,236;MDU;;1;1;0;2;Y;NA;3;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0616;5575847;Oude Koornmarkt;59;;;152229,608;212157,319;MDU;;6;1;0;7;Y;NA;4;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0608;862884;Everdijstraat;45;;;152460;211853;SDU;;1;0;0;1;Y;NA;3;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0622;2001937;Melkmarkt;32;;;152366,531;212246,993;SDU;;0;1;0;1;Y;NA;3;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0622;5575924;Lijnwaadmarkt;18;;;152347,326;212270,702;MDU;;2;0;0;2;Y;NA;4;_ BE;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0622;1059320;Groenplaats;16;;;152253,176;212218,739;MDU;;1;1;0;2;N;ORN;4;_ BE;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0622;2001940;Melkmarkt;34;;;152367,817;212232,999;SDU;;0;1;0;1;N;MON;3;_ MON;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0605;5576084;Oudaan;18;;;152430,298;211750,819;SDU;;0;1;0;1;Y;NA;3;_ BE;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0618;2001942;Melkmarkt;35;;;152384,933;212207,587;MDU;;3;1;0;4;N;MON;5;_ MON;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0602;5576380;Vleminckveld;70;;;152478,746;211537,638;MDU;;9;0;0;9;Y;NA;4;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0622;1059322;Groenplaats;30;;;152342,017;212201,027;SDU;;0;1;0;1;N;MON;3;_ MON;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0622;2001945;Melkmarkt;36;;;152366,475;212227,467;SDU;;0;1;0;1;Y;NA;3;_ BE;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0612;5734740;Meirbrug;8;;;152508,173;212044,522;SDU;;0;1;0;1;Y;NA;5;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0622;1059342;Jan Blomstraat;1;;;152231,496;212233,994;SDU;;0;1;0;1;N;MON;2;_ MON;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0618;2001946;Melkmarkt;37;;;152401,587;212197,967;SDU;;0;1;0;1;N;MON;4;_ MON;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0620;12609;Oude Koornmarkt;25;;;152198;212238;SDU;;0;1;0;1;Y;NA;5;;;BUILDING template
ANTWERPEN-WEST - FH06;BL0622;1059343;Jan Blomstraat;7;;;152245,899;212222,9;SDU;;0;1;0;1;N;IRREG;4;_ BE;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0618;2001948;Melkmarkt;39;;;152388,435;212192,24;MDU;;1;1;0;2;Y;NA;0;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0618;6018352;Eiermarkt;17;;;152423;212168;MDU;;0;4;0;4;N;MON;3;MON;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0605;55295;Vleminckveld;15;;;152395;211660;SDU;;1;0;0;1;N;ORN;5;;;BUILDING template
ANTWERPEN-WEST - FH06;BL0622;1059351;Lijnwaadmarkt;16;;;152342,966;212273,4;SDU;;0;1;0;1;Y;NA;4;_ BE;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0617;2001958;Melkmarkt;42;;;152372,633;212195,218;MDU;;3;1;0;4;Y;NA;4;_ BE;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0607;55307;Kammenstraat;69;;;152292;211835;SDU;;0;1;0;1;Y;NA;5;;;BUILDING template
ANTWERPEN-WEST - FH06;BL0622;1059352;Lijnwaadmarkt;20;;;152352,741;212267,716;SDU;;0;1;0;1;Y;NA;3;_ BE;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0624;2027587;Korte Nieuwstraat;8;;;152410,538;212284,818;MDU;;5;1;0;6;Y;NA;2;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0605;55311;Oudaan;10;;;152381;211747;SDU;;0;1;0;1;Y;NA;7;;;BUILDING template
ANTWERPEN-WEST - FH06;BL0622;1059357;Sint-Pieterstraat;5;;;152357,602;212212,1;SDU;;0;1;0;1;N;MON;2;_ MON;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0624;2027591;Korte Nieuwstraat;10;;;152414,967;212278,142;MDU;;2;1;0;3;N;MON;4;_ MON;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0611;6095924;Schoenmarkt;2;A;;152390,915;212028,265;SDU;;1;0;0;1;N;ORN;2;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0607;173911;Lombardenvest;18;;;152266;211999;MDU;;3;1;0;4;N;ORN;4;;;BUILDING template
ANTWERPEN-WEST - FH06;BL0622;1059366;Melkmarkt;38;;;152363,618;212220,077;MDU;;0;2;0;2;N;MON;4;_ MON;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0624;2027602;Korte Nieuwstraat;12;;;152420,378;212280,222;SDU;;0;1;0;1;N;MON;2;_ MON;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0612;6188680;Schrijnwerkersstraat;9;B;;152446;212011;SDU;;0;1;0;1;Y;NA;3;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0605;198689;Oudaan;24;;;152467;211754;MDU;;10;2;0;12;Y;NA;6;;;BUILDING template
ANTWERPEN-WEST - FH06;BL0622;1059367;Melkmarkt;26;;;152356,959;212263,082;SDU;;0;1;0;1;Y;NA;0;_ BE;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0624;2027607;Korte Nieuwstraat;14;;;152423,125;212275,135;SDU;;0;1;0;1;Y;NA;3;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0603;6314615;Maarschalk Gerardstraat;25;A;;152449,319;211378,881;SDU;;1;0;0;1;Y;NA;6;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0619;1739128;Beddenstraat;2;;;152442;212055;MDU;;0;50;2;52;Y;NA;9;;;BUILDING template
ANTWERPEN-WEST - FH06;BL0623;1059369;Melkmarkt;14;;;152360,24;212293,511;SDU;;0;1;0;1;N;ORN;4;_ BE;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0624;2027610;Korte Nieuwstraat;16;;;152429,082;212274,295;MDU;;4;1;0;5;N;MON;3;_ MON;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0607;6316329;Lombardenstraat;14;;;152343,261;211920,958;SDU;;0;1;0;1;Y;NA;4;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0602;1739666;Begijnenstraat;35;;;152297;211490;SDU;;1;0;0;1;Y;NA;3;;;BUILDING template
ANTWERPEN-WEST - FH06;BL0622;1072767;Sint-Pieterstraat;1;;;152350,997;212206,557;MDU;;4;0;0;4;Y;NA;4;_ BE;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0624;2027615;Korte Nieuwstraat;18;;;152438,562;212264,926;MDU;;3;1;0;4;N;MON;3;_ MON;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0612;6327004;Wiegstraat;2;A;;152508,76;212040,653;SDU;;0;1;0;1;Y;NA;8;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0601;1741138;Bervoetstraat;14;;;152296;211344;MDU;;10;0;0;10;Y;NA;3;;;BUILDING template
ANTWERPEN-WEST - FH06;BL0617;1074854;Sint-Pieterstraat;4;;;152359,656;212199,007;MDU;;3;0;0;3;Y;NA;4;_ BE;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0624;2027621;Korte Nieuwstraat;20;;;152435,851;212271,922;SDU;;0;1;0;1;Y;NA;3;_ BE;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0602;1741142;Bervoetstraat;25;;;152316;211355;SDU;;0;1;0;1;Y;NA;3;;;BUILDING template
ANTWERPEN-WEST - FH06;BL0618;1074855;Eiermarkt;7;;;152397,333;212179,554;MDU;;3;1;0;4;N;MON;4;_ MON;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0624;2027626;Korte Nieuwstraat;24;;;152446,123;212265,715;SDU;;0;1;0;1;Y;NA;3;_ BE;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0616;1968886;Oude Koornmarkt;47;;;152218;212191;SDU;;0;1;0;1;Y;NA;4;;;BUILDING template
ANTWERPEN-WEST - FH06;BL0622;1074858;Groenplaats;28;;;152326,149;212201,702;SDU;;0;1;0;1;N;ORN;4;_ BE;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0624;2027629;Korte Nieuwstraat;26;;;152452,961;212263,127;SDU;;0;1;0;1;Y;NA;3;;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0607;1992424;Lombardenstraat;8;;;152341;211934;MDU;;9;1;0;10;Y;NA;6;;;BUILDING template
ANTWERPEN-WEST - FH06;BL0622;1074912;Groenplaats;27;;;152316,199;212203,013;SDU;;0;1;0;1;N;MON;4;MON;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0624;2027633;Korte Nieuwstraat;28;;;152460,752;212259,562;SDU;;0;1;0;1;Y;NA;3;_ BE;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0611;6404970;Lombardenvest;55;;;152410,486;211946,588;SDU;;0;1;0;1;Y;NA;5;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0602;2048653;Rosier;12;A;;152345;211549;SDU;;1;0;0;1;Y;NA;2;;;BUILDING template
ANTWERPEN-WEST - FH06;BL0625;1091095;Sint-Katelijnevest;48;;;152538,225;212181,976;SDU;;0;1;0;1;Y;NA;4;_ BE;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0624;2027639;Korte Nieuwstraat;30;;;152481,714;212250,735;MDU;;12;0;0;12;N;ORN;6;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0606;6407198;Everdijstraat;20;;;152411,927;211829,931;SDU;;0;1;0;1;Y;NA;1;;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0604;2048654;Rosier;13;;;152360;211567;SDU;;0;1;0;1;Y;NA;3;;;BUILDING template
ANTWERPEN-WEST - FH06;BL0624;1091131;Vleminckstraat;3;;;152403,833;212230,759;MDU;;3;1;0;4;Y;NA;3;_ BE;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0605;2035161;Oudaan;4;;;152353,55;211744,813;MDU;;2;1;0;3;Y;NA;3;_ BE;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0611;2052152;Schrijnwerkersstraat;16;;;152433;211985;SDU;;0;1;0;1;Y;NA;4;;;BUILDING template
ANTWERPEN-WEST - FH06;BL0624;1091132;Vleminckstraat;15;;;152452,062;212222,804;MDU;;1;1;0;2;Y;NA;3;_ BE;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0606;2035165;Oudaan;5;;;152368,831;211779,534;SDU;;0;1;0;1;N;MON;16;MON;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0624;2055917;Sudermanstraat;2;A;;152488;212250;SDU;;0;1;0;1;N;ORN;6;;;BUILDING template
ANTWERPEN-WEST - FH06;BL0606;1091158;Kammenstraat;89;;;152323,347;211784,854;MDU;;3;1;0;4;N;MON;4;Review Required MON;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0605;2035170;Oudaan;6;;;152364,294;211745,087;SDU;;0;1;0;1;Y;NA;3;_ BE;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0624;2055918;Sudermanstraat;2;B;;152486;212245;SDU;;0;1;0;1;N;ORN;6;;;BUILDING template
ANTWERPEN-WEST - FH06;BL0603;1139887;Maarschalk Gerardstraat;31;;;152452,759;211361,759;MDU;;5;0;0;5;Y;NA;0;_ BE;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0605;2035173;Oudaan;8;;;152376,519;211746,291;SDU;;0;1;0;1;Y;NA;7;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0611;6467509;Schrijnwerkersstraat;2;;;152434,364;212023,271;SDU;;1;0;0;1;Y;NA;4;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0624;2055922;Sudermanstraat;6;B;;152474;212220;SDU;;0;1;0;1;N;ORN;6;;;BUILDING template
ANTWERPEN-WEST - FH06;BL0603;1139907;Mechelseplein;22;;;152506,635;211403,339;SDU;;0;1;0;1;N;MON;3;MON;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0606;2035180;Oudaan;15;;;152443,149;211793,212;MDU;;0;30;0;30;N;IRREG;3;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0606;6524092;Oudaan;3;;;152343,954;211764,388;MDU;;8;0;0;8;Y;NA;3;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0605;2061265;Vleminckveld;21;;;152400;211657;SDU;;1;0;0;1;N;ORN;3;;;BUILDING template
ANTWERPEN-WEST - FH06;BL0603;1139910;Mechelseplein;26;;;152539,581;211376,31;SDU;;1;0;0;1;Y;NA;3;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0605;2035213;Oudaan;26;;;152478,191;211757,958;SDU;;0;1;0;1;Y;NA;3;_ BE;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0625;6524104;Beggaardenstraat;3;;;152515;212194;SDU;;0;1;0;1;N;IRREG;3;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0624;2061303;Vleminckstraat;13;;;152446;212226;SDU;;0;1;0;1;Y;NA;4;;;BUILDING template
ANTWERPEN-WEST - FH06;BL0603;1139912;Maarschalk Gerardstraat;27;;;152452,287;211373,65;SDU;;1;0;0;1;Y;NA;3;_ BE;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0605;2035214;Oudaan;28;;;152490,835;211760,915;SDU;;0;1;0;1;Y;NA;4;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0614;6524106;Groenplaats;35;;;152346,655;212095,105;SDU;;0;1;0;1;Y;NA;3;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0607;3956505;Lombardenstraat;10;;;152341;211931;SDU;;0;1;0;1;Y;NA;6;;;BUILDING template
ANTWERPEN-WEST - FH06;BL0603;1139913;Maarschalk Gerardstraat;25;;;152448,427;211382,845;MDU;;16;0;0;16;Y;NA;6;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0605;2035215;Oudaan;30;;;152498,136;211762,171;SDU;;0;1;0;1;Y;NA;4;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0612;6588791;Meirbrug;6;;;152502,629;212045,979;MDU;;0;2;0;2;Y;NA;4;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0624;4080731;Sudermanstraat;6;A;;152474;212220;SDU;;0;1;0;1;N;ORN;6;;;BUILDING template
ANTWERPEN-WEST - FH06;BL0603;1139914;Maarschalk Gerardstraat;23;;;152450,613;211389,272;MDU;;4;2;0;6;Y;NA;4;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0604;2048645;Rosier;3;;;152339,088;211569,487;SDU;;1;0;0;1;Y;NA;3;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0605;4096171;Vleminckveld;13;;;152393;211659;SDU;;1;0;0;1;N;ORN;5;;;BUILDING template
ANTWERPEN-WEST - FH06;BL0603;1139915;Maarschalk Gerardstraat;21;;;152458,175;211393,558;MDU;;4;0;0;4;Y;NA;5;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0602;2048646;Rosier;4;;;152318;211556;SDU;;1;0;0;1;Y;NA;4;;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0617;4150925;Melkmarkt;40;A;;152371;212199;MDU;;7;0;0;7;Y;NA;4;;;BUILDING template
ANTWERPEN-WEST - FH06;BL0603;1139918;Schermersstraat;11;;;152509,796;211375,741;MDU;;0;2;0;2;Y;NA;3;_ BE;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0602;2048647;Rosier;6;;;152324,91;211554,556;MDU;;2;0;0;2;Y;NA;4;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0605;4256532;Vleminckveld;19;;;152399;211660;SDU;;1;0;0;1;N;ORN;5;;;BUILDING template
ANTWERPEN-WEST - FH06;BL0603;1139919;Schermersstraat;3;;;152483,8;211371,842;MDU;;3;0;0;3;Y;NA;3;_ BE;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0602;2048648;Rosier;8;;;152330,115;211553,528;SDU;;1;0;0;1;Y;NA;3;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0610;6518721;Groenplaats;40;A;;152338;212038;SDU;;0;1;0;1;N;ORN;4;;;BUILDING template
ANTWERPEN-WEST - FH06;BL0603;1139922;Schermersstraat;1;;;152472,378;211375,899;MDU;;11;1;0;12;Y;NA;6;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0604;2048649;Rosier;9;;;152351,348;211568,46;SDU;;1;0;0;1;Y;NA;3;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0602;6525393;Begijnenstraat;25;;;152306;211501;MDU;;8;0;0;8;Y;NA;5;;;BUILDING template
ANTWERPEN-WEST - FH06;BL0603;1139940;Maarschalk Gerardstraat;19;;;152465,773;211401,312;MDU;;10;1;0;11;Y;NA;6;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0602;2048650;Rosier;10;;;152334,705;211551,747;SDU;;0;1;0;1;Y;NA;0;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0601;1139976;Terninckstraat;1;;;152277,58;211286,09;MDU;;7;1;0;8;Y;NA;3;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0604;2048651;Rosier;11;;;152356,143;211568,46;MDU;;2;0;0;2;Y;NA;3;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0601;1139978;Bervoetstraat;2;;;152266;211351;MDU;;4;0;0;4;Y;NA;4;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0602;2048652;Rosier;12;;;152342,239;211549,487;MDU;;2;0;0;2;Y;NA;4;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0601;1139979;Bervoetstraat;40;;;152379,969;211338,653;MDU;;0;2;0;2;Y;NA;5;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0602;2048655;Rosier;14;;;152350,253;211547,432;SDU;;1;0;0;1;N;MON;3;_ MON;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0601;1139986;Begijnenstraat;95;;;152260,869;211334,418;MDU;;7;3;0;10;Y;NA;3;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0604;2048656;Rosier;15;;;152362,787;211566,131;SDU;;1;0;0;1;Y;NA;3;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0602;2048657;Rosier;16;;;152364,636;211544,898;SDU;;1;0;0;1;Y;NA;3;_ BE;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0601;1139988;Kasteelpleinstraat;9;;;152282;211299;MDU;;3;1;0;4;Y;NA;4;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0602;2048658;Rosier;18;;;152374,157;211544,761;MDU;;3;0;0;3;Y;NA;3;_ BE;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0601;1139989;Kasteelpleinstraat;1;;;152263,608;211326,267;MDU;;3;1;0;4;Y;NA;4;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0602;2048659;Rosier;20;;;152387,846;211547,273;SDU;;1;0;0;1;N;MON;3;MON;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0614;1297943;Groenplaats;36;;;152340,741;212066,727;SDU;;0;1;0;1;N;ORN;5;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0604;2048660;Rosier;21;;;152378,981;211565,392;SDU;;1;0;0;1;N;MON;3;MON;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0602;1313879;Bervoetstraat;9;;;152284,019;211365,24;SDU;;0;1;0;1;Y;NA;2;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0602;2048662;Rosier;22;;;152406,897;211539,693;SDU;;0;1;0;1;N;MON;3;MON;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0606;NB-200014Aab64;Everdijstraat;14;A;;152335,88;211838,24;SDU;;0;1;0;1;Y;NA;2;;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0612;1369823;Wiegstraat;14;;;152488,613;212007,694;SDU;;0;1;0;1;Y;NA;4;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0602;2048664;Rosier;26;;;152427,171;211545,309;SDU;;1;0;0;1;N;ORN;3;_ BE;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0611;1373123;Lombardenvest;33;;;152378,196;211954,873;SDU;;0;1;0;1;Y;NA;4;;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0604;2048665;Rosier;27;;;152397,65;211564,693;SDU;;1;0;0;1;Y;NA;3;_ BE;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0624;1437874;Korte Nieuwstraat;4;;;152392,912;212295,589;MDU;;4;1;0;5;N;MON;3;MON;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0604;2048667;Rosier;35;;;152416,76;211565,104;SDU;;0;1;0;1;Y;NA;3;_ BE;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0605;1438270;Vleminckveld;23;;;152396,533;211662,349;MDU;;11;0;0;11;N;IRREG;5;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0604;2048668;Rosier;37;;;152421,143;211565,378;SDU;;1;0;0;1;Y;NA;3;_ BE;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0602;1443643;Maarschalk Gerardstraat;2;;;152482,582;211507,227;MDU;;0;2;0;2;Y;NA;4;_ BE;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0602;2048669;Rosier;38;;;152458,404;211549,761;SDU;;1;0;0;1;Y;NA;3;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0605;1448986;Vleminckveld;7;;;152372,201;211686,243;MDU;;9;0;0;9;N;ORN;5;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0604;2048670;Rosier;39;;;152426,143;211567,295;MDU;;3;0;0;3;Y;NA;3;_ BE;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0601;1451773;Begijnenstraat;93;;;152258,882;211340,171;MDU;;5;0;0;5;Y;NA;5;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0602;2048671;Rosier;40;;;152462,582;211550,515;SDU;;1;0;0;1;Y;NA;3;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0612;1456855;Wiegstraat;20;;;152481,971;211995,767;SDU;;0;1;0;1;Y;NA;4;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0604;2048672;Rosier;41;;;152435,458;211567,843;MDU;;2;1;0;3;Y;NA;3;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0605;1488600;Vleminckveld;17;;;152394,779;211666,514;SDU;;1;0;0;1;N;ORN;3;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0604;2048673;Rosier;45;;;152450,664;211567,158;SDU;;1;0;0;1;Y;NA;3;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0601;1495533;Kasteelpleinstraat;3;;;152266,006;211319,76;MDU;;5;1;0;6;Y;NA;4;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0603;2050646;Schermersstraat;5;;;152490,395;211372,989;SDU;;1;0;0;1;Y;NA;3;_ BE;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0620;1511424;Oude Koornmarkt;23;;;152198,463;212241,379;SDU;;0;1;0;1;N;MON;5;Review Required MON;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0603;2050647;Schermersstraat;7;;;152496,677;211373,9;MDU;;2;1;0;3;Y;NA;3;_ BE;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0624;1511557;Korte Nieuwstraat;6;;;152404,429;212287,919;MDU;;2;1;0;3;Y;NA;3;_ BE;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0603;2050648;Schermersstraat;9;;;152503,145;211375,146;MDU;;3;0;0;3;Y;NA;3;_ BE;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0615;1512593;Schoenmarkt;35;;;152475,572;212082,676;SDU;;0;1;0;1;N;MON;21;_ MON;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0611;2051255;Schoenmarkt;6;;;152412,698;212028,285;SDU;;0;1;0;1;N;MON;3;_ MON;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0601;1521194;Terninckstraat;13;;;152321,518;211310,354;MDU;;27;2;0;29;Y;NA;3;_ BE;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0611;2051256;Schoenmarkt;8;;;152421,616;212029,854;SDU;;0;1;0;1;N;MON;3;_ MON;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0619;1739652;Beggaardenstraat;6;;;152506;212162;SDU;;0;1;0;1;Y;NA;4;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0614;2051259;Schoenmarkt;21;;;152360;212065;SDU;;0;1;0;1;N;ORN;5;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0602;1739655;Begijnenstraat;3;;;152316,691;211549,008;SDU;;1;0;0;1;Y;NA;3;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0615;2051260;Schoenmarkt;25;;;152433;212063;SDU;;0;1;0;1;N;ORN;10;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0602;1739657;Begijnenstraat;7;;;152313,814;211542,021;SDU;;1;0;0;1;Y;NA;2;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0615;2051262;Schoenmarkt;29;;;152447;212065;SDU;;0;1;0;1;N;ORN;10;_;Y;BUILDING template
