File SSV Action;File SSV Status;File SSV Error;Area Type;Area FID;Area Version;Area Name;Zoning FID;Zoning Version;Zoning Name;Zoning Id;Zoning Tech;BG Id;BG Version;BG Name;BG SSV Action;BG SSV Status;BG SSV Error;BG Building  SSV Action;BG Building SSV Status;BG Building SSV Error;Building FID;Building Version;LAM MK;LAM City Code;LAM Street Code;Street;Nr;Suffix;Zip;Municipality;Suburb;xPos;yPos;Name;Wall Mount;SS Reason;Number Floors;Height Cable;Orig VC Type;New VC Type;VC Method;Intro Tube;Prov Status;Prov Reason;Prov Planned;Prov Mod By;Prov Mod Date;Comments;SSV Flag;SSV Action;SSV Status;SSV Error;SSV Date;Seq;LU Key;LAM SK;Nature;Nr TPs;PBox;App;Block;Floor;OtherRef;CAD;CAD Details;CAD Type;CAD Type Descr;CAD SubType;Prov Status LU;Prov Reason LU;Prov Planned LU;Prov Mod Date LU;Prov Mod By LU;Comments LU;SSV Flag LU;SSV Action LU;SSV Status LU;SSV Error LU;SSV Date LU
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;7092675;2,01912E+13;4205021;41630000;1640;Begijnenstraat;'33;';2800;Mechelen - Malines;;157613,8506;190801,4741;;N;IRREG;4;12;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:02;;Y;;;;6/12/2019 10:50;3;1577910;;LU;1;';';';';';Y;#A1/A1.04/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;7092682;2,01912E+13;901431;41630000;31633;Veemarkt;'3;';2800;Mechelen - Malines;;158042,806;190978,1591;;Y;NA;3;9;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:19;;Y;;;;6/12/2019 10:50;2;10449028;;BU;1;';';';';';Y;#HA.GV//;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;COMM;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;10472520;2,01912E+13;3050156;41630000;30487;Tichelrij;'9;';2800;Mechelen - Malines;;157397,2048;190837,7386;;Y;NA;3;12;Unknown;Unknown;D - Facade Box;None;;;;IFH_BATCH;6/12/2019 11:17;;Y;;;;6/12/2019 10:50;4;11096409;;BU;1;';';';';';;;;;;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;11452616;2,01912E+13;4741830;41630000;27117;Schaalstraat;'6;';2800;Mechelen;;157743;190687;;N;IRREG;2;14;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:09;;Y;;;;6/12/2019 10:50;1;11090748;;BU;1;';';';';';;;;;;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;21704353;2,01912E+13;4729744;41630000;13778;Ijzerenleen;'60;';2800;Mechelen;;157627;190687;;N;GLASS;3;;Unknown;Unknown;;None;;;;SSV_IMPORT;6/12/2019 10:52;;Y;;;;6/12/2019 10:50;1;11231770;;BU;1;';';';';';;;;;;;;;6/12/2019 10:52;SSV_IMPORT;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;427873;2,01912E+13;3030826;41630000;1640;Begijnenstraat;'12;';2800;Mechelen;;157654,5957;190879,7364;;Y;NA;3;10;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:02;;Y;;;;6/12/2019 10:50;1;1561116;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;429097;2,01912E+13;3032975;41630000;6120;Frederik de Merodestraat;'45;';2800;Mechelen;;157916,107;191126,187;;N;IRREG;4;12;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:26;;Y;;;;6/12/2019 10:50;1;1583989;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;429244;2,01912E+13;3033234;41630000;6329;Goswin de Stassartstraat;'33;';2800;Mechelen;;157786,9295;191264,3997;;Y;NA;1;5;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:28;;Y;;;;6/12/2019 10:50;1;1578110;;BU;1;';';';';';Y;;INDU;NIJVERHEIDSGEBOUW - ENTREPRISE INDUSTRIELLE;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;430410;2,01912E+13;3035204;41630000;9632;Geitestraat;'4;';2800;Mechelen;;157773,5454;190795,8092;;Y;NA;4;20;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:31;;Y;;;;6/12/2019 10:50;1;1581663;;BU;1;';';';';';Y;;COMM;HANDELSZAAK - COMMERCE;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;434701;2,01912E+13;3043020;41630000;20401;Melaan;'36;';2800;Mechelen;;157490,6559;190833,0561;;Y;NA;4;12;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:06;;Y;;;;6/12/2019 10:50;1;1579585;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;437716;2,01912E+13;3049080;41630000;29614;Steenweg;'18;';2800;Mechelen;;157723,094;190884,1585;;Y;NA;4;12;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:16;;Y;;;;6/12/2019 10:50;2;1567189;;LU;1;';';';';';Y;;COMM;HANDELSZAAK - COMMERCE;NA;;;;6/12/2019 12:16;IFH_BATCH;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;438744;2,01912E+13;3051163;41630000;31633;Veemarkt;'23;';2800;Mechelen;;158070,4326;191011,4821;;Y;NA;3;12;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:19;;Y;;;;6/12/2019 10:50;1;1571569;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;438745;2,01912E+13;3051165;41630000;31633;Veemarkt;'25;';2800;Mechelen;;158064,2481;191009,7098;;N;IRREG;3;12;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:19;;Y;;;;6/12/2019 10:50;2;1572723;;LU;1;';';';';';Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;439565;2,01912E+13;3052899;41630000;34948;Rik Woutersstraat;'6;';2800;Mechelen;;158056,419;190909,0818;;Y;NA;3;9;Unknown;Unknown;D - Facade Box;None;;;;IFH_BATCH;6/12/2019 11:21;;Y;;;;6/12/2019 10:50;2;1589064;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;444513;2,01912E+13;4731537;41630000;27507;Lange Schipstraat;'73;';2800;Mechelen;;157875,7315;190418,0557;;Y;NA;3;10;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:12;;Y;;;;6/12/2019 10:50;2;11091056;;LU;1;';';';';';;;;;;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;444838;2,01912E+13;4736819;41630000;798;Arme-Clarenstraat;'31;';2800;Mechelen;;157386,2715;191043,2883;;Y;NA;2;15;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:31;;Y;;;;6/12/2019 10:50;1;1577146;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;448991;2,01912E+13;5364604;41630000;29067;Sint-Katelijnestraat;'45;'A;2800;Mechelen;;157528,0504;191169,7958;;N;IRREG;3;17;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:15;;Y;;;;6/12/2019 10:50;4;11094237;;BU;1;';';';';';;;;;;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;450257;2,01912E+13;901187;41630000;6120;Frederik de Merodestraat;'34;';2800;Mechelen;;157974,416;191117,6426;;Y;NA;4;12;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:26;;Y;;;;6/12/2019 10:50;1;1578548;;BU;1;';';';';';Y;;COMM;HANDELSZAAK - COMMERCE;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;450422;2,01912E+13;904239;41630000;27506;Korte Schipstraat;'5;';2800;Mechelen;;157886,358;190535,1054;;N;IRREG;3;10;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:09;;Y;;;;6/12/2019 10:50;4;1585776;;LU;1;';';';';';Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;450425;2,01912E+13;904315;41630000;27507;Lange Schipstraat;'10;';2800;Mechelen;;157730,169;190603,0601;;Y;NA;3;10;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:10;;Y;;;;6/12/2019 10:50;1;1558376;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;450508;2,01912E+13;905300;41630000;34948;Rik Woutersstraat;'24;';2800;Mechelen;;158063,0645;190853,9072;;Y;NA;3;12;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:22;;Y;;;;6/12/2019 10:50;1;1572179;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;451878;2,01912E+13;929549;41630000;34834;Wollemarkt;'1;';2800;Mechelen;;157721,5035;191052,1169;;N;IRREG;4;10;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:21;;Y;;;;6/12/2019 10:50;1;1557415;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;452270;2,01912E+13;935327;41630000;1625;Nieuwe Beggaardenstraat;'1;';2800;Mechelen;;157504,8468;191194,3082;;N;IRREG;4;20;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:01;;Y;;;;6/12/2019 10:50;2;1557157;;LU;1;';';';';';Y;#A2/2/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;7092616;2,01912E+13;4731664;41630000;31510;Van Hoeystraat;'21;';2800;Mechelen - Malines;;157894,4989;191295,1139;;N;IRREG;3;9;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:18;;Y;;;;6/12/2019 10:50;1;10446712;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;10472526;2,01912E+13;903155;41630000;18255;Leermarkt;'2;';2800;Mechelen - Malines;;157968,1099;190716,4443;;Y;NA;3;10;Unknown;Unknown;D - Facade Box;None;;;;IFH_BATCH;6/12/2019 11:03;;Y;;;;6/12/2019 10:50;2;11056150;3889292;LU;1;'2;'LU2;';'2;';Y;;HOUSE;;;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;11452477;2,01912E+13;3037663;41630000;13778;Ijzerenleen;'52;';2800;Mechelen;;157672;190700;;Y;NA;4;12;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:00;;Y;;;;6/12/2019 10:50;5;11090481;;SU;1;';';';';';;;;;;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;11452502;2,01912E+13;903518;41630000;27506;Korte Schipstraat;'4;';2800;Mechelen;;157893;190568;;Y;NA;4;12;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:10;;Y;;;;6/12/2019 10:50;1;11090526;;LU;1;';';';';';;;;;;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;11452565;2,01912E+13;3051190;41630000;31633;Veemarkt;'39;';2800;Mechelen;;158013;191076;;N;ORN;2;10;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:19;;Y;;;;6/12/2019 10:50;1;11090676;;BU;1;';';';';';;;;;;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;11452659;2,01912E+13;3040426;41630000;18255;Leermarkt;'20;';2800;Mechelen;;157983;190669;;Y;NA;3;12;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:04;;Y;;;;6/12/2019 10:50;1;11090790;;BU;1;';';';';';;;;;;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;428340;2,01912E+13;3031638;41630000;3677;D‚sir‚ Boucherystraat;'18;';2800;Mechelen;;157953,9352;190772,7272;;Y;NA;4;12;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:23;;Y;;;;6/12/2019 10:50;2;11091215;;LU;1;';';';';';;;;;;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;430424;2,01912E+13;3035226;41630000;9632;Geitestraat;'29;';2800;Mechelen;;157841,676;190769,0497;;Y;NA;4;13;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:32;;Y;;;;6/12/2019 10:50;3;11091355;;LU;1;';';';';';;;;;;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;430996;2,01912E+13;3036256;41630000;11591;Hazestraat;'11;';2800;Mechelen;;157994,4335;190523,0005;;Y;NA;3;10;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 10:57;;Y;;;;6/12/2019 10:50;1;1559851;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;431742;2,01912E+13;3037625;41630000;13778;Ijzerenleen;'20;';2800;Mechelen;;157694,057;190784,6346;;N;IRREG;4;18;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 10:58;;Y;;;;6/12/2019 10:50;1;1569659;;BU;1;';';';';';Y;;COMM;HANDELSZAAK - COMMERCE;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;433347;2,01912E+13;3040414;41630000;18255;Leermarkt;'6;';2800;Mechelen;;157964,2634;190709,8368;;Y;NA;4;12;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:03;;Y;;;;6/12/2019 10:50;1;1588659;;LU;1;';';';';';Y;#A1;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;435553;2,01912E+13;3044665;41630000;22532;Nieuwwerk;'2;';2800;Mechelen;;157802,405;190958,3087;;Y;NA;3;12;Unknown;Unknown;D - Facade Box;None;;;;IFH_BATCH;6/12/2019 11:06;;Y;;;;6/12/2019 10:50;5;11090989;;SU;1;';';';';';;;;;;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;440581;2,01912E+13;3055132;41630000;46014;Thaborstraat;'35;';2800;Mechelen;;157409,728;190906,7421;;N;IRREG;3;22;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:24;;Y;;;;6/12/2019 10:50;7;11091226;;LU;1;';';';';';;;;;;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;443102;2,01912E+13;4236745;41630000;46014;Thaborstraat;'17;';2800;Mechelen;;157446,9885;190881,8468;;Y;NA;3;12;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:24;;Y;;;;6/12/2019 10:50;1;1566388;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;444834;2,01912E+13;4736780;41630000;46014;Thaborstraat;'51;';2800;Mechelen;;157356,5065;190894,4517;;N;IRREG;3;20;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:24;;Y;;;;6/12/2019 10:50;3;11091244;;LU;1;';';';';';;;;;;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;445616;2,01912E+13;4746694;41630000;19912;Grote Markt;'38;';2800;Mechelen;;157785,8675;190856,4777;;Y;NA;5;14;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:05;;Y;;;;6/12/2019 10:50;1;1580472;;LU;1;';';';';';Y;;COMM;HANDELSZAAK - COMMERCE;NA;;;;6/12/2019 11:46;IFH_BATCH;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;446130;2,01912E+13;4751963;41630000;6120;Frederik de Merodestraat;'22;';2800;Mechelen;;157923,0395;191071,9798;;Y;NA;3;10;Unknown;Unknown;D - Facade Box;None;;;;IFH_BATCH;6/12/2019 11:26;;Y;;;;6/12/2019 10:50;2;11091272;;LU;1;';';';';';;;;;;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;450002;2,01912E+13;898134;41630000;6329;Goswin de Stassartstraat;'24;';2800;Mechelen;;157829,3245;191229,5778;;N;ORN;2;9;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:28;;Y;;;;6/12/2019 10:50;1;1572174;;BU;1;';';';';';Y;;OFFICE;KANTOORGEBOUW - BATIMENT DE BUREAU;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;450282;2,01912E+13;901428;41630000;1620;Befferstraat;'23;';2800;Mechelen;;157961,274;190922,1312;;Y;NA;5;18;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:00;;Y;;;;6/12/2019 10:50;4;1571567;;LU;1;';';';';';Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;450365;2,01912E+13;903154;41630000;18255;Leermarkt;'8;';2800;Mechelen;;157969,859;190706,1228;;Y;NA;3;10;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:03;;Y;;;;6/12/2019 10:50;1;1593773;;LU;1;';';';';';Y;;COMM;HANDELSZAAK - COMMERCE;NA;;;;6/12/2019 11:43;IFH_BATCH;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;450494;2,01912E+13;905278;41630000;23024;Onder-den-Toren;'1;';2800;Mechelen;;157690,853;190914,7294;;N;ORN;4;18;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:06;;Y;;;;6/12/2019 10:50;3;11231902;;LU;1;';';';';';;;;;;;;;6/12/2019 11:48;SSV_IMPORT;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;451897;2,01912E+13;929573;41630000;29067;Sint-Katelijnestraat;'62;';2800;Mechelen;;157541,868;191212,8151;;Y;NA;3;10;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:15;;Y;;;;6/12/2019 10:50;1;1590018;;BU;1;';';';';';Y;;COMM;HANDELSZAAK - COMMERCE;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;452255;2,01912E+13;935308;41630000;6657;Dobbelhuizen;'30;';2800;Mechelen;;157313,439;190930,4163;;Y;NA;2;15;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:29;;Y;;;;6/12/2019 10:50;1;1576514;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;7092657;2,01912E+13;3047667;41630000;27507;Lange Schipstraat;'83;';2800;Mechelen - Malines;;157895,991;190387,4775;;Y;NA;4;12;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:12;;Y;;;;6/12/2019 10:50;2;1594784;;LU;1;';';';';';Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;7092685;2,01912E+13;904597;41630000;13778;Ijzerenleen;'25;';2800;Mechelen - Malines;;157727,9318;190736,5242;;Y;NA;4;22;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 10:58;;Y;;;;6/12/2019 10:50;1;1572631;;BU;1;';';';';';Y;#A1/KAVEL2/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;10472542;2,01912E+13;905708;41630000;46014;Thaborstraat;'1;';2800;Mechelen - Malines;;157487,6984;190862,3413;;Y;NA;3;10;Unknown;Unknown;D - Facade Box;None;;;;IFH_BATCH;6/12/2019 11:23;;Y;;;;6/12/2019 10:50;2;1557550;3868675;LU;1;'2;'LU2;';'1;';Y;;HOUSE;WONING - MAISON;NA;;;;;;;Y;;;;6/12/2019 10:50
