Projectnummer;Straat;Huisnummer;Huisnummer Toevoeging;Postcode;Plaats;xPos;yPos;Opdrachtnummer;LAM MK;Opdrachttemplate
KNOKKE-HEIST - FH04;Zeedijk-Het Zoute;721;;8300;Knokke-Heist;75321,54418;227776,1747;2767964;2767964;BUILDING template
KNOKKE-HEIST - FH04;Kustlaan;97;;8300;Knokke-Heist;75314,91872;227711,4416;335748;335748;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Het Zoute;722;;8300;Knokke-Heist;75322;227777;2767965;2767965;BUILDING template
KNOKKE-HEIST - FH04;Kustlaan;127;;8300;Knokke-Heist;75432,21;227721,61;335749;335749;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Het Zoute;726;;8300;Knokke-Heist;75341;227779;2767968;2767968;BUILDING template
KNOKKE-HEIST - FH04;Kustlaan;123;;8300;Knokke-Heist;75417,1656;227724,6045;335751;335751;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Het Zoute;727;;8300;Knokke-Heist;75341;227779;2767969;2767969;BUILDING template
KNOKKE-HEIST - FH04;Antoine Breartstraat;18;;8300;Knokke-Heist;75314,54419;227776,1746;335752;335752;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Het Zoute;728;;8300;Knokke-Heist;75340,54414;227778,1748;2767970;2767970;BUILDING template
KNOKKE-HEIST - FH04;Antoine Breartstraat;6;;8300;Knokke-Heist;75339,08;227735,6;335753;335753;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Het Zoute;730;;8300;Knokke-Heist;75351,54413;227778,1749;2767974;2767974;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Knokke;673;;8300;Knokke-Heist;75041,51529;227682,8826;337097;337097;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Het Zoute;731;;8300;Knokke-Heist;75352;227779;2767976;2767976;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Knokke;685;;8300;Knokke-Heist;75094,32506;227702,133;337098;337098;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Het Zoute;732;;8300;Knokke-Heist;75357,15411;227778,685;2767977;2767977;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Knokke;687;;8300;Knokke-Heist;75095;227703;337099;337099;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Het Zoute;733;;8300;Knokke-Heist;75360;227780;2767979;2767979;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Knokke;678;;8300;Knokke-Heist;75063,54514;227697,1727;337100;337100;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Het Zoute;736;;8300;Knokke-Heist;75370,2241;227777,9251;2767987;2767987;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Knokke;680;;8300;Knokke-Heist;75073,54511;227700,1728;337101;337101;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Het Zoute;742;;8300;Knokke-Heist;75411;227785;2767996;2767996;BUILDING template
KNOKKE-HEIST - FH04;Kustlaan;39;;8300;Knokke-Heist;75116;227633;337102;337102;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Het Zoute;744;;8300;Knokke-Heist;75424;227787;2768001;2768001;BUILDING template
KNOKKE-HEIST - FH04;Kustlaan;23;;8300;Knokke-Heist;75068,5644;227615,4669;337103;337103;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Het Zoute;746;;8300;Knokke-Heist;75435;227789;2768002;2768002;BUILDING template
KNOKKE-HEIST - FH04;Swolfsstraat;2;;8300;Knokke-Heist;75098,85;227707,71;337107;337107;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Het Zoute;756;;8300;Knokke-Heist;75554;227815;2768013;2768013;BUILDING template
KNOKKE-HEIST - FH04;Swolfsstraat;6;;8300;Knokke-Heist;75102,54516;227688,1731;337108;337108;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Het Zoute;757;A;8300;Knokke-Heist;75560,54355;227816,1765;2768015;2768015;BUILDING template
KNOKKE-HEIST - FH04;Swolfsstraat;10;;8300;Knokke-Heist;75108;227676;337109;337109;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Het Zoute;761;;8300;Knokke-Heist;75604,54339;227829,1768;2768018;2768018;BUILDING template
KNOKKE-HEIST - FH04;Swolfsstraat;18;;8300;Knokke-Heist;75120;227641;337110;337110;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Het Zoute;762;;8300;Knokke-Heist;75605;227830;2768019;2768019;BUILDING template
KNOKKE-HEIST - FH04;Marie-Josestraat;7;;8300;Knokke-Heist;75041,54543;227664,1726;337111;337111;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Het Zoute;763;;8300;Knokke-Heist;75613,54335;227832,1769;2768020;2768020;BUILDING template
KNOKKE-HEIST - FH04;Marie-Josestraat;21;;8300;Knokke-Heist;75058;227613;337112;337112;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Het Zoute;764;;8300;Knokke-Heist;75623,54332;227835,177;2768022;2768022;BUILDING template
KNOKKE-HEIST - FH04;Marie-Josestraat;14;;8300;Knokke-Heist;75034,54581;227618,1726;337115;337115;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Het Zoute;765;;8300;Knokke-Heist;75624;227836;2768023;2768023;BUILDING template
KNOKKE-HEIST - FH04;Albertplein;5;;8300;Knokke-Heist;75447,54423;227749,1757;337141;337141;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Het Zoute;766;;8300;Knokke-Heist;75630,54328;227838,177;2768024;2768024;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Het Zoute;739;;8300;Knokke-Heist;75401,54401;227784,1753;337142;337142;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Het Zoute;768;;8300;Knokke-Heist;75647,54321;227844,1772;2768028;2768028;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Het Zoute;743;;8300;Knokke-Heist;75418,09399;227783,9054;337143;337143;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Het Zoute;769;;8300;Knokke-Heist;75648;227845;2768031;2768031;BUILDING template
KNOKKE-HEIST - FH04;Kustlaan;131;;8300;Knokke-Heist;75446,54446;227720,1757;337147;337147;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Het Zoute;770;;8300;Knokke-Heist;75656;227848;2768033;2768033;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Knokke;648;;8300;Knokke-Heist;74838,54599;227628,171;337592;337592;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Het Zoute;771;;8300;Knokke-Heist;75655,54318;227847,1772;2768035;2768035;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Het Zoute;767;;8300;Knokke-Heist;75637,64;227841,17;1322806;1322806;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Het Zoute;772;;8300;Knokke-Heist;75661;227849;2768036;2768036;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Het Zoute;715;;8300;Knokke-Heist;75282,54429;227768,1744;1327494;1327494;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Het Zoute;773;;8300;Knokke-Heist;75662,9232;227843,7973;2768037;2768037;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Het Zoute;724;;8300;Knokke-Heist;75328,54416;227777,1747;1327496;1327496;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Het Zoute;774;;8300;Knokke-Heist;75667;227852;2768038;2768038;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Het Zoute;737;;8300;Knokke-Heist;75377,00408;227779,3451;1327497;1327497;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Het Zoute;775;;8300;Knokke-Heist;75671,41311;227852,8573;2768039;2768039;BUILDING template
KNOKKE-HEIST - FH04;Kustlaan;249;;8300;Knokke-Heist;75731,54331;227818,1779;1338057;1338057;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Het Zoute;776;;8300;Knokke-Heist;75672;227854;2768040;2768040;BUILDING template
KNOKKE-HEIST - FH04;Kustlaan;111;;8300;Knokke-Heist;75383,54454;227720,1752;1338390;1338390;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Het Zoute;780;;8300;Knokke-Heist;75703;227868;2768044;2768044;BUILDING template
KNOKKE-HEIST - FH04;Albertplein;2;;8300;Knokke-Heist;75440,43239;227734,8649;1523310;1523310;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Het Zoute;781;;8300;Knokke-Heist;75702,54296;227867,1776;2768045;2768045;BUILDING template
KNOKKE-HEIST - FH04;Albertplein;3;;8300;Knokke-Heist;75450,87;227740,75;2757624;2757624;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Het Zoute;782;;8300;Knokke-Heist;75709;227870;2768046;2768046;BUILDING template
KNOKKE-HEIST - FH04;Albertplein;7;;8300;Knokke-Heist;75445,54411;227764,1757;2757627;2757627;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Het Zoute;784;;8300;Knokke-Heist;75719;227875;2768047;2768047;BUILDING template
KNOKKE-HEIST - FH04;Albertplein;8;;8300;Knokke-Heist;75445,54411;227764,1757;2757628;2757628;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Het Zoute;785;;8300;Knokke-Heist;75725;227877;2768048;2768048;BUILDING template
KNOKKE-HEIST - FH04;Albertplein;10;;8300;Knokke-Heist;75446;227765;2757629;2757629;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Het Zoute;787;;8300;Knokke-Heist;75736;227882;2768050;2768050;BUILDING template
KNOKKE-HEIST - FH04;Antoine Breartstraat;2;;8300;Knokke-Heist;75345,54451;227730,1749;2758353;2758353;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Het Zoute;788;;8300;Knokke-Heist;75743;227884;2768051;2768051;BUILDING template
KNOKKE-HEIST - FH04;Antoine Breartstraat;7;;8300;Knokke-Heist;75319,54456;227728,1747;2758359;2758359;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Het Zoute;789;;8300;Knokke-Heist;75747;227886;2768052;2768052;BUILDING template
KNOKKE-HEIST - FH04;Antoine Breartstraat;8;;8300;Knokke-Heist;75332,54444;227741,1748;2758360;2758360;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Het Zoute;790;;8300;Knokke-Heist;75747;227886;2768053;2768053;BUILDING template
KNOKKE-HEIST - FH04;Antoine Breartstraat;9;;8300;Knokke-Heist;75303;227741;2758361;2758361;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Het Zoute;796;;8300;Knokke-Heist;75792;227908;2768059;2768059;BUILDING template
KNOKKE-HEIST - FH04;Antoine Breartstraat;10;;8300;Knokke-Heist;75316;227748;2758362;2758362;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Het Zoute;797;;8300;Knokke-Heist;75801,5425;227909,1783;2768060;2768060;BUILDING template
KNOKKE-HEIST - FH04;Antoine Breartstraat;12;;8300;Knokke-Heist;75326,58;227751,3;2758364;2758364;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Het Zoute;799;;8300;Knokke-Heist;75811,54242;227917,1784;2768064;2768064;BUILDING template
KNOKKE-HEIST - FH04;Antoine Breartstraat;13;A;8300;Knokke-Heist;75316;227748;2758368;2758368;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Het Zoute;800;;8300;Knokke-Heist;75812;227918;2768065;2768065;BUILDING template
KNOKKE-HEIST - FH04;Antoine Breartstraat;14;;8300;Knokke-Heist;75321,54434;227756,1747;2758369;2758369;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Het Zoute;802;;8300;Knokke-Heist;75825,54239;227919,1785;2768066;2768066;BUILDING template
KNOKKE-HEIST - FH04;Antoine Breartstraat;17;;8300;Knokke-Heist;75305,54444;227746,1746;2758371;2758371;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Het Zoute;803;;8300;Knokke-Heist;75826;227920;2768068;2768068;BUILDING template
KNOKKE-HEIST - FH04;Van Bunnenplein;14;;8300;Knokke-Heist;74843;227608;2758565;2758565;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Het Zoute;810;;8300;Knokke-Heist;75878,54214;227942,1789;2768072;2768072;BUILDING template
KNOKKE-HEIST - FH04;Van Bunnenplein;15;;8300;Knokke-Heist;74847,54626;227592,1712;2758566;2758566;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Het Zoute;811;;8300;Knokke-Heist;75882,54211;227945,1789;2768073;2768073;BUILDING template
KNOKKE-HEIST - FH04;Van Bunnenplein;16;;8300;Knokke-Heist;74848;227593;2758568;2758568;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Het Zoute;812;;8300;Knokke-Heist;75890,51212;227940,9858;2768074;2768074;BUILDING template
KNOKKE-HEIST - FH04;Van Bunnenplein;17;;8300;Knokke-Heist;74848;227593;2758569;2758569;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Het Zoute;813;;8300;Knokke-Heist;75894,45208;227944,6259;2768076;2768076;BUILDING template
