OpdrachtID,Projectnummer,Straat,Huisnummer,"Huisnummer Toevoeging",Postcode,Plaats,xPos,yPos,Opdrachtnummer,"LAM MK",Opdrachttemplate
817825,"KNOKKE-HEIST - FH03",Lippenslaan,352,,8300,Knokke-Heist,,,NB-830035200382,NB-830035200382,"BUILDING template"
816546,"KNOKKE-HEIST - FH03",Bayauxlaan,45,,8300,Knokke-Heist,,,NB-83004500185,NB-83004500185,"BUILDING template"
817826,"KNOKKE-HEIST - FH03",Lippenslaan,353,,8300,Knokke-Heist,,,NB-830035300383,NB-830035300383,"BUILDING template"
816547,"KNOKKE-HEIST - FH03",Bayauxlaan,51,,8300,Knokke-Heist,,,NB-83005100186,NB-83005100186,"BUILDING template"
817827,"KNOKKE-HEIST - FH03",Lippenslaan,355,,8300,Knokke-Heist,,,NB-830035500384,NB-830035500384,"BUILDING template"
817828,"KNOKKE-HEIST - FH03",Lippenslaan,363,,8300,Knokke-Heist,,,NB-830036300385,NB-830036300385,"BUILDING template"
817829,"KNOKKE-HEIST - FH03",Lippenslaan,365,,8300,Knokke-Heist,,,NB-830036500386,NB-830036500386,"BUILDING template"
817830,"KNOKKE-HEIST - FH03",Lippenslaan,367,,8300,Knokke-Heist,,,NB-830036700387,NB-830036700387,"BUILDING template"
816551,"KNOKKE-HEIST - FH03",Bayauxlaan,51,A,8300,Knokke-Heist,,,NB-830051A00187,NB-830051A00187,"BUILDING template"
817831,"KNOKKE-HEIST - FH03",Lippenslaan,369,,8300,Knokke-Heist,,,NB-830036900388,NB-830036900388,"BUILDING template"
817832,"KNOKKE-HEIST - FH03",Lippenslaan,373,,8300,Knokke-Heist,,,NB-830037300389,NB-830037300389,"BUILDING template"
817833,"KNOKKE-HEIST - FH03",Lippenslaan,375,,8300,Knokke-Heist,,,NB-830037500390,NB-830037500390,"BUILDING template"
817834,"KNOKKE-HEIST - FH03",Lippenslaan,391,,8300,Knokke-Heist,,,NB-830039100391,NB-830039100391,"BUILDING template"
817835,"KNOKKE-HEIST - FH03",Lippenslaan,393,,8300,Knokke-Heist,,,NB-830039300392,NB-830039300392,"BUILDING template"
817836,"KNOKKE-HEIST - FH03",Lispannenlaan,25,A,8300,Knokke-Heist,,,NB-830025A00393,NB-830025A00393,"BUILDING template"
817837,"KNOKKE-HEIST - FH03",Lispannenlaan,25,B,8300,Knokke-Heist,,,NB-830025B00394,NB-830025B00394,"BUILDING template"
817838,"KNOKKE-HEIST - FH03","Majoor Vandammestraat",2,,8300,Knokke-Heist,,,NB-8300200395,NB-8300200395,"BUILDING template"
816815,"KNOKKE-HEIST - FH03",Elizabetlaan,126,,8300,Knokke-Heist,,,NB-830012600232,NB-830012600232,"BUILDING template"
817839,"KNOKKE-HEIST - FH03",Neptunuspad,6,A,8300,Knokke-Heist,,,NB-83006A00396,NB-83006A00396,"BUILDING template"
816816,"KNOKKE-HEIST - FH03",Elizabetlaan,128,,8300,Knokke-Heist,,,NB-830012800233,NB-830012800233,"BUILDING template"
817840,"KNOKKE-HEIST - FH03",Neptunuspad,6,B,8300,Knokke-Heist,,,NB-83006B00397,NB-83006B00397,"BUILDING template"
816817,"KNOKKE-HEIST - FH03",Elizabetlaan,129,,8300,Knokke-Heist,,,NB-830012900234,NB-830012900234,"BUILDING template"
817841,"KNOKKE-HEIST - FH03",Neptunuspad,6,C,8300,Knokke-Heist,,,NB-83006C00398,NB-83006C00398,"BUILDING template"
816818,"KNOKKE-HEIST - FH03",Elizabetlaan,131,,8300,Knokke-Heist,,,NB-830013100235,NB-830013100235,"BUILDING template"
817842,"KNOKKE-HEIST - FH03",Neptunuspad,6,D,8300,Knokke-Heist,,,NB-83006D00399,NB-83006D00399,"BUILDING template"
817843,"KNOKKE-HEIST - FH03",Neptunuspad,6,E,8300,Knokke-Heist,,,NB-83006E00400,NB-83006E00400,"BUILDING template"
816820,"KNOKKE-HEIST - FH03",Elizabetlaan,133,,8300,Knokke-Heist,,,NB-830013300236,NB-830013300236,"BUILDING template"
817844,"KNOKKE-HEIST - FH03",Neptunuspad,6,F,8300,Knokke-Heist,,,NB-83006F00401,NB-83006F00401,"BUILDING template"
816821,"KNOKKE-HEIST - FH03",Elizabetlaan,138,,8300,Knokke-Heist,,,NB-830013800237,NB-830013800237,"BUILDING template"
817845,"KNOKKE-HEIST - FH03",Neptunuspad,6,G,8300,Knokke-Heist,,,NB-83006G00402,NB-83006G00402,"BUILDING template"
816822,"KNOKKE-HEIST - FH03",Elizabetlaan,181,,8300,Knokke-Heist,,,NB-830018100238,NB-830018100238,"BUILDING template"
817846,"KNOKKE-HEIST - FH03",Neptunuspad,9,,8300,Knokke-Heist,,,NB-8300900403,NB-8300900403,"BUILDING template"
817847,"KNOKKE-HEIST - FH03","Paul Parmentierlaan",120,,8300,Knokke-Heist,,,NB-830012000404,NB-830012000404,"BUILDING template"
816824,"KNOKKE-HEIST - FH03",Elizabetlaan,199,,8300,Knokke-Heist,,,NB-830019900239,NB-830019900239,"BUILDING template"
817848,"KNOKKE-HEIST - FH03","Paul Parmentierlaan",128,,8300,Knokke-Heist,,,NB-830012800405,NB-830012800405,"BUILDING template"
817849,"KNOKKE-HEIST - FH03","Paul Parmentierlaan",134,,8300,Knokke-Heist,,,NB-830013400406,NB-830013400406,"BUILDING template"
817850,"KNOKKE-HEIST - FH03","Paul Parmentierlaan",136,,8300,Knokke-Heist,,,NB-830013600407,NB-830013600407,"BUILDING template"
817851,"KNOKKE-HEIST - FH03","Paul Parmentierlaan",146,,8300,Knokke-Heist,,,NB-830014600408,NB-830014600408,"BUILDING template"
817852,"KNOKKE-HEIST - FH03","Paul Parmentierlaan",150,,8300,Knokke-Heist,,,NB-830015000409,NB-830015000409,"BUILDING template"
817853,"KNOKKE-HEIST - FH03","Paul Parmentierlaan",154,,8300,Knokke-Heist,,,NB-830015400410,NB-830015400410,"BUILDING template"
817854,"KNOKKE-HEIST - FH03","Paul Parmentierlaan",166,,8300,Knokke-Heist,,,NB-830016600411,NB-830016600411,"BUILDING template"
817855,"KNOKKE-HEIST - FH03","Paul Parmentierlaan",169,,8300,Knokke-Heist,,,NB-830016900412,NB-830016900412,"BUILDING template"
817856,"KNOKKE-HEIST - FH03","Paul Parmentierlaan",173,,8300,Knokke-Heist,,,NB-830017300413,NB-830017300413,"BUILDING template"
817857,"KNOKKE-HEIST - FH03","Paul Parmentierlaan",174,,8300,Knokke-Heist,,,NB-830017400414,NB-830017400414,"BUILDING template"
817858,"KNOKKE-HEIST - FH03","Paul Parmentierlaan",179,,8300,Knokke-Heist,,,NB-830017900415,NB-830017900415,"BUILDING template"
816579,"KNOKKE-HEIST - FH03",Blancgarinstraat,2,,8300,Knokke-Heist,,,NB-8300200188,NB-8300200188,"BUILDING template"
817859,"KNOKKE-HEIST - FH03","Paul Parmentierlaan",189,,8300,Knokke-Heist,,,NB-830018900416,NB-830018900416,"BUILDING template"
816580,"KNOKKE-HEIST - FH03",Blancgarinstraat,3,,8300,Knokke-Heist,,,NB-8300300189,NB-8300300189,"BUILDING template"
817860,"KNOKKE-HEIST - FH03","Paul Parmentierlaan",197,,8300,Knokke-Heist,,,NB-830019700417,NB-830019700417,"BUILDING template"
816581,"KNOKKE-HEIST - FH03",Blancgarinstraat,5,,8300,Knokke-Heist,,,NB-8300500190,NB-8300500190,"BUILDING template"
817861,"KNOKKE-HEIST - FH03","Paul Parmentierlaan",201,,8300,Knokke-Heist,,,NB-830020100418,NB-830020100418,"BUILDING template"
816582,"KNOKKE-HEIST - FH03","Burg. Frans Desmidtplein",8,,8300,Knokke-Heist,,,NB-8300800191,NB-8300800191,"BUILDING template"
817862,"KNOKKE-HEIST - FH03","Piers de Raveschootlaan",119,,8300,Knokke-Heist,,,NB-830011900419,NB-830011900419,"BUILDING template"
816583,"KNOKKE-HEIST - FH03","Burg. Frans Desmidtplein",10,,8300,Knokke-Heist,,,NB-83001000192,NB-83001000192,"BUILDING template"
817863,"KNOKKE-HEIST - FH03","Piers de Raveschootlaan",129,,8300,Knokke-Heist,,,NB-830012900420,NB-830012900420,"BUILDING template"
816584,"KNOKKE-HEIST - FH03","Burg. Frans Desmidtplein",12,,8300,Knokke-Heist,,,NB-83001200193,NB-83001200193,"BUILDING template"
817864,"KNOKKE-HEIST - FH03","Piers de Raveschootlaan",141,,8300,Knokke-Heist,,,NB-830014100421,NB-830014100421,"BUILDING template"
817865,"KNOKKE-HEIST - FH03","Piers de Raveschootlaan",143,,8300,Knokke-Heist,,,NB-830014300422,NB-830014300422,"BUILDING template"
817866,"KNOKKE-HEIST - FH03","Piers de Raveschootlaan",159,,8300,Knokke-Heist,,,NB-830015900423,NB-830015900423,"BUILDING template"
817867,"KNOKKE-HEIST - FH03","Piers de Raveschootlaan",167,,8300,Knokke-Heist,,,NB-830016700424,NB-830016700424,"BUILDING template"
817868,"KNOKKE-HEIST - FH03","Piers de Raveschootlaan",171,,8300,Knokke-Heist,,,NB-830017100425,NB-830017100425,"BUILDING template"
817869,"KNOKKE-HEIST - FH03",Sportlaan,2,,8300,Knokke-Heist,,,NB-8300200426,NB-8300200426,"BUILDING template"
817870,"KNOKKE-HEIST - FH03",Taborastraat,2,,8300,Knokke-Heist,,,NB-8300200427,NB-8300200427,"BUILDING template"
817871,"KNOKKE-HEIST - FH03",Taborastraat,3,,8300,Knokke-Heist,,,NB-8300300428,NB-8300300428,"BUILDING template"
817872,"KNOKKE-HEIST - FH03",Taborastraat,12,,8300,Knokke-Heist,,,NB-83001200429,NB-83001200429,"BUILDING template"
817873,"KNOKKE-HEIST - FH03","Van Bunnenplein",4,,8300,Knokke-Heist,,,NB-8300400430,NB-8300400430,"BUILDING template"
817874,"KNOKKE-HEIST - FH03","Van Bunnenplein",10,,8300,Knokke-Heist,,,NB-83001000431,NB-83001000431,"BUILDING template"
817875,"KNOKKE-HEIST - FH03","Van Bunnenplein",24,,8300,Knokke-Heist,,,NB-83002400432,NB-83002400432,"BUILDING template"
816596,"KNOKKE-HEIST - FH03","Burg. Frans Desmidtplein",14,,8300,Knokke-Heist,,,NB-83001400194,NB-83001400194,"BUILDING template"
817876,"KNOKKE-HEIST - FH03","Van Bunnenplein",29,,8300,Knokke-Heist,,,NB-83002900433,NB-83002900433,"BUILDING template"
816597,"KNOKKE-HEIST - FH03","Burg. Frans Desmidtplein",12,,8300,Knokke-Heist,,,NB-83001200195,NB-83001200195,"BUILDING template"
817877,"KNOKKE-HEIST - FH03",Zegemeerpad,3,A,8300,Knokke-Heist,,,NB-83003A00434,NB-83003A00434,"BUILDING template"
816600,"KNOKKE-HEIST - FH03",Dumortierlaan,1,,8300,Knokke-Heist,,,NB-8300100197,NB-8300100197,"BUILDING template"
816601,"KNOKKE-HEIST - FH03",Dumortierlaan,3,,8300,Knokke-Heist,,,NB-8300300198,NB-8300300198,"BUILDING template"
816625,"KNOKKE-HEIST - FH03",Dumortierlaan,4,,8300,Knokke-Heist,,,NB-8300400199,NB-8300400199,"BUILDING template"
816626,"KNOKKE-HEIST - FH03",Dumortierlaan,5,,8300,Knokke-Heist,,,NB-8300500200,NB-8300500200,"BUILDING template"
816627,"KNOKKE-HEIST - FH03",Dumortierlaan,5,,8300,Knokke-Heist,,,NB-8300500201,NB-8300500201,"BUILDING template"
816628,"KNOKKE-HEIST - FH03",Dumortierlaan,7,,8300,Knokke-Heist,,,NB-8300700202,NB-8300700202,"BUILDING template"
816632,"KNOKKE-HEIST - FH03",Dumortierlaan,10,,8300,Knokke-Heist,,,NB-83001000203,NB-83001000203,"BUILDING template"
