Zoning_FID;Area;Zoning_ID;Lamkey_FINAL;Lu_Key;E;Area;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;VCA_Status;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;B1_FINAL;B2_FINAL
8105287;W03-C-Antwerpen-West-FH01;19074;2024913;11344363;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;;;;;;;;;;;;;;;;;;20200429;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;2047589;11076665;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;;;;;;;;;;;;;;;;;;20210101;20220101
8105287;W03-C-Antwerpen-West-FH01;19074;2047589;11076666;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;;;;;;;;;;;;;;;;;;20210101;20220101
8105287;W03-C-Antwerpen-West-FH01;19074;2047589;11076667;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;;;;;;;;;;;;;;;;;;20210101;20220101
8105287;W03-C-Antwerpen-West-FH01;19074;2047589;11076668;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;;;;;;;;;;;;;;;;;;20210101;20220101
8105287;W03-C-Antwerpen-West-FH01;19074;2047589;11076669;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;;;;;;;;;;;;;;;;;;20210101;20220101
8105287;W03-C-Antwerpen-West-FH01;19074;2051452;11077680;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20200312;20220930
8105287;W03-C-Antwerpen-West-FH01;19074;2051452;11077681;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20200312;20220930
8105287;W03-C-Antwerpen-West-FH01;19074;2051452;11077682;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20200312;20220930
8105287;W03-C-Antwerpen-West-FH01;19074;2051452;11306931;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20200312;20220930
8105287;W03-C-Antwerpen-West-FH01;19074;2051452;1661811;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20200312;20220930
8105287;W03-C-Antwerpen-West-FH01;19074;2051452;1661812;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20200312;20220930
8105287;W03-C-Antwerpen-West-FH01;19074;2051452;1661813;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20200312;20220930
8105287;W03-C-Antwerpen-West-FH01;19074;2059557;1698251;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;;;;;;;;;;;;;;;;;;20200507;20200622
8105287;W03-C-Antwerpen-West-FH01;19074;2059557;1698252;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;;;;;;;;;;;;;;;;;;20200507;20200622
8105287;W03-C-Antwerpen-West-FH01;19074;2059557;1698253;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;;;;;;;;;;;;;;;;;;20200507;20200622
8105287;W03-C-Antwerpen-West-FH01;19074;2059557;1698254;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;;;;;;;;;;;;;;;;;;20200507;20200622
8105287;W03-C-Antwerpen-West-FH01;19074;3989962;10412320;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20210101;20220101
8105287;W03-C-Antwerpen-West-FH01;19074;3989962;10412446;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20210101;20220101
8105287;W03-C-Antwerpen-West-FH01;19074;3989962;10412532;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20210101;20220101
8105287;W03-C-Antwerpen-West-FH01;19074;3989962;10412590;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20210101;20220101
8105287;W03-C-Antwerpen-West-FH01;19074;3989962;10413405;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20210101;20220101
8105287;W03-C-Antwerpen-West-FH01;19074;3989962;10416114;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20210101;20220101
8105287;W03-C-Antwerpen-West-FH01;19074;3989962;11184339;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20210101;20220101
8105287;W03-C-Antwerpen-West-FH01;19074;4031647;11076640;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;;;;;;;;;;;;;;;;;;20200602;20201231
8105287;W03-C-Antwerpen-West-FH01;19074;4031647;11307063;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;;;;;;;;;;;;;;;;;;20200602;20201231
8105287;W03-C-Antwerpen-West-FH01;19074;4031647;11307064;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;;;;;;;;;;;;;;;;;;20200602;20201231
8105287;W03-C-Antwerpen-West-FH01;19074;4059303;11076690;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;;;;;;;;;;;;;;;;;;20200429;20201231
8105287;W03-C-Antwerpen-West-FH01;19074;4505438;11076644;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;;;;;;;;;;;;;;;;;;20200525;20201231
8105287;W03-C-Antwerpen-West-FH01;19074;4505441;11077028;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;;;;;;;;;;;;;;;;;;20200525;20201231
8105287;W03-C-Antwerpen-West-FH01;19074;4505443;11076659;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;;;;;;;;;;;;;;;;;;20200525;20201231
8105287;W03-C-Antwerpen-West-FH01;19074;4505623;10416561;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;;;;;;;;;;;;;;;;;;20200429;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;4505623;10417041;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;;;;;;;;;;;;;;;;;;20200429;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;4505623;11077574;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;;;;;;;;;;;;;;;;;;20200429;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;4505623;11077575;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;;;;;;;;;;;;;;;;;;20200429;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;4505623;11077576;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;;;;;;;;;;;;;;;;;;20200429;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;4505623;11077577;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;;;;;;;;;;;;;;;;;;20200429;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;4505623;11077578;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;;;;;;;;;;;;;;;;;;20200429;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;4505623;11077581;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;;;;;;;;;;;;;;;;;;20200429;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;4505623;11077582;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;;;;;;;;;;;;;;;;;;20200429;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;4505623;11077583;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;;;;;;;;;;;;;;;;;;20200429;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;4505623;11077584;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;;;;;;;;;;;;;;;;;;20200429;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;4505623;11077585;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;;;;;;;;;;;;;;;;;;20200429;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;4505623;11077586;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;;;;;;;;;;;;;;;;;;20200429;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;4505623;11077587;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;;;;;;;;;;;;;;;;;;20200429;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;4505623;11077588;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;;;;;;;;;;;;;;;;;;20200429;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;4505623;11077589;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;;;;;;;;;;;;;;;;;;20200429;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;4510550;11076581;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;;;;;;;;;;;;;;;;;;20200406;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;4510554;11076582;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;;;;;;;;;;;;;;;;;;20200406;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;4511975;11077868;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;;;;;;;;;;;;;;;;;;20210101;20220101
8105287;W03-C-Antwerpen-West-FH01;19074;4511975;11077869;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;;;;;;;;;;;;;;;;;;20210101;20220101
8105287;W03-C-Antwerpen-West-FH01;19074;4511975;11184320;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;;;;;;;;;;;;;;;;;;20210101;20220101
8105287;W03-C-Antwerpen-West-FH01;19074;4511975;1856145;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;;;;;;;;;;;;;;;;;;20210101;20220101
8105287;W03-C-Antwerpen-West-FH01;19074;4511975;1856146;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;;;;;;;;;;;;;;;;;;20210101;20220101
8105287;W03-C-Antwerpen-West-FH01;19074;4511975;1856147;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;;;;;;;;;;;;;;;;;;20210101;20220101
8105287;W03-C-Antwerpen-West-FH01;19074;4513307;1716082;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20200323;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;52547;11306929;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20210101;20220101
8105287;W03-C-Antwerpen-West-FH01;19074;52547;11306930;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20210101;20220101
8105287;W03-C-Antwerpen-West-FH01;19074;52547;1696019;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20210101;20220101
8105287;W03-C-Antwerpen-West-FH01;19074;52547;1696141;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20210101;20220101
8105287;W03-C-Antwerpen-West-FH01;19074;52547;1696443;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20210101;20220101
8105287;W03-C-Antwerpen-West-FH01;19074;52547;1696535;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20210101;20220101
8105287;W03-C-Antwerpen-West-FH01;19074;52547;1696651;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20210101;20220101
8105287;W03-C-Antwerpen-West-FH01;19074;52547;1696728;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20210101;20220101
8105287;W03-C-Antwerpen-West-FH01;19074;52549;11077027;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;;;;;;;;;;;;;;;;;;20200518;20200713
8105287;W03-C-Antwerpen-West-FH01;19074;52549;11307141;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;;;;;;;;;;;;;;;;;;20200518;20200713
8105287;W03-C-Antwerpen-West-FH01;19074;5507307;11323513;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20200414;20201231
8105287;W03-C-Antwerpen-West-FH01;19074;5507308;10416767;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;;;;;;;;;;;;;;;;;;20200406;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;5507309;11076331;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;;;;;;;;;;;;;;;;;;20200406;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;5507310;11076330;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;;;;;;;;;;;;;;;;;;20200406;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;5507311;10416509;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;;;;;;;;;;;;;;;;;;20200406;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;5569316;10413310;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20200406;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;5569316;10413312;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20200406;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;5569316;11077778;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20200406;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;5569316;11077779;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20200406;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;5569316;11077780;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20200406;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;5569316;11077781;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20200406;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;5569316;11077782;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20200406;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;5569316;11306969;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20200406;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;5575585;11078104;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;;;;;;;;;;;;;;;;;;20200602;20201231
8105287;W03-C-Antwerpen-West-FH01;19074;6058636;11344632;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;;;;;;;;;;;;;;;;;;20200414;20201231
8105287;W03-C-Antwerpen-West-FH01;19074;6463778;11355769;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;;;;;;;;;;;;;;;;;;20200414;20201231
