Zoning_FID;Area;Zoning_ID;Lamkey;Lu_Key;E;Area;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;B1;B2_new
5623248;W02-D-Leuven-FH01;15481;1269672;1884318;;W02-D-Leuven-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20190603;20210106
5623248;W02-D-Leuven-FH01;15481;1269672;1884320;;W02-D-Leuven-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20190603;20210106
5623248;W02-D-Leuven-FH01;15481;1269672;1884321;;W02-D-Leuven-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20190603;20210106
5623248;W02-D-Leuven-FH01;15481;1269672;1884322;;W02-D-Leuven-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20190603;20210106
5623248;W02-D-Leuven-FH01;15481;1269672;1884324;;W02-D-Leuven-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20190603;20210106
5623248;W02-D-Leuven-FH01;15481;1269672;1884325;;W02-D-Leuven-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20190603;20210106
5623248;W02-D-Leuven-FH01;15481;1269672;1884326;;W02-D-Leuven-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20190603;20210106
5623248;W02-D-Leuven-FH01;15481;1269672;1884327;;W02-D-Leuven-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20190603;20210106
5623248;W02-D-Leuven-FH01;15481;1269672;1884328;;W02-D-Leuven-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20190603;20210106
5623248;W02-D-Leuven-FH01;15481;1269672;1884331;;W02-D-Leuven-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20190603;20210106
5623248;W02-D-Leuven-FH01;15481;1269672;1884332;;W02-D-Leuven-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20190603;20210106
5623248;W02-D-Leuven-FH01;15481;1269672;1884333;;W02-D-Leuven-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20190603;20210106
5623248;W02-D-Leuven-FH01;15481;1269672;1884334;;W02-D-Leuven-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20190603;20210106
5623248;W02-D-Leuven-FH01;15481;1269672;1884335;;W02-D-Leuven-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20190603;20210106
5623248;W02-D-Leuven-FH01;15481;3007550;1881728;;W02-D-Leuven-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20190603;20210106
5623248;W02-D-Leuven-FH01;15481;3007553;1909806;;W02-D-Leuven-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20190603;20210106
5623248;W02-D-Leuven-FH01;15481;3011592;11187921;;W02-D-Leuven-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20190603;20210106
5623248;W02-D-Leuven-FH01;15481;3013459;11095263;;W02-D-Leuven-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20190603;20210106
5623248;W02-D-Leuven-FH01;15481;3013473;10900234;;W02-D-Leuven-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20190603;20210106
5623248;W02-D-Leuven-FH01;15481;3013473;1897655;;W02-D-Leuven-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20190603;20210106
5623248;W02-D-Leuven-FH01;15481;3013476;10900235;;W02-D-Leuven-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20190603;20210106
5623248;W02-D-Leuven-FH01;15481;3013476;10900236;;W02-D-Leuven-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20190603;20210106
5623248;W02-D-Leuven-FH01;15481;3013476;11100490;;W02-D-Leuven-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20190603;20210106
5623248;W02-D-Leuven-FH01;15481;3013476;11167309;;W02-D-Leuven-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20190603;20210106
