adres_full;SU;BU;LU;File_SSV_Action;File_SSV_Status;File_SSV_Error;Area_Type;Area_FID;Area_Version;Area_Name;Zoning_FID;Zoning_Version;Zoning_Name;Zoning_Id;Zoning_Tech;BG_Id;BG_Version;BG_Name;BG_SSV_Action;BG_SSV_Status;BG_SSV_Error;BG_Building_SSV_Action;BG_Building_SSV_Status;BG_Building_SSV_Error;Building_FID;Building_Version;LAM_MK;LAM_City_Code;LAM_Street_Code;Street;Nr;Suffix;Zip;Municipality;Suburb;xPos;yPos;Name;Wall_Mount;SS_Reason;Number_Floors;Height_Cable;Orig_VC_Type;New_VC_Type;VC_Method;Intro_Tube;Prov_Status;Prov_Reason;Prov_Planned;Prov_Mod_By;Prov_Mod_Date;Comments;SSV_Flag;SSV_Action;SSV_Status;SSV_Error;SSV_Date;Seq;LU_Key;LAM_SK;Nature;Nr_TPs;PBox;App;Block;Floor;OtherRef;CAD;CAD_Details;CAD_Type;CAD_Type_Descr;CAD_SubType;Prov_Status_LU;Prov_Reason_LU;Prov_Planned_LU;Prov_Mod_By_LU;Prov_Mod_Date_LU;Comments_LU;SSV_Flag_LU;SSV_Action_LU;SSV_Status_LU;SSV_Error_LU;SSV_Date_LU;planrrr_bid;planrrr_uid;BT;GUESSED_UNITS_FLOOR;Seq_test;maxSeq;newSeq;LAM Nature index;Unit Counter_x;GUESSED_FLOOR;GUESSED_FLOOR_TRUNC;SS_Fiberhood;LAMKEY;NATURE;PBOX;BLOCK;FLOOR;APP;Unit Counter_y;MERGED_FLOOR;MERGED_APP;MERGED_PBOX
Anne Frankplein 10;1;0;9;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;381363;'20200508104108;2407176;'26300000;'85;Anne Frankplein;'10;';3500;Hasselt;;'218635,889;'179441,996;;N;ORN;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';10;11125005;;SU;1;;;;;;Y;;;;APPART;;;;;;;N;KEEP;;;';2407176;11125005;MDU;1.8;10;10;10;2407176-SU1;9.0;4.444444444444445;4;W03-D-Hasselt-FH05;2407176;;10b1;;0;1;0.0;0;SU1;10b1
Anne Frankplein 10;1;0;9;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;381363;'20200508104108;2407176;'26300000;'85;Anne Frankplein;'10;';3500;Hasselt;;'218635,889;'179441,996;;N;ORN;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';10;11125005;;SU;1;;;;;;Y;;;;APPART;;;;;;;N;KEEP;;;';2407176;11125005;MDU;1.8;10;10;10;2407176-SU1;9.0;4.444444444444445;4;W03-D-Hasselt-FH05;2407176;;10b2;;0;2;0.0;0;SU2;10b2
Anne Frankplein 10;1;0;9;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;381363;'20200508104108;2407176;'26300000;'85;Anne Frankplein;'10;';3500;Hasselt;;'218635,889;'179441,996;;N;ORN;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';10;11125005;;SU;1;;;;;;Y;;;;APPART;;;;;;;N;KEEP;;;';2407176;11125005;MDU;1.8;10;10;10;2407176-SU1;9.0;4.444444444444445;4;W03-D-Hasselt-FH05;2407176;;10b3;;1;101;0.0;0;SU3;10b3
Anne Frankplein 10;1;0;9;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;381363;'20200508104108;2407176;'26300000;'85;Anne Frankplein;'10;';3500;Hasselt;;'218635,889;'179441,996;;N;ORN;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';10;11125005;;SU;1;;;;;;Y;;;;APPART;;;;;;;N;KEEP;;;';2407176;11125005;MDU;1.8;10;10;10;2407176-SU1;9.0;4.444444444444445;4;W03-D-Hasselt-FH05;2407176;;10b4;;1;102;0.0;0;SU4;10b4
Anne Frankplein 10;1;0;9;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;381363;'20200508104108;2407176;'26300000;'85;Anne Frankplein;'10;';3500;Hasselt;;'218635,889;'179441,996;;N;ORN;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';10;11125005;;SU;1;;;;;;Y;;;;APPART;;;;;;;N;KEEP;;;';2407176;11125005;MDU;1.8;10;10;10;2407176-SU1;9.0;4.444444444444445;4;W03-D-Hasselt-FH05;2407176;;10b5;;2;201;0.0;0;SU5;10b5
Anne Frankplein 10;1;0;9;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;381363;'20200508104108;2407176;'26300000;'85;Anne Frankplein;'10;';3500;Hasselt;;'218635,889;'179441,996;;N;ORN;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';10;11125005;;SU;1;;;;;;Y;;;;APPART;;;;;;;N;KEEP;;;';2407176;11125005;MDU;1.8;10;10;10;2407176-SU1;9.0;4.444444444444445;4;W03-D-Hasselt-FH05;2407176;;10b6;;2;202;0.0;0;SU6;10b6
Anne Frankplein 10;1;0;9;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;381363;'20200508104108;2407176;'26300000;'85;Anne Frankplein;'10;';3500;Hasselt;;'218635,889;'179441,996;;N;ORN;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';10;11125005;;SU;1;;;;;;Y;;;;APPART;;;;;;;N;KEEP;;;';2407176;11125005;MDU;1.8;10;10;10;2407176-SU1;9.0;4.444444444444445;4;W03-D-Hasselt-FH05;2407176;;10b7;;3;301;0.0;0;SU7;10b7
Anne Frankplein 10;1;0;9;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;381363;'20200508104108;2407176;'26300000;'85;Anne Frankplein;'10;';3500;Hasselt;;'218635,889;'179441,996;;N;ORN;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';10;11125005;;SU;1;;;;;;Y;;;;APPART;;;;;;;N;KEEP;;;';2407176;11125005;MDU;1.8;10;10;10;2407176-SU1;9.0;4.444444444444445;4;W03-D-Hasselt-FH05;2407176;;10b8;;3;302;0.0;0;SU8;10b8
Anne Frankplein 10;1;0;9;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;381363;'20200508104108;2407176;'26300000;'85;Anne Frankplein;'10;';3500;Hasselt;;'218635,889;'179441,996;;N;ORN;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';10;11125005;;SU;1;;;;;;Y;;;;APPART;;;;;;;N;KEEP;;;';2407176;11125005;MDU;1.8;10;10;10;2407176-SU1;9.0;4.444444444444445;4;W03-D-Hasselt-FH05;2407176;;10b9;;4;401;0.0;0;SU9;10b9
Anne Frankplein 10;1;0;9;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;381363;'20200508104108;2407176;'26300000;'85;Anne Frankplein;'10;';3500;Hasselt;;'218635,889;'179441,996;;N;ORN;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';10;11125005;;SU;1;;;;;;Y;;;;APPART;;;;;;;N;KEEP;;;';2407176;11125005;MDU;1.8;10;10;10;2407176-SU1;9.0;4.444444444444445;4;W03-D-Hasselt-FH05;2407176;;Lift;;4;1;0.0;0;SU10;Lift
Anne Frankplein 10;1;0;9;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;381363;'20200508104108;2407176;'26300000;'85;Anne Frankplein;'10;';3500;Hasselt;;'218635,889;'179441,996;;N;ORN;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';10;11125005;;SU;1;;;;;;Y;;;;APPART;;;;;;;N;KEEP;;;';2407176;11125005;MDU;1.8;10;10;10;2407176-SU1;9.0;4.444444444444445;4;W03-D-Hasselt-FH05;2407176;SU;3;;0;3;9.0;0;SU11;3
Anne Frankplein 12;1;2;7;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;381364;'20200508104108;2407181;'26300000;'85;Anne Frankplein;'12;';3500;Hasselt;;'218591,119;'179447,965;;N;ORN;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';;;;BU;1;;;;;;;;;;;;;;;;;N;NEW;;;';2407181;;MDU;1.8;0;11;12;2407181-BU1;1.0;0.0;0;;;;;;;;;0;001;001
Anne Frankplein 12;1;2;7;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;381364;'20200508104108;2407181;'26300000;'85;Anne Frankplein;'12;';3500;Hasselt;;'218591,119;'179447,965;;N;ORN;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';;;;BU;1;;;;;;;;;;;;;;;;;N;NEW;;;';2407181;;MDU;1.8;0;11;13;2407181-BU2;2.0;0.5555555555555556;0;;;;;;;;;0;002;002
Anne Frankplein 12;1;2;7;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;381364;'20200508104108;2407181;'26300000;'85;Anne Frankplein;'12;';3500;Hasselt;;'218591,119;'179447,965;;N;ORN;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';1;1155925;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;COMM;;;;;;;N;KEEP;;;';2407181;1155925;MDU;1.8;1;11;1;2407181-LU1;3.0;1.111111111111111;1;;;;;;;;;1;101;101
Anne Frankplein 12;1;2;7;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;381364;'20200508104108;2407181;'26300000;'85;Anne Frankplein;'12;';3500;Hasselt;;'218591,119;'179447,965;;N;ORN;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';11;11125008;;LU;1;;;;;;Y;;;;COMM;;;;;;;N;KEEP;;;';2407181;11125008;MDU;1.8;11;11;11;2407181-LU2;4.0;1.6666666666666667;1;;;;;;;;;1;102;102
Anne Frankplein 12;1;2;7;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;381364;'20200508104108;2407181;'26300000;'85;Anne Frankplein;'12;';3500;Hasselt;;'218591,119;'179447,965;;N;ORN;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';;;;LU;1;;;;;;;;;;;;;;;;;N;NEW;;;';2407181;;MDU;1.8;0;11;14;2407181-LU3;5.0;2.2222222222222223;2;;;;;;;;;2;201;201
Anne Frankplein 12;1;2;7;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;381364;'20200508104108;2407181;'26300000;'85;Anne Frankplein;'12;';3500;Hasselt;;'218591,119;'179447,965;;N;ORN;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';;;;LU;1;;;;;;;;;;;;;;;;;N;NEW;;;';2407181;;MDU;1.8;0;11;15;2407181-LU4;6.0;2.7777777777777777;2;;;;;;;;;2;202;202
Anne Frankplein 12;1;2;7;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;381364;'20200508104108;2407181;'26300000;'85;Anne Frankplein;'12;';3500;Hasselt;;'218591,119;'179447,965;;N;ORN;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';;;;LU;1;;;;;;;;;;;;;;;;;N;NEW;;;';2407181;;MDU;1.8;0;11;16;2407181-LU5;7.0;3.333333333333333;3;;;;;;;;;3;301;301
Anne Frankplein 12;1;2;7;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;381364;'20200508104108;2407181;'26300000;'85;Anne Frankplein;'12;';3500;Hasselt;;'218591,119;'179447,965;;N;ORN;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';;;;LU;1;;;;;;;;;;;;;;;;;N;NEW;;;';2407181;;MDU;1.8;0;11;17;2407181-LU6;8.0;3.8888888888888893;3;;;;;;;;;3;302;302
Anne Frankplein 12;1;2;7;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;381364;'20200508104108;2407181;'26300000;'85;Anne Frankplein;'12;';3500;Hasselt;;'218591,119;'179447,965;;N;ORN;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';;;;LU;1;;;;;;;;;;;;;;;;;N;NEW;;;';2407181;;MDU;1.8;0;11;18;2407181-LU7;9.0;4.444444444444445;4;;;;;;;;;4;401;401
Anne Frankplein 12;1;2;7;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;381364;'20200508104108;2407181;'26300000;'85;Anne Frankplein;'12;';3500;Hasselt;;'218591,119;'179447,965;;N;ORN;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';;;;SU;1;;;;;;;;;;;;;;;;;N;NEW;;;';2407181;;MDU;1.8;0;11;19;2407181-SU1;9.0;4.444444444444445;4;W03-D-Hasselt-FH05;2407181;;12b1;;0;1;0.0;0;SU1;12b1
Anne Frankplein 12;1;2;7;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;381364;'20200508104108;2407181;'26300000;'85;Anne Frankplein;'12;';3500;Hasselt;;'218591,119;'179447,965;;N;ORN;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';;;;SU;1;;;;;;;;;;;;;;;;;N;NEW;;;';2407181;;MDU;1.8;0;11;19;2407181-SU1;9.0;4.444444444444445;4;W03-D-Hasselt-FH05;2407181;;12b2;;0;2;0.0;0;SU2;12b2
Anne Frankplein 12;1;2;7;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;381364;'20200508104108;2407181;'26300000;'85;Anne Frankplein;'12;';3500;Hasselt;;'218591,119;'179447,965;;N;ORN;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';;;;SU;1;;;;;;;;;;;;;;;;;N;NEW;;;';2407181;;MDU;1.8;0;11;19;2407181-SU1;9.0;4.444444444444445;4;W03-D-Hasselt-FH05;2407181;;12b3;;1;101;0.0;0;SU3;12b3
Anne Frankplein 12;1;2;7;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;381364;'20200508104108;2407181;'26300000;'85;Anne Frankplein;'12;';3500;Hasselt;;'218591,119;'179447,965;;N;ORN;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';;;;SU;1;;;;;;;;;;;;;;;;;N;NEW;;;';2407181;;MDU;1.8;0;11;19;2407181-SU1;9.0;4.444444444444445;4;W03-D-Hasselt-FH05;2407181;;12b4;;1;102;0.0;0;SU4;12b4
Anne Frankplein 12;1;2;7;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;381364;'20200508104108;2407181;'26300000;'85;Anne Frankplein;'12;';3500;Hasselt;;'218591,119;'179447,965;;N;ORN;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';;;;SU;1;;;;;;;;;;;;;;;;;N;NEW;;;';2407181;;MDU;1.8;0;11;19;2407181-SU1;9.0;4.444444444444445;4;W03-D-Hasselt-FH05;2407181;;12b5;;2;201;0.0;0;SU5;12b5
Anne Frankplein 12;1;2;7;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;381364;'20200508104108;2407181;'26300000;'85;Anne Frankplein;'12;';3500;Hasselt;;'218591,119;'179447,965;;N;ORN;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';;;;SU;1;;;;;;;;;;;;;;;;;N;NEW;;;';2407181;;MDU;1.8;0;11;19;2407181-SU1;9.0;4.444444444444445;4;W03-D-Hasselt-FH05;2407181;;12b6;;2;202;0.0;0;SU6;12b6
Anne Frankplein 12;1;2;7;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;381364;'20200508104108;2407181;'26300000;'85;Anne Frankplein;'12;';3500;Hasselt;;'218591,119;'179447,965;;N;ORN;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';;;;SU;1;;;;;;;;;;;;;;;;;N;NEW;;;';2407181;;MDU;1.8;0;11;19;2407181-SU1;9.0;4.444444444444445;4;W03-D-Hasselt-FH05;2407181;;12b7;;3;301;0.0;0;SU7;12b7
Anne Frankplein 12;1;2;7;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;381364;'20200508104108;2407181;'26300000;'85;Anne Frankplein;'12;';3500;Hasselt;;'218591,119;'179447,965;;N;ORN;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';;;;SU;1;;;;;;;;;;;;;;;;;N;NEW;;;';2407181;;MDU;1.8;0;11;19;2407181-SU1;9.0;4.444444444444445;4;W03-D-Hasselt-FH05;2407181;;12b8;;3;302;0.0;0;SU8;12b8
Anne Frankplein 12;1;2;7;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;381364;'20200508104108;2407181;'26300000;'85;Anne Frankplein;'12;';3500;Hasselt;;'218591,119;'179447,965;;N;ORN;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';;;;SU;1;;;;;;;;;;;;;;;;;N;NEW;;;';2407181;;MDU;1.8;0;11;19;2407181-SU1;9.0;4.444444444444445;4;W03-D-Hasselt-FH05;2407181;;12b9;;4;401;0.0;0;SU9;12b9
Anne Frankplein 12;1;2;7;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;381364;'20200508104108;2407181;'26300000;'85;Anne Frankplein;'12;';3500;Hasselt;;'218591,119;'179447,965;;N;ORN;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';;;;SU;1;;;;;;;;;;;;;;;;;N;NEW;;;';2407181;;MDU;1.8;0;11;19;2407181-SU1;9.0;4.444444444444445;4;W03-D-Hasselt-FH05;2407181;;Lift;;4;1;0.0;0;SU10;Lift
Anne Frankplein 13;1;2;8;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;381365;'20200508104108;2407182;'26300000;'85;Anne Frankplein;'13;';3500;Hasselt;;'218575,343;'179434,889;;N;ORN;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';9;1157271;;BU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;MODIFY;;;';2407182;1157271;MDU;2.0;9;12;9;2407182-BU1;1.0;0.0;0;;;;;;;;;0;001;001
Anne Frankplein 13;1;2;8;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;381365;'20200508104108;2407182;'26300000;'85;Anne Frankplein;'13;';3500;Hasselt;;'218575,343;'179434,889;;N;ORN;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';10;1157359;;BU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';2407182;1157359;MDU;2.0;10;12;10;2407182-BU2;2.0;0.5;0;;;;;;;;;0;002;002
Anne Frankplein 13;1;2;8;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;381365;'20200508104108;2407182;'26300000;'85;Anne Frankplein;'13;';3500;Hasselt;;'218575,343;'179434,889;;N;ORN;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';1;1157150;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';2407182;1157150;MDU;2.0;1;12;1;2407182-LU1;3.0;1.0;1;;;;;;;;;1;101;101
Anne Frankplein 13;1;2;8;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;381365;'20200508104108;2407182;'26300000;'85;Anne Frankplein;'13;';3500;Hasselt;;'218575,343;'179434,889;;N;ORN;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';2;1157179;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';2407182;1157179;MDU;2.0;2;12;2;2407182-LU2;4.0;1.5;1;;;;;;;;;1;102;102
Anne Frankplein 13;1;2;8;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;381365;'20200508104108;2407182;'26300000;'85;Anne Frankplein;'13;';3500;Hasselt;;'218575,343;'179434,889;;N;ORN;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';3;1157180;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';2407182;1157180;MDU;2.0;3;12;3;2407182-LU3;5.0;2.0;2;;;;;;;;;2;201;201
Anne Frankplein 13;1;2;8;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;381365;'20200508104108;2407182;'26300000;'85;Anne Frankplein;'13;';3500;Hasselt;;'218575,343;'179434,889;;N;ORN;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';4;1157216;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';2407182;1157216;MDU;2.0;4;12;4;2407182-LU4;6.0;2.5;2;;;;;;;;;2;202;202
Anne Frankplein 13;1;2;8;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;381365;'20200508104108;2407182;'26300000;'85;Anne Frankplein;'13;';3500;Hasselt;;'218575,343;'179434,889;;N;ORN;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';5;1157217;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';2407182;1157217;MDU;2.0;5;12;5;2407182-LU5;7.0;3.0;3;;;;;;;;;3;301;301
Anne Frankplein 13;1;2;8;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;381365;'20200508104108;2407182;'26300000;'85;Anne Frankplein;'13;';3500;Hasselt;;'218575,343;'179434,889;;N;ORN;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';6;1157250;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';2407182;1157250;MDU;2.0;6;12;6;2407182-LU6;8.0;3.5;3;;;;;;;;;3;302;302
Anne Frankplein 13;1;2;8;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;381365;'20200508104108;2407182;'26300000;'85;Anne Frankplein;'13;';3500;Hasselt;;'218575,343;'179434,889;;N;ORN;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';7;1157251;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';2407182;1157251;MDU;2.0;7;12;7;2407182-LU7;9.0;4.0;4;;;;;;;;;4;401;401
Anne Frankplein 13;1;2;8;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;;';';;;;;;;381365;'20200508104108;2407182;'26300000;'85;Anne Frankplein;'13;';3500;Hasselt;;'218575,343;'179434,889;;N;ORN;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';8;1157270;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';2407182;1157270;MDU;2.0;8;12;8;2407182-LU8;10.0;4.5;4;;;;;;;;;4;402;402
