File SSV Action;File SSV Status;File SSV Error;Area Type;Area FID;Area Version;Area Name;Zoning FID;Zoning Version;Zoning Name;Zoning Id;Zoning Tech;BG Id;BG Version;BG Name;BG SSV Action;BG SSV Status;BG SSV Error;BG Building SSV Action;BG Building SSV Status;BG Building SSV Error;Building FID;Building Version;LAM MK;LAM City Code;LAM Street Code;Street;Nr;Suffix;Zip;Municipality;Suburb;xPos;yPos;Name;Wall Mount;SS Reason;Number Floors;Height Cable;Orig VC Type;New VC Type;VC Method;Intro Tube;Prov Status;Prov Reason;Prov Planned;Prov Mod By;Prov Mod Date;Comments;SSV Flag;SSV Action;SSV Status;SSV Error;SSV Date;Seq;LU Key;LAM SK;Nature;Nr TPs;PBox;App;Block;Floor;OtherRef;CAD;CAD Details;CAD Type;CAD Type Descr;CAD SubType;Prov Status LU;Prov Reason LU;Prov Planned LU;Prov Mod By LU;Prov Mod Date LU;Comments LU;SSV Flag LU;SSV Action LU;SSV Status LU;SSV Error LU;SSV Date LU;LU;BU;SU;TOTAAL;LANGUAGE;BT
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;6674247;20191203133633;3035153;37370000;22206;Nerviersstraat;51;;3000;Leuven;;173945;174751;;Y;NA;3;4;Undefined;Unknown;;None;;;;;;;;;;;;1;10930519;;LU;1;;;;;;;;;;;;;;;;;;;;;;1;0;0;1;NL;SDU
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;6674248;20191203133633;3035155;37370000;22206;Nerviersstraat;52;;3000;Leuven;;173986;174746;;Y;NA;2;4;Undefined;Unknown;;None;;;;;;;;;;;;1;10930520;;LU;1;;;;;;;;;;;;;;;;;;;;;;1;0;0;1;NL;SDU
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;6674259;20191203133634;3035156;37370000;22206;Nerviersstraat;54;;3000;Leuven;;173990;174749;;Y;NA;2;4;Undefined;Unknown;;None;;;;;;;;;;;;1;10930522;;LU;1;;;;;;;;;;;;;;;;;;;;;;1;0;0;1;NL;SDU
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;6674271;20191203133634;3035157;37370000;22206;Nerviersstraat;56;;3000;Leuven;;173995;174751;;Y;NA;2;4;Undefined;Unknown;;None;;;;;;;;;;;;1;10930524;;LU;1;;;;;;;;;;;;;;;;;;;;;;1;0;0;1;NL;SDU
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;6674272;20191203133634;3035158;37370000;22206;Nerviersstraat;58;;3000;Leuven;;174000;174753;;Y;NA;3;4;Undefined;Unknown;;None;;;;;;;;;;;;1;10930525;;LU;1;;;;;;;;;;;;;;;;;;;;;;1;0;0;1;NL;SDU
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;6674274;20191216101529;3035159;37370000;22206;Nerviersstraat;59;;3000;Leuven;;173999;174784;;Y;NA;3;4;Undefined;Unknown;;None;;;;;;;;;;;;1;10930526;;LU;1;;;;;;;;;;;;;;;;;;;;;;1;0;0;1;NL;SDU
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;6674275;20191203133634;3035160;37370000;22206;Nerviersstraat;60;;3000;Leuven;;174004;174755;;Y;NA;3;4;Undefined;Unknown;;None;;;;;;;;;;;;1;10930527;;LU;1;;;;;;;;;;;;;;;;;;;;;;1;0;0;1;NL;SDU
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;6674278;20191216101531;3035161;37370000;22206;Nerviersstraat;61;;3000;Leuven;;174003;174786;;Y;NA;2;4;Undefined;Unknown;;None;;;;;;;;;;;;1;10930528;;LU;1;;;;;;;;;;;;;;;;;;;;;;1;0;0;1;NL;SDU
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;6674280;20191203133635;3035162;37370000;22206;Nerviersstraat;62;;3000;Leuven;;174008;174759;;Y;NA;3;4;Undefined;Unknown;;None;;;;;;;;;;;;1;10930529;;LU;1;;;;;;;;;;;;;;;;;;;;;;1;0;0;1;NL;SDU
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;6674281;20191216102030;3035163;37370000;22206;Nerviersstraat;63;;3000;Leuven;;174007;174789;;Y;NA;2;4;Undefined;Unknown;;None;;;;;;;;;;;;1;10930530;;LU;1;;;;;;;;;;;;;;;;;;;;;;1;0;0;1;NL;SDU
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;6674282;20191203133635;3035167;37370000;22206;Nerviersstraat;64;;3000;Leuven;;174012;174762;;Y;NA;2;4;Undefined;Unknown;;None;;;;;;;;;;;;1;10930531;;LU;1;;;;;;;;;;;;;;;;;;;;;;1;0;0;1;NL;SDU
