SS_Fiberhood;LAMKEY;NATURE;PBOX;BLOCK;FLOOR;APP
W03-C-Uccle-FH03;1051797;LU;;;1;101
W03-C-Uccle-FH03;1051797;LU;;;2;201
W03-C-Charleroi-FH11;1482825;LU;;;Rdc;1
W03-C-Charleroi-FH11;1482825;LU;;;1;11
W03-C-Charleroi-FH11;1482825;LU;;;1;12
W03-C-Charleroi-FH11;1482825;LU;;;1;13
W03-C-Charleroi-FH11;1482825;LU;;;2;21
W03-C-Charleroi-FH11;1482825;LU;;;2;22
W03-C-Charleroi-FH11;2092621;BU;;;Rdc;1
W03-C-Charleroi-FH11;2092621;LU;;;1;11
W03-C-Charleroi-FH11;2092621;LU;;;1;12
W03-C-Charleroi-FH11;2092621;LU;;;2;21
W03-C-Charleroi-FH11;2092621;LU;;;2;22
W03-C-Charleroi-FH11;2092621;LU;;;3;31
W03-C-Charleroi-FH11;3932231;LU;;;Rdc;1
W03-C-Charleroi-FH11;3932231;LU;;;1;11
W03-C-Charleroi-FH11;3932231;LU;;;2;21
W03-C-Charleroi-FH11;3932231;LU;;;3;31
W03-C-Liege-FH07;2790539;LU;;;-1;1
W03-C-Liege-FH07;2790539;LU;;;Rdc;1
W03-C-Liege-FH07;2790539;LU;;;1;11
W03-C-Liege-FH07;2790539;LU;;;2;21
W03-C-Liege-FH07;2790539;LU;;;3;31
W03-C-Liege-FH07;661113;BU;;;-1;1
W03-C-Liege-FH07;661113;LU;;;Rdc;1
W03-C-Liege-FH07;661113;LU;;;1;11
W03-C-Liege-FH07;661113;LU;;;2;21
W03-C-Charleroi-FH11;2109399;BU;;;Rdc;1
W03-C-Charleroi-FH11;2109399;LU;;;1;11
W03-C-Liege-FH07;661125;LU;;;Rdc;1
W03-C-Liege-FH07;661125;LU;;;1;11
W03-C-Liege-FH07;2840148;LU;;;Rdc;1
W03-C-Liege-FH07;2840148;LU;;;1;11
W03-C-Liege-FH07;2840148;LU;;;2;21
W03-C-Liege-FH07;2840148;LU;;;3;31
W03-C-Liege-FH07;2768440;BU;;;Rdc;1
W03-C-Liege-FH07;2768440;LU;;;1;11
W03-C-Charleroi-FH11;3961594;LU;;;Rdc;1
W03-C-Charleroi-FH11;3961594;LU;;;1;11
