Projectnummer;Opdrachttemplate;LU Key;LAM MK;LAM Street Code;Street;Postcode;Municipality
ANTWERPEN-WEST - FH09;BUILDING template;NB-Antw30E5929;NB-Antw30E5929;30111;Tabakvest;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;NB-Antw31a4da41;NB-Antw31a4da41;30111;Tabakvest;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;NB-Antw32b83b65;NB-Antw32b83b65;30111;Tabakvest;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;NB-Antw35cec680;NB-Antw35cec680;30111;Tabakvest;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;NB-Antw41e59405;NB-Antw41e59405;30111;Tabakvest;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;NB-Antw43facb20;NB-Antw43facb20;30111;Tabakvest;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;NB-Antw47134138;NB-Antw47134138;30111;Tabakvest;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;NB-Antw47Aa455;NB-Antw47Aa455;30111;Tabakvest;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;59587;59587;30111;Tabakvest;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;NB-Antw493f7579;NB-Antw493f7579;30111;Tabakvest;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;59588;59588;30111;Tabakvest;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;NB-Antw59A1f63;NB-Antw59A1f63;30111;Tabakvest;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;NB-Antw63313687;NB-Antw63313687;30111;Tabakvest;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;NB-Antw67435700;NB-Antw67435700;30111;Tabakvest;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;NB-Antw71A5a22;NB-Antw71A5a22;30111;Tabakvest;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;NB-Antw9497fb70;NB-Antw9497fb70;30111;Tabakvest;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;NB-Antw98ad1c86;NB-Antw98ad1c86;30111;Tabakvest;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;NB-Antw102be7200;NB-Antw102be7200;30111;Tabakvest;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;NB-Antw106d2dc19;NB-Antw106d2dc19;30111;Tabakvest;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;NB-Antw108e68734;NB-Antw108e68734;30111;Tabakvest;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;NB-Antw112Bc858;NB-Antw112Bc858;30111;Tabakvest;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;NB-Antw112C8767;NB-Antw112C8767;30111;Tabakvest;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;NB-Antw112D9690;NB-Antw112D9690;30111;Tabakvest;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;NB-Antw11433a701;NB-Antw11433a701;30111;Tabakvest;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;NB-Antw122460f23;NB-Antw122460f23;30111;Tabakvest;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;2056034;2056034;30111;Tabakvest;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;2056037;2056037;30111;Tabakvest;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;2056038;2056038;30111;Tabakvest;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;2056039;2056039;30111;Tabakvest;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;2056040;2056040;30111;Tabakvest;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;2056041;2056041;30111;Tabakvest;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;2056042;2056042;30111;Tabakvest;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;2056044;2056044;30111;Tabakvest;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;2056046;2056046;30111;Tabakvest;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;2056047;2056047;30111;Tabakvest;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;2056055;2056055;30111;Tabakvest;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;2056058;2056058;30111;Tabakvest;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;2056060;2056060;30111;Tabakvest;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;2056061;2056061;30111;Tabakvest;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;1008473;1008473;30111;Tabakvest;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;2056063;2056063;30111;Tabakvest;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;1008474;1008474;30111;Tabakvest;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;2056065;2056065;30111;Tabakvest;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;1008475;1008475;30111;Tabakvest;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;2056067;2056067;30111;Tabakvest;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;2056069;2056069;30111;Tabakvest;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;2056070;2056070;30111;Tabakvest;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;2056071;2056071;30111;Tabakvest;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;2056072;2056072;30111;Tabakvest;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;2056076;2056076;30111;Tabakvest;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;2056080;2056080;30111;Tabakvest;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;2056081;2056081;30111;Tabakvest;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;3928479;3928479;30111;Tabakvest;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;4027899;4027899;30111;Tabakvest;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;4054965;4054965;30111;Tabakvest;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;4164856;4164856;30111;Tabakvest;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;1313434;1313434;30111;Tabakvest;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;1351640;1351640;30111;Tabakvest;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;4510407;4510407;30111;Tabakvest;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;137973;137973;30111;Tabakvest;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;137974;137974;30111;Tabakvest;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;4511411;4511411;30111;Tabakvest;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;50889;50889;30111;Tabakvest;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;50892;50892;30111;Tabakvest;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;138337;138337;30111;Tabakvest;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;138338;138338;30111;Tabakvest;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;138339;138339;30111;Tabakvest;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;138340;138340;30111;Tabakvest;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;138351;138351;30111;Tabakvest;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;1479167;1479167;30111;Tabakvest;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;1508534;1508534;30111;Tabakvest;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;5308666;5308666;30111;Tabakvest;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;1508535;1508535;30111;Tabakvest;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;138341;138341;5663;Van Cuyckstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;59607;59607;30201;Willem Tellstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;NB-Antw15bf237;NB-Antw15bf237;30201;Willem Tellstraat;2000;Antwerpen
