LAM MK;TOTAAL;SU;BU;LU;Zip;File SSV Action;File SSV Status;File SSV Error;Area Type;Area FID;Area Version;Area Name;Zoning FID;Zoning Version;Zoning Name;Zoning Id;Zoning Tech;BG Id;BG Version;BG Name;BG SSV Action;BG SSV Status;BG SSV Error;BG Building SSV Action;BG Building SSV Status;BG Building SSV Error;Building FID;Building Version;LAM City Code;LAM Street Code;Nr;Suffix;Suburb;xPos;yPos;Name;Wall Mount;SS Reason;Number Floors;Height Cable;Orig VC Type;New VC Type;VC Method;Intro Tube;Prov Status;Prov Reason;Prov Planned;Prov Mod By;Prov Mod Date;Comments;SSV Flag;SSV Action;SSV Status;SSV Error;SSV Date;Seq;LU Key;LAM SK;Nature;Nr TPs;PBox;App;Block;Floor;OtherRef;CAD;CAD Details;CAD Type;CAD Type Descr;CAD SubType;Prov Status LU;Prov Reason LU;Prov Planned LU;Prov Mod By LU;Prov Mod Date LU;Comments LU;SSV Flag LU;SSV Action LU;SSV Status LU;SSV Error LU;SSV Date LU;planrrr_bid;planrrr_uid;Street;Municipality;LANGUAGE;BT
3140767;1;0;0;1;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;540956;20190909114145;37700000;10854;19;;;236108,154;147804,659;;Y;NA;2;4;Unknown;Unknown;D - Facade Box;None;;;;;;;;MODIFY;;;;1;1321167;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;KEEP;;;;3140767;1321167;Rue Fisen;Liege;NL;SDU
3140768;1;0;0;1;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;540957;20190909114145;37700000;10854;20;;;236087,77;147791,786;;Y;NA;2;4;Unknown;Unknown;D - Facade Box;None;;;;;;;;MODIFY;;;;1;1326006;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;KEEP;;;;3140768;1326006;Rue Fisen;Liege;NL;SDU
3140769;1;0;0;1;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;540958;20190909114145;37700000;10854;21;;;236114,841;147804,845;;Y;NA;3;4;Unknown;Unknown;D - Facade Box;None;;;;;;;;MODIFY;;;;1;1328169;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;KEEP;;;;3140769;1328169;Rue Fisen;Liege;NL;SDU
3140770;1;0;0;1;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;540959;20190909114145;37700000;10854;22;;;236099,478;147759,095;;Y;NA;2;4;Unknown;Unknown;D - Facade Box;None;;;;;;;;MODIFY;;;;1;1330137;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;KEEP;;;;3140770;1330137;Rue Fisen;Liege;NL;SDU
3140771;1;0;0;1;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;540960;20190909114145;37700000;10854;27;;;236129,795;147796,063;;Y;NA;2;4;Unknown;Unknown;D - Facade Box;None;;;;;;;;MODIFY;;;;1;1338764;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;KEEP;;;;3140771;1338764;Rue Fisen;Liege;NL;SDU
3140772;1;0;0;1;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;540961;20190909114145;37700000;10854;29;;;236135,085;147792,782;;Y;NA;2;4;Unknown;Unknown;D - Facade Box;None;;;;;;;;MODIFY;;;;1;1341770;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;KEEP;;;;3140772;1341770;Rue Fisen;Liege;NL;SDU
3140773;1;0;0;1;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;540962;20190909114145;37700000;10854;30;;;236102,617;147787,165;;Y;NA;2;4;Unknown;Unknown;D - Facade Box;None;;;;;;;;MODIFY;;;;1;1345444;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;KEEP;;;;3140773;1345444;Rue Fisen;Liege;NL;SDU
3140774;1;0;0;1;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;540963;20190909114145;37700000;10854;32;;;236106,347;147785,616;;Y;NA;2;4;Unknown;Unknown;D - Facade Box;None;;;;;;;;MODIFY;;;;1;1348191;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;KEEP;;;;3140774;1348191;Rue Fisen;Liege;NL;SDU
3140775;1;0;0;1;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;540964;20190909114146;37700000;10854;34;;;236112,06;147783,877;;Y;NA;2;4;Unknown;Unknown;D - Facade Box;None;;;;;;;;MODIFY;;;;1;1350666;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;KEEP;;;;3140775;1350666;Rue Fisen;Liege;NL;SDU
3140776;1;0;0;1;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;540965;20190909114146;37700000;10854;36;;;236115,251;147780,774;;Y;NA;3;4;Unknown;Unknown;D - Facade Box;None;;;;;;;;MODIFY;;;;1;1353462;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;KEEP;;;;3140776;1353462;Rue Fisen;Liege;NL;SDU
3140777;1;0;0;1;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;540966;20190909114146;37700000;10854;38;;;236119,75;147777,794;;Y;NA;3;4;Unknown;Unknown;D - Facade Box;None;;;;;;;;MODIFY;;;;1;1355557;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;KEEP;;;;3140777;1355557;Rue Fisen;Liege;NL;SDU
3140778;1;0;0;1;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;540967;20190909114146;37700000;10854;40;;;236125,211;147777,197;;Y;NA;3;4;Unknown;Unknown;D - Facade Box;None;;;;;;;;MODIFY;;;;1;1359940;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;KEEP;;;;3140778;1359940;Rue Fisen;Liege;NL;SDU
3140779;1;0;0;1;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;540968;20190909114146;37700000;10854;42;;;236130,587;147777,258;;Y;NA;2;4;Unknown;Unknown;D - Facade Box;None;;;;;;;;MODIFY;;;;1;1361890;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;KEEP;;;;3140779;1361890;Rue Fisen;Liege;NL;SDU
3140960;1;0;0;1;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;541136;20190909114146;37700000;11002;1;;;236212,491;147918,379;;Y;NA;3;4;Unknown;Unknown;D - Facade Box;None;;;;;;;;MODIFY;;;;1;1291864;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;KEEP;;;;3140960;1291864;Impasse Foidart;Liege;NL;SDU
3140961;1;0;0;1;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;541137;20190909114146;37700000;11002;3;;;236191,707;147916,573;;N;IRREG;2;0;Unknown;Unknown;;None;;;;;;;;MODIFY;;;;1;1344281;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;KEEP;;;;3140961;1344281;Impasse Foidart;Liege;NL;SDU
3140962;1;0;0;1;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;541138;20190909114146;37700000;11002;4;;;236187,174;147919,807;;N;IRREG;2;0;Unknown;Unknown;;None;;;;;;;;MODIFY;;;;1;1358789;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;KEEP;;;;3140962;1358789;Impasse Foidart;Liege;NL;SDU
3140963;1;0;0;1;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;541139;20190909114147;37700000;11002;5;;;236183,777;147922,155;;N;IRREG;2;0;Unknown;Unknown;;None;;;;;;;;MODIFY;;;;1;1369867;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;KEEP;;;;3140963;1369867;Impasse Foidart;Liege;NL;SDU
3140964;1;0;0;1;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;541140;20190909114147;37700000;11002;6;;;236179,994;147927,634;;N;IRREG;2;0;Unknown;Unknown;;None;;;;;;;;MODIFY;;;;1;1377997;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;KEEP;;;;3140964;1377997;Impasse Foidart;Liege;NL;SDU
3140965;1;0;0;1;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;541141;20190909114147;37700000;11002;8;;;236205,739;147896,771;;N;IRREG;2;0;Unknown;Unknown;;None;;;;;;;;MODIFY;;;;1;1390209;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;KEEP;;;;3140965;1390209;Impasse Foidart;Liege;NL;SDU
3140966;1;0;0;1;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;541142;20190909114147;37700000;11002;9;;;236202,402;147905,807;;N;IRREG;2;0;Unknown;Unknown;;None;;;;;;;;MODIFY;;;;1;1395359;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;KEEP;;;;3140966;1395359;Impasse Foidart;Liege;NL;SDU
3143469;5;0;1;4;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;543312;20190909114130;37700000;12995;22;;;235653,607;147984,395;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;MODIFY;;;;1;1330157;;BU;1;;;;;;Y;;COMM;HANDELSZAAK - COMMERCE;;;;;;;;;KEEP;;;;3143469;1330157;Rue Gretry;Liege;NL;MDU
3143469;5;0;1;4;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;543312;20190909114130;37700000;12995;22;;;235653,607;147984,395;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;MODIFY;;;;;;;LU;1;;;;;;;;;;;;;;;;;;NEW;;;;3143469;;Rue Gretry;Liege;NL;MDU
3143469;5;0;1;4;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;543312;20190909114130;37700000;12995;22;;;235653,607;147984,395;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;MODIFY;;;;;;;LU;1;;;;;;;;;;;;;;;;;;NEW;;;;3143469;;Rue Gretry;Liege;NL;MDU
3143469;5;0;1;4;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;543312;20190909114130;37700000;12995;22;;;235653,607;147984,395;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;MODIFY;;;;;;;LU;1;;;;;;;;;;;;;;;;;;NEW;;;;3143469;;Rue Gretry;Liege;NL;MDU
3143469;5;0;1;4;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;543312;20190909114130;37700000;12995;22;;;235653,607;147984,395;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;MODIFY;;;;;;;LU;1;;;;;;;;;;;;;;;;;;NEW;;;;3143469;;Rue Gretry;Liege;NL;MDU
3143470;2;0;1;1;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;543313;20190909114131;37700000;12995;24;;;235653,06;147976,283;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;MODIFY;;;;1;1333823;;BU;1;;;;;;Y;;COMM;HANDELSZAAK - COMMERCE;;;;;;;;;KEEP;;;;3143470;1333823;Rue Gretry;Liege;NL;MDU
3143470;2;0;1;1;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;543313;20190909114131;37700000;12995;24;;;235653,06;147976,283;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;MODIFY;;;;;;;LU;1;;;;;;;;;;;;;;;;;;NEW;;;;3143470;;Rue Gretry;Liege;NL;MDU
3143471;2;0;1;1;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;543314;20190909114131;37700000;12995;26;;;235658,15;147970,64;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;MODIFY;;;;1;1337161;;BU;1;;;;;;Y;;COMM;HANDELSZAAK - COMMERCE;;;;;;;;;KEEP;;;;3143471;1337161;Rue Gretry;Liege;NL;MDU
3143471;2;0;1;1;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;543314;20190909114131;37700000;12995;26;;;235658,15;147970,64;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;MODIFY;;;;;;;LU;1;;;;;;;;;;;;;;;;;;NEW;;;;3143471;;Rue Gretry;Liege;NL;MDU
3143472;4;0;1;3;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;543315;20190909114131;37700000;12995;28;;;235661,364;147964,596;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;MODIFY;;;;1;1340318;;BU;1;;;;;;Y;;COMM;HANDELSZAAK - COMMERCE;;;;;;;;;KEEP;;;;3143472;1340318;Rue Gretry;Liege;NL;MDU
3143472;4;0;1;3;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;543315;20190909114131;37700000;12995;28;;;235661,364;147964,596;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;MODIFY;;;;;;;LU;1;;;;;;;;;;;;;;;;;;NEW;;;;3143472;;Rue Gretry;Liege;NL;MDU
3143472;4;0;1;3;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;543315;20190909114131;37700000;12995;28;;;235661,364;147964,596;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;MODIFY;;;;;;;LU;1;;;;;;;;;;;;;;;;;;NEW;;;;3143472;;Rue Gretry;Liege;NL;MDU
3143472;4;0;1;3;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;543315;20190909114131;37700000;12995;28;;;235661,364;147964,596;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;MODIFY;;;;;;;LU;1;;;;;;;;;;;;;;;;;;NEW;;;;3143472;;Rue Gretry;Liege;NL;MDU
3143473;3;0;1;2;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;543316;20190909114131;37700000;12995;29;;;235680,152;147997,049;;Y;NA;3;4;Unknown;Unknown;D - Facade Box;None;;;;;;;;MODIFY;;;;1;1341798;;BU;1;;;;;;Y;;COMM;HANDELSZAAK - COMMERCE;;;;;;;;;KEEP;;;;3143473;1341798;Rue Gretry;Liege;NL;MDU
3143473;3;0;1;2;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;543316;20190909114131;37700000;12995;29;;;235680,152;147997,049;;Y;NA;3;4;Unknown;Unknown;D - Facade Box;None;;;;;;;;MODIFY;;;;;;;LU;1;;;;;;;;;;;;;;;;;;NEW;;;;3143473;;Rue Gretry;Liege;NL;MDU
3143473;3;0;1;2;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;543316;20190909114131;37700000;12995;29;;;235680,152;147997,049;;Y;NA;3;4;Unknown;Unknown;D - Facade Box;None;;;;;;;;MODIFY;;;;;;;LU;1;;;;;;;;;;;;;;;;;;NEW;;;;3143473;;Rue Gretry;Liege;NL;MDU
3143474;5;0;1;4;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;543317;20190909114131;37700000;12995;30;;;235666,82;147958,075;;Y;NA;5;4;Unknown;Unknown;;None;;;;;;;;MODIFY;;;;5;1344670;;BU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;MODIFY;;;;3143474;1344670;Rue Gretry;Liege;NL;MDU
3143474;5;0;1;4;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;543317;20190909114131;37700000;12995;30;;;235666,82;147958,075;;Y;NA;5;4;Unknown;Unknown;;None;;;;;;;;MODIFY;;;;1;1344444;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;KEEP;;;;3143474;1344444;Rue Gretry;Liege;NL;MDU
3143474;5;0;1;4;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;543317;20190909114131;37700000;12995;30;;;235666,82;147958,075;;Y;NA;5;4;Unknown;Unknown;;None;;;;;;;;MODIFY;;;;2;1344483;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;KEEP;;;;3143474;1344483;Rue Gretry;Liege;NL;MDU
3143474;5;0;1;4;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;543317;20190909114131;37700000;12995;30;;;235666,82;147958,075;;Y;NA;5;4;Unknown;Unknown;;None;;;;;;;;MODIFY;;;;3;1344509;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;KEEP;;;;3143474;1344509;Rue Gretry;Liege;NL;MDU
3143474;5;0;1;4;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;543317;20190909114131;37700000;12995;30;;;235666,82;147958,075;;Y;NA;5;4;Unknown;Unknown;;None;;;;;;;;MODIFY;;;;4;1344537;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;KEEP;;;;3143474;1344537;Rue Gretry;Liege;NL;MDU
3143475;1;0;1;0;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;543318;20190909114131;37700000;12995;31;;;235682,64;147992,235;;Y;NA;1;4;Unknown;Unknown;D - Facade Box;None;;;;;;;;MODIFY;;;;1;1346754;;BU;1;;;;;;Y;;COMM;HANDELSZAAK - COMMERCE;;;;;;;;;KEEP;;;;3143475;1346754;Rue Gretry;Liege;NL;SDU
3143476;5;0;1;4;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;543319;20190909114131;37700000;12995;32;;;235673,994;147952,657;;Y;NA;3;4;Unknown;Unknown;D - Facade Box;None;;;;;;;;MODIFY;;;;1;1348204;;BU;1;;;;;;Y;;COMM;HANDELSZAAK - COMMERCE;;;;;;;;;KEEP;;;;3143476;1348204;Rue Gretry;Liege;NL;MDU
3143476;5;0;1;4;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;543319;20190909114131;37700000;12995;32;;;235673,994;147952,657;;Y;NA;3;4;Unknown;Unknown;D - Facade Box;None;;;;;;;;MODIFY;;;;;;;LU;1;;;;;;;;;;;;;;;;;;NEW;;;;3143476;;Rue Gretry;Liege;NL;MDU
3143476;5;0;1;4;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;543319;20190909114131;37700000;12995;32;;;235673,994;147952,657;;Y;NA;3;4;Unknown;Unknown;D - Facade Box;None;;;;;;;;MODIFY;;;;;;;LU;1;;;;;;;;;;;;;;;;;;NEW;;;;3143476;;Rue Gretry;Liege;NL;MDU
3143476;5;0;1;4;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;543319;20190909114131;37700000;12995;32;;;235673,994;147952,657;;Y;NA;3;4;Unknown;Unknown;D - Facade Box;None;;;;;;;;MODIFY;;;;;;;LU;1;;;;;;;;;;;;;;;;;;NEW;;;;3143476;;Rue Gretry;Liege;NL;MDU
3143476;5;0;1;4;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;543319;20190909114131;37700000;12995;32;;;235673,994;147952,657;;Y;NA;3;4;Unknown;Unknown;D - Facade Box;None;;;;;;;;MODIFY;;;;;;;LU;1;;;;;;;;;;;;;;;;;;NEW;;;;3143476;;Rue Gretry;Liege;NL;MDU
3143477;12;0;0;12;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;543320;20190909114131;37700000;12995;33;;;235696,112;147995,291;;Y;NA;3;4;Unknown;Unknown;D - Facade Box;None;;;;;;;;MODIFY;;;;1;1349510;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;KEEP;;;;3143477;1349510;Rue Gretry;Liege;NL;MDU
3143477;12;0;0;12;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;543320;20190909114131;37700000;12995;33;;;235696,112;147995,291;;Y;NA;3;4;Unknown;Unknown;D - Facade Box;None;;;;;;;;MODIFY;;;;;;;LU;1;;;;;;;;;;;;;;;;;;NEW;;;;3143477;;Rue Gretry;Liege;NL;MDU
3143477;12;0;0;12;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;543320;20190909114131;37700000;12995;33;;;235696,112;147995,291;;Y;NA;3;4;Unknown;Unknown;D - Facade Box;None;;;;;;;;MODIFY;;;;;;;LU;1;;;;;;;;;;;;;;;;;;NEW;;;;3143477;;Rue Gretry;Liege;NL;MDU
3143477;12;0;0;12;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;543320;20190909114131;37700000;12995;33;;;235696,112;147995,291;;Y;NA;3;4;Unknown;Unknown;D - Facade Box;None;;;;;;;;MODIFY;;;;;;;LU;1;;;;;;;;;;;;;;;;;;NEW;;;;3143477;;Rue Gretry;Liege;NL;MDU
3143477;12;0;0;12;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;543320;20190909114131;37700000;12995;33;;;235696,112;147995,291;;Y;NA;3;4;Unknown;Unknown;D - Facade Box;None;;;;;;;;MODIFY;;;;;;;LU;1;;;;;;;;;;;;;;;;;;NEW;;;;3143477;;Rue Gretry;Liege;NL;MDU
3143477;12;0;0;12;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;543320;20190909114131;37700000;12995;33;;;235696,112;147995,291;;Y;NA;3;4;Unknown;Unknown;D - Facade Box;None;;;;;;;;MODIFY;;;;;;;LU;1;;;;;;;;;;;;;;;;;;NEW;;;;3143477;;Rue Gretry;Liege;NL;MDU
3143477;12;0;0;12;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;543320;20190909114131;37700000;12995;33;;;235696,112;147995,291;;Y;NA;3;4;Unknown;Unknown;D - Facade Box;None;;;;;;;;MODIFY;;;;;;;LU;1;;;;;;;;;;;;;;;;;;NEW;;;;3143477;;Rue Gretry;Liege;NL;MDU
3143477;12;0;0;12;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;543320;20190909114131;37700000;12995;33;;;235696,112;147995,291;;Y;NA;3;4;Unknown;Unknown;D - Facade Box;None;;;;;;;;MODIFY;;;;;;;LU;1;;;;;;;;;;;;;;;;;;NEW;;;;3143477;;Rue Gretry;Liege;NL;MDU
3143477;12;0;0;12;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;543320;20190909114131;37700000;12995;33;;;235696,112;147995,291;;Y;NA;3;4;Unknown;Unknown;D - Facade Box;None;;;;;;;;MODIFY;;;;;;;LU;1;;;;;;;;;;;;;;;;;;NEW;;;;3143477;;Rue Gretry;Liege;NL;MDU
