LAM MK;TOTAAL;SU;BU;LU;Zip;File SSV Action;File SSV Status;File SSV Error;Area Type;Area FID;Area Version;Area Name;Zoning FID;Zoning Version;Zoning Name;Zoning Id;Zoning Tech;BG Id;BG Version;BG Name;BG SSV Action;BG SSV Status;BG SSV Error;BG Building SSV Action;BG Building SSV Status;BG Building SSV Error;Building FID;Building Version;LAM City Code;LAM Street Code;Nr;Suffix;Suburb;xPos;yPos;Name;Wall Mount;SS Reason;Number Floors;Height Cable;Orig VC Type;New VC Type;VC Method;Intro Tube;Prov Status;Prov Reason;Prov Planned;Prov Mod By;Prov Mod Date;Comments;SSV Flag;SSV Action;SSV Status;SSV Error;SSV Date;Seq;LU Key;LAM SK;Nature;Nr TPs;PBox;App;Block;Floor;OtherRef;CAD;CAD Details;CAD Type;CAD Type Descr;CAD SubType;Prov Status LU;Prov Reason LU;Prov Planned LU;Prov Mod By LU;Prov Mod Date LU;Comments LU;SSV Flag LU;SSV Action LU;SSV Status LU;SSV Error LU;SSV Date LU;Street;Municipality;LANGUAGE;BT
5364;29;1;0;28;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;766784;20191025130608;37370000;31543;105;;;174019,086;174921,767;;Y;NA;6;4;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;;;;;;5;1884068;3569802;LU;1;5;;;;;Y;#A1/E/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;Jean-Baptiste Van Monsstraat;Leuven;NL;MDU
5364;29;1;0;28;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;766784;20191025130608;37370000;31543;105;;;174019,086;174921,767;;Y;NA;6;4;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;;;;;;6;1884069;3569803;LU;1;6;;;;;Y;#A1/F/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;Jean-Baptiste Van Monsstraat;Leuven;NL;MDU
5364;29;1;0;28;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;766784;20191025130608;37370000;31543;105;;;174019,086;174921,767;;Y;NA;6;4;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;;;;;;7;1884079;1631766;LU;1;7;;;;;Y;#A2/A2/K2;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;Jean-Baptiste Van Monsstraat;Leuven;NL;MDU
5364;29;1;0;28;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;766784;20191025130608;37370000;31543;105;;;174019,086;174921,767;;Y;NA;6;4;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;;;;;;8;1884080;3569804;LU;1;8;;;;;Y;#A2/B/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;Jean-Baptiste Van Monsstraat;Leuven;NL;MDU
5364;29;1;0;28;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;766784;20191025130608;37370000;31543;105;;;174019,086;174921,767;;Y;NA;6;4;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;;;;;;9;1884081;3569805;LU;1;9;;;;;Y;#A2/C/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;Jean-Baptiste Van Monsstraat;Leuven;NL;MDU
5364;29;1;0;28;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;766784;20191025130608;37370000;31543;105;;;174019,086;174921,767;;Y;NA;6;4;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;;;;;;10;1884082;3569806;LU;1;10;;;;;Y;#A2/D/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;Jean-Baptiste Van Monsstraat;Leuven;NL;MDU
5364;29;1;0;28;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;766784;20191025130608;37370000;31543;105;;;174019,086;174921,767;;Y;NA;6;4;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;;;;;;11;1884083;3569807;LU;1;11;;;;;Y;#A2/E/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;Jean-Baptiste Van Monsstraat;Leuven;NL;MDU
5364;29;1;0;28;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;766784;20191025130608;37370000;31543;105;;;174019,086;174921,767;;Y;NA;6;4;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;;;;;;12;1884084;1254144;LU;1;12;;;;;Y;#A2/F/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;Jean-Baptiste Van Monsstraat;Leuven;NL;MDU
5364;29;1;0;28;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;766784;20191025130608;37370000;31543;105;;;174019,086;174921,767;;Y;NA;6;4;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;;;;;;13;1884090;889124;LU;1;13;;;;;Y;#A3/A/K3;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;Jean-Baptiste Van Monsstraat;Leuven;NL;MDU
5364;29;1;0;28;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;766784;20191025130608;37370000;31543;105;;;174019,086;174921,767;;Y;NA;6;4;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;;;;;;14;1884091;3569808;LU;1;14;;;;;Y;#A3/B/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;Jean-Baptiste Van Monsstraat;Leuven;NL;MDU
5364;29;1;0;28;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;766784;20191025130608;37370000;31543;105;;;174019,086;174921,767;;Y;NA;6;4;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;;;;;;15;1884092;3569809;LU;1;15;;;;;Y;#A3/C/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;Jean-Baptiste Van Monsstraat;Leuven;NL;MDU
5364;29;1;0;28;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;766784;20191025130608;37370000;31543;105;;;174019,086;174921,767;;Y;NA;6;4;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;;;;;;16;1884093;3569810;LU;1;16;;;;;Y;#A3/D/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;Jean-Baptiste Van Monsstraat;Leuven;NL;MDU
5364;29;1;0;28;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;766784;20191025130608;37370000;31543;105;;;174019,086;174921,767;;Y;NA;6;4;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;;;;;;17;1884094;3569811;LU;1;17;;;;;Y;#A3/E/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;Jean-Baptiste Van Monsstraat;Leuven;NL;MDU
5364;29;1;0;28;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;766784;20191025130608;37370000;31543;105;;;174019,086;174921,767;;Y;NA;6;4;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;;;;;;18;1884095;1522331;LU;1;18;;;;;Y;#A3/F/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;Jean-Baptiste Van Monsstraat;Leuven;NL;MDU
5364;29;1;0;28;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;766784;20191025130608;37370000;31543;105;;;174019,086;174921,767;;Y;NA;6;4;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;;;;;;19;1884100;3569812;LU;1;19;;;;;Y;#A4/A/K4;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;Jean-Baptiste Van Monsstraat;Leuven;NL;MDU
5364;29;1;0;28;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;766784;20191025130608;37370000;31543;105;;;174019,086;174921,767;;Y;NA;6;4;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;;;;;;20;1884101;3569813;LU;1;20;;;;;Y;#A4/B/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;Jean-Baptiste Van Monsstraat;Leuven;NL;MDU
5364;29;1;0;28;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;766784;20191025130608;37370000;31543;105;;;174019,086;174921,767;;Y;NA;6;4;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;;;;;;21;1884102;3569814;LU;1;21;;;;;Y;#A4/C/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;Jean-Baptiste Van Monsstraat;Leuven;NL;MDU
5364;29;1;0;28;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;766784;20191025130608;37370000;31543;105;;;174019,086;174921,767;;Y;NA;6;4;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;;;;;;22;1884103;889125;LU;1;22;;;;;Y;#A4/D/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;Jean-Baptiste Van Monsstraat;Leuven;NL;MDU
5364;29;1;0;28;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;766784;20191025130608;37370000;31543;105;;;174019,086;174921,767;;Y;NA;6;4;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;;;;;;23;1884104;3569815;LU;1;23;;;;;Y;#A4/E/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;Jean-Baptiste Van Monsstraat;Leuven;NL;MDU
5364;29;1;0;28;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;766784;20191025130608;37370000;31543;105;;;174019,086;174921,767;;Y;NA;6;4;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;;;;;;24;1884105;3569816;LU;1;24;;;;;Y;#A4/F/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;Jean-Baptiste Van Monsstraat;Leuven;NL;MDU
5364;29;1;0;28;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;766784;20191025130608;37370000;31543;105;;;174019,086;174921,767;;Y;NA;6;4;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;;;;;;25;1884107;3569817;LU;1;25;;;;;Y;#A5/A5/K6;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;Jean-Baptiste Van Monsstraat;Leuven;NL;MDU
5364;29;1;0;28;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;766784;20191025130608;37370000;31543;105;;;174019,086;174921,767;;Y;NA;6;4;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;;;;;;26;1884108;3569818;LU;1;26;;;;;Y;#A5/B/K5;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;Jean-Baptiste Van Monsstraat;Leuven;NL;MDU
5364;29;1;0;28;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;766784;20191025130608;37370000;31543;105;;;174019,086;174921,767;;Y;NA;6;4;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;;;;;;27;1884109;3569819;LU;1;27;;;;;Y;#A5/E/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;Jean-Baptiste Van Monsstraat;Leuven;NL;MDU
5364;29;1;0;28;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;766784;20191025130608;37370000;31543;105;;;174019,086;174921,767;;Y;NA;6;4;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;;;;;;28;1884110;3569820;LU;1;28;;;;;Y;#A5/F/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;Jean-Baptiste Van Monsstraat;Leuven;NL;MDU
5364;29;1;0;28;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;766784;20191025130608;37370000;31543;105;;;174019,086;174921,767;;Y;NA;6;4;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;;;;;;29;1884112;3569821;SU;1;;SU;;;;Y;#BU.GV-K;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;OFFICE;;;;;;;;;;;;Jean-Baptiste Van Monsstraat;Leuven;NL;MDU
5366;5;0;0;5;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;12566806;20190504010417;;;;;;;;766785;20191016183748;37370000;31543;127;;;174079,378;174968,614;;Y;NA;5;4;Unknown;Unknown;D - Facade Box;None;;;;;;;;;;;;1;1888325;1667955;LU;1;1;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;Jean-Baptiste Van Monsstraat;Leuven;NL;MDU
5366;5;0;0;5;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;12566806;20190504010417;;;;;;;;766785;20191016183748;37370000;31543;127;;;174079,378;174968,614;;Y;NA;5;4;Unknown;Unknown;D - Facade Box;None;;;;;;;;;;;;2;1888326;3569622;LU;1;2;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;Jean-Baptiste Van Monsstraat;Leuven;NL;MDU
5366;5;0;0;5;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;12566806;20190504010417;;;;;;;;766785;20191016183748;37370000;31543;127;;;174079,378;174968,614;;Y;NA;5;4;Unknown;Unknown;D - Facade Box;None;;;;;;;;;;;;3;1888327;3569624;LU;1;3;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;Jean-Baptiste Van Monsstraat;Leuven;NL;MDU
5366;5;0;0;5;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;12566806;20190504010417;;;;;;;;766785;20191016183748;37370000;31543;127;;;174079,378;174968,614;;Y;NA;5;4;Unknown;Unknown;D - Facade Box;None;;;;;;;;;;;;4;1888328;889149;LU;1;4;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;Jean-Baptiste Van Monsstraat;Leuven;NL;MDU
5366;5;0;0;5;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;12566806;20190504010417;;;;;;;;766785;20191016183748;37370000;31543;127;;;174079,378;174968,614;;Y;NA;5;4;Unknown;Unknown;D - Facade Box;None;;;;;;;;;;;;5;1888329;3569625;LU;1;5;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;Jean-Baptiste Van Monsstraat;Leuven;NL;MDU
5372;1;0;0;1;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;6640447;20191016183808;37370000;20898;52;;;173809;174753;;Y;NA;3;4;Undefined;Unknown;;None;;;;;;;;;;;;1;10929203;;LU;1;;;;;;;;;;;;;;;;;;;;;;Jan-Pieter Minckelersstraat;Leuven;NL;SDU
5374;118;3;0;115;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;766819;20191016183748;37370000;29089;5;;;173749,977;174764,289;;N;MON;22;0;Undefined;Unknown;A - Floorbox;None;;;;;;;;;;;;75;1921726;3914698;LU;1;;101;;1;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;Sint-Maartensdal;Leuven;NL;MDU
5374;118;3;0;115;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;766819;20191016183748;37370000;29089;5;;;173749,977;174764,289;;N;MON;22;0;Undefined;Unknown;A - Floorbox;None;;;;;;;;;;;;1;1921652;3914552;LU;1;;201;;2;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;Sint-Maartensdal;Leuven;NL;MDU
5374;118;3;0;115;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;766819;20191016183748;37370000;29089;5;;;173749,977;174764,289;;N;MON;22;0;Undefined;Unknown;A - Floorbox;None;;;;;;;;;;;;2;1921653;3914553;LU;1;;202;;2;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;Sint-Maartensdal;Leuven;NL;MDU
5374;118;3;0;115;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;766819;20191016183748;37370000;29089;5;;;173749,977;174764,289;;N;MON;22;0;Undefined;Unknown;A - Floorbox;None;;;;;;;;;;;;76;1921727;3914699;LU;1;;203;;2;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;Sint-Maartensdal;Leuven;NL;MDU
5374;118;3;0;115;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;766819;20191016183748;37370000;29089;5;;;173749,977;174764,289;;N;MON;22;0;Undefined;Unknown;A - Floorbox;None;;;;;;;;;;;;77;1921728;3914700;LU;1;;204;;2;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;Sint-Maartensdal;Leuven;NL;MDU
5374;118;3;0;115;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;766819;20191016183748;37370000;29089;5;;;173749,977;174764,289;;N;MON;22;0;Undefined;Unknown;A - Floorbox;None;;;;;;;;;;;;41;1921692;3914602;LU;1;;205;;2;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;Sint-Maartensdal;Leuven;NL;MDU
5374;118;3;0;115;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;766819;20191016183748;37370000;29089;5;;;173749,977;174764,289;;N;MON;22;0;Undefined;Unknown;A - Floorbox;None;;;;;;;;;;;;78;1921729;3914701;LU;1;;301;;3;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;Sint-Maartensdal;Leuven;NL;MDU
5374;118;3;0;115;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;766819;20191016183748;37370000;29089;5;;;173749,977;174764,289;;N;MON;22;0;Undefined;Unknown;A - Floorbox;None;;;;;;;;;;;;79;1921730;3914702;LU;1;;302;;3;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;Sint-Maartensdal;Leuven;NL;MDU
5374;118;3;0;115;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;766819;20191016183748;37370000;29089;5;;;173749,977;174764,289;;N;MON;22;0;Undefined;Unknown;A - Floorbox;None;;;;;;;;;;;;42;1921693;3914603;LU;1;;303;;3;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;Sint-Maartensdal;Leuven;NL;MDU
5374;118;3;0;115;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;766819;20191016183748;37370000;29089;5;;;173749,977;174764,289;;N;MON;22;0;Undefined;Unknown;A - Floorbox;None;;;;;;;;;;;;3;1921654;3914554;LU;1;;304;;3;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;Sint-Maartensdal;Leuven;NL;MDU
5374;118;3;0;115;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;766819;20191016183748;37370000;29089;5;;;173749,977;174764,289;;N;MON;22;0;Undefined;Unknown;A - Floorbox;None;;;;;;;;;;;;4;1921655;3914555;LU;1;;305;;3;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;Sint-Maartensdal;Leuven;NL;MDU
5374;118;3;0;115;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;766819;20191016183748;37370000;29089;5;;;173749,977;174764,289;;N;MON;22;0;Undefined;Unknown;A - Floorbox;None;;;;;;;;;;;;5;1921656;3914556;LU;1;;401;;4;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;Sint-Maartensdal;Leuven;NL;MDU
5374;118;3;0;115;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;766819;20191016183748;37370000;29089;5;;;173749,977;174764,289;;N;MON;22;0;Undefined;Unknown;A - Floorbox;None;;;;;;;;;;;;6;1921657;3914557;LU;1;;402;;4;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;Sint-Maartensdal;Leuven;NL;MDU
5374;118;3;0;115;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;766819;20191016183748;37370000;29089;5;;;173749,977;174764,289;;N;MON;22;0;Undefined;Unknown;A - Floorbox;None;;;;;;;;;;;;80;1921731;3914703;LU;1;;403;;4;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;Sint-Maartensdal;Leuven;NL;MDU
5374;118;3;0;115;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;766819;20191016183748;37370000;29089;5;;;173749,977;174764,289;;N;MON;22;0;Undefined;Unknown;A - Floorbox;None;;;;;;;;;;;;81;1921732;3914704;LU;1;;404;;4;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;Sint-Maartensdal;Leuven;NL;MDU
5374;118;3;0;115;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;766819;20191016183748;37370000;29089;5;;;173749,977;174764,289;;N;MON;22;0;Undefined;Unknown;A - Floorbox;None;;;;;;;;;;;;43;1921694;3914604;LU;1;;405;;4;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;Sint-Maartensdal;Leuven;NL;MDU
5374;118;3;0;115;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;766819;20191016183748;37370000;29089;5;;;173749,977;174764,289;;N;MON;22;0;Undefined;Unknown;A - Floorbox;None;;;;;;;;;;;;82;1921733;3914706;LU;1;;501;;5;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;Sint-Maartensdal;Leuven;NL;MDU
5374;118;3;0;115;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;766819;20191016183748;37370000;29089;5;;;173749,977;174764,289;;N;MON;22;0;Undefined;Unknown;A - Floorbox;None;;;;;;;;;;;;83;1921734;3914707;LU;1;;502;;5;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;Sint-Maartensdal;Leuven;NL;MDU
