LAM MK;TOTAAL;SU;BU;LU;File SSV Action;File SSV Status;File SSV Error;Area Type;Area FID;Area Version;Area Name;Zoning FID;Zoning Version;Zoning Name;Zoning Id;Zoning Tech;BG Id;BG Version;BG Name;BG SSV Action;BG SSV Status;BG SSV Error;BG Building SSV Action;BG Building SSV Status;BG Building SSV Error;Building FID;Building Version;LAM City Code;LAM Street Code;Street;Nr;Suffix;Zip;Municipality;Suburb;xPos;yPos;Name;Wall Mount;SS Reason;Number Floors;Height Cable;Orig VC Type;New VC Type;VC Method;Intro Tube;Prov Status;Prov Reason;Prov Planned;Prov Mod By;Prov Mod Date;Comments;SSV Flag;SSV Action;SSV Status;SSV Error;SSV Date;Seq;LU Key;LAM SK;Nature;Nr TPs;PBox;App;Block;Floor;OtherRef;CAD;CAD Details;CAD Type;CAD Type Descr;CAD SubType;Prov Status LU;Prov Reason LU;Prov Planned LU;Prov Mod By LU;Prov Mod Date LU;Comments LU;SSV Flag LU;SSV Action LU;SSV Status LU;SSV Error LU;SSV Date LU;LANGUAGE;BT
4505443;1;0;1;0;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;11196678;20190604112431;1630000;21980;Napelsstraat;12;;2000;Antwerpen;;152934,078;213787,791;;N;ORN;1.0;3.0;Unknown;Unknown;;None;;;;;;;;;;;;1;11076659;;BU;1;;;;;;;;;;;;;;;;;;;;;;NL;SDU
4505458;1;0;1;0;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;11196795.0;20190604112432;Napelsstraat 32 - 34;;;;;;;11196732;20190604112432;1630000;21980;Napelsstraat;34;;2000;Antwerpen;;152936,913;213766;;Y;;2.0;6.0;Unknown;Unknown;;None;;;;;;;;;;;;1;11077046;;BU;1;;;;;;;;;;;;;;;;;;;;;;NL;SDU
4505462;1;0;0;1;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;706156;20190604112434;1630000;13827;Indiëstraat;32;;2000;Antwerpen;;153036,054;213818,995;;Y;;2.0;6.0;Unknown;Unknown;;None;;;;;;;;;;;;1;1751989;;LU;1;;;;;;Y;;CULT;CULTUREEL GEBOUW - BATIMENT CULTURELLE;;;;;;;;;;;;;NL;SDU
4505465;4;0;0;4;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;706158;20190527115737;1630000;15217;Kempischdok-Westkaai;14;;2000;Antwerpen;;153065,369;213801,315;;Y;;4.0;12.0;Unknown;Unknown;;None;;;;;;;;;;;;1;1655321;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;NL;MDU
4505465;4;0;0;4;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;706158;20190527115737;1630000;15217;Kempischdok-Westkaai;14;;2000;Antwerpen;;153065,369;213801,315;;Y;;4.0;12.0;Unknown;Unknown;;None;;;;;;;;;;;;2;1655322;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;NL;MDU
4505465;4;0;0;4;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;706158;20190527115737;1630000;15217;Kempischdok-Westkaai;14;;2000;Antwerpen;;153065,369;213801,315;;Y;;4.0;12.0;Unknown;Unknown;;None;;;;;;;;;;;;3;1655323;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;NL;MDU
4505465;4;0;0;4;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;706158;20190527115737;1630000;15217;Kempischdok-Westkaai;14;;2000;Antwerpen;;153065,369;213801,315;;Y;;4.0;12.0;Unknown;Unknown;;None;;;;;;;;;;;;4;1655324;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;NL;MDU
4505471;2;0;0;2;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;706161;20181222110908;1630000;14993;Kattendijkdok-Oostkaai;16;;2000;Antwerpen;;152846,049;213738,205;;Y;;3.0;9.0;Unknown;Unknown;;None;;;;;;;;;;;;1;1668799;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;;;;;NL;MDU
4505471;2;0;0;2;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;706161;20181222110908;1630000;14993;Kattendijkdok-Oostkaai;16;;2000;Antwerpen;;152846,049;213738,205;;Y;;3.0;9.0;Unknown;Unknown;;None;;;;;;;;;;;;2;11077201;;LU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
4505491;4;0;0;4;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;11196792.0;20190604112438;Genuastraat 17 - 19;;;;;;;11196726;20190604112438;1630000;9809;Genuastraat;19;;2000;Antwerpen;;153046,949;213788,272;;Y;;5.0;15.0;Unknown;Unknown;;None;;;;;;;;;;;;1;11077037;;LU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
4505491;4;0;0;4;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;11196792.0;20190604112438;Genuastraat 17 - 19;;;;;;;11196726;20190604112438;1630000;9809;Genuastraat;19;;2000;Antwerpen;;153046,949;213788,272;;Y;;5.0;15.0;Unknown;Unknown;;None;;;;;;;;;;;;2;11077038;;LU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
4505491;4;0;0;4;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;11196792.0;20190604112438;Genuastraat 17 - 19;;;;;;;11196726;20190604112438;1630000;9809;Genuastraat;19;;2000;Antwerpen;;153046,949;213788,272;;Y;;5.0;15.0;Unknown;Unknown;;None;;;;;;;;;;;;3;11077039;;LU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
4505491;4;0;0;4;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;11196792.0;20190604112438;Genuastraat 17 - 19;;;;;;;11196726;20190604112438;1630000;9809;Genuastraat;19;;2000;Antwerpen;;153046,949;213788,272;;Y;;5.0;15.0;Unknown;Unknown;;None;;;;;;;;;;;;4;11077040;;LU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
4505621;5;0;0;5;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;706218;20190604080247;1630000;31973;Verbindingsdok-Westkaai;22;;2000;Antwerpen;;152618,464;213373,939;;N;;7.0;21.0;Unknown;Unknown;;None;;;;;;;;;;;;1;1708346;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;;;;;NL;MDU
4505621;5;0;0;5;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;706218;20190604080247;1630000;31973;Verbindingsdok-Westkaai;22;;2000;Antwerpen;;152618,464;213373,939;;N;;7.0;21.0;Unknown;Unknown;;None;;;;;;;;;;;;2;1708347;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;;;;;NL;MDU
4505621;5;0;0;5;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;706218;20190604080247;1630000;31973;Verbindingsdok-Westkaai;22;;2000;Antwerpen;;152618,464;213373,939;;N;;7.0;21.0;Unknown;Unknown;;None;;;;;;;;;;;;3;11077750;;LU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
4505621;5;0;0;5;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;706218;20190604080247;1630000;31973;Verbindingsdok-Westkaai;22;;2000;Antwerpen;;152618,464;213373,939;;N;;7.0;21.0;Unknown;Unknown;;None;;;;;;;;;;;;4;11077751;;LU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
4505621;5;0;0;5;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;706218;20190604080247;1630000;31973;Verbindingsdok-Westkaai;22;;2000;Antwerpen;;152618,464;213373,939;;N;;7.0;21.0;Unknown;Unknown;;None;;;;;;;;;;;;5;11077752;;LU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
4505623;18;0;0;18;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;7093701;20190604080250;1630000;21991;Nassaustraat;14;;2000;Antwerpen - Anvers;;152530,93;213408,411;;N;;6.0;18.0;Unknown;Unknown;;None;;;;;;;;;;;;1;10416561;;LU;1;;;;;;Y;#A1/APP.1.3/B.1.3;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;NL;MDU
4505623;18;0;0;18;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;7093701;20190604080250;1630000;21991;Nassaustraat;14;;2000;Antwerpen - Anvers;;152530,93;213408,411;;N;;6.0;18.0;Unknown;Unknown;;None;;;;;;;;;;;;2;10417041;;LU;1;;;;;;Y;#DEEL A 10K2 EN 10L2;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;;;;;;;;;;;;;NL;MDU
4505623;18;0;0;18;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;7093701;20190604080250;1630000;21991;Nassaustraat;14;;2000;Antwerpen - Anvers;;152530,93;213408,411;;N;;6.0;18.0;Unknown;Unknown;;None;;;;;;;;;;;;3;11077574;;LU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
4505623;18;0;0;18;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;7093701;20190604080250;1630000;21991;Nassaustraat;14;;2000;Antwerpen - Anvers;;152530,93;213408,411;;N;;6.0;18.0;Unknown;Unknown;;None;;;;;;;;;;;;4;11077575;;LU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
4505623;18;0;0;18;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;7093701;20190604080250;1630000;21991;Nassaustraat;14;;2000;Antwerpen - Anvers;;152530,93;213408,411;;N;;6.0;18.0;Unknown;Unknown;;None;;;;;;;;;;;;5;11077576;;LU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
4505623;18;0;0;18;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;7093701;20190604080250;1630000;21991;Nassaustraat;14;;2000;Antwerpen - Anvers;;152530,93;213408,411;;N;;6.0;18.0;Unknown;Unknown;;None;;;;;;;;;;;;6;11077577;;LU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
4505623;18;0;0;18;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;7093701;20190604080250;1630000;21991;Nassaustraat;14;;2000;Antwerpen - Anvers;;152530,93;213408,411;;N;;6.0;18.0;Unknown;Unknown;;None;;;;;;;;;;;;7;11077578;;LU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
4505623;18;0;0;18;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;7093701;20190604080250;1630000;21991;Nassaustraat;14;;2000;Antwerpen - Anvers;;152530,93;213408,411;;N;;6.0;18.0;Unknown;Unknown;;None;;;;;;;;;;;;8;11077579;;LU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
4505623;18;0;0;18;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;7093701;20190604080250;1630000;21991;Nassaustraat;14;;2000;Antwerpen - Anvers;;152530,93;213408,411;;N;;6.0;18.0;Unknown;Unknown;;None;;;;;;;;;;;;9;11077580;;LU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
4505623;18;0;0;18;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;7093701;20190604080250;1630000;21991;Nassaustraat;14;;2000;Antwerpen - Anvers;;152530,93;213408,411;;N;;6.0;18.0;Unknown;Unknown;;None;;;;;;;;;;;;10;11077581;;LU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
4505623;18;0;0;18;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;7093701;20190604080250;1630000;21991;Nassaustraat;14;;2000;Antwerpen - Anvers;;152530,93;213408,411;;N;;6.0;18.0;Unknown;Unknown;;None;;;;;;;;;;;;11;11077582;;LU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
4505623;18;0;0;18;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;7093701;20190604080250;1630000;21991;Nassaustraat;14;;2000;Antwerpen - Anvers;;152530,93;213408,411;;N;;6.0;18.0;Unknown;Unknown;;None;;;;;;;;;;;;12;11077583;;LU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
4505623;18;0;0;18;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;7093701;20190604080250;1630000;21991;Nassaustraat;14;;2000;Antwerpen - Anvers;;152530,93;213408,411;;N;;6.0;18.0;Unknown;Unknown;;None;;;;;;;;;;;;13;11077584;;LU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
4505623;18;0;0;18;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;7093701;20190604080250;1630000;21991;Nassaustraat;14;;2000;Antwerpen - Anvers;;152530,93;213408,411;;N;;6.0;18.0;Unknown;Unknown;;None;;;;;;;;;;;;14;11077585;;LU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
4505623;18;0;0;18;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;7093701;20190604080250;1630000;21991;Nassaustraat;14;;2000;Antwerpen - Anvers;;152530,93;213408,411;;N;;6.0;18.0;Unknown;Unknown;;None;;;;;;;;;;;;15;11077586;;LU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
4505623;18;0;0;18;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;7093701;20190604080250;1630000;21991;Nassaustraat;14;;2000;Antwerpen - Anvers;;152530,93;213408,411;;N;;6.0;18.0;Unknown;Unknown;;None;;;;;;;;;;;;16;11077587;;LU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
4505623;18;0;0;18;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;7093701;20190604080250;1630000;21991;Nassaustraat;14;;2000;Antwerpen - Anvers;;152530,93;213408,411;;N;;6.0;18.0;Unknown;Unknown;;None;;;;;;;;;;;;17;11077588;;LU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
4505623;18;0;0;18;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;7093701;20190604080250;1630000;21991;Nassaustraat;14;;2000;Antwerpen - Anvers;;152530,93;213408,411;;N;;6.0;18.0;Unknown;Unknown;;None;;;;;;;;;;;;18;11077589;;LU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
4505626;9;0;0;9;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;11196693;20190604080248;1630000;21991;Nassaustraat;23;;2000;Antwerpen;;152588,829;213388,548;;Y;;5.0;15.0;Unknown;Unknown;;None;;;;;;;;;;;;1;11076692;;LU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
4505626;9;0;0;9;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;11196693;20190604080248;1630000;21991;Nassaustraat;23;;2000;Antwerpen;;152588,829;213388,548;;Y;;5.0;15.0;Unknown;Unknown;;None;;;;;;;;;;;;2;11076693;;LU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
4505626;9;0;0;9;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;11196693;20190604080248;1630000;21991;Nassaustraat;23;;2000;Antwerpen;;152588,829;213388,548;;Y;;5.0;15.0;Unknown;Unknown;;None;;;;;;;;;;;;3;11076694;;LU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
4505626;9;0;0;9;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;11196693;20190604080248;1630000;21991;Nassaustraat;23;;2000;Antwerpen;;152588,829;213388,548;;Y;;5.0;15.0;Unknown;Unknown;;None;;;;;;;;;;;;4;11076695;;LU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
4505626;9;0;0;9;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;11196693;20190604080248;1630000;21991;Nassaustraat;23;;2000;Antwerpen;;152588,829;213388,548;;Y;;5.0;15.0;Unknown;Unknown;;None;;;;;;;;;;;;5;11076696;;LU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
4505626;9;0;0;9;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;11196693;20190604080248;1630000;21991;Nassaustraat;23;;2000;Antwerpen;;152588,829;213388,548;;Y;;5.0;15.0;Unknown;Unknown;;None;;;;;;;;;;;;6;11076697;;LU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
4505626;9;0;0;9;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;11196693;20190604080248;1630000;21991;Nassaustraat;23;;2000;Antwerpen;;152588,829;213388,548;;Y;;5.0;15.0;Unknown;Unknown;;None;;;;;;;;;;;;7;11076698;;LU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
4505626;9;0;0;9;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;11196693;20190604080248;1630000;21991;Nassaustraat;23;;2000;Antwerpen;;152588,829;213388,548;;Y;;5.0;15.0;Unknown;Unknown;;None;;;;;;;;;;;;8;11076699;;LU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
4505626;9;0;0;9;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;11196693;20190604080248;1630000;21991;Nassaustraat;23;;2000;Antwerpen;;152588,829;213388,548;;Y;;5.0;15.0;Unknown;Unknown;;None;;;;;;;;;;;;9;11076700;;LU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
4505630;2;0;2;0;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;11196788.0;20190604080248;Nassaustraat 37 - 41;;;;;;;11196720;20190604080248;1630000;21991;Nassaustraat;41;;2000;Antwerpen;;152590,014;213352,339;;Y;;4.0;12.0;Unknown;Unknown;;None;;;;;;;;;;;;1;11077022;;BU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
4505630;2;0;2;0;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;11196788.0;20190604080248;Nassaustraat 37 - 41;;;;;;;11196720;20190604080248;1630000;21991;Nassaustraat;41;;2000;Antwerpen;;152590,014;213352,339;;Y;;4.0;12.0;Unknown;Unknown;;None;;;;;;;;;;;;2;11077023;;BU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
4506128;2;0;1;1;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;706407;20190604080243;1630000;17132;Kribbestraat;14;;2000;Antwerpen;;152872,761;213393,089;;Y;;5.0;15.0;Unknown;Unknown;;None;;;;;;;;;;;;1;1653156;;LU;1;;;;;;Y;#A3/K3/P6;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;NL;MDU
4506128;2;0;1;1;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;706407;20190604080243;1630000;17132;Kribbestraat;14;;2000;Antwerpen;;152872,761;213393,089;;Y;;5.0;15.0;Unknown;Unknown;;None;;;;;;;;;;;;2;11077275;;BU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
4506338;1;0;1;0;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;11196620;20190604112936;1630000;15217;Kempischdok-Westkaai;102;;2000;Antwerpen;;153060,619;213492,536;;N;IRREG;1.0;3.0;Unknown;Unknown;;None;;;;;;;;;;;;1;11076465;;BU;1;;;;;;;;;;;;;;;;;;;;;;NL;SDU
4506340;2;0;2;0;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;706459;20190604120008;1630000;19201;Londenstraat;41;;2000;Antwerpen;;152999,132;213477,35;;N;MON;1.0;3.0;Unknown;Unknown;;None;;;;;;;;;;;;1;1781227;;BU;1;;;;;;Y;;EDUC;ONDERWIJSGEBOUW - BATIMENT D' ENSEIGNEMENT;;;;;;;;;;;;;NL;MDU
4506340;2;0;2;0;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;706459;20190604120008;1630000;19201;Londenstraat;41;;2000;Antwerpen;;152999,132;213477,35;;N;MON;1.0;3.0;Unknown;Unknown;;None;;;;;;;;;;;;2;11078181;;BU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
4506351;1;0;1;0;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;706464;20190604112434;1630000;9809;Genuastraat;8;;2000;Antwerpen;;153022,055;213766,992;;N;;2.0;6.0;Unknown;Unknown;;None;;;;;;;;;;;;1;10365423;;BU;1;;;;;;Y;;OFFICE;KANTOORGEBOUW - BATIMENT DE BUREAU;;;;;;;;;;;;;NL;SDU
4506352;2;1;1;0;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;7093702;20190604112436;1630000;9809;Genuastraat;10;;2000;Antwerpen - Anvers;;153029,621;213766,846;;N;;1.0;3.0;Unknown;Unknown;;None;;;;;;;;;;;;1;10364968;;BU;1;;;;;;Y;;INDU;NIJVERHEIDSGEBOUW - ENTREPRISE INDUSTRIELLE;;;;;;;;;;;;;NL;SDU
4506352;2;1;1;0;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;7093702;20190604112436;1630000;9809;Genuastraat;10;;2000;Antwerpen - Anvers;;153029,621;213766,846;;N;;1.0;3.0;Unknown;Unknown;;None;;;;;;;;;;;;2;11078121;;SU;1;;;;;;;;;;;;;;;;;;;;;;NL;SDU
4506358;6;0;0;6;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;706465;20190604112434;1630000;21980;Napelsstraat;31;;2000;Antwerpen;;152971,06;213738,184;;Y;;4.0;12.0;Unknown;Unknown;;None;;;;;;;;;;;;1;1748867;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;;;;;NL;MDU
