Projectnummer;Opdrachtnummer;Blok;LAM MK;BG Id;BG Name;Straat;Huisnummer;Huisnummer Toevoeging;BG Version;Quadrant;SSV Date;Surveyor;Buildingtype;NR BU;NR LU;NR SU;UNITS TOTAL;Opdrachttemplate
MECHELEN - FH01;905657;BL0110;905657;;;Vismarkt;20;;;;;Abdelmalek Lamkoref;SDU;1;0;0;1;BUILDING template
MECHELEN - FH01;901175;BL0103;901175;;;Sint-Janstraat;1;;;;2018-06-27;Kevin Dekens;SDU;0;1;0;1;BUILDING template
MECHELEN - FH01;3037636;BL0116;3037636;;;Ijzerenleen;30;;;D;2020-01-09 11:35:21;Jo De Clippel;MDU;1;2;1;4;BUILDING template
MECHELEN - FH01;3052896;BL0120;3052896;;;Rik Woutersstraat;4;;;;2020-03-05;Marouane Zoubir;SDU;0;1;0;1;BUILDING template
MECHELEN - FH01;3051781;BL0110;3051781;;;Vismarkt;22;;;D;2020-02-03;Jo De Clippel;MDU;1;1;0;2;BUILDING template
MECHELEN - FH01;930423;BL0111;930423;;;Nieuwe Beggaardenstraat;27;;;;2019-10-25;Dirk Marien;SDU;1;0;0;1;BUILDING template
MECHELEN - FH01;3037637;BL0125;3037637;;;Ijzerenleen;31;;;D;2020-02-04;Dieu Jocelin;MDU;1;1;1;3;BUILDING template
MECHELEN - FH01;3052899;BL0120;3052899;;;Rik Woutersstraat;6;;;;2020-03-05 08:05:09;Marouane Zoubir;SDU;0;1;0;1;BUILDING template
MECHELEN - FH01;3051783;BL0110;3051783;;;Vismarkt;24;;;D;2020-01-13 09:25:16;Dieu Jocelin;MDU;1;1;0;2;BUILDING template
MECHELEN - FH01;5838075;BL0111;5838075;;;Straatje-zonder-einde;2;;;;2019-10-28;Dirk Marien;SDU;0;1;0;1;BUILDING template
MECHELEN - FH01;3037639;BL0116;3037639;;;Ijzerenleen;32;;;;;Abdelmalek Lamkoref;MDU;1;4;1;6;BUILDING template
MECHELEN - FH01;4744531;BL0120;4744531;;;Rik Woutersstraat;8;;;;;Abdelmalek Lamkoref;SDU;0;1;0;1;BUILDING template
MECHELEN - FH01;905656;BL0110;905656;;;Vismarkt;26;;;D;2018-09-19;Bernardo Kana da Rosa;MDU;1;1;0;2;BUILDING template
MECHELEN - FH01;4733038;BL0111;4733038;;;Arme-Clarenstraat;28;;;;2020-03-05 08:30:12;Jo De Clippel;SDU;0;1;0;1;BUILDING template
MECHELEN - FH01;4037885;BL0112;4037885;;;Nieuwe Beggaardenstraat;47;;;;2019-10-25;Dirk Marien;SDU;0;1;0;1;BUILDING template
MECHELEN - FH01;3037640;BL0125;3037640;;;Ijzerenleen;33;;;;;Bernardo Kana da Rosa;SDU;1;0;0;1;BUILDING template
MECHELEN - FH01;3052900;BL0120;3052900;;;Rik Woutersstraat;10;;;;;Bernardo Kana da Rosa;SDU;0;1;0;1;BUILDING template
MECHELEN - FH01;3051846;BL0122;3051846;;;Vleeshouwersstraat;1;;;D;2020-01-23 09:20:23;Jo De Clippel;MDU;3;3;1;7;BUILDING template
MECHELEN - FH01;4749109;BL0130;4749109;;;Bruul;51;;;;;;SDU;1;0;0;1;BUILDING template
MECHELEN - FH01;3037642;BL0125;3037642;;;Ijzerenleen;35;;;;;Bernardo Kana da Rosa;SDU;1;0;0;1;BUILDING template
MECHELEN - FH01;3052903;BL0120;3052903;;;Rik Woutersstraat;12;;;;;Abdelmalek Lamkoref;SDU;0;1;0;1;BUILDING template
MECHELEN - FH01;3051848;BL0122;3051848;;;Vleeshouwersstraat;2;;;D;2020-03-09 11:20:09;Marouane Zoubir;MDU;1;1;1;3;BUILDING template
MECHELEN - FH01;6489892;BL0106;6489892;;;Nieuwwerk;4;;;;2019-10-25;Dirk Marien;SDU;0;1;0;1;BUILDING template
MECHELEN - FH01;3037643;BL0116;3037643;;;Ijzerenleen;36;;;;;Bernardo Kana da Rosa;SDU;1;0;0;1;BUILDING template
MECHELEN - FH01;901416;BL0120;901416;;;Rik Woutersstraat;14;;;;;Abdelmalek Lamkoref;SDU;0;1;0;1;BUILDING template
MECHELEN - FH01;4746675;BL0122;4746675;;;Vleeshouwersstraat;3;;;;2020-01-23 17:00:22;Dieu Jocelin;SDU;0;0;0;0;BUILDING template
MECHELEN - FH01;4736745;BL0112;4736745;;;Thaborstraat;31;;;;2019-10-28;Dirk Marien;SDU;0;1;0;1;BUILDING template
MECHELEN - FH01;904583;BL0125;904583;;;Ijzerenleen;37;;;D;2020-01-09 09:10:17;Dieu Jocelin;MDU;1;1;0;2;BUILDING template
MECHELEN - FH01;905301;BL0120;905301;;;Rik Woutersstraat;16;;;D;2018-09-04;Bernardo Kana da Rosa;MDU;0;3;0;3;BUILDING template
MECHELEN - FH01;6328835;BL0110;6328835;;;Onder-den-Toren;8;;;D;2020-02-06;Dieu Jocelin;MDU;1;3;0;4;BUILDING template
MECHELEN - FH01;3037645;BL0116;3037645;;;Ijzerenleen;38;;;D;2020-03-16 10:20:09;Jo De Clippel;MDU;1;1;1;3;BUILDING template
MECHELEN - FH01;929549;BL0109;929549;;;Wollemarkt;1;;;;2020-02-05 09:10:16;Jo De Clippel;SDU;1;0;0;1;BUILDING template
MECHELEN - FH01;904582;BL0126;904582;;;Ijzerenleen;39;;;D;2020-01-09 09:25:16;Jo De Clippel;MDU;1;3;0;4;BUILDING template
MECHELEN - FH01;3052905;BL0120;3052905;;;Rik Woutersstraat;20;;;;;Abdelmalek Lamkoref;SDU;0;1;0;1;BUILDING template
MECHELEN - FH01;901201;BL0107;901201;;;Wollemarkt;2;;;;;Kevin Dekens;SDU;1;0;0;1;BUILDING template
MECHELEN - FH01;4729770;BL0116;4729770;;;Ijzerenleen;40;;;;;Abdelmalek Lamkoref;SDU;1;0;0;1;BUILDING template
MECHELEN - FH01;4749182;BL0120;4749182;;;Rik Woutersstraat;22;;;;2020-01-24 08:45:21;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
MECHELEN - FH01;3052837;BL0107;3052837;;;Wollemarkt;4;;;;;Kevin Dekens;SDU;1;0;0;1;BUILDING template
MECHELEN - FH01;3037647;BL0126;3037647;;;Ijzerenleen;41;;;D;2020-02-04;Dieu Jocelin;MDU;1;2;1;4;BUILDING template
MECHELEN - FH01;905300;BL0120;905300;;;Rik Woutersstraat;24;;;;;Abdelmalek Lamkoref;SDU;0;1;0;1;BUILDING template
MECHELEN - FH01;3052838;BL0109;3052838;;;Wollemarkt;5;;;;;Ralph Wery;SDU;0;1;0;1;BUILDING template
MECHELEN - FH01;5838132;BL0109;5838132;;;Oude Beggaardenstraat;5;;;;2019-10-25;Dirk Marien;SDU;0;1;0;1;BUILDING template
MECHELEN - FH01;3037650;BL0126;3037650;;;Ijzerenleen;43;;;;;Bernardo Kana da Rosa;SDU;1;0;0;1;BUILDING template
MECHELEN - FH01;904571;BL0125;904571;;;Schaalstraat;1;;;;;Bernardo Kana da Rosa;SDU;1;0;0;1;BUILDING template
MECHELEN - FH01;3052840;BL0107;3052840;;;Wollemarkt;6;;;;;Kevin Dekens;SDU;1;0;0;1;BUILDING template
MECHELEN - FH01;3037651;BL0116;3037651;;;Ijzerenleen;44;;;;;Bernardo Kana da Rosa;SDU;1;0;0;1;BUILDING template
MECHELEN - FH01;904601;BL0126;904601;;;Schaalstraat;2;;;;;Bernardo Kana da Rosa;SDU;1;0;0;1;BUILDING template
MECHELEN - FH01;3052841;BL0109;3052841;;;Wollemarkt;7;;;D;2020-03-17 10:30:17;Dieu Jocelin;SDU;1;0;0;1;BUILDING template
MECHELEN - FH01;935302;BL0114;935302;;;Dobbelhuizen;1;;;;2020-03-12 09:25:08;Jo De Clippel;SDU;0;1;0;1;BUILDING template
MECHELEN - FH01;3037653;BL0126;3037653;;;Ijzerenleen;45;;;D;2020-01-09 08:55:15;Dieu Jocelin;MDU;1;1;0;2;BUILDING template
MECHELEN - FH01;4741854;BL0125;4741854;;;Schaalstraat;7;;;;;Bernardo Kana da Rosa;SDU;0;1;0;1;BUILDING template
MECHELEN - FH01;3052845;BL0107;3052845;;;Wollemarkt;8;;;D;2020-03-17 10:30:14;Dieu Jocelin;MDU;1;0;1;2;BUILDING template
MECHELEN - FH01;6527842;BL0108;6527842;;;Oude Beggaardenstraat;15;;;;2018-06-26;Kevin Dekens;SDU;1;0;0;1;BUILDING template
MECHELEN - FH01;3033469;BL0113;3033469;;;Dobbelhuizen;2;;;D;2020-02-20 08:30:24;Jo De Clippel;MDU;0;2;0;2;BUILDING template
MECHELEN - FH01;3047267;BL0126;3047267;;;Schaalstraat;8;;;;;Bernardo Kana da Rosa;MDU;0;1;1;2;BUILDING template
MECHELEN - FH01;3052847;BL0109;3052847;;;Wollemarkt;9;;;D;2020-03-17 10:35:10;Dieu Jocelin;MDU;1;0;1;2;BUILDING template
MECHELEN - FH01;6518663;BL0108;6518663;;;Sint-Katelijnestraat;42;;;;2018-06-26;Kevin Dekens;MDU;0;6;0;6;BUILDING template
MECHELEN - FH01;4062645;BL0114;4062645;;;Dobbelhuizen;3;;;;;Bernardo Kana da Rosa;SDU;0;1;0;1;BUILDING template
MECHELEN - FH01;3037658;BL0126;3037658;;;Ijzerenleen;47;;;D;2018-09-05;Bernardo Kana da Rosa;MDU;1;2;0;3;BUILDING template
MECHELEN - FH01;4752011;BL0107;4752011;;;Wollemarkt;10;;;;;Kevin Dekens;SDU;1;0;0;1;BUILDING template
MECHELEN - FH01;4739215;BL0111;4739215;;;Nieuwe Beggaardenstraat;9;;;D;2020-03-17 08:10:08;Dieu Jocelin;MDU;1;4;1;6;BUILDING template
MECHELEN - FH01;4748713;BL0110;4748713;;;Begijnenstraat;46;;;;2019-10-24;Dirk Marien;SDU;0;1;0;1;BUILDING template
MECHELEN - FH01;3033470;BL0113;3033470;;;Dobbelhuizen;4;;;D;2020-02-11 09:55:17;Dieu Jocelin;MDU;0;2;0;2;BUILDING template
MECHELEN - FH01;905275;BL0116;905275;;;Ijzerenleen;50;;;D;2020-01-20;Jo De Clippel;MDU;1;0;1;2;BUILDING template
MECHELEN - FH01;3047270;BL0125;3047270;;;Schaalstraat;13;;;D;2020-01-21 10:10:21;Jo De Clippel;MDU;0;10;0;10;BUILDING template
MECHELEN - FH01;3052849;BL0109;3052849;;;Wollemarkt;11;;;D;2020-02-19 10:00:27;Dieu Jocelin;MDU;0;10;1;11;BUILDING template
MECHELEN - FH01;4736746;BL0113;4736746;;;Thaborstraat;33;;;;2019-10-28;Dirk Marien;SDU;0;1;0;1;BUILDING template
MECHELEN - FH01;4746661;BL0123;4746661;;;Blauwhondstraat;9;;;D;2020-01-22 09:05:22;Dieu Jocelin;MDU;0;3;0;3;BUILDING template
MECHELEN - FH01;3033472;BL0114;3033472;;;Dobbelhuizen;5;;;;;Bernardo Kana da Rosa;SDU;0;1;0;1;BUILDING template
MECHELEN - FH01;3037661;BL0126;3037661;;;Ijzerenleen;51;;;;;Abdelmalek Lamkoref;SDU;0;1;0;1;BUILDING template
MECHELEN - FH01;929559;BL0108;929559;;;Wollemarkt;15;;;;;Abdelmalek Lamkoref;SDU;0;1;0;1;BUILDING template
MECHELEN - FH01;935306;BL0113;935306;;;Dobbelhuizen;6;;;;;Bernardo Kana da Rosa;SDU;0;1;0;1;BUILDING template
MECHELEN - FH01;3037665;BL0126;3037665;;;Ijzerenleen;53;;;D;2020-02-04;Dieu Jocelin;MDU;1;2;1;4;BUILDING template
MECHELEN - FH01;3047274;BL0125;3047274;;;Schaalstraat;15;;;;;Bernardo Kana da Rosa;SDU;1;0;0;1;BUILDING template
MECHELEN - FH01;901203;BL0107;901203;;;Wollemarkt;16;;;;;Kevin Dekens;SDU;1;0;0;1;BUILDING template
MECHELEN - FH01;3051774;BL0116;3051774;;;Vismarkt;4;;;;2018-06-26;Abdelmalek Lamkoref;SDU;1;0;0;1;BUILDING template
MECHELEN - FH01;3031542;BL0124;3031542;;;Borzestraat;3;;;;2018-12-14;Hidde Kiekens;SDU;1;0;0;1;BUILDING template
MECHELEN - FH01;3033473;BL0114;3033473;;;Dobbelhuizen;7;;;;;Bernardo Kana da Rosa;SDU;0;1;0;1;BUILDING template
MECHELEN - FH01;3037667;BL0116;3037667;;;Ijzerenleen;54;;;D;2020-01-09 12:45:25;Jo De Clippel;MDU;1;3;0;4;BUILDING template
MECHELEN - FH01;3047275;BL0126;3047275;;;Schaalstraat;16;;;;;Bernardo Kana da Rosa;SDU;0;1;0;1;BUILDING template
MECHELEN - FH01;3052852;BL0108;3052852;;;Wollemarkt;17;;;D;2020-02-19 09:50:16;Dieu Jocelin;MDU;1;2;1;4;BUILDING template
MECHELEN - FH01;3033474;BL0113;3033474;;;Dobbelhuizen;8;;;D;2020-03-12 09:20:09;Jo De Clippel;MDU;0;1;1;2;BUILDING template
MECHELEN - FH01;3037669;BL0126;3037669;;;Ijzerenleen;55;;;D;2020-02-04;Dieu Jocelin;MDU;1;3;1;5;BUILDING template
MECHELEN - FH01;4037201;BL0125;4037201;;;Schaalstraat;17;;;;;Bernardo Kana da Rosa;SDU;1;0;0;1;BUILDING template
MECHELEN - FH01;3052854;BL0107;3052854;;;Wollemarkt;18;;;;;Kevin Dekens;SDU;0;1;0;1;BUILDING template
MECHELEN - FH01;4010572;BL0116;4010572;;;Vismarkt;14;;;;2018-06-26;Abdelmalek Lamkoref;SDU;1;0;0;1;BUILDING template
MECHELEN - FH01;3033476;BL0114;3033476;;;Dobbelhuizen;9;;;D;2020-02-11 09:25:18;Dieu Jocelin;MDU;0;3;0;3;BUILDING template
MECHELEN - FH01;4741839;BL0126;4741839;;;Schaalstraat;18;;;;;Bernardo Kana da Rosa;SDU;0;1;0;1;BUILDING template
MECHELEN - FH01;3052855;BL0108;3052855;;;Wollemarkt;19;;;;2020-02-05 09:35:14;Jo De Clippel;SDU;0;1;0;1;BUILDING template
MECHELEN - FH01;929597;BL0108;929597;;;Kanunnik de Deckerstraat;19;;;;2018-06-26;Kevin Dekens;SDU;1;0;0;1;BUILDING template
MECHELEN - FH01;4751086;BL0113;4751086;;;Dobbelhuizen;10;;;;;Bernardo Kana da Rosa;SDU;0;1;0;1;BUILDING template
MECHELEN - FH01;3037671;BL0126;3037671;;;Ijzerenleen;57;;;D;2020-01-10 10:10:15;Dieu Jocelin;MDU;1;1;0;2;BUILDING template
MECHELEN - FH01;3047276;BL0126;3047276;;;Schaalstraat;20;;;;;Bernardo Kana da Rosa;SDU;0;1;0;1;BUILDING template
MECHELEN - FH01;3052857;BL0107;3052857;;;Wollemarkt;20;;;;;Kevin Dekens;SDU;1;0;0;1;BUILDING template
MECHELEN - FH01;3033477;BL0113;3033477;;;Dobbelhuizen;12;;;;;Bernardo Kana da Rosa;SDU;0;1;0;1;BUILDING template
MECHELEN - FH01;3047277;BL0125;3047277;;;Schaalstraat;21;;;D;2020-01-21 11:40:23;Dieu Jocelin;MDU;0;3;0;3;BUILDING template
MECHELEN - FH01;929558;BL0108;929558;;;Wollemarkt;21;;;;;Abdelmalek Lamkoref;SDU;1;0;0;1;BUILDING template
MECHELEN - FH01;3037674;BL0126;3037674;;;Ijzerenleen;59;;;D;2020-03-16 08:55:10;Jo De Clippel;MDU;1;0;1;2;BUILDING template
MECHELEN - FH01;3047279;BL0126;3047279;;;Schaalstraat;22;;;;;Bernardo Kana da Rosa;SDU;0;1;0;1;BUILDING template
MECHELEN - FH01;3052860;BL0107;3052860;;;Wollemarkt;22;;;D;2020-03-17 10:35:12;Dieu Jocelin;MDU;1;0;1;2;BUILDING template
MECHELEN - FH01;3943985;BL0123;3943985;;;Blauwhondstraat;17;;;D;2020-02-12;Dieu Jocelin;MDU;0;2;0;2;BUILDING template
MECHELEN - FH01;3033478;BL0114;3033478;;;Dobbelhuizen;15;;;;;Bernardo Kana da Rosa;SDU;0;1;0;1;BUILDING template
MECHELEN - FH01;3037675;BL0126;3037675;;;Ijzerenleen;61;;;D;2020-02-04;Dieu Jocelin;MDU;1;3;1;5;BUILDING template
MECHELEN - FH01;3047281;BL0126;3047281;;;Schaalstraat;24;;;;;Bernardo Kana da Rosa;SDU;0;1;0;1;BUILDING template
MECHELEN - FH01;4014924;BL0107;4014924;;;Wollemarkt;26;;;D;2020-03-17 10:40:12;Dieu Jocelin;MDU;1;0;1;2;BUILDING template
MECHELEN - FH01;3033479;BL0114;3033479;;;Dobbelhuizen;17;;;XC;2020-03-04;Jo De Clippel;MDU;0;3;1;4;BUILDING template
MECHELEN - FH01;3037677;BL0116;3037677;;;Ijzerenleen;62;;;;2020-03-16 09:20:09;Jo De Clippel;SDU;1;0;0;1;BUILDING template
MECHELEN - FH01;4741877;BL0125;4741877;;;Schaalstraat;25;;;;;Bernardo Kana da Rosa;SDU;1;0;0;1;BUILDING template
MECHELEN - FH01;3052862;BL0107;3052862;;;Wollemarkt;28;;;;;Kevin Dekens;SDU;1;0;0;1;BUILDING template
MECHELEN - FH01;929572;BL0110;929572;;;Sint-Katelijnestraat;11;;;;2018-06-25;Bernardo Kana da Rosa;SDU;0;1;0;1;BUILDING template
MECHELEN - FH01;935303;BL0114;935303;;;Dobbelhuizen;19;;;XC;2020-03-02;Jo De Clippel;MDU;0;2;1;3;BUILDING template
MECHELEN - FH01;3037678;BL0126;3037678;;;Ijzerenleen;63;;;D;2020-02-04;Dieu Jocelin;MDU;1;3;1;5;BUILDING template
MECHELEN - FH01;3047282;BL0126;3047282;;;Schaalstraat;26;;;D;2020-03-03 09:55:12;Dieu Jocelin;MDU;0;3;0;3;BUILDING template
MECHELEN - FH01;929581;BL0107;929581;;;Wollemarkt;32;;;;;Kevin Dekens;SDU;0;1;0;1;BUILDING template
MECHELEN - FH01;929570;BL0110;929570;;;Sint-katelijnestraat;23;;;;2020-02-06 09:30:34;Dieu Jocelin;SDU;1;0;0;1;BUILDING template
MECHELEN - FH01;6085254;BL0130;6085254;;;Hazestraat;1;;;D;2018-12-14;Hidde Kiekens;MDU;0;1;1;2;BUILDING template
MECHELEN - FH01;3033480;BL0113;3033480;;;Dobbelhuizen;20;;;;;Bernardo Kana da Rosa;SDU;0;1;0;1;BUILDING template
MECHELEN - FH01;3037679;BL0116;3037679;;;Ijzerenleen;64;;;D;2020-01-10 10:15:21;Jo De Clippel;MDU;1;1;0;2;BUILDING template
MECHELEN - FH01;3047284;BL0125;3047284;;;Schaalstraat;27;;;;;Bernardo Kana da Rosa;SDU;0;1;0;1;BUILDING template
MECHELEN - FH01;5603016;BL0107;5603016;;;Wollemarkt;34;;;D;2018-09-07;Bernardo Kana da Rosa;MDU;0;2;0;2;BUILDING template
MECHELEN - FH01;935304;BL0114;935304;;;Dobbelhuizen;21;;;;;Bernardo Kana da Rosa;SDU;0;1;0;1;BUILDING template
MECHELEN - FH01;3037681;BL0126;3037681;;;Ijzerenleen;65;;;D;2020-03-16 09:05:09;Jo De Clippel;MDU;1;0;1;2;BUILDING template
MECHELEN - FH01;904877;BL0126;904877;;;Schaalstraat;28;;;;;Bernardo Kana da Rosa;MDU;0;6;1;7;BUILDING template
MECHELEN - FH01;3052868;BL0107;3052868;;;Wollemarkt;36;;;D;2020-03-17 10:40:15;Jo De Clippel;SDU;1;0;0;1;BUILDING template
MECHELEN - FH01;6592006;BL0113;6592006;;;Thaborstraat;31;A;;;2019-10-28;Dirk Marien;SDU;0;1;0;1;BUILDING template
MECHELEN - FH01;4744463;BL0104;4744463;;;Veemarkt;11;;;;;;MDU;0;2;0;2;BUILDING template
MECHELEN - FH01;3033482;BL0113;3033482;;;Dobbelhuizen;22;;;;;Bernardo Kana da Rosa;SDU;0;1;0;1;BUILDING template
MECHELEN - FH01;905268;BL0116;905268;;;Ijzerenleen;66;;;D;2020-01-09 12:35:16;Jo De Clippel;MDU;1;1;0;2;BUILDING template
MECHELEN - FH01;3047285;BL0125;3047285;;;Schaalstraat;29;;;;;Bernardo Kana da Rosa;SDU;0;1;0;1;BUILDING template
MECHELEN - FH01;4744471;BL0120;4744471;;;Zakstraat;3;;;;;Abdelmalek Lamkoref;SDU;1;0;0;1;BUILDING template
MECHELEN - FH01;3036246;BL0130;3036246;;;Hazestraat;3;;;;2018-12-14;Hidde Kiekens;MDU;1;2;0;3;BUILDING template
MECHELEN - FH01;6479589;BL0111;6479589;;;Stadsheimelijkheid;5;A;;;;;SDU;0;1;0;1;BUILDING template
MECHELEN - FH01;3033483;BL0114;3033483;;;Dobbelhuizen;23;;;;;Bernardo Kana da Rosa;SDU;0;1;0;1;BUILDING template
MECHELEN - FH01;904581;BL0126;904581;;;Ijzerenleen;67;;;D;2020-01-09 09:00:25;Jo De Clippel;MDU;1;1;0;2;BUILDING template
MECHELEN - FH01;904878;BL0126;904878;;;Schaalstraat;30;;;;;Bernardo Kana da Rosa;SDU;0;1;0;1;BUILDING template
MECHELEN - FH01;901434;BL0120;901434;;;Zakstraat;13;;;;;Bernardo Kana da Rosa;MDU;1;6;0;7;BUILDING template
MECHELEN - FH01;3033485;BL0113;3033485;;;Dobbelhuizen;24;;;;;Bernardo Kana da Rosa;SDU;0;1;0;1;BUILDING template
MECHELEN - FH01;905655;BL0116;905655;;;Ijzerenleen;68;;;;;Abdelmalek Lamkoref;SDU;1;0;0;1;BUILDING template
MECHELEN - FH01;4741944;BL0126;4741944;;;Schaalstraat;32;;;;;Bernardo Kana da Rosa;SDU;0;1;0;1;BUILDING template
MECHELEN - FH01;3944228;BL0120;3944228;;;Zakstraat;15;;;;;Abdelmalek Lamkoref;MDU;0;5;0;5;BUILDING template
MECHELEN - FH01;4741899;BL0126;4741899;;;Lange Schipstraat;15;;;;2018-12-14;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
MECHELEN - FH01;4751106;BL0114;4751106;;;Dobbelhuizen;25;;;;;Bernardo Kana da Rosa;SDU;0;1;0;1;BUILDING template
MECHELEN - FH01;4741946;BL0126;4741946;;;Schaalstraat;34;;;;;Bernardo Kana da Rosa;SDU;0;1;0;1;BUILDING template
MECHELEN - FH01;905314;BL0120;905314;;;Zakstraat;23;;;;;Bernardo Kana da Rosa;SDU;0;1;0;1;BUILDING template
MECHELEN - FH01;3033486;BL0113;3033486;;;Dobbelhuizen;26;;;;2020-03-12 09:05:10;Jo De Clippel;SDU;1;0;0;1;BUILDING template
MECHELEN - FH01;4741882;BL0125;4741882;;;Schaalstraat;35;;;;;Bernardo Kana da Rosa;SDU;1;0;0;1;BUILDING template
MECHELEN - FH01;3053010;BL0120;3053010;;;Zakstraat;25;;;;;Abdelmalek Lamkoref;SDU;0;1;0;1;BUILDING template
MECHELEN - FH01;903465;BL0127;903465;;;Lange Schipstraat;60;;;D;2020-03-11;Marouane Zoubir;MDU;1;5;1;7;BUILDING template
MECHELEN - FH01;935307;BL0113;935307;;;Dobbelhuizen;28;;;;;Bernardo Kana da Rosa;SDU;0;1;0;1;BUILDING template
MECHELEN - FH01;4746347;BL0111;4746347;;;Jef Denynplein;8;;;;;Bernardo Kana da Rosa;SDU;1;0;0;1;BUILDING template
MECHELEN - FH01;3047286;BL0126;3047286;;;Schaalstraat;36;;;;;Bernardo Kana da Rosa;SDU;0;1;0;1;BUILDING template
MECHELEN - FH01;905308;BL0120;905308;;;Zakstraat;27;;;D;2018-09-04;Bernardo Kana da Rosa;MDU;0;2;0;2;BUILDING template
MECHELEN - FH01;4751109;BL0114;4751109;;;Dobbelhuizen;29;;;;;Bernardo Kana da Rosa;SDU;0;1;0;1;BUILDING template
MECHELEN - FH01;3033128;BL0111;3033128;;;Jef Denynplein;10;;;;2020-03-06 11:30:21;Jo De Clippel;SDU;0;1;0;1;BUILDING template
MECHELEN - FH01;4741885;BL0125;4741885;;;Schaalstraat;37;;;;;Bernardo Kana da Rosa;SDU;1;0;0;1;BUILDING template
MECHELEN - FH01;5603020;BL0120;5603020;;;Zakstraat;29;;;D;2018-09-04;Bernardo Kana da Rosa;MDU;0;2;0;2;BUILDING template
MECHELEN - FH01;3048562;BL0102;3048562;;;Sint-Janstraat;4;;;;2018-06-25;Kevin Dekens;SDU;1;0;0;1;BUILDING template
MECHELEN - FH01;935308;BL0113;935308;;;Dobbelhuizen;30;;;;;Bernardo Kana da Rosa;SDU;0;1;0;1;BUILDING template
MECHELEN - FH01;3033129;BL0111;3033129;;;Jef Denynplein;14;;;D;2020-03-05 10:00:14;Jo De Clippel;MDU;1;0;1;2;BUILDING template
MECHELEN - FH01;4741951;BL0126;4741951;;;Schaalstraat;38;;;;;Bernardo Kana da Rosa;SDU;0;1;0;1;BUILDING template
MECHELEN - FH01;905309;BL0120;905309;;;Zakstraat;31;;;;;Bernardo Kana da Rosa;SDU;0;1;0;1;BUILDING template
MECHELEN - FH01;3033489;BL0114;3033489;;;Dobbelhuizen;31;;;;;Bernardo Kana da Rosa;SDU;0;1;0;1;BUILDING template
MECHELEN - FH01;3033131;BL0111;3033131;;;Jef Denynplein;16;;;;;Bernardo Kana da Rosa;SDU;1;0;0;1;BUILDING template
MECHELEN - FH01;904572;BL0125;904572;;;Schaalstraat;39;;;;;Bernardo Kana da Rosa;SDU;1;0;0;1;BUILDING template
MECHELEN - FH01;3033490;BL0113;3033490;;;Dobbelhuizen;32;;;;;Bernardo Kana da Rosa;SDU;0;1;0;1;BUILDING template
MECHELEN - FH01;4741955;BL0126;4741955;;;Schaalstraat;40;;;;;Bernardo Kana da Rosa;SDU;0;1;0;1;BUILDING template
MECHELEN - FH01;903148;BL0130;903148;;;Leermarkt;10;;;;2018-12-14;Hidde Kiekens;SDU;1;0;0;1;BUILDING template
MECHELEN - FH01;3033491;BL0114;3033491;;;Dobbelhuizen;33;;;D;2020-02-11 09:05:17;Dieu Jocelin;MDU;0;3;0;3;BUILDING template
MECHELEN - FH01;3032828;BL0101;3032828;;;Kanunnik De Deckerstraat;3;;;;;Kevin Dekens;SDU;0;1;0;1;BUILDING template
MECHELEN - FH01;904598;BL0126;904598;;;Schaalstraat;42;;;;;Bernardo Kana da Rosa;SDU;0;1;0;1;BUILDING template
MECHELEN - FH01;5693998;BL0102;5693998;;;Van Hoeystraat;13;;;;2018-06-25;Kevin Dekens;SDU;0;1;0;1;BUILDING template
MECHELEN - FH01;4751123;BL0113;4751123;;;Dobbelhuizen;34;;;;;Bernardo Kana da Rosa;SDU;0;1;0;1;BUILDING template
MECHELEN - FH01;3032830;BL0101;3032830;;;Kanunnik De Deckerstraat;7;;;D;2018-09-07;Bernardo Kana da Rosa;MDU;0;2;0;2;BUILDING template
MECHELEN - FH01;5697979;BL0106;5697979;;;Scheerstraat;8;;;;;Ralph Wery;SDU;1;0;0;1;BUILDING template
MECHELEN - FH01;901605;BL0102;901605;;;Van Hoeystraat;17;;;;2018-06-25;Kevin Dekens;SDU;0;1;0;1;BUILDING template
MECHELEN - FH01;3040426;BL0130;3040426;;;Leermarkt;20;;;;2020-03-12 10:15:14;Marouane Zoubir;SDU;1;0;0;1;BUILDING template
MECHELEN - FH01;4751112;BL0114;4751112;;;Dobbelhuizen;35;;;;;Bernardo Kana da Rosa;SDU;0;1;0;1;BUILDING template
MECHELEN - FH01;3032833;BL0101;3032833;;;Kanunnik De Deckerstraat;9;;;;;Kevin Dekens;SDU;0;1;0;1;BUILDING template
MECHELEN - FH01;3047333;BL0106;3047333;;;Scheerstraat;10;;;D;2018-09-19;Hidde Kiekens;MDU;1;6;0;7;BUILDING template
MECHELEN - FH01;6592007;BL0113;6592007;;;Thaborstraat;33;A;;;2019-10-28;Dirk Marien;SDU;0;1;0;1;BUILDING template
MECHELEN - FH01;4240777;BL0113;4240777;;;Dobbelhuizen;36;;;;;Bernardo Kana da Rosa;SDU;0;1;0;1;BUILDING template
MECHELEN - FH01;3032835;BL0101;3032835;;;Kanunnik De Deckerstraat;11;;;;;Kevin Dekens;SDU;0;1;0;1;BUILDING template
