Projectnummer;Opdrachtnummer;Blok;Cluster NR;Building FID;LAM MK;BG Id;BG Name;Straat;Huisnummer;Huisnummer Toevoeging;Quadrant;SSV Date;Surveyor;Buildingtype;NR BU;NR LU;NR SU;UNITS TOTAL;Opdrachttemplate
ROESELARE - FH04;875116;412;;;875116;;;Germain Hoetstraat;2;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3414360;413;;;3414360;;;Bruanestraat;74;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;874750;416;;;874750;;;Hammestraat;24;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3418836;418;;;3418836;;;Sint-Jorisstraat;39;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;874609;423;;;874609;;;Mandeldreef;50;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4142022;428;;;4142022;;;Beversesteenweg;128;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4375251;401;;;4375251;;;Spanjestraat;112;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3418540;404;;;3418540;;;Spanjestraat;34;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3413596;409;;;3413596;;;Ardooisesteenweg;48;;D;2018-03-09 11:33:58;Muzaffer Erkoç;MDU;1;1;0;2;BUILDING template
ROESELARE - FH04;875114;412;;;875114;;;Germain Hoetstraat;8;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3414362;413;;;3414362;;;Bruanestraat;76;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;874753;416;;;874753;;;Hammestraat;28;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3418837;418;;;3418837;;;Sint-Jorisstraat;41;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3417530;423;;;3417530;;;Munitiestraat;7;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252287;426;;;1252287;;;Mandeldreef;65;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4364923;428;;;4364923;;;Beversesteenweg;130;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3418551;401;;;3418551;;;Spanjestraat;120;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3418541;404;;;3418541;;;Spanjestraat;40;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252755;412;;;1252755;;;Germain Hoetstraat;10;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252234;416;;;1252234;;;Hammestraat;30;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3418838;418;;;3418838;;;Sint-Jorisstraat;43;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252288;426;;;1252288;;;Mandeldreef;67;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3413874;428;;;3413874;;;Beversesteenweg;134;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;875277;401;;;875277;;;Spanjestraat;122;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252975;404;;;1252975;;;Spanjestraat;42;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252751;412;;;1252751;;;Germain Hoetstraat;12;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3414365;413;;;3414365;;;Bruanestraat;84;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;874752;416;;;874752;;;Hammestraat;32;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3418839;418;;;3418839;;;Sint-Jorisstraat;45;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3417531;423;;;3417531;;;Munitiestraat;15;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252289;426;;;1252289;;;Mandeldreef;69;;;13-sep-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3413876;428;;;3413876;;;Beversesteenweg;136;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4375258;401;;;4375258;;;Spanjestraat;124;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252976;404;;;1252976;;;Spanjestraat;46;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252752;412;;;1252752;;;Germain Hoetstraat;14;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3414366;413;;;3414366;;;Bruanestraat;86;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;874746;416;;;874746;;;Hammestraat;34;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3418840;418;;;3418840;;;Sint-Jorisstraat;47;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3417532;423;;;3417532;;;Munitiestraat;17;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3416997;426;;;3416997;;;Mandeldreef;71;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3413878;428;;;3413878;;;Beversesteenweg;140;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4375259;401;;;4375259;;;Spanjestraat;126;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3418542;404;;;3418542;;;Spanjestraat;48;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4204158;412;;;4204158;;;Germain Hoetstraat;16;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3414367;413;;;3414367;;;Bruanestraat;90;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252249;416;;;1252249;;;Hammestraat;36;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;875205;418;;;875205;;;Sint-Jorisstraat;49;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4365104;423;;;4365104;;;Munitiestraat;21;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252290;426;;;1252290;;;Mandeldreef;73;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4364928;428;;;4364928;;;Beversesteenweg;142;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4375262;401;;;4375262;;;Spanjestraat;128;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;875319;404;;;875319;;;Spanjestraat;50;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4061675;406;;;4061675;;;Jules Lagaelaan;18;;;2018-04-18 16:32:43;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3413608;409;;;3413608;;;Ardooisesteenweg;64;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252753;412;;;1252753;;;Germain Hoetstraat;18;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3414368;413;;;3414368;;;Bruanestraat;92;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3415308;416;;;3415308;;;Hammestraat;38;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;874806;418;;;874806;;;Sint-Jorisstraat;51;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3417533;423;;;3417533;;;Munitiestraat;23;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252291;426;;;1252291;;;Mandeldreef;75;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3413880;428;;;3413880;;;Beversesteenweg;144;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252906;401;;;1252906;;;Spanjestraat;132;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4163351;404;;;4163351;;;Vaartstraat;8;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4241438;409;;;4241438;;;Ardooisesteenweg;66;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3415710;412;;;3415710;;;Germain Hoetstraat;20;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4363464;413;;;4363464;;;Bruanestraat;94;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3991947;416;;;3991947;;;Hammestraat;40;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252327;418;;;1252327;;;Sint-Jorisstraat;53;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3417534;423;;;3417534;;;Munitiestraat;27;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4363021;426;;;4363021;;;Mandeldreef;77;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3413881;428;;;3413881;;;Beversesteenweg;146;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252972;404;;;1252972;;;Vaartstraat;10;;;2018-04-18 16:32:37;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4355055;409;;;4355055;;;Ardooisesteenweg;70;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3415711;412;;;3415711;;;Germain Hoetstraat;22;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3414369;413;;;3414369;;;Bruanestraat;96;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3418843;418;;;3418843;;;Sint-Jorisstraat;57;;;2018-04-18 16:33:27;Gunther Lamberts;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;874640;423;;;874640;;;Munitiestraat;29;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3416999;426;;;3416999;;;Mandeldreef;79;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;874601;428;;;874601;;;Beversesteenweg;148;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4355056;409;;;4355056;;;Ardooisesteenweg;72;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4368301;412;;;4368301;;;Germain Hoetstraat;24;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3414370;413;;;3414370;;;Bruanestraat;98;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;874759;426;;;874759;;;Mandeldreef;81;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;874585;430;;;874585;;;Beversesteenweg;191;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;875279;401;;;875279;;;Spanjestraat;154;;;2018-03-20 14:45:42;Rudi Caes;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3417668;406;;;3417668;;;Onze-Lieve-Vrouwestraat;11;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252756;412;;;1252756;;;Germain Hoetstraat;28;;;2018-03-21 13:59:28;Muzaffer Erkoç;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3418845;418;;;3418845;;;Sint-Jorisstraat;63;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;874612;423;;;874612;;;Toekomststraat;6;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;874721;426;;;874721;;;Mandellaan;50;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4364931;428;;;4364931;;;Herentalslaan;4;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3925757;430;;;3925757;;;Beversesteenweg;193;;;3-sep-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252904;401;;;1252904;;;Spanjestraat;160;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3417669;406;;;3417669;;;Onze-Lieve-Vrouwestraat;13;;;2018-04-18 16:32:45;Rudi Caes;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4243322;412;;;4243322;;;Germain Hoetstraat;30;;;2018-03-21 14:00:12;Muzaffer Erkoç;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;875199;415;;;875199;;;Ardooisesteenweg;82;;;2018-03-19 16:29:05;Muzaffer Erkoç;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252254;416;;;1252254;;;Mandellaan;144;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3418846;418;;;3418846;;;Sint-Jorisstraat;65;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3419211;423;;;3419211;;;Toekomststraat;8;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4362904;426;;;4362904;;;Mandellaan;52;;;3-sep-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3415584;428;;;3415584;;;Herentalslaan;6;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252905;401;;;1252905;;;Spanjestraat;162;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;84978;409;;;84978;;;Ardooisesteenweg;80;;;2018-03-19 16:29:32;Rudi Caes;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3415712;412;;;3415712;;;Germain Hoetstraat;32;;;2018-03-21 14:00:48;Muzaffer Erkoç;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;5559170;413;;;5559170;;;Bruanestraat;90;;;13-sep-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3413616;415;;;3413616;;;Ardooisesteenweg;84;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252244;416;;;1252244;;;Mandellaan;146;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252329;418;;;1252329;;;Sint-Jorisstraat;67;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3419213;423;;;3419213;;;Toekomststraat;10;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4162996;426;;;4162996;;;Mandellaan;54;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3415585;428;;;3415585;;;Herentalslaan;8;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3413906;430;;;3413906;;;Beversesteenweg;197;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;875276;401;;;875276;;;Spanjestraat;166;;;2018-03-20 14:35:03;Rudi Caes;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3417671;406;;;3417671;;;Onze-Lieve-Vrouwestraat;19;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;123278;409;;;123278;;;Nijverheidsstraat;1;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252754;412;;;1252754;;;Germain Hoetstraat;34;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4002067;413;;;4002067;;;Germain Hoetstraat;5;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3413617;415;;;3413617;;;Ardooisesteenweg;86;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252245;416;;;1252245;;;Mandellaan;148;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;2271997;418;;;2271997;;;Sint-Jorisstraat;69;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3419214;423;;;3419214;;;Toekomststraat;12;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252221;426;;;1252221;;;Mandellaan;56;;;3-sep-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3415586;428;;;3415586;;;Herentalslaan;10;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3413907;430;;;3413907;;;Beversesteenweg;199;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3418555;401;;;3418555;;;Spanjestraat;172;;;2018-03-20 14:21:38;Rudi Caes;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4353118;406;;;4353118;;;Onze-Lieve-Vrouwestraat;21;;;2018-04-18 16:32:46;Rudi Caes;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;123280;409;;;123280;;;Nijverheidsstraat;3;;;2018-04-18 16:33:14;Rudi Caes;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3415713;412;;;3415713;;;Germain Hoetstraat;36;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;875109;413;;;875109;;;Germain Hoetstraat;7;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4354886;415;;;4354886;;;Ardooisesteenweg;88;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252246;416;;;1252246;;;Mandellaan;150;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3419215;423;;;3419215;;;Toekomststraat;14;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4253900;426;;;4253900;;;Mandellaan;58;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4217391;428;;;4217391;;;Herentalslaan;12;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3413908;430;;;3413908;;;Beversesteenweg;201;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3418556;401;;;3418556;;;Spanjestraat;174;;;2018-03-20 14:15:15;Rudi Caes;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4368308;412;;;4368308;;;Germain Hoetstraat;38;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3415709;413;;;3415709;;;Germain Hoetstraat;9;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3413619;415;;;3413619;;;Ardooisesteenweg;90;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252247;416;;;1252247;;;Mandellaan;154;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3419217;423;;;3419217;;;Toekomststraat;16;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4362907;426;;;4362907;;;Mandellaan;60;;;3-sep-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4365133;428;;;4365133;;;Herentalslaan;14;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4019955;430;;;4019955;;;Beversesteenweg;203;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;875289;412;;;875289;;;Koornstraat;39;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4368408;413;;;4368408;;;Germain Hoetstraat;11;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4354888;415;;;4354888;;;Ardooisesteenweg;92;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3419218;423;;;3419218;;;Toekomststraat;18;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252222;426;;;1252222;;;Mandellaan;62;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;874631;428;;;874631;;;Herentalslaan;18;;;2018-03-19 16:21:45;Muzaffer Erkoç;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3413909;430;;;3413909;;;Beversesteenweg;205;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4216071;401;;;4216071;;;Spanjestraat;200;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3418805;406;;;3418805;;;Sint-Hubrechtsstraat;18;;;2018-04-18 16:32:48;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252930;412;;;1252930;;;Koornstraat;41;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252750;413;;;1252750;;;Germain Hoetstraat;15;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3419220;423;;;3419220;;;Toekomststraat;20;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3417002;426;;;3417002;;;Mandellaan;64;;;3-sep-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3413910;430;;;3413910;;;Beversesteenweg;207;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3418557;401;;;3418557;;;Spanjestraat;202;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4030092;406;;;4030092;;;Sint-Hubrechtsstraat;20;;D;2018-01-30 14:41:08;;MDU;1;1;0;2;BUILDING template
ROESELARE - FH04;3417546;409;;;3417546;;;Nijverheidsstraat;13;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;875110;413;;;875110;;;Germain Hoetstraat;19;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3417016;416;;;3417016;;;Mandellaan;162;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;874610;423;;;874610;;;Toekomststraat;22;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252223;426;;;1252223;;;Mandellaan;66;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;18549;430;;;18549;;;Beversesteenweg;209;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3418558;401;;;3418558;;;Spanjestraat;204;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4353019;406;;;4353019;;;Sint-Hubrechtsstraat;22;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4214328;409;;;4214328;;;Nijverheidsstraat;15;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252931;412;;;1252931;;;Koornstraat;45;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;875111;413;;;875111;;;Germain Hoetstraat;21;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3413626;415;;;3413626;;;Ardooisesteenweg;102;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;874771;416;;;874771;;;Mandellaan;164;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252224;426;;;1252224;;;Mandellaan;68;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4365085;428;;;4365085;;;Mandeldreef;9;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3413901;430;;;3413901;;;Beversesteenweg;189;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3418560;401;;;3418560;;;Spanjestraat;206;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3418807;406;;;3418807;;;Sint-Hubrechtsstraat;24;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4353010;409;;;4353010;;;Nijverheidsstraat;17;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4375361;412;;;4375361;;;Koornstraat;47;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3988283;413;;;3988283;;;Germain Hoetstraat;23;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;875127;416;;;875127;;;Mandellaan;166;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3417003;426;;;3417003;;;Mandellaan;70;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3416975;428;;;3416975;;;Mandeldreef;11;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3956438;401;;;3956438;;;Spanjestraat;208;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3418809;406;;;3418809;;;Sint-Hubrechtsstraat;26;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4353012;409;;;4353012;;;Nijverheidsstraat;19;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252932;412;;;1252932;;;Koornstraat;49;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252741;413;;;1252741;;;Germain Hoetstraat;27;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4209420;426;;;4209420;;;Mandellaan;72;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3416977;428;;;3416977;;;Mandeldreef;13;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4370536;401;;;4370536;;;Spanjestraat;210;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3418810;406;;;3418810;;;Sint-Hubrechtsstraat;28;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;123286;409;;;123286;;;Nijverheidsstraat;21;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252933;412;;;1252933;;;Koornstraat;51;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4354898;415;;;4354898;;;Ardooisesteenweg;108;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252225;426;;;1252225;;;Mandellaan;74;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4045515;428;;;4045515;;;Mandeldreef;17;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3418563;401;;;3418563;;;Spanjestraat;214;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4257379;406;;;4257379;;;Sint-Hubrechtsstraat;30;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4375365;412;;;4375365;;;Koornstraat;53;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252226;426;;;1252226;;;Mandellaan;76;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;874606;428;;;874606;;;Mandeldreef;21;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3418565;401;;;3418565;;;Spanjestraat;216;;;09-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3416504;412;;;3416504;;;Koornstraat;55;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4368330;413;;;4368330;;;Germain Hoetstraat;35;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
