Projectnummer;Opdrachtnummer;Blok;Cluster NR;Building FID;LAM MK;BG Id;BG Name;Straat;Huisnummer;Huisnummer Toevoeging;Quadrant;SSV Date;Surveyor;Buildingtype;NR BU;NR LU;NR SU;UNITS TOTAL;Wall Mount;BG Primair adres;Opdrachttemplate
ANTWERPEN-WEST - FH10;977842;BL0024;;726326;977842;;;Coquilhatstraat;37;;;;Marouane Zoubir;MDU;1;2;0;3;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1185702;BL0032;;614509;1185702;;;Kapucinessenstraat;35;A;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1753056;BL0007;;629506;1753056;;;Admiraal de Boisotstraat;27;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1972108;BL0020;;654600;1972108;;;Kronenburgstraat;58;;;;Marouane Zoubir;MDU;2;0;0;2;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2057000;BL0023;;679568;2057000;;;Tolstraat;13;;;;Marouane Zoubir;MDU;0;3;0;3;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2062853;BL0010;;684548;2062853;;;Leopold de Waelstraat;18;;;;Marouane Zoubir;MDU;0;4;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH10;4518586;BL0024;;709134;4518586;;;Tolstraat;34;;;;Marouane Zoubir;MDU;0;2;0;2;N;;BUILDING template
ANTWERPEN-WEST - FH10;977843;BL0024;;726327;977843;;;Coquilhatstraat;49;;;;Marouane Zoubir;MDU;0;8;0;8;N;;BUILDING template
ANTWERPEN-WEST - FH10;4518357;BL0028;;35167762;4518357;;;Kasteelpleinstraat;48;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1185703;BL0032;;614510;1185703;;;Kapucinessenstraat;29;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1753059;BL0008;;629507;1753059;;;Admiraal de Boisotstraat;28;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2057001;BL0024;;679569;2057001;;;Tolstraat;14;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2062854;BL0009;;684549;2062854;;;Leopold de Waelstraat;19;;;;Marouane Zoubir;MDU;0;4;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH10;4518590;BL0025;;709137;4518590;;;Verbondstraat;100;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;977844;BL0024;;726328;977844;;;Coquilhatstraat;59;;;;Marouane Zoubir;MDU;0;4;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1185704;BL0032;;614511;1185704;;;Kapucinessenstraat;31;;;;Marouane Zoubir;MDU;0;8;0;8;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1753064;BL0007;;629508;1753064;;;Admiraal de Boisotstraat;29;;;;Marouane Zoubir;MDU;0;4;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2057002;BL0023;;679570;2057002;;;Tolstraat;15;;;;Marouane Zoubir;MDU;0;3;0;3;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2062855;BL0010;;684550;2062855;;;Leopold de Waelstraat;20;;;;Marouane Zoubir;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;4518592;BL0025;;709139;4518592;;;Verbondstraat;96;;;;Marouane Zoubir;MDU;0;2;0;2;Y;;BUILDING template
ANTWERPEN-WEST - FH10;977846;BL0015;;726329;977846;;;De Vrierestraat;30;;;;Marouane Zoubir;MDU;0;5;0;5;Y;;BUILDING template
ANTWERPEN-WEST - FH10;4518598;BL0024;;35168349;4518598;;;De Vrierestraat;19;;;;Marouane Zoubir;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1185705;BL0032;;614512;1185705;;;Kapucinessenstraat;21;;;;Marouane Zoubir;MDU;0;2;0;2;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1753075;BL0008;;629509;1753075;;;Admiraal de Boisotstraat;30;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2057003;BL0024;;679571;2057003;;;Tolstraat;16;;;;Marouane Zoubir;MDU;0;4;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2062856;BL0009;;684551;2062856;;;Leopold de Waelstraat;21;;;;Marouane Zoubir;MDU;0;5;0;5;Y;;BUILDING template
ANTWERPEN-WEST - FH10;4518595;BL0024;;709141;4518595;;;De Vrierestraat;9;;;;Marouane Zoubir;MDU;0;6;0;6;Y;;BUILDING template
ANTWERPEN-WEST - FH10;977847;BL0025;;726330;977847;;;De Vrierestraat;61;;;;Marouane Zoubir;MDU;1;3;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH10;4518794;BL0021;;35167872;4518794;;;Lambermontstraat;23;;;;Marouane Zoubir;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1185706;BL0032;;614513;1185706;;;Kapucinessenstraat;23;;;;Marouane Zoubir;MDU;0;8;0;8;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1753078;BL0007;;629510;1753078;;;Admiraal de Boisotstraat;31;;;;Marouane Zoubir;MDU;0;4;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1972154;BL0020;;654604;1972154;;;Kronenburgstraat;70;;;;Marouane Zoubir;MDU;0;4;0;4;N;;BUILDING template
ANTWERPEN-WEST - FH10;2057004;BL0023;;679572;2057004;;;Tolstraat;17;;;;Marouane Zoubir;MDU;1;5;0;6;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2062857;BL0010;;684552;2062857;;;Leopold de Waelstraat;22;;;;Marouane Zoubir;MDU;0;4;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH10;4518596;BL0024;;709142;4518596;;;De Vrierestraat;11;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;977848;BL0025;;726331;977848;;;De Vrierestraat;27;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;11950;BL0037;;614562;11950;;;Begijnenvest;72;;;;Marouane Zoubir;MDU;0;4;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1753084;BL0008;;629511;1753084;;;Admiraal de Boisotstraat;32;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1972163;BL0020;;654605;1972163;;;Kronenburgstraat;72;;;;Marouane Zoubir;MDU;1;8;0;9;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2057005;BL0024;;679573;2057005;;;Tolstraat;18;;;;Marouane Zoubir;MDU;1;1;0;2;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2062858;BL0009;;684553;2062858;;;Leopold de Waelstraat;23;;;;Marouane Zoubir;MDU;0;4;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH10;4518607;BL0025;;709145;4518607;;;De Vrierestraat;49;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;977849;BL0024;;726332;977849;;;De Vrierestraat;1;;;;Marouane Zoubir;MDU;0;4;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1753086;BL0007;;629512;1753086;;;Admiraal de Boisotstraat;33;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1972172;BL0020;;654606;1972172;;;Kronenburgstraat;74;;;;Marouane Zoubir;MDU;0;8;0;8;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2057006;BL0023;;679574;2057006;;;Tolstraat;19;;;;Marouane Zoubir;MDU;0;7;0;7;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2062859;BL0010;;684554;2062859;;;Leopold de Waelstraat;24;;;;Marouane Zoubir;MDU;1;1;1;3;Y;;BUILDING template
ANTWERPEN-WEST - FH10;4518608;BL0025;;709146;4518608;;;De Vrierestraat;55;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;977850;BL0024;;726333;977850;;;De Vrierestraat;25;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;4518856;BL0010;;35167844;4518856;;;Lambermontplaats;3;;;;Marouane Zoubir;MDU;0;2;0;2;Y;;BUILDING template
ANTWERPEN-WEST - FH10;11966;BL0031;;13724162;11966;;;Britselei;42;;;;Marouane Zoubir;MDU;1;5;0;6;N;;BUILDING template
ANTWERPEN-WEST - FH10;1753088;BL0008;;629513;1753088;;;Admiraal de Boisotstraat;34;;;;Marouane Zoubir;MDU;0;3;0;3;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1972182;BL0020;;654607;1972182;;;Kronenburgstraat;76;;;;Marouane Zoubir;MDU;0;5;0;5;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2057007;BL0024;;679575;2057007;;;Tolstraat;20;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2062860;BL0009;;684555;2062860;;;Leopold de Waelstraat;25;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;4518611;BL0025;;709147;4518611;;;Coquilhatstraat;34;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;977851;BL0024;;726334;977851;;;Marnixplaats;10;;;;Marouane Zoubir;MDU;1;4;0;5;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1753095;BL0008;;629514;1753095;;;Admiraal de Boisotstraat;36;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1972185;BL0020;;654608;1972185;;;Kronenburgstraat;78;;;;Marouane Zoubir;MDU;0;4;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2057008;BL0023;;679576;2057008;;;Tolstraat;21;;;;Marouane Zoubir;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2062861;BL0010;;684556;2062861;;;Leopold de Waelstraat;26;;;;Marouane Zoubir;MDU;0;3;0;3;Y;;BUILDING template
ANTWERPEN-WEST - FH10;4518616;BL0025;;709148;4518616;;;Coquilhatstraat;44;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;977852;BL0024;;726335;977852;;;Marnixplaats;7;;;;Marouane Zoubir;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1213497;BL0015;;614661;1213497;;;Schildersstraat;49;;;;Marouane Zoubir;MDU;1;1;0;2;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1753102;BL0007;;629515;1753102;;;Admiraal de Boisotstraat;39;;;;Marouane Zoubir;MDU;0;3;0;3;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1972191;BL0020;;654609;1972191;;;Kronenburgstraat;80;;;;Marouane Zoubir;MDU;0;3;0;3;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2057009;BL0023;;679577;2057009;;;Tolstraat;23;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2062862;BL0010;;684557;2062862;;;Leopold de Waelstraat;28;;;;Marouane Zoubir;MDU;0;3;0;3;Y;;BUILDING template
ANTWERPEN-WEST - FH10;4518626;BL0015;;709150;4518626;;;De Vrierestraat;58;;;;Marouane Zoubir;MDU;1;1;0;2;Y;;BUILDING template
ANTWERPEN-WEST - FH10;977854;BL0024;;726336;977854;;;Tolstraat;2;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1753106;BL0007;;629516;1753106;;;Admiraal de Boisotstraat;41;;;;Marouane Zoubir;MDU;0;3;0;3;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1972195;BL0020;;654610;1972195;;;Kronenburgstraat;82;;;;Marouane Zoubir;MDU;0;2;0;2;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2057010;BL0023;;679578;2057010;;;Tolstraat;25;;;;Marouane Zoubir;MDU;0;3;0;3;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2062863;BL0010;;684558;2062863;;;Leopold de Waelstraat;30;;;;Marouane Zoubir;MDU;1;2;1;4;Y;;BUILDING template
ANTWERPEN-WEST - FH10;4518787;BL0023;;709238;4518787;;;Welvaartstraat;4;;;;Marouane Zoubir;MDU;0;2;0;2;Y;;BUILDING template
ANTWERPEN-WEST - FH10;977855;BL0024;;726337;977855;;;Tolstraat;38;;;;Marouane Zoubir;SDU;0;1;0;1;N;;BUILDING template
ANTWERPEN-WEST - FH10;4519430;BL0026;;35168223;4519430;;;Tolstraat;58;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1283493;BL0010;;615584;1283493;;;Verschansingstraat;31;;;;Marouane Zoubir;MDU;0;3;0;3;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1753109;BL0007;;629517;1753109;;;Admiraal de Boisotstraat;43;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1972205;BL0021;;654611;1972205;;;Kronenburgstraat;86;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2057011;BL0023;;679579;2057011;;;Tolstraat;27;;;;Marouane Zoubir;MDU;0;2;0;2;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2062864;BL0009;;684559;2062864;;;Leopold de Waelstraat;31;;;;Marouane Zoubir;MDU;0;4;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH10;4518788;BL0023;;709239;4518788;;;Welvaartstraat;30;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;977856;BL0024;;726338;977856;;;Tolstraat;24;;;;Marouane Zoubir;MDU;1;5;0;6;N;;BUILDING template
ANTWERPEN-WEST - FH10;4519681;BL0007;;35167799;4519681;;;Kasteelstraat;53;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1288120;BL0017;;615642;1288120;;;Zwijgerstraat;16;;;;Marouane Zoubir;MDU;0;8;1;9;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1753113;BL0007;;629518;1753113;;;Admiraal de Boisotstraat;45;;;;Marouane Zoubir;MDU;0;3;0;3;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1972208;BL0021;;654612;1972208;;;Kronenburgstraat;88;;;;Marouane Zoubir;MDU;0;4;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2057012;BL0024;;679580;2057012;;;Tolstraat;28;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2062865;BL0010;;684560;2062865;;;Leopold de Waelstraat;32;;;;Marouane Zoubir;MDU;0;3;0;3;Y;;BUILDING template
ANTWERPEN-WEST - FH10;4518790;BL0023;;709240;4518790;;;Vrijheidstraat;53;;;;Marouane Zoubir;MDU;0;3;0;3;Y;;BUILDING template
ANTWERPEN-WEST - FH10;977857;BL0024;;726339;977857;;;Tolstraat;22;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;5373899;BL0013;;35167804;5373899;;;Beeldhouwersstraat;1;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1289475;BL0009;;615658;1289475;;;Graaf van Hoornestraat;54;;;;Marouane Zoubir;MDU;0;2;0;2;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1753117;BL0007;;629519;1753117;;;Admiraal de Boisotstraat;47;;;;Marouane Zoubir;MDU;0;4;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1972213;BL0021;;654613;1972213;;;Kronenburgstraat;90;;;;Marouane Zoubir;MDU;1;2;0;3;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2057013;BL0023;;679581;2057013;;;Tolstraat;29;;;;Marouane Zoubir;MDU;0;4;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2062866;BL0009;;684561;2062866;;;Leopold de Waelstraat;33;;;;Marouane Zoubir;MDU;0;4;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH10;4518796;BL0021;;709242;4518796;;;Lambermontstraat;33;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;977858;BL0024;;726340;977858;;;Tolstraat;26;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;5446081;BL0012;;35167805;5446081;;;Beeldhouwersstraat;28;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1753121;BL0007;;629520;1753121;;;Admiraal de Boisotstraat;53;;;;Marouane Zoubir;MDU;0;3;0;3;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1972215;BL0021;;654614;1972215;;;Kronenburgstraat;92;;;;Marouane Zoubir;MDU;0;6;0;6;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2057014;BL0024;;679582;2057014;;;Tolstraat;30;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2062867;BL0010;;684562;2062867;;;Leopold de Waelstraat;34;;;;Marouane Zoubir;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;4518803;BL0022;;31570961;4518803;;;Welvaartstraat;11;;;;Marouane Zoubir;MDU;0;3;0;3;Y;;BUILDING template
ANTWERPEN-WEST - FH10;977859;BL0025;;726341;977859;;;Verbondstraat;68;;;;Marouane Zoubir;MDU;0;4;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1292061;BL0032;;615703;1292061;;;Schermersstraat;20;;;;Marouane Zoubir;MDU;1;6;0;7;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1753206;BL0036;;629521;1753206;;;Bollandusstraat;4;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1972221;BL0021;;654615;1972221;;;Kronenburgstraat;94;;;;Marouane Zoubir;MDU;1;3;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2057015;BL0024;;679583;2057015;;;Tolstraat;32;;;;Marouane Zoubir;MDU;0;5;0;5;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2062868;BL0009;;684563;2062868;;;Leopold de Waelstraat;35;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;4518804;BL0022;;709248;4518804;;;Welvaartstraat;13;;;;Marouane Zoubir;MDU;0;4;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH10;977860;BL0024;;726342;977860;;;Verbondstraat;66;;;;Marouane Zoubir;MDU;0;2;0;2;Y;;BUILDING template
ANTWERPEN-WEST - FH10;5574493;BL0010;;35168249;5574493;;;Verschansingstraat;61;A;;;Marouane Zoubir;MDU;1;4;0;5;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1300395;BL0009;;615888;1300395;;;Lambermontplaats;11;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1753234;BL0036;;629522;1753234;;;Bollandusstraat;6;;;;Marouane Zoubir;MDU;0;3;0;3;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1972233;BL0021;;654616;1972233;;;Kronenburgstraat;102;;;;Marouane Zoubir;MDU;0;6;0;6;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2057016;BL0023;;679584;2057016;;;Tolstraat;35;;;;Marouane Zoubir;MDU;0;3;0;3;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2063722;BL0022;;685268;2063722;;;Welvaartstraat;3;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;4518807;BL0022;;709250;4518807;;;Vrijheidstraat;17;;;;Marouane Zoubir;MDU;0;3;0;3;Y;;BUILDING template
ANTWERPEN-WEST - FH10;977861;BL0024;;726343;977861;;;Verbondstraat;58;;;;Marouane Zoubir;MDU;1;3;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH10;5575121;BL0030;;35167807;5575121;;;Begijnenvest;4;;;;Marouane Zoubir;MDU;0;4;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1300441;BL0020;;615889;1300441;;;Lambermontstraat;32;;;;Marouane Zoubir;MDU;1;6;0;7;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1753239;BL0036;;629523;1753239;;;Bollandusstraat;8;;;;Marouane Zoubir;MDU;0;3;0;3;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2057017;BL0024;;679585;2057017;;;Tolstraat;36;;;;Marouane Zoubir;MDU;0;4;0;4;N;;BUILDING template
ANTWERPEN-WEST - FH10;2063723;BL0022;;685269;2063723;;;Welvaartstraat;5;;;;Marouane Zoubir;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;4518808;BL0022;;709251;4518808;;;Vrijheidstraat;21;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;977864;BL0025;;726344;977864;;;Verbondstraat;70;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;5575953;BL0019;;35167902;5575953;;;Marnixplaats;2;;;;Marouane Zoubir;MDU;0;8;0;8;N;;BUILDING template
ANTWERPEN-WEST - FH10;1303888;BL0025;;615989;1303888;;;Verbondstraat;88;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1753242;BL0036;;629524;1753242;;;Bollandusstraat;10;;;;Marouane Zoubir;MDU;0;3;0;3;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2057018;BL0023;;679586;2057018;;;Tolstraat;37;;;;Marouane Zoubir;MDU;0;5;0;5;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2063724;BL0023;;685270;2063724;;;Welvaartstraat;6;;;;Marouane Zoubir;MDU;0;3;0;3;Y;;BUILDING template
ANTWERPEN-WEST - FH10;4518809;BL0022;;709252;4518809;;;Vrijheidstraat;43;;;;Marouane Zoubir;MDU;0;7;0;7;Y;;BUILDING template
ANTWERPEN-WEST - FH10;977865;BL0025;;726345;977865;;;Verbondstraat;72;;;;Marouane Zoubir;MDU;0;4;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1306280;BL0021;;616005;1306280;;;Vrijheidstraat;66;;;;Marouane Zoubir;MDU;0;4;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1753267;BL0037;;629525;1753267;;;Bollandusstraat;15;;;;Marouane Zoubir;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1972263;BL0021;;654619;1972263;;;Kronenburgstraat;112;;;;Marouane Zoubir;MDU;0;3;0;3;N;;BUILDING template
ANTWERPEN-WEST - FH10;2057020;BL0023;;679587;2057020;;;Tolstraat;41;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2063725;BL0022;;685271;2063725;;;Welvaartstraat;7;;;;Marouane Zoubir;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;4518810;BL0023;;709253;4518810;;;Verbondstraat;40;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;977866;BL0025;;726346;977866;;;Verbondstraat;80;;;;Marouane Zoubir;MDU;0;4;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH10;5851558;BL0008;;35167724;5851558;;;Graaf van Hoornestraat;45;B;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1313927;BL0028;;616152;1313927;;;Kasteelpleinstraat;44;;;;Marouane Zoubir;MDU;1;3;1;5;N;;BUILDING template
ANTWERPEN-WEST - FH10;1774155;BL0014;;631495;1774155;;;Bouwmeestersstraat;3;;;;Marouane Zoubir;MDU;1;0;1;2;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1980036;BL0010;;656224;1980036;;;Lambermontplaats;2;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2057021;BL0026;;679588;2057021;;;Tolstraat;42;;;;Marouane Zoubir;MDU;0;3;0;3;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2063726;BL0023;;685272;2063726;;;Welvaartstraat;8;;;;Marouane Zoubir;MDU;0;3;0;3;Y;;BUILDING template
ANTWERPEN-WEST - FH10;4518851;BL0010;;709276;4518851;;;Kasteelstraat;9;;;;Marouane Zoubir;MDU;1;5;0;6;Y;;BUILDING template
ANTWERPEN-WEST - FH10;977867;BL0025;;726347;977867;;;Verbondstraat;106;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;5861712;BL0020;;35168455;5861712;;;Geuzenstraat;43;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1318446;BL0006;;616210;1318446;;;Pacificatiestraat;40;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1774162;BL0013;;631496;1774162;;;Bouwmeestersstraat;4;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1980039;BL0010;;656225;1980039;;;Lambermontplaats;4;;;;Marouane Zoubir;MDU;0;2;0;2;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2057022;BL0023;;679589;2057022;;;Tolstraat;43;;;;Marouane Zoubir;MDU;0;3;0;3;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2063727;BL0022;;685273;2063727;;;Welvaartstraat;9;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;977868;BL0025;;726348;977868;;;Verbondstraat;112;;;;Marouane Zoubir;MDU;1;3;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH10;5942210;BL0037;;35168378;5942210;;;Britselei;12;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1325777;BL0037;;616484;1325777;;;Kiliaanstraat;12;;;;Marouane Zoubir;MDU;0;4;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1774166;BL0013;;631497;1774166;;;Bouwmeestersstraat;6;;;;Marouane Zoubir;MDU;0;4;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH10;1980044;BL0010;;656226;1980044;;;Lambermontplaats;5;;;;Marouane Zoubir;MDU;0;2;0;2;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2057023;BL0026;;679590;2057023;;;Tolstraat;44;;;;Marouane Zoubir;MDU;0;4;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH10;2063728;BL0023;;685274;2063728;;;Welvaartstraat;10;;;;Marouane Zoubir;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH10;4518860;BL0010;;709283;4518860;;;Verschansingstraat;9;;;;Marouane Zoubir;MDU;0;3;0;3;Y;;BUILDING template
ANTWERPEN-WEST - FH10;977869;BL0025;;13724267;977869;;;Verbondstraat;114;;;;Marouane Zoubir;MDU;0;4;0;4;Y;;BUILDING template
