Projectnummer;Opdrachtnummer;LAM MK;BG Id;BG Name;Straat;Huisnummer;Huisnummer Toevoeging;BG Version;Quadrant;SSV Date;Surveyor;Buildingtype;NR BU;NR LU;NR SU;UNITS TOTAL;Opdrachttemplate
HASSELT - FH04;4193975;4193975;;;Kuringersteenweg;223;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2423701;2423701;;;Oude Kuringerbaan;154;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2442073;2442073;;;Stokerijstraat;50;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2410793;2410793;;;Grote Breemstraat;39;;;;;Jo De Clippel;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;4026719;4026719;;;Kuringersteenweg;225;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2423702;2423702;;;Oude Kuringerbaan;156;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2442077;2442077;;;Stokerijstraat;52;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2410796;2410796;;;Grote Breemstraat;41;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;3937458;3937458;;;Kuringersteenweg;227;;;D;2019-10-21 08:40:12;Jo De Clippel;MDU;0;4;0;4;BUILDING template
HASSELT - FH04;2423703;2423703;;;Oude Kuringerbaan;160;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2410799;2410799;;;Grote Breemstraat;43;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2424131;2424131;;;Kuringersteenweg;229;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2423704;2423704;;;Oude Kuringerbaan;168;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2410802;2410802;;;Grote Breemstraat;45;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;4884371;4884371;;;Kuringersteenweg;231;;;;;Jo De Clippel;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2423705;2423705;;;Oude Kuringerbaan;192;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2410809;2410809;;;Grote Breemstraat;47;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2424141;2424141;;;Kuringersteenweg;233;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;4247492;4247492;;;Oude Kuringerbaan;194;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;701667;701667;;;Grote Breemstraat;49;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;1334543;1334543;;;Kuringersteenweg;235;;;;;Jo De Clippel;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;4192825;4192825;;;Oude Kuringerbaan;196;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;701619;701619;;;Grote Breemstraat;63;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;1334544;1334544;;;Kuringersteenweg;237;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;5371650;5371650;;;Oude Kuringerbaan;83;A;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2410815;2410815;;;Grote Breemstraat;65;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;4051441;4051441;;;Kuringersteenweg;239;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;4884293;4884293;;;Oude Kuringerbaan;158;A;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2410818;2410818;;;Grote Breemstraat;67;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2424163;2424163;;;Kuringersteenweg;241;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;4890530;4890530;27507446;Plantenstraat 31-33;Plantenstraat;33;;20200128134114;C;2019-09-06 10:25:20;Dieu Jocelin;MDU;0;7;0;7;BUILDING template
HASSELT - FH04;4888685;4888685;;;Grote Breemstraat;69;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2424171;2424171;;;Kuringersteenweg;243;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;700974;700974;;;Palmstraat;3;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;4175832;4175832;;;Grote Breemstraat;71;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2424176;2424176;;;Kuringersteenweg;245;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;700973;700973;;;Palmstraat;4;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;4888689;4888689;;;Grote Breemstraat;73;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;3937461;3937461;;;Kuringersteenweg;247;;;C;2019-10-21 09:10:18;Jo De Clippel;MDU;0;9;0;9;BUILDING template
HASSELT - FH04;4886776;4886776;;;Palmstraat;5;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2433788;2433788;;;Palmstraat;34;;;D;2019-09-11 08:35:15;Dieu Jocelin;MDU;0;2;0;2;BUILDING template
HASSELT - FH04;4221994;4221994;;;Grote Breemstraat;75;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;4884338;4884338;;;Kuringersteenweg;249;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;4886785;4886785;;;Palmstraat;6;;;;2019-10-24 13:45:20;Jo De Clippel;SDU;1;0;0;1;BUILDING template
HASSELT - FH04;2410821;2410821;;;Grote Breemstraat;77;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;3937462;3937462;;;Kuringersteenweg;251;;;C;2019-10-14;Jo De Clippel;MDU;0;6;0;6;BUILDING template
HASSELT - FH04;4167790;4167790;;;Palmstraat;7;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;4888710;4888710;;;Grote Breemstraat;95;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;701271;701271;;;Kuringersteenweg;253;;;;;Jo De Clippel;SDU;1;0;0;1;BUILDING template
HASSELT - FH04;2433761;2433761;;;Palmstraat;8;;;;2019-07-11 10:35:43;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2410825;2410825;;;Grote Breemstraat;105;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2423894;2423894;;;Kuringersteenweg;112;B;;;;Dieu Jocelin;SDU;1;0;0;1;BUILDING template
HASSELT - FH04;2433764;2433764;;;Palmstraat;9;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;4888721;4888721;;;Grote Breemstraat;107;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;6194247;6194247;;;Kuringersteenweg;112;C;;;;Dieu Jocelin;SDU;1;0;0;1;BUILDING template
HASSELT - FH04;700976;700976;;;Palmstraat;10;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;1130473;1130473;;;Grote Breemstraat;109;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2423974;2423974;;;Kuringersteenweg;159;A;;;;Jo De Clippel;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2433768;2433768;;;Palmstraat;11;;;;;Jo De Clippel;SDU;1;0;0;1;BUILDING template
HASSELT - FH04;1130472;1130472;;;Grote Breemstraat;111;;;D;2019-09-10 12:10:18;Jo De Clippel;MDU;0;5;0;5;BUILDING template
HASSELT - FH04;2423994;2423994;;;Kuringersteenweg;170;A;;C;2019-10-09;Jo De Clippel;MDU;2;1;1;4;BUILDING template
HASSELT - FH04;700977;700977;;;Palmstraat;12;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;701618;701618;;;Grote Breemstraat;115;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2423998;2423998;;;Kuringersteenweg;170;B;;;;Dieu Jocelin;SDU;1;0;;1;BUILDING template
HASSELT - FH04;2433769;2433769;;;Palmstraat;13;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2424001;2424001;;;Kuringersteenweg;170;C;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;4886792;4886792;;;Palmstraat;14;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;3937363;3937363;;;Heilig-Hartplein;1;;;D;2019-07-30 09:45:11;Dieu Jocelin;MDU;0;2;0;2;BUILDING template
HASSELT - FH04;4161577;4161577;;;Kuringersteenweg;229;A;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2433771;2433771;;;Palmstraat;15;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2417575;2417575;;;Heilig-Hartplein;2;;;D;2019-07-30 12:05:09;Dieu Jocelin;MDU;0;4;0;4;BUILDING template
HASSELT - FH04;3937460;3937460;;;Kuringersteenweg;239;A;;;;Jo De Clippel;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2433773;2433773;;;Palmstraat;16;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;3937364;3937364;;;Heilig-Hartplein;3;;;C;2019-08-01 08:30:15;Dieu Jocelin;MDU;0;3;0;3;BUILDING template
HASSELT - FH04;701340;701340;;;Lazarijstraat;1;;;D;2019-07-29 10:40:13;Dieu Jocelin;MDU;1;7;0;8;BUILDING template
HASSELT - FH04;1519743;1519743;;;Palmstraat;17;;;D;2019-07-11 10:30:22;Dieu Jocelin;MDU;0;3;0;3;BUILDING template
HASSELT - FH04;2417576;2417576;;;Heilig-Hartplein;4;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;700982;700982;;;Lazarijstraat;2;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;4886796;4886796;;;Palmstraat;18;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2417578;2417578;;;Heilig-Hartplein;5;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2425135;2425135;;;Lazarijstraat;3;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;1519742;1519742;;;Palmstraat;19;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2417580;2417580;;;Heilig-Hartplein;6;;;D;2019-10-16 09:55:13;Jo De Clippel;MDU;0;4;0;4;BUILDING template
HASSELT - FH04;4886722;4886722;;;Lazarijstraat;4;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2433778;2433778;;;Palmstraat;20;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2417581;2417581;;;Heilig-Hartplein;7;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2425137;2425137;;;Lazarijstraat;5;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;700971;700971;;;Palmstraat;22;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;3937365;3937365;;;Heilig-Hartplein;8;;;D;2019-10-07;Jo De Clippel;MDU;0;2;0;2;BUILDING template
HASSELT - FH04;2425139;2425139;;;Lazarijstraat;6;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2433783;2433783;;;Palmstraat;23;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2417583;2417583;;;Heilig-Hartplein;9;;;D;2019-07-23 10:45:43;Dieu Jocelin;MDU;0;4;0;4;BUILDING template
HASSELT - FH04;2425143;2425143;;;Lazarijstraat;7;;;D;2019-08-27 11:35:14;Dieu Jocelin;MDU;0;3;0;3;BUILDING template
HASSELT - FH04;700970;700970;;;Palmstraat;24;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2417586;2417586;;;Heilig-Hartplein;10;;;D;2019-07-30 12:20:09;Dieu Jocelin;MDU;0;3;0;3;BUILDING template
HASSELT - FH04;2425144;2425144;;;Lazarijstraat;8;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;1313109;1313109;;;Palmstraat;25;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2417589;2417589;;;Heilig-Hartplein;11;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;4888884;4888884;;;Lazarijstraat;9;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2417590;2417590;;;Heilig-Hartplein;12;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;4886724;4886724;;;Lazarijstraat;10;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;4200835;4200835;;;Palmstraat;27;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2417593;2417593;;;Heilig-Hartplein;13;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2425145;2425145;;;Lazarijstraat;11;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;4030628;4030628;;;Palmstraat;29;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2417595;2417595;;;Heilig-Hartplein;14;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2425148;2425148;;;Lazarijstraat;12;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2433785;2433785;;;Palmstraat;30;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;701128;701128;26048950;;Heilig-Hartplein;15;;20200128081843;B;2019-11-07 09:40:14;Jo De Clippel;MDU;0;15;1;16;BUILDING template
HASSELT - FH04;2425151;2425151;;;Lazarijstraat;13;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;700972;700972;;;Palmstraat;31;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;3937366;3937366;26048950;;Heilig-Hartplein;16;;20200128081843;B;2019-11-07 10:00:35;Jo De Clippel;MDU;0;2;0;2;BUILDING template
HASSELT - FH04;4886725;4886725;;;Lazarijstraat;14;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2433786;2433786;;;Palmstraat;32;;;;2019-09-06 11:25:13;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;4890456;4890456;;;Heilig-Hartplein;17;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;4027961;4027961;;;Lazarijstraat;15;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2433791;2433791;;;Palmstraat;36;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2417600;2417600;;;Heilig-Hartplein;18;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2425154;2425154;;;Lazarijstraat;16;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2433794;2433794;;;Palmstraat;38;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;701110;701110;;;Heilig-Hartplein;19;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;4008415;4008415;;;Lazarijstraat;17;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;701145;701145;;;Heilig-Hartplein;21;;;D;2019-07-31 10:35:11;Dieu Jocelin;MDU;0;6;0;6;BUILDING template
HASSELT - FH04;2425155;2425155;;;Lazarijstraat;18;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;3937580;3937580;;;Palmstraat;42;;;;;Dieu Jocelin;SDU;1;0;0;1;BUILDING template
HASSELT - FH04;2417605;2417605;;;Heilig-Hartplein;22;;;D;2019-07-31 10:30:19;Dieu Jocelin;MDU;0;6;0;6;BUILDING template
HASSELT - FH04;2425156;2425156;;;Lazarijstraat;19;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2433798;2433798;;;Palmstraat;44;;;;;Filip Van Dyck;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;3937367;3937367;;;Heilig-Hartplein;23;;;D;2019-07-31 10:30:15;Dieu Jocelin;MDU;0;9;0;9;BUILDING template
HASSELT - FH04;4000925;4000925;;;Lazarijstraat;1;A;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;3937583;3937583;;;Palmstraat;46;;;XC;2019-09-06 10:55:15;Dieu Jocelin;MDU;0;6;0;6;BUILDING template
HASSELT - FH04;3937368;3937368;;;Heilig-Hartplein;24;;;D;2019-07-31 10:25:10;Dieu Jocelin;MDU;0;9;0;9;BUILDING template
HASSELT - FH04;4886728;4886728;;;Lazarijstraat;20;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;700969;700969;;;Palmstraat;48;;;D;2019-08-02 09:40:11;Dieu Jocelin;MDU;0;4;0;4;BUILDING template
HASSELT - FH04;701267;701267;;;Alverbergstraat;1;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;3937369;3937369;;;Heilig-Hartplein;25;;;D;2019-07-31 10:15:20;Dieu Jocelin;MDU;0;5;0;5;BUILDING template
HASSELT - FH04;2425157;2425157;;;Lazarijstraat;21;;;D;2019-07-29 10:50:11;Dieu Jocelin;MDU;0;2;0;2;BUILDING template
HASSELT - FH04;3937581;3937581;;;Palmstraat;44;A;;XC;2019-10-21 13:05:17;Jo De Clippel;MDU;0;4;0;4;BUILDING template
HASSELT - FH04;701614;701614;;;Ambachtsschoolstraat;1;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;5309827;5309827;;;Heilig-Hartplein;14;A;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2425161;2425161;;;Lazarijstraat;22;;;;2019-07-15 08:15:19;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;4882254;4882254;;;Permekelaan;1;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2408077;2408077;;;Ambachtsschoolstraat;2;;;XC;2019-09-05 15:34:44;Jo De Clippel;MDU;0;3;0;3;BUILDING template
HASSELT - FH04;701162;701162;;;Hekkelaarstraat;1;;;XC;2019-10-16;Jo De Clippel;MDU;0;9;1;10;BUILDING template
HASSELT - FH04;2425165;2425165;;;Lazarijstraat;24;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;700938;700938;;;Permekelaan;2;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2408078;2408078;;;Ambachtsschoolstraat;3;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;701161;701161;;;Hekkelaarstraat;2;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2425168;2425168;;;Lazarijstraat;26;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2405812;2405812;;;Permekelaan;3;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;701611;701611;;;Ambachtsschoolstraat;4;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2417610;2417610;;;Hekkelaarstraat;3;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2425171;2425171;;;Lazarijstraat;28;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;4882243;4882243;;;Permekelaan;4;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2417612;2417612;;;Hekkelaarstraat;4;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2425174;2425174;;;Lazarijstraat;30;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;4882258;4882258;;;Permekelaan;5;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2408079;2408079;;;Ambachtsschoolstraat;6;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2417614;2417614;;;Hekkelaarstraat;5;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2425178;2425178;;;Lazarijstraat;31;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2405813;2405813;;;Permekelaan;6;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2417615;2417615;;;Hekkelaarstraat;6;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2425182;2425182;;;Lazarijstraat;32;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;700915;700915;;;Permekelaan;7;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;4888743;4888743;;;Ambachtsschoolstraat;8;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;701160;701160;;;Hekkelaarstraat;7;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2425185;2425185;;;Lazarijstraat;33;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2405815;2405815;;;Permekelaan;8;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2417617;2417617;;;Hekkelaarstraat;8;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2425188;2425188;;;Lazarijstraat;34;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2405817;2405817;;;Permekelaan;10;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2408082;2408082;;;Ambachtsschoolstraat;10;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2417609;2417609;;;Hekkelaarstraat;2;A;;D;2019-07-31 10:40:10;Dieu Jocelin;MDU;0;5;0;5;BUILDING template
HASSELT - FH04;2425191;2425191;;;Lazarijstraat;35;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;4069145;4069145;;;Permekelaan;11;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2408083;2408083;;;Ambachtsschoolstraat;11;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;1421;1421;;;Hendrik van Veldekesingel;39;;;C;2019-10-09 12:55:12;Jo De Clippel;MDU;3;0;0;3;BUILDING template
HASSELT - FH04;4886734;4886734;;;Lazarijstraat;36;;;C;2019-08-01 13:35:10;Jo De Clippel;MDU;0;7;1;8;BUILDING template
HASSELT - FH04;700916;700916;;;Permekelaan;13;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2408084;2408084;;;Ambachtsschoolstraat;12;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;701620;701620;;;Kleine Breemstraat;2;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;4888896;4888896;;;Lazarijstraat;37;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;700917;700917;;;Permekelaan;15;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;701617;701617;;;Ambachtsschoolstraat;13;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2410853;2410853;;;Kleine Breemstraat;4;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;4886736;4886736;;;Lazarijstraat;38;;;C;2019-08-01 13:45:17;Jo De Clippel;MDU;0;7;1;8;BUILDING template
HASSELT - FH04;5412014;5412014;;;Permekelaan;17;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;701615;701615;;;Ambachtsschoolstraat;14;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2410870;2410870;;;Kleine Breemstraat;6;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;4065012;4065012;;;Lazarijstraat;39;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;701744;701744;;;Plantenstraat;1;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;701608;701608;;;Ambachtsschoolstraat;15;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;4206079;4206079;;;Kleine Breemstraat;7;;;;;Dieu Jocelin;SDU;1;0;0;1;BUILDING template
HASSELT - FH04;701745;701745;;;Plantenstraat;2;;;D;2019-09-04 10:55:15;Dieu Jocelin;MDU;0;2;0;2;BUILDING template
HASSELT - FH04;701616;701616;;;Ambachtsschoolstraat;16;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2410873;2410873;;;Kleine Breemstraat;8;;;;2019-10-07 12:50:13;Jo De Clippel;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2425194;2425194;;;Lazarijstraat;41;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;4890633;4890633;;;Plantenstraat;3;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;701154;701154;;;Plantenstraat;16;;;;;;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2408085;2408085;;;Ambachtsschoolstraat;17;;;D;2019-07-16 09:20:12;Dieu Jocelin;MDU;0;7;0;7;BUILDING template
HASSELT - FH04;2410876;2410876;;;Kleine Breemstraat;10;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2425197;2425197;;;Lazarijstraat;43;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;26194;26194;;;Plantenstraat;4;;;D;2019-09-04 11:10:16;Dieu Jocelin;MDU;0;10;0;10;BUILDING template
HASSELT - FH04;701319;701319;;;Rozenstraat;52;;;;;;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2408086;2408086;;;Ambachtsschoolstraat;18;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2410878;2410878;;;Kleine Breemstraat;12;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;2425206;2425206;;;Lazarijstraat;45;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH04;4890635;4890635;;;Plantenstraat;5;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
