Projectnummer;Opdrachtnummer;Blok;Cluster NR;Building FID;LAM MK;BG Id;BG Name;Straat;Huisnummer;Huisnummer Toevoeging;Quadrant;SSV Date;Surveyor;Buildingtype;NR BU;NR LU;NR SU;UNITS TOTAL;Wall Mount;BG Primair adres;Opdrachttemplate
ANTWERPEN-WEST - FH06;11136303;BL0622;;;1921273;;;Groenplaats;26;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1725167;BL0622;;;1921273;;;Groenplaats;26;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;11136204;BL0614;;;1921307;;;Groenplaats;32;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1754728;BL0614;;;1921317;;;Groenplaats;33;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1775768;BL0621;;;1933750;;;Handschoenmarkt;4;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1855757;BL0621;;;1933759;;;Handschoenmarkt;8;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1620821;BL0621;;;1933772;;;Handschoenmarkt;10;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1640036;BL0621;;;1933777;;;Handschoenmarkt;12;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1655022;BL0621;;;1933787;;;Handschoenmarkt;14;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1719788;BL0607;;;1959758;;;Kammenstraat;25;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1719645;BL0607;;;1959758;;;Kammenstraat;25;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1720149;BL0607;;;1959758;;;Kammenstraat;25;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1719463;BL0607;;;1959758;;;Kammenstraat;25;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1734715;BL0607;;;1959759;;;Kammenstraat;29;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1734866;BL0607;;;1959759;;;Kammenstraat;29;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1735228;BL0607;;;1959759;;;Kammenstraat;29;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1734486;BL0607;;;1959759;;;Kammenstraat;29;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1748602;BL0607;;;1959761;;;Kammenstraat;31;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1754725;BL0607;;;1959763;;;Kammenstraat;33;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1766306;BL0607;;;1959769;;;Kammenstraat;37;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1771379;BL0607;;;1959770;;;Kammenstraat;39;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1781021;BL0607;;;1959771;;;Kammenstraat;41;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1784582;BL0607;;;1959773;;;Kammenstraat;43;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1784503;BL0607;;;1959773;;;Kammenstraat;43;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1784262;BL0607;;;1959773;;;Kammenstraat;43;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1784715;BL0607;;;1959773;;;Kammenstraat;43;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1784381;BL0607;;;1959773;;;Kammenstraat;43;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1784501;BL0607;;;1959773;;;Kammenstraat;43;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1784620;BL0607;;;1959773;;;Kammenstraat;43;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1784583;BL0607;;;1959773;;;Kammenstraat;43;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1789127;BL0607;;;1959775;;;Kammenstraat;45;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1794528;BL0607;;;1959778;;;Kammenstraat;47;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1798195;BL0607;;;1959779;;;Kammenstraat;49;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1807425;BL0607;;;1959780;;;Kammenstraat;51;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1811013;BL0607;;;1959782;;;Kammenstraat;53;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1811014;BL0607;;;1959782;;;Kammenstraat;53;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1820263;BL0607;;;1959786;;;Kammenstraat;59;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1820256;BL0607;;;1959786;;;Kammenstraat;59;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1820264;BL0607;;;1959786;;;Kammenstraat;59;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1820257;BL0607;;;1959786;;;Kammenstraat;59;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1820266;BL0607;;;1959786;;;Kammenstraat;59;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1820259;BL0607;;;1959786;;;Kammenstraat;59;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1820262;BL0607;;;1959786;;;Kammenstraat;59;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1820260;BL0607;;;1959786;;;Kammenstraat;59;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1820265;BL0607;;;1959786;;;Kammenstraat;59;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1820261;BL0607;;;1959786;;;Kammenstraat;59;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1820267;BL0607;;;1959786;;;Kammenstraat;59;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1820258;BL0607;;;1959786;;;Kammenstraat;59;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1828341;BL0607;;;1959787;;;Kammenstraat;61;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1831040;BL0607;;;1959789;;;Kammenstraat;63;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1844535;BL0606;;;1959795;;;Kammenstraat;71;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1848555;BL0606;;;1959797;;;Kammenstraat;75;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1852555;BL0606;;;1959799;;;Kammenstraat;79;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1852552;BL0606;;;1959799;;;Kammenstraat;79;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1852553;BL0606;;;1959799;;;Kammenstraat;79;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1852554;BL0606;;;1959799;;;Kammenstraat;79;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;11136209;BL0606;;;1959800;;;Kammenstraat;81;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1861677;BL0606;;;1959803;;;Kammenstraat;85;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1802965;BL0601;;;1960302;;;Kasteelpleinstraat;5;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1802967;BL0601;;;1960302;;;Kasteelpleinstraat;5;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1802966;BL0601;;;1960302;;;Kasteelpleinstraat;5;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1841846;BL0601;;;1960303;;;Kasteelpleinstraat;7;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1841778;BL0621;;;1968732;;;Oude Koornmarkt;7;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1867578;BL0621;;;1968739;;;Oude Koornmarkt;9;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1630547;BL0621;;;1968741;;;Oude Koornmarkt;11;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1647901;BL0621;;;1968748;;;Oude Koornmarkt;13;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1661939;BL0621;;;1968754;;;Oude Koornmarkt;15;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1674497;BL0621;;;1968769;;;Oude Koornmarkt;17;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1748603;BL0620;;;1968833;;;Oude Koornmarkt;31;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1766307;BL0620;;;1968850;;;Oude Koornmarkt;37;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1798199;BL0616;;;1968891;;;Oude Koornmarkt;49;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1798197;BL0616;;;1968891;;;Oude Koornmarkt;49;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1798196;BL0616;;;1968891;;;Oude Koornmarkt;49;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1798198;BL0616;;;1968891;;;Oude Koornmarkt;49;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1807427;BL0616;;;1968899;;;Oude Koornmarkt;51;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1811015;BL0616;;;1968902;;;Oude Koornmarkt;53;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1811017;BL0616;;;1968902;;;Oude Koornmarkt;53;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1811016;BL0616;;;1968902;;;Oude Koornmarkt;53;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;10376631;BL0616;;;1968966;;;Oude Koornmarkt;65;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1844117;BL0613;;;1968968;;;Oude Koornmarkt;71;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1843938;BL0613;;;1968968;;;Oude Koornmarkt;71;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1844034;BL0613;;;1968968;;;Oude Koornmarkt;71;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;11136318;BL0613;;;1968970;;;Oude Koornmarkt;73;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1846564;BL0613;;;1968970;;;Oude Koornmarkt;73;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;11136319;BL0613;;;1968970;;;Oude Koornmarkt;73;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1693603;BL0622;;;1990847;;;Lijnwaadmarkt;2;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1775779;BL0622;;;1990850;;;Lijnwaadmarkt;4;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1824143;BL0622;;;1990857;;;Lijnwaadmarkt;6;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1855769;BL0622;;;1990861;;;Lijnwaadmarkt;8;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1620824;BL0622;;;1990865;;;Lijnwaadmarkt;10;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1655027;BL0622;;;1990873;;;Lijnwaadmarkt;14;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;11136222;BL0607;;;1992418;;;Lombardenstraat;4;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1824129;BL0607;;;1992421;;;Lombardenstraat;6;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1637959;BL0607;;;1992428;;;Lombardenstraat;12;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1638109;BL0607;;;1992428;;;Lombardenstraat;12;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1637724;BL0607;;;1992428;;;Lombardenstraat;12;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1638477;BL0607;;;1992428;;;Lombardenstraat;12;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1668417;BL0607;;;1992434;;;Lombardenstraat;16;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1668419;BL0607;;;1992434;;;Lombardenstraat;16;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1668418;BL0607;;;1992434;;;Lombardenstraat;16;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1680023;BL0607;;;1992438;;;Lombardenstraat;18;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1680028;BL0607;;;1992438;;;Lombardenstraat;18;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1680027;BL0607;;;1992438;;;Lombardenstraat;18;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1680026;BL0607;;;1992438;;;Lombardenstraat;18;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1680025;BL0607;;;1992438;;;Lombardenstraat;18;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1680022;BL0607;;;1992438;;;Lombardenstraat;18;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1680024;BL0607;;;1992438;;;Lombardenstraat;18;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1706721;BL0607;;;1992442;;;Lombardenstraat;22;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1706290;BL0607;;;1992442;;;Lombardenstraat;22;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1706389;BL0607;;;1992442;;;Lombardenstraat;22;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1706806;BL0607;;;1992442;;;Lombardenstraat;22;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1706722;BL0607;;;1992442;;;Lombardenstraat;22;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1706568;BL0607;;;1992442;;;Lombardenstraat;22;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1706388;BL0607;;;1992442;;;Lombardenstraat;22;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1706289;BL0607;;;1992442;;;Lombardenstraat;22;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1706567;BL0607;;;1992442;;;Lombardenstraat;22;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1725164;BL0607;;;1992448;;;Lombardenstraat;26;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;11136227;BL0607;;;1992449;;;Lombardenstraat;28;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1744889;BL0607;;;1992452;;;Lombardenstraat;30;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;11136228;BL0607;;;1992456;;;Lombardenstraat;34;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1763541;BL0607;;;1992459;;;Lombardenstraat;36;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1802938;BL0605;;;1998288;;;Kleine Markt;5;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1630596;BL0605;;;1998308;;;Kleine Markt;11;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1630603;BL0605;;;1998308;;;Kleine Markt;11;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1630594;BL0605;;;1998308;;;Kleine Markt;11;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1630597;BL0605;;;1998308;;;Kleine Markt;11;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1630598;BL0605;;;1998308;;;Kleine Markt;11;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1630600;BL0605;;;1998308;;;Kleine Markt;11;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1630601;BL0605;;;1998308;;;Kleine Markt;11;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1630595;BL0605;;;1998308;;;Kleine Markt;11;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1630602;BL0605;;;1998308;;;Kleine Markt;11;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1630599;BL0605;;;1998308;;;Kleine Markt;11;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1647951;BL0605;;;1998314;;;Kleine Markt;13;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1620859;BL0603;;;1999498;;;Mechelseplein;10;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1655071;BL0603;;;1999501;;;Mechelseplein;14;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1666635;BL0603;;;1999507;;;Mechelseplein;16;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1666181;BL0603;;;1999507;;;Mechelseplein;16;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1666557;BL0603;;;1999507;;;Mechelseplein;16;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1666357;BL0603;;;1999507;;;Mechelseplein;16;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1680057;BL0603;;;1999509;;;Mechelseplein;18;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1708437;BL0603;;;1999513;;;Mechelseplein;22;A;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1717319;BL0603;;;1999515;;;Mechelseplein;24;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1661940;BL0624;;;2001912;;;Melkmarkt;15;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1674498;BL0624;;;2001915;;;Melkmarkt;17;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;11136248;BL0623;;;2001916;;;Melkmarkt;18;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1683221;BL0624;;;2001918;;;Melkmarkt;19;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1683856;BL0624;;;2001918;;;Melkmarkt;19;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1683431;BL0624;;;2001918;;;Melkmarkt;19;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1683595;BL0624;;;2001918;;;Melkmarkt;19;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1684246;BL0624;;;2001918;;;Melkmarkt;19;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1696455;BL0623;;;2001921;;;Melkmarkt;20;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1696138;BL0623;;;2001921;;;Melkmarkt;20;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1696592;BL0623;;;2001921;;;Melkmarkt;20;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1696866;BL0623;;;2001921;;;Melkmarkt;20;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1696648;BL0623;;;2001921;;;Melkmarkt;20;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1728964;BL0624;;;2001928;;;Melkmarkt;27;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1728966;BL0624;;;2001928;;;Melkmarkt;27;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1728967;BL0624;;;2001928;;;Melkmarkt;27;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1728965;BL0624;;;2001928;;;Melkmarkt;27;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;11136249;BL0624;;;2001931;;;Melkmarkt;29;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1744891;BL0622;;;2001933;;;Melkmarkt;30;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1751740;BL0622;;;2001937;;;Melkmarkt;32;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1757771;BL0622;;;2001940;;;Melkmarkt;34;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;10367889;BL0618;;;2001942;;;Melkmarkt;35;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;10359439;BL0618;;;2001942;;;Melkmarkt;35;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1763543;BL0622;;;2001945;;;Melkmarkt;36;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1766308;BL0618;;;2001946;;;Melkmarkt;37;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1771381;BL0618;;;2001948;;;Melkmarkt;39;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1783323;BL0617;;;2001958;;;Melkmarkt;42;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1783325;BL0617;;;2001958;;;Melkmarkt;42;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1783324;BL0617;;;2001958;;;Melkmarkt;42;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;10373786;BL0624;;;2027587;;;Korte Nieuwstraat;8;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;10373948;BL0624;;;2027587;;;Korte Nieuwstraat;8;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;10373947;BL0624;;;2027587;;;Korte Nieuwstraat;8;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;10373783;BL0624;;;2027587;;;Korte Nieuwstraat;8;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;10367890;BL0624;;;2027587;;;Korte Nieuwstraat;8;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;10373788;BL0624;;;2027587;;;Korte Nieuwstraat;8;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1620823;BL0624;;;2027591;;;Korte Nieuwstraat;10;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1640040;BL0624;;;2027602;;;Korte Nieuwstraat;12;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1655025;BL0624;;;2027607;;;Korte Nieuwstraat;14;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1666723;BL0624;;;2027610;;;Korte Nieuwstraat;16;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1666374;BL0624;;;2027610;;;Korte Nieuwstraat;16;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1666570;BL0624;;;2027610;;;Korte Nieuwstraat;16;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1666890;BL0624;;;2027610;;;Korte Nieuwstraat;16;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1666889;BL0624;;;2027610;;;Korte Nieuwstraat;16;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1680033;BL0624;;;2027615;;;Korte Nieuwstraat;18;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1698347;BL0624;;;2027621;;;Korte Nieuwstraat;20;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;10365461;BL0624;;;2027626;;;Korte Nieuwstraat;24;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1725165;BL0624;;;2027629;;;Korte Nieuwstraat;26;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1732596;BL0624;;;2027633;;;Korte Nieuwstraat;28;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1743179;BL0624;;;2027639;;;Korte Nieuwstraat;30;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1743357;BL0624;;;2027639;;;Korte Nieuwstraat;30;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1743398;BL0624;;;2027639;;;Korte Nieuwstraat;30;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1742902;BL0624;;;2027639;;;Korte Nieuwstraat;30;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1743356;BL0624;;;2027639;;;Korte Nieuwstraat;30;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1743175;BL0624;;;2027639;;;Korte Nieuwstraat;30;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1742900;BL0624;;;2027639;;;Korte Nieuwstraat;30;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1743029;BL0624;;;2027639;;;Korte Nieuwstraat;30;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1743286;BL0624;;;2027639;;;Korte Nieuwstraat;30;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1743399;BL0624;;;2027639;;;Korte Nieuwstraat;30;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;11136327;BL0605;;;2035161;;;Oudaan;4;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1775822;BL0605;;;2035161;;;Oudaan;4;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1775823;BL0605;;;2035161;;;Oudaan;4;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;11136252;BL0606;;;2035165;;;Oudaan;5;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1824183;BL0605;;;2035170;;;Oudaan;6;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1855800;BL0605;;;2035173;;;Oudaan;8;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1660541;BL0606;;;2035180;;;Oudaan;15;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;1660479;BL0606;;;2035180;;;Oudaan;15;;;;;;;;;;;;(L/B/S)U template
ANTWERPEN-WEST - FH06;10414447;BL0606;;;2035180;;;Oudaan;15;;;;;;;;;;;;(L/B/S)U template
