Projectnummer;Opdrachtnummer;Blok;Cluster NR;Building FID;LAM MK;BG Id;BG Name;Straat;Huisnummer;Huisnummer Toevoeging;Quadrant;SSV Date;Surveyor;Buildingtype;BT IFH;NR BU;NR LU;NR SU;UNITS TOTAL;Opdrachttemplate
HASSELT - FH01;2449583;BL0118;1;;2449583;;;Burgemeester Bollenstraat;28;;;16/nov/17;;SDU;SDU;0;1;0;1;BUILDING template
HASSELT - FH01;2449590;BL0118;1;;2449590;;;Burgemeester Bollenstraat;30;;;16/nov/17;;SDU;SDU;0;1;0;1;BUILDING template
HASSELT - FH01;4852571;BL0118;1;;4852571;;;Burgemeester Bollenstraat;32;;;16/nov/17;;SDU;SDU;0;1;0;1;BUILDING template
HASSELT - FH01;4063049;BL0118;1;;4063049;;;Burgemeester Bollenstraat;34;;;16/nov/17;;SDU;SDU;0;1;0;1;BUILDING template
HASSELT - FH01;2449594;BL0118;1;;2449594;;;Burgemeester Bollenstraat;36;;;16/nov/17;;SDU;SDU;0;1;0;1;BUILDING template
HASSELT - FH01;2449605;BL0118;1;;2449605;8563766;Burgemeester Bollenstraat 38-40;Burgemeester Bollenstraat;40;;;16/nov/17;;MDU;MDU;0;1;0;1;BUILDING template
HASSELT - FH01;2449607;BL0118;1;;2449607;;;Burgemeester Bollenstraat;42;;;16/nov/17;;SDU;SDU;0;1;0;1;BUILDING template
HASSELT - FH01;2449611;BL0118;1;;2449611;;;Burgemeester Bollenstraat;44;;;16/nov/17;;SDU;SDU;0;1;0;1;BUILDING template
HASSELT - FH01;2449615;BL0118;1;;2449615;;;Burgemeester Bollenstraat;46;;;16/nov/17;;SDU;SDU;0;1;0;1;BUILDING template
HASSELT - FH01;2449618;BL0118;1;;2449618;;;Burgemeester Bollenstraat;48;;;16/nov/17;;SDU;SDU;0;1;0;1;BUILDING template
HASSELT - FH01;2449621;BL0118;1;;2449621;;;Burgemeester Bollenstraat;50;;;16/nov/17;;SDU;SDU;0;1;0;1;BUILDING template
HASSELT - FH01;2449625;BL0118;1;;2449625;;;Burgemeester Bollenstraat;52;;;16/nov/17;;SDU;SDU;0;1;0;1;BUILDING template
HASSELT - FH01;2449628;BL0118;1;;2449628;;;Burgemeester Bollenstraat;54;;;16/nov/17;;SDU;SDU;0;1;0;1;BUILDING template
HASSELT - FH01;2449631;BL0118;1;;2449631;;;Burgemeester Bollenstraat;56;;;16/nov/17;;SDU;SDU;0;1;0;1;BUILDING template
HASSELT - FH01;2449633;BL0118;1;;2449633;;;Burgemeester Bollenstraat;58;;;16/nov/17;;SDU;SDU;0;1;0;1;BUILDING template
HASSELT - FH01;2449637;BL0118;1;;2449637;;;Burgemeester Bollenstraat;60;;;16/nov/17;;SDU;SDU;0;1;0;1;BUILDING template
HASSELT - FH01;2449638;BL0118;1;;2449638;;;Burgemeester Bollenstraat;62;;;16/nov/17;;SDU;SDU;0;1;0;1;BUILDING template
HASSELT - FH01;2449647;BL0118;1;;2449647;;;Burgemeester Bollenstraat;72;;;16/nov/17;;SDU;SDU;0;1;0;1;BUILDING template
HASSELT - FH01;5435960;BL0118;1;;5435960;;;Burgemeester Bollenstraat;14;A;;16/nov/17;;SDU;SDU;0;1;0;1;BUILDING template
HASSELT - FH01;4852627;BL0118;1;;4852627;;;Koningin Astridlaan;23;;;16/nov/17;;SDU;SDU;0;1;0;1;BUILDING template
HASSELT - FH01;2408239;BL0118;1;;2408239;;;Koningin Astridlaan;25;;;16/nov/17;;SDU;SDU;1;0;0;1;BUILDING template
HASSELT - FH01;2408241;BL0118;1;;2408241;;;Koningin Astridlaan;27;;;2018-10-01;Geert Stockman;SDU;SDU;1;0;0;1;BUILDING template
HASSELT - FH01;2408246;BL0118;1;;2408246;;;Koningin Astridlaan;31;;;16/nov/17;;SDU;SDU;0;1;0;1;BUILDING template
HASSELT - FH01;1145398;BL0118;1;;1145398;;;Manteliusstraat;4;;;2018-09-01;Geert Stockman;SDU;SDU;1;0;0;1;BUILDING template
HASSELT - FH01;2427801;BL0118;1;;2427801;;;Manteliusstraat;6;;;16/nov/17;;SDU;SDU;0;1;0;1;BUILDING template
HASSELT - FH01;2427828;BL0118;1;;2427828;;;Manteliusstraat;12;;;16/nov/17;;SDU;SDU;0;1;0;1;BUILDING template
HASSELT - FH01;2427842;BL0118;1;;2427842;;;Manteliusstraat;14;;;16/nov/17;;SDU;SDU;0;1;0;1;BUILDING template
HASSELT - FH01;2427850;BL0118;1;;2427850;;;Manteliusstraat;16;;;16/nov/17;;SDU;SDU;0;1;0;1;BUILDING template
HASSELT - FH01;4852553;BL0118;1;;4852553;;;Manteliusstraat;18;;;16/nov/17;;SDU;SDU;0;1;0;1;BUILDING template
HASSELT - FH01;4852556;BL0118;1;;4852556;;;Manteliusstraat;20;;;16/nov/17;;SDU;SDU;0;1;0;1;BUILDING template
HASSELT - FH01;1145397;BL0118;1;;1145397;;;Manteliusstraat;22;;;16/nov/17;;SDU;SDU;0;1;0;1;BUILDING template
HASSELT - FH01;654142;BL0118;1;;654142;;;Manteliusstraat;24;;;16/nov/17;;SDU;SDU;0;1;0;1;BUILDING template
HASSELT - FH01;2427881;BL0118;1;;2427881;;;Manteliusstraat;26;;;2018-09-01;Geert Stockman;SDU;SDU;0;1;0;1;BUILDING template
HASSELT - FH01;2427892;BL0118;1;;2427892;;;Manteliusstraat;30;;;16/nov/17;;SDU;SDU;0;1;0;1;BUILDING template
HASSELT - FH01;2427900;BL0118;1;;2427900;;;Manteliusstraat;32;;;16/nov/17;;SDU;SDU;0;1;0;1;BUILDING template
HASSELT - FH01;4226728;BL0118;1;;4226728;;;Manteliusstraat;34;;;16/nov/17;;SDU;SDU;0;1;0;1;BUILDING template
HASSELT - FH01;2427918;BL0118;1;;2427918;;;Manteliusstraat;36;;;16/nov/17;;SDU;SDU;0;1;0;1;BUILDING template
HASSELT - FH01;2427938;BL0118;1;;2427938;;;Manteliusstraat;40;;;16/nov/17;;SDU;SDU;0;1;0;1;BUILDING template
HASSELT - FH01;2427952;BL0118;1;;2427952;;;Manteliusstraat;42;;;16/nov/17;;SDU;SDU;0;1;0;1;BUILDING template
HASSELT - FH01;654140;BL0118;1;;654140;;;Manteliusstraat;44;;;16/nov/17;;SDU;SDU;0;1;0;1;BUILDING template
HASSELT - FH01;654138;BL0118;1;;654138;;;Manteliusstraat;46;;;16/nov/17;;SDU;SDU;0;1;0;1;BUILDING template
HASSELT - FH01;654143;BL0118;1;;654143;;;Manteliusstraat;48;;;16/nov/17;;SDU;SDU;1;0;0;1;BUILDING template
HASSELT - FH01;654101;BL0118;1;;654101;;;Melkvoetstraat;1;;;16/nov/17;;SDU;SDU;0;1;0;1;BUILDING template
HASSELT - FH01;654103;BL0118;1;;654103;;;Melkvoetstraat;3;;;16/nov/17;;SDU;SDU;0;1;0;1;BUILDING template
HASSELT - FH01;2428955;BL0118;1;;2428955;;;Melkvoetstraat;5;;;16/nov/17;;SDU;SDU;0;1;0;1;BUILDING template
HASSELT - FH01;4847241;BL0118;1;;4847241;;;Melkvoetstraat;7;;;16/nov/17;;SDU;SDU;0;1;0;1;BUILDING template
HASSELT - FH01;2428963;BL0118;1;;2428963;;;Melkvoetstraat;9;;;16/nov/17;;SDU;SDU;0;1;0;1;BUILDING template
HASSELT - FH01;4847245;BL0118;1;;4847245;;;Melkvoetstraat;11;;;16/nov/17;;SDU;SDU;0;1;0;1;BUILDING template
HASSELT - FH01;2428971;BL0118;1;;2428971;;;Melkvoetstraat;13;;;16/nov/17;;SDU;SDU;0;1;0;1;BUILDING template
HASSELT - FH01;2428975;BL0118;1;;2428975;;;Melkvoetstraat;15;;;16/nov/17;;SDU;SDU;0;1;0;1;BUILDING template
HASSELT - FH01;2428979;BL0118;1;;2428979;;;Melkvoetstraat;17;;;16/nov/17;;SDU;SDU;0;1;0;1;BUILDING template
HASSELT - FH01;2428986;BL0118;1;;2428986;;;Melkvoetstraat;19;;;16/nov/17;;SDU;SDU;0;1;0;1;BUILDING template
HASSELT - FH01;654105;BL0118;1;;654105;;;Melkvoetstraat;21;;;16/nov/17;;SDU;SDU;0;1;0;1;BUILDING template
HASSELT - FH01;654107;BL0118;1;;654107;;;Melkvoetstraat;23;;;16/nov/17;;SDU;SDU;0;1;0;1;BUILDING template
HASSELT - FH01;2428996;BL0118;1;;2428996;;;Melkvoetstraat;25;;;16/nov/17;;SDU;SDU;0;1;0;1;BUILDING template
HASSELT - FH01;2428998;BL0118;1;;2428998;;;Melkvoetstraat;27;;;16/nov/17;;SDU;SDU;0;1;0;1;BUILDING template
HASSELT - FH01;2429001;BL0118;1;;2429001;;;Melkvoetstraat;29;;;16/nov/17;;SDU;SDU;0;1;0;1;BUILDING template
HASSELT - FH01;2429004;BL0118;1;;2429004;;;Melkvoetstraat;31;;;16/nov/17;;SDU;SDU;0;1;0;1;BUILDING template
HASSELT - FH01;4181956;BL0118;1;;4181956;;;Melkvoetstraat;33;;;16/nov/17;;SDU;SDU;0;1;0;1;BUILDING template
HASSELT - FH01;2429009;BL0118;1;;2429009;;;Melkvoetstraat;35;;;16/nov/17;;SDU;SDU;0;1;0;1;BUILDING template
HASSELT - FH01;4151467;BL0118;1;;4151467;;;Melkvoetstraat;37;;;16/nov/17;;SDU;SDU;0;1;0;1;BUILDING template
HASSELT - FH01;2429012;BL0118;1;;2429012;;;Melkvoetstraat;39;;;16/nov/17;;SDU;SDU;0;1;0;1;BUILDING template
HASSELT - FH01;2429017;BL0118;1;;2429017;;;Melkvoetstraat;41;;;16/nov/17;;SDU;SDU;0;1;0;1;BUILDING template
HASSELT - FH01;654099;BL0118;1;;654099;;;Melkvoetstraat;43;;;16/nov/17;;SDU;SDU;0;1;0;1;BUILDING template
HASSELT - FH01;2442222;BL0119;1;;2442222;;;Thonissenlaan;14;;;16-nov-17;;SDU;SDU;1;0;0;1;BUILDING template
HASSELT - FH01;2442228;BL0119;1;;2442228;;;Thonissenlaan;16;;;2018-10-01;Geert Stockman;SDU;SDU;1;0;0;1;BUILDING template
HASSELT - FH01;2442300;BL0119;1;;2442300;;;Thonissenlaan;38;;;16-nov-17;;SDU;SDU;0;1;0;1;BUILDING template
HASSELT - FH01;70257;BL0119;1;;70257;;;Thonissenlaan;52;;;16-nov-17;;SDU;SDU;1;0;0;1;BUILDING template
HASSELT - FH01;1339373;BL0119;1;;1339373;;;Burgemeester Bollenstraat;3;;;16-nov-17;;SDU;SDU;1;0;0;1;BUILDING template
HASSELT - FH01;3966573;BL0119;1;;3966573;;;Burgemeester Bollenstraat;19;;;2018-10-05;Geert Stockman;SDU;SDU;0;1;0;1;BUILDING template
HASSELT - FH01;4867181;BL0119;1;;4867181;Burgemeestersstraat 21 + 23 + 25;;Burgemeester Bollenstraat;23;;;16-nov-17;;SDU;SDU;0;1;0;1;BUILDING template
HASSELT - FH01;2408222;BL0119;1;;2408222;;;Koningin Astridlaan;3;;;16-nov-17;;SDU;SDU;0;1;0;1;BUILDING template
HASSELT - FH01;2442410;BL0120;1;;2442410;;;Thonissenlaan;60;;;16-nov-17;;SDU;SDU;0;1;0;1;BUILDING template
HASSELT - FH01;2442413;BL0120;1;;2442413;;;Thonissenlaan;62;;;16-nov-17;;SDU;SDU;0;1;0;1;BUILDING template
HASSELT - FH01;2442415;BL0120;1;;2442415;;;Thonissenlaan;64;;;16-nov-17;;SDU;SDU;0;1;0;1;BUILDING template
HASSELT - FH01;70249;BL0120;1;;70249;;;Thonissenlaan;82;;;2018-09-01;Geert Stockman;SDU;SDU;1;0;0;1;BUILDING template
HASSELT - FH01;2442440;BL0120;1;;2442440;;;Thonissenlaan;88;;;16-nov-17;;SDU;SDU;0;1;0;1;BUILDING template
HASSELT - FH01;2442390;BL0120;1;;2442390;;;Thonissenlaan;56;A;;2018-09-12;Geert Stockman;SDU;SDU;1;0;0;1;BUILDING template
HASSELT - FH01;2427773;BL0121;1;;2427773;;;Manteliusstraat;3;;;16/nov/17;;SDU;SDU;0;1;0;1;BUILDING template
HASSELT - FH01;2427792;BL0121;1;;2427792;;;Manteliusstraat;5;;;16/nov/17;;SDU;SDU;0;1;0;1;BUILDING template
HASSELT - FH01;4867201;BL0121;1;;4867201;;;Manteliusstraat;7;;;16/nov/17;;SDU;SDU;0;1;0;1;BUILDING template
HASSELT - FH01;4867205;BL0121;1;;4867205;;;Manteliusstraat;9;;;16/nov/17;;SDU;SDU;0;1;0;1;BUILDING template
HASSELT - FH01;2427819;BL0121;1;;2427819;;;Manteliusstraat;11;;;16/nov/17;;SDU;SDU;0;1;0;1;BUILDING template
HASSELT - FH01;2427834;BL0121;1;;2427834;;;Manteliusstraat;13;;;16/nov/17;;SDU;SDU;0;1;0;1;BUILDING template
HASSELT - FH01;2427845;BL0121;1;;2427845;;;Manteliusstraat;15;;;16/nov/17;;SDU;SDU;0;1;0;1;BUILDING template
HASSELT - FH01;2427856;BL0121;1;;2427856;;;Manteliusstraat;17;;;16/nov/17;;SDU;SDU;0;1;0;1;BUILDING template
HASSELT - FH01;2427863;BL0121;1;;2427863;;;Manteliusstraat;19;;;16/nov/17;;SDU;SDU;1;0;0;1;BUILDING template
HASSELT - FH01;2427883;BL0121;1;;2427883;;;Manteliusstraat;27;;;16/nov/17;;SDU;SDU;0;1;0;1;BUILDING template
HASSELT - FH01;2427885;BL0121;1;;2427885;;;Manteliusstraat;29;;;16/nov/17;;SDU;SDU;1;0;0;1;BUILDING template
HASSELT - FH01;2427897;BL0121;1;;2427897;;;Manteliusstraat;31;;;16/nov/17;;SDU;SDU;0;1;0;1;BUILDING template
HASSELT - FH01;2427907;BL0121;1;;2427907;;;Manteliusstraat;33;;;16/nov/17;;SDU;SDU;0;1;0;1;BUILDING template
HASSELT - FH01;2427912;BL0121;1;;2427912;;;Manteliusstraat;35;;;16/nov/17;;SDU;SDU;0;1;0;1;BUILDING template
HASSELT - FH01;2427920;BL0121;1;;2427920;;;Manteliusstraat;37;;;16/nov/17;;SDU;SDU;0;1;0;1;BUILDING template
HASSELT - FH01;2427930;BL0121;1;;2427930;;;Manteliusstraat;39;;;16/nov/17;;SDU;SDU;0;1;0;1;BUILDING template
HASSELT - FH01;2427945;BL0121;1;;2427945;;;Manteliusstraat;41;;;16/nov/17;;SDU;SDU;0;1;0;1;BUILDING template
HASSELT - FH01;2427958;BL0121;1;;2427958;;;Manteliusstraat;43;;;16/nov/17;;SDU;SDU;0;1;0;1;BUILDING template
HASSELT - FH01;4867240;BL0121;1;;4867240;;;Manteliusstraat;45;;;16/nov/17;;SDU;SDU;0;1;0;1;BUILDING template
HASSELT - FH01;2427963;BL0121;1;;2427963;;;Manteliusstraat;47;;;16/nov/17;;SDU;SDU;1;0;0;1;BUILDING template
HASSELT - FH01;2427967;BL0121;1;;2427967;;;Manteliusstraat;49;;;16/nov/17;;SDU;SDU;0;1;0;1;BUILDING template
