Projectnummer;Opdrachtnummer;Blok;Cluster NR;Building FID;LAM MK;BG Id;BG Name;Straat;Huisnummer;Huisnummer Toevoeging;Quadrant;SSV Date;Surveyor;Buildingtype;NR BU;NR LU;NR SU;UNITS TOTAL;Opdrachttemplate
KNOKKE-HEIST - FH10;294984;BL1018;;31668582;294984;;;Phillippartpad;5;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;295115;BL1015;;31668604;295115;;;Phillippartpad;6;;;;Hidde Kiekens;MDU;0;8;1;9;BUILDING template
KNOKKE-HEIST - FH10;9857;BL1019;;31668989;9857;;;Phillippartpad;8;;;;Hidde Kiekens;MDU;0;6;1;7;BUILDING template
KNOKKE-HEIST - FH10;293767;BL1021;;31668538;293767;;;Poststraat;1;;;;Hidde Kiekens;SDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH10;293761;BL1031;;31668535;293761;;;Poststraat;11;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;2765704;BL1030;;31668400;2765704;;;Poststraat;12;;;;Hidde Kiekens;MDU;0;2;0;2;BUILDING template
KNOKKE-HEIST - FH10;293772;BL1030;;1803593;293772;;;Poststraat;18;;;;Hidde Kiekens;MDU;1;1;0;2;BUILDING template
KNOKKE-HEIST - FH10;293763;BL1030;;31668536;293763;;;Poststraat;2;;;;Hidde Kiekens;MDU;1;3;0;4;BUILDING template
KNOKKE-HEIST - FH10;6524200;BL1030;;33578748;6524200;;;Poststraat;20;;;;Hidde Kiekens;SDU;0;0;0;0;BUILDING template
KNOKKE-HEIST - FH10;1322186;BL1030;;31668231;1322186;;;Poststraat;22;;;;Hidde Kiekens;MDU;0;3;0;3;BUILDING template
KNOKKE-HEIST - FH10;4335995;BL1030;;31668763;4335995;;;Poststraat;26;;;;Hidde Kiekens;SDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH10;2765713;BL1030;;31668401;2765713;;;Poststraat;28;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;NB-83013c63283;BL1021;;;NB-83013c63283;;;Poststraat;3;;;2020-05-15;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;4335996;BL1030;;31668764;4335996;;;Poststraat;30;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;293765;BL1030;;31668537;293765;;;Poststraat;32;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;5418244;BL1021;;31668801;5418244;;;Poststraat;5;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;2765700;BL1030;;31668397;2765700;;;Poststraat;6;;;;Hidde Kiekens;MDU;1;3;0;4;BUILDING template
KNOKKE-HEIST - FH10;293769;BL1031;;31668539;293769;;;Poststraat;7;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;2765702;BL1031;;31668399;2765702;;;Poststraat;9;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;296698;BL1034;;31668697;296698;;;Prinsjespad;2;;;;Maayken Vanfleteren;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;296699;BL1049;;31668698;296699;;;Prinsjespad;3;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;2765715;BL1034;;31668402;2765715;;;Prinsjespad;4;;;;Maayken Vanfleteren;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;293596;BL1035;;31668474;293596;;;Prinsjespad;5;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;296697;BL1034;;31668696;296697;;;Prinsjespad;6;;;;Maayken Vanfleteren;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;293595;BL1034;;31668473;293595;;;Prinsjespad;8;;;;Maayken Vanfleteren;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;293742;BL1047;;31668527;293742;;;Rondeweg;1;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;293744;BL1037;;31668528;293744;;;Rondeweg;2;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;293740;BL1047;;31668526;293740;;;Rondeweg;3;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;293746;BL1037;;31668529;293746;;;Rondeweg;4;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;296716;BL1047;;31668714;296716;;;Rondeweg;5;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;4337107;BL1046;;31668787;4337107;;;Rondeweg;6;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;2765833;BL1046;;31668403;2765833;;;Rondeweg;8;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;295587;BL1009;;31668674;295587;;;Sint-Michielsplein;2;;;;Maayken Vanfleteren;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;2766573;BL1009;;31668404;2766573;;;Sint-Michielsplein;4;;;;Maayken Vanfleteren;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;295586;BL1009;;31668673;295586;;;Sint-Michielsplein;8;;;;Maayken Vanfleteren;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;296714;BL1048;;31668712;296714;;;Van Cailliedreef;1;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;293700;BL1036;;31668508;293700;;;Van Cailliedreef;10;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;293712;BL1047;;31668512;293712;;;Van Cailliedreef;11;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;293709;BL1036;;31668511;293709;;;Van Cailliedreef;12;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;293685;BL1037;;31668505;293685;;;Van Cailliedreef;13;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;293702;BL1036;;31668509;293702;;;Van Cailliedreef;14;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;293681;BL1037;;31668504;293681;;;Van Cailliedreef;15;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;293706;BL1036;;31668510;293706;;;Van Cailliedreef;16;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;296715;BL1049;;31668713;296715;;;Van Cailliedreef;2;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;2758582;BL1048;;31668251;2758582;;;Van Cailliedreef;3;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;2758583;BL1048;;31668252;2758583;;;Van Cailliedreef;5;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;2758584;BL1049;;31668253;2758584;;;Van Cailliedreef;6;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;293691;BL1048;;31668506;293691;;;Van Cailliedreef;7;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;293694;BL1047;;31668507;293694;;;Van Cailliedreef;9;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;295433;BL1040;;31668629;295433;;;Van Hoenackerpad;10;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;2760495;BL1040;;31668348;2760495;;;Van Hoenackerpad;12;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;295435;BL1027;;31668630;295435;;;Van Hoenackerpad;2;;;;Maayken Vanfleteren;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;2760492;BL1027;;31668347;2760492;;;Van Hoenackerpad;4;;;;Maayken Vanfleteren;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;295429;BL1039;;31668627;295429;;;Van Hoenackerpad;5;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;295436;BL1027;;31668631;295436;;;Van Hoenackerpad;6;;;;Maayken Vanfleteren;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;295437;BL1039;;31668632;295437;;;Van Hoenackerpad;7;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;295431;BL1040;;31668628;295431;;;Van Hoenackerpad;8;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;295374;BL1043;;31668610;295374;;;Van Hoenackerpad;9;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;4337202;BL1033;;31668795;4337202;;;Vandaelelaan;10;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;2758715;BL1033;;31668259;2758715;;;Vandaelelaan;12;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;2758716;BL1033;;31668260;2758716;;;Vandaelelaan;14;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;296703;BL1033;;31668701;296703;;;Vandaelelaan;16;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;296704;BL1033;;31668702;296704;;;Vandaelelaan;18;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;296700;BL1033;;31668699;296700;;;Vandaelelaan;2;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;296702;BL1034;;31668700;296702;;;Vandaelelaan;3;;;;Maayken Vanfleteren;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;2758710;BL1033;;31668254;2758710;;;Vandaelelaan;4;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;2758711;BL1034;;31668255;2758711;;;Vandaelelaan;5;;;;Maayken Vanfleteren;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;2758712;BL1033;;31668256;2758712;;;Vandaelelaan;6;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;2758713;BL1034;;31668257;2758713;;;Vandaelelaan;7;;;;Maayken Vanfleteren;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;2758714;BL1033;;31668258;2758714;;;Vandaelelaan;8;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;293725;BL1034;;31668519;293725;;;Vandaelelaan;9;;;;Maayken Vanfleteren;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;2767410;BL1010;;31668409;2767410;;;Vossenhul;10;;;;Maayken Vanfleteren;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;4057832;BL1024;;31668744;4057832;;;Vossenhul;11;;;;Maayken Vanfleteren;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;292979;BL1010;;31668445;292979;;;Vossenhul;12;;;;Maayken Vanfleteren;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;2767412;BL1024;;31668410;2767412;;;Vossenhul;13;;;;Maayken Vanfleteren;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;292981;BL1011;;31668447;292981;;;Vossenhul;2;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;292980;BL1024;;31668446;292980;;;Vossenhul;3;;;;Maayken Vanfleteren;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;2767404;BL1011;;31668405;2767404;;;Vossenhul;4;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;2767406;BL1024;;31668406;2767406;;;Vossenhul;5;;;;Maayken Vanfleteren;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;2767407;BL1011;;31668407;2767407;;;Vossenhul;6;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;292983;BL1024;;31668449;292983;;;Vossenhul;7;;;;Maayken Vanfleteren;MDU;0;2;0;2;BUILDING template
KNOKKE-HEIST - FH10;2767408;BL1010;;31668408;2767408;;;Vossenhul;8;;;;Maayken Vanfleteren;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;292982;BL1024;;31668448;292982;;;Vossenhul;9;;;;Maayken Vanfleteren;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;2757770;BL1016;;33578835;2757770;;;Zeedijk-Albertstrand;433;;;;Maayken Vanfleteren;MDU;0;12;1;13;BUILDING template
KNOKKE-HEIST - FH10;2757772;BL1016;;33578851;2757772;;;Zeedijk-Albertstrand;434;;;;Maayken Vanfleteren;MDU;0;33;1;34;BUILDING template
KNOKKE-HEIST - FH10;295128;BL1016;;33578852;295128;;;Zeedijk-Albertstrand;436;;;;Maayken Vanfleteren;MDU;0;17;1;18;BUILDING template
KNOKKE-HEIST - FH10;2757777;BL1016;;33578855;2757777;;;Zeedijk-Albertstrand;439;;;;Maayken Vanfleteren;MDU;0;17;1;18;BUILDING template
KNOKKE-HEIST - FH10;2757778;BL1016;;33578888;2757778;;;Zeedijk-Albertstrand;440;;;;Maayken Vanfleteren;SDU;0;0;0;0;BUILDING template
KNOKKE-HEIST - FH10;2757781;BL1016;;33578856;2757781;;;Zeedijk-Albertstrand;441;;;;Maayken Vanfleteren;MDU;0;11;1;12;BUILDING template
KNOKKE-HEIST - FH10;2757782;BL1016;;33578857;2757782;;;Zeedijk-Albertstrand;442;;;;Maayken Vanfleteren;MDU;0;9;1;10;BUILDING template
KNOKKE-HEIST - FH10;2757783;BL1016;;33578865;2757783;;;Zeedijk-Albertstrand;443;;;;Maayken Vanfleteren;MDU;0;16;1;17;BUILDING template
KNOKKE-HEIST - FH10;2757785;BL1016;;33578875;2757785;;;Zeedijk-Albertstrand;444;;;;Maayken Vanfleteren;MDU;0;11;1;12;BUILDING template
KNOKKE-HEIST - FH10;2758982;BL1002;;31668262;2758982;;Patriottenstraat 70_Zeedijk-Duinbergen 300A-300B-301;Zeedijk-Duinbergen;301;;;;Hidde Kiekens;MDU;0;16;1;17;BUILDING template
KNOKKE-HEIST - FH10;2758983;BL1002;;31668263;2758983;;;Zeedijk-Duinbergen;302;;;;Hidde Kiekens;MDU;0;12;1;13;BUILDING template
KNOKKE-HEIST - FH10;2758985;BL1002;;31668264;2758985;;;Zeedijk-Duinbergen;303;;;;Hidde Kiekens;MDU;0;0;0;0;BUILDING template
KNOKKE-HEIST - FH10;2758986;BL1002;;33578933;2758986;;;Zeedijk-Duinbergen;304;;;;Hidde Kiekens;MDU;0;12;1;13;BUILDING template
KNOKKE-HEIST - FH10;2758987;BL1002;;31668265;2758987;;;Zeedijk-Duinbergen;305;;;;Hidde Kiekens;MDU;0;12;1;13;BUILDING template
KNOKKE-HEIST - FH10;2758988;BL1002;;31668266;2758988;;;Zeedijk-Duinbergen;306;;;;Hidde Kiekens;SDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH10;2758989;BL1002;;33578943;2758989;;;Zeedijk-Duinbergen;307;;;;Hidde Kiekens;MDU;0;20;1;21;BUILDING template
KNOKKE-HEIST - FH10;4336802;BL1002;;31668783;4336802;;;Zeedijk-Duinbergen;308;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;2758991;BL1002;;33578952;2758991;;;Zeedijk-Duinbergen;309;;;;Hidde Kiekens;MDU;0;6;0;6;BUILDING template
KNOKKE-HEIST - FH10;4336803;BL1002;;31668784;4336803;;;Zeedijk-Duinbergen;310;;;;Hidde Kiekens;MDU;0;10;1;11;BUILDING template
KNOKKE-HEIST - FH10;295594;BL1002;;31668678;295594;;;Zeedijk-Duinbergen;313;;;;Hidde Kiekens;MDU;0;33;1;34;BUILDING template
KNOKKE-HEIST - FH10;6524203;BL1002;;33578957;6524203;;;Zeedijk-Duinbergen;314;;;;Hidde Kiekens;SDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH10;295577;BL1002;;33578958;295577;;;Zeedijk-Duinbergen;315;;;;Hidde Kiekens;MDU;0;25;0;25;BUILDING template
KNOKKE-HEIST - FH10;295578;BL1002;;31668668;295578;;;Zeedijk-Duinbergen;316;;;;Hidde Kiekens;MDU;0;20;1;21;BUILDING template
KNOKKE-HEIST - FH10;2758994;BL1002;;33578959;2758994;;;Zeedijk-Duinbergen;317;;;;Hidde Kiekens;SDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH10;2758996;BL1002;;31668267;2758996;;;Zeedijk-Duinbergen;318;;;;Hidde Kiekens;MDU;0;11;1;12;BUILDING template
KNOKKE-HEIST - FH10;4335116;BL1002;;31668749;4335116;;;Zeedijk-Duinbergen;319;;;;Hidde Kiekens;MDU;0;0;0;0;BUILDING template
KNOKKE-HEIST - FH10;295572;BL1002;;31668664;295572;;;Zeedijk-Duinbergen;322;;;;Hidde Kiekens;MDU;0;0;0;0;BUILDING template
KNOKKE-HEIST - FH10;295573;BL1003;;31668665;295573;;;Zeedijk-Duinbergen;323;;;;Geert Stockman;MDU;0;0;0;0;BUILDING template
KNOKKE-HEIST - FH10;NB-830032488918;BL1003;;;NB-830032488918;;;Zeedijk-Duinbergen;324;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;2759001;BL1003;;31668269;2759001;;;Zeedijk-Duinbergen;325;;;;Geert Stockman;MDU;0;19;1;20;BUILDING template
KNOKKE-HEIST - FH10;2759002;BL1003;;31668270;2759002;;;Zeedijk-Duinbergen;326;;;;Geert Stockman;MDU;0;0;0;0;BUILDING template
KNOKKE-HEIST - FH10;2759004;BL1003;;33578960;2759004;;;Zeedijk-Duinbergen;327;;;;Geert Stockman;MDU;0;11;1;12;BUILDING template
KNOKKE-HEIST - FH10;2759005;BL1003;;31668272;2759005;;;Zeedijk-Duinbergen;328;;;;Geert Stockman;MDU;0;12;1;13;BUILDING template
KNOKKE-HEIST - FH10;295574;BL1003;;31668666;295574;;;Zeedijk-Duinbergen;331;;;;Geert Stockman;MDU;0;12;1;13;BUILDING template
KNOKKE-HEIST - FH10;295575;BL1003;;31668667;295575;;;Zeedijk-Duinbergen;332;;;;Geert Stockman;MDU;0;21;1;22;BUILDING template
KNOKKE-HEIST - FH10;295576;BL1003;;33578962;295576;;;Zeedijk-Duinbergen;333;;;;Geert Stockman;SDU;0;0;0;0;BUILDING template
KNOKKE-HEIST - FH10;293001;BL1003;;31668460;293001;;;Zeedijk-Duinbergen;334;;;;Geert Stockman;MDU;0;34;1;35;BUILDING template
KNOKKE-HEIST - FH10;293002;BL1003;;31668461;293002;;;Zeedijk-Duinbergen;335;;;;Geert Stockman;SDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH10;2759012;BL1003;;31668274;2759012;;;Zeedijk-Duinbergen;336;;;;Geert Stockman;MDU;0;29;1;30;BUILDING template
KNOKKE-HEIST - FH10;293003;BL1003;;31668462;293003;;;Zeedijk-Duinbergen;337;;;;Geert Stockman;SDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH10;5878109;BL1012;;31668982;5878109;;;Zeedijk-Duinbergen;385;;;;Maayken Vanfleteren;MDU;0;0;0;0;BUILDING template
KNOKKE-HEIST - FH10;296487;BL1004;;31668688;296487;;;Zeedijk-Duinbergen;388;;;;Maayken Vanfleteren;MDU;0;20;1;21;BUILDING template
KNOKKE-HEIST - FH10;2759018;BL1004;;31668275;2759018;;;Zeedijk-Duinbergen;391;;;;Maayken Vanfleteren;MDU;0;0;0;0;BUILDING template
KNOKKE-HEIST - FH10;6422955;BL1004;;33578966;6422955;;;Zeedijk-Duinbergen;395;A;;;Maayken Vanfleteren;SDU;0;0;0;0;BUILDING template
KNOKKE-HEIST - FH10;6430784;BL1004;;33578967;6430784;;;Zeedijk-Duinbergen;395;B;;;Maayken Vanfleteren;SDU;0;0;0;0;BUILDING template
KNOKKE-HEIST - FH10;2759025;BL1004;;31668276;2759025;;;Zeedijk-Duinbergen;398;;;;Maayken Vanfleteren;MDU;0;12;1;13;BUILDING template
KNOKKE-HEIST - FH10;1504176;BL1004;;33578970;1504176;;;Zeedijk-Duinbergen;399;;;;Maayken Vanfleteren;SDU;0;0;0;0;BUILDING template
KNOKKE-HEIST - FH10;2759026;BL1004;;31668277;2759026;;;Zeedijk-Duinbergen;400;;;;Maayken Vanfleteren;MDU;0;22;1;23;BUILDING template
KNOKKE-HEIST - FH10;2759030;BL1004;;33578974;2759030;;;Zeedijk-Duinbergen;402;;;;Maayken Vanfleteren;MDU;0;36;1;37;BUILDING template
KNOKKE-HEIST - FH10;2759032;BL1004;;33578975;2759032;;;Zeedijk-Duinbergen;403;;;;Maayken Vanfleteren;SDU;0;0;0;0;BUILDING template
KNOKKE-HEIST - FH10;2759033;BL1004;;33578976;2759033;;;Zeedijk-Duinbergen;404;;;;Maayken Vanfleteren;SDU;0;0;0;0;BUILDING template
KNOKKE-HEIST - FH10;2759034;BL1004;;31668278;2759034;;;Zeedijk-Duinbergen;405;;;;Maayken Vanfleteren;MDU;1;10;0;11;BUILDING template
KNOKKE-HEIST - FH10;4336898;BL1004;;31668785;4336898;;;Zeedijk-Duinbergen;406;;;;Maayken Vanfleteren;MDU;0;0;0;0;BUILDING template
KNOKKE-HEIST - FH10;2759036;BL1004;;33578977;2759036;;;Zeedijk-Duinbergen;407;;;;Maayken Vanfleteren;MDU;0;10;1;11;BUILDING template
KNOKKE-HEIST - FH10;2759037;BL1004;;31668279;2759037;;;Zeedijk-Duinbergen;408;;;;Maayken Vanfleteren;MDU;0;23;1;24;BUILDING template
KNOKKE-HEIST - FH10;294235;BL1004;;31668571;294235;;;Zeedijk-Duinbergen;409;;;;Maayken Vanfleteren;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;294236;BL1005;;31668572;294236;;;Zeedijk-Duinbergen;411;;;;Geert Stockman;MDU;0;7;1;8;BUILDING template
KNOKKE-HEIST - FH10;294237;BL1005;;31668574;294237;;;Zeedijk-Duinbergen;412;;;;Geert Stockman;MDU;0;23;1;24;BUILDING template
KNOKKE-HEIST - FH10;294238;BL1005;;31668575;294238;;;Zeedijk-Duinbergen;413;;;;Geert Stockman;MDU;0;29;1;30;BUILDING template
KNOKKE-HEIST - FH10;294243;BL1005;;31668577;294243;;;Zeedijk-Duinbergen;414;;;;Geert Stockman;SDU;0;0;0;0;BUILDING template
KNOKKE-HEIST - FH10;2759040;BL1005;;31668281;2759040;;;Zeedijk-Duinbergen;415;;;;Geert Stockman;MDU;0;28;1;29;BUILDING template
KNOKKE-HEIST - FH10;5579329;BL1005;;33578979;5579329;;;Zeedijk-Duinbergen;416;;;;Geert Stockman;SDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH10;294239;BL1005;;31668576;294239;;;Zeedijk-Duinbergen;417;;;;Geert Stockman;MDU;0;7;1;8;BUILDING template
KNOKKE-HEIST - FH10;302676;BL1001;;31668737;302676;;;Zeedijk-Heist;299;;;;Hidde Kiekens;SDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH10;295579;BL1003;;33578755;295579;;;Zeegrasstraat;1;;;;Geert Stockman;SDU;0;0;0;0;BUILDING template
KNOKKE-HEIST - FH10;2767854;BL1003;;31668417;2767854;;;Zeegrasstraat;11;;;;Geert Stockman;MDU;0;8;1;9;BUILDING template
KNOKKE-HEIST - FH10;2767855;BL1003;;31668421;2767855;;;Zeegrasstraat;13;;;;Geert Stockman;MDU;0;8;1;9;BUILDING template
KNOKKE-HEIST - FH10;2767857;BL1002;;31668422;2767857;;;Zeegrasstraat;14;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;295580;BL1003;;31668669;295580;;;Zeegrasstraat;15;;;;Geert Stockman;MDU;0;8;1;9;BUILDING template
KNOKKE-HEIST - FH10;295424;BL1027;;31668621;295424;;;Zeegrasstraat;17;;;;Maayken Vanfleteren;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;295425;BL1027;;31668622;295425;;;Zeegrasstraat;19;;;;Maayken Vanfleteren;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;295428;BL1040;;31668626;295428;;;Zeegrasstraat;21;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;295583;BL1009;;31668671;295583;;;Zeegrasstraat;22;;;;Maayken Vanfleteren;MDU;0;5;1;6;BUILDING template
KNOKKE-HEIST - FH10;2767858;BL1040;;31668423;2767858;;;Zeegrasstraat;23;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;3939669;BL1009;;33578756;3939669;;;Zeegrasstraat;24;;;;Maayken Vanfleteren;MDU;0;3;0;3;BUILDING template
KNOKKE-HEIST - FH10;6465861;BL1009;;33578760;6465861;;;Zeegrasstraat;24;A;;;Maayken Vanfleteren;SDU;0;0;0;0;BUILDING template
KNOKKE-HEIST - FH10;2767860;BL1040;;31668424;2767860;;;Zeegrasstraat;25;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;2767861;BL1009;;31668425;2767861;;;Zeegrasstraat;26;;;;Maayken Vanfleteren;MDU;0;6;1;7;BUILDING template
KNOKKE-HEIST - FH10;6418857;BL1009;;33578765;6418857;;;Zeegrasstraat;26;A;;;Maayken Vanfleteren;SDU;0;0;0;0;BUILDING template
KNOKKE-HEIST - FH10;5418243;BL1009;;31668800;5418243;;;Zeegrasstraat;26;B;;;Maayken Vanfleteren;MDU;0;0;0;0;BUILDING template
KNOKKE-HEIST - FH10;2767862;BL1040;;31668426;2767862;;;Zeegrasstraat;27;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;2767863;BL1009;;31668427;2767863;;;Zeegrasstraat;28;;;;Maayken Vanfleteren;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;6240031;BL1009;;33578775;6240031;;;Zeegrasstraat;28;A;;;Maayken Vanfleteren;SDU;0;0;0;0;BUILDING template
KNOKKE-HEIST - FH10;295427;BL1040;;31668625;295427;;;Zeegrasstraat;29;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;295584;BL1009;;31668672;295584;;;Zeegrasstraat;30;;;;Maayken Vanfleteren;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;296978;BL1025;;31668733;296978;;;Zeegrasstraat;32;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;296979;BL1025;;31668734;296979;;;Zeegrasstraat;34;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;296976;BL1026;;31668732;296976;;;Zeegrasstraat;36;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;295423;BL1041;;31668620;295423;;;Zeegrasstraat;38;;;;Maayken Vanfleteren;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;4336423;BL1041;;31668771;4336423;;;Zeegrasstraat;40;;;;Maayken Vanfleteren;SDU;0;1;0;1;BUILDING template
