OpdrachtID;Projectnummer;Straat;Huisnummer;Huisnummer Toevoeging;Postcode;Plaats;xPos;yPos;Opdrachtnummer;LAM MK;Opdrachttemplate;Adres
774500;ANTWERPEN-WEST - FH09;Tabakvest;98;;2000;Antwerpen;152857,89;211523,15;NB-Antw98ad1c86;NB-Antw98ad1c86;BUILDING template;Tabakvest 98 2000 Antwerpen
774245;ANTWERPEN-WEST - FH09;Langegang;3;;2000;Antwerpen;153024,29;211853,0;NB-Antw300c096;NB-Antw300c096;BUILDING template;Langegang 3 2000 Antwerpen
774502;ANTWERPEN-WEST - FH09;Tabakvest;102;;2000;Antwerpen;152847,37;211506,91;NB-Antw102be7200;NB-Antw102be7200;BUILDING template;Tabakvest 102 2000 Antwerpen
774504;ANTWERPEN-WEST - FH09;Tabakvest;106;;2000;Antwerpen;152800,28;211449,48;NB-Antw106d2dc19;NB-Antw106d2dc19;BUILDING template;Tabakvest 106 2000 Antwerpen
774249;ANTWERPEN-WEST - FH09;Langegang;27;;2000;Antwerpen;153026,99;211754,06;NB-Antw27180a12;NB-Antw27180a12;BUILDING template;Langegang 27 2000 Antwerpen
774251;ANTWERPEN-WEST - FH09;Leopoldplaats;6;A;2000;Antwerpen;152718,55;211406,54;NB-Antw6Ad034;NB-Antw6Ad034;BUILDING template;Leopoldplaats 6 A 2000 Antwerpen
774508;ANTWERPEN-WEST - FH09;Tabakvest;108;;2000;Antwerpen;152800,7;211455,26;NB-Antw108e68734;NB-Antw108e68734;BUILDING template;Tabakvest 108 2000 Antwerpen
774253;ANTWERPEN-WEST - FH09;Leopoldplaats;7;;2000;Antwerpen;152723,55;211406,54;NB-Antw744e857;NB-Antw744e857;BUILDING template;Leopoldplaats 7 2000 Antwerpen
774510;ANTWERPEN-WEST - FH09;Tabakvest;112;B;2000;Antwerpen;152747,65;211500,94;NB-Antw112Bc858;NB-Antw112Bc858;BUILDING template;Tabakvest 112 B 2000 Antwerpen
774255;ANTWERPEN-WEST - FH09;Leopoldstraat;1;;2000;Antwerpen;152662,51;211749,08;NB-Antw1603281;NB-Antw1603281;BUILDING template;Leopoldstraat 1 2000 Antwerpen
