OpdrachtID;Projectnummer;Straat;Huisnummer;Huisnummer Toevoeging;Postcode;Plaats;xPos;yPos;Opdrachtnummer;LAM MK;Opdrachttemplate;Adres
817719;KNOKKE-HEIST - FH03;Leopoldlaan;34;;8300;Knokke-Heist;74659,0;226992,0;NB-83003400276;NB-83003400276;BUILDING template;Leopoldlaan 34 8300 Knokke-Heist
817720;KNOKKE-HEIST - FH03;Leopoldlaan;46;;8300;Knokke-Heist;74664,0;227030,0;NB-83004600277;NB-83004600277;BUILDING template;Leopoldlaan 46 8300 Knokke-Heist
817721;KNOKKE-HEIST - FH03;Leopoldlaan;48;;8300;Knokke-Heist;74669,0;227030,0;NB-83004800278;NB-83004800278;BUILDING template;Leopoldlaan 48 8300 Knokke-Heist
817722;KNOKKE-HEIST - FH03;Leopoldlaan;56;;8300;Knokke-Heist;74666,0;227060,0;NB-83005600279;NB-83005600279;BUILDING template;Leopoldlaan 56 8300 Knokke-Heist
817723;KNOKKE-HEIST - FH03;Leopoldlaan;57;;8300;Knokke-Heist;74639,0;227076,0;NB-83005700280;NB-83005700280;BUILDING template;Leopoldlaan 57 8300 Knokke-Heist
817724;KNOKKE-HEIST - FH03;Leopoldlaan;63;;8300;Knokke-Heist;74639,66;227089,15;NB-83006300281;NB-83006300281;BUILDING template;Leopoldlaan 63 8300 Knokke-Heist
817725;KNOKKE-HEIST - FH03;Leopoldlaan;64;;8300;Knokke-Heist;74669,0;227079,0;NB-83006400282;NB-83006400282;BUILDING template;Leopoldlaan 64 8300 Knokke-Heist
817726;KNOKKE-HEIST - FH03;Leopoldlaan;65;A;8300;Knokke-Heist;74644,0;227101,0;NB-830065A00283;NB-830065A00283;BUILDING template;Leopoldlaan 65 A 8300 Knokke-Heist
817727;KNOKKE-HEIST - FH03;Leopoldlaan;70;;8300;Knokke-Heist;74671,0;227102,0;NB-83007000284;NB-83007000284;BUILDING template;Leopoldlaan 70 8300 Knokke-Heist
817728;KNOKKE-HEIST - FH03;Leopoldlaan;78;;8300;Knokke-Heist;74676,0;227152,0;NB-83007800285;NB-83007800285;BUILDING template;Leopoldlaan 78 8300 Knokke-Heist
817729;KNOKKE-HEIST - FH03;Leopoldlaan;86;;8300;Knokke-Heist;74678,0;227177,0;NB-83008600286;NB-83008600286;BUILDING template;Leopoldlaan 86 8300 Knokke-Heist
817730;KNOKKE-HEIST - FH03;Leopoldlaan;94;;8300;Knokke-Heist;74681,0;227192,0;NB-83009400287;NB-83009400287;BUILDING template;Leopoldlaan 94 8300 Knokke-Heist
816451;KNOKKE-HEIST - FH03;Bayauxlaan;4;;8300;Knokke-Heist;74719,0;227123,0;NB-8300400161;NB-8300400161;BUILDING template;Bayauxlaan 4 8300 Knokke-Heist
817731;KNOKKE-HEIST - FH03;Leopoldlaan;102;;8300;Knokke-Heist;74683,0;227217,0;NB-830010200288;NB-830010200288;BUILDING template;Leopoldlaan 102 8300 Knokke-Heist
817732;KNOKKE-HEIST - FH03;Leopoldlaan;106;;8300;Knokke-Heist;74685,0;227229,0;NB-830010600289;NB-830010600289;BUILDING template;Leopoldlaan 106 8300 Knokke-Heist
817733;KNOKKE-HEIST - FH03;Leopoldlaan;136;;8300;Knokke-Heist;74705,0;227421,0;NB-830013600290;NB-830013600290;BUILDING template;Leopoldlaan 136 8300 Knokke-Heist
817734;KNOKKE-HEIST - FH03;Leopoldlaan;140;;8300;Knokke-Heist;74705,0;227434,0;NB-830014000291;NB-830014000291;BUILDING template;Leopoldlaan 140 8300 Knokke-Heist
816711;KNOKKE-HEIST - FH03;Dumortierlaan;45;;8300;Knokke-Heist;74852,0;227327,0;NB-83004500213;NB-83004500213;BUILDING template;Dumortierlaan 45 8300 Knokke-Heist
