File SSV Action;File SSV Status;File SSV Error;Area Type;Area FID;Area Version;Area Name;Zoning FID;Zoning Version;Zoning Name;Zoning Id;Zoning Tech;BG Id;BG Version;BG Name;BG SSV Action;BG SSV Status;BG SSV Error;BG Building SSV Action;BG Building SSV Status;BG Building SSV Error;Building FID;Building Version;LAM MK;LAM City Code;LAM Street Code;Street;Nr;Suffix;Zip;Municipality;Suburb;xPos;yPos;Name;Wall Mount;SS Reason;Number Floors;Height Cable;Orig VC Type;New VC Type;VC Method;Intro Tube;Prov Status;Prov Reason;Prov Planned;Prov Mod By;Prov Mod Date;Comments;SSV Flag;SSV Action;SSV Status;SSV Error;SSV Date;Seq;LU Key;Nature;Nr TPs;PBox;App;Block;Floor;OtherRef;CAD;CAD Details;CAD Type;CAD Type Descr;CAD SubType;Prov Status LU;Prov Reason LU;Prov Planned LU;Prov Mod By LU;Prov Mod Date LU;Comments LU;SSV Flag LU;SSV Action LU;SSV Status LU;SSV Error LU;SSV Date LU;planrrr_bid;planrrr_uid
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502595;'20200205115117;4347866;'33860000;'11010;Gulden-Vliesstraat;'16;';8300;Knokke-Heist;;'74653,57;'226762,34;;N;HEIGHT;5;9;Unknown;Unknown;A - Floorbox;None;B;BOWN;;;;;Y;MODIFY;;;';4;11289342;LU;1;;;;;;Y;;;;NA;B;BOWN;;;;;N;KEEP;;;';4347866;11289342
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502595;'20200205115117;4347866;'33860000;'11010;Gulden-Vliesstraat;'16;';8300;Knokke-Heist;;'74653,57;'226762,34;;N;HEIGHT;5;9;Unknown;Unknown;A - Floorbox;None;B;BOWN;;;;;Y;MODIFY;;;';5;11289343;LU;1;;;;;;Y;;;;NA;B;BOWN;;;;;N;KEEP;;;';4347866;11289343
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502595;'20200205115117;4347866;'33860000;'11010;Gulden-Vliesstraat;'16;';8300;Knokke-Heist;;'74653,57;'226762,34;;N;HEIGHT;5;9;Unknown;Unknown;A - Floorbox;None;B;BOWN;;;;;Y;MODIFY;;;';6;11289344;LU;1;;;;;;Y;;;;NA;B;BOWN;;;;;N;KEEP;;;';4347866;11289344
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502595;'20200205115117;4347866;'33860000;'11010;Gulden-Vliesstraat;'16;';8300;Knokke-Heist;;'74653,57;'226762,34;;N;HEIGHT;5;9;Unknown;Unknown;A - Floorbox;None;B;BOWN;;;;;Y;MODIFY;;;';7;11289345;LU;1;;;;;;Y;;;;NA;B;BOWN;;;;;N;KEEP;;;';4347866;11289345
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502138;'20200128085048;2760044;'33860000;'11010;Gulden-Vliesstraat;'17;';8300;Knokke-Heist;;'74635,541;'226737,603;;Y;NA;3;9;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';1;8349148;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;NA;;;;;;;N;KEEP;;;';2760044;8349148
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502138;'20200128085048;2760044;'33860000;'11010;Gulden-Vliesstraat;'17;';8300;Knokke-Heist;;'74635,541;'226737,603;;Y;NA;3;9;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';2;8349149;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;NA;;;;;;;N;KEEP;;;';2760044;8349149
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502138;'20200128085048;2760044;'33860000;'11010;Gulden-Vliesstraat;'17;';8300;Knokke-Heist;;'74635,541;'226737,603;;Y;NA;3;9;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';3;8349150;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;NA;;;;;;;N;KEEP;;;';2760044;8349150
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502533;'20200128085049;3939561;'33860000;'11010;Gulden-Vliesstraat;'19;';8300;Knokke-Heist;;'74627,577;'226738,3;;Y;NA;3;4;Unknown;Unknown;;None;;;;;;;Y;MODIFY;;;';1;8338768;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;NA;;;;;;;N;KEEP;;;';3939561;8338768
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502139;'20200129102916;2760045;'33860000;'11010;Gulden-Vliesstraat;'20;';8300;Knokke-Heist;;'74641,134;'226763,69;;N;IRREG;4;4;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';1;8351695;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;N;KEEP;;;';2760045;8351695
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502139;'20200129102916;2760045;'33860000;'11010;Gulden-Vliesstraat;'20;';8300;Knokke-Heist;;'74641,134;'226763,69;;N;IRREG;4;4;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';2;11078938;LU;1;;;;;;;;;;;;;;;;;N;KEEP;;;';2760045;11078938
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502139;'20200129102916;2760045;'33860000;'11010;Gulden-Vliesstraat;'20;';8300;Knokke-Heist;;'74641,134;'226763,69;;N;IRREG;4;4;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';3;11078939;LU;1;;;;;;;;;;;;;;;;;N;KEEP;;;';2760045;11078939
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502139;'20200129102916;2760045;'33860000;'11010;Gulden-Vliesstraat;'20;';8300;Knokke-Heist;;'74641,134;'226763,69;;N;IRREG;4;4;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';4;11078940;LU;1;;;;;;;;;;;;;;;;;N;KEEP;;;';2760045;11078940
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502139;'20200129102916;2760045;'33860000;'11010;Gulden-Vliesstraat;'20;';8300;Knokke-Heist;;'74641,134;'226763,69;;N;IRREG;4;4;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';5;11139397;SU;1;;;;;;;;;;;;;;;;;N;KEEP;;;';2760045;11139397
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502546;'20200205104740;4125900;'33860000;'11010;Gulden-Vliesstraat;'22;';8300;Knokke-Heist;;'74633,412;'226765,047;;N;IRREG;4;12;Unknown;Unknown;C - Precabled ONTP;None;B;BOWN;;;;;Y;MODIFY;;;';1;8332413;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;B;BOWN;;;;;N;KEEP;;;';4125900;8332413
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502546;'20200205104740;4125900;'33860000;'11010;Gulden-Vliesstraat;'22;';8300;Knokke-Heist;;'74633,412;'226765,047;;N;IRREG;4;12;Unknown;Unknown;C - Precabled ONTP;None;B;BOWN;;;;;Y;MODIFY;;;';2;8345246;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;B;BOWN;;;;;N;KEEP;;;';4125900;8345246
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502546;'20200205104740;4125900;'33860000;'11010;Gulden-Vliesstraat;'22;';8300;Knokke-Heist;;'74633,412;'226765,047;;N;IRREG;4;12;Unknown;Unknown;C - Precabled ONTP;None;B;BOWN;;;;;Y;MODIFY;;;';3;8345247;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;B;BOWN;;;;;N;KEEP;;;';4125900;8345247
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502546;'20200205104740;4125900;'33860000;'11010;Gulden-Vliesstraat;'22;';8300;Knokke-Heist;;'74633,412;'226765,047;;N;IRREG;4;12;Unknown;Unknown;C - Precabled ONTP;None;B;BOWN;;;;;Y;MODIFY;;;';4;8354275;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;B;BOWN;;;;;N;KEEP;;;';4125900;8354275
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502546;'20200205104740;4125900;'33860000;'11010;Gulden-Vliesstraat;'22;';8300;Knokke-Heist;;'74633,412;'226765,047;;N;IRREG;4;12;Unknown;Unknown;C - Precabled ONTP;None;B;BOWN;;;;;Y;MODIFY;;;';5;8354276;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;B;BOWN;;;;;N;KEEP;;;';4125900;8354276
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502546;'20200205104740;4125900;'33860000;'11010;Gulden-Vliesstraat;'22;';8300;Knokke-Heist;;'74633,412;'226765,047;;N;IRREG;4;12;Unknown;Unknown;C - Precabled ONTP;None;B;BOWN;;;;;Y;MODIFY;;;';6;8358883;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;B;BOWN;;;;;N;KEEP;;;';4125900;8358883
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502546;'20200205104740;4125900;'33860000;'11010;Gulden-Vliesstraat;'22;';8300;Knokke-Heist;;'74633,412;'226765,047;;N;IRREG;4;12;Unknown;Unknown;C - Precabled ONTP;None;B;BOWN;;;;;Y;MODIFY;;;';7;8363195;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;B;BOWN;;;;;N;KEEP;;;';4125900;8363195
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502546;'20200205104740;4125900;'33860000;'11010;Gulden-Vliesstraat;'22;';8300;Knokke-Heist;;'74633,412;'226765,047;;N;IRREG;4;12;Unknown;Unknown;C - Precabled ONTP;None;B;BOWN;;;;;Y;MODIFY;;;';8;11289038;SU;1;;;;;;Y;;;;APPART;B;BOWN;;;;;N;KEEP;;;';4125900;11289038
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502141;'20200128105120;2760049;'33860000;'11010;Gulden-Vliesstraat;'25;';8300;Knokke-Heist;;'74606,136;'226739,102;;Y;NA;4;12;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';1;8333998;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';2760049;8333998
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502141;'20200128105120;2760049;'33860000;'11010;Gulden-Vliesstraat;'25;';8300;Knokke-Heist;;'74606,136;'226739,102;;Y;NA;4;12;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';10;10556672;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';2760049;10556672
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502141;'20200128105120;2760049;'33860000;'11010;Gulden-Vliesstraat;'25;';8300;Knokke-Heist;;'74606,136;'226739,102;;Y;NA;4;12;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';11;10556673;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';2760049;10556673
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502141;'20200128105120;2760049;'33860000;'11010;Gulden-Vliesstraat;'25;';8300;Knokke-Heist;;'74606,136;'226739,102;;Y;NA;4;12;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';4;8346812;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';2760049;8346812
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502141;'20200128105120;2760049;'33860000;'11010;Gulden-Vliesstraat;'25;';8300;Knokke-Heist;;'74606,136;'226739,102;;Y;NA;4;12;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';6;8351138;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';2760049;8351138
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502141;'20200128105120;2760049;'33860000;'11010;Gulden-Vliesstraat;'25;';8300;Knokke-Heist;;'74606,136;'226739,102;;Y;NA;4;12;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';7;8351139;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';2760049;8351139
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502141;'20200128105120;2760049;'33860000;'11010;Gulden-Vliesstraat;'25;';8300;Knokke-Heist;;'74606,136;'226739,102;;Y;NA;4;12;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';9;10555898;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';2760049;10555898
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502141;'20200128105120;2760049;'33860000;'11010;Gulden-Vliesstraat;'25;';8300;Knokke-Heist;;'74606,136;'226739,102;;Y;NA;4;12;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';12;11287214;SU;1;;;;;;Y;;;;APPART;;;;;;;N;KEEP;;;';2760049;11287214
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502141;'20200128105120;2760049;'33860000;'11010;Gulden-Vliesstraat;'25;';8300;Knokke-Heist;;'74606,136;'226739,102;;Y;NA;4;12;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';13;11287215;SU;1;;;;;;Y;;;;APPART;;;;;;;N;KEEP;;;';2760049;11287215
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502142;'20200204100346;2760050;'33860000;'11010;Gulden-Vliesstraat;'26;';8300;Knokke-Heist;;'74621,099;'226766,403;;Y;NA;3;9;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';1;8363190;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;NA;;;;;;;N;KEEP;;;';2760050;8363190
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502142;'20200204100346;2760050;'33860000;'11010;Gulden-Vliesstraat;'26;';8300;Knokke-Heist;;'74621,099;'226766,403;;Y;NA;3;9;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';2;8363191;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;NA;;;;;;;N;KEEP;;;';2760050;8363191
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502142;'20200204100346;2760050;'33860000;'11010;Gulden-Vliesstraat;'26;';8300;Knokke-Heist;;'74621,099;'226766,403;;Y;NA;3;9;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';3;8363192;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;NA;;;;;;;N;KEEP;;;';2760050;8363192
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502143;'20200204100343;2760052;'33860000;'11010;Gulden-Vliesstraat;'28;';8300;Knokke-Heist;;'74615,3;'226765,681;;Y;NA;3;9;Unknown;Unknown;;None;;;;;;;Y;MODIFY;;;';1;8347380;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;NA;;;;;;;N;KEEP;;;';2760052;8347380
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502145;'20200204100342;2760054;'33860000;'11010;Gulden-Vliesstraat;'30;';8300;Knokke-Heist;;'74606,534;'226767,038;;Y;NA;3;9;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';1;8351135;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;NA;;;;;;;N;KEEP;;;';2760054;8351135
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502145;'20200204100342;2760054;'33860000;'11010;Gulden-Vliesstraat;'30;';8300;Knokke-Heist;;'74606,534;'226767,038;;Y;NA;3;9;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';2;8351136;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;NA;;;;;;;N;KEEP;;;';2760054;8351136
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502145;'20200204100342;2760054;'33860000;'11010;Gulden-Vliesstraat;'30;';8300;Knokke-Heist;;'74606,534;'226767,038;;Y;NA;3;9;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';3;8351137;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;NA;;;;;;;N;KEEP;;;';2760054;8351137
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502551;'20200204100339;4178081;'33860000;'11010;Gulden-Vliesstraat;'32;';8300;Knokke-Heist;;'74598,917;'226768,29;;Y;NA;3;4;Unknown;Unknown;;None;;;;;;;Y;MODIFY;;;';1;8339247;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;NA;;;;;;;N;KEEP;;;';4178081;8339247
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502147;'20200128113850;2760056;'33860000;'11010;Gulden-Vliesstraat;'33;';8300;Knokke-Heist;;'74585,768;'226741,087;;Y;NA;3;9;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';1;8335561;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;NA;;;;;;;N;KEEP;;;';2760056;8335561
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502147;'20200128113850;2760056;'33860000;'11010;Gulden-Vliesstraat;'33;';8300;Knokke-Heist;;'74585,768;'226741,087;;Y;NA;3;9;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';2;8335562;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;NA;;;;;;;N;KEEP;;;';2760056;8335562
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502596;'20200204111154;4347869;'33860000;'11010;Gulden-Vliesstraat;'34;';8300;Knokke-Heist;;'74589,943;'226769,646;;Y;NA;4;12;Unknown;Unknown;C - Precabled ONTP;None;B;BOWN;;;;;Y;MODIFY;;;';1;10555838;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;B;BOWN;;;;;N;KEEP;;;';4347869;10555838
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502596;'20200204111154;4347869;'33860000;'11010;Gulden-Vliesstraat;'34;';8300;Knokke-Heist;;'74589,943;'226769,646;;Y;NA;4;12;Unknown;Unknown;C - Precabled ONTP;None;B;BOWN;;;;;Y;MODIFY;;;';2;10556283;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;B;BOWN;;;;;N;KEEP;;;';4347869;10556283
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502596;'20200204111154;4347869;'33860000;'11010;Gulden-Vliesstraat;'34;';8300;Knokke-Heist;;'74589,943;'226769,646;;Y;NA;4;12;Unknown;Unknown;C - Precabled ONTP;None;B;BOWN;;;;;Y;MODIFY;;;';3;10556338;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;B;BOWN;;;;;N;KEEP;;;';4347869;10556338
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502596;'20200204111154;4347869;'33860000;'11010;Gulden-Vliesstraat;'34;';8300;Knokke-Heist;;'74589,943;'226769,646;;Y;NA;4;12;Unknown;Unknown;C - Precabled ONTP;None;B;BOWN;;;;;Y;MODIFY;;;';4;10556339;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;B;BOWN;;;;;N;KEEP;;;';4347869;10556339
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502596;'20200204111154;4347869;'33860000;'11010;Gulden-Vliesstraat;'34;';8300;Knokke-Heist;;'74589,943;'226769,646;;Y;NA;4;12;Unknown;Unknown;C - Precabled ONTP;None;B;BOWN;;;;;Y;MODIFY;;;';5;10556613;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;B;BOWN;;;;;N;KEEP;;;';4347869;10556613
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502596;'20200204111154;4347869;'33860000;'11010;Gulden-Vliesstraat;'34;';8300;Knokke-Heist;;'74589,943;'226769,646;;Y;NA;4;12;Unknown;Unknown;C - Precabled ONTP;None;B;BOWN;;;;;Y;MODIFY;;;';6;10556676;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;B;BOWN;;;;;N;KEEP;;;';4347869;10556676
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502596;'20200204111154;4347869;'33860000;'11010;Gulden-Vliesstraat;'34;';8300;Knokke-Heist;;'74589,943;'226769,646;;Y;NA;4;12;Unknown;Unknown;C - Precabled ONTP;None;B;BOWN;;;;;Y;MODIFY;;;';7;11289036;SU;1;;;;;;Y;;;;APPART;B;BOWN;;;;;N;KEEP;;;';4347869;11289036
