adres_full;SU;BU;LU;File_SSV_Action;File_SSV_Status;File_SSV_Error;Area_Type;Area_FID;Area_Version;Area_Name;Zoning_FID;Zoning_Version;Zoning_Name;Zoning_Id;Zoning_Tech;BG_Id;BG_Version;BG_Name;BG_SSV_Action;BG_SSV_Status;BG_SSV_Error;BG_Building_SSV_Action;BG_Building_SSV_Status;BG_Building_SSV_Error;Building_FID;Building_Version;LAM_MK;LAM_City_Code;LAM_Street_Code;Street;Nr;Suffix;Zip;Municipality;Suburb;xPos;yPos;Name;Wall_Mount;SS_Reason;Number_Floors;Height_Cable;Orig_VC_Type;New_VC_Type;VC_Method;Intro_Tube;Prov_Status;Prov_Reason;Prov_Planned;Prov_Mod_By;Prov_Mod_Date;Comments;SSV_Flag;SSV_Action;SSV_Status;SSV_Error;SSV_Date;Seq;LU_Key;LAM_SK;Nature;Nr_TPs;PBox;App;Block;Floor;OtherRef;CAD;CAD_Details;CAD_Type;CAD_Type_Descr;CAD_SubType;Prov_Status_LU;Prov_Reason_LU;Prov_Planned_LU;Prov_Mod_By_LU;Prov_Mod_Date_LU;Comments_LU;SSV_Flag_LU;SSV_Action_LU;SSV_Status_LU;SSV_Error_LU;SSV_Date_LU;planrrr_bid;planrrr_uid;BT;GUESSED_UNITS_FLOOR;Seq_test;maxSeq;newSeq;LAM Nature index;Unit Counter_x;GUESSED_FLOOR;GUESSED_FLOOR_TRUNC;SS_Fiberhood;LAMKEY;NATURE;PBOX;BLOCK;FLOOR;APP;Unit Counter_y;;MERGED_PBOX;MERGED_APP;;MERGED_FLOOR
Kalkstraat 13;0;0;4;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;798309;'20200130174918;3497455;'60370000;'14345;Kalkstraat;'13;';9100;Sint-Niklaas;;'134270,497;'206101,126;;Y;NA;4;13;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';1;2098909;;LU;1;;;;;;Y;#A.GV/G4;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';3497455;2098909;MDU;1.0;1;4;1;3497455-LU1;1.0;0.0;0;;;;;;;;;;1;1;;0
Kalkstraat 13;0;0;4;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;798309;'20200130174918;3497455;'60370000;'14345;Kalkstraat;'13;';9100;Sint-Niklaas;;'134270,497;'206101,126;;Y;NA;4;13;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';2;2098915;;LU;1;;;;;;Y;#A1/G1;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';3497455;2098915;MDU;1.0;2;4;2;3497455-LU2;2.0;1.0;1;;;;;;;;;;101;101;;1
Kalkstraat 13;0;0;4;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;798309;'20200130174918;3497455;'60370000;'14345;Kalkstraat;'13;';9100;Sint-Niklaas;;'134270,497;'206101,126;;Y;NA;4;13;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';3;2098920;;LU;1;;;;;;Y;#A2/G2;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';3497455;2098920;MDU;1.0;3;4;3;3497455-LU3;3.0;2.0;2;;;;;;;;;;201;201;;2
Kalkstraat 13;0;0;4;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;798309;'20200130174918;3497455;'60370000;'14345;Kalkstraat;'13;';9100;Sint-Niklaas;;'134270,497;'206101,126;;Y;NA;4;13;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';4;2098923;;LU;1;;;;;;Y;#A3/G3;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';3497455;2098923;MDU;1.0;4;4;4;3497455-LU4;4.0;3.0;3;;;;;;;;;;301;301;;3
Kalkstraat 19;1;0;4;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;798313;'20200130174918;3497465;'60370000;'14345;Kalkstraat;'19;';9100;Sint-Niklaas;;'134293,878;'206089,814;;Y;NA;4;10;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';2;11093513;;LU;1;;;;;;Y;;;;NA;;;;;;;N;KEEP;;;';3497465;11093513;MDU;1.0;2;5;2;3497465-LU1;1.0;0.0;0;;;;;;;;;;1;1;;0
Kalkstraat 19;1;0;4;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;798313;'20200130174918;3497465;'60370000;'14345;Kalkstraat;'19;';9100;Sint-Niklaas;;'134293,878;'206089,814;;Y;NA;4;10;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';3;11093514;;LU;1;;;;;;Y;;;;NA;;;;;;;N;KEEP;;;';3497465;11093514;MDU;1.0;3;5;3;3497465-LU2;2.0;1.0;1;;;;;;;;;;101;101;;1
Kalkstraat 19;1;0;4;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;798313;'20200130174918;3497465;'60370000;'14345;Kalkstraat;'19;';9100;Sint-Niklaas;;'134293,878;'206089,814;;Y;NA;4;10;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';4;11093515;;LU;1;;;;;;Y;;;;NA;;;;;;;N;KEEP;;;';3497465;11093515;MDU;1.0;4;5;4;3497465-LU3;3.0;2.0;2;;;;;;;;;;201;201;;2
Kalkstraat 19;1;0;4;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;798313;'20200130174918;3497465;'60370000;'14345;Kalkstraat;'19;';9100;Sint-Niklaas;;'134293,878;'206089,814;;Y;NA;4;10;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';5;11093516;;LU;1;;;;;;Y;;;;NA;;;;;;;N;KEEP;;;';3497465;11093516;MDU;1.0;5;5;5;3497465-LU4;4.0;3.0;3;;;;;;;;;;301;301;;3
Kalkstraat 19;1;0;4;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;798313;'20200130174918;3497465;'60370000;'14345;Kalkstraat;'19;';9100;Sint-Niklaas;;'134293,878;'206089,814;;Y;NA;4;10;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';1;2104769;;SU;1;;;;;;Y;;INDU;NIJVERHEIDSGEBOUW - ENTREPRISE INDUSTRIELLE;NA;;;;;;;N;KEEP;;;';3497465;2104769;MDU;1.0;1;5;1;3497465-SU1;4.0;3.0;3;;;;;;;;;;SU1;SU1;;0
Kalkstraat 29;0;0;3;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;798317;'20200130174918;3497485;'60370000;'14345;Kalkstraat;'29;';9100;Sint-Niklaas;;'134321,597;'206073,626;;Y;NA;4;12;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';1;2110283;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;NA;;;;;;;N;KEEP;;;';3497485;2110283;MDU;0.75;1;3;1;3497485-LU1;1.0;0.0;0;;;;;;;;;;1;1;;0
Kalkstraat 29;0;0;3;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;798317;'20200130174918;3497485;'60370000;'14345;Kalkstraat;'29;';9100;Sint-Niklaas;;'134321,597;'206073,626;;Y;NA;4;12;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';2;2110284;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;NA;;;;;;;N;KEEP;;;';3497485;2110284;MDU;0.75;2;3;2;3497485-LU2;2.0;1.3333333333333333;1;;;;;;;;;;101;101;;1
Kalkstraat 29;0;0;3;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;798317;'20200130174918;3497485;'60370000;'14345;Kalkstraat;'29;';9100;Sint-Niklaas;;'134321,597;'206073,626;;Y;NA;4;12;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';3;2110285;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;NA;;;;;;;N;KEEP;;;';3497485;2110285;MDU;0.75;3;3;3;3497485-LU3;3.0;2.666666666666667;2;;;;;;;;;;201;201;;2
Kleine Laan 10;0;1;4;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;798987;'20200130174853;3500028;'60370000;'16063;Kleine Laan;'10;';9100;Sint-Niklaas;;'133989,001;'206665,38;;Y;NA;5;14;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';5;2095038;;BU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;NA;;;;IFH_BATCH;;;N;KEEP;;;';3500028;2095038;MDU;1.0;5;5;5;3500028-BU1;1.0;0.0;0;;;;;;;;;;1;1;;0
Kleine Laan 10;0;1;4;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;798987;'20200130174853;3500028;'60370000;'16063;Kleine Laan;'10;';9100;Sint-Niklaas;;'133989,001;'206665,38;;Y;NA;5;14;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';1;2095034;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;NA;;;;;;;N;KEEP;;;';3500028;2095034;MDU;1.0;1;5;1;3500028-LU1;2.0;1.0;1;;;;;;;;;;101;101;;1
Kleine Laan 10;0;1;4;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;798987;'20200130174853;3500028;'60370000;'16063;Kleine Laan;'10;';9100;Sint-Niklaas;;'133989,001;'206665,38;;Y;NA;5;14;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';2;2095035;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;NA;;;;;;;N;KEEP;;;';3500028;2095035;MDU;1.0;2;5;2;3500028-LU2;3.0;2.0;2;;;;;;;;;;201;201;;2
Kleine Laan 10;0;1;4;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;798987;'20200130174853;3500028;'60370000;'16063;Kleine Laan;'10;';9100;Sint-Niklaas;;'133989,001;'206665,38;;Y;NA;5;14;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';3;2095036;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;NA;;;;;;;N;KEEP;;;';3500028;2095036;MDU;1.0;3;5;3;3500028-LU3;4.0;3.0;3;;;;;;;;;;301;301;;3
Kleine Laan 10;0;1;4;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;798987;'20200130174853;3500028;'60370000;'16063;Kleine Laan;'10;';9100;Sint-Niklaas;;'133989,001;'206665,38;;Y;NA;5;14;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';4;2095037;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;NA;;;;;;;N;KEEP;;;';3500028;2095037;MDU;1.0;4;5;4;3500028-LU4;5.0;4.0;4;;;;;;;;;;401;401;;4
Kleine Laan 14;1;1;5;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;798991;'20200130174853;3500035;'60370000;'16063;Kleine Laan;'14;';9100;Sint-Niklaas;;'134009,063;'206677,983;;Y;NA;6;13;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';6;2100110;;BU;1;;;;;;Y;#HA.GV/F;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';3500035;2100110;MDU;1.0;6;8;6;3500035-BU1;1.0;0.0;0;;;;;;;;;;1;1;;0
Kleine Laan 14;1;1;5;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;798991;'20200130174853;3500035;'60370000;'16063;Kleine Laan;'14;';9100;Sint-Niklaas;;'134009,063;'206677,983;;Y;NA;6;13;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';1;2100060;;LU;1;;;;;;Y;#A1/E/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';3500035;2100060;MDU;1.0;1;8;1;3500035-LU1;2.0;1.0;1;;;;;;;;;;101;101;;1
Kleine Laan 14;1;1;5;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;798991;'20200130174853;3500035;'60370000;'16063;Kleine Laan;'14;';9100;Sint-Niklaas;;'134009,063;'206677,983;;Y;NA;6;13;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';2;2100073;;LU;1;;;;;;Y;#A2/D/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';3500035;2100073;MDU;1.0;2;8;2;3500035-LU2;3.0;2.0;2;;;;;;;;;;201;201;;2
Kleine Laan 14;1;1;5;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;798991;'20200130174853;3500035;'60370000;'16063;Kleine Laan;'14;';9100;Sint-Niklaas;;'134009,063;'206677,983;;Y;NA;6;13;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';3;2100079;;LU;1;;;;;;Y;#A3/C/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';3500035;2100079;MDU;1.0;3;8;3;3500035-LU3;4.0;3.0;3;;;;;;;;;;301;301;;3
Kleine Laan 14;1;1;5;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;798991;'20200130174853;3500035;'60370000;'16063;Kleine Laan;'14;';9100;Sint-Niklaas;;'134009,063;'206677,983;;Y;NA;6;13;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';4;2100083;;LU;1;;;;;;Y;#A4/B/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';3500035;2100083;MDU;1.0;4;8;4;3500035-LU4;5.0;4.0;4;;;;;;;;;;401;401;;4
Kleine Laan 14;1;1;5;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;798991;'20200130174853;3500035;'60370000;'16063;Kleine Laan;'14;';9100;Sint-Niklaas;;'134009,063;'206677,983;;Y;NA;6;13;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';5;2100085;;LU;1;;;;;;Y;#A5/A;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';3500035;2100085;MDU;1.0;5;8;5;3500035-LU5;6.0;5.0;5;;;;;;;;;;501;501;;5
Kleine Laan 14;1;1;5;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;798991;'20200130174853;3500035;'60370000;'16063;Kleine Laan;'14;';9100;Sint-Niklaas;;'134009,063;'206677,983;;Y;NA;6;13;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';8;11093523;;SU;1;;;;;;Y;;;;APPART;;;;;;;N;KEEP;;;';3500035;11093523;MDU;1.0;8;8;8;3500035-SU1;6.0;5.0;5;;;;;;;;;;SU1;SU1;;0
Kleine Laan 15;0;0;2;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;11475933;'20200130174814;3500036;'60370000;'16063;Kleine Laan;'15;';9100;Sint-Niklaas;;'134017,753;'206682,433;;Y;NA;3;9;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';1;11093067;;LU;1;;;;;;;;;;;;;;;;;N;KEEP;;;';3500036;11093067;MDU;0.6666666666666666;1;2;1;3500036-LU1;1.0;0.0;0;;;;;;;;;;1;1;;0
Kleine Laan 15;0;0;2;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;11475933;'20200130174814;3500036;'60370000;'16063;Kleine Laan;'15;';9100;Sint-Niklaas;;'134017,753;'206682,433;;Y;NA;3;9;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';2;11093068;;LU;1;;;;;;;;;;;;;;;;;N;KEEP;;;';3500036;11093068;MDU;0.6666666666666666;2;2;2;3500036-LU2;2.0;1.5;1;;;;;;;;;;101;101;;1
Kleine Laan 27;1;3;1;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;7092801;'20200422125501;3500051;'60370000;'16063;Kleine Laan;'27;';9100;Sint-Niklaas;;'134084,589;'206709,235;;N;IRREG;4;0;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';2;10643750;;BU;1;;;;;;Y;#DEEL B445M5;OFFICE;KANTOORGEBOUW - BATIMENT DE BUREAU;NA;;;;;;;N;KEEP;;;';3500051;10643750;MDU;1.0;2;6;2;3500051-BU1;1.0;0.0;0;W03-D-Sint-Niklaas-FH01;3500051;BU;;;0;1;1.0;;1;1;;0
Kleine Laan 27;1;3;1;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;7092801;'20200422125501;3500051;'60370000;'16063;Kleine Laan;'27;';9100;Sint-Niklaas;;'134084,589;'206709,235;;N;IRREG;4;0;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';3;11096630;;BU;1;;;;;;Y;;;;NA;;;;;;;N;KEEP;;;';3500051;11096630;MDU;1.0;3;6;3;3500051-BU2;2.0;1.0;1;W03-D-Sint-Niklaas-FH01;3500051;BU;;;1;101;2.0;;101;101;;1
Kleine Laan 27;1;3;1;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;7092801;'20200422125501;3500051;'60370000;'16063;Kleine Laan;'27;';9100;Sint-Niklaas;;'134084,589;'206709,235;;N;IRREG;4;0;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';4;11096631;;BU;1;;;;;;Y;;;;NA;;;;;;;N;KEEP;;;';3500051;11096631;MDU;1.0;4;6;4;3500051-BU3;3.0;2.0;2;W03-D-Sint-Niklaas-FH01;3500051;BU;;;2;201;3.0;;201;201;;2
Kleine Laan 27;1;3;1;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;7092801;'20200422125501;3500051;'60370000;'16063;Kleine Laan;'27;';9100;Sint-Niklaas;;'134084,589;'206709,235;;N;IRREG;4;0;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';6;11096633;;LU;1;;;;;;Y;;;;NA;;;;;;;N;KEEP;;;';3500051;11096633;MDU;1.0;6;6;6;3500051-LU1;4.0;3.0;3;W03-D-Sint-Niklaas-FH01;3500051;LU;;;3;301;4.0;;301;301;;3
Kleine Laan 27;1;3;1;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;7092801;'20200422125501;3500051;'60370000;'16063;Kleine Laan;'27;';9100;Sint-Niklaas;;'134084,589;'206709,235;;N;IRREG;4;0;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';5;11096632;;SU;1;;;;;;Y;;;;NA;;;;;;;N;KEEP;;;';3500051;11096632;MDU;1.0;5;6;5;3500051-SU1;4.0;3.0;3;W03-D-Sint-Niklaas-FH01;3500051;SU;;;0;;4.0;;SU1;SU1;;0
Kokkelbeekstraat 55;1;0;8;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;799199;'20200424141426;3500608;'60370000;'16518;Kokkelbeekstraat;'55;';9100;Sint-Niklaas;;'134121,113;'205839,572;;N;IRREG;5;12;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';1;2118711;;LU;1;;;;;;Y;#A1/2A/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';3500608;2118711;MDU;1.6;1;9;1;3500608-LU1;1.0;0.0;0;;;;;;;;;;1;1;;0
Kokkelbeekstraat 55;1;0;8;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;799199;'20200424141426;3500608;'60370000;'16518;Kokkelbeekstraat;'55;';9100;Sint-Niklaas;;'134121,113;'205839,572;;N;IRREG;5;12;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';2;2118712;;LU;1;;;;;;Y;#A1/2B/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';3500608;2118712;MDU;1.6;2;9;2;3500608-LU2;2.0;0.625;0;;;;;;;;;;2;2;;0
Kokkelbeekstraat 55;1;0;8;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;799199;'20200424141426;3500608;'60370000;'16518;Kokkelbeekstraat;'55;';9100;Sint-Niklaas;;'134121,113;'205839,572;;N;IRREG;5;12;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';3;2118719;;LU;1;;;;;;Y;#A2/3A/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';3500608;2118719;MDU;1.6;3;9;3;3500608-LU3;3.0;1.25;1;;;;;;;;;;101;101;;1
Kokkelbeekstraat 55;1;0;8;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;799199;'20200424141426;3500608;'60370000;'16518;Kokkelbeekstraat;'55;';9100;Sint-Niklaas;;'134121,113;'205839,572;;N;IRREG;5;12;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';4;2118720;;LU;1;;;;;;Y;#A2/3B/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';3500608;2118720;MDU;1.6;4;9;4;3500608-LU4;4.0;1.875;1;;;;;;;;;;102;102;;1
Kokkelbeekstraat 55;1;0;8;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;799199;'20200424141426;3500608;'60370000;'16518;Kokkelbeekstraat;'55;';9100;Sint-Niklaas;;'134121,113;'205839,572;;N;IRREG;5;12;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';5;2118726;;LU;1;;;;;;Y;#A3/4A/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';3500608;2118726;MDU;1.6;5;9;5;3500608-LU5;5.0;2.5;2;;;;;;;;;;201;201;;2
Kokkelbeekstraat 55;1;0;8;;;;Zoning;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;6832225;'20191109094846;W03-D-Sint-Niklaas-FH01;19108;FTTH-Cu;;';';;;;;;;799199;'20200424141426;3500608;'60370000;'16518;Kokkelbeekstraat;'55;';9100;Sint-Niklaas;;'134121,113;'205839,572;;N;IRREG;5;12;Unknown;Unknown;C - Precabled ONTP;None;;;;;;;Y;MODIFY;;;';6;2118727;;LU;1;;;;;;Y;#A3/4B/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';3500608;2118727;MDU;1.6;6;9;6;3500608-LU6;6.0;3.125;3;;;;;;;;;;301;301;;3
