adres_full;SU;BU;LU;File_SSV_Action;File_SSV_Status;File_SSV_Error;Area_Type;Area_FID;Area_Version;Area_Name;Zoning_FID;Zoning_Version;Zoning_Name;Zoning_Id;Zoning_Tech;BG_Id;BG_Version;BG_Name;BG_SSV_Action;BG_SSV_Status;BG_SSV_Error;BG_Building_SSV_Action;BG_Building_SSV_Status;BG_Building_SSV_Error;Building_FID;Building_Version;LAM_MK;LAM_City_Code;LAM_Street_Code;Street;Nr;Suffix;Zip;Municipality;Suburb;xPos;yPos;Name;Wall_Mount;SS_Reason;Number_Floors;Height_Cable;Orig_VC_Type;New_VC_Type;VC_Method;Intro_Tube;Prov_Status;Prov_Reason;Prov_Planned;Prov_Mod_By;Prov_Mod_Date;Comments;SSV_Flag;SSV_Action;SSV_Status;SSV_Error;SSV_Date;Seq;LU_Key;LAM_SK;Nature;Nr_TPs;PBox;App;Block;Floor;OtherRef;CAD;CAD_Details;CAD_Type;CAD_Type_Descr;CAD_SubType;Prov_Status_LU;Prov_Reason_LU;Prov_Planned_LU;Prov_Mod_By_LU;Prov_Mod_Date_LU;Comments_LU;SSV_Flag_LU;SSV_Action_LU;SSV_Status_LU;SSV_Error_LU;SSV_Date_LU;planrrr_bid;planrrr_uid;BT;GUESSED_UNITS_FLOOR;Seq_test;maxSeq;newSeq;LAM Nature index;Unit Counter_x;GUESSED_FLOOR;GUESSED_FLOOR_TRUNC;SS_Fiberhood;LAMKEY;NATURE;PBOX;BLOCK;FLOOR;APP;Unit Counter_y;MERGED_PBOX;MERGED_APP;;MERGED_FLOOR
Knokkestraat 94;1;0;10;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';';;;;;;;20975105;'20191129173758;2761591;'33860000;'16386;Knokkestraat;'94;';8301;Knokke-Heist;;'71660,066;'226125,284;;Y;NA;6;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';5;8346524;;LU;1;;;;;;Y;#A5.6/5.1/K4;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';2761591;8346524;MDU;1.6666666666666667;5;11;5;2761591-LU5;5.0;2.4;2;W03-C-Knokke-Heist-FH11;2761591;LU;31;;3;;5.0;31;301;;3
Knokkestraat 94;1;0;10;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';';;;;;;;20975105;'20191129173758;2761591;'33860000;'16386;Knokkestraat;'94;';8301;Knokke-Heist;;'71660,066;'226125,284;;Y;NA;6;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';6;8355660;;LU;1;;;;;;Y;#A2/2.1/K9;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';2761591;8355660;MDU;1.6666666666666667;6;11;6;2761591-LU6;6.0;2.9999999999999996;2;W03-C-Knokke-Heist-FH11;2761591;LU;32;;3;;6.0;32;302;;3
Knokkestraat 94;1;0;10;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';';;;;;;;20975105;'20191129173758;2761591;'33860000;'16386;Knokkestraat;'94;';8301;Knokke-Heist;;'71660,066;'226125,284;;Y;NA;6;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';7;8360126;;LU;1;;;;;;Y;#A1/1.1/K10;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';2761591;8360126;MDU;1.6666666666666667;7;11;7;2761591-LU7;7.0;3.6;3;W03-C-Knokke-Heist-FH11;2761591;LU;41;;4;;7.0;41;401;;4
Knokkestraat 94;1;0;10;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';';;;;;;;20975105;'20191129173758;2761591;'33860000;'16386;Knokkestraat;'94;';8301;Knokke-Heist;;'71660,066;'226125,284;;Y;NA;6;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';8;8360127;;LU;1;;;;;;Y;#A2/2.2/K5;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';2761591;8360127;MDU;1.6666666666666667;8;11;8;2761591-LU8;8.0;4.2;4;W03-C-Knokke-Heist-FH11;2761591;LU;42;;4;;8.0;42;402;;4
Knokkestraat 94;1;0;10;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';';;;;;;;20975105;'20191129173758;2761591;'33860000;'16386;Knokkestraat;'94;';8301;Knokke-Heist;;'71660,066;'226125,284;;Y;NA;6;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';9;8360128;;LU;1;;;;;;Y;#A4/4.2/K3;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';2761591;8360128;MDU;1.6666666666666667;9;11;9;2761591-LU9;9.0;4.8;4;W03-C-Knokke-Heist-FH11;2761591;LU;51;;5;;9.0;51;501;;5
Knokkestraat 94;1;0;10;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';';;;;;;;20975105;'20191129173758;2761591;'33860000;'16386;Knokkestraat;'94;';8301;Knokke-Heist;;'71660,066;'226125,284;;Y;NA;6;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';10;8364524;;LU;1;;;;;;Y;#A5/5.2/K1;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';2761591;8364524;MDU;1.6666666666666667;10;11;10;2761591-LU10;10.0;5.4;5;W03-C-Knokke-Heist-FH11;2761591;LU;52;;5;;10.0;52;502;;5
Knokkestraat 94;1;0;10;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';';;;;;;;20975105;'20191129173758;2761591;'33860000;'16386;Knokkestraat;'94;';8301;Knokke-Heist;;'71660,066;'226125,284;;Y;NA;6;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';11;11222244;;SU;1;;;;;;Y;;;;APPART;;;;;;;N;KEEP;;;';2761591;11222244;MDU;1.6666666666666667;11;11;11;2761591-SU1;10.0;5.4;5;W03-C-Knokke-Heist-FH11;2761591;SU;0;;;;10.0;0;SU1;;0
Knokkestraat 132;1;0;11;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';'Knokkestraat 132-134-136;NEW;;;NEW;;;20975108;'20191202103134;2761602;'33860000;'16386;Knokkestraat;'132;';8301;Knokke-Heist;;'71798,953;'226115,83;;N;IRREG;6;4;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';1;8332784;;LU;1;;;;;;Y;#A5.6/54/K32-33;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';2761602;8332784;MDU;1.8333333333333333;1;19;1;2761602-LU1;1.0;0.0;0;W03-C-Knokke-Heist-FH11;2761602;LU;1;;0;;1.0;1;1;;0
Knokkestraat 132;1;0;11;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';'Knokkestraat 132-134-136;NEW;;;NEW;;;20975108;'20191202103134;2761602;'33860000;'16386;Knokkestraat;'132;';8301;Knokke-Heist;;'71798,953;'226115,83;;N;IRREG;6;4;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';10;8345587;;LU;1;;;;;;Y;#G.OG/1.2A-B;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';2761602;8345587;MDU;1.8333333333333333;10;19;10;2761602-LU2;2.0;0.5454545454545455;0;W03-C-Knokke-Heist-FH11;2761602;LU;11;;1;;2.0;11;101;;1
Knokkestraat 132;1;0;11;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';'Knokkestraat 132-134-136;NEW;;;NEW;;;20975108;'20191202103134;2761602;'33860000;'16386;Knokkestraat;'132;';8301;Knokke-Heist;;'71798,953;'226115,83;;N;IRREG;6;4;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';11;8345588;;LU;1;;;;;;Y;#S.OG/1.5A-B;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';2761602;8345588;MDU;1.8333333333333333;11;19;11;2761602-LU3;3.0;1.0909090909090908;1;W03-C-Knokke-Heist-FH11;2761602;LU;12;;1;;3.0;12;102;;1
Knokkestraat 132;1;0;11;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';'Knokkestraat 132-134-136;NEW;;;NEW;;;20975108;'20191202103134;2761602;'33860000;'16386;Knokkestraat;'132;';8301;Knokke-Heist;;'71798,953;'226115,83;;N;IRREG;6;4;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';12;8349996;;LU;1;;;;;;Y;#A1/15/K19-20;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';2761602;8349996;MDU;1.8333333333333333;12;19;12;2761602-LU4;4.0;1.6363636363636367;1;W03-C-Knokke-Heist-FH11;2761602;LU;21;;2;;4.0;21;201;;2
Knokkestraat 132;1;0;11;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';'Knokkestraat 132-134-136;NEW;;;NEW;;;20975108;'20191202103134;2761602;'33860000;'16386;Knokkestraat;'132;';8301;Knokke-Heist;;'71798,953;'226115,83;;N;IRREG;6;4;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';13;8354658;;LU;1;;;;;;Y;#A.GV/03;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';2761602;8354658;MDU;1.8333333333333333;13;19;13;2761602-LU5;5.0;2.181818181818182;2;W03-C-Knokke-Heist-FH11;2761602;LU;22;;2;;5.0;22;202;;2
Knokkestraat 132;1;0;11;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';'Knokkestraat 132-134-136;NEW;;;NEW;;;20975108;'20191202103134;2761602;'33860000;'16386;Knokkestraat;'132;';8301;Knokke-Heist;;'71798,953;'226115,83;;N;IRREG;6;4;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';14;8354659;;LU;1;;;;;;Y;#A3/34/K15;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';2761602;8354659;MDU;1.8333333333333333;14;19;14;2761602-LU6;6.0;2.7272727272727275;2;W03-C-Knokke-Heist-FH11;2761602;LU;31;;3;;6.0;31;301;;3
Knokkestraat 132;1;0;11;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';'Knokkestraat 132-134-136;NEW;;;NEW;;;20975108;'20191202103134;2761602;'33860000;'16386;Knokkestraat;'132;';8301;Knokke-Heist;;'71798,953;'226115,83;;N;IRREG;6;4;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';15;8354660;;LU;1;;;;;;Y;#A.GV/02;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';2761602;8354660;MDU;1.8333333333333333;15;19;15;2761602-LU7;7.0;3.272727272727273;3;W03-C-Knokke-Heist-FH11;2761602;LU;32;;3;;7.0;32;302;;3
Knokkestraat 132;1;0;11;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';'Knokkestraat 132-134-136;NEW;;;NEW;;;20975108;'20191202103134;2761602;'33860000;'16386;Knokkestraat;'132;';8301;Knokke-Heist;;'71798,953;'226115,83;;N;IRREG;6;4;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';16;8354661;;LU;1;;;;;;Y;#A3/32/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';2761602;8354661;MDU;1.8333333333333333;16;19;16;2761602-LU8;8.0;3.818181818181819;3;W03-C-Knokke-Heist-FH11;2761602;LU;41;;4;;8.0;41;401;;4
Knokkestraat 132;1;0;11;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';'Knokkestraat 132-134-136;NEW;;;NEW;;;20975108;'20191202103134;2761602;'33860000;'16386;Knokkestraat;'132;';8301;Knokke-Heist;;'71798,953;'226115,83;;N;IRREG;6;4;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';17;8359223;;LU;1;;;;;;Y;#A5.6/55;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';2761602;8359223;MDU;1.8333333333333333;17;19;17;2761602-LU9;9.0;4.363636363636363;4;W03-C-Knokke-Heist-FH11;2761602;LU;42;;4;;9.0;42;402;;4
Knokkestraat 132;1;0;11;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';'Knokkestraat 132-134-136;NEW;;;NEW;;;20975108;'20191202103134;2761602;'33860000;'16386;Knokkestraat;'132;';8301;Knokke-Heist;;'71798,953;'226115,83;;N;IRREG;6;4;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';18;8363541;;LU;1;;;;;;Y;#A5.6/53/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';2761602;8363541;MDU;1.8333333333333333;18;19;18;2761602-LU10;10.0;4.909090909090909;4;W03-C-Knokke-Heist-FH11;2761602;LU;51;;5;;10.0;51;501;;5
Knokkestraat 132;1;0;11;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';'Knokkestraat 132-134-136;NEW;;;NEW;;;20975108;'20191202103134;2761602;'33860000;'16386;Knokkestraat;'132;';8301;Knokke-Heist;;'71798,953;'226115,83;;N;IRREG;6;4;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';19;8363542;;LU;1;;;;;;Y;#G.OG/1.3A-B;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';2761602;8363542;MDU;1.8333333333333333;19;19;19;2761602-LU11;11.0;5.454545454545454;5;W03-C-Knokke-Heist-FH11;2761602;LU;52;;5;;11.0;52;502;;5
Knokkestraat 132;1;0;11;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';'Knokkestraat 132-134-136;NEW;;;NEW;;;20975108;'20191202103134;2761602;'33860000;'16386;Knokkestraat;'132;';8301;Knokke-Heist;;'71798,953;'226115,83;;N;IRREG;6;4;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';2;8332785;;SU;1;;;;;;Y;#G.OG/1.6A-B;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';2761602;8332785;MDU;1.8333333333333333;2;19;2;2761602-SU1;11.0;5.454545454545454;5;W03-C-Knokke-Heist-FH11;2761602;SU;0;;0;;11.0;0;SU1;;0
Knokkestraat 134;1;0;11;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';'Knokkestraat 132-134-136;NEW;;;NEW;;;20975110;'20191202103120;2761603;'33860000;'16386;Knokkestraat;'134;';8301;Knokke-Heist;;'71809,589;'226114,118;;N;IRREG;6;4;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';1;10550795;;LU;1;;;;;;Y;#A1/12;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';2761603;10550795;MDU;1.8333333333333333;1;12;1;2761603-LU1;1.0;0.0;0;W03-C-Knokke-Heist-FH11;2761603;LU;1;;0;;1.0;1;1;;0
Knokkestraat 134;1;0;11;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';'Knokkestraat 132-134-136;NEW;;;NEW;;;20975110;'20191202103120;2761603;'33860000;'16386;Knokkestraat;'134;';8301;Knokke-Heist;;'71809,589;'226114,118;;N;IRREG;6;4;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';2;10552511;;LU;1;;;;;;Y;#A2/23/K2;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';2761603;10552511;MDU;1.8333333333333333;2;12;2;2761603-LU2;2.0;0.5454545454545455;0;W03-C-Knokke-Heist-FH11;2761603;LU;11;;1;;2.0;11;101;;1
Knokkestraat 134;1;0;11;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';'Knokkestraat 132-134-136;NEW;;;NEW;;;20975110;'20191202103120;2761603;'33860000;'16386;Knokkestraat;'134;';8301;Knokke-Heist;;'71809,589;'226114,118;;N;IRREG;6;4;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';3;10552836;;LU;1;;;;;;Y;#A4/43/K4;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';2761603;10552836;MDU;1.8333333333333333;3;12;3;2761603-LU3;3.0;1.0909090909090908;1;W03-C-Knokke-Heist-FH11;2761603;LU;12;;1;;3.0;12;102;;1
Knokkestraat 134;1;0;11;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';'Knokkestraat 132-134-136;NEW;;;NEW;;;20975110;'20191202103120;2761603;'33860000;'16386;Knokkestraat;'134;';8301;Knokke-Heist;;'71809,589;'226114,118;;N;IRREG;6;4;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';4;10553418;;LU;1;;;;;;Y;#A1/13/K30;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';2761603;10553418;MDU;1.8333333333333333;4;12;4;2761603-LU4;4.0;1.6363636363636367;1;W03-C-Knokke-Heist-FH11;2761603;LU;21;;2;;4.0;21;201;;2
Knokkestraat 134;1;0;11;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';'Knokkestraat 132-134-136;NEW;;;NEW;;;20975110;'20191202103120;2761603;'33860000;'16386;Knokkestraat;'134;';8301;Knokke-Heist;;'71809,589;'226114,118;;N;IRREG;6;4;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';5;10553631;;LU;1;;;;;;Y;#A2/22/K29;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';2761603;10553631;MDU;1.8333333333333333;5;12;5;2761603-LU5;5.0;2.181818181818182;2;W03-C-Knokke-Heist-FH11;2761603;LU;22;;2;;5.0;22;202;;2
Knokkestraat 134;1;0;11;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';'Knokkestraat 132-134-136;NEW;;;NEW;;;20975110;'20191202103120;2761603;'33860000;'16386;Knokkestraat;'134;';8301;Knokke-Heist;;'71809,589;'226114,118;;N;IRREG;6;4;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';6;10555593;;LU;1;;;;;;Y;#A5.6/52/K12;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';2761603;10555593;MDU;1.8333333333333333;6;12;6;2761603-LU6;6.0;2.7272727272727275;2;W03-C-Knokke-Heist-FH11;2761603;LU;31;;3;;6.0;31;301;;3
Knokkestraat 134;1;0;11;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';'Knokkestraat 132-134-136;NEW;;;NEW;;;20975110;'20191202103120;2761603;'33860000;'16386;Knokkestraat;'134;';8301;Knokke-Heist;;'71809,589;'226114,118;;N;IRREG;6;4;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';7;10555945;;LU;1;;;;;;Y;#A3/33/K24-25;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';2761603;10555945;MDU;1.8333333333333333;7;12;7;2761603-LU7;7.0;3.272727272727273;3;W03-C-Knokke-Heist-FH11;2761603;LU;32;;3;;7.0;32;302;;3
Knokkestraat 134;1;0;11;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';'Knokkestraat 132-134-136;NEW;;;NEW;;;20975110;'20191202103120;2761603;'33860000;'16386;Knokkestraat;'134;';8301;Knokke-Heist;;'71809,589;'226114,118;;N;IRREG;6;4;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';8;10555988;;LU;1;;;;;;Y;#A4/42/K26-27;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';2761603;10555988;MDU;1.8333333333333333;8;12;8;2761603-LU8;8.0;3.818181818181819;3;W03-C-Knokke-Heist-FH11;2761603;LU;41;;4;;8.0;41;401;;4
Knokkestraat 134;1;0;11;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';'Knokkestraat 132-134-136;NEW;;;NEW;;;20975110;'20191202103120;2761603;'33860000;'16386;Knokkestraat;'134;';8301;Knokke-Heist;;'71809,589;'226114,118;;N;IRREG;6;4;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';9;11222245;;LU;1;;;;;;Y;;;;APPART;;;;;;;N;KEEP;;;';2761603;11222245;MDU;1.8333333333333333;9;12;9;2761603-LU9;9.0;4.363636363636363;4;W03-C-Knokke-Heist-FH11;2761603;LU;42;;4;;9.0;42;402;;4
Knokkestraat 134;1;0;11;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';'Knokkestraat 132-134-136;NEW;;;NEW;;;20975110;'20191202103120;2761603;'33860000;'16386;Knokkestraat;'134;';8301;Knokke-Heist;;'71809,589;'226114,118;;N;IRREG;6;4;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';10;11222246;;LU;1;;;;;;Y;;;;APPART;;;;;;;N;KEEP;;;';2761603;11222246;MDU;1.8333333333333333;10;12;10;2761603-LU10;10.0;4.909090909090909;4;W03-C-Knokke-Heist-FH11;2761603;LU;51;;5;;10.0;51;501;;5
Knokkestraat 134;1;0;11;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';'Knokkestraat 132-134-136;NEW;;;NEW;;;20975110;'20191202103120;2761603;'33860000;'16386;Knokkestraat;'134;';8301;Knokke-Heist;;'71809,589;'226114,118;;N;IRREG;6;4;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';11;11222247;;LU;1;;;;;;Y;;;;APPART;;;;;;;N;KEEP;;;';2761603;11222247;MDU;1.8333333333333333;11;12;11;2761603-LU11;11.0;5.454545454545454;5;W03-C-Knokke-Heist-FH11;2761603;LU;52;;5;;11.0;52;502;;5
Knokkestraat 134;1;0;11;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';'Knokkestraat 132-134-136;NEW;;;NEW;;;20975110;'20191202103120;2761603;'33860000;'16386;Knokkestraat;'134;';8301;Knokke-Heist;;'71809,589;'226114,118;;N;IRREG;6;4;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';12;11222248;;SU;1;;;;;;Y;;;;APPART;;;;;;;N;KEEP;;;';2761603;11222248;MDU;1.8333333333333333;12;12;12;2761603-SU1;11.0;5.454545454545454;5;W03-C-Knokke-Heist-FH11;2761603;SU;0;;0;;11.0;0;SU1;;0
Knokkestraat 136;1;0;6;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';'Knokkestraat 132-134-136;NEW;;;NEW;;;20975114;'20191129173759;2761604;'33860000;'16386;Knokkestraat;'136;';8301;Knokke-Heist;;'71820,148;'226113,64;;N;ORN;6;0;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';1;10552501;;LU;1;;;;;;Y;#A2/21/K7;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';2761604;10552501;MDU;1.0;1;7;1;2761604-LU1;1.0;0.0;0;W03-C-Knokke-Heist-FH11;2761604;LU;1;;0;;1.0;1;1;;0
