Projectnummer;LU Key;CLUSTER_NR;LAM MK;BLOCK_NR;BLOCK_NR_LU;Opdrachttemplate;Straat;Huisnummer;Huisnummer Toevoeging
ANTWERPEN-WEST - FH10;973386;;973386;BL0019;BL0019;BUILDING template;Geuzenstraat;34;
ANTWERPEN-WEST - FH10;973390;;973390;BL0020;BL0020;BUILDING template;Geuzenstraat;27;
ANTWERPEN-WEST - FH10;973401;;973401;BL0021;BL0021;BUILDING template;Lambermontstraat;9;
ANTWERPEN-WEST - FH10;973403;;973403;BL0021;BL0021;BUILDING template;Lambermontstraat;3;
ANTWERPEN-WEST - FH10;976241;;976241;BL0018;BL0018;BUILDING template;Marnixplaats;17;
ANTWERPEN-WEST - FH10;976321;;976321;BL0026;BL0026;BUILDING template;Amerikalei;14;
ANTWERPEN-WEST - FH10;977602;;977602;BL0004;BL0004;BUILDING template;Emiel Banningstraat;2;
ANTWERPEN-WEST - FH10;977606;;977606;BL0004;BL0004;BUILDING template;Lambermontplaats;35;
ANTWERPEN-WEST - FH10;977610;;977610;BL0004;BL0004;BUILDING template;Lambermontplaats;29;
ANTWERPEN-WEST - FH10;977845;;977845;BL0015;BL0015;BUILDING template;De Vrierestraat;60;
ANTWERPEN-WEST - FH10;977862;;977862;BL0025;BL0025;BUILDING template;Verbondstraat;110;
ANTWERPEN-WEST - FH10;978239;;978239;BL0021;BL0021;BUILDING template;Kronenburgstraat;98;
ANTWERPEN-WEST - FH10;978254;;978254;BL0021;BL0021;BUILDING template;Vrijheidstraat;32;
ANTWERPEN-WEST - FH10;978259;;978259;BL0022;BL0022;BUILDING template;Welvaartstraat;1;
ANTWERPEN-WEST - FH10;978272;;978272;BL0028;BL0028;BUILDING template;Kasteelpleinstraat;8;
