LAM MK;LU Key;BLOCK_NR;BLOCK_NR_LU
5579324;10556645;BL0515;BL0515
5579324;10556951;BL0515;BL0515
5579324;10557750;BL0515;BL0515
335716;10551212;BL0515;BL0515
335716;10551214;BL0515;BL0515
335716;10551400;BL0515;BL0515
335716;10551485;BL0515;BL0515
335716;10553147;BL0515;BL0515
335716;10554911;BL0515;BL0515
335716;10555528;BL0515;BL0515
335716;10556059;BL0515;BL0515
335716;10556389;BL0515;BL0515
335716;10556710;BL0515;BL0515
335716;10556743;BL0515;BL0515
335716;10557445;BL0515;BL0515
335716;10557469;BL0515;BL0515
335716;10557470;BL0515;BL0515
335716;10557485;BL0515;BL0515
335716;10557490;BL0515;BL0515
335725;10556595;BL0515;BL0515
2759352;8336258;BL0515;BL0515
2759352;8340400;BL0515;BL0515
2759352;8349209;BL0515;BL0515
2759352;8358446;BL0515;BL0515
2759352;8358447;BL0515;BL0515
2759352;8362781;BL0515;BL0515
2759353;10551523;BL0515;BL0515
2759353;10553701;BL0515;BL0515
2759353;10553716;BL0515;BL0515
2759353;10553808;BL0515;BL0515
2759353;10554094;BL0515;BL0515
2759353;10554244;BL0515;BL0515
2759353;10556296;BL0515;BL0515
2759353;10556299;BL0515;BL0515
2759353;10556418;BL0515;BL0515
2759353;10557368;BL0515;BL0515
2759353;10557523;BL0515;BL0515
2759353;10557631;BL0515;BL0515
2759355;11337718;BL0515;BL0515
2759355;11337719;BL0515;BL0515
2759355;11337720;BL0515;BL0515
2759355;11337721;BL0515;BL0515
2759355;11337722;BL0515;BL0515
2759355;11337723;BL0515;BL0515
2759355;11337724;BL0515;BL0515
2759355;11337725;BL0515;BL0515
2759355;11337726;BL0515;BL0515
2759355;11337727;BL0515;BL0515
2759355;11337728;BL0515;BL0515
2759355;11337729;BL0515;BL0515
2759357;11337731;BL0515;BL0515
2759358;8337250;BL0515;BL0515
2759358;8341376;BL0515;BL0515
2759358;8341377;BL0515;BL0515
2759358;8345825;BL0515;BL0515
2759358;8354910;BL0515;BL0515
2759358;8354911;BL0515;BL0515
2759360;8332467;BL0515;BL0515
2759360;8336747;BL0515;BL0515
2759360;8336748;BL0515;BL0515
2759360;8354359;BL0515;BL0515
2759360;8358954;BL0515;BL0515
2759360;8363246;BL0515;BL0515
2759362;8361076;BL0515;BL0515
2759362;8361077;BL0515;BL0515
335715;10551761;BL0515;BL0515
335715;10552346;BL0515;BL0515
335715;10552677;BL0515;BL0515
335715;10552678;BL0515;BL0515
335715;10552987;BL0515;BL0515
335715;10553617;BL0515;BL0515
335715;10553628;BL0515;BL0515
335715;10553642;BL0515;BL0515
335715;10553876;BL0515;BL0515
335715;10554055;BL0515;BL0515
335715;10554056;BL0515;BL0515
335715;10554057;BL0515;BL0515
335715;10554058;BL0515;BL0515
335715;10554059;BL0515;BL0515
335715;10554061;BL0515;BL0515
335715;10554217;BL0515;BL0515
335715;10554945;BL0515;BL0515
335715;10555363;BL0515;BL0515
335715;10555740;BL0515;BL0515
335715;10555837;BL0515;BL0515
335715;10556334;BL0515;BL0515
2760531;8337817;BL0515;BL0515
2760531;8341959;BL0515;BL0515
2760531;8346394;BL0515;BL0515
2760531;8346395;BL0515;BL0515
2760531;8350732;BL0515;BL0515
2760531;8350733;BL0515;BL0515
2760531;8355532;BL0515;BL0515
2760531;8359980;BL0515;BL0515
2760531;8364372;BL0515;BL0515
2760534;8336751;BL0515;BL0515
2760534;8336752;BL0515;BL0515
2760534;8336753;BL0515;BL0515
2760534;8340874;BL0515;BL0515
2760534;8345313;BL0515;BL0515
2760534;8349699;BL0515;BL0515
2760534;8354366;BL0515;BL0515
2760534;8363251;BL0515;BL0515
2760534;8363252;BL0515;BL0515
337086;8333585;BL0515;BL0515
337086;8333586;BL0515;BL0515
337086;8333587;BL0515;BL0515
337086;8337818;BL0515;BL0515
337086;8346396;BL0515;BL0515
337086;8350734;BL0515;BL0515
337086;8355533;BL0515;BL0515
337086;8359981;BL0515;BL0515
337086;8359982;BL0515;BL0515
13066;8336265;BL0515;BL0515
13066;8336266;BL0515;BL0515
13066;8336267;BL0515;BL0515
13066;8340403;BL0515;BL0515
13066;8344865;BL0515;BL0515
13066;8353403;BL0515;BL0515
13066;8353404;BL0515;BL0515
13066;8353405;BL0515;BL0515
13066;8362785;BL0515;BL0515
13066;8362786;BL0515;BL0515
13048;8335949;BL0515;BL0515
13048;8335950;BL0515;BL0515
13048;8335951;BL0515;BL0515
13048;8335952;BL0515;BL0515
13048;8335953;BL0515;BL0515
13048;8335954;BL0515;BL0515
13048;8340056;BL0515;BL0515
13048;8340057;BL0515;BL0515
13048;8340058;BL0515;BL0515
13048;8340059;BL0515;BL0515
13048;8344466;BL0515;BL0515
13048;8344467;BL0515;BL0515
13048;8348845;BL0515;BL0515
13048;8348846;BL0515;BL0515
13048;8348847;BL0515;BL0515
13048;8353016;BL0515;BL0515
13048;8353017;BL0515;BL0515
13048;8353018;BL0515;BL0515
13048;8353019;BL0515;BL0515
13048;8358080;BL0515;BL0515
13048;8358081;BL0515;BL0515
13048;8358082;BL0515;BL0515
13048;8358083;BL0515;BL0515
13048;8358084;BL0515;BL0515
13048;8358085;BL0515;BL0515
13048;8362389;BL0515;BL0515
13048;8362390;BL0515;BL0515
13048;8362391;BL0515;BL0515
2762295;10551194;BL0515;BL0515
2762295;10551289;BL0515;BL0515
2762295;10551296;BL0515;BL0515
2762295;10551304;BL0515;BL0515
2762295;10551390;BL0515;BL0515
2762295;10551473;BL0515;BL0515
2762295;10552113;BL0515;BL0515
2762295;10552117;BL0515;BL0515
2762295;10554142;BL0515;BL0515
2762295;10554630;BL0515;BL0515
2762295;10556304;BL0515;BL0515
2762295;10556643;BL0515;BL0515
2762295;10556687;BL0515;BL0515
2762295;10556966;BL0515;BL0515
2762295;10557366;BL0515;BL0515
2762295;10557482;BL0515;BL0515
2762297;10557291;BL0515;BL0515
335712;10551177;BL0515;BL0515
335712;10551270;BL0515;BL0515
335712;10552110;BL0515;BL0515
335712;10555505;BL0515;BL0515
335712;10555563;BL0515;BL0515
335712;10556900;BL0515;BL0515
335712;10556923;BL0515;BL0515
335712;10556944;BL0515;BL0515
335712;10557610;BL0515;BL0515
335713;8333009;BL0515;BL0515
335713;8333010;BL0515;BL0515
335713;8337248;BL0515;BL0515
335713;8350220;BL0515;BL0515
335713;8350221;BL0515;BL0515
335713;8354903;BL0515;BL0515
335713;8363771;BL0515;BL0515
335713;8363772;BL0515;BL0515
2762302;10553300;BL0515;BL0515
2762304;10550722;BL0515;BL0515
2762304;10550941;BL0515;BL0515
2762304;10551768;BL0515;BL0515
2762304;10551805;BL0515;BL0515
2762304;10552348;BL0515;BL0515
2762304;10553396;BL0515;BL0515
2762304;10553646;BL0515;BL0515
2762304;10553647;BL0515;BL0515
2762304;10553649;BL0515;BL0515
2762304;10553654;BL0515;BL0515
2762304;10553664;BL0515;BL0515
2762304;10553667;BL0515;BL0515
2762304;10553877;BL0515;BL0515
2762304;10553878;BL0515;BL0515
2762304;10553879;BL0515;BL0515
2762304;10553880;BL0515;BL0515
2762304;10554060;BL0515;BL0515
2762304;10554062;BL0515;BL0515
2762304;10554066;BL0515;BL0515
2762304;10554067;BL0515;BL0515
2762304;10554218;BL0515;BL0515
2762304;10554801;BL0515;BL0515
2762304;10556025;BL0515;BL0515
2762306;10556795;BL0515;BL0515
335714;11337803;BL0515;BL0515
6419836;11337793;BL0515;BL0515
335722;8332818;BL0516;BL0516
335722;8337068;BL0516;BL0516
335722;8337069;BL0516;BL0516
335722;8345626;BL0516;BL0516
335722;8350029;BL0516;BL0516
335722;8350030;BL0516;BL0516
335722;8354698;BL0516;BL0516
335722;8354699;BL0516;BL0516
335722;8354700;BL0516;BL0516
335722;8359245;BL0516;BL0516
335722;8359246;BL0516;BL0516
335722;8359247;BL0516;BL0516
335722;8363585;BL0516;BL0516
335722;8363586;BL0516;BL0516
335722;8363587;BL0516;BL0516
335721;8335946;BL0516;BL0516
335721;8335947;BL0516;BL0516
335721;8335948;BL0516;BL0516
335721;8358079;BL0516;BL0516
335721;8362387;BL0516;BL0516
335721;8362388;BL0516;BL0516
1488876;8335426;BL0516;BL0516
1488876;8339583;BL0516;BL0516
1488876;8343808;BL0516;BL0516
1488876;8352489;BL0516;BL0516
335719;8334838;BL0516;BL0516
335719;8334839;BL0516;BL0516
335719;8334840;BL0516;BL0516
335719;8334841;BL0516;BL0516
335719;8334842;BL0516;BL0516
335719;8339092;BL0516;BL0516
335719;8339093;BL0516;BL0516
335719;8339094;BL0516;BL0516
335719;8343213;BL0516;BL0516
335719;8343214;BL0516;BL0516
335719;8343215;BL0516;BL0516
335719;8347730;BL0516;BL0516
335719;8347731;BL0516;BL0516
335719;8347732;BL0516;BL0516
335719;8347733;BL0516;BL0516
335719;8351967;BL0516;BL0516
335719;8351968;BL0516;BL0516
335719;8351969;BL0516;BL0516
335719;8356865;BL0516;BL0516
335719;8356866;BL0516;BL0516
335719;8356867;BL0516;BL0516
335719;8356868;BL0516;BL0516
335719;8365688;BL0516;BL0516
335719;8365689;BL0516;BL0516
335719;8365690;BL0516;BL0516
335718;8333838;BL0516;BL0516
335718;8333839;BL0516;BL0516
335718;8333840;BL0516;BL0516
335718;8338058;BL0516;BL0516
335718;8338059;BL0516;BL0516
335718;8342187;BL0516;BL0516
335718;8342188;BL0516;BL0516
335718;8346637;BL0516;BL0516
335718;8346638;BL0516;BL0516
335718;8346639;BL0516;BL0516
335718;8351007;BL0516;BL0516
335718;8355805;BL0516;BL0516
335718;8364663;BL0516;BL0516
335718;8364664;BL0516;BL0516
335718;8364665;BL0516;BL0516
2758799;8339084;BL0516;BL0516
2758799;8343193;BL0516;BL0516
2758799;8347719;BL0516;BL0516
2758799;8347720;BL0516;BL0516
2758799;8365679;BL0516;BL0516
1327495;8341734;BL0516;BL0516
1327495;8346154;BL0516;BL0516
1327495;8346155;BL0516;BL0516
1327495;8359755;BL0516;BL0516
1327495;8364112;BL0516;BL0516
2758802;8334827;BL0516;BL0516
2758802;8334828;BL0516;BL0516
2758802;8339083;BL0516;BL0516
2758802;8356858;BL0516;BL0516
2758802;8361359;BL0516;BL0516
2758802;8361360;BL0516;BL0516
2758804;11337519;BL0516;BL0516
337041;8333355;BL0516;BL0516
337041;8341731;BL0516;BL0516
337041;8341732;BL0516;BL0516
337041;8346147;BL0516;BL0516
337041;8346148;BL0516;BL0516
337041;8355254;BL0516;BL0516
6524258;11337520;BL0516;BL0516
6524258;11337521;BL0516;BL0516
6524258;11337522;BL0516;BL0516
6524258;11337523;BL0516;BL0516
6524258;11337524;BL0516;BL0516
6524258;11337525;BL0516;BL0516
6524258;11337526;BL0516;BL0516
337048;8332268;BL0516;BL0516
337048;8336538;BL0516;BL0516
337048;8345105;BL0516;BL0516
337048;8349471;BL0516;BL0516
337048;8358698;BL0516;BL0516
5579344;11337681;BL0516;BL0516
5579344;11337682;BL0516;BL0516
5579344;11337683;BL0516;BL0516
5579344;11337684;BL0516;BL0516
2759329;8333842;BL0516;BL0516
2759329;8338062;BL0516;BL0516
2759329;8342189;BL0516;BL0516
2759329;8342190;BL0516;BL0516
2759329;8355808;BL0516;BL0516
2759329;8364668;BL0516;BL0516
2759333;8333866;BL0516;BL0516
2759333;8342214;BL0516;BL0516
2759333;8351023;BL0516;BL0516
2759333;8355833;BL0516;BL0516
2759333;8364702;BL0516;BL0516
2759333;8364703;BL0516;BL0516
2759336;8338091;BL0516;BL0516
2759336;8342215;BL0516;BL0516
2759336;8355834;BL0516;BL0516
2759336;8360258;BL0516;BL0516
2759336;8364704;BL0516;BL0516
2759336;8364705;BL0516;BL0516
2759340;8339095;BL0516;BL0516
2759340;8351970;BL0516;BL0516
2759340;8356869;BL0516;BL0516
2759340;8356870;BL0516;BL0516
2759340;8365691;BL0516;BL0516
2759340;10552565;BL0516;BL0516
2759341;8334357;BL0516;BL0516
2759341;8338608;BL0516;BL0516
2759341;8338609;BL0516;BL0516
2759341;8342729;BL0516;BL0516
2759341;8347206;BL0516;BL0516
2759341;8356362;BL0516;BL0516
2759341;8356363;BL0516;BL0516
2759341;8360816;BL0516;BL0516
2759341;8360817;BL0516;BL0516
2759341;8365238;BL0516;BL0516
2759341;8365239;BL0516;BL0516
4030850;11337701;BL0516;BL0516
4030850;11337702;BL0516;BL0516
4030850;11337703;BL0516;BL0516
4030850;11337704;BL0516;BL0516
4030850;11337705;BL0516;BL0516
4030850;11337706;BL0516;BL0516
4030850;11337707;BL0516;BL0516
4030850;11337708;BL0516;BL0516
4030850;11337709;BL0516;BL0516
4030850;11337710;BL0516;BL0516
2759343;11337712;BL0516;BL0516
2759346;8339589;BL0516;BL0516
2759346;8343813;BL0516;BL0516
2759346;8348375;BL0516;BL0516
2759346;8352495;BL0516;BL0516
2759346;8357455;BL0516;BL0516
2759346;8361931;BL0516;BL0516
335723;11337717;BL0516;BL0516
335710;11337808;BL0516;BL0516
2762272;11337807;BL0516;BL0516
6089749;11337806;BL0516;BL0516
335711;8333835;BL0516;BL0516
335711;8333836;BL0516;BL0516
335711;8338050;BL0516;BL0516
335711;8338051;BL0516;BL0516
335711;8338052;BL0516;BL0516
335711;8346636;BL0516;BL0516
335711;8351004;BL0516;BL0516
335711;8351005;BL0516;BL0516
335711;8355804;BL0516;BL0516
335711;8360237;BL0516;BL0516
335711;8360238;BL0516;BL0516
335711;8360239;BL0516;BL0516
335711;8360240;BL0516;BL0516
335711;8360241;BL0516;BL0516
335711;8364659;BL0516;BL0516
335711;8364660;BL0516;BL0516
2762276;10551312;BL0516;BL0516
2762276;10551315;BL0516;BL0516
2762276;10551395;BL0516;BL0516
2762276;10551398;BL0516;BL0516
2762276;10552115;BL0516;BL0516
2762276;10552449;BL0516;BL0516
2762276;10552619;BL0516;BL0516
2762276;10552782;BL0516;BL0516
2762276;10553571;BL0516;BL0516
2762276;10555610;BL0516;BL0516
2762276;10555617;BL0516;BL0516
2762276;10555618;BL0516;BL0516
2762276;10555619;BL0516;BL0516
2762276;10555864;BL0516;BL0516
2762276;10556475;BL0516;BL0516
2762276;10556727;BL0516;BL0516
2762278;11337805;BL0516;BL0516
4346088;10554703;BL0516;BL0516
2762282;10551325;BL0516;BL0516
2762285;10554700;BL0516;BL0516
1148172;10554695;BL0516;BL0516
2762288;10551178;BL0516;BL0516
2762288;10551290;BL0516;BL0516
2762288;10551378;BL0516;BL0516
2762288;10551467;BL0516;BL0516
2762288;10552392;BL0516;BL0516
2762288;10553525;BL0516;BL0516
2762288;10553919;BL0516;BL0516
2762288;10554071;BL0516;BL0516
2762288;10554158;BL0516;BL0516
2762288;10554975;BL0516;BL0516
2762288;10555859;BL0516;BL0516
2762288;10555914;BL0516;BL0516
2762288;10556368;BL0516;BL0516
2762288;10556462;BL0516;BL0516
2762288;10557345;BL0516;BL0516
2762290;10557766;BL0516;BL0516
337043;8334804;BL0516;BL0516
337043;8334805;BL0516;BL0516
337043;8334806;BL0516;BL0516
337043;8334807;BL0516;BL0516
337043;8339058;BL0516;BL0516
337043;8339059;BL0516;BL0516
337043;8339060;BL0516;BL0516
337043;8339061;BL0516;BL0516
337043;8343175;BL0516;BL0516
337043;8343176;BL0516;BL0516
337043;8343177;BL0516;BL0516
337043;8343178;BL0516;BL0516
337043;8347681;BL0516;BL0516
337043;8347682;BL0516;BL0516
337043;8347683;BL0516;BL0516
337043;8347684;BL0516;BL0516
337043;8351936;BL0516;BL0516
337043;8351937;BL0516;BL0516
337043;8351938;BL0516;BL0516
337043;8351939;BL0516;BL0516
337043;8356830;BL0516;BL0516
337043;8356831;BL0516;BL0516
337043;8356832;BL0516;BL0516
337043;8356833;BL0516;BL0516
337043;8361328;BL0516;BL0516
337043;8361329;BL0516;BL0516
337043;8361330;BL0516;BL0516
337043;8361331;BL0516;BL0516
337043;8365655;BL0516;BL0516
337043;8365656;BL0516;BL0516
337043;8365657;BL0516;BL0516
2758482;8335388;BL0516;BL0516
2758482;8335389;BL0516;BL0516
2758482;8343778;BL0516;BL0516
2758482;8357419;BL0516;BL0516
2758482;8357420;BL0516;BL0516
2758482;8366176;BL0516;BL0516
1360225;8334318;BL0516;BL0516
1360225;8338550;BL0516;BL0516
1360225;8342678;BL0516;BL0516
1360225;8347156;BL0516;BL0516
1360225;8356299;BL0516;BL0516
1360225;8356300;BL0516;BL0516
1360225;8360757;BL0516;BL0516
1360225;8360758;BL0516;BL0516
1360225;8365166;BL0516;BL0516
1360225;8365167;BL0516;BL0516
1360225;10554747;BL0516;BL0516
2758488;11337742;BL0516;BL0516
2758491;8333830;BL0516;BL0516
2758491;8338049;BL0516;BL0516
2758491;8342183;BL0516;BL0516
2758491;8364655;BL0516;BL0516
2758491;8364656;BL0516;BL0516
2758491;8364657;BL0516;BL0516
2758494;8333829;BL0516;BL0516
2758494;8338047;BL0516;BL0516
2758494;8338048;BL0516;BL0516
2758494;8342182;BL0516;BL0516
2758494;8346634;BL0516;BL0516
2758494;8355803;BL0516;BL0516
2758494;8360235;BL0516;BL0516
2758494;8364652;BL0516;BL0516
2758494;8364653;BL0516;BL0516
2758494;8364654;BL0516;BL0516
2758499;8331662;BL0516;BL0516
2758499;8331663;BL0516;BL0516
2758499;8340035;BL0516;BL0516
2758499;8344447;BL0516;BL0516
2758499;8358062;BL0516;BL0516
2758503;8332266;BL0516;BL0516
2758503;8332267;BL0516;BL0516
2758503;8340651;BL0516;BL0516
2758503;8340652;BL0516;BL0516
2758503;8345103;BL0516;BL0516
2758503;8345104;BL0516;BL0516
2758503;8349470;BL0516;BL0516
2758503;8353677;BL0516;BL0516
2758503;8353678;BL0516;BL0516
2758503;8358694;BL0516;BL0516
2758503;8358695;BL0516;BL0516
2758503;8358696;BL0516;BL0516
2758503;8358697;BL0516;BL0516
2758503;8363038;BL0516;BL0516
2758506;8333353;BL0516;BL0516
2758506;8333354;BL0516;BL0516
2758506;8337553;BL0516;BL0516
2758506;8341727;BL0516;BL0516
2758506;8341728;BL0516;BL0516
2758506;8341729;BL0516;BL0516
2758506;8346143;BL0516;BL0516
2758506;8346144;BL0516;BL0516
2758506;8346145;BL0516;BL0516
2758506;8350526;BL0516;BL0516
2758506;8359746;BL0516;BL0516
2758506;8359747;BL0516;BL0516
2758508;11337730;BL0516;BL0516
2758510;8333352;BL0516;BL0516
2758510;8350525;BL0516;BL0516
2758510;8355250;BL0516;BL0516
1453096;8355255;BL0516;BL0516
1453096;8355256;BL0516;BL0516
1453096;8355257;BL0516;BL0516
1453096;8355258;BL0516;BL0516
1453096;8355259;BL0516;BL0516
1453096;8355260;BL0516;BL0516
1453096;8355261;BL0516;BL0516
1453096;8355262;BL0516;BL0516
1453096;8355263;BL0516;BL0516
1453096;8355264;BL0516;BL0516
1453096;8355265;BL0516;BL0516
1453096;8355266;BL0516;BL0516
1453096;8355267;BL0516;BL0516
1453096;8355268;BL0516;BL0516
1453096;8355269;BL0516;BL0516
1453096;8355270;BL0516;BL0516
4346075;8346151;BL0516;BL0516
4346075;8346152;BL0516;BL0516
4346075;8346153;BL0516;BL0516
4346075;8350530;BL0516;BL0516
337045;8337055;BL0516;BL0516
337045;8341162;BL0516;BL0516
337045;8341163;BL0516;BL0516
337045;8345609;BL0516;BL0516
337045;8345610;BL0516;BL0516
337045;8354677;BL0516;BL0516
337045;8354678;BL0516;BL0516
337045;8354679;BL0516;BL0516
337045;8363561;BL0516;BL0516
337045;8363562;BL0516;BL0516
