Projectnummer;LU Key;CLUSTER_NR;LAM MK;BLOCK_NR;BLOCK_NR_LU;Opdrachttemplate;Straat;Huisnummer;Huisnummer Toevoeging
KNOKKE-HEIST - FH12;8333126;;297264;BL1214;BL1214;(L/B/S)U template;Westkapellestraat;181;
KNOKKE-HEIST - FH12;8352247;;297266;BL1213;BL1213;(L/B/S)U template;Oostenhem;24;
KNOKKE-HEIST - FH12;8336327;;297268;BL1212;BL1212;(L/B/S)U template;Weibroekstraat;11;
KNOKKE-HEIST - FH12;8350288;;297269;BL1209;BL1209;(L/B/S)U template;Weibroekstraat;13;
KNOKKE-HEIST - FH12;8342486;;297270;BL1209;BL1209;(L/B/S)U template;Weibroekstraat;22;
KNOKKE-HEIST - FH12;8356259;;297276;BL1210;BL1210;(L/B/S)U template;Noordhinder;18;
KNOKKE-HEIST - FH12;8364627;;297277;BL1210;BL1210;(L/B/S)U template;Noordhinder;16;
KNOKKE-HEIST - FH12;8340665;;297278;BL1210;BL1210;(L/B/S)U template;Noordhinder;2;
KNOKKE-HEIST - FH12;8351479;;297280;BL1210;BL1210;(L/B/S)U template;Westkapellestraat;124;
KNOKKE-HEIST - FH12;8351480;;297280;BL1210;BL1210;(L/B/S)U template;Westkapellestraat;124;
KNOKKE-HEIST - FH12;8337057;;297281;BL1209;BL1209;(L/B/S)U template;Westkapellestraat;113;
KNOKKE-HEIST - FH12;8341970;;297284;BL1211;BL1211;(L/B/S)U template;Westkapellestraat;153;
KNOKKE-HEIST - FH12;8352189;;297285;BL1210;BL1210;(L/B/S)U template;Westkapellestraat;176;
KNOKKE-HEIST - FH12;8342158;;297346;BL1209;BL1209;(L/B/S)U template;Hendrik Consciencestraat;73;
KNOKKE-HEIST - FH12;8365011;;297347;BL1209;BL1209;(L/B/S)U template;Krommedijk;6;
KNOKKE-HEIST - FH12;8363358;;297348;BL1214;BL1214;(L/B/S)U template;Krommedijk;3;
KNOKKE-HEIST - FH12;8331456;;297349;BL1214;BL1214;(L/B/S)U template;Krommedijk;7;
KNOKKE-HEIST - FH12;8350784;;297350;BL1209;BL1209;(L/B/S)U template;Krommedijk;32;
KNOKKE-HEIST - FH12;8342984;;297351;BL1211;BL1211;(L/B/S)U template;Westkapellestraat;169;
KNOKKE-HEIST - FH12;8345905;;297352;BL1212;BL1212;(L/B/S)U template;Westkapellestraat;171;
KNOKKE-HEIST - FH12;8351287;;297353;BL1212;BL1212;(L/B/S)U template;Westkapellestraat;175;
KNOKKE-HEIST - FH12;8336341;;297354;BL1209;BL1209;(L/B/S)U template;Westkapellestraat;177;
KNOKKE-HEIST - FH12;8346956;;297356;BL1212;BL1212;(L/B/S)U template;Walstraat;4;
KNOKKE-HEIST - FH12;8362164;;297357;BL1212;BL1212;(L/B/S)U template;Walstraat;6;
KNOKKE-HEIST - FH12;8365498;;297358;BL1209;BL1209;(L/B/S)U template;Walstraat;5;
KNOKKE-HEIST - FH12;8340457;;297359;BL1212;BL1212;(L/B/S)U template;Walstraat;10;
KNOKKE-HEIST - FH12;8336326;;297360;BL1209;BL1209;(L/B/S)U template;Walstraat;3;
KNOKKE-HEIST - FH12;8338386;;297361;BL1212;BL1212;(L/B/S)U template;Weibroekstraat;1;
KNOKKE-HEIST - FH12;8366017;;297362;BL1209;BL1209;(L/B/S)U template;Weibroekstraat;2;
KNOKKE-HEIST - FH12;8342971;;299806;BL1209;BL1209;(L/B/S)U template;Pannenstraat;216;
KNOKKE-HEIST - FH12;8365171;;299807;BL1209;BL1209;(L/B/S)U template;Pannenstraat;152;
KNOKKE-HEIST - FH12;8341148;;299808;BL1209;BL1209;(L/B/S)U template;Pannenstraat;156;
KNOKKE-HEIST - FH12;8360790;;299809;BL1209;BL1209;(L/B/S)U template;Pannenstraat;180;
KNOKKE-HEIST - FH12;8363045;;299810;BL1209;BL1209;(L/B/S)U template;Pannenstraat;178;
KNOKKE-HEIST - FH12;8336523;;299834;BL1209;BL1209;(L/B/S)U template;Hendrik Consciencestraat;1;
KNOKKE-HEIST - FH12;8346121;;299853;BL1204;BL1204;(L/B/S)U template;Pannenstraat;145;
KNOKKE-HEIST - FH12;8356840;;299854;BL1204;BL1204;(L/B/S)U template;Pannenstraat;151;
KNOKKE-HEIST - FH12;8332786;;299855;BL1204;BL1204;(L/B/S)U template;Pannenstraat;153;
KNOKKE-HEIST - FH12;8332017;;299856;BL1204;BL1204;(L/B/S)U template;Pannenstraat;205;
KNOKKE-HEIST - FH12;8352245;;299857;BL1203;BL1203;(L/B/S)U template;Peter Benoitlaan;2;
KNOKKE-HEIST - FH12;8352246;;299857;BL1203;BL1203;(L/B/S)U template;Peter Benoitlaan;2;
KNOKKE-HEIST - FH12;8351759;;299859;BL1203;BL1203;(L/B/S)U template;Emanuel Hielstraat;2;
KNOKKE-HEIST - FH12;8342438;;299860;BL1204;BL1204;(L/B/S)U template;Emanuel Hielstraat;17;
KNOKKE-HEIST - FH12;8342439;;299861;BL1202;BL1202;(L/B/S)U template;Matrozenplein;15;
KNOKKE-HEIST - FH12;8352233;;299862;BL1202;BL1202;(L/B/S)U template;Matrozenplein;19;
KNOKKE-HEIST - FH12;8361102;;299863;BL1202;BL1202;(L/B/S)U template;Matrozenplein;3;
KNOKKE-HEIST - FH12;8339390;;299864;BL1202;BL1202;(L/B/S)U template;Matrozenplein;20;
KNOKKE-HEIST - FH12;8354973;;299865;BL1202;BL1202;(L/B/S)U template;Matrozenplein;25;
KNOKKE-HEIST - FH12;8362137;;299867;BL1203;BL1203;(L/B/S)U template;Peter Benoitlaan;24;
KNOKKE-HEIST - FH12;8336524;;299870;BL1204;BL1204;(L/B/S)U template;Polderstraat;77;
KNOKKE-HEIST - FH12;8334338;;299875;BL1204;BL1204;(L/B/S)U template;Polderstraat;41;
KNOKKE-HEIST - FH12;8363068;;299876;BL1202;BL1202;(L/B/S)U template;Polderstraat;37;
KNOKKE-HEIST - FH12;8359451;;299878;BL1202;BL1202;(L/B/S)U template;Polderstraat;3;
KNOKKE-HEIST - FH12;8359452;;299878;BL1202;BL1202;(L/B/S)U template;Polderstraat;3;
KNOKKE-HEIST - FH12;8359453;;299878;BL1202;BL1202;(L/B/S)U template;Polderstraat;3;
KNOKKE-HEIST - FH12;8343501;;299879;BL1202;BL1202;(L/B/S)U template;Zuidstraat;33;
KNOKKE-HEIST - FH12;8343499;;299880;BL1202;BL1202;(L/B/S)U template;Zuidstraat;35;
KNOKKE-HEIST - FH12;8343500;;299880;BL1202;BL1202;(L/B/S)U template;Zuidstraat;35;
KNOKKE-HEIST - FH12;8355534;;299882;BL1202;BL1202;(L/B/S)U template;Zuidstraat;31;
KNOKKE-HEIST - FH12;8332483;;299883;BL1203;BL1203;(L/B/S)U template;Zuidstraat;22;
KNOKKE-HEIST - FH12;8351236;;299885;BL1202;BL1202;(L/B/S)U template;Zuidstraat;29;
KNOKKE-HEIST - FH12;8356367;;299886;BL1202;BL1202;(L/B/S)U template;Emanuel Hielstraat;28;
KNOKKE-HEIST - FH12;8337580;;299887;BL1202;BL1202;(L/B/S)U template;Emanuel Hielstraat;26;
KNOKKE-HEIST - FH12;8338102;;299888;BL1204;BL1204;(L/B/S)U template;Emanuel Hielstraat;45;
KNOKKE-HEIST - FH12;8351741;;299889;BL1202;BL1202;(L/B/S)U template;Emanuel Hielstraat;22;
KNOKKE-HEIST - FH12;8333590;;299890;BL1203;BL1203;(L/B/S)U template;Emanuel Hielstraat;18;
KNOKKE-HEIST - FH12;8350739;;299890;BL1203;BL1203;(L/B/S)U template;Emanuel Hielstraat;18;
KNOKKE-HEIST - FH12;8358453;;299891;BL1202;BL1202;(L/B/S)U template;Zuidstraat;19;
KNOKKE-HEIST - FH12;8331386;;299892;BL1203;BL1203;(L/B/S)U template;Zuidstraat;2;
KNOKKE-HEIST - FH12;8345347;;299893;BL1202;BL1202;(L/B/S)U template;Zuidstraat;1;
KNOKKE-HEIST - FH12;8362809;;299896;BL1202;BL1202;(L/B/S)U template;Knokkestraat;176;
KNOKKE-HEIST - FH12;8335682;;299897;BL1202;BL1202;(L/B/S)U template;Knokkestraat;178;
KNOKKE-HEIST - FH12;8348145;;300723;BL1214;BL1214;(L/B/S)U template;Zonnebloemstraat;5;
KNOKKE-HEIST - FH12;8348144;;300729;BL1214;BL1214;(L/B/S)U template;Zonnebloemstraat;29;
KNOKKE-HEIST - FH12;8364585;;300745;BL1215;BL1215;(L/B/S)U template;Hulststraat;25;
KNOKKE-HEIST - FH12;8363988;;300746;BL1215;BL1215;(L/B/S)U template;Hulststraat;21;
KNOKKE-HEIST - FH12;8362266;;300747;#N/B;#N/B;(L/B/S)U template;Hulststraat;26;
KNOKKE-HEIST - FH12;8352306;;300748;BL1218;BL1218;(L/B/S)U template;Hulststraat;13;
KNOKKE-HEIST - FH12;8347587;;300749;BL1215;BL1215;(L/B/S)U template;Heestersstraat;34;
KNOKKE-HEIST - FH12;8349353;;300750;BL1215;BL1215;(L/B/S)U template;Heestersstraat;38;
KNOKKE-HEIST - FH12;8361187;;300751;BL1216;BL1216;(L/B/S)U template;Laurierstraat;42;
KNOKKE-HEIST - FH12;8342042;;300752;BL1216;BL1216;(L/B/S)U template;Laurierstraat;34;
KNOKKE-HEIST - FH12;8335195;;300753;BL1217;BL1217;(L/B/S)U template;Laurierstraat;13;
KNOKKE-HEIST - FH12;8356167;;300754;BL1218;BL1218;(L/B/S)U template;Laurierstraat;32;
KNOKKE-HEIST - FH12;8333658;;300755;BL1218;BL1218;(L/B/S)U template;Laurierstraat;18;
KNOKKE-HEIST - FH12;8331457;;300756;BL1218;BL1218;(L/B/S)U template;Laurierstraat;22;
KNOKKE-HEIST - FH12;8334186;;300757;BL1218;BL1218;(L/B/S)U template;Laurierstraat;30;
KNOKKE-HEIST - FH12;8334187;;300758;BL1217;BL1217;(L/B/S)U template;Laurierstraat;9;
KNOKKE-HEIST - FH12;8362885;;300759;BL1217;BL1217;(L/B/S)U template;Laurierstraat;3;
KNOKKE-HEIST - FH12;8364454;;300760;BL1218;BL1218;(L/B/S)U template;Laurierstraat;6;
KNOKKE-HEIST - FH12;8334670;;300761;BL1218;BL1218;(L/B/S)U template;Laurierstraat;14;
KNOKKE-HEIST - FH12;8353508;;300762;BL1217;BL1217;(L/B/S)U template;Heestersstraat;26;
KNOKKE-HEIST - FH12;8365533;;300763;BL1217;BL1217;(L/B/S)U template;Heestersstraat;24;
KNOKKE-HEIST - FH12;8341500;;300764;BL1218;BL1218;(L/B/S)U template;Heestersstraat;18;
KNOKKE-HEIST - FH12;8335183;;300765;BL1218;BL1218;(L/B/S)U template;Heestersstraat;2;
KNOKKE-HEIST - FH12;8344268;;300766;BL1216;BL1216;(L/B/S)U template;Heestersstraat;32;
KNOKKE-HEIST - FH12;8333731;;300768;BL1215;BL1215;(L/B/S)U template;Varenstraat;8;
KNOKKE-HEIST - FH12;8360657;;300769;BL1215;BL1215;(L/B/S)U template;Varenstraat;2;
KNOKKE-HEIST - FH12;8361203;;300770;BL1216;BL1216;(L/B/S)U template;Varenstraat;11;
KNOKKE-HEIST - FH12;8363397;;300771;BL1216;BL1216;(L/B/S)U template;Varenstraat;3;
KNOKKE-HEIST - FH12;8341541;;300772;BL1216;BL1216;(L/B/S)U template;Varenstraat;13;
KNOKKE-HEIST - FH12;8363907;;300778;BL1218;BL1218;(L/B/S)U template;Westkapellestraat;205;
KNOKKE-HEIST - FH12;8337350;;300779;BL1218;BL1218;(L/B/S)U template;Westkapellestraat;187;
KNOKKE-HEIST - FH12;8332058;;300780;BL1213;BL1213;(L/B/S)U template;Westkapellestraat;210;
KNOKKE-HEIST - FH12;8342011;;300781;BL1213;BL1213;(L/B/S)U template;Westkapellestraat;220;
KNOKKE-HEIST - FH12;8333659;;300782;BL1218;BL1218;(L/B/S)U template;Westkapellestraat;231;
KNOKKE-HEIST - FH12;8338972;;300796;BL1214;BL1214;(L/B/S)U template;Zonnebloemstraat;1;
KNOKKE-HEIST - FH12;8332130;;300797;BL1214;BL1214;(L/B/S)U template;Zonnebloemstraat;7;
KNOKKE-HEIST - FH12;8339484;;300798;BL1214;BL1214;(L/B/S)U template;Zonnebloemstraat;11;
KNOKKE-HEIST - FH12;8360147;;300804;BL1215;BL1215;(L/B/S)U template;Hulststraat;31;
KNOKKE-HEIST - FH12;8357344;;300805;BL1215;BL1215;(L/B/S)U template;Hulststraat;29;
KNOKKE-HEIST - FH12;8363787;;302539;BL1202;BL1202;(L/B/S)U template;Knokkestraat;164;
KNOKKE-HEIST - FH12;8360500;;302541;BL1202;BL1202;(L/B/S)U template;Knokkestraat;166;
KNOKKE-HEIST - FH12;8363540;;3939535;BL1209;BL1209;(L/B/S)U template;Hendrik Consciencestraat;15;
KNOKKE-HEIST - FH12;8354941;;3939583;BL1202;BL1202;(L/B/S)U template;Knokkestraat;172;
KNOKKE-HEIST - FH12;8337360;;3939584;BL1208;BL1208;(L/B/S)U template;Knokkestraat;300;
KNOKKE-HEIST - FH12;8334225;;3939589;BL1214;BL1214;(L/B/S)U template;Krommedijk;47;
KNOKKE-HEIST - FH12;8334226;;3939589;BL1214;BL1214;(L/B/S)U template;Krommedijk;47;
KNOKKE-HEIST - FH12;8334227;;3939589;BL1214;BL1214;(L/B/S)U template;Krommedijk;47;
KNOKKE-HEIST - FH12;8334228;;3939589;BL1214;BL1214;(L/B/S)U template;Krommedijk;47;
KNOKKE-HEIST - FH12;8334229;;3939589;BL1214;BL1214;(L/B/S)U template;Krommedijk;47;
KNOKKE-HEIST - FH12;8338471;;3939589;BL1214;BL1214;(L/B/S)U template;Krommedijk;47;
KNOKKE-HEIST - FH12;8338472;;3939589;BL1214;BL1214;(L/B/S)U template;Krommedijk;47;
KNOKKE-HEIST - FH12;8338473;;3939589;BL1214;BL1214;(L/B/S)U template;Krommedijk;47;
KNOKKE-HEIST - FH12;8342582;;3939589;BL1214;BL1214;(L/B/S)U template;Krommedijk;47;
KNOKKE-HEIST - FH12;8342583;;3939589;BL1214;BL1214;(L/B/S)U template;Krommedijk;47;
KNOKKE-HEIST - FH12;8342584;;3939589;BL1214;BL1214;(L/B/S)U template;Krommedijk;47;
KNOKKE-HEIST - FH12;8342585;;3939589;BL1214;BL1214;(L/B/S)U template;Krommedijk;47;
KNOKKE-HEIST - FH12;8342586;;3939589;BL1214;BL1214;(L/B/S)U template;Krommedijk;47;
KNOKKE-HEIST - FH12;8342587;;3939589;BL1214;BL1214;(L/B/S)U template;Krommedijk;47;
KNOKKE-HEIST - FH12;8342588;;3939589;BL1214;BL1214;(L/B/S)U template;Krommedijk;47;
KNOKKE-HEIST - FH12;8347052;;3939589;BL1214;BL1214;(L/B/S)U template;Krommedijk;47;
KNOKKE-HEIST - FH12;8347053;;3939589;BL1214;BL1214;(L/B/S)U template;Krommedijk;47;
KNOKKE-HEIST - FH12;8347054;;3939589;BL1214;BL1214;(L/B/S)U template;Krommedijk;47;
KNOKKE-HEIST - FH12;8347055;;3939589;BL1214;BL1214;(L/B/S)U template;Krommedijk;47;
KNOKKE-HEIST - FH12;8347057;;3939589;BL1214;BL1214;(L/B/S)U template;Krommedijk;47;
KNOKKE-HEIST - FH12;8347058;;3939589;BL1214;BL1214;(L/B/S)U template;Krommedijk;47;
KNOKKE-HEIST - FH12;8351373;;3939589;BL1214;BL1214;(L/B/S)U template;Krommedijk;47;
KNOKKE-HEIST - FH12;8351374;;3939589;BL1214;BL1214;(L/B/S)U template;Krommedijk;47;
KNOKKE-HEIST - FH12;8351375;;3939589;BL1214;BL1214;(L/B/S)U template;Krommedijk;47;
KNOKKE-HEIST - FH12;8351376;;3939589;BL1214;BL1214;(L/B/S)U template;Krommedijk;47;
KNOKKE-HEIST - FH12;8351377;;3939589;BL1214;BL1214;(L/B/S)U template;Krommedijk;47;
KNOKKE-HEIST - FH12;8356202;;3939589;BL1214;BL1214;(L/B/S)U template;Krommedijk;47;
KNOKKE-HEIST - FH12;8356203;;3939589;BL1214;BL1214;(L/B/S)U template;Krommedijk;47;
KNOKKE-HEIST - FH12;8356204;;3939589;BL1214;BL1214;(L/B/S)U template;Krommedijk;47;
KNOKKE-HEIST - FH12;8356205;;3939589;BL1214;BL1214;(L/B/S)U template;Krommedijk;47;
KNOKKE-HEIST - FH12;8360658;;3939589;BL1214;BL1214;(L/B/S)U template;Krommedijk;47;
KNOKKE-HEIST - FH12;8360659;;3939589;BL1214;BL1214;(L/B/S)U template;Krommedijk;47;
KNOKKE-HEIST - FH12;8360660;;3939589;BL1214;BL1214;(L/B/S)U template;Krommedijk;47;
KNOKKE-HEIST - FH12;8360661;;3939589;BL1214;BL1214;(L/B/S)U template;Krommedijk;47;
KNOKKE-HEIST - FH12;8360662;;3939589;BL1214;BL1214;(L/B/S)U template;Krommedijk;47;
KNOKKE-HEIST - FH12;8360663;;3939589;BL1214;BL1214;(L/B/S)U template;Krommedijk;47;
KNOKKE-HEIST - FH12;8360664;;3939589;BL1214;BL1214;(L/B/S)U template;Krommedijk;47;
KNOKKE-HEIST - FH12;8365078;;3939589;BL1214;BL1214;(L/B/S)U template;Krommedijk;47;
KNOKKE-HEIST - FH12;8361624;;3984037;BL1210;BL1210;(L/B/S)U template;Westkapellestraat;178;
KNOKKE-HEIST - FH12;8363308;;3990583;BL1202;BL1202;(L/B/S)U template;Knokkestraat;190;
KNOKKE-HEIST - FH12;8342580;;4025646;BL1215;BL1215;(L/B/S)U template;Varenstraat;6;
KNOKKE-HEIST - FH12;8341499;;4030959;BL1218;BL1218;(L/B/S)U template;Westkapellestraat;201;
KNOKKE-HEIST - FH12;8335072;;4035024;BL1204;BL1204;(L/B/S)U template;Emanuel Hielstraat;25;
KNOKKE-HEIST - FH12;8337404;;4040659;BL1208;BL1208;(L/B/S)U template;Pinksterbloemhof;36;
KNOKKE-HEIST - FH12;8349887;;4053276;BL1214;BL1214;(L/B/S)U template;Zonnebloemstraat;9;
KNOKKE-HEIST - FH12;8336549;;4055279;BL1210;BL1210;(L/B/S)U template;Westkapellestraat;136;
KNOKKE-HEIST - FH12;8334236;;4057199;BL1208;BL1208;(L/B/S)U template;Pinksterbloemhof;28;
KNOKKE-HEIST - FH12;8352847;;4057945;BL1208;BL1208;(L/B/S)U template;Knokkestraat;324;
KNOKKE-HEIST - FH12;8357277;;4060428;BL1216;BL1216;(L/B/S)U template;Varenstraat;7;
KNOKKE-HEIST - FH12;8345616;;4075951;BL1204;BL1204;(L/B/S)U template;Polderstraat;53;
KNOKKE-HEIST - FH12;8352294;;4101202;BL1209;BL1209;(L/B/S)U template;Krommedijk;50;
KNOKKE-HEIST - FH12;8357250;;4101202;BL1209;BL1209;(L/B/S)U template;Krommedijk;50;
KNOKKE-HEIST - FH12;8361724;;4101202;BL1209;BL1209;(L/B/S)U template;Krommedijk;50;
KNOKKE-HEIST - FH12;8366047;;4101202;BL1209;BL1209;(L/B/S)U template;Krommedijk;50;
KNOKKE-HEIST - FH12;8366048;;4101202;BL1209;BL1209;(L/B/S)U template;Krommedijk;50;
KNOKKE-HEIST - FH12;8331540;;4102029;BL1208;BL1208;(L/B/S)U template;Pinksterbloemhof;31;
KNOKKE-HEIST - FH12;8333646;;4141759;BL1205;BL1205;(L/B/S)U template;Knokkestraat;244;
KNOKKE-HEIST - FH12;8331454;;4143585;BL1209;BL1209;(L/B/S)U template;Krommedijk;60;
KNOKKE-HEIST - FH12;8347014;;4147189;BL1208;BL1208;(L/B/S)U template;Knokkestraat;314;
KNOKKE-HEIST - FH12;8351788;;4149412;BL1209;BL1209;(L/B/S)U template;Pannenstraat;254;
KNOKKE-HEIST - FH12;8351789;;4149412;BL1209;BL1209;(L/B/S)U template;Pannenstraat;254;
KNOKKE-HEIST - FH12;8347601;;4150595;BL1208;BL1208;(L/B/S)U template;Pinksterbloemhof;29;
KNOKKE-HEIST - FH12;8365173;;4154773;BL1204;BL1204;(L/B/S)U template;Pannenstraat;149;
KNOKKE-HEIST - FH12;8348620;;4163970;BL1205;BL1205;(L/B/S)U template;Peter Benoitlaan;3;
KNOKKE-HEIST - FH12;8361665;;4164305;BL1205;BL1205;(L/B/S)U template;Peter Benoitlaan;47;
KNOKKE-HEIST - FH12;8361666;;4164305;BL1205;BL1205;(L/B/S)U template;Peter Benoitlaan;47;
KNOKKE-HEIST - FH12;8358674;;4164312;BL1204;BL1204;(L/B/S)U template;Polderstraat;71;
KNOKKE-HEIST - FH12;8362205;;4164353;BL1205;BL1205;(L/B/S)U template;Knokkestraat;284;
KNOKKE-HEIST - FH12;8337018;;4171228;BL1209;BL1209;(L/B/S)U template;Hendrik Consciencestraat;35;
KNOKKE-HEIST - FH12;8337019;;4171228;BL1209;BL1209;(L/B/S)U template;Hendrik Consciencestraat;35;
KNOKKE-HEIST - FH12;8337020;;4171228;BL1209;BL1209;(L/B/S)U template;Hendrik Consciencestraat;35;
KNOKKE-HEIST - FH12;8341109;;4171228;BL1209;BL1209;(L/B/S)U template;Hendrik Consciencestraat;35;
KNOKKE-HEIST - FH12;8359201;;4171228;BL1209;BL1209;(L/B/S)U template;Hendrik Consciencestraat;35;
KNOKKE-HEIST - FH12;8334205;;4173604;BL1208;BL1208;(L/B/S)U template;Pinksterbloemhof;12;
KNOKKE-HEIST - FH12;8362165;;4174149;BL1205;BL1205;(L/B/S)U template;Knokkestraat;206;
KNOKKE-HEIST - FH12;8353527;;4180592;BL1208;BL1208;(L/B/S)U template;Pinksterbloemhof;3;
KNOKKE-HEIST - FH12;8348377;;4186560;BL1209;BL1209;(L/B/S)U template;Westkapellestraat;129;
KNOKKE-HEIST - FH12;8332113;;4188115;BL1216;BL1216;(L/B/S)U template;Varenstraat;9;
KNOKKE-HEIST - FH12;8356628;;4191908;BL1202;BL1202;(L/B/S)U template;Matrozenplein;16;
KNOKKE-HEIST - FH12;8352186;;4192706;BL1202;BL1202;(L/B/S)U template;Zuidstraat;37;
KNOKKE-HEIST - FH12;8352187;;4192706;BL1202;BL1202;(L/B/S)U template;Zuidstraat;37;
KNOKKE-HEIST - FH12;8352188;;4192706;BL1202;BL1202;(L/B/S)U template;Zuidstraat;37;
KNOKKE-HEIST - FH12;8349490;;4193037;BL1204;BL1204;(L/B/S)U template;Pannenstraat;171;
KNOKKE-HEIST - FH12;8356075;;4201049;BL1202;BL1202;(L/B/S)U template;Knokkestraat;162;
KNOKKE-HEIST - FH12;8352249;;4209663;BL1205;BL1205;(L/B/S)U template;Peter Benoitlaan;25;
KNOKKE-HEIST - FH12;8353470;;4210281;BL1205;BL1205;(L/B/S)U template;Pannenstraat;229;
KNOKKE-HEIST - FH12;8348815;;4220618;BL1209;BL1209;(L/B/S)U template;Pannenstraat;166;
KNOKKE-HEIST - FH12;8341391;;4227904;BL1204;BL1204;(L/B/S)U template;Emanuel Hielstraat;39;
KNOKKE-HEIST - FH12;8352779;;4233275;BL1205;BL1205;(L/B/S)U template;Pannenstraat;267;
KNOKKE-HEIST - FH12;8344890;;4261400;BL1202;BL1202;(L/B/S)U template;Zuidstraat;7;
KNOKKE-HEIST - FH12;8347512;;4262952;BL1205;BL1205;(L/B/S)U template;Pannenstraat;237;
KNOKKE-HEIST - FH12;8353657;;4267992;BL1210;BL1210;(L/B/S)U template;Westkapellestraat;132;
KNOKKE-HEIST - FH12;8363069;;4273079;BL1209;BL1209;(L/B/S)U template;Westkapellestraat;127;
KNOKKE-HEIST - FH12;8338876;;4334152;BL1202;BL1202;(L/B/S)U template;Knokkestraat;184;
KNOKKE-HEIST - FH12;8360499;;4334206;BL1202;BL1202;(L/B/S)U template;Knokkestraat;160;
KNOKKE-HEIST - FH12;8336385;;4334553;BL1207;BL1207;(L/B/S)U template;Knokkestraat;347;
KNOKKE-HEIST - FH12;8343577;;4334584;BL1205;BL1205;(L/B/S)U template;Knokkestraat;214;
KNOKKE-HEIST - FH12;8345921;;4334589;BL1205;BL1205;(L/B/S)U template;Knokkestraat;226;
KNOKKE-HEIST - FH12;8350304;;4334589;BL1205;BL1205;(L/B/S)U template;Knokkestraat;226;
KNOKKE-HEIST - FH12;8355005;;4334589;BL1205;BL1205;(L/B/S)U template;Knokkestraat;226;
KNOKKE-HEIST - FH12;8359547;;4334589;BL1205;BL1205;(L/B/S)U template;Knokkestraat;226;
KNOKKE-HEIST - FH12;8349283;;4334595;BL1205;BL1205;(L/B/S)U template;Knokkestraat;240;
KNOKKE-HEIST - FH12;8346982;;4334598;BL1205;BL1205;(L/B/S)U template;Knokkestraat;246;
KNOKKE-HEIST - FH12;8340456;;4334611;BL1209;BL1209;(L/B/S)U template;Pannenstraat;248;
KNOKKE-HEIST - FH12;8338891;;4334625;BL1209;BL1209;(L/B/S)U template;Pannenstraat;276;
KNOKKE-HEIST - FH12;8331434;;4334626;BL1209;BL1209;(L/B/S)U template;Pannenstraat;280;
KNOKKE-HEIST - FH12;8331435;;4334626;BL1209;BL1209;(L/B/S)U template;Pannenstraat;280;
KNOKKE-HEIST - FH12;8331436;;4334626;BL1209;BL1209;(L/B/S)U template;Pannenstraat;280;
KNOKKE-HEIST - FH12;8350289;;4334649;BL1205;BL1205;(L/B/S)U template;Pannenstraat;265;
KNOKKE-HEIST - FH12;8359020;;4334650;BL1205;BL1205;(L/B/S)U template;Pannenstraat;269;
KNOKKE-HEIST - FH12;8334148;;4334651;BL1205;BL1205;(L/B/S)U template;Pannenstraat;271;
KNOKKE-HEIST - FH12;8348638;;4334653;BL1205;BL1205;(L/B/S)U template;Pannenstraat;279;
KNOKKE-HEIST - FH12;8363339;;4334655;BL1205;BL1205;(L/B/S)U template;Pannenstraat;287;
KNOKKE-HEIST - FH12;8345922;;4334660;BL1205;BL1205;(L/B/S)U template;Pannenstraat;321;
KNOKKE-HEIST - FH12;8334161;;4334663;BL1205;BL1205;(L/B/S)U template;Pannenstraat;335;
KNOKKE-HEIST - FH12;8353493;;4334667;BL1205;BL1205;(L/B/S)U template;Pannenstraat;347;
KNOKKE-HEIST - FH12;8342579;;4334689;BL1208;BL1208;(L/B/S)U template;Pinksterbloemhof;17;
KNOKKE-HEIST - FH12;8343667;;4334690;BL1208;BL1208;(L/B/S)U template;Pinksterbloemhof;24;
KNOKKE-HEIST - FH12;8366102;;4334694;BL1208;BL1208;(L/B/S)U template;Pinksterbloemhof;30;
KNOKKE-HEIST - FH12;8336416;;4334695;BL1208;BL1208;(L/B/S)U template;Pinksterbloemhof;33;
KNOKKE-HEIST - FH12;8349872;;4334698;BL1208;BL1208;(L/B/S)U template;Pinksterbloemhof;37;
KNOKKE-HEIST - FH12;8347498;;4334711;BL1205;BL1205;(L/B/S)U template;Peter Benoitlaan;49;
KNOKKE-HEIST - FH12;8346444;;4334727;BL1205;BL1205;(L/B/S)U template;Peter Benoitlaan;5;
KNOKKE-HEIST - FH12;8345904;;4334729;BL1205;BL1205;(L/B/S)U template;Peter Benoitlaan;7;
KNOKKE-HEIST - FH12;8346937;;4334730;BL1205;BL1205;(L/B/S)U template;Peter Benoitlaan;9;
KNOKKE-HEIST - FH12;8338439;;4334748;BL1208;BL1208;(L/B/S)U template;Knokkestraat;318;
KNOKKE-HEIST - FH12;8359598;;4334752;BL1208;BL1208;(L/B/S)U template;Knokkestraat;332;
KNOKKE-HEIST - FH12;8357945;;4335469;BL1215;BL1215;(L/B/S)U template;Heestersstraat;36;
KNOKKE-HEIST - FH12;8361168;;4335491;BL1218;BL1218;(L/B/S)U template;Westkapellestraat;199;
KNOKKE-HEIST - FH12;8355603;;4335492;BL1218;BL1218;(L/B/S)U template;Westkapellestraat;203;
KNOKKE-HEIST - FH12;8355232;;4336548;BL1209;BL1209;(L/B/S)U template;Pannenstraat;158;
KNOKKE-HEIST - FH12;8351529;;4336553;BL1209;BL1209;(L/B/S)U template;Pannenstraat;184;
