Projectnummer;Blok;LAM MK;Straat;Huisnummer;Huisnummer Toevoeging;Huisnr;xPos;yPos;BT;VC Method;LU;BU;SU;TOTAAL;Wall Mount;SS Reason;Number Floors;Building comment;Building exists;Opdrachttemplate
KNOKKE-HEIST - FH04;BL0411;2768037;Zeedijk-Het Zoute;773;;;75665,826;227849,656;MDU;;14;0;1;15;N;ORN;7;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0408;1327496;Zeedijk-Het Zoute;724;;;75327,694;227773,423;SDU;;0;1;0;1;N;IRREG;9;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0411;2768038;Zeedijk-Het Zoute;774;;;75666,785;227852,594;SDU;;1;0;0;1;N;ORN;7;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0408;1327497;Zeedijk-Het Zoute;737;;;75375,705;227780,167;MDU;;46;0;2;48;Y;NA;9;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0411;2768039;Zeedijk-Het Zoute;775;;;75671,685;227850,894;MDU;;7;0;1;8;N;ORN;7;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0412;1338057;Kustlaan;249;;;75730,173;227825,534;SDU;;0;1;0;1;Y;NA;7;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0411;2768040;Zeedijk-Het Zoute;776;;;75671,024;227853,812;SDU;;1;0;0;1;N;ORN;7;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0408;1338390;Kustlaan;111;;;75379,468;227723,229;SDU;;0;1;0;1;Y;NA;6;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0412;2768044;Zeedijk-Het Zoute;780;;;75703,426;227867,068;SDU;;1;0;0;1;Y;NA;8;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0408;1523310;Albertplein;2;;;75446,357;227736,389;MDU;;7;1;0;8;Y;NA;4;;N;BUILDING template
KNOKKE-HEIST - FH04;BL0412;2768045;Zeedijk-Het Zoute;781;;;75703,933;227864,926;MDU;;7;0;1;8;Y;NA;8;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0408;2757624;Albertplein;3;;;75445,539;227740,696;MDU;;16;1;0;17;Y;NA;9;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0412;2768046;Zeedijk-Het Zoute;782;;;75709;227870;SDU;;0;1;0;1;N;ORN;8;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0408;2757627;Albertplein;7;;;75442,448;227758,322;MDU;;14;0;0;14;Y;NA;8;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0412;2768047;Zeedijk-Het Zoute;784;;;75719;227875;MDU;;28;0;1;29;N;ORN;8;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0408;2757628;Albertplein;8;;;75442,688;227762,498;SDU;;0;1;0;1;Y;NA;8;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0412;2768048;Zeedijk-Het Zoute;785;;;75725;227877;SDU;;0;1;0;1;N;ORN;8;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0408;2757629;Albertplein;10;;;75441,376;227771,024;SDU;;0;1;0;1;Y;NA;8;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0412;2768050;Zeedijk-Het Zoute;787;;;75736,04;227880,907;SDU;;0;1;0;1;N;ORN;9;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0408;2758353;Antoine Breartstraat;2;;;75347,285;227731,579;SDU;;0;1;0;1;Y;NA;7;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0412;2768051;Zeedijk-Het Zoute;788;;;75740,381;227882,907;SDU;;0;1;0;1;N;ORN;9;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0407;2758359;Antoine Breartstraat;7;;;75316,065;227727,403;SDU;;0;1;0;1;Y;NA;6;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0412;2768052;Zeedijk-Het Zoute;789;;;75744,998;227884,765;SDU;;0;1;0;1;N;ORN;9;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0408;2758360;Antoine Breartstraat;8;;;75336,486;227743,027;SDU;;0;1;0;1;Y;NA;7;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0412;2768053;Zeedijk-Het Zoute;790;;;75749,61;227887,034;SDU;;0;1;0;1;N;ORN;9;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0407;2758361;Antoine Breartstraat;9;;;75310,988;227728,063;MDU;;9;0;1;10;Y;NA;6;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0413;2768059;Zeedijk-Het Zoute;796;;;75795,25;227905,822;SDU;;0;1;0;1;Y;NA;7;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0408;2758362;Antoine Breartstraat;10;;;75331,625;227747,24;MDU;;14;0;1;15;Y;NA;7;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0413;2768060;Zeedijk-Het Zoute;797;;;75801,888;227909,748;MDU;;15;0;1;16;Y;NA;7;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0408;2758364;Antoine Breartstraat;12;;;75327,168;227752,771;MDU;;3;1;0;4;Y;NA;4;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0413;2768064;Zeedijk-Het Zoute;799;;;75810,965;227913,999;SDU;;0;1;0;1;Y;NA;8;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0407;2758368;Antoine Breartstraat;13;A;;75309,872;227733,209;SDU;;0;1;0;1;Y;NA;7;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0413;2768065;Zeedijk-Het Zoute;800;;;75815,603;227915,852;MDU;;16;0;1;17;Y;NA;8;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0408;2758369;Antoine Breartstraat;14;;;75323,085;227757,168;SDU;;0;1;0;1;N;IRREG;8;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0413;2768066;Zeedijk-Het Zoute;802;;;75824,993;227920,099;SDU;;0;1;0;1;N;ORN;9;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0412;NB-83002695d0c44;Kustlaan;269;;;75766,0;227833,0;MDU;;6;0;1;7;N;ORN;7;_;;BUILDING template
KNOKKE-HEIST - FH04;BL0407;2758371;Antoine Breartstraat;17;;;75302,875;227748,095;MDU;;6;1;2;9;Y;NA;7;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0413;2768068;Zeedijk-Het Zoute;803;;;75826,963;227916,65;MDU;;7;0;1;8;N;ORN;9;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0401;2758565;Van Bunnenplein;14;;;74841,763;227604,292;SDU;;0;1;0;1;N;IRREG;8;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0414;2768072;Zeedijk-Het Zoute;810;;;75878,184;227942,065;MDU;;9;0;1;10;Y;NA;9;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0401;2758566;Van Bunnenplein;15;;;74844,953;227597,825;SDU;;0;1;0;1;N;IRREG;8;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0414;2768073;Zeedijk-Het Zoute;811;;;75883,467;227943,498;MDU;;8;1;1;10;Y;NA;9;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0401;2758568;Van Bunnenplein;16;;;74846,274;227593,396;MDU;;19;0;0;19;N;IRREG;8;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0414;2768074;Zeedijk-Het Zoute;812;;;75888,255;227947,236;MDU;;18;0;1;19;N;ORN;9;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0401;2758569;Van Bunnenplein;17;;;74848,665;227588,583;SDU;;0;1;0;1;N;IRREG;8;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0414;2768076;Zeedijk-Het Zoute;813;;;75893,097;227948,929;MDU;;7;0;0;7;Y;NA;4;;N;BUILDING template
