Projectnummer;Blok;LAM MK;Straat;Huisnummer;Huisnummer Toevoeging;Huisnr;xPos;yPos;BT;VC Method;LU;BU;SU;TOTAAL;Wall Mount;SS Reason;Number Floors;Perceel eigenschap;Building comment;Building exists;BG Name;Opdrachttemplate;FT Distributie;FT Distributie Opmerking
EVERE - FH04;BL0036;1622724;Frans Pepermansstraat - Rue Frans Pepermans;59;;;152220,696;173837,514;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0023;1623354;Sint-Vincentiusstraat - Rue Saint-Vincent;40;;;152534,644;174390,283;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0024;1624017;Fr. Van Cutsemstraat - Rue Fr. Van Cutsem;20;;;152617,163;174563,047;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0008;4114934;Edward Dekosterstraat - Rue Edouard Dekoster;131;;;152520,276;174504,73;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0029;829424;Frans Pepermansstraat - Rue Frans Pepermans;30;;;152160,621;173907,315;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template;;
EVERE - FH04;BL0008;5583235;Laurent Vandenhovenstraat - Rue Laurent Vandenhoven;52;;;152565;174637;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0043;1449496;Rustplaatslaan - Avenue Champs de Repos;6;;;152692,756;174231,844;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0037;1621211;Parijsstraat - Rue de Paris;114;;;152397,04;173846,591;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0029;1622290;H. Van Neromstraat - Rue H. Van Nerom;36;;;152073,64;173887,673;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0035;1622725;Frans Pepermansstraat - Rue Frans Pepermans;60;;;152201,336;173830,876;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0024;1623355;Sint-Vincentiusstraat - Rue Saint-Vincent;41;;;152567,785;174381,781;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0007;1624018;Fr. Van Cutsemstraat - Rue Fr. Van Cutsem;21;;;152642,936;174572,324;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template;;
EVERE - FH04;BL0007;4114952;Fr. Van Cutsemstraat - Rue Fr. Van Cutsem;25;;;152651,708;174560,746;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0029;829426;Edward Stuckensstraat - Rue Edouard Stuckens;72;;;151936,376;173927,437;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template;;
EVERE - FH04;BL0011;5583236;Frans Verdonckstraat - Rue Frans Verdonck;12;;;151800;174123;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0019;1452214;Gustaaf Norgastraat - Rue Gustave Norga;3;;;152222,564;174175,128;MDU;;8;0;0;8;Y;NA;4;;;;;BUILDING template;;
EVERE - FH04;BL0038;1621212;Parijsstraat - Rue de Paris;115;;;152444,402;173855,08;MDU;;7;0;0;7;Y;NA;4;;;;;BUILDING template;;
EVERE - FH04;BL0035;1622291;H. Van Neromstraat - Rue H. Van Nerom;37;;;152064,348;173860,393;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0035;1622726;Frans Pepermansstraat - Rue Frans Pepermans;62;;;152205,932;173823,972;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0024;1623356;Sint-Vincentiusstraat - Rue Saint-Vincent;41;A;;152570,396;174376,136;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template;;
EVERE - FH04;BL0007;1624019;Fr. Van Cutsemstraat - Rue Fr. Van Cutsem;23;;;152644,343;174566,729;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0029;4115011;Edward Stuckensstraat - Rue Edouard Stuckens;102;;;152019,871;173946,53;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0035;829488;P. Van Obberghenstraat - Rue P. Van Obberghen;69;;;152046,603;173702,485;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0023;5583239;Sint-Vincentiusstraat - Rue Saint-Vincent;78;;;152579;174322;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0005;1456672;Wipstraat - Rue de la Perche;9;;;152515,889;174673,232;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0005;1621225;Wipstraat - Rue de la Perche;1;;;152535,007;174647,284;MDU;;16;0;0;16;Y;NA;4;;;;;BUILDING template;;
EVERE - FH04;BL0029;1622292;H. Van Neromstraat - Rue H. Van Nerom;38;;;152069,558;173885,174;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0036;1622727;Frans Pepermansstraat - Rue Frans Pepermans;63;;;152233,311;173821,136;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template;;
EVERE - FH04;BL0023;1623357;Sint-Vincentiusstraat - Rue Saint-Vincent;42;;;152533,183;174383,651;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0007;1624020;Fr. Van Cutsemstraat - Rue Fr. Van Cutsem;23;A;;152648,312;174564,165;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0044;4115067;Winkelhaakstraat - Rue de l Equerre;22;;;152804,288;174229,981;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template;;
EVERE - FH04;BL0034;829489;P. Van Obberghenstraat - Rue P. Van Obberghen;47;;;152015,468;173764,903;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template;;
EVERE - FH04;BL0038;5583240;Vliegpleinstraat -Rue Plaine d Aviation;24;;;152435;174009;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0037;1457047;Parijsstraat - Rue de Paris;74;;;152385,888;173951,676;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0006;1621226;Wipstraat - Rue de la Perche;6;;;152544,56;174676,973;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0029;1622293;H. Van Neromstraat - Rue H. Van Nerom;38;A;;152063,963;173883,661;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0035;1622728;Frans Pepermansstraat - Rue Frans Pepermans;64;;;152212,279;173815,526;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0024;1623358;Sint-Vincentiusstraat - Rue Saint-Vincent;43;;;152576,248;174373,069;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0024;1624021;Fr. Van Cutsemstraat - Rue Fr. Van Cutsem;26;;;152623,077;174556,338;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template;;
EVERE - FH04;BL0033;4116914;P. Van Obberghenstraat - Rue P. Van Obberghen;68;;;152026,158;173683,706;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template;;
EVERE - FH04;BL0034;829490;P. Van Obberghenstraat - Rue P. Van Obberghen;57;;;152029,655;173738,391;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template;;
EVERE - FH04;BL0042;5583241;Vliegpleinstraat -Rue Plaine d Aviation;67;;;152615;174023;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0010;1457835;Marnestraat - Rue de la Marne;89;;;152118,399;174221,936;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0005;1621227;Wipstraat - Rue de la Perche;7;;;152521,131;174667,68;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0035;1622294;H. Van Neromstraat - Rue H. Van Nerom;39;;;152059,607;173859,141;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0035;1622729;Frans Pepermansstraat - Rue Frans Pepermans;66;;;152213,137;173806,936;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0023;1623359;Sint-Vincentiusstraat - Rue Saint-Vincent;44;;;152538,995;174380,813;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0024;1624022;Fr. Van Cutsemstraat - Rue Fr. Van Cutsem;28;;;152626,507;174549,577;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0011;4117033;H. Van Hammestraat - Rue H. Van Hamme;85;;;151902,989;174015,392;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template;;
EVERE - FH04;BL0035;829491;P. Van Obberghenstraat - Rue P. Van Obberghen;41;;;152001,48;173792,679;MDU;;5;0;0;5;Y;NA;4;;;;;BUILDING template;;
EVERE - FH04;BL0022;5583268;Edward Dekosterstraat - Rue Edouard Dekoster;91;;;152477;174354;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0004;1458314;Sint-Vincentiusplaats - Place Saint-Vincent;1;;;152408,192;174582,238;SDU;;1;0;0;1;N;MON;2;Monument;;;;BUILDING template;;
EVERE - FH04;BL0006;1621228;Wipstraat - Rue de la Perche;8;;;152534,884;174685,771;MDU;;6;0;0;6;Y;NA;4;;;;;BUILDING template;;
EVERE - FH04;BL0029;1622295;H. Van Neromstraat - Rue H. Van Nerom;40;;;152057,134;173885,219;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template;;
EVERE - FH04;BL0035;1622730;Frans Pepermansstraat - Rue Frans Pepermans;68;;;152219,767;173799,265;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0024;1623360;Sint-Vincentiusstraat - Rue Saint-Vincent;45;;;152579,516;174365,728;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template;;
EVERE - FH04;BL0007;1624023;Fr. Van Cutsemstraat - Rue Fr. Van Cutsem;29;;;152666,977;174549,143;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template;;
EVERE - FH04;BL0035;4117036;H. Van Neromstraat - Rue H. Van Nerom;77;;;151975,439;173836,532;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template;;
EVERE - FH04;BL0035;829493;Haachtsesteenweg - Chaussee de Haecht;891;;;152094,648;173609,678;MDU;;0;5;0;5;Y;NA;4;;;;;BUILDING template;;
EVERE - FH04;BL0004;5708809;Sint-Vincentiusplaats - Place Saint-Vincent;5;;;152400;174567;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0032;1464458;W. Van Perckstraat - Rue Willebrord Van Perck;66;;;151878,015;173717,895;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template;;
EVERE - FH04;BL0005;1621229;Wipstraat - Rue de la Perche;9;A;;152508,125;174674,973;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0035;1622296;H. Van Neromstraat - Rue H. Van Nerom;41;;;152055,414;173857,876;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0036;1622731;Frans Pepermansstraat - Rue Frans Pepermans;69;;;152236,891;173813,93;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0023;1623361;Sint-Vincentiusstraat - Rue Saint-Vincent;46;;;152541,878;174376,501;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0024;1624024;Fr. Van Cutsemstraat - Rue Fr. Van Cutsem;30;;;152631,913;174545,062;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0013;4117087;P. Aldersonstraat - Rue P. Alderson;9;;;151666,858;174075,519;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0035;829494;Jaak Ballingsstraat - Rue Jacques Ballings;2;;;152046,913;173713,148;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0004;5708810;Sint-Vincentiusplaats - Place Saint-Vincent;17;;;152393;174596;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0037;1466346;P. Hauwaertssquare - Square Pierre Hauwaerts;52;;;152329,101;173929,291;MDU;;11;0;0;11;Y;NA;4;;;;;BUILDING template;;
EVERE - FH04;BL0005;1621231;Wipstraat - Rue de la Perche;13;;;152498,133;174684,659;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0029;1622297;H. Van Neromstraat - Rue H. Van Nerom;42;;;152052,129;173883,331;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0035;1622732;Frans Pepermansstraat - Rue Frans Pepermans;70;;;152220,608;173791,445;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0023;1623362;Sint-Vincentiusstraat - Rue Saint-Vincent;48;;;152544,643;174372,111;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0007;1624025;Fr. Van Cutsemstraat - Rue Fr. Van Cutsem;31;;;152667,115;174539,342;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0012;4117088;J. F. De Craenstraat - Rue J. F. De Craen;20;;;151676,077;174138,541;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0035;829495;Jaak Ballingsstraat - Rue Jacques Ballings;32;;;152136,03;173735,206;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template;;
EVERE - FH04;BL0043;5781560;Haachtsesteenweg - Chaussee de Haecht;1137;;;152790;174111;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0034;1467059;P. Van Obberghenstraat - Rue P. Van Obberghen;43;;;152012,272;173772,413;MDU;;4;1;0;5;Y;NA;4;;;;;BUILDING template;;
EVERE - FH04;BL0002;1621234;Picardiestraat - Rue Picardie;3;;;151597,994;174168,034;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template;;
EVERE - FH04;BL0029;1622298;H. Van Neromstraat - Rue H. Van Nerom;44;;;152047,626;173880,538;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0036;1622733;Frans Pepermansstraat - Rue Frans Pepermans;71;;;152238,123;173807,228;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0024;1623363;Sint-Vincentiusstraat - Rue Saint-Vincent;49;;;152592,689;174349,225;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0024;1624026;Fr. Van Cutsemstraat - Rue Fr. Van Cutsem;32;;;152635,411;174539,184;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0038;4117174;Parijsstraat - Rue de Paris;103;;;152444,675;173887,879;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0035;829496;Jaak Ballingsstraat - Rue Jacques Ballings;46;;;152159,562;173789,218;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0004;5784719;Sint-Vincentiusplaats - Place Saint-Vincent;7;;;152410;174573;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0021;1472720;Frans Leonstraat - Rue Frans Leon;17;;;152374,253;174223,812;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template;;
EVERE - FH04;BL0013;1621235;Picardiestraat - Rue Picardie;4;;;151604,878;174146,07;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template;;
EVERE - FH04;BL0035;1622299;H. Van Neromstraat - Rue H. Van Nerom;45;;;152046,765;173856,068;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0036;1622734;Frans Pepermansstraat - Rue Frans Pepermans;73;;;152242,043;173801,731;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0023;1623365;Sint-Vincentiusstraat - Rue Saint-Vincent;58;;;152557,221;174354,552;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0007;1624027;Fr. Van Cutsemstraat - Rue Fr. Van Cutsem;33;;;152670,002;174532,332;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0010;4117199;Marnestraat - Rue de la Marne;87;;;152153,518;174203,701;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0035;829497;Jaak Ballingsstraat - Rue Jacques Ballings;52;;;152150,151;173809,498;MDU;;7;0;0;7;Y;NA;4;;;;;BUILDING template;;
EVERE - FH04;BL0021;5789385;Edward Dekosterstraat - Rue Edouard Dekoster;39;B;;152413;174185;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0034;1473684;Jaak Ballingsstraat - Rue Jacques Ballings;7;;;152049,963;173745,111;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template;;
EVERE - FH04;BL0002;1621236;Picardiestraat - Rue Picardie;5;;;151603,878;174167,942;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template;;
EVERE - FH04;BL0035;1622300;H. Van Neromstraat - Rue H. Van Nerom;47;;;152042,499;173854,327;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0035;1622735;Frans Pepermansstraat - Rue Frans Pepermans;76;;;152224,628;173769,43;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0023;1623366;Sint-Vincentiusstraat - Rue Saint-Vincent;60;;;152560,04;174351,723;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0024;1624028;Fr. Van Cutsemstraat - Rue Fr. Van Cutsem;34;;;152639,469;174534,003;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0008;4117210;Edward Dekosterstraat - Rue Edouard Dekoster;139;;;152532,271;174512,124;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0034;829498;Jaak Ballingsstraat - Rue Jacques Ballings;31;;;152123,032;173759,506;MDU;;6;0;0;6;Y;NA;4;;;;;BUILDING template;;
EVERE - FH04;BL0004;5857256;Sint-Vincentiusplaats - Place Saint-Vincent;13;;;152396;174582;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0015;1476626;H. Van Hammestraat - Rue H. Van Hamme;56;;;151917,724;173984,816;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template;;
EVERE - FH04;BL0002;1621237;Picardiestraat - Rue Picardie;7;;;151608,535;174170,381;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0029;1622301;H. Van Neromstraat - Rue H. Van Nerom;48;;;152037,096;173879,56;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0035;1622736;Frans Pepermansstraat - Rue Frans Pepermans;78;;;152233,144;173768,556;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0023;1623367;Sint-Vincentiusstraat - Rue Saint-Vincent;62;;;152563,059;174349,019;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0007;1624029;Fr. Van Cutsemstraat - Rue Fr. Van Cutsem;35;;;152677,398;174524,726;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0001;4117516;Stroobantsstraat - Rue Stroobants;23;;;151572,109;174277,927;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0034;829499;Jaak Ballingsstraat - Rue Jacques Ballings;29;;;152116,247;173753,951;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0007;5917583;Laurent Vandenhovenstraat - Rue Laurent Vandenhoven;84;;;152640;174704;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0040;1478798;G. Van Leeuwlaan - Avenue Guillaume Van Leeuw;45;;;152598,258;174073,258;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template;;
EVERE - FH04;BL0002;1621238;Picardiestraat - Rue Picardie;11;;;151616,948;174175,829;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template;;
EVERE - FH04;BL0029;1622302;H. Van Neromstraat - Rue H. Van Nerom;48;B;;152031,996;173878,693;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0035;1622737;Frans Pepermansstraat - Rue Frans Pepermans;80;;;152230,817;173761,562;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0023;1623368;Sint-Vincentiusstraat - Rue Saint-Vincent;64;;;152564,463;174345,056;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0024;1624030;Fr. Van Cutsemstraat - Rue Fr. Van Cutsem;36;;;152643,575;174528,858;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0035;4117623;Haachtsesteenweg - Chaussee de Haecht;893;;;152102,311;173604,852;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0034;829500;Jaak Ballingsstraat - Rue Jacques Ballings;1;;;152038,022;173732,914;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0028;6043807;L. Van Boeckelstraat - Rue L. Van Boeckel;29;;;152248;173974;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0042;1480518;G. Van Leeuwlaan - Avenue Guillaume Van Leeuw;84;;;152654,654;174159,033;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template;;
EVERE - FH04;BL0013;1621239;Picardiestraat - Rue Picardie;12;;;151632,164;174154,985;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0029;1622303;H. Van Neromstraat - Rue H. Van Nerom;50;;;152027,34;173875,898;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template;;
EVERE - FH04;BL0035;1622738;Frans Pepermansstraat - Rue Frans Pepermans;82;;;152237,208;173758,639;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0023;1623369;Sint-Vincentiusstraat - Rue Saint-Vincent;66;;;152565,521;174341,136;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0024;1624031;Fr. Van Cutsemstraat - Rue Fr. Van Cutsem;38;;;152628,739;174516,948;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0042;4117635;G. Van Leeuwlaan - Avenue Guillaume Van Leeuw;42;;;152630,752;174079,797;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template;;
EVERE - FH04;BL0034;829501;Jaak Ballingsstraat - Rue Jacques Ballings;45;A;;152103,212;173794,484;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template;;
EVERE - FH04;BL0004;6066715;Sint-Vincentiusplaats - Place Saint-Vincent;15;;;152413;174597;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0017;1482566;H. Van Hammestraat - Rue H. Van Hamme;131;;;152059,407;174025,51;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0002;1621240;Picardiestraat - Rue Picardie;13;;;151622,276;174176,122;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template;;
EVERE - FH04;BL0035;1622304;H. Van Neromstraat - Rue H. Van Nerom;51;;;152033,683;173851,855;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0035;1622739;Frans Pepermansstraat - Rue Frans Pepermans;86;;;152244,014;173748,697;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0023;1623370;Sint-Vincentiusstraat - Rue Saint-Vincent;70;;;152570,138;174334,348;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0024;1624032;Fr. Van Cutsemstraat - Rue Fr. Van Cutsem;40;;;152653,285;174517,865;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0036;4117855;Frans Pepermansstraat - Rue Frans Pepermans;75;;;152244,938;173796,803;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template;;
EVERE - FH04;BL0035;829502;Jaak Ballingsstraat - Rue Jacques Ballings;64;;;152126,645;173822,286;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template;;
EVERE - FH04;BL0037;6389910;Haachtsesteenweg - Chaussee de Haecht;1029;;;152421;173830;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0043;1487099;Winkelhaakstraat - Rue de l Equerre;23;;;152775,58;174215,973;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0003;1621241;Picardiestraat - Rue Picardie;17;;;151654,987;174188,491;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template;;
EVERE - FH04;BL0029;1622305;H. Van Neromstraat - Rue H. Van Nerom;52;;;152021,972;173876,074;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0035;1622740;Frans Pepermansstraat - Rue Frans Pepermans;88;;;152242,315;173743,283;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0023;1623371;Sint-Vincentiusstraat - Rue Saint-Vincent;72;;;152574,669;174332,548;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template;;
EVERE - FH04;BL0007;1624033;Fr. Van Cutsemstraat - Rue Fr. Van Cutsem;41;;;152691,301;174507,427;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0029;4118199;Edward Stuckensstraat - Rue Edouard Stuckens;82;;;151957,797;173931,082;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template;;
EVERE - FH04;BL0034;829503;Jaak Ballingsstraat - Rue Jacques Ballings;51;;;152094,74;173792,793;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0040;6398062;Vliegpleinstraat -Rue Plaine d Aviation;41;;;152510;174029;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0012;14990;Picardiestraat - Rue Picardie;16;;;151660,632;174166,052;MDU;;7;0;0;7;Y;NA;4;;;;;BUILDING template;;
EVERE - FH04;BL0012;1621242;Picardiestraat - Rue Picardie;18;;;151670,001;174169,768;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template;;
EVERE - FH04;BL0035;1622306;H. Van Neromstraat - Rue H. Van Nerom;53;;;152029,455;173851,909;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0030;1622813;W. Van Perckstraat - Rue Willebrord Van Perck;1;;;151810,989;173924,97;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template;;
