Projectnummer;Blok;LAM MK;Straat;Huisnummer;Huisnummer Toevoeging;Huisnr;xPos;yPos;BT;VC Method;LU;BU;SU;TOTAAL;Wall Mount;SS Reason;Number Floors;Perceel eigenschap;Building comment;Building exists;BG Name;Opdrachttemplate
KNOKKE-HEIST - FH03;BL0330;2763340;Lippenslaan;312;;;74794;227368;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0306;2761832;Koningslaan;55;;;74441,67;226691,3;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0332;337511;Lippenslaan;353;;;74766,547;227450,171;MDU;;5;6;0;11;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0329;2763341;Lippenslaan;313;;;74752;227307;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0306;2761835;Koningslaan;57;;;74440,44;226708,17;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0312;317287;Morgensterpad;1;;;73897,555;226708,165;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0330;2763352;Lippenslaan;322;;;74793;227401;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0306;2761836;Koningslaan;59;;;74445,48;226723,53;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0311;317289;Morgensterpad;2;;;73919,555;226697,165;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0329;2763354;Lippenslaan;323;;;74754;227334;SDU;;1;0;0;1;Y;NA;2;Beschermd Erfgoed;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0306;2761838;Koningslaan;61;;;74445,06;226730,4;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0313;317333;Elizabetlaan;178;;;73846,554;226830,164;SDU;;1;0;0;1;Y;NA;2;Beschermd Erfgoed;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0330;2763358;Lippenslaan;326;;;74793;227408;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0306;2761840;Koningslaan;65;;;74446;226752,01;MDU;;2;0;0;2;Y;NA;4;Beschermd Erfgoed;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0313;317335;Elizabetlaan;170;;;73911,553;226867,165;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0332;337512;Lippenslaan;345;;;74763,548;227427,171;MDU;;7;1;0;8;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0330;2763374;Lippenslaan;336;;;74796;227434;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0307;2761844;Koningslaan;67;;;74448,93;226771,04;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0310;317337;Elizabetlaan;168;;;73935,54;226874,62;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0332;337513;Leopoldlaan;166;;;74715,547;227531,17;MDU;;12;0;0;12;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0331;2763379;Lippenslaan;344;;;74804;227491;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0321;2761857;Koningslaan;81;;;74458,82;226983,3;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0310;317339;Elizabetlaan;162;;;73998,06;226882,81;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0331;2763382;Lippenslaan;348;;;74803;227498;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0321;2761860;Koningslaan;89;;;74465,551;227021,169;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0313;317341;Elizabetlaan;176;;;73864,553;226850,164;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0332;337514;Leopoldlaan;134;;;74706,373;227413,66;MDU;;9;1;0;10;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0332;2763391;Lippenslaan;363;;;74766;227457;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0321;2761862;Koningslaan;91;;;74466,551;227030,169;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0313;317343;Elizabetlaan;174;;;73869,553;226854,164;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0332;337515;Leopoldlaan;144;;;74705,548;227444,17;MDU;;13;0;0;13;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0332;2763394;Lippenslaan;375;;;74768;227467;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0322;2761912;Koningslaan;148;;;74496,552;226947,169;MDU;;7;1;0;8;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0312;317347;Morgensterpad;3;;;73915,554;226740,165;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0333;337582;Van Bunnenplein;11;;;74799,546;227595,171;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0320;2764301;Neptunuspad;9;;;74364;227000;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0322;2761915;Koningslaan;150;;;74497,552;226956,169;MDU;;6;0;0;6;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0311;317349;Morgensterpad;8;;;73942,554;226763,165;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0333;337588;Zeedijk-Knokke;640;;;74753,546;227596,17;MDU;;35;3;0;38;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0323;2765146;Paul Parmentierlaan;128;;;74580;226960;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0322;2761927;Koningslaan;158;;;74499,12;226981,67;MDU;;5;0;0;5;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0312;317351;Morgensterpad;9;;;73916,554;226781,165;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0333;337590;Zeedijk-Knokke;641;;;74753,546;227596,17;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0323;2765155;Paul Parmentierlaan;134;;;74581;226973;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0322;2761928;Koningslaan;160;;;74499,552;226987,169;MDU;;5;1;0;6;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0310;317353;Morgensterpad;10;;;73944,5;226824,92;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0332;337594;Kongostraat;1;;;74765,44;227526,3;MDU;;17;0;0;17;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0323;2765158;Paul Parmentierlaan;136;;;74581;226983;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0322;2761932;Koningslaan;166;;;74501,551;227013,169;MDU;;10;0;0;10;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0313;317355;Morgensterpad;11;;;73917,53;226828,2;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0333;337596;Kongostraat;4;;;74741,547;227551,17;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0323;2765175;Paul Parmentierlaan;146;;;74585;227026;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0322;2761933;Koningslaan;168;;;74501,551;227020,169;MDU;;6;0;0;6;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0313;317357;Morgensterpad;13;;;73918,553;226849,165;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0333;337598;Kongostraat;2;;;74741,547;227551,17;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0323;2765181;Paul Parmentierlaan;150;;;74590;227026;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0322;2761936;Koningslaan;172;;;74514,531;227033,419;MDU;;14;0;0;14;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0310;317359;Morgensterpad;14;;;73941,46;226852,32;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0333;337599;Van Bunnenplein;1;;;74769,547;227547,171;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0324;2765214;Paul Parmentierlaan;166;;;74707;226942;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0322;2761937;Koningslaan;174;;;74514,531;227033,419;MDU;;9;0;0;9;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0301;317392;Meerlaan;54;;;73935,64;226618,81;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0329;337906;Lippenslaan;337;;;74758,288;227378,081;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0322;2765246;Paul Parmentierlaan;189;;;74559;227052;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0322;2761940;Koningslaan;178;;;74503,551;227048,169;MDU;;6;0;0;6;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0311;317394;Meerlaan;62;;;73908,18;226685,3;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0329;337907;Lippenslaan;307;;;74748,549;227283,171;MDU;;0;3;0;3;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0322;2765262;Paul Parmentierlaan;197;;;74562;227077;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0324;2762746;Leopoldlaan;12;;;74651,261;226921,716;MDU;;5;0;0;5;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0312;317396;Meerlaan;64;;;73887,554;226729,165;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0329;337908;Leopoldlaan;132;;;74703,075;227375,443;MDU;;9;1;0;10;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0325;2765599;Piers de Raveschootlaan;119;;;74796;226921;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0324;2762747;Leopoldlaan;14;;;74652,72;226925,7;MDU;;10;0;0;10;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0312;317400;Meerlaan;74;;;73859,554;226796,164;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0329;337909;Leopoldlaan;122;;;74693,549;227322,17;MDU;;11;0;0;11;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0326;2765611;Piers de Raveschootlaan;141;;;74807;227035;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0324;2762749;Leopoldlaan;16;;;74654,298;226935,287;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0301;317404;Zegemeerpad;2;;;73980,28;226603,79;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0329;337910;Blancgarinstraat;18;;;74693,549;227283,17;MDU;;13;0;0;13;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0303;2766426;Sportlaan;2;;;74358;226634;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0323;2762752;Leopoldlaan;21;;;74624,552;226940,17;MDU;;10;0;0;10;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0310;317406;Zegemeerpad;3;;;73977,554;226797,165;MDU;;23;0;0;23;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0329;337911;Blancgarinstraat;2;;;74740,899;227277,521;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0310;2767902;Zegemeerpad;3;A;;73978;226798;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0323;2762753;Leopoldlaan;23;;;74626,96;226954,82;MDU;;18;0;0;18;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0329;337912;Taborastraat;1;;;74740,548;227379,171;MDU;;11;1;0;12;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0319;318012;Elizabetlaan;181;;;74160;226947;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0324;2762755;Leopoldlaan;24;;;74656,551;226966,17;MDU;;8;0;0;8;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0312;317408;Georginapad;7;;;73886,554;226804,165;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0329;337913;Taborastraat;13;;;74706,548;227382,17;MDU;;5;0;0;5;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0315;318449;Jozef Nellenslaan;134;;;74029;227020;SDU;;1;0;0;1;Y;NA;2;Beschermd Erfgoed;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0324;2762761;Leopoldlaan;28;;;74657,28;226974,07;MDU;;10;0;0;10;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0312;317410;Georginapad;5;;;73915,554;226800,165;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0329;337915;Taborastraat;5;;;74729,898;227370,741;MDU;;10;0;0;10;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0315;318450;Jozef Nellenslaan;132;;;74001;227006;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0323;2762762;Leopoldlaan;29;;;74628,551;226967,17;MDU;;10;0;0;10;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0313;317412;Georginapad;6;;;73877,554;226824,164;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0329;337916;Taborastraat;7;;;74723,42;227380,64;MDU;;6;0;0;6;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0323;320350;Elizabetlaan;133;;;74582;226903;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0324;2762765;Leopoldlaan;30;;;74657,551;226983,17;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0313;317413;Georginapad;4;;;73897,554;226825,165;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0323;320351;Bayauxlaan;21;;;74643;227109;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0323;2762766;Leopoldlaan;31;;;74629,551;226975,17;MDU;;9;0;0;9;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0314;317796;Sterrenlaan;1;;;73984,552;226956,165;MDU;;9;0;0;9;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0322;320366;Koningslaan;146;;;74496;226940;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0323;2762769;Leopoldlaan;35;;;74631,42;226984,99;MDU;;6;0;0;6;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0314;317801;Meerlaan;78;;;73811,553;226914,164;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0328;338144;Lippenslaan;291;;;74718,529;227213,477;MDU;;10;1;0;11;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0324;320829;Bayauxlaan;3;;;74723;227101;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0323;2762770;Leopoldlaan;37;;;74631,7;226990,57;MDU;;6;0;0;6;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0314;317803;Jozef Nellenslaan;104;;;73808,553;226922,164;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0324;320830;Elizabetlaan;115;;;74695;226890;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0324;2762777;Leopoldlaan;42;;;74660,551;227013,17;MDU;;6;0;0;6;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0314;317807;Jozef Nellenslaan;128;;;73960,552;226985,165;MDU;;6;0;0;6;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0324;320838;Lippenslaan;259;;;74721;227101;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0324;2762779;Leopoldlaan;46;;;74663,551;227029,17;MDU;;15;0;0;15;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0314;317809;Elizabetlaan;185;;;73957,91;226948,23;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0324;320997;Lippenslaan;201;;;74707;226963;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0323;2762782;Leopoldlaan;47;;;74636;227047,2;MDU;;6;0;0;6;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0314;317810;Elizabetlaan;201;;;73822,52;226896,773;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0328;320999;Lippenslaan;261;;;74733;227132;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0323;2762785;Leopoldlaan;49;;;74636,551;227052,17;MDU;;6;0;0;6;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0320;317988;Neptunuspad;3;;;74319,84;227002,33;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0327;321000;Lippenslaan;228;;;74764;227137;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0324;2762786;Leopoldlaan;50;;;74664,551;227042,17;MDU;;9;1;0;10;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0319;317989;Neptunuspad;2;;;74287,61;227009,78;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0326;338429;Lippenslaan;178;;;74748,551;226983,171;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0328;321029;Bayauxlaan;4;;;74719;227123;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0324;2762789;Leopoldlaan;52;;;74665,551;227051,17;MDU;;9;0;0;9;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0320;317990;Neptunuspad;1;;;74315,78;227020,56;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0326;338431;Lippenslaan;180;;;74749,551;226991,171;MDU;;6;1;0;7;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0325;321040;Burg. Frans Desmidtplein;14;;;74756;226893;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0323;2762791;Leopoldlaan;55;;;74631,881;227075,33;MDU;;14;0;0;14;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0308;317991;Elizabetlaan;156;;;74213,553;226887,167;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0302;336259;Majoor Vandammestraat;2;;;74273;226581;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0324;2762803;Leopoldlaan;66;;;74672,09;227086,61;MDU;;9;1;0;10;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0308;317992;Elizabetlaan;144;;;74323,237;226890,074;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0326;338433;Lippenslaan;224;;;74765,95;227103,591;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0330;336833;Dumortierlaan;1;;;74784;227265;SDU;;1;0;0;1;Y;NA;2;Beschermd Erfgoed;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0324;2762805;Leopoldlaan;68;;;74669,55;227092,17;MDU;;5;0;0;5;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0308;317993;Elizabetlaan;146;;;74312,553;226881,168;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0325;338456;Piers de Raveschootlaan;115;;;74793,552;226909,172;MDU;;9;0;0;9;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0330;336834;Dumortierlaan;3;;;74795;227275;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0328;2762812;Leopoldlaan;74;;;74674,55;227140,17;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0308;317994;Elizabetlaan;140;;;74358,339;226888,772;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0326;338458;Piers de Raveschootlaan;133;;;74804,551;227010,172;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0331;336892;Koninginnenlaan;41;;;74897;227372;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0328;2762814;Leopoldlaan;78;;;74675,55;227151,17;MDU;;10;0;0;10;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0319;317995;Elizabetlaan;155;;;74338,552;226932,168;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0325;338460;Piers de Raveschootlaan;125;;;74798,551;226955,172;MDU;;12;0;0;12;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0331;336893;Koninginnenlaan;5;;;74809;227474;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0328;2762820;Leopoldlaan;82;;;74676,55;227162,17;MDU;;10;0;0;10;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0319;317996;Elizabetlaan;153;;;74362,552;226931,168;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0326;338464;Piers de Raveschootlaan;127;;;74801,52;226986,35;MDU;;9;0;0;9;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0333;336902;Van Bunnenplein;24;;;74804;227595;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0328;2762823;Leopoldlaan;84;;;74677,55;227176,17;MDU;;19;0;0;19;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0307;317997;Elizabetlaan;130;;;74452,71;226863,68;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0326;338486;Piers de Raveschootlaan;149;;;74809,551;227060,172;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0332;337502;Taborastraat;12;;;74704;227410;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0328;2762839;Leopoldlaan;92;;;74680,55;227191,17;MDU;;14;0;0;14;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0307;317998;Elizabetlaan;132;;;74430,15;226869,54;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0326;338530;Zoutelaan;2;;;74765,95;227103,591;MDU;;15;0;0;15;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0333;337586;Leopoldlaan;170;;;74726;227589;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0328;2762845;Leopoldlaan;100;;;74682,549;227216,17;MDU;;10;0;0;10;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0307;317999;Elizabetlaan;138;;;74391,553;226871,169;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0326;338531;Zoutelaan;4;;;74787,98;227110,921;MDU;;5;3;0;8;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0329;337914;Taborastraat;3;;;74734;227381;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0328;2762848;Leopoldlaan;102;;;74682,549;227216,17;MDU;;9;0;0;9;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0321;318000;Elizabetlaan;145;;;74462,1;226934,89;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0326;338532;Zoutelaan;20;;;74813,55;227126,172;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0326;338435;Lippenslaan;222;;;74761;227094;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0328;2762850;Leopoldlaan;104;;;74699,629;227233,04;MDU;;10;0;0;10;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0322;318001;Elizabetlaan;143;;;74495,932;226929,135;MDU;;6;0;0;6;Y;NA;4;Beschermd Erfgoed;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0326;338533;Zoutelaan;14;;;74787,98;227110,921;MDU;;3;1;0;4;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0326;338490;Piers de Raveschootlaan;167;;;74816;227121;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0328;2762865;Leopoldlaan;114;;;74684,549;227247,17;MDU;;6;0;0;6;Y;NA;4;;;;;BUILDING template
