Projectnummer;Straat;Huisnummer;Huisnummer Toevoeging;xPos;yPos;BT;VC Method;LU;BU;SU;TOTAAL;Wall Mount;SS Reason;Number Floors;Opdrachttemplate
MECHELEN - FH01;Jef Denynplein;4;;157545,555;191055,575;MDU;;3;1;0;4;N;ORN;3;BUILDING template
MECHELEN - FH01;Schaalstraat;35;;157832,578;190676,007;SDU;;0;1;0;1;Y;NA;2;BUILDING template
MECHELEN - FH01;Zakstraat;25;;158024,919;190860,085;SDU;;1;0;0;1;Y;NA;4;BUILDING template
MECHELEN - FH01;Lange Schipstraat;60;;157827,293;190459,466;MDU;;5;0;0;5;Y;NA;4;BUILDING template
MECHELEN - FH01;Dobbelhuizen;28;;157316,122;190927,761;SDU;;1;0;0;1;Y;NA;2;BUILDING template
MECHELEN - FH01;Jef Denynplein;8;;157535,281;191049,777;SDU;;0;1;0;1;N;IRREG;3;BUILDING template
MECHELEN - FH01;Schaalstraat;36;;157784,944;190667,82;SDU;;1;0;0;1;Y;NA;2;BUILDING template
MECHELEN - FH01;Zakstraat;27;;158027,623;190864,733;MDU;D;2;0;0;2;Y;NA;3;BUILDING template
MECHELEN - FH01;Dobbelhuizen;29;;157288,372;190944,765;SDU;;1;0;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Jef Denynplein;10;;157534,759;191039,188;SDU;;1;0;1;2;N;IRREG;3;BUILDING template
MECHELEN - FH01;Schaalstraat;37;;157835,687;190676,661;SDU;;0;1;0;1;Y;NA;2;BUILDING template
MECHELEN - FH01;Zakstraat;29;;158036,389;190864,736;MDU;D;2;0;0;2;Y;NA;3;BUILDING template
MECHELEN - FH01;Sint-Janstraat;4;;157903,19;191192,359;SDU;;0;1;0;1;N;IRREG;2;BUILDING template
MECHELEN - FH01;Dobbelhuizen;30;;157313,237;190931,156;SDU;;1;0;0;1;Y;NA;2;BUILDING template
MECHELEN - FH01;Jef Denynplein;14;;157521,36;191024,825;SDU;;0;1;1;2;N;IRREG;2;BUILDING template
MECHELEN - FH01;Schaalstraat;38;;157789,365;190665,541;SDU;;1;0;0;1;Y;NA;2;BUILDING template
MECHELEN - FH01;Zakstraat;31;;158052,066;190858,307;SDU;;1;0;0;1;Y;NA;2;BUILDING template
MECHELEN - FH01;Dobbelhuizen;31;;157286,398;190949,232;SDU;;1;0;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Jef Denynplein;16;;157512,395;191012,969;SDU;;0;1;1;2;N;IRREG;3;BUILDING template
MECHELEN - FH01;Schaalstraat;39;;157840,754;190673,663;SDU;;0;1;0;1;Y;NA;2;BUILDING template
MECHELEN - FH01;Dobbelhuizen;32;;157312,233;190935,003;SDU;;1;0;0;1;Y;NA;2;BUILDING template
MECHELEN - FH01;Schaalstraat;40;;157793,759;190664,037;SDU;;1;0;0;1;Y;NA;2;BUILDING template
MECHELEN - FH01;Leermarkt;10;;157978;190698;SDU;;0;1;0;1;N;IRREG;3;BUILDING template
MECHELEN - FH01;Dobbelhuizen;33;;157282,531;190957,554;MDU;;2;0;0;2;Y;NA;3;BUILDING template
MECHELEN - FH01;Kanunnik De Deckerstraat;3;;157781,196;191296,778;SDU;;1;0;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Schaalstraat;42;;157798,104;190661,983;SDU;;1;0;0;1;Y;NA;2;BUILDING template
MECHELEN - FH01;Van Hoeystraat;13;;157946,374;191283,922;SDU;;1;0;0;1;N;IRREG;3;BUILDING template
MECHELEN - FH01;Dobbelhuizen;34;;157309,953;190940,702;SDU;;1;0;0;1;Y;NA;2;BUILDING template
MECHELEN - FH01;Kanunnik De Deckerstraat;7;;157762,857;191294,133;MDU;D;2;0;0;2;Y;NA;3;BUILDING template
MECHELEN - FH01;Scheerstraat;8;;157804,677;190946,787;SDU;;0;1;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Van Hoeystraat;17;;157914,81;191301,851;SDU;;1;0;0;1;N;IRREG;3;BUILDING template
MECHELEN - FH01;Leermarkt;20;;157977,136;190668,518;SDU;;0;1;1;2;N;IRREG;3;BUILDING template
MECHELEN - FH01;Dobbelhuizen;35;;157280,001;190965,442;SDU;;1;0;0;1;N;IRREG;3;BUILDING template
MECHELEN - FH01;Kanunnik De Deckerstraat;9;;157756,564;191292,125;SDU;;1;0;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Scheerstraat;10;;157797,812;190948,57;MDU;D;6;1;0;7;Y;NA;3;BUILDING template
MECHELEN - FH01;Thaborstraat;33;A;157396,43;190929,095;SDU;;1;0;0;1;N;IRREG;3;BUILDING template
MECHELEN - FH01;Dobbelhuizen;36;;157320,294;190950,209;SDU;;1;0;0;1;Y;NA;2;BUILDING template
MECHELEN - FH01;Kanunnik De Deckerstraat;11;;157749,492;191290,525;SDU;;1;0;0;1;Y;NA;2;BUILDING template
MECHELEN - FH01;Schoenmarkt;1;;157782,204;190852,782;SDU;;0;1;1;2;N;IRREG;4;BUILDING template
MECHELEN - FH01;Dobbelhuizen;37;;157276,176;190972,916;SDU;;1;0;0;1;N;IRREG;3;BUILDING template
MECHELEN - FH01;Kanunnik De Deckerstraat;13;;157742,11;191288,813;SDU;;1;0;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Schoenmarkt;2;;157780,174;190848,83;SDU;;0;1;1;2;N;IRREG;4;BUILDING template
MECHELEN - FH01;Begijnenstraat;51;;157568,621;190735,724;MDU;;1;1;0;2;Y;NA;3;BUILDING template
MECHELEN - FH01;Rik Woutersstraat;2;A;158051,311;190923,722;SDU;;1;0;0;1;Y;NA;2;BUILDING template
MECHELEN - FH01;Oude Beggaardenstraat;7;;157677,661;191084,499;SDU;;1;0;0;1;Y;NA;2;BUILDING template
MECHELEN - FH01;Dobbelhuizen;38;;157306,951;190950,138;SDU;;1;0;0;1;Y;NA;2;BUILDING template
MECHELEN - FH01;Kanunnik De Deckerstraat;15;;157732,713;191286,264;SDU;;0;1;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Schoenmarkt;3;;157778,234;190844,355;SDU;;0;1;0;1;N;IRREG;4;BUILDING template
MECHELEN - FH01;Dobbelhuizen;39;;157275,046;190977,598;SDU;;1;0;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Schoenmarkt;4;;157777,664;190840,055;SDU;;0;1;1;2;N;IRREG;4;BUILDING template
MECHELEN - FH01;Thaborstraat;33;B;157392,367;190931,374;SDU;;1;0;0;1;N;IRREG;3;BUILDING template
MECHELEN - FH01;Sint-Janstraat;11;;157816,99;191176,223;SDU;;1;0;0;1;N;IRREG;1;BUILDING template
MECHELEN - FH01;Dobbelhuizen;40;;157301,934;190955,267;SDU;;1;0;0;1;Y;NA;2;BUILDING template
MECHELEN - FH01;Kanunnik De Deckerstraat;21;;157654,473;191263,055;SDU;;1;0;0;1;Y;NA;2;BUILDING template
MECHELEN - FH01;Schoenmarkt;5;;157757,248;190846,668;SDU;;0;1;1;2;N;IRREG;4;BUILDING template
MECHELEN - FH01;Dobbelhuizen;41;;157271,543;190984,537;SDU;;1;0;0;1;N;IRREG;3;BUILDING template
MECHELEN - FH01;Kanunnik De Deckerstraat;23;;157647,597;191260,752;SDU;;1;0;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Schoolstraat;7;;157785,181;191022,998;SDU;;1;0;1;2;N;IRREG;2;BUILDING template
MECHELEN - FH01;Sint-Katelijnestraat;18;;157633;191112;SDU;;1;0;0;1;Y;NA;1;BUILDING template
MECHELEN - FH01;Dobbelhuizen;42;;157300,345;190959,593;SDU;;1;0;0;1;Y;NA;2;BUILDING template
MECHELEN - FH01;Kanunnik De Deckerstraat;25;;157639,905;191259,15;SDU;;1;0;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Schoolstraat;9;;157803,067;191025,507;SDU;;0;1;1;2;N;IRREG;3;BUILDING template
MECHELEN - FH01;Dobbelhuizen;44;;157298,332;190964,948;SDU;;1;0;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Kanunnik De Deckerstraat;27;;157631,786;191255,207;MDU;;2;0;0;2;Y;NA;3;BUILDING template
MECHELEN - FH01;Schoolstraat;10;;157816,775;191013,94;SDU;;1;0;0;1;Y;NA;2;BUILDING template
MECHELEN - FH01;Thaborstraat;35;A;157385,468;190936,213;SDU;;1;0;0;1;N;IRREG;3;BUILDING template
MECHELEN - FH01;Sint-Katelijnestraat;36;B;157594,171;191154,788;SDU;;0;1;0;1;N;IRREG;2;BUILDING template
MECHELEN - FH01;Dobbelhuizen;46;;157296,048;190970,556;SDU;;1;0;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Kanunnik De Deckerstraat;29;;157622,438;191251,532;MDU;;2;0;0;2;Y;NA;3;BUILDING template
MECHELEN - FH01;Schoolstraat;11;;157814,888;191023,398;SDU;;1;0;0;1;N;IRREG;2;BUILDING template
MECHELEN - FH01;Dobbelhuizen;48;;157294,065;190977,689;MDU;;3;0;0;3;Y;NA;3;BUILDING template
MECHELEN - FH01;Kanunnik De Deckerstraat;31;;157616,162;191248,227;SDU;;1;0;0;1;Y;NA;2;BUILDING template
MECHELEN - FH01;Schoolstraat;14;;157832,092;191011,281;MDU;;2;0;0;2;Y;NA;3;BUILDING template
MECHELEN - FH01;Sint-Katelijnestraat;39;;157570,312;191147,651;SDU;;1;0;0;1;Y;NA;4;BUILDING template
MECHELEN - FH01;Dobbelhuizen;52;;157289,989;190982,826;MDU;;3;0;0;3;N;IRREG;3;BUILDING template
MECHELEN - FH01;Kanunnik De Deckerstraat;33;;157606,476;191244,326;MDU;;1;1;0;2;Y;NA;2;BUILDING template
MECHELEN - FH01;Schoolstraat;15;;157824,054;191019,909;SDU;;1;0;0;1;N;IRREG;2;BUILDING template
MECHELEN - FH01;Dobbelhuizen;54;;157285,194;190990,27;SDU;;1;0;0;1;N;IRREG;3;BUILDING template
MECHELEN - FH01;Kanunnik De Deckerstraat;35;;157602,651;191240,771;SDU;;1;0;0;1;Y;NA;2;BUILDING template
MECHELEN - FH01;Schoolstraat;17;;157829,279;191021,967;SDU;;1;0;0;1;N;IRREG;2;BUILDING template
MECHELEN - FH01;Begijnenstraat;6;;157659,063;190894,183;MDU;;21;0;0;21;N;IRREG;4;BUILDING template
MECHELEN - FH01;Steenweg;1;;157757,671;190831,456;SDU;;0;1;0;1;N;MON;2;BUILDING template
MECHELEN - FH01;Drabstraat;2;;157545,681;190756,06;SDU;;1;0;0;1;N;ORN;3;BUILDING template
MECHELEN - FH01;Kanunnik De Deckerstraat;37;;157552,183;191218,466;SDU;;0;1;0;1;N;IRREG;3;BUILDING template
MECHELEN - FH01;Varkensstraat;17;;158024,119;190992,764;SDU;;1;0;0;1;N;IRREG;4;BUILDING template
MECHELEN - FH01;Drabstraat;4;;157546,073;190760,233;SDU;;1;0;0;1;N;IRREG;4;BUILDING template
MECHELEN - FH01;Kanunnik De Deckerstraat;39;;157541,915;191215,839;MDU;;4;0;0;4;Y;NA;4;BUILDING template
MECHELEN - FH01;Schoutetstraat;1;;157765,987;191165,113;MDU;;2;0;1;3;N;IRREG;3;BUILDING template
MECHELEN - FH01;Tichelrij;12;;157359,004;190849,629;MDU;;4;0;0;4;N;IRREG;3;BUILDING template
MECHELEN - FH01;Drabstraat;6;;157547,16;190765,165;MDU;;6;0;1;7;N;IRREG;4;BUILDING template
MECHELEN - FH01;Korte Schipstraat;1;;157889,685;190551,681;SDU;;1;0;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Schoutetstraat;2;;157734,617;191222,118;SDU;;0;1;1;2;N;IRREG;3;BUILDING template
MECHELEN - FH01;Thaborstraat;35;B;157387,333;190933,337;SDU;;1;0;0;1;N;IRREG;3;BUILDING template
MECHELEN - FH01;Drabstraat;8;;157539,256;190809,967;MDU;;3;0;0;3;N;IRREG;3;BUILDING template
MECHELEN - FH01;Korte Schipstraat;3;;157883,814;190550,8;MDU;D;2;0;0;2;Y;NA;3;BUILDING template
MECHELEN - FH01;Schoutetstraat;3;;157757,052;191170,847;SDU;;0;1;1;2;N;IRREG;5;BUILDING template
MECHELEN - FH01;Geitestraat;23;;157826,79;190785,078;SDU;;0;1;1;2;Y;NA;3;BUILDING template
MECHELEN - FH01;Drabstraat;10;;157535,943;190822,684;MDU;;4;1;0;5;N;IRREG;5;BUILDING template
MECHELEN - FH01;Korte Schipstraat;5;;157878,406;190547,837;MDU;;6;0;0;6;N;IRREG;3;BUILDING template
MECHELEN - FH01;Schoutetstraat;4;;157729,709;191233,332;SDU;;0;1;1;2;N;IRREG;3;BUILDING template
MECHELEN - FH01;Geitestraat;3;;157778,246;190813,868;MDU;;3;1;1;5;Y;NA;4;BUILDING template
MECHELEN - FH01;Drabstraat;14;;157529,687;190845,342;SDU;;0;1;0;1;N;ORN;4;BUILDING template
MECHELEN - FH01;Korte Schipstraat;7;;157875,834;190542,386;SDU;;1;0;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Schoutetstraat;6;;157723,2;191250,652;SDU;;1;0;0;1;N;IRREG;3;BUILDING template
MECHELEN - FH01;Geitestraat;1;;157775,02;190809,478;SDU;;0;1;1;2;Y;NA;4;BUILDING template
MECHELEN - FH01;Wollemarkt;30;;157754,894;191097,083;SDU;;0;1;0;1;Y;NA;4;BUILDING template
MECHELEN - FH01;Drabstraat;18;;157528,629;190859,317;MDU;;1;1;0;2;Y;NA;4;BUILDING template
MECHELEN - FH01;Korte Schipstraat;8;;157875,218;190563,26;SDU;;1;0;0;1;N;IRREG;3;BUILDING template
MECHELEN - FH01;Schoutetstraat;7;;157684,977;191260,666;SDU;;0;1;1;2;N;IRREG;5;BUILDING template
MECHELEN - FH01;Blauwhondstraat;29;;157818;190740;SDU;;0;1;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Drabstraat;8;A;157549,377;190783,941;MDU;;3;0;0;3;N;IRREG;3;BUILDING template
MECHELEN - FH01;Korte Schipstraat;9;;157871,658;190538,837;SDU;;1;0;0;1;N;IRREG;3;BUILDING template
MECHELEN - FH01;Schoutetstraat;8;;157718,097;191260,296;MDU;;7;0;1;8;N;IRREG;3;BUILDING template
MECHELEN - FH01;Geitestraat;2;;157772,428;190796,627;SDU;;0;1;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Desire Boucherystraat;2;;157943,787;190823,397;SDU;;0;1;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Korte Schipstraat;10;;157870,905;190560,994;MDU;;2;0;0;2;Y;NA;4;BUILDING template
MECHELEN - FH01;Schoutetstraat;10;;157711,132;191282,045;MDU;;3;0;0;3;N;IRREG;2;BUILDING template
MECHELEN - FH01;Desire Boucherystraat;4;;157944,874;190815,278;SDU;;0;1;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Korte Schipstraat;11;;157865,098;190535,357;MDU;D;2;1;0;3;Y;NA;3;BUILDING template
MECHELEN - FH01;Sint-Janskerkhof;3;;157833,273;191161,582;SDU;;1;0;0;1;N;IRREG;2;BUILDING template
MECHELEN - FH01;Begijnenstraat;2;;157673,86;190906,944;SDU;;1;0;0;1;N;IRREG;3;BUILDING template
MECHELEN - FH01;Desire Boucherystraat;6;;157945,019;190809,914;SDU;;0;1;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Korte Schipstraat;13;;157860,395;190532,077;SDU;;1;0;0;1;Y;NA;4;BUILDING template
MECHELEN - FH01;Sint-Janskerkhof;5;;157835,636;191174,748;MDU;;3;0;0;3;Y;NA;4;BUILDING template
MECHELEN - FH01;Arme-Clarenstraat;29;;157390,843;191044,768;SDU;;1;0;0;1;Y;NA;2;BUILDING template
MECHELEN - FH01;Desire Boucherystraat;8;;157944,584;190805,202;MDU;;3;1;0;4;Y;NA;4;BUILDING template
MECHELEN - FH01;Korte Schipstraat;14;;157855,708;190558,55;MDU;;28;0;1;29;N;IRREG;4;BUILDING template
MECHELEN - FH01;Sint-Janstraat;3;;157935,55;191168,571;SDU;;0;1;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Hallestraat;20;;157890,941;190828,161;SDU;;0;1;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Desire Boucherystraat;10;;157947,049;190797,156;MDU;;6;1;1;8;Y;NA;4;BUILDING template
MECHELEN - FH01;Korte Schipstraat;15;;157856,189;190530,482;SDU;;1;0;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Sint-Janstraat;6;;157889,963;191191,532;MDU;;3;0;0;3;N;GLASS;3;BUILDING template
MECHELEN - FH01;Korte Schipstraat;17;;157852,2;190528,726;SDU;;1;0;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Sint-Janstraat;7;;157932,67;191168,917;SDU;;1;0;0;1;Y;NA;4;BUILDING template
MECHELEN - FH01;Desire Boucherystraat;14;;157950,093;190785,413;MDU;;1;1;0;2;Y;NA;3;BUILDING template
MECHELEN - FH01;Korte Schipstraat;19;;157848,255;190527,201;SDU;;1;0;0;1;Y;NA;4;BUILDING template
MECHELEN - FH01;Sint-Janstraat;8;;157879,203;191192,183;MDU;;26;0;1;27;N;MON;4;BUILDING template
MECHELEN - FH01;Leermarkt;26;;157949,825;190656,172;SDU;;1;0;0;1;N;IRREG;1;BUILDING template
MECHELEN - FH01;Desire Boucherystraat;16;;157951,978;190778,889;SDU;;0;1;1;2;Y;NA;4;BUILDING template
MECHELEN - FH01;Korte Schipstraat;21;;157844,577;190525,588;SDU;;1;0;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Sint-Janstraat;9;;157825,893;191178,004;SDU;;0;1;0;1;N;IRREG;3;BUILDING template
MECHELEN - FH01;Desire Boucherystraat;18;;157953,935;190772,727;MDU;;1;1;1;3;Y;NA;4;BUILDING template
MECHELEN - FH01;Korte Schipstraat;23;;157840,888;190524,839;SDU;;1;0;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Sint-Janstraat;10;;157860,272;191193,26;MDU;;9;0;1;10;N;IRREG;4;BUILDING template
MECHELEN - FH01;Borzestraat;36;;157829,343;190682,498;SDU;;0;1;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Rik Woutersstraat;18;;158056,515;190881,761;SDU;;1;0;0;1;Y;NA;2;BUILDING template
MECHELEN - FH01;Desire Boucherystraat;22;;157954,275;190768,78;MDU;;1;1;0;2;Y;NA;3;BUILDING template
MECHELEN - FH01;Korte Schipstraat;25;;157837,128;190523,599;SDU;;1;0;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Sint-Janstraat;12;;157828,476;191195,547;MDU;;4;0;0;4;Y;NA;3;BUILDING template
MECHELEN - FH01;Schoolstraat;19;;157837,198;191019,847;SDU;;1;0;0;1;N;IRREG;2;BUILDING template
MECHELEN - FH01;Frederik de Merodestraat;2;;157830,516;190942,902;MDU;;3;0;0;3;Y;NA;4;BUILDING template
MECHELEN - FH01;Korte Schipstraat;27;;157833,723;190522,117;SDU;;1;0;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Sint-Janstraat;13;;157812,591;191179,925;SDU;;1;0;0;1;N;IRREG;2;BUILDING template
MECHELEN - FH01;Borzestraat;40;;157840,233;190684,756;SDU;;0;1;0;1;Y;NA;2;BUILDING template
MECHELEN - FH01;Vleeshouwersstraat;6;;157750,968;190838,707;SDU;;0;1;0;1;Y;NA;3;BUILDING template
