Projectnummer;Blok;LAM MK;Straat;Huisnummer;Huisnummer Toevoeging;Huisnr;xPos;yPos;BT;VC Method;LU;BU;SU;TOTAAL;Wall Mount;SS Reason;Number Floors;Perceel eigenschap;Building comment;Building exists;BG Name;Opdrachttemplate
KNOKKE-HEIST - FH05;BL0504;2758785;Diksmuidestraat;15;;;75124,548;227340,174;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0504;72445;Diksmuidestraat;17;;;75120,65;227344,38;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0514;337091;Dumortierlaan;141;;;75112;227565;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0509;2758790;Diksmuidestraat;25;;;75050,547;227425,173;MDU;;11;0;0;11;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0504;72448;Nieuwpoortstraat;1;;;75134,64;227253,225;MDU;;8;0;0;8;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0514;337092;Kustlaan;48;;;75067;227595;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0516;2758799;Diksmuidestraat;41;;;74964,547;227528,172;MDU;;5;0;0;5;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0509;76544;Diksmuidestraat;31;;;75036,547;227441,173;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0502;337188;Winston Churchilllaan;35;;;75018;227189;SDU;;1;0;0;1;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0510;2758800;Diksmuidestraat;44;;;75066,547;227442,173;MDU;;7;0;0;7;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0509;76545;Diksmuidestraat;23;;;75060,096;227414,216;MDU;;7;0;0;7;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0503;337214;Bevrijdingslaan;1;;;75090;227173;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0516;2758802;Diksmuidestraat;45;;;74951,24;227536,53;MDU;;6;0;0;6;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0509;76547;Diksmuidestraat;27;;;75037,077;227428,323;MDU;;9;0;0;9;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0503;337215;Zoutelaan;70;;;75035;227193;SDU;;1;0;0;1;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0510;2758803;Diksmuidestraat;46;;;75062,547;227446,173;MDU;;6;0;0;6;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0510;76549;Diksmuidestraat;38;;;75089,547;227418,173;MDU;;65;0;0;65;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0502;338538;Zoutelaan;58;;;74966;227173;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0510;2758806;Diksmuidestraat;50;A;;75048,768;227461,407;MDU;;5;0;0;5;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0509;76550;Van Bunnenlaan;37;;;75019,29;227377,55;MDU;;11;0;0;11;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0502;338559;Winston Churchilllaan;19;;;74975;227127;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0515;2758808;Diksmuidestraat;54;;;75011,93;227509,89;MDU;;20;0;0;20;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0509;76551;Van Bunnenlaan;31;;;74991,548;227401,173;MDU;;7;0;0;7;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0506;3939622;Jef Mennekenslaan;12;B;;74925;227277;MDU;;8;0;0;8;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0512;2758933;Driehoeksplein;5;;;75191,85;227596,91;MDU;;0;3;0;3;Y;NA;4;Beschermd Erfgoed;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0509;76552;Van Bunnenlaan;33;;;75000,548;227390,173;MDU;;10;0;0;10;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0516;4030850;Dumortierlaan;107;;;74999;227463;MDU;;10;0;0;10;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0512;2758934;Driehoeksplein;6;;;75196,83;227602,46;MDU;;4;1;0;5;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0509;76553;Van Bunnenlaan;35;;;75008,548;227382,173;MDU;;7;0;0;7;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0502;4038434;Mussenpad;2;A;;74970;227127;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0507;2759171;Duinviooltjesstraat;5;;;74919,05;227197,31;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0508;76554;Jef Mennekenslaan;1;;;74950,548;227310,172;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0507;4060716;Dumortierlaan;24;;;74848;227282;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0507;2759174;Duinviooltjesstraat;7;;;74915,93;227202,87;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0509;76555;Dumortierlaan;54;;;74987,78;227412,94;MDU;;4;1;0;5;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0507;4344959;Ferdinand Mosselmanstraat;24;;;74867;227182;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0507;2759182;Duinviooltjesstraat;15;;;74898,549;227221,172;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0509;76556;Dumortierlaan;74;;;75028,547;227451,173;MDU;;9;1;0;10;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0512;4345058;Nieuwpoortstraat;45;;;75209;227601;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0506;2759183;Duinviooltjesstraat;16;;;74907,549;227245,172;MDU;;27;0;0;27;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0510;76557;Dumortierlaan;78;;;75044,547;227466,173;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0512;4345066;Driehoeksplein;3;;;75175;227588;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0507;2759193;Duinviooltjesstraat;25;;;74880,05;227245,09;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0509;76558;Heilig-Hartlaan;11;;;75051,096;227407,216;MDU;;8;0;0;8;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0503;4345837;Zoutelaan;76;;;75046;227199;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0507;2759194;Duinviooltjesstraat;27;;;74875,85;227249,42;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0509;76559;Heilig-Hartlaan;3;;;75031,097;227388,215;MDU;;8;0;0;8;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0506;4346602;Dumortierlaan;46;;;74894;227326;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0507;2759196;Duinviooltjesstraat;29;;;74869,549;227256,172;MDU;;8;0;0;8;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0508;76560;Heilig-Hartlaan;1;;;74991,548;227352,173;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0514;4347388;Ieperstraat;9;;;75074;227568;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0507;2759197;Duinviooltjesstraat;33;;;74859,549;227267,172;MDU;;5;0;0;5;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0506;813983;Jef Mennekenslaan;10;;;74930,34;227300,9;MDU;;9;0;0;9;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0502;4347645;Zoutelaan;56;;;74971;227173;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0507;2759224;Dumortierlaan;14;;;74813,87;227257,79;MDU;;5;1;0;6;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0505;5579292;Van Bunnenlaan;56;;;75055;227274;SDU;;1;0;0;1;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0507;2759226;Dumortierlaan;16;;;74818,549;227261,171;MDU;;5;1;0;6;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0507;5579338;Dumortierlaan;12;;;74811;227249;MDU;;8;0;0;8;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0507;2759229;Dumortierlaan;18;;;74823,549;227265,171;MDU;;5;1;0;6;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0506;5579339;Dumortierlaan;30;;;74865;227303;MDU;;10;0;0;10;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0507;2759233;Dumortierlaan;20;;;74827,549;227270,171;MDU;;0;3;0;3;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0506;5579341;Dumortierlaan;50;;;74897;227333;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0507;2759236;Dumortierlaan;22;;;74847,93;227282,4;MDU;;21;2;0;23;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0509;5579342;Dumortierlaan;56;;;74986;227413;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0506;2759240;Dumortierlaan;32;;;74871,11;227309,16;MDU;;10;1;0;11;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0516;5579344;Dumortierlaan;95;;;74970;227436;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0506;2759249;Dumortierlaan;38;;;74877,488;227315,042;MDU;;9;2;0;11;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0511;5579345;Dumortierlaan;110;;;75144;227559;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
