Projectnummer;Blok;LAM MK;Straat;Huisnummer;Huisnummer Toevoeging;Huisnr;xPos;yPos;BT;VC Method;LU;BU;SU;TOTAAL;Wall Mount;SS Reason;Number Floors;Perceel eigenschap;Building comment;Building exists;BG Name;Opdrachttemplate;FT Distributie;FT Distributie Opmerking
KNOKKE-HEIST - FH08;BL0801;1320587;Jozef Nellenslaan;55;;;73350,703;226763,201;MDU;;11;0;0;11;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0804;317523;Meerlaan;147;;;73734,221;226982,21;MDU;;31;0;0;31;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0813;319858;Kwelmpad;2;;;73743;226558;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0809;1320658;Arcadelaan;23;;;73474,79;226429,09;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0801;319465;Jozef Nellenslaan;73;;;73385,397;226771,604;MDU;;6;0;0;6;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0819;320231;Eeuwfeestlaan;46;;;73883;226452;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0824;1465789;Eeuwfeestlaan;50;;;73948,61;226381,29;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0808;319466;Elizabetlaan;223;;;73451,265;226741,791;MDU;;1;1;0;2;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0809;4344987;Elizabetlaan;194;;;73668;226761;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0803;1498401;Rozenlaan;5;;;73565,061;226878,066;MDU;;12;0;0;12;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0808;319468;Elizabetlaan;239;;;73330,94;226686,26;MDU;;13;0;0;13;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0812;4346017;Kapellaan;3;;;73722;226728;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0806;245249;Elizabetlaan;217;;;73570,526;226790,368;MDU;;8;0;0;8;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0809;319469;Elizabetlaan;210;;;73503,555;226695,162;MDU;;16;0;0;16;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0810;4346049;Elizabetlaan;184;;;73775;226813;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0809;245250;Elizabetlaan;202;;;73582,762;226727,813;MDU;;28;0;0;28;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0809;319471;Elizabetlaan;212;;;73481,555;226688,162;MDU;;7;0;0;7;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0815;4348130;Beiaardlaan;11;;;73688;226449;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0809;245251;Elizabetlaan;188;;;73711,331;226782,433;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0809;319472;Elizabetlaan;214;;;73454,523;226676,067;MDU;;64;0;0;64;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0802;5579243;Zeedijk-Albertstrand;453;;;73465;226870;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0809;245252;Elizabetlaan;204;;;73556,539;226717,781;MDU;;25;0;0;25;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0809;319473;Elizabetlaan;220;;;73349,636;226632,474;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0802;5579244;Zeedijk-Albertstrand;461;;;73518;226896;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0807;245253;Elizabetlaan;221;;;73514,56;226768,23;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0808;319475;Lentelaan;17;;;73329,82;226707,47;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0802;5579245;Zeedijk-Albertstrand;463;;;73524;226899;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0807;245257;Paul Van der Meerschenlaan;13;;;73494,86;226755;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0801;319478;Lentelaan;1;;;73328,554;226812,16;MDU;;40;0;0;40;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0802;5579246;Zeedijk-Albertstrand;465;;;73539;226904;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0802;245258;Paul Van der Meerschenlaan;7;;;73431,047;226808,858;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0801;319479;Jozef Nellenslaan;49;;;73329,247;226760,789;MDU;;8;1;0;9;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0801;5579496;Paul Van der Meerschenlaan;6;;;73377;226818;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0802;245262;Rozenlaan;4;;;73535,603;226878,335;MDU;;8;0;0;8;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0808;319480;Jozef Nellenslaan;40;;;73329,32;226731,63;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0803;5579579;Zeerobbenlaan;4;;;73609;226922;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0807;245272;Jozef Nellenslaan;58;;;73455;226784,48;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0808;319482;Jozef Nellenslaan;48;;;73391,913;226739,759;SDU;;1;0;0;1;Y;NA;2;Bouwgrond;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0819;5829598;Eeuwfeestlaan;48;;;73911;226433;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0807;245274;Jozef Nellenslaan;72;;;73538,17;226822,01;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0801;319485;Paul Van der Meerschenlaan;4;;;73370,096;226824,541;MDU;;11;0;0;11;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0804;6308939;Meerlaan;149;;;73734;226989;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0809;245275;Eeuwfeestlaan;2;;;73722,554;226786,163;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0801;319488;Paul Van der Meerschenlaan;8;;;73387,508;226805,811;MDU;;6;0;0;6;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0807;6399215;Rozenlaan;12;;;73538;226778;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0816;2757512;Acacialaan;3;;;73494,446;226375,828;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0809;319671;Theresialaan;1;;;73533,811;226451,605;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0801;6524227;Jozef Nellenslaan;51;;;73334;226759;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0816;2757513;Acacialaan;5;;;73512,27;226385,165;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0814;319672;Theresialaan;2;;;73562,953;226451,971;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0812;6526794;Kapellaan;5;;;73719;226712;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0817;2757514;Acacialaan;8;;;73486,558;226351,162;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0816;319682;Beiaardlaan;2;;;73561,66;226404,83;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0818;6598438;Acacialaan;41;;;73884;226405;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0816;2757515;Acacialaan;9;;;73532,177;226379,559;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0815;319683;Beiaardlaan;1;;;73578,842;226437,448;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0817;2757516;Acacialaan;10;;;73493,558;226350,162;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0815;319696;Kapellaan;32;;;73705,28;226478,27;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0816;2757517;Acacialaan;11;;;73571,161;226384,463;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0813;319815;Kapellaan;27;;;73705,59;226560,52;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0817;2757518;Acacialaan;12;;;73510,558;226351,162;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0813;319820;Wilderozenpad;9;;;73751,12;226532,6;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0817;2757519;Acacialaan;14;;;73527,558;226353,162;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0817;319821;Arcadelaan;48;;;73431,558;226344,162;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0816;2757521;Acacialaan;15;;;73616,07;226388,5;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0816;319822;Arcadelaan;50;;;73490,558;226387,162;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0817;2757522;Acacialaan;16;;;73543,558;226353,162;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0809;319823;Arcadelaan;35;;;73527,161;226433,686;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0816;2757523;Acacialaan;17;;;73640,65;226384,45;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0816;319824;Arcadelaan;56;;;73543,44;226409;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0817;2757524;Acacialaan;18;;;73564,558;226356,163;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0815;319825;Arcadelaan;58;;;73610,557;226452,163;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0816;2757525;Acacialaan;19;;;73671,93;226385,94;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0809;319826;Arcadelaan;11;;;73401,91;226366,16;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0817;2757527;Acacialaan;20;;;73580,558;226357,163;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0817;319827;Acacialaan;2;;;73449,558;226348,162;MDU;;5;0;0;5;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0816;2757528;Acacialaan;21;;;73693,272;226392,322;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0817;319828;Acacialaan;6;;;73468,558;226349,162;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0817;2757529;Acacialaan;26;;;73630,558;226356,163;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0817;319829;Acacialaan;4;;;73459,558;226348,162;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0817;2757530;Acacialaan;28;;;73649,558;226357,163;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0817;319830;Acacialaan;22;;;73603,558;226359,163;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0817;2757531;Acacialaan;30;;;73656,558;226357,163;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0817;319831;Acacialaan;24;;;73620,558;226356,163;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0818;2757532;Acacialaan;31;;;73807,922;226413,211;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0817;319832;Acacialaan;46;;;73727,557;226371,164;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0817;2757534;Acacialaan;32;;;73661,558;226357,163;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0816;319833;Acacialaan;25;;;73718,669;226399,449;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0818;2757535;Acacialaan;33;;;73812,557;226414,1;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0816;319834;Acacialaan;23;;;73711,542;226397,21;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0817;2757536;Acacialaan;34;;;73667,558;226357,163;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0817;319835;Acacialaan;44;;;73714,557;226370,164;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0818;2757537;Acacialaan;35;;;73829,241;226410,227;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0816;319836;Acacialaan;1;;;73470,73;226373,44;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0817;2757538;Acacialaan;36;;;73683,558;226360,164;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0816;319837;Wilderozenpad;1;;;73733,23;226414,19;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0818;2757539;Acacialaan;37;;;73848,319;226406,942;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0816;319838;Wilderozenpad;3;;;73747,557;226440,164;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0817;2757541;Acacialaan;38;;;73690,558;226361,164;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0815;319839;Stijn Streuvelsplein;4;;;73655,557;226471,163;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0817;2757542;Acacialaan;42;;;73707,49;226365,95;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0815;319840;Stijn Streuvelsplein;1;;;73688,94;226469,82;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0817;2757543;Acacialaan;50;;;73755,557;226375,164;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0816;319841;Beiaardlaan;16;;;73711,53;226423,75;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0817;2757544;Acacialaan;52;;;73780,99;226382,56;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0815;319842;Beiaardlaan;17;;;73725,66;226465,33;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0817;2757545;Acacialaan;54;;;73775,38;226358,31;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0816;319843;Beiaardlaan;6;;;73589,492;226406,46;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0817;2757546;Acacialaan;56;;;73804,16;226382,61;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0816;319845;Beiaardlaan;8;;;73614,41;226408,76;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0817;2757547;Acacialaan;58;;;73804,14;226358,91;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0816;319847;Beiaardlaan;10;;;73634,59;226410,82;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0817;2757548;Acacialaan;60;;;73825,1;226359,3;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0815;319848;Beiaardlaan;3;;;73595,096;226444,194;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0817;2757549;Acacialaan;62;;;73825,32;226380,44;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0809;319852;Theresialaan;27;;;73656,175;226599,894;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0817;2757550;Acacialaan;66;;;73848,84;226360,32;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0814;319854;Theresialaan;8;;;73613,492;226499,098;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0824;2757551;Acacialaan;68;;;73874,06;226357,57;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0814;319856;Theresialaan;10;;;73625,562;226520,923;MDU;;13;0;0;13;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0824;2757552;Acacialaan;70;;;73874,41;226376,45;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0822;320089;Meerlaan;105;;;73970,38;226502,23;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0824;2757553;Acacialaan;74;;;73898,68;226376,07;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0822;320091;Meerlaan;103;;;73984,62;226489,51;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0824;2757554;Acacialaan;76;;;73919,18;226380,62;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0818;320220;Kapellaan;46;;;73875,588;226425,88;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0809;2757891;Arcadelaan;15;;;73434,907;226382,812;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0818;320221;Kapellaan;34;;;73783,495;226452,006;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0809;2757893;Arcadelaan;17;;;73449,288;226391,954;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0819;320222;Kapellaan;43;;;73785,646;226484,294;MDU;;8;0;0;8;Y;NA;4;;;;;BUILDING template;;
