OpdrachtID,Projectnummer,Opdrachttemplate,Opdrachtnummer,"Opdrachtnummer extern",Straat,Huisnummer,"Huisnummer Toevoeging","SSV Action","SSV Action LU",Nature,"Building exists"
8163,"LEUVEN - FH03","(L/B/S)U template",1929958,,Diestsestraat,68,,,,LU,
8164,"LEUVEN - FH03","(L/B/S)U template",1929959,,Diestsestraat,68,,,,LU,
8165,"LEUVEN - FH03","(L/B/S)U template",1929960,,Diestsestraat,68,,,,LU,
8166,"LEUVEN - FH03","(L/B/S)U template",1929961,,Diestsestraat,68,,,,LU,
8167,"LEUVEN - FH03","(L/B/S)U template",1929962,,Diestsestraat,68,,,,LU,
8168,"LEUVEN - FH03","(L/B/S)U template",1931171,,Diestsestraat,70,,,,BU,
8169,"LEUVEN - FH03","(L/B/S)U template",1898808,,"P.J. Van Benedenstraat",2,,,,BU,
8170,"LEUVEN - FH03","(L/B/S)U template",1883034,,"Vital Decosterstraat",10,,,,BU,
8173,"LEUVEN - FH03","(L/B/S)U template",1886742,,"Vital Decosterstraat",12,,,,LU,
8175,"LEUVEN - FH03","(L/B/S)U template",10917677,,"Vital Decosterstraat",12,,,,LU,
8176,"LEUVEN - FH03","(L/B/S)U template",10917678,,"Vital Decosterstraat",12,,,,LU,
8177,"LEUVEN - FH03","(L/B/S)U template",1891056,,"Vital Decosterstraat",14,,,,BU,
8178,"LEUVEN - FH03","(L/B/S)U template",1894077,,"Vital Decosterstraat",16,,,,BU,
8179,"LEUVEN - FH03","(L/B/S)U template",10917679,,"Vital Decosterstraat",16,,,,LU,
8181,"LEUVEN - FH03","(L/B/S)U template",1896591,,"Vital Decosterstraat",18,,,,LU,
8182,"LEUVEN - FH03","(L/B/S)U template",1896592,,"Vital Decosterstraat",18,,,,LU,
8183,"LEUVEN - FH03","(L/B/S)U template",1896593,,"Vital Decosterstraat",18,,,,LU,
8184,"LEUVEN - FH03","(L/B/S)U template",1896594,,"Vital Decosterstraat",18,,,,LU,
8187,"LEUVEN - FH03","(L/B/S)U template",10917681,,"Vital Decosterstraat",18,,,,BU,
8188,"LEUVEN - FH03","(L/B/S)U template",1900148,,"Vital Decosterstraat",20,,,,BU,
8189,"LEUVEN - FH03","(L/B/S)U template",10917682,,"Vital Decosterstraat",20,,,,LU,
8190,"LEUVEN - FH03","(L/B/S)U template",1902241,,"Vital Decosterstraat",22,,,,BU,
8191,"LEUVEN - FH03","(L/B/S)U template",10916876,,"Vital Decosterstraat",24,,,,LU,
8192,"LEUVEN - FH03","(L/B/S)U template",10916877,,"Vital Decosterstraat",24,,,,LU,
8193,"LEUVEN - FH03","(L/B/S)U template",10916878,,"Vital Decosterstraat",24,,,,LU,
8194,"LEUVEN - FH03","(L/B/S)U template",11056096,,"Vital Decosterstraat",10,A,,,BU,
8195,"LEUVEN - FH03","BUILDING template",1186991,,Bondgenotenlaan,42,,,,,
8196,"LEUVEN - FH03","BUILDING template",3010783,,Bondgenotenlaan,44,,,,,
8197,"LEUVEN - FH03","BUILDING template",3010786,,Bondgenotenlaan,46,,,,,
8198,"LEUVEN - FH03","BUILDING template",3010789,,Bondgenotenlaan,50,,,,,
8199,"LEUVEN - FH03","BUILDING template",1349620,,Bondgenotenlaan,52,,,,,
8200,"LEUVEN - FH03","BUILDING template",1190290,,Bondgenotenlaan,54,,,,,
8201,"LEUVEN - FH03","BUILDING template",377953,,Bondgenotenlaan,56,,,,,
8202,"LEUVEN - FH03","BUILDING template",3045041,,"Jan Stasstraat",1,,,,,
8203,"LEUVEN - FH03","BUILDING template",3045044,,"Jan Stasstraat",3,,,,,
8204,"LEUVEN - FH03","BUILDING template",378015,,"Jan Stasstraat",5,,,,,
8205,"LEUVEN - FH03","BUILDING template",1186824,,"Vital Decosterstraat",2,,,,,
8206,"LEUVEN - FH03","BUILDING template",3014360,,"Vital Decosterstraat",4,,,,,
8207,"LEUVEN - FH03","BUILDING template",3014365,,"Vital Decosterstraat",6,,,,,
8208,"LEUVEN - FH03","BUILDING template",1186823,,"Vital Decosterstraat",8,,,,,
8209,"LEUVEN - FH03","(L/B/S)U template",1918262,,Bondgenotenlaan,42,,,,BU,
8211,"LEUVEN - FH03","(L/B/S)U template",10916929,,Bondgenotenlaan,42,,,,LU,
8217,"LEUVEN - FH03","(L/B/S)U template",1918973,,Bondgenotenlaan,44,,,,BU,
8219,"LEUVEN - FH03","(L/B/S)U template",1919960,,Bondgenotenlaan,46,,,,BU,
8224,"LEUVEN - FH03","(L/B/S)U template",1922892,,Bondgenotenlaan,50,,,,BU,
8225,"LEUVEN - FH03","(L/B/S)U template",10916945,,Bondgenotenlaan,50,,,,LU,
8226,"LEUVEN - FH03","(L/B/S)U template",10916946,,Bondgenotenlaan,50,,,,SU,
8227,"LEUVEN - FH03","(L/B/S)U template",1924040,,Bondgenotenlaan,52,,,,BU,
8228,"LEUVEN - FH03","(L/B/S)U template",10916949,,Bondgenotenlaan,52,,,,LU,
8230,"LEUVEN - FH03","(L/B/S)U template",10916951,,Bondgenotenlaan,52,,,,SU,
8231,"LEUVEN - FH03","(L/B/S)U template",1924639,,Bondgenotenlaan,54,,,,BU,
8232,"LEUVEN - FH03","(L/B/S)U template",10916952,,Bondgenotenlaan,54,,,,LU,
8239,"LEUVEN - FH03","(L/B/S)U template",1925345,,Bondgenotenlaan,56,,,,LU,
8240,"LEUVEN - FH03","(L/B/S)U template",1925346,,Bondgenotenlaan,56,,,,LU,
8241,"LEUVEN - FH03","(L/B/S)U template",1925347,,Bondgenotenlaan,56,,,,LU,
8242,"LEUVEN - FH03","(L/B/S)U template",1925348,,Bondgenotenlaan,56,,,,LU,
8243,"LEUVEN - FH03","(L/B/S)U template",1925349,,Bondgenotenlaan,56,,,,LU,
8244,"LEUVEN - FH03","(L/B/S)U template",1925350,,Bondgenotenlaan,56,,,,LU,
8246,"LEUVEN - FH03","(L/B/S)U template",10916962,,Bondgenotenlaan,56,,,,BU,
8247,"LEUVEN - FH03","(L/B/S)U template",10916963,,Bondgenotenlaan,56,,,,SU,
8248,"LEUVEN - FH03","(L/B/S)U template",1881732,,"Jan Stasstraat",1,,,,BU,
8249,"LEUVEN - FH03","(L/B/S)U template",1909809,,"Jan Stasstraat",3,,,,BU,
8250,"LEUVEN - FH03","(L/B/S)U template",1921249,,"Jan Stasstraat",5,,,,LU,
8251,"LEUVEN - FH03","(L/B/S)U template",1921250,,"Jan Stasstraat",5,,,,LU,
8252,"LEUVEN - FH03","(L/B/S)U template",1921258,,"Jan Stasstraat",5,,,,LU,
8253,"LEUVEN - FH03","(L/B/S)U template",1921259,,"Jan Stasstraat",5,,,,LU,
8254,"LEUVEN - FH03","(L/B/S)U template",1921311,,"Jan Stasstraat",5,,,,LU,
8255,"LEUVEN - FH03","(L/B/S)U template",1921312,,"Jan Stasstraat",5,,,,LU,
8256,"LEUVEN - FH03","(L/B/S)U template",1921317,,"Jan Stasstraat",5,,,,LU,
8257,"LEUVEN - FH03","(L/B/S)U template",1921362,,"Jan Stasstraat",5,,,,LU,
8267,"LEUVEN - FH03","(L/B/S)U template",1899410,,"Vital Decosterstraat",2,,,,LU,
8268,"LEUVEN - FH03","(L/B/S)U template",1899411,,"Vital Decosterstraat",2,,,,LU,
8269,"LEUVEN - FH03","(L/B/S)U template",10917669,,"Vital Decosterstraat",2,,,,BU,
8270,"LEUVEN - FH03","(L/B/S)U template",10523300,,"Vital Decosterstraat",4,,,,LU,
8271,"LEUVEN - FH03","(L/B/S)U template",10523333,,"Vital Decosterstraat",4,,,,LU,
8272,"LEUVEN - FH03","(L/B/S)U template",10523359,,"Vital Decosterstraat",4,,,,LU,
8273,"LEUVEN - FH03","(L/B/S)U template",10523970,,"Vital Decosterstraat",4,,,,BU,
8274,"LEUVEN - FH03","(L/B/S)U template",10917670,,"Vital Decosterstraat",4,,,,SU,
8275,"LEUVEN - FH03","(L/B/S)U template",1927209,,"Vital Decosterstraat",6,,,,LU,
8276,"LEUVEN - FH03","(L/B/S)U template",1927210,,"Vital Decosterstraat",6,,,,LU,
8277,"LEUVEN - FH03","(L/B/S)U template",1927211,,"Vital Decosterstraat",6,,,,LU,
8278,"LEUVEN - FH03","(L/B/S)U template",1927212,,"Vital Decosterstraat",6,,,,LU,
8279,"LEUVEN - FH03","(L/B/S)U template",10917671,,"Vital Decosterstraat",6,,,,LU,
8281,"LEUVEN - FH03","(L/B/S)U template",10917673,,"Vital Decosterstraat",6,,,,BU,
8283,"LEUVEN - FH03","(L/B/S)U template",1934264,,"Vital Decosterstraat",8,,,,LU,
8284,"LEUVEN - FH03","(L/B/S)U template",1934265,,"Vital Decosterstraat",8,,,,LU,
8285,"LEUVEN - FH03","(L/B/S)U template",1934266,,"Vital Decosterstraat",8,,,,LU,
8286,"LEUVEN - FH03","BUILDING template",379743,,Bogaardenstraat,2,,,,,
8287,"LEUVEN - FH03","BUILDING template",3975713,,Bogaardenstraat,4,,,,,
8288,"LEUVEN - FH03","BUILDING template",3010612,,Bogaardenstraat,6,,,,,
8289,"LEUVEN - FH03","BUILDING template",3010616,,Bogaardenstraat,12,,,,,
8290,"LEUVEN - FH03","BUILDING template",3010618,,Bogaardenstraat,14,,,,,
8291,"LEUVEN - FH03","BUILDING template",1186807,,Bogaardenstraat,16,,,,,
8292,"LEUVEN - FH03","BUILDING template",379742,,Bogaardenstraat,18,,,,,
8293,"LEUVEN - FH03","BUILDING template",5398,,"Jan Stasstraat",2,,,,,
8294,"LEUVEN - FH03","BUILDING template",377823,,"Koning Leopold I-straat",1,,,,,
8295,"LEUVEN - FH03","BUILDING template",5602689,,"Koning Leopold I-straat",3,,,,,
8296,"LEUVEN - FH03","BUILDING template",1186990,,"Monseigneur Ladeuzeplein",9,,,,,
8297,"LEUVEN - FH03","BUILDING template",3024856,,"Monseigneur Ladeuzeplein",10,,,,,
8298,"LEUVEN - FH03","BUILDING template",3024858,,"Monseigneur Ladeuzeplein",11,,,,,
8299,"LEUVEN - FH03","BUILDING template",3024859,,"Monseigneur Ladeuzeplein",12,,,,,
8300,"LEUVEN - FH03","BUILDING template",3024861,,"Monseigneur Ladeuzeplein",13,,,,,
8301,"LEUVEN - FH03","BUILDING template",3024865,,"Monseigneur Ladeuzeplein",15,,,,,
8302,"LEUVEN - FH03","BUILDING template",5402,,"Monseigneur Ladeuzeplein",17,,,,,
8303,"LEUVEN - FH03","(L/B/S)U template",1899409,,Bogaardenstraat,2,,,,LU,
8304,"LEUVEN - FH03","(L/B/S)U template",1917038,,Bogaardenstraat,4,,,,BU,
8305,"LEUVEN - FH03","(L/B/S)U template",10916908,,Bogaardenstraat,4,,,,SU,
8306,"LEUVEN - FH03","(L/B/S)U template",10916556,,Bogaardenstraat,6,,,,BU,
8307,"LEUVEN - FH03","(L/B/S)U template",1887476,,Bogaardenstraat,12,,,,LU,
8308,"LEUVEN - FH03","(L/B/S)U template",10916909,,Bogaardenstraat,12,,,,BU,
8309,"LEUVEN - FH03","(L/B/S)U template",1891055,,Bogaardenstraat,14,,,,LU,
8310,"LEUVEN - FH03","(L/B/S)U template",1894076,,Bogaardenstraat,16,,,,LU,
8311,"LEUVEN - FH03","(L/B/S)U template",1895940,,Bogaardenstraat,18,,,,LU,
8312,"LEUVEN - FH03","(L/B/S)U template",1895970,,Bogaardenstraat,18,,,,LU,
8313,"LEUVEN - FH03","(L/B/S)U template",1899408,,"Jan Stasstraat",2,,,,BU,
8314,"LEUVEN - FH03","(L/B/S)U template",10917352,,"Jan Stasstraat",2,,,,BU,
8315,"LEUVEN - FH03","(L/B/S)U template",1880459,,"Koning Leopold I-straat",1,,,,LU,
8316,"LEUVEN - FH03","(L/B/S)U template",1880460,,"Koning Leopold I-straat",1,,,,LU,
8317,"LEUVEN - FH03","(L/B/S)U template",1880550,,"Koning Leopold I-straat",1,,,,LU,
8318,"LEUVEN - FH03","(L/B/S)U template",1880551,,"Koning Leopold I-straat",1,,,,LU,
8319,"LEUVEN - FH03","(L/B/S)U template",1880552,,"Koning Leopold I-straat",1,,,,LU,
8320,"LEUVEN - FH03","(L/B/S)U template",1880553,,"Koning Leopold I-straat",1,,,,LU,
8321,"LEUVEN - FH03","(L/B/S)U template",1880619,,"Koning Leopold I-straat",1,,,,LU,
8322,"LEUVEN - FH03","(L/B/S)U template",1880620,,"Koning Leopold I-straat",1,,,,LU,
8323,"LEUVEN - FH03","(L/B/S)U template",1880621,,"Koning Leopold I-straat",1,,,,LU,
8324,"LEUVEN - FH03","(L/B/S)U template",1880622,,"Koning Leopold I-straat",1,,,,LU,
8325,"LEUVEN - FH03","(L/B/S)U template",1880668,,"Koning Leopold I-straat",1,,,,LU,
8326,"LEUVEN - FH03","(L/B/S)U template",1880669,,"Koning Leopold I-straat",1,,,,LU,
8327,"LEUVEN - FH03","(L/B/S)U template",1880670,,"Koning Leopold I-straat",1,,,,LU,
8328,"LEUVEN - FH03","(L/B/S)U template",1880671,,"Koning Leopold I-straat",1,,,,LU,
8329,"LEUVEN - FH03","(L/B/S)U template",1880699,,"Koning Leopold I-straat",1,,,,LU,
8330,"LEUVEN - FH03","(L/B/S)U template",1880700,,"Koning Leopold I-straat",1,,,,LU,
8334,"LEUVEN - FH03","(L/B/S)U template",10916728,,"Koning Leopold I-straat",3,,,,LU,
8335,"LEUVEN - FH03","(L/B/S)U template",10916729,,"Koning Leopold I-straat",3,,,,LU,
8336,"LEUVEN - FH03","(L/B/S)U template",10916730,,"Koning Leopold I-straat",3,,,,LU,
8337,"LEUVEN - FH03","(L/B/S)U template",10916731,,"Koning Leopold I-straat",3,,,,LU,
8338,"LEUVEN - FH03","(L/B/S)U template",10916732,,"Koning Leopold I-straat",3,,,,LU,
8339,"LEUVEN - FH03","(L/B/S)U template",10916733,,"Koning Leopold I-straat",3,,,,LU,
8340,"LEUVEN - FH03","(L/B/S)U template",10916734,,"Koning Leopold I-straat",3,,,,LU,
8341,"LEUVEN - FH03","(L/B/S)U template",10916735,,"Koning Leopold I-straat",3,,,,LU,
8342,"LEUVEN - FH03","(L/B/S)U template",10916736,,"Koning Leopold I-straat",3,,,,LU,
8343,"LEUVEN - FH03","(L/B/S)U template",10916737,,"Koning Leopold I-straat",3,,,,LU,
8344,"LEUVEN - FH03","(L/B/S)U template",10916738,,"Koning Leopold I-straat",3,,,,LU,
8345,"LEUVEN - FH03","(L/B/S)U template",10916739,,"Koning Leopold I-straat",3,,,,BU,
8346,"LEUVEN - FH03","(L/B/S)U template",1936175,,"Monseigneur Ladeuzeplein",9,,,,LU,
8347,"LEUVEN - FH03","(L/B/S)U template",1936177,,"Monseigneur Ladeuzeplein",9,,,,LU,
8348,"LEUVEN - FH03","(L/B/S)U template",1936178,,"Monseigneur Ladeuzeplein",9,,,,LU,
8349,"LEUVEN - FH03","(L/B/S)U template",1936496,,"Monseigneur Ladeuzeplein",9,,,,BU,
8350,"LEUVEN - FH03","(L/B/S)U template",1883033,,"Monseigneur Ladeuzeplein",10,,,,BU,
8355,"LEUVEN - FH03","(L/B/S)U template",1885365,,"Monseigneur Ladeuzeplein",11,,,,BU,
8356,"LEUVEN - FH03","(L/B/S)U template",1887477,,"Monseigneur Ladeuzeplein",12,,,,BU,
8357,"LEUVEN - FH03","(L/B/S)U template",1888695,,"Monseigneur Ladeuzeplein",13,,,,LU,
8358,"LEUVEN - FH03","(L/B/S)U template",1888735,,"Monseigneur Ladeuzeplein",13,,,,LU,
8359,"LEUVEN - FH03","(L/B/S)U template",1888770,,"Monseigneur Ladeuzeplein",13,,,,LU,
8360,"LEUVEN - FH03","(L/B/S)U template",1888792,,"Monseigneur Ladeuzeplein",13,,,,LU,
8361,"LEUVEN - FH03","(L/B/S)U template",1888805,,"Monseigneur Ladeuzeplein",13,,,,LU,
8362,"LEUVEN - FH03","(L/B/S)U template",1888847,,"Monseigneur Ladeuzeplein",13,,,,BU,
8363,"LEUVEN - FH03","(L/B/S)U template",1892655,,"Monseigneur Ladeuzeplein",15,,,,BU,
8364,"LEUVEN - FH03","(L/B/S)U template",1894864,,"Monseigneur Ladeuzeplein",17,,,,BU,
8365,"LEUVEN - FH03","(L/B/S)U template",1894865,,"Monseigneur Ladeuzeplein",17,,,,BU,
8366,"LEUVEN - FH03","BUILDING template",377818,,Arendstraat,1,,,,,
8367,"LEUVEN - FH03","BUILDING template",4798620,,Arendstraat,3,,,,,
8368,"LEUVEN - FH03","BUILDING template",4798622,,Arendstraat,5,,,,,
8369,"LEUVEN - FH03","BUILDING template",4798623,,Arendstraat,7,,,,,
8370,"LEUVEN - FH03","BUILDING template",4798625,,Arendstraat,9,,,,,
8371,"LEUVEN - FH03","BUILDING template",4798627,,Arendstraat,11,,,,,
8372,"LEUVEN - FH03","BUILDING template",377817,,Arendstraat,13,,,,,
8373,"LEUVEN - FH03","BUILDING template",379739,,Bogaardenstraat,22,,,,,
8374,"LEUVEN - FH03","BUILDING template",3010624,,Bogaardenstraat,24,,,,,
8375,"LEUVEN - FH03","BUILDING template",3923566,,Bogaardenstraat,26,,,,,
8376,"LEUVEN - FH03","BUILDING template",3010628,,Bogaardenstraat,28,,,,,
8377,"LEUVEN - FH03","BUILDING template",5602690,,"Koning Leopold I-straat",4,,,,,
8378,"LEUVEN - FH03","BUILDING template",3941665,,"Koning Leopold I-straat",6,,,,,
8379,"LEUVEN - FH03","BUILDING template",3062574,,"Koning Leopold I-straat",8,,,,,
8380,"LEUVEN - FH03","BUILDING template",1186735,,"Koning Leopold I-straat",10,,,,,
8381,"LEUVEN - FH03","BUILDING template",377701,,"Koning Leopold I-straat",12,,,,,
8382,"LEUVEN - FH03","BUILDING template",377814,,Ravenstraat,15,,,,,
8383,"LEUVEN - FH03","BUILDING template",3040618,,Ravenstraat,17,,,,,
8384,"LEUVEN - FH03","BUILDING template",4223971,,Ravenstraat,21,,,,,
8385,"LEUVEN - FH03","BUILDING template",377815,,Ravenstraat,23,,,,,
8386,"LEUVEN - FH03","BUILDING template",377816,,Ravenstraat,25,,,,,
8387,"LEUVEN - FH03","(L/B/S)U template",1881731,,Arendstraat,1,,,,BU,
8388,"LEUVEN - FH03","(L/B/S)U template",10916903,,Arendstraat,1,,,,LU,
8389,"LEUVEN - FH03","(L/B/S)U template",1909808,,Arendstraat,3,,,,BU,
8391,"LEUVEN - FH03","(L/B/S)U template",1922152,,Arendstraat,5,,,,BU,
8393,"LEUVEN - FH03","(L/B/S)U template",1930968,,Arendstraat,7,,,,BU,
8395,"LEUVEN - FH03","(L/B/S)U template",1936991,,Arendstraat,9,,,,BU,
8397,"LEUVEN - FH03","(L/B/S)U template",1885364,,Arendstraat,11,,,,BU,
8399,"LEUVEN - FH03","(L/B/S)U template",1889257,,Arendstraat,13,,,,BU,
8400,"LEUVEN - FH03","(L/B/S)U template",1902240,,Bogaardenstraat,22,,,,LU,
8401,"LEUVEN - FH03","(L/B/S)U template",1904390,,Bogaardenstraat,24,,,,BU,
8402,"LEUVEN - FH03","(L/B/S)U template",1905812,,Bogaardenstraat,26,,,,BU,
8404,"LEUVEN - FH03","(L/B/S)U template",1907418,,Bogaardenstraat,28,,,,LU,
8405,"LEUVEN - FH03","(L/B/S)U template",1907419,,Bogaardenstraat,28,,,,LU,
8406,"LEUVEN - FH03","(L/B/S)U template",1907420,,Bogaardenstraat,28,,,,LU,
8407,"LEUVEN - FH03","(L/B/S)U template",1907421,,Bogaardenstraat,28,,,,LU,
8408,"LEUVEN - FH03","(L/B/S)U template",1907422,,Bogaardenstraat,28,,,,LU,
8409,"LEUVEN - FH03","(L/B/S)U template",1907423,,Bogaardenstraat,28,,,,LU,
8410,"LEUVEN - FH03","(L/B/S)U template",1907424,,Bogaardenstraat,28,,,,LU,
8411,"LEUVEN - FH03","(L/B/S)U template",1907425,,Bogaardenstraat,28,,,,LU,
8412,"LEUVEN - FH03","(L/B/S)U template",1907426,,Bogaardenstraat,28,,,,LU,
8413,"LEUVEN - FH03","(L/B/S)U template",1907427,,Bogaardenstraat,28,,,,LU,
8414,"LEUVEN - FH03","(L/B/S)U template",1907428,,Bogaardenstraat,28,,,,LU,
8415,"LEUVEN - FH03","(L/B/S)U template",1917037,,"Koning Leopold I-straat",4,,,,BU,
8416,"LEUVEN - FH03","(L/B/S)U template",1927208,,"Koning Leopold I-straat",6,,,,LU,
8418,"LEUVEN - FH03","(L/B/S)U template",1934263,,"Koning Leopold I-straat",8,,,,SU,
8419,"LEUVEN - FH03","(L/B/S)U template",10917426,,"Koning Leopold I-straat",8,,,,LU,
8420,"LEUVEN - FH03","(L/B/S)U template",10917427,,"Koning Leopold I-straat",8,,,,LU,
8421,"LEUVEN - FH03","(L/B/S)U template",10917428,,"Koning Leopold I-straat",8,,,,LU,
8422,"LEUVEN - FH03","(L/B/S)U template",1883032,,"Koning Leopold I-straat",10,,,,LU,
8423,"LEUVEN - FH03","(L/B/S)U template",10917431,,"Koning Leopold I-straat",10,,,,BU,
8424,"LEUVEN - FH03","(L/B/S)U template",1887475,,"Koning Leopold I-straat",12,,,,BU,
8425,"LEUVEN - FH03","(L/B/S)U template",1892654,,Ravenstraat,15,,,,BU,
8426,"LEUVEN - FH03","(L/B/S)U template",1895272,,Ravenstraat,17,,,,BU,
8427,"LEUVEN - FH03","(L/B/S)U template",10917539,,Ravenstraat,17,,,,LU,
8428,"LEUVEN - FH03","(L/B/S)U template",10917540,,Ravenstraat,17,,,,LU,
8435,"LEUVEN - FH03","(L/B/S)U template",1903232,,Ravenstraat,23,,,,BU,
8437,"LEUVEN - FH03","(L/B/S)U template",1905266,,Ravenstraat,25,,,,BU,
8438,"LEUVEN - FH03","BUILDING template",173275,,Rijdende-Artillerielaan,6,,,,,
8440,"LEUVEN - FH03","BUILDING template",3044775,,Sint-Maartensdal,3,,,,,
8441,"LEUVEN - FH03","BUILDING template",5374,,Sint-Maartensdal,5,,,,,
8442,"LEUVEN - FH03","BUILDING template",1522128,,Sint-Maartensdal,7,,,,,
8443,"LEUVEN - FH03","(L/B/S)U template",10521883,,Rijdende-Artillerielaan,6,,,,BU,
8576,"LEUVEN - FH03","(L/B/S)U template",1909203,,Sint-Maartensdal,3,,,,LU,
8577,"LEUVEN - FH03","(L/B/S)U template",1909204,,Sint-Maartensdal,3,,,,LU,
8578,"LEUVEN - FH03","(L/B/S)U template",1909205,,Sint-Maartensdal,3,,,,LU,
8579,"LEUVEN - FH03","(L/B/S)U template",1909206,,Sint-Maartensdal,3,,,,LU,
8580,"LEUVEN - FH03","(L/B/S)U template",1909207,,Sint-Maartensdal,3,,,,LU,
8581,"LEUVEN - FH03","(L/B/S)U template",1909208,,Sint-Maartensdal,3,,,,LU,
8582,"LEUVEN - FH03","(L/B/S)U template",1909209,,Sint-Maartensdal,3,,,,LU,
8583,"LEUVEN - FH03","(L/B/S)U template",1909210,,Sint-Maartensdal,3,,,,LU,
8584,"LEUVEN - FH03","(L/B/S)U template",1909211,,Sint-Maartensdal,3,,,,LU,
8585,"LEUVEN - FH03","(L/B/S)U template",1909212,,Sint-Maartensdal,3,,,,LU,
8586,"LEUVEN - FH03","(L/B/S)U template",1909213,,Sint-Maartensdal,3,,,,LU,
8587,"LEUVEN - FH03","(L/B/S)U template",1909214,,Sint-Maartensdal,3,,,,LU,
8588,"LEUVEN - FH03","(L/B/S)U template",1909215,,Sint-Maartensdal,3,,,,LU,
8589,"LEUVEN - FH03","(L/B/S)U template",1909216,,Sint-Maartensdal,3,,,,LU,
8590,"LEUVEN - FH03","(L/B/S)U template",1909217,,Sint-Maartensdal,3,,,,LU,
8591,"LEUVEN - FH03","(L/B/S)U template",1909218,,Sint-Maartensdal,3,,,,LU,
8592,"LEUVEN - FH03","(L/B/S)U template",1909219,,Sint-Maartensdal,3,,,,LU,
8593,"LEUVEN - FH03","(L/B/S)U template",1909220,,Sint-Maartensdal,3,,,,LU,
8594,"LEUVEN - FH03","(L/B/S)U template",1909221,,Sint-Maartensdal,3,,,,LU,
8595,"LEUVEN - FH03","(L/B/S)U template",1909222,,Sint-Maartensdal,3,,,,LU,
8596,"LEUVEN - FH03","(L/B/S)U template",1909223,,Sint-Maartensdal,3,,,,LU,
8597,"LEUVEN - FH03","(L/B/S)U template",1909224,,Sint-Maartensdal,3,,,,LU,
8598,"LEUVEN - FH03","(L/B/S)U template",1909225,,Sint-Maartensdal,3,,,,LU,
8599,"LEUVEN - FH03","(L/B/S)U template",1909226,,Sint-Maartensdal,3,,,,LU,
8600,"LEUVEN - FH03","(L/B/S)U template",1909227,,Sint-Maartensdal,3,,,,LU,
8601,"LEUVEN - FH03","(L/B/S)U template",1909228,,Sint-Maartensdal,3,,,,LU,
8602,"LEUVEN - FH03","(L/B/S)U template",1909229,,Sint-Maartensdal,3,,,,LU,
8603,"LEUVEN - FH03","(L/B/S)U template",1909230,,Sint-Maartensdal,3,,,,LU,
8604,"LEUVEN - FH03","(L/B/S)U template",1909231,,Sint-Maartensdal,3,,,,LU,
8605,"LEUVEN - FH03","(L/B/S)U template",1909232,,Sint-Maartensdal,3,,,,LU,
8606,"LEUVEN - FH03","(L/B/S)U template",1909233,,Sint-Maartensdal,3,,,,LU,
8607,"LEUVEN - FH03","(L/B/S)U template",1909234,,Sint-Maartensdal,3,,,,LU,
8608,"LEUVEN - FH03","(L/B/S)U template",1909235,,Sint-Maartensdal,3,,,,LU,
8609,"LEUVEN - FH03","(L/B/S)U template",1909236,,Sint-Maartensdal,3,,,,LU,
8610,"LEUVEN - FH03","(L/B/S)U template",1909237,,Sint-Maartensdal,3,,,,LU,
8611,"LEUVEN - FH03","(L/B/S)U template",1909238,,Sint-Maartensdal,3,,,,LU,
8612,"LEUVEN - FH03","(L/B/S)U template",1909239,,Sint-Maartensdal,3,,,,LU,
8613,"LEUVEN - FH03","(L/B/S)U template",1909240,,Sint-Maartensdal,3,,,,LU,
8614,"LEUVEN - FH03","(L/B/S)U template",1909241,,Sint-Maartensdal,3,,,,LU,
8615,"LEUVEN - FH03","(L/B/S)U template",1909242,,Sint-Maartensdal,3,,,,LU,
8616,"LEUVEN - FH03","(L/B/S)U template",1909243,,Sint-Maartensdal,3,,,,LU,
8617,"LEUVEN - FH03","(L/B/S)U template",1909244,,Sint-Maartensdal,3,,,,LU,
8618,"LEUVEN - FH03","(L/B/S)U template",1909245,,Sint-Maartensdal,3,,,,LU,
8619,"LEUVEN - FH03","(L/B/S)U template",1909246,,Sint-Maartensdal,3,,,,LU,
8620,"LEUVEN - FH03","(L/B/S)U template",1909247,,Sint-Maartensdal,3,,,,LU,
8621,"LEUVEN - FH03","(L/B/S)U template",1909248,,Sint-Maartensdal,3,,,,LU,
8622,"LEUVEN - FH03","(L/B/S)U template",1909249,,Sint-Maartensdal,3,,,,LU,
8623,"LEUVEN - FH03","(L/B/S)U template",1909250,,Sint-Maartensdal,3,,,,LU,
8624,"LEUVEN - FH03","(L/B/S)U template",1909251,,Sint-Maartensdal,3,,,,LU,
8625,"LEUVEN - FH03","(L/B/S)U template",1909252,,Sint-Maartensdal,3,,,,LU,
8626,"LEUVEN - FH03","(L/B/S)U template",1909253,,Sint-Maartensdal,3,,,,LU,
8627,"LEUVEN - FH03","(L/B/S)U template",1909254,,Sint-Maartensdal,3,,,,LU,
8628,"LEUVEN - FH03","(L/B/S)U template",1909255,,Sint-Maartensdal,3,,,,LU,
8629,"LEUVEN - FH03","(L/B/S)U template",1909256,,Sint-Maartensdal,3,,,,LU,
8630,"LEUVEN - FH03","(L/B/S)U template",1909257,,Sint-Maartensdal,3,,,,LU,
8631,"LEUVEN - FH03","(L/B/S)U template",1909258,,Sint-Maartensdal,3,,,,LU,
8632,"LEUVEN - FH03","(L/B/S)U template",1909259,,Sint-Maartensdal,3,,,,LU,
8633,"LEUVEN - FH03","(L/B/S)U template",1909260,,Sint-Maartensdal,3,,,,LU,
