File SSV Action;File SSV Status;File SSV Error;Area Type;Area FID;Area Version;Area Name;Zoning FID;Zoning Version;Zoning Name;Zoning Id;Zoning Tech;BG Id;BG Version;BG Name;BG SSV Action;BG SSV Status;BG SSV Error;BG Building SSV Action;BG Building SSV Status;BG Building SSV Error;Building FID;Building Version;LAM MK;LAM City Code;LAM Street Code;Street;Nr;Suffix;Zip;Municipality;Suburb;xPos;yPos;Name;Wall Mount;SS Reason;Number Floors;Height Cable;Orig VC Type;New VC Type;VC Method;VC Method Source;Local Instructions;Intro Tube;Prov Status;Prov Reason;Prov Planned;Prov Mod By;Prov Mod Date;Comments;SSV Flag;SSV Action;SSV Status;SSV Error;SSV Date;Seq;LU Key;LAM SK;Nature;Nr TPs;PBox;App;Block;Floor;OtherRef;CAD;CAD Details;CAD Type;CAD Type Descr;CAD SubType;Prov Status LU;Prov Reason LU;Prov Planned LU;Prov Mod By LU;Prov Mod Date LU;Comments LU;SSV Flag LU;SSV Action LU;SSV Status LU;SSV Error LU;SSV Date LU
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;10473676;'20201007101032;3044638;'41630000;'22465;Lange Nieuwstraat;'41;';2800;Mechelen - Malines;;'157802,439;'190175,248;';Y;NA;3;8;Unknown;Unknown;D - Facade Box;;N;None;;;';IFH_BATCH;'23/09/2020 09:33:54;;Y;;;;'23/09/2020 09:16:31;2;11057210;5641928;LU;1;'101;'101;';'1;';Y;;HOUSE;;;;;';;';;Y;;;;'14/07/2020 07:57:48
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;10473676;'20201007101032;3044638;'41630000;'22465;Lange Nieuwstraat;'41;';2800;Mechelen - Malines;;'157802,439;'190175,248;';Y;NA;3;8;Unknown;Unknown;D - Facade Box;;N;None;;;';IFH_BATCH;'23/09/2020 09:33:54;;Y;;;;'23/09/2020 09:16:31;5;11089756;5641930;LU;1;'201;'201;';'2;';;;;;;;;';IFH_BATCH;'17/02/2020 19:23:45;;Y;;;;'14/07/2020 07:57:48
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;10473677;'20200923114359;3044639;'41630000;'22465;Lange Nieuwstraat;'43;';2800;Mechelen - Malines;;'157797,075;'190177,233;';Y;NA;3;8;Unknown;Unknown;D - Facade Box;;N;None;;;';IFH_BATCH;'23/09/2020 09:33:58;;Y;;;;'23/09/2020 09:16:31;1;1583355;5640046;LU;1;'1;'1;';'0;';Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;NA;;;';IFH_BATCH;'23/09/2020 10:30:19;;Y;;;;'23/09/2020 09:16:31
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;10473677;'20200923114359;3044639;'41630000;'22465;Lange Nieuwstraat;'43;';2800;Mechelen - Malines;;'157797,075;'190177,233;';Y;NA;3;8;Unknown;Unknown;D - Facade Box;;N;None;;;';IFH_BATCH;'23/09/2020 09:33:58;;Y;;;;'23/09/2020 09:16:31;2;1583356;5640047;LU;1;'101;'101;';'1;';Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;NA;;;';IFH_BATCH;'23/09/2020 10:30:21;;Y;;;;'23/09/2020 09:16:31
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;10473677;'20200923114359;3044639;'41630000;'22465;Lange Nieuwstraat;'43;';2800;Mechelen - Malines;;'157797,075;'190177,233;';Y;NA;3;8;Unknown;Unknown;D - Facade Box;;N;None;;;';IFH_BATCH;'23/09/2020 09:33:58;;Y;;;;'23/09/2020 09:16:31;3;1583357;5640048;LU;1;'201;'201;';'2;';Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;NA;;;';IFH_BATCH;'23/09/2020 10:30:22;;Y;;;;'23/09/2020 09:16:31
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;10473670;'20200923114359;173460;'41630000;'22465;Lange Nieuwstraat;'47;';2800;Mechelen - Malines;;'157788,227;'190179,685;';Y;NA;3;8;Unknown;Unknown;D - Facade Box;;N;None;;;';IFH_BATCH;'23/09/2020 09:34:06;;Y;;;;'23/09/2020 09:16:31;1;1584548;7000335;LU;1;'1;'1;';'0;';Y;#A.GV/1/K1.6;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;';IFH_BATCH;'23/09/2020 10:30:31;;Y;;;;'23/09/2020 09:16:31
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;10473670;'20200923114359;173460;'41630000;'22465;Lange Nieuwstraat;'47;';2800;Mechelen - Malines;;'157788,227;'190179,685;';Y;NA;3;8;Unknown;Unknown;D - Facade Box;;N;None;;;';IFH_BATCH;'23/09/2020 09:34:06;;Y;;;;'23/09/2020 09:16:31;2;1584551;5641931;LU;1;'101;'101;';'1;';Y;#A1/2/K2.5;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;';IFH_BATCH;'23/09/2020 10:30:32;;Y;;;;'23/09/2020 09:16:31
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;10473670;'20200923114359;173460;'41630000;'22465;Lange Nieuwstraat;'47;';2800;Mechelen - Malines;;'157788,227;'190179,685;';Y;NA;3;8;Unknown;Unknown;D - Facade Box;;N;None;;;';IFH_BATCH;'23/09/2020 09:34:06;;Y;;;;'23/09/2020 09:16:31;3;1584561;5641932;LU;1;'201;'201;';'2;';Y;#A2/3/K3;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;';IFH_BATCH;'23/09/2020 10:30:34;;Y;;;;'23/09/2020 09:16:31
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;10473668;'20200923114359;173459;'41630000;'22465;Lange Nieuwstraat;'49;';2800;Mechelen - Malines;;'157783,032;'190182,906;';Y;NA;3;8;Unknown;Unknown;D - Facade Box;;N;None;;;';IFH_BATCH;'23/09/2020 09:34:08;;Y;;;;'23/09/2020 09:16:31;1;1585199;5640049;LU;1;'1;'1;';'0;';Y;;HOUSE;WONING - MAISON;NA;;;';IFH_BATCH;'23/09/2020 10:30:36;;Y;;;;'23/09/2020 09:16:31
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;10473668;'20200923114359;173459;'41630000;'22465;Lange Nieuwstraat;'49;';2800;Mechelen - Malines;;'157783,032;'190182,906;';Y;NA;3;8;Unknown;Unknown;D - Facade Box;;N;None;;;';IFH_BATCH;'23/09/2020 09:34:08;;Y;;;;'23/09/2020 09:16:31;2;1585200;5640050;LU;1;'101;'101;';'1;';Y;;HOUSE;WONING - MAISON;NA;;;';IFH_BATCH;'23/09/2020 10:30:37;;Y;;;;'23/09/2020 09:16:31
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;10473668;'20200923114359;173459;'41630000;'22465;Lange Nieuwstraat;'49;';2800;Mechelen - Malines;;'157783,032;'190182,906;';Y;NA;3;8;Unknown;Unknown;D - Facade Box;;N;None;;;';IFH_BATCH;'23/09/2020 09:34:08;;Y;;;;'23/09/2020 09:16:31;3;1585201;5640051;LU;1;'201;'201;';'2;';Y;;HOUSE;WONING - MAISON;NA;;;';IFH_BATCH;'23/09/2020 10:30:39;;Y;;;;'23/09/2020 09:16:31
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;10473678;'20200923114359;3044647;'41630000;'22465;Lange Nieuwstraat;'57;';2800;Mechelen - Malines;;'157772,647;'190187,779;';Y;NA;3;8;Unknown;Unknown;D - Facade Box;;N;None;;;';IFH_BATCH;'23/09/2020 09:34:12;;Y;;;;'23/09/2020 09:16:31;1;1588073;5640055;LU;1;'1;'1;';'0;';Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;NA;;;';IFH_BATCH;'23/09/2020 10:30:45;;Y;;;;'23/09/2020 09:16:31
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;10473678;'20200923114359;3044647;'41630000;'22465;Lange Nieuwstraat;'57;';2800;Mechelen - Malines;;'157772,647;'190187,779;';Y;NA;3;8;Unknown;Unknown;D - Facade Box;;N;None;;;';IFH_BATCH;'23/09/2020 09:34:12;;Y;;;;'23/09/2020 09:16:31;2;1588074;5640056;LU;1;'101;'101;';'1;';Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;NA;;;';IFH_BATCH;'23/09/2020 10:30:47;;Y;;;;'23/09/2020 09:16:31
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;10473678;'20200923114359;3044647;'41630000;'22465;Lange Nieuwstraat;'57;';2800;Mechelen - Malines;;'157772,647;'190187,779;';Y;NA;3;8;Unknown;Unknown;D - Facade Box;;N;None;;;';IFH_BATCH;'23/09/2020 09:34:12;;Y;;;;'23/09/2020 09:16:31;3;1588075;5640057;LU;1;'201;'201;';'2;';Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;NA;;;';IFH_BATCH;'23/09/2020 10:30:49;;Y;;;;'23/09/2020 09:16:31
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;11447160;'20200528161800;'Leopoldstraat 5-7-9;;;;;;;7092735;'20200923114349;383279;'41630000;'18549;Leopoldstraat;'5;';2800;Mechelen - Malines;;'157616,554;'190030,389;';Y;NA;8;8;Unknown;Unknown;A - Floorbox;;N;None;;;';IFH_BATCH;'23/09/2020 10:05:12;;Y;;;;'23/09/2020 09:16:31;22;10449662;5641657;BU;1;'1;'1;';'0;';Y;#HA.GV/L/K.A;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;COMM;;;';IFH_BATCH;'23/09/2020 11:30:08;;Y;;;;'23/09/2020 09:16:31
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;7092734;'20200923114349;383278;'41630000;'18549;Leopoldstraat;'25;';2800;Mechelen - Malines;;'157664,731;'189992,943;';Y;NA;4;9;Unknown;Unknown;C - Precabled ONTP;;N;None;;;';IFH_BATCH;'23/09/2020 09:29:17;;Y;;;;'23/09/2020 09:16:31;6;10448895;5639808;LU;1;'1;'1;';'0;';Y;#A1/1/K1;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;';IFH_BATCH;'23/09/2020 10:25:24;;Y;;;;'23/09/2020 09:16:31
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;7092734;'20200923114349;383278;'41630000;'18549;Leopoldstraat;'25;';2800;Mechelen - Malines;;'157664,731;'189992,943;';Y;NA;4;9;Unknown;Unknown;C - Precabled ONTP;;N;None;;;';IFH_BATCH;'23/09/2020 09:29:17;;Y;;;;'23/09/2020 09:16:31;7;10448949;5639809;LU;1;'101;'101;';'1;';Y;#A2/2/K2;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;';IFH_BATCH;'23/09/2020 10:25:26;;Y;;;;'23/09/2020 09:16:31
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;7092734;'20200923114349;383278;'41630000;'18549;Leopoldstraat;'25;';2800;Mechelen - Malines;;'157664,731;'189992,943;';Y;NA;4;9;Unknown;Unknown;C - Precabled ONTP;;N;None;;;';IFH_BATCH;'23/09/2020 09:29:17;;Y;;;;'23/09/2020 09:16:31;8;10448986;5639810;LU;1;'201;'201;';'2;';Y;#A3/3/K3;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;';IFH_BATCH;'23/09/2020 10:25:27;;Y;;;;'23/09/2020 09:16:31
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;7092734;'20200923114349;383278;'41630000;'18549;Leopoldstraat;'25;';2800;Mechelen - Malines;;'157664,731;'189992,943;';Y;NA;4;9;Unknown;Unknown;C - Precabled ONTP;;N;None;;;';IFH_BATCH;'23/09/2020 09:29:17;;Y;;;;'23/09/2020 09:16:31;9;10449005;5639811;LU;1;'301;'301;';'3;';Y;#A4/4/K4;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;';IFH_BATCH;'23/09/2020 10:25:29;;Y;;;;'23/09/2020 09:16:31
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;7092734;'20200923114349;383278;'41630000;'18549;Leopoldstraat;'25;';2800;Mechelen - Malines;;'157664,731;'189992,943;';Y;NA;4;9;Unknown;Unknown;C - Precabled ONTP;;N;None;;;';IFH_BATCH;'23/09/2020 09:29:17;;Y;;;;'23/09/2020 09:16:31;10;10449692;5639812;SU;1;'SU1;'SU1;';'0;';Y;#A.GV/GV/K.GV;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;';IFH_BATCH;'23/09/2020 10:25:30;;Y;;;;'23/09/2020 09:16:31
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;7092711;'20200923114350;3040892;'41630000;'18549;Leopoldstraat;'53;';2800;Mechelen - Malines;;'157748,18;'189935,413;';Y;NA;5;12;Unknown;Unknown;C - Precabled ONTP;;N;None;;;';IFH_BATCH;'23/09/2020 09:27:37;;Y;;;;'23/09/2020 09:16:31;1;1587020;5639624;LU;1;'1;'1;';'0;';Y;#A.1/L/K.5.15;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;';IFH_BATCH;'17/02/2020 14:09:12;;Y;;;;'14/07/2020 07:57:48
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;7092711;'20200923114350;3040892;'41630000;'18549;Leopoldstraat;'53;';2800;Mechelen - Malines;;'157748,18;'189935,413;';Y;NA;5;12;Unknown;Unknown;C - Precabled ONTP;;N;None;;;';IFH_BATCH;'23/09/2020 09:27:37;;Y;;;;'23/09/2020 09:16:31;10;11089676;5639625;LU;1;'2;'2;';'0;';;;;;;;;';IFH_BATCH;'17/02/2020 14:09:14;;Y;;;;'14/07/2020 07:57:48
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;7092711;'20200923114350;3040892;'41630000;'18549;Leopoldstraat;'53;';2800;Mechelen - Malines;;'157748,18;'189935,413;';Y;NA;5;12;Unknown;Unknown;C - Precabled ONTP;;N;None;;;';IFH_BATCH;'23/09/2020 09:27:37;;Y;;;;'23/09/2020 09:16:31;11;11089677;5639626;LU;1;'3;'3;';'0;';;;;;;;;';IFH_BATCH;'17/02/2020 14:09:16;;Y;;;;'14/07/2020 07:57:48
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;7092711;'20200923114350;3040892;'41630000;'18549;Leopoldstraat;'53;';2800;Mechelen - Malines;;'157748,18;'189935,413;';Y;NA;5;12;Unknown;Unknown;C - Precabled ONTP;;N;None;;;';IFH_BATCH;'23/09/2020 09:27:37;;Y;;;;'23/09/2020 09:16:31;12;11089678;5639627;LU;1;'101;'101;';'1;';;;;;;;;';IFH_BATCH;'17/02/2020 14:09:18;;Y;;;;'14/07/2020 07:57:48
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;7092711;'20200923114350;3040892;'41630000;'18549;Leopoldstraat;'53;';2800;Mechelen - Malines;;'157748,18;'189935,413;';Y;NA;5;12;Unknown;Unknown;C - Precabled ONTP;;N;None;;;';IFH_BATCH;'23/09/2020 09:27:37;;Y;;;;'23/09/2020 09:16:31;2;1587021;5639628;LU;1;'102;'102;';'1;';Y;#A.1/R/K.6.12;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;';IFH_BATCH;'17/02/2020 14:09:20;;Y;;;;'14/07/2020 07:57:48
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;7092711;'20200923114350;3040892;'41630000;'18549;Leopoldstraat;'53;';2800;Mechelen - Malines;;'157748,18;'189935,413;';Y;NA;5;12;Unknown;Unknown;C - Precabled ONTP;;N;None;;;';IFH_BATCH;'23/09/2020 09:27:37;;Y;;;;'23/09/2020 09:16:31;3;1587022;5639629;LU;1;'201;'201;';'2;';Y;#A.2/L/K.7.8;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;';IFH_BATCH;'17/02/2020 14:09:21;;Y;;;;'14/07/2020 07:57:48
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;7092711;'20200923114350;3040892;'41630000;'18549;Leopoldstraat;'53;';2800;Mechelen - Malines;;'157748,18;'189935,413;';Y;NA;5;12;Unknown;Unknown;C - Precabled ONTP;;N;None;;;';IFH_BATCH;'23/09/2020 09:27:37;;Y;;;;'23/09/2020 09:16:31;4;1587023;5639630;LU;1;'202;'202;';'2;';Y;#A.2/R/K.9.10.16;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;';IFH_BATCH;'17/02/2020 14:09:23;;Y;;;;'14/07/2020 07:57:48
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;7092711;'20200923114350;3040892;'41630000;'18549;Leopoldstraat;'53;';2800;Mechelen - Malines;;'157748,18;'189935,413;';Y;NA;5;12;Unknown;Unknown;C - Precabled ONTP;;N;None;;;';IFH_BATCH;'23/09/2020 09:27:37;;Y;;;;'23/09/2020 09:16:31;5;1587024;5639631;LU;1;'203;'203;';'2;';Y;#A.3/L/K.11;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;';IFH_BATCH;'17/02/2020 14:09:25;;Y;;;;'14/07/2020 07:57:48
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;7092711;'20200923114350;3040892;'41630000;'18549;Leopoldstraat;'53;';2800;Mechelen - Malines;;'157748,18;'189935,413;';Y;NA;5;12;Unknown;Unknown;C - Precabled ONTP;;N;None;;;';IFH_BATCH;'23/09/2020 09:27:37;;Y;;;;'23/09/2020 09:16:31;6;1587025;5639632;LU;1;'301;'301;';'3;';Y;#A.3/R/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;';IFH_BATCH;'17/02/2020 14:09:26;;Y;;;;'14/07/2020 07:57:48
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;7092711;'20200923114350;3040892;'41630000;'18549;Leopoldstraat;'53;';2800;Mechelen - Malines;;'157748,18;'189935,413;';Y;NA;5;12;Unknown;Unknown;C - Precabled ONTP;;N;None;;;';IFH_BATCH;'23/09/2020 09:27:37;;Y;;;;'23/09/2020 09:16:31;7;1587040;5639633;LU;1;'302;'302;';'3;';Y;#GV/L&R/K.1@4.13.14;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;;;;';IFH_BATCH;'17/02/2020 14:09:28;;Y;;;;'14/07/2020 07:57:48
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;7092711;'20200923114350;3040892;'41630000;'18549;Leopoldstraat;'53;';2800;Mechelen - Malines;;'157748,18;'189935,413;';Y;NA;5;12;Unknown;Unknown;C - Precabled ONTP;;N;None;;;';IFH_BATCH;'23/09/2020 09:27:37;;Y;;;;'23/09/2020 09:16:31;8;10450274;5639634;LU;1;'401;'401;';'4;';Y;#GV/L&R/K.1@4.13.14;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;;;;';IFH_BATCH;'17/02/2020 14:09:31;;Y;;;;'14/07/2020 07:57:48
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;7092711;'20200923114350;3040892;'41630000;'18549;Leopoldstraat;'53;';2800;Mechelen - Malines;;'157748,18;'189935,413;';Y;NA;5;12;Unknown;Unknown;C - Precabled ONTP;;N;None;;;';IFH_BATCH;'23/09/2020 09:27:37;;Y;;;;'23/09/2020 09:16:31;9;11089675;5639635;LU;1;'402;'402;';'4;';;;;;;;;';IFH_BATCH;'17/02/2020 14:09:33;;Y;;;;'14/07/2020 07:57:48
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;37765165;'20200923114349;'Leopoldstraat 78-80;;;;;;;7092729;'20200923114349;336417;'41630000;'18549;Leopoldstraat;'78;';2800;Mechelen - Malines;;'157863,867;'189804,957;';Y;NA;8;3;Unknown;Unknown;A - Floorbox;;N;None;;;';IFH_BATCH;'23/09/2020 10:04:59;;Y;;;;'23/09/2020 09:16:31;21;1593211;5639669;BU;1;'1;'1;';'0;';Y;#A5/VK.R/K.5C;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;';IFH_BATCH;'17/02/2020 14:11:48;;Y;;;;'14/07/2020 07:57:48
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;37765165;'20200923114349;'Leopoldstraat 78-80;;;;;;;7092729;'20200923114349;336417;'41630000;'18549;Leopoldstraat;'78;';2800;Mechelen - Malines;;'157863,867;'189804,957;';Y;NA;8;3;Unknown;Unknown;A - Floorbox;;N;None;;;';IFH_BATCH;'23/09/2020 10:04:59;;Y;;;;'23/09/2020 09:16:31;1;1593188;5639670;LU;1;'2;'2;';'0;';Y;#A1/C/K.1B;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;';IFH_BATCH;'17/02/2020 14:11:50;;Y;;;;'14/07/2020 07:57:48
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;37765165;'20200923114349;'Leopoldstraat 78-80;;;;;;;7092729;'20200923114349;336417;'41630000;'18549;Leopoldstraat;'78;';2800;Mechelen - Malines;;'157863,867;'189804,957;';Y;NA;8;3;Unknown;Unknown;A - Floorbox;;N;None;;;';IFH_BATCH;'23/09/2020 10:04:59;;Y;;;;'23/09/2020 09:16:31;10;1593200;5639671;LU;1;'3;'3;';'0;';Y;#A4/AK.C/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;';IFH_BATCH;'17/02/2020 14:11:53;;Y;;;;'14/07/2020 07:57:48
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;37765165;'20200923114349;'Leopoldstraat 78-80;;;;;;;7092729;'20200923114349;336417;'41630000;'18549;Leopoldstraat;'78;';2800;Mechelen - Malines;;'157863,867;'189804,957;';Y;NA;8;3;Unknown;Unknown;A - Floorbox;;N;None;;;';IFH_BATCH;'23/09/2020 10:04:59;;Y;;;;'23/09/2020 09:16:31;11;1593201;5639672;LU;1;'101;'101;';'1;';Y;#A4/AK.L/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;';IFH_BATCH;'17/02/2020 14:11:55;;Y;;;;'14/07/2020 07:57:48
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;37765165;'20200923114349;'Leopoldstraat 78-80;;;;;;;7092729;'20200923114349;336417;'41630000;'18549;Leopoldstraat;'78;';2800;Mechelen - Malines;;'157863,867;'189804,957;';Y;NA;8;3;Unknown;Unknown;A - Floorbox;;N;None;;;';IFH_BATCH;'23/09/2020 10:04:59;;Y;;;;'23/09/2020 09:16:31;12;1593202;5639673;LU;1;'102;'102;';'1;';Y;#A4/AK.R/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;';IFH_BATCH;'17/02/2020 14:11:58;;Y;;;;'14/07/2020 07:57:48
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;37765165;'20200923114349;'Leopoldstraat 78-80;;;;;;;7092729;'20200923114349;336417;'41630000;'18549;Leopoldstraat;'78;';2800;Mechelen - Malines;;'157863,867;'189804,957;';Y;NA;8;3;Unknown;Unknown;A - Floorbox;;N;None;;;';IFH_BATCH;'23/09/2020 10:04:59;;Y;;;;'23/09/2020 09:16:31;13;1593203;5639675;LU;1;'201;'201;';'2;';Y;#A4/VK.L/K.4A;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;';IFH_BATCH;'17/02/2020 14:12:00;;Y;;;;'14/07/2020 07:57:48
