"OpdrachtID,Projectnummer,Opdrachttemplate,Opdrachtnummer,""Opdrachtnummer extern"",""BUILDING KEY"",Straat,Huisnummer,""Huisnummer Toevoeging"",""SSV Action"",""SSV Action LU"",Nature,""Building exists"""
"513896,""HASSELT - FH02"",""(L/B/S)U template"",10865857,,70288,Witte-Nonnenstraat,1,,,,LU,"
"513897,""HASSELT - FH02"",""(L/B/S)U template"",1185860,,70289,Witte-Nonnenstraat,7,,,,LU,"
"513898,""HASSELT - FH02"",""(L/B/S)U template"",10731474,,70289,Witte-Nonnenstraat,7,,,,LU,"
"513899,""HASSELT - FH02"",""(L/B/S)U template"",10731475,,70289,Witte-Nonnenstraat,7,,,,LU,"
"513900,""HASSELT - FH02"",""(L/B/S)U template"",1158508,,70290,Witte-Nonnenstraat,14,,,,BU,"
"513901,""HASSELT - FH02"",""(L/B/S)U template"",1160555,,70291,Witte-Nonnenstraat,16,,,,BU,"
"513902,""HASSELT - FH02"",""(L/B/S)U template"",11120180,,70296,Witte-Nonnenstraat,17,,,,BU,"
"513903,""HASSELT - FH02"",""(L/B/S)U template"",1154755,,70299,Witte-Nonnenstraat,11,,,,LU,"
"513904,""HASSELT - FH02"",""(L/B/S)U template"",1157448,,70300,Witte-Nonnenstraat,13,,,,LU,"
"513905,""HASSELT - FH02"",""(L/B/S)U template"",11120179,,70302,Witte-Nonnenstraat,15,,,,BU,"
"513906,""HASSELT - FH02"",""(L/B/S)U template"",1164340,,70303,Demerstraat,2,,,,BU,"
"513907,""HASSELT - FH02"",""(L/B/S)U template"",1158540,,70305,Demerstraat,14,,,,BU,"
"513908,""HASSELT - FH02"",""(L/B/S)U template"",11120459,,70306,Demerstraat,19,,,,BU,"
"513909,""HASSELT - FH02"",""(L/B/S)U template"",1162997,,70306,Demerstraat,19,,,,LU,"
"513910,""HASSELT - FH02"",""(L/B/S)U template"",1163026,,70306,Demerstraat,19,,,,LU,"
"513911,""HASSELT - FH02"",""(L/B/S)U template"",1165854,,70307,Demerstraat,21,,,,BU,"
"513912,""HASSELT - FH02"",""(L/B/S)U template"",11189110,,70307,Demerstraat,21,,,,BU,"
"513913,""HASSELT - FH02"",""(L/B/S)U template"",11120056,,70308,Demerstraat,22,,,,BU,"
"513914,""HASSELT - FH02"",""(L/B/S)U template"",1169865,,70309,Demerstraat,28,,,,BU,"
"513915,""HASSELT - FH02"",""(L/B/S)U template"",1169866,,70309,Demerstraat,28,,,,BU,"
"513916,""HASSELT - FH02"",""(L/B/S)U template"",1169867,,70309,Demerstraat,28,,,,BU,"
"513917,""HASSELT - FH02"",""(L/B/S)U template"",11195153,,70309,Demerstraat,28,,,,BU,"
"513918,""HASSELT - FH02"",""(L/B/S)U template"",11195154,,70309,Demerstraat,28,,,,BU,"
"513919,""HASSELT - FH02"",""(L/B/S)U template"",11195155,,70309,Demerstraat,28,,,,BU,"
"513920,""HASSELT - FH02"",""(L/B/S)U template"",1169764,,70309,Demerstraat,28,,,,LU,"
"513921,""HASSELT - FH02"",""(L/B/S)U template"",1169784,,70309,Demerstraat,28,,,,LU,"
"513922,""HASSELT - FH02"",""(L/B/S)U template"",1169796,,70309,Demerstraat,28,,,,LU,"
"513923,""HASSELT - FH02"",""(L/B/S)U template"",1169806,,70309,Demerstraat,28,,,,LU,"
"513924,""HASSELT - FH02"",""(L/B/S)U template"",10865220,,70310,Demerstraat,30,,,,BU,"
"513925,""HASSELT - FH02"",""(L/B/S)U template"",1171724,,70310,Demerstraat,30,,,,LU,"
"513926,""HASSELT - FH02"",""(L/B/S)U template"",10731639,,70310,Demerstraat,30,,,,LU,"
"513927,""HASSELT - FH02"",""(L/B/S)U template"",10731640,,70310,Demerstraat,30,,,,LU,"
"513928,""HASSELT - FH02"",""(L/B/S)U template"",10731641,,70310,Demerstraat,30,,,,LU,"
"513929,""HASSELT - FH02"",""(L/B/S)U template"",10731642,,70310,Demerstraat,30,,,,LU,"
"513930,""HASSELT - FH02"",""(L/B/S)U template"",10865212,,70310,Demerstraat,30,,,,LU,"
"513931,""HASSELT - FH02"",""(L/B/S)U template"",10928516,,70312,Demerstraat,45,,,,BU,"
"513932,""HASSELT - FH02"",""(L/B/S)U template"",1169886,,70313,Hoogstraat,28,,,,BU,"
"513933,""HASSELT - FH02"",""(L/B/S)U template"",10928622,,70314,Lombaardstraat,21,,,,BU,"
"513934,""HASSELT - FH02"",""(L/B/S)U template"",1158510,,70315,Lombaardstraat,14,,,,BU,"
"513935,""HASSELT - FH02"",""(L/B/S)U template"",1158513,,70315,Lombaardstraat,14,,,,BU,"
"513936,""HASSELT - FH02"",""(L/B/S)U template"",1158380,,70315,Lombaardstraat,14,,,,LU,"
"513937,""HASSELT - FH02"",""(L/B/S)U template"",1158386,,70315,Lombaardstraat,14,,,,LU,"
"513938,""HASSELT - FH02"",""(L/B/S)U template"",1158407,,70315,Lombaardstraat,14,,,,LU,"
"513939,""HASSELT - FH02"",""(L/B/S)U template"",1158414,,70315,Lombaardstraat,14,,,,LU,"
"513940,""HASSELT - FH02"",""(L/B/S)U template"",1158419,,70315,Lombaardstraat,14,,,,LU,"
"513941,""HASSELT - FH02"",""(L/B/S)U template"",1158441,,70315,Lombaardstraat,14,,,,LU,"
"513942,""HASSELT - FH02"",""(L/B/S)U template"",1158452,,70315,Lombaardstraat,14,,,,LU,"
"513943,""HASSELT - FH02"",""(L/B/S)U template"",1158456,,70315,Lombaardstraat,14,,,,LU,"
"513944,""HASSELT - FH02"",""(L/B/S)U template"",10865560,,70315,Lombaardstraat,14,,,,SU,"
"513945,""HASSELT - FH02"",""(L/B/S)U template"",10865561,,70315,Lombaardstraat,14,,,,SU,"
"513946,""HASSELT - FH02"",""(L/B/S)U template"",1176283,,70317,Lombaardstraat,4,,,,BU,"
"513947,""HASSELT - FH02"",""(L/B/S)U template"",11120280,,70317,Lombaardstraat,4,,,,LU,"
"513948,""HASSELT - FH02"",""(L/B/S)U template"",11120281,,70317,Lombaardstraat,4,,,,LU,"
"513949,""HASSELT - FH02"",""(L/B/S)U template"",1168761,,70319,Botermarkt,26,,,,BU,"
"513950,""HASSELT - FH02"",""(L/B/S)U template"",1170417,,70321,Minderbroedersstraat,29,,,,BU,"
"513951,""HASSELT - FH02"",""(L/B/S)U template"",10865690,,70322,Minderbroedersstraat,46,,,,BU,"
"513952,""HASSELT - FH02"",""(L/B/S)U template"",1178944,,70322,Minderbroedersstraat,46,,,,LU,"
"513953,""HASSELT - FH02"",""(L/B/S)U template"",10731652,,70322,Minderbroedersstraat,46,,,,LU,"
"513954,""HASSELT - FH02"",""(L/B/S)U template"",10731653,,70322,Minderbroedersstraat,46,,,,LU,"
"513955,""HASSELT - FH02"",""(L/B/S)U template"",10731654,,70322,Minderbroedersstraat,46,,,,LU,"
"513956,""HASSELT - FH02"",""(L/B/S)U template"",10731655,,70322,Minderbroedersstraat,46,,,,LU,"
"513957,""HASSELT - FH02"",""(L/B/S)U template"",10731656,,70322,Minderbroedersstraat,46,,,,LU,"
"513958,""HASSELT - FH02"",""(L/B/S)U template"",1178358,,70323,Minderbroedersstraat,44,,,,BU,"
"513959,""HASSELT - FH02"",""(L/B/S)U template"",1163917,,70326,Badderijstraat,2,,,,LU,"
"513960,""HASSELT - FH02"",""(L/B/S)U template"",1164009,,70326,Badderijstraat,2,,,,LU,"
"513961,""HASSELT - FH02"",""(L/B/S)U template"",1164301,,70326,Badderijstraat,2,,,,BU,"
"513962,""HASSELT - FH02"",""(L/B/S)U template"",10865169,,70327,Badderijstraat,4,,,,BU,"
"513963,""HASSELT - FH02"",""(L/B/S)U template"",1176252,,70327,Badderijstraat,4,,,,LU,"
"513964,""HASSELT - FH02"",""(L/B/S)U template"",10731486,,70327,Badderijstraat,4,,,,LU,"
"513965,""HASSELT - FH02"",""(L/B/S)U template"",10731487,,70327,Badderijstraat,4,,,,LU,"
"513966,""HASSELT - FH02"",""(L/B/S)U template"",10731488,,70327,Badderijstraat,4,,,,LU,"
"513967,""HASSELT - FH02"",""(L/B/S)U template"",10731489,,70327,Badderijstraat,4,,,,LU,"
"513968,""HASSELT - FH02"",""(L/B/S)U template"",10731490,,70327,Badderijstraat,4,,,,LU,"
"513969,""HASSELT - FH02"",""(L/B/S)U template"",11196331,,70328,Badderijstraat,8,,,,BU,"
"513970,""HASSELT - FH02"",""(L/B/S)U template"",1187798,,70328,Badderijstraat,8,,,,LU,"
"513971,""HASSELT - FH02"",""(L/B/S)U template"",1187799,,70328,Badderijstraat,8,,,,LU,"
"513972,""HASSELT - FH02"",""(L/B/S)U template"",1187802,,70328,Badderijstraat,8,,,,LU,"
"513973,""HASSELT - FH02"",""(L/B/S)U template"",1187809,,70328,Badderijstraat,8,,,,LU,"
"513974,""HASSELT - FH02"",""(L/B/S)U template"",1187815,,70328,Badderijstraat,8,,,,LU,"
"513975,""HASSELT - FH02"",""(L/B/S)U template"",1187817,,70328,Badderijstraat,8,,,,LU,"
"513976,""HASSELT - FH02"",""(L/B/S)U template"",11120378,,70330,Thonissenlaan,75,,,,BU,"
"513977,""HASSELT - FH02"",""(L/B/S)U template"",1187054,,70330,Thonissenlaan,75,,,,BU,"
"513978,""HASSELT - FH02"",""(L/B/S)U template"",11120376,,70330,Thonissenlaan,75,,,,BU,"
"513979,""HASSELT - FH02"",""(L/B/S)U template"",11120377,,70330,Thonissenlaan,75,,,,BU,"
"513980,""HASSELT - FH02"",""(L/B/S)U template"",11096194,,70333,Thonissenlaan,77,,,,LU,"
"513981,""HASSELT - FH02"",""(L/B/S)U template"",1152605,,70334,Martelarenlaan,1,,,,BU,"
"513982,""HASSELT - FH02"",""(L/B/S)U template"",10735365,,70335,Dorpstraat,18,,,,BU,"
"513983,""HASSELT - FH02"",""(L/B/S)U template"",1170416,,70336,Dorpstraat,29,,,,BU,"
"513984,""HASSELT - FH02"",""(L/B/S)U template"",1174849,,70337,Dorpstraat,37,A,,,BU,"
"513985,""HASSELT - FH02"",""(L/B/S)U template"",1167206,,70338,Dorpstraat,23,,,,LU,"
"513986,""HASSELT - FH02"",""(L/B/S)U template"",10734665,,70339,Dorpstraat,40,,,,LU,"
"513987,""HASSELT - FH02"",""(L/B/S)U template"",1164984,,70340,Dorpstraat,20,,,,BU,"
"513988,""HASSELT - FH02"",""(L/B/S)U template"",1187895,,70376,Witte-Nonnenstraat,8,,,,BU,"
"513989,""HASSELT - FH02"",""(L/B/S)U template"",1190972,,70415,Demerstraat,97,,,,BU,"
"513990,""HASSELT - FH02"",""(L/B/S)U template"",11120050,,70880,Bonnefantenstraat,1,,,,BU,"
"513991,""HASSELT - FH02"",""(L/B/S)U template"",11096917,,70910,Demerstraat,62,,,,LU,"
"513992,""HASSELT - FH02"",""(L/B/S)U template"",11096916,,70911,Demerstraat,66,,,,LU,"
"513993,""HASSELT - FH02"",""(L/B/S)U template"",10865239,,70912,Demerstraat,72,,,,LU,"
"513994,""HASSELT - FH02"",""(L/B/S)U template"",11195034,,70912,Demerstraat,72,,,,LU,"
"513995,""HASSELT - FH02"",""(L/B/S)U template"",11195035,,70912,Demerstraat,72,,,,LU,"
"513996,""HASSELT - FH02"",""(L/B/S)U template"",10865244,,70912,Demerstraat,72,,,,SU,"
"513997,""HASSELT - FH02"",""(L/B/S)U template"",1186656,,70912,Demerstraat,72,,,,SU,"
"513998,""HASSELT - FH02"",""(L/B/S)U template"",1187419,,70913,Demerstraat,78,,,,LU,"
"513999,""HASSELT - FH02"",""(L/B/S)U template"",10865247,,70913,Demerstraat,78,,,,LU,"
"514000,""HASSELT - FH02"",""(L/B/S)U template"",10865248,,70913,Demerstraat,78,,,,LU,"
"514001,""HASSELT - FH02"",""(L/B/S)U template"",10865249,,70913,Demerstraat,78,,,,LU,"
"514002,""HASSELT - FH02"",""(L/B/S)U template"",10865250,,70913,Demerstraat,78,,,,LU,"
"514003,""HASSELT - FH02"",""(L/B/S)U template"",10865251,,70913,Demerstraat,78,,,,LU,"
"514004,""HASSELT - FH02"",""(L/B/S)U template"",10865252,,70913,Demerstraat,78,,,,LU,"
"514005,""HASSELT - FH02"",""(L/B/S)U template"",10865254,,70913,Demerstraat,78,,,,LU,"
"514006,""HASSELT - FH02"",""(L/B/S)U template"",10865255,,70913,Demerstraat,78,,,,LU,"
"514007,""HASSELT - FH02"",""(L/B/S)U template"",10865253,,70913,Demerstraat,78,,,,LU,"
"514008,""HASSELT - FH02"",""(L/B/S)U template"",10865246,,70913,Demerstraat,78,,,,LU,"
"514009,""HASSELT - FH02"",""(L/B/S)U template"",10865258,,70913,Demerstraat,78,,,,SU,"
"514010,""HASSELT - FH02"",""(L/B/S)U template"",1172207,,70972,Thonissenlaan,31,,,,BU,"
"514011,""HASSELT - FH02"",""(L/B/S)U template"",11120386,,70972,Thonissenlaan,31,,,,LU,"
"514012,""HASSELT - FH02"",""(L/B/S)U template"",11120387,,70972,Thonissenlaan,31,,,,LU,"
"514013,""HASSELT - FH02"",""(L/B/S)U template"",11120388,,70972,Thonissenlaan,31,,,,LU,"
"514014,""HASSELT - FH02"",""(L/B/S)U template"",11120389,,70972,Thonissenlaan,31,,,,LU,"
"514015,""HASSELT - FH02"",""(L/B/S)U template"",11120390,,70972,Thonissenlaan,31,,,,LU,"
"514016,""HASSELT - FH02"",""(L/B/S)U template"",11120391,,70972,Thonissenlaan,31,,,,LU,"
"514017,""HASSELT - FH02"",""(L/B/S)U template"",11120392,,70972,Thonissenlaan,31,,,,LU,"
"514018,""HASSELT - FH02"",""(L/B/S)U template"",11120393,,70972,Thonissenlaan,31,,,,LU,"
"514019,""HASSELT - FH02"",""(L/B/S)U template"",11120394,,70972,Thonissenlaan,31,,,,LU,"
"514020,""HASSELT - FH02"",""(L/B/S)U template"",11120395,,70972,Thonissenlaan,31,,,,LU,"
"514021,""HASSELT - FH02"",""(L/B/S)U template"",11156013,,70972,Thonissenlaan,31,,,,SU,"
"514022,""HASSELT - FH02"",""(L/B/S)U template"",11156006,,71008,Kattegatstraat,8,,,,BU,"
"514023,""HASSELT - FH02"",""(L/B/S)U template"",11156007,,71008,Kattegatstraat,8,,,,BU,"
"514024,""HASSELT - FH02"",""(L/B/S)U template"",11156008,,71008,Kattegatstraat,8,,,,BU,"
"514025,""HASSELT - FH02"",""(L/B/S)U template"",11156009,,71008,Kattegatstraat,8,,,,BU,"
"514026,""HASSELT - FH02"",""(L/B/S)U template"",11156010,,71008,Kattegatstraat,8,,,,SU,"
"514027,""HASSELT - FH02"",""(L/B/S)U template"",11156011,,71008,Kattegatstraat,8,,,,SU,"
"514028,""HASSELT - FH02"",""(L/B/S)U template"",10865226,,71020,Demerstraat,38,,,,BU,"
"514029,""HASSELT - FH02"",""(L/B/S)U template"",1175265,,71020,Demerstraat,38,,,,LU,"
"514030,""HASSELT - FH02"",""(L/B/S)U template"",10731664,,71020,Demerstraat,38,,,,LU,"
"514031,""HASSELT - FH02"",""(L/B/S)U template"",10731665,,71020,Demerstraat,38,,,,LU,"
"514032,""HASSELT - FH02"",""(L/B/S)U template"",10865225,,71020,Demerstraat,38,,,,LU,"
"514033,""HASSELT - FH02"",""(L/B/S)U template"",10865449,,71028,Kattegatstraat,4,,,,BU,"
"514034,""HASSELT - FH02"",""(L/B/S)U template"",1176292,,71028,Kattegatstraat,4,,,,LU,"
"514035,""HASSELT - FH02"",""(L/B/S)U template"",10731657,,71028,Kattegatstraat,4,,,,LU,"
"514036,""HASSELT - FH02"",""(L/B/S)U template"",10865447,,71028,Kattegatstraat,4,,,,LU,"
"514037,""HASSELT - FH02"",""(L/B/S)U template"",10865450,,71028,Kattegatstraat,4,,,,LU,"
"514038,""HASSELT - FH02"",""(L/B/S)U template"",1168291,,71103,Dorpstraat,25,,,,BU,"
"514039,""HASSELT - FH02"",""(L/B/S)U template"",1165874,,71104,Dorpstraat,21,,,,BU,"
"514040,""HASSELT - FH02"",""(L/B/S)U template"",1160579,,71844,""Dokter Willemsstraat"",16,,,,BU,"
"514041,""HASSELT - FH02"",""(L/B/S)U template"",1153326,,71845,""Dokter Willemsstraat"",10,,,,BU,"
"514042,""HASSELT - FH02"",""(L/B/S)U template"",10734482,,71846,""Dokter Willemsstraat"",2,,,,BU,"
"514043,""HASSELT - FH02"",""(L/B/S)U template"",1157471,,71848,""Dokter Willemsstraat"",13,,,,BU,"
"514044,""HASSELT - FH02"",""(L/B/S)U template"",10865307,,71848,""Dokter Willemsstraat"",13,,,,SU,"
"514045,""HASSELT - FH02"",""(L/B/S)U template"",10928531,,71849,""Dokter Willemsstraat"",29,,,,LU,"
"514046,""HASSELT - FH02"",""(L/B/S)U template"",1162996,,71850,""Dokter Willemsstraat"",19,,,,BU,"
"514047,""HASSELT - FH02"",""(L/B/S)U template"",1163131,,71850,""Dokter Willemsstraat"",19,,,,BU,"
"514048,""HASSELT - FH02"",""(L/B/S)U template"",10865310,,71850,""Dokter Willemsstraat"",19,,,,BU,"
"514049,""HASSELT - FH02"",""(L/B/S)U template"",10865311,,71850,""Dokter Willemsstraat"",19,,,,SU,"
"514050,""HASSELT - FH02"",""(L/B/S)U template"",11194976,,71850,""Dokter Willemsstraat"",19,,,,BU,"
"514051,""HASSELT - FH02"",""(L/B/S)U template"",10736549,,71851,Aldestraat,59,,,,BU,"
"514052,""HASSELT - FH02"",""(L/B/S)U template"",10736843,,71852,Aldestraat,54,,,,BU,"
"514053,""HASSELT - FH02"",""(L/B/S)U template"",10734725,,71852,Aldestraat,54,,,,LU,"
"514054,""HASSELT - FH02"",""(L/B/S)U template"",10734803,,71852,Aldestraat,54,,,,LU,"
"514055,""HASSELT - FH02"",""(L/B/S)U template"",10734859,,71852,Aldestraat,54,,,,SU,"
"514056,""HASSELT - FH02"",""(L/B/S)U template"",10928431,,71853,Aldestraat,27,,,,BU,"
"514057,""HASSELT - FH02"",""(L/B/S)U template"",1170414,,71854,Aldestraat,29,,,,BU,"
"514058,""HASSELT - FH02"",""(L/B/S)U template"",1172646,,71855,Aldestraat,32,,,,BU,"
"514059,""HASSELT - FH02"",""(L/B/S)U template"",1178354,,71856,Lombaardstraat,44,,,,LU,"
"514060,""HASSELT - FH02"",""(L/B/S)U template"",10731624,,71856,Lombaardstraat,44,,,,LU,"
"514061,""HASSELT - FH02"",""(L/B/S)U template"",10731625,,71856,Lombaardstraat,44,,,,LU,"
"514062,""HASSELT - FH02"",""(L/B/S)U template"",10731626,,71856,Lombaardstraat,44,,,,LU,"
"514063,""HASSELT - FH02"",""(L/B/S)U template"",1160583,,71857,Lombaardstraat,16,,,,BU,"
"514064,""HASSELT - FH02"",""(L/B/S)U template"",10865562,,71857,Lombaardstraat,16,,,,LU,"
"514065,""HASSELT - FH02"",""(L/B/S)U template"",10865563,,71857,Lombaardstraat,16,,,,LU,"
"514066,""HASSELT - FH02"",""(L/B/S)U template"",10865564,,71857,Lombaardstraat,16,,,,LU,"
"514067,""HASSELT - FH02"",""(L/B/S)U template"",11120283,,71857,Lombaardstraat,16,,,,LU,"
"514068,""HASSELT - FH02"",""(L/B/S)U template"",10736246,,71858,Lombaardstraat,18,,,,BU,"
"514069,""HASSELT - FH02"",""(L/B/S)U template"",1171723,,71861,Lombaardstraat,30,,,,LU,"
"514070,""HASSELT - FH02"",""(L/B/S)U template"",10736377,,71862,Lombaardstraat,26,,,,BU,"
"514071,""HASSELT - FH02"",""(L/B/S)U template"",1168690,,71862,Lombaardstraat,26,,,,LU,"
"514072,""HASSELT - FH02"",""(L/B/S)U template"",1168705,,71862,Lombaardstraat,26,,,,LU,"
"514073,""HASSELT - FH02"",""(L/B/S)U template"",10734713,,71862,Lombaardstraat,26,,,,LU,"
"514074,""HASSELT - FH02"",""(L/B/S)U template"",1152623,,71865,Diesterstraat,1,,,,BU,"
"514075,""HASSELT - FH02"",""(L/B/S)U template"",11120463,,71865,Diesterstraat,1,,,,LU,"
"514076,""HASSELT - FH02"",""(L/B/S)U template"",1177306,,71866,Kapelstraat,41,,,,BU,"
"514077,""HASSELT - FH02"",""(L/B/S)U template"",1182457,,71867,Kapelstraat,57,,,,BU,"
"514078,""HASSELT - FH02"",""(L/B/S)U template"",11120360,,71868,Onze-Lieve-Vrouwstraat,2,,,,BU,"
"514079,""HASSELT - FH02"",""(L/B/S)U template"",1163990,,71868,Onze-Lieve-Vrouwstraat,2,,,,LU,"
"514080,""HASSELT - FH02"",""(L/B/S)U template"",1164077,,71868,Onze-Lieve-Vrouwstraat,2,,,,LU,"
"514081,""HASSELT - FH02"",""(L/B/S)U template"",11120361,,71868,Onze-Lieve-Vrouwstraat,2,,,,LU,"
"514082,""HASSELT - FH02"",""(L/B/S)U template"",11120362,,71868,Onze-Lieve-Vrouwstraat,2,,,,LU,"
"514083,""HASSELT - FH02"",""(L/B/S)U template"",10865700,,71869,Onze-Lieve-Vrouwstraat,10,,,,BU,"
"514084,""HASSELT - FH02"",""(L/B/S)U template"",1153324,,71869,Onze-Lieve-Vrouwstraat,10,,,,LU,"
"514085,""HASSELT - FH02"",""(L/B/S)U template"",11194963,,71869,Onze-Lieve-Vrouwstraat,10,,,,LU,"
"514086,""HASSELT - FH02"",""(L/B/S)U template"",1163167,,71871,Thonissenlaan,19,,,,BU,"
"514087,""HASSELT - FH02"",""(L/B/S)U template"",10928623,,71872,Lombaardstraat,25,,,,BU,"
"514088,""HASSELT - FH02"",""(L/B/S)U template"",1157472,,72403,Thonissenlaan,13,,,,LU,"
"514089,""HASSELT - FH02"",""(L/B/S)U template"",10731627,,72403,Thonissenlaan,13,,,,LU,"
"514090,""HASSELT - FH02"",""(L/B/S)U template"",10731628,,72403,Thonissenlaan,13,,,,LU,"
"514091,""HASSELT - FH02"",""(L/B/S)U template"",10731629,,72403,Thonissenlaan,13,,,,LU,"
"514092,""HASSELT - FH02"",""(L/B/S)U template"",10731630,,72403,Thonissenlaan,13,,,,LU,"
"514093,""HASSELT - FH02"",""(L/B/S)U template"",10731631,,72403,Thonissenlaan,13,,,,LU,"
"514094,""HASSELT - FH02"",""(L/B/S)U template"",10731632,,72403,Thonissenlaan,13,,,,LU,"
"514095,""HASSELT - FH02"",""(L/B/S)U template"",10731633,,72403,Thonissenlaan,13,,,,LU,"
"514096,""HASSELT - FH02"",""(L/B/S)U template"",1154790,,72404,Thonissenlaan,11,,,,BU,"
"514097,""HASSELT - FH02"",""(L/B/S)U template"",1166122,,653896,""de Schiervellaan"",21,,,,LU,"
"514098,""HASSELT - FH02"",""(L/B/S)U template"",1167180,,653897,""de Schiervellaan"",23,,,,BU,"
"514099,""HASSELT - FH02"",""(L/B/S)U template"",1167064,,653897,""de Schiervellaan"",23,,,,LU,"
"514100,""HASSELT - FH02"",""(L/B/S)U template"",1167068,,653897,""de Schiervellaan"",23,,,,LU,"
"514101,""HASSELT - FH02"",""(L/B/S)U template"",1167099,,653897,""de Schiervellaan"",23,,,,LU,"
"514102,""HASSELT - FH02"",""(L/B/S)U template"",1167102,,653897,""de Schiervellaan"",23,,,,LU,"
"514103,""HASSELT - FH02"",""(L/B/S)U template"",1167113,,653897,""de Schiervellaan"",23,,,,LU,"
"514104,""HASSELT - FH02"",""(L/B/S)U template"",1167115,,653897,""de Schiervellaan"",23,,,,LU,"
"514105,""HASSELT - FH02"",""(L/B/S)U template"",1167122,,653897,""de Schiervellaan"",23,,,,LU,"
"514106,""HASSELT - FH02"",""(L/B/S)U template"",1167124,,653897,""de Schiervellaan"",23,,,,LU,"
"514107,""HASSELT - FH02"",""(L/B/S)U template"",1167125,,653897,""de Schiervellaan"",23,,,,LU,"
"514108,""HASSELT - FH02"",""(L/B/S)U template"",11195179,,653897,""de Schiervellaan"",23,,,,LU,"
"514109,""HASSELT - FH02"",""(L/B/S)U template"",1175000,,653898,""de Schiervellaan"",37,,,,LU,"
"514110,""HASSELT - FH02"",""(L/B/S)U template"",10730846,,653898,""de Schiervellaan"",37,,,,LU,"
"514111,""HASSELT - FH02"",""(L/B/S)U template"",10730847,,653898,""de Schiervellaan"",37,,,,LU,"
"514112,""HASSELT - FH02"",""(L/B/S)U template"",1175785,,653899,""de Schiervellaan"",39,,,,BU,"
"514113,""HASSELT - FH02"",""(L/B/S)U template"",1163480,,653901,""de Schiervellaan"",19,,,,LU,"
"514114,""HASSELT - FH02"",""(L/B/S)U template"",1164673,,653905,Bampslaan,2,,,,BU,"
"514115,""HASSELT - FH02"",""(L/B/S)U template"",10940396,,653906,Bampslaan,24,,,,BU,"
"514116,""HASSELT - FH02"",""(L/B/S)U template"",10940395,,653906,Bampslaan,24,,,,LU,"
"514117,""HASSELT - FH02"",""(L/B/S)U template"",1169014,,653907,Bampslaan,26,,,,BU,"
"514118,""HASSELT - FH02"",""(L/B/S)U template"",1173754,,653909,Bampslaan,34,,,,BU,"
"514119,""HASSELT - FH02"",""(L/B/S)U template"",10940394,,653910,Bampslaan,6,,,,LU,"
"514120,""HASSELT - FH02"",""(L/B/S)U template"",1180238,,655206,Martelarenlaan,5,,,,BU,"
"514121,""HASSELT - FH02"",""(L/B/S)U template"",1180198,,655206,Martelarenlaan,5,,,,LU,"
"514122,""HASSELT - FH02"",""(L/B/S)U template"",1180195,,655206,Martelarenlaan,5,,,,LU,"
"514123,""HASSELT - FH02"",""(L/B/S)U template"",1180194,,655206,Martelarenlaan,5,,,,LU,"
"514124,""HASSELT - FH02"",""(L/B/S)U template"",1180185,,655206,Martelarenlaan,5,,,,LU,"
"514125,""HASSELT - FH02"",""(L/B/S)U template"",1180184,,655206,Martelarenlaan,5,,,,LU,"
"514126,""HASSELT - FH02"",""(L/B/S)U template"",1180157,,655206,Martelarenlaan,5,,,,LU,"
"514127,""HASSELT - FH02"",""(L/B/S)U template"",1180155,,655206,Martelarenlaan,5,,,,LU,"
"514128,""HASSELT - FH02"",""(L/B/S)U template"",1180101,,655206,Martelarenlaan,5,,,,LU,"
"514129,""HASSELT - FH02"",""(L/B/S)U template"",1180097,,655206,Martelarenlaan,5,,,,LU,"
"514130,""HASSELT - FH02"",""(L/B/S)U template"",1180260,,655206,Martelarenlaan,5,,,,SU,"
"514131,""HASSELT - FH02"",""(L/B/S)U template"",1185782,,655208,Martelarenlaan,7,,,,BU,"
"514132,""HASSELT - FH02"",""(L/B/S)U template"",1185783,,655208,Martelarenlaan,7,,,,BU,"
"514133,""HASSELT - FH02"",""(L/B/S)U template"",1185576,,655208,Martelarenlaan,7,,,,LU,"
"514134,""HASSELT - FH02"",""(L/B/S)U template"",1185584,,655208,Martelarenlaan,7,,,,LU,"
"514135,""HASSELT - FH02"",""(L/B/S)U template"",1185622,,655208,Martelarenlaan,7,,,,LU,"
"514136,""HASSELT - FH02"",""(L/B/S)U template"",1185631,,655208,Martelarenlaan,7,,,,LU,"
"514137,""HASSELT - FH02"",""(L/B/S)U template"",1185665,,655208,Martelarenlaan,7,,,,LU,"
"514138,""HASSELT - FH02"",""(L/B/S)U template"",1185674,,655208,Martelarenlaan,7,,,,LU,"
"514139,""HASSELT - FH02"",""(L/B/S)U template"",1185696,,655208,Martelarenlaan,7,,,,LU,"
"514140,""HASSELT - FH02"",""(L/B/S)U template"",1185702,,655208,Martelarenlaan,7,,,,LU,"
"514141,""HASSELT - FH02"",""(L/B/S)U template"",1185708,,655208,Martelarenlaan,7,,,,LU,"
