;ZONE_NAME;MAINLAMKEY;CITY_NAME;DTP;FIC;FIS;FTS;Projectnummer;BG_Name;Blok;Straat;Huisnummer;Huisnummer_Toevoeging;Quadrant
331040;W03-C-Liege-FH04;2840180;Liège;;;1.0;;LIÃGE - FH04;;BL0409;Rue de Rotterdam;17.0;;
331043;W03-C-Liege-FH04;2840187;Liège;;;1.0;;LIÃGE - FH04;;BL0409;Rue de Rotterdam;21.0;;
331069;W03-C-Liege-FH04;3099741;Liège;;;1.0;;LIÃGE - FH04;;BL0409;Boulevard dAvroy;280.0;;
331156;W03-C-Liege-FH04;3135357;Liège;;;1.0;;LIÃGE - FH04;;BL0407;Rue Dartois;24.0;;
331162;W03-C-Liege-FH04;3135371;Liège;;;1.0;;LIÃGE - FH04;;BL0407;Rue Dartois;32.0;;D
331222;W03-C-Liege-FH04;3140269;Liège;;;1.0;;LIÃGE - FH04;;BL0412;Rue Fabry;13.0;;
331224;W03-C-Liege-FH04;3140271;Liège;;;1.0;;LIÃGE - FH04;;BL0412;Rue Fabry;15.0;;
331231;W03-C-Liege-FH04;3140280;Liège;;;1.0;;LIÃGE - FH04;;BL0412;Rue Fabry;29.0;;
331267;W03-C-Liege-FH04;3143700;Liège;;;1.0;;LIÃGE - FH04;;BL0406;Rue des Guillemins;7.0;;
331271;W03-C-Liege-FH04;3143704;Liège;;;1.0;;LIÃGE - FH04;;BL0406;Rue des Guillemins;11.0;;
331275;W03-C-Liege-FH04;3143709;Liège;;;1.0;;LIÃGE - FH04;;BL0406;Rue des Guillemins;15.0;;
331279;W03-C-Liege-FH04;3143723;Liège;;;1.0;;LIÃGE - FH04;;BL0406;Rue des Guillemins;27.0;;
331281;W03-C-Liege-FH04;3143727;Liège;;;1.0;;LIÃGE - FH04;;BL0406;Rue des Guillemins;31.0;;
331291;W03-C-Liege-FH04;3143739;Liège;;;1.0;;LIÃGE - FH04;;BL0408;Rue des Guillemins;46.0;;
331334;W03-C-Liege-FH04;3143788;Liège;;;1.0;;LIÃGE - FH04;;BL0407;Rue des Guillemins;104.0;;
331343;W03-C-Liege-FH04;3143797;Liège;;;1.0;;LIÃGE - FH04;;BL0407;Rue des Guillemins;114.0;;
331346;W03-C-Liege-FH04;3143801;Liège;;;1.0;;LIÃGE - FH04;;BL0401;Rue des Guillemins;121.0;;
331351;W03-C-Liege-FH04;3144133;Liège;;;1.0;;LIÃGE - FH04;;BL0413;Rue Hemricourt;15.0;;
331352;W03-C-Liege-FH04;3144134;Liège;;;1.0;;LIÃGE - FH04;;BL0414;Rue Hemricourt;16.0;;
331386;W03-C-Liege-FH04;3941987;Liège;;1.0;1.0;1.0;LIÃGE - FH04;;BL0401;Rue des Guillemins;125.0;A;
331392;W03-C-Liege-FH04;3942235;Liège;;;1.0;;LIÃGE - FH04;;BL0414;Rue Edouard Wacken;35.0;;
331403;W03-C-Liege-FH04;4088031;Liège;;;1.0;;LIÃGE - FH04;;BL0415;Rue Rennequin-Sualem;13.0;;
331409;W03-C-Liege-FH04;4253989;Liège;;;1.0;;LIÃGE - FH04;;BL0407;Rue des Guillemins;108.0;;
331424;W03-C-Liege-FH04;5182420;Liège;;;1.0;;LIÃGE - FH04;;BL0407;Rue Simonon;15.0;;
331451;W03-C-Liege-FH04;5188850;Liège;;;1.0;;LIÃGE - FH04;;BL0401;Rue de Serbie;74.0;;
331455;W03-C-Liege-FH04;5188905;Liège;;;1.0;;LIÃGE - FH04;;BL0401;Rue de Serbie;112.0;;
331490;W03-C-Liege-FH04;540710;Liège;;;1.0;;LIÃGE - FH04;;BL0414;Rue Hemricourt;14.0;;
331498;W03-C-Liege-FH04;540721;Liège;;1.0;1.0;1.0;LIÃGE - FH04;;BL0414;Rue Rennequin-Sualem;22.0;;
331501;W03-C-Liege-FH04;540724;Liège;;;1.0;;LIÃGE - FH04;Inami;BL0412;Rue Fabry;25.0;;
331550;W03-C-Liege-FH04;541531;Liège;;;1.0;;LIÃGE - FH04;;BL0407;Rue des Guillemins;116.0;;
331553;W03-C-Liege-FH04;541534;Liège;;;1.0;;LIÃGE - FH04;;BL0407;Rue Dartois;2.0;;
331564;W03-C-Liege-FH04;642228;Liège;;1.0;1.0;1.0;LIÃGE - FH04;;BL0419;Boulevard FrÃ¨re Orban;11.0;;
336619;W03-C-Liege-FH10;663387;Liège;;;1.0;1.0;LIÃGE - FH10;;;Boulevard de Froidmont;2.0;;
409974;W03-D-Hasselt-FH05;2426522;Hasselt;;;1.0;;HASSELT - FH05;;BL0005;Luikersteenweg;192.0;;
415543;W03-D-Mechelen-FH01;5383991;Mechelen;;;1.0;;MECHELEN - FH01;;BL0102;Sint-Janstraat;16.0;;
415657;W03-D-Mechelen-FH01;901600;Mechelen;;;1.0;;MECHELEN - FH01;;BL0102;Goswin de Stassartstraat;16.0;;
415925;W03-D-Mechelen-FH02;3029550;Mechelen;;;1.0;;MECHELEN - FH02;;BL0231;Arsenaalstraat;6.0;;
416124;W03-D-Mechelen-FH02;3036028;Mechelen;;;1.0;;MECHELEN - FH02;;BL0216;Hanswijkstraat;16.0;;
416147;W03-D-Mechelen-FH02;3036074;Mechelen;;;1.0;;MECHELEN - FH02;;BL0205;Hanswijkstraat;61.0;;
416414;W03-D-Mechelen-FH02;3046663;Mechelen;;;1.0;;MECHELEN - FH02;;BL0205;Raghenoplein;5.0;;
416474;W03-D-Mechelen-FH02;3047987;Mechelen;;;1.0;;MECHELEN - FH02;;BL0227;Schuttersvest;38.0;;
416507;W03-D-Mechelen-FH02;3048212;Mechelen;;;1.0;;MECHELEN - FH02;;BL0232;Hendrik Speecqvest;18.0;;
416534;W03-D-Mechelen-FH02;3048997;Mechelen;;;1.0;;MECHELEN - FH02;;BL0232;Stationsstraat;10.0;;
416550;W03-D-Mechelen-FH02;3049027;Mechelen;;;1.0;;MECHELEN - FH02;;BL0231;Stationsstraat;36.0;;
416613;W03-D-Mechelen-FH02;3050759;Mechelen;;;1.0;;MECHELEN - FH02;;BL0221;Van Benedenlaan;31.0;;
416629;W03-D-Mechelen-FH02;3050786;Mechelen;;;1.0;;MECHELEN - FH02;;BL0219;Van Benedenlaan;57.0;;
416639;W03-D-Mechelen-FH02;3050846;Mechelen;;;1.0;;MECHELEN - FH02;;BL0216;Graaf van Egmontstraat;7.0;;
416642;W03-D-Mechelen-FH02;3050857;Mechelen;;;1.0;;MECHELEN - FH02;;BL0215;Graaf van Egmontstraat;12.0;;
416681;W03-D-Mechelen-FH02;3053911;Mechelen;;;1.0;1.0;MECHELEN - FH02;;BL0201;Zoutwerf;8.0;;
416709;W03-D-Mechelen-FH02;333325;Mechelen;;;1.0;;MECHELEN - FH02;;BL0229;Leopoldstraat;113.0;;
416796;W03-D-Mechelen-FH02;354746;Mechelen;;;1.0;;MECHELEN - FH02;;BL0216;Graaf van Egmontstraat;13.0;;
416882;W03-D-Mechelen-FH02;383272;Mechelen;;;1.0;;MECHELEN - FH02;;BL0227;Albert Geudensstraat;4.0;;
416891;W03-D-Mechelen-FH02;386394;Mechelen;;;1.0;1.0;MECHELEN - FH02;;BL0219;Van Benedenlaan;61.0;;
416962;W03-D-Mechelen-FH02;393900;Mechelen;;;1.0;1.0;MECHELEN - FH02;;BL0212;Ravenbergstraat;28.0;;
417035;W03-D-Mechelen-FH02;3992281;Mechelen;;;1.0;;MECHELEN - FH02;;BL0232;Stationsstraat;19.0;;
417054;W03-D-Mechelen-FH02;4025082;Mechelen;;;1.0;;MECHELEN - FH02;;BL0209;Lieve-Heerstraat;3.0;;
417281;W03-D-Mechelen-FH02;4764808;Mechelen;;;1.0;;MECHELEN - FH02;;BL0216;Hanswijkstraat;14.0;;
417358;W03-D-Mechelen-FH02;6374915;Mechelen;;;1.0;;MECHELEN - FH02;;BL0216;Graaf van Egmontstraat;7.0;A;
417388;W03-D-Mechelen-FH03;1345053;Mechelen;;1.0;1.0;;MECHELEN - FH03;;BL0001;Bruul;80.0;;
417399;W03-D-Mechelen-FH03;3031591;Mechelen;;;1.0;1.0;MECHELEN - FH03;Botermarkt 14-16;BL0001;Botermarkt;16.0;;
417419;W03-D-Mechelen-FH03;3032177;Mechelen;;1.0;1.0;;MECHELEN - FH03;;BL0001;Bruul;34.0;;
417421;W03-D-Mechelen-FH03;3032181;Mechelen;;;1.0;1.0;MECHELEN - FH03;Nr39 en 41;BL0001;Bruul;39.0;;c
417422;W03-D-Mechelen-FH03;3032182;Mechelen;;;1.0;1.0;MECHELEN - FH03;Nr39 en 41;BL0001;Bruul;41.0;;c
417423;W03-D-Mechelen-FH03;3032184;Mechelen;;;1.0;;MECHELEN - FH03;;BL0001;Bruul;42.0;;
417456;W03-D-Mechelen-FH03;3032245;Mechelen;;;1.0;1.0;MECHELEN - FH03;Nr 115 en 117;BL0001;Bruul;117.0;;C
417461;W03-D-Mechelen-FH03;3032252;Mechelen;;;1.0;1.0;MECHELEN - FH03;Nr126 124 128 en 130;BL0001;Bruul;124.0;;C
417465;W03-D-Mechelen-FH03;3032257;Mechelen;;;1.0;1.0;MECHELEN - FH03;Nr126 124 128 en 130;BL0001;Bruul;128.0;;C
417517;W03-D-Mechelen-FH03;905036;Mechelen;;;1.0;;MECHELEN - FH03;;BL0001;Botermarkt;17.0;;
424225;W03-D-Sint-Niklaas-FH02;5380519;Sint-Niklaas;;;1.0;1.0;SINT-NIKLAAS - FH02;;BL0212;Veldstraat;165.0;A;
