;ZONE_NAME;ZONING_TCHNLGY;MAINLAMKEY;POSTAL_CODE;CITY_NAME;STREET_NAME;HOUSE_NUMBER;DTP;FIC;FIS;FTS;OpdrachtID;Projectnummer;Opdrachtnummer;BG_Name;Blok;Straat;Huisnummer;Huisnummer_Toevoeging;Buildingtype;Quadrant;NR_BU;NR_LU;NR_SU;UNITS_TOTAL;Opdrachttemplate
176276;W02-D-Liege-FH01;FTTH-Cu;3153146;4000.0;Liège;Passage Lemonnier;35;;;1.0;;40809.0;LIÃGE - FH01;3153146;;0103;Passage Lemonnier;35;;SDU;;1;0;0;1.0;BUILDING template
176278;W02-D-Liege-FH01;FTTH-Cu;3153152;4000.0;Liège;Passage Lemonnier;39;;;1.0;;40810.0;LIÃGE - FH01;3153152;;0103;Passage Lemonnier;39;;SDU;;1;0;0;1.0;BUILDING template
176279;W02-D-Liege-FH01;FTTH-Cu;3153155;4000.0;Liège;Passage Lemonnier;41;;;1.0;;40811.0;LIÃGE - FH01;3153155;;0103;Passage Lemonnier;41;;SDU;;1;0;0;1.0;BUILDING template
176281;W02-D-Liege-FH01;FTTH-Cu;3153159;4000.0;Liège;Passage Lemonnier;43;;;1.0;;40812.0;LIÃGE - FH01;3153159;;0103;Passage Lemonnier;43;;SDU;;1;0;0;1.0;BUILDING template
176282;W02-D-Liege-FH01;FTTH-Cu;3153160;4000.0;Liège;Passage Lemonnier;44;;;1.0;;40840.0;LIÃGE - FH01;3153160;44/46 Passage Lemonnier 4000 LiÃ¨ge;0104;Passage Lemonnier;44;;SDU;;1;;3;;BUILDING template
176286;W02-D-Liege-FH01;FTTH-Cu;3154601;4000.0;Liège;Rue Lonhienne;5;;;1.0;;44465.0;LIÃGE - FH01;3154601;;0122;Rue Lonhienne;5;;SDU;D;0;1;0;1.0;BUILDING template
176299;W02-D-Liege-FH01;FTTH-Cu;4001252;4000.0;Liège;Rue Monulphe;81;;;1.0;;201770.0;LIÃGE - FH01;4001252;;BL0130;Rue Monulphe;81;;SDU;;0;1;0;1.0;BUILDING template
176316;W02-D-Liege-FH01;FTTH-Cu;4064939;4000.0;Liège;Rue du Pot d'Or;41,A;;1.0;1.0;1.0;40982.0;LIÃGE - FH01;4064939;;0107;Rue du Pot dOr;41;A;SDU;;;;;;BUILDING template
176324;W02-D-Liege-FH01;FTTH-Cu;4129860;4000.0;Liège;Passage Lemonnier;47;;;1.0;;40813.0;LIÃGE - FH01;4129860;;0103;Passage Lemonnier;47;;SDU;;1;0;0;1.0;BUILDING template
176333;W02-D-Liege-FH01;FTTH-Cu;4944437;4000.0;Liège;Passage Lemonnier;32;;;1.0;;40835.0;LIÃGE - FH01;4944437;32 Passage Lemonnier 4000 LiÃ¨ge;0104;Passage Lemonnier;32;;SDU;;1;;3;;BUILDING template
176336;W02-D-Liege-FH01;FTTH-Cu;5176999;4000.0;Liège;Place Xavier Neujean;7;;;1.0;;42008.0;LIÃGE - FH01;5176999;;0116;Place Xavier Neujean;7;;SDU;;;;;;BUILDING template
176339;W02-D-Liege-FH01;FTTH-Cu;5177304;4000.0;Liège;Vinâve d'Ile;28;;;1.0;;40946.0;LIÃGE - FH01;5177304;;0105;Vinave dIle;28;;SDU;;1;;;;BUILDING template
176347;W02-D-Liege-FH01;FTTH-Cu;5177355;4000.0;Liège;Pont d'Ile;38;;;1.0;;41952.0;LIÃGE - FH01;5177355;;0114;Pont dIle;38;;SDU;;;;;;BUILDING template
176364;W02-D-Liege-FH01;FTTH-Cu;5178114;4000.0;Liège;Rue Saint Séverin;165;;;1.0;;43089.0;LIÃGE - FH01;5178114;;0127;Rue Saint Severin;165;;SDU;;0;1;0;1.0;BUILDING template
176366;W02-D-Liege-FH01;FTTH-Cu;5178213;4000.0;Liège;Rue Saint Séverin;28;;;1.0;;43506.0;LIÃGE - FH01;5178213;;0128;Rue Saint Severin;28;;SDU;;0;1;0;1.0;BUILDING template
176369;W02-D-Liege-FH01;FTTH-Cu;5178282;4000.0;Liège;Rue Haute Sauvenière;11;1.0;;1.0;;44497.0;LIÃGE - FH01;5178282;;0124;Rue Haute Sauveniere;11;;SDU;D;0;0;0;0.0;BUILDING template
176371;W02-D-Liege-FH01;FTTH-Cu;5178310;4000.0;Liège;Boulevard de la Sauvenière;48;;;1.0;;44529.0;LIÃGE - FH01;5178310;;0125;Boulevard de la Sauveniere;48;;SDU;;;;;;BUILDING template
176381;W02-D-Liege-FH01;FTTH-Cu;5179063;4000.0;Liège;Rue Pont d'Avroy;26;;;1.0;;40957.0;LIÃGE - FH01;5179063;;0107;Rue Pont dAvroy;26;;SDU;;1;;;;BUILDING template
176392;W02-D-Liege-FH01;FTTH-Cu;5303799;4000.0;Liège;Rue Saint Adalbert;5,B;;;1.0;;41992.0;LIÃGE - FH01;5303799;5b Rue Saint-Adalbert 4000 LiÃ¨ge;0112;Rue Saint Adalbert;5;B;SDU;;1;;2;;BUILDING template
176412;W02-D-Liege-FH01;FTTH-Cu;5343972;4000.0;Liège;Rue du Pot d'Or;37,A;;;1.0;;40980.0;LIÃGE - FH01;5343972;;0107;Rue du Pot dOr;37;A;SDU;D;1;2;;;BUILDING template
176449;W02-D-Liege-FH01;FTTH-Cu;6067560;4000.0;Liège;Rue du Diamant;1,A;;;1.0;;42508.0;LIÃGE - FH01;6067560;;0118;Rue du Diamant;1;A;SDU;;;;;;BUILDING template
176457;W02-D-Liege-FH01;FTTH-Cu;641698;4000.0;Liège;Boulevard de la Sauvenière;123;;;1.0;;41457.0;LIÃGE - FH01;641698;123 Boulevard de la SauveniÃ¨re 4000 LiÃ¨ge;0109;Boulevard de la Sauveniere;123;;SDU;;;;;;BUILDING template
176459;W02-D-Liege-FH01;FTTH-Cu;641700;4000.0;Liège;Boulevard de la Sauvenière;188;;;1.0;;42533.0;LIÃGE - FH01;641700;;0121;Boulevard de la Sauveniere;188;;SDU;;;;;;BUILDING template
176466;W02-D-Liege-FH01;FTTH-Cu;642003;4000.0;Liège;Boulevard de la Sauvenière;84;;;1.0;;43992.0;LIÃGE - FH01;642003;82-84-86 Boulevard de la SauveniÃ¨re 4000 LiÃ¨ge;0129;Boulevard de la Sauveniere;84;;SDU;;1;;;;BUILDING template
176492;W02-D-Liege-FH01;FTTH-Cu;642813;4000.0;Liège;Rue du Pot d'Or;12;;;1.0;;42002.0;LIÃGE - FH01;642813;12 Rue du Pot d'or 4000 LiÃ¨ge;0112;Rue du Pot dOr;12;;SDU;;1;;;;BUILDING template
176503;W02-D-Liege-FH01;FTTH-Cu;642828;4000.0;Liège;Vinâve d'Ile;2;;;1.0;;40938.0;LIÃGE - FH01;642828;;0105;Vinave dIle;2;;SDU;;;;;;BUILDING template
176505;W02-D-Liege-FH01;FTTH-Cu;642831;4000.0;Liège;Place de la Cathédrale;4;;;1.0;;40915.0;LIÃGE - FH01;642831;4 Place de la CathÃ©drale 4000 LiÃ¨ge;0105;Place de la Cathedrale;4;;SDU;;1;;3;;BUILDING template
176506;W02-D-Liege-FH01;FTTH-Cu;642832;4000.0;Liège;Place de la Cathédrale;2;;;1.0;;40914.0;LIÃGE - FH01;642832;2 Place de la CathÃ©drale 4000 LiÃ¨ge;0105;Place de la Cathedrale;2;;SDU;;1;;1;;BUILDING template
176507;W02-D-Liege-FH01;FTTH-Cu;642833;4000.0;Liège;Place de la Cathédrale;10;;;1.0;;40917.0;LIÃGE - FH01;642833;10 Place de la CathÃ©drale 4000 LiÃ¨ge;0105;Place de la Cathedrale;10;;SDU;;3;;;;BUILDING template
176513;W02-D-Liege-FH01;FTTH-Cu;642844;4000.0;Liège;Rue Saint Adalbert;18;;;1.0;;41506.0;LIÃGE - FH01;642844;18 rue Saint Adalbert 4000 LiÃ¨ge;0111;Rue Saint Adalbert;18;;SDU;;1;;5;;BUILDING template
176522;W02-D-Liege-FH01;FTTH-Cu;642893;4000.0;Liège;Place Xavier Neujean;39;;;1.0;;42494.0;LIÃGE - FH01;642893;;0118;Place Xavier Neujean;39;;SDU;D;1;0;0;1.0;BUILDING template
176523;W02-D-Liege-FH01;FTTH-Cu;642895;4000.0;Liège;Place Xavier Neujean;35;;;1.0;;42492.0;LIÃGE - FH01;642895;;0118;Place Xavier Neujean;35;;SDU;;;;;;BUILDING template
176536;W02-D-Liege-FH01;FTTH-Cu;642921;4000.0;Liège;Rue Pont d'Avroy;36;;;1.0;;40962.0;LIÃGE - FH01;642921;;0107;Rue Pont dAvroy;36;;SDU;;;;;;BUILDING template
176543;W02-D-Liege-FH01;FTTH-Cu;642930;4000.0;Liège;Rue du Pot d'Or;32;;;1.0;;41416.0;LIÃGE - FH01;642930;;0110;Rue du Pot dOr;32;;SDU;;;;;;BUILDING template
176555;W02-D-Liege-FH01;FTTH-Cu;642958;4000.0;Liège;Rue Saint Séverin;123;;;1.0;;43076.0;LIÃGE - FH01;642958;;0127;Rue Saint Severin;123;;SDU;;0;1;0;1.0;BUILDING template
176556;W02-D-Liege-FH01;FTTH-Cu;642959;4000.0;Liège;Rue Saint Séverin;175;;;1.0;;43091.0;LIÃGE - FH01;642959;;0127;Rue Saint Severin;175;;SDU;;0;1;0;1.0;BUILDING template
176562;W02-D-Liege-FH01;FTTH-Cu;642996;4000.0;Liège;Rue Hamal;2;;;1.0;1.0;42473.0;LIÃGE - FH01;642996;;0120;Rue Hamal;2;;SDU;;;;;;BUILDING template
176569;W02-D-Liege-FH01;FTTH-Cu;643004;4000.0;Liège;Boulevard de la Sauvenière;2;;;1.0;;44043.0;LIÃGE - FH01;643004;2 Boulevard de la SauveniÃ¨re 4000 LiÃ¨ge;0123;Boulevard de la Sauveniere;2;;SDU;;1;;2;;BUILDING template
176571;W02-D-Liege-FH01;FTTH-Cu;643006;4000.0;Liège;Place Verte;2;;;1.0;;44051.0;LIÃGE - FH01;643006;;0123;Place Verte;2;;SDU;D;1;0;0;1.0;BUILDING template
176577;W02-D-Liege-FH01;FTTH-Cu;645475;4000.0;Liège;Mont Saint-Martin;69;;1.0;1.0;1.0;43980.0;LIÃGE - FH01;645475;;0126;Mont Saint-Martin;69;;SDU;;;;;;BUILDING template
176586;W02-D-Liege-FH01;FTTH-Cu;645487;4000.0;Liège;Mont Saint-Martin;59;;;1.0;;43975.0;LIÃGE - FH01;645487;;0126;Mont Saint-Martin;59;;SDU;;1;0;0;1.0;BUILDING template
176590;W02-D-Liege-FH01;FTTH-Cu;646545;4000.0;Liège;Passage Lemonnier;19,B;;;1.0;;40788.0;LIÃGE - FH01;646545;;0102;Passage Lemonnier;19;B;SDU;;;;;;BUILDING template
176592;W02-D-Liege-FH01;FTTH-Cu;646556;4000.0;Liège;Vinâve d'Ile;1;;;1.0;;40831.0;LIÃGE - FH01;646556;1/3 VinÃ¢ve d'Ã®le 4000 LiÃ¨ge;0103;Vinave dIle;1;;SDU;;1;;3;;BUILDING template
176593;W02-D-Liege-FH01;FTTH-Cu;646561;4000.0;Liège;Rue Lulay des Fèbvres;22;;;1.0;;40847.0;LIÃGE - FH01;646561;22 rue Lulay-Des-Febvres 4000 LiÃ¨ge;0104;Rue Lulay des Febvres;22;;SDU;;1;3;2;;BUILDING template
176594;W02-D-Liege-FH01;FTTH-Cu;646573;4000.0;Liège;Rue Lulay des Fèbvres;4;;;1.0;;40829.0;LIÃGE - FH01;646573;4 Rue Lulay-Des-Febvres 4000 LiÃ¨ge;0103;Rue Lulay des Febvres;4;;SDU;D;1;3;2;;BUILDING template
176605;W02-D-Liege-FH01;FTTH-Cu;646612;4000.0;Liège;Rue du Pot d'Or;35;;;1.0;;40889.0;LIÃGE - FH01;646612;;0106;Rue du Pot dOr;35;;SDU;;;;;;BUILDING template
176608;W02-D-Liege-FH01;FTTH-Cu;646615;4000.0;Liège;Pont d'Ile;57;;;1.0;;40827.0;LIÃGE - FH01;646615;57 Rue du Pont D'Ã®le 4000 LiÃ¨ge;0103;Pont dIle;57;;SDU;;1;;3;;BUILDING template
176610;W02-D-Liege-FH01;FTTH-Cu;646617;4000.0;Liège;Pont d'Ile;1;;;1.0;;40789.0;LIÃGE - FH01;646617;1-4 Rue de l'universitÃ© 4000 LiÃ¨ge;0102;Pont dIle;1;;SDU;;1;;3;;BUILDING template
176611;W02-D-Liege-FH01;FTTH-Cu;646618;4000.0;Liège;Pont d'Ile;25;;;1.0;;40814.0;LIÃGE - FH01;646618;25 Rue du Pont D'Ã®le 4000 LiÃ¨ge;0103;Pont dIle;25;;SDU;;1;;3;;BUILDING template
176612;W02-D-Liege-FH01;FTTH-Cu;646619;4000.0;Liège;Rue de la Cathédrale;80;;;1.0;;40907.0;LIÃGE - FH01;646619;80 rue de la CathÃ©drale 4000 LiÃ¨ge;0101;Rue de la Cathedrale;80;;SDU;;1;;5;;BUILDING template
176613;W02-D-Liege-FH01;FTTH-Cu;646620;4000.0;Liège;Rue de la Cathédrale;94;;;1.0;;40913.0;LIÃGE - FH01;646620;94 rue de la CathÃ©drale 4000 LiÃ¨ge;0101;Rue de la Cathedrale;94;;SDU;C;2;;5;;BUILDING template
176614;W02-D-Liege-FH01;FTTH-Cu;646621;4000.0;Liège;Rue de la Cathédrale;96;;;1.0;;40848.0;LIÃGE - FH01;646621;96 Rue de la CathÃ©drale 4000 LiÃ¨ge;0104;Rue de la Cathedrale;96;;SDU;;1;;3;;BUILDING template
176615;W02-D-Liege-FH01;FTTH-Cu;646631;4000.0;Liège;Rue de l'Université;22;;;1.0;;40905.0;LIÃGE - FH01;646631;22 rue de l'UniversitÃ© 4000 LiÃ¨ge;0101;Rue de lUniversite;22;;SDU;;1;;5;;BUILDING template
176686;W02-D-Liege-FH02;FTTH-Cu;1324541;4000.0;Liège;Boulevard Piercot;9;;1.0;1.0;1.0;47193.0;LIÃGE - FH02;1324541;;0212;Boulevard Piercot;9;;SDU;;;;;;BUILDING template
176728;W02-D-Liege-FH02;FTTH-Cu;2741247;4000.0;Liège;Rue Charles Magnette;23;;;1.0;;45377.0;LIÃGE - FH02;2741247;23 rue Charles Magnette;0203;Rue Charles Magnette;23;;SDU;D;1;1;2;;BUILDING template
176729;W02-D-Liege-FH02;FTTH-Cu;2741250;4000.0;Liège;Rue Charles Magnette;24;;1.0;1.0;1.0;45411.0;LIÃGE - FH02;2741250;106;0202;Rue Charles Magnette;24;;SDU;;;;;;BUILDING template
176789;W02-D-Liege-FH02;FTTH-Cu;2766772;4000.0;Liège;Rue des Prémontrés;12;;1.0;1.0;1.0;48902.0;LIÃGE - FH02;2766772;12 Rue des PrÃ©montrÃ©s 4000 LiÃ¨ge;0216;Rue des Premontres;12;;SDU;;1;0;2;3.0;BUILDING template
176925;W02-D-Liege-FH02;FTTH-Cu;3124135;4000.0;Liège;Place des Carmes;8;;;1.0;;49335.0;LIÃGE - FH02;3124135;8 Place des Carmes 4000 LiÃ¨ge;0217;Place des Carmes;8;;SDU;;1;;1;;BUILDING template
177009;W02-D-Liege-FH02;FTTH-Cu;3141692;4000.0;Liège;Rue Bonne Fortune;3;1.0;1.0;1.0;1.0;46723.0;LIÃGE - FH02;3141692;3 rue Bonne Fortune 4000 liege;0208;Rue Bonne Fortune;3;;SDU;;1;0;1;2.0;BUILDING template
177084;W02-D-Liege-FH02;FTTH-Cu;5335990;4000.0;Liège;Rue des Croisiers;1;;;1.0;;49342.0;LIÃGE - FH02;5335990;1 rue des Croisiers 4000 LiÃ¨ge;0217;Rue des Croisiers;1;;SDU;;1;;1;;BUILDING template
177087;W02-D-Liege-FH02;FTTH-Cu;5340638;4000.0;Liège;Rue des Croisiers;7;;;1.0;;49344.0;LIÃGE - FH02;5340638;7 rue des Croisiers 4000 LiÃ¨ge;0217;Rue des Croisiers;7;;SDU;;1;;1;;BUILDING template
177103;W02-D-Liege-FH02;FTTH-Cu;5463583;4000.0;Liège;Rue Bonne Fortune;4;1.0;1.0;1.0;1.0;44892.0;LIÃGE - FH02;5463583;4 Rue Saint-Paul 4000 LiÃ¨ge;0205;Rue Bonne Fortune;4;;SDU;;1;0;2;3.0;BUILDING template
177156;W02-D-Liege-FH02;FTTH-Cu;642236;4000.0;Liège;Boulevard Piercot;31,B;;1.0;1.0;1.0;50181.0;LIÃGE - FH02;642236;;0220;Boulevard Piercot;31;B;SDU;;;;;;BUILDING template
177178;W02-D-Liege-FH02;FTTH-Cu;645620;4000.0;Liège;Rue de la Sirène;20;;1.0;1.0;1.0;45856.0;LIÃGE - FH02;645620;20 rue  de la SirÃ¨ne 4000 LiÃ¨ge;0202;Rue de la Sirene;20;;SDU;X;6;24;8;;BUILDING template
177192;W02-D-Liege-FH02;FTTH-Cu;645643;4000.0;Liège;Rue Charles Magnette;22;;1.0;1.0;1.0;45410.0;LIÃGE - FH02;645643;106;0202;Rue Charles Magnette;22;;SDU;;;;;;BUILDING template
177595;W02-D-Liege-FH03;FTTH-Cu;646636;4000.0;Liège;Rue de la Cathédrale;78;;;1.0;;98436.0;LIÃGE - FH03;646636;;BL0301;Rue de la CathÃ©drale;78;;SDU;D;1;0;0;1.0;BUILDING template
222085;W03-C-Antwerpen-West-FH01;FTTH-Cu;108085;2000.0;Antwerpen;Amsterdamstraat;36;;;1.0;;114719.0;ANTWERPEN-WEST - FH01;108085;;BL0110;Amsterdamstraat;36;;SDU;;1;0;0;1.0;BUILDING template
222094;W03-C-Antwerpen-West-FH01;FTTH-Cu;108284;2000.0;Antwerpen;Kempischdok-Westkaai;74;;;1.0;;115356.0;ANTWERPEN-WEST - FH01;108284;;BL0117;Kempischdok-Westkaai;74;;SDU;;1;0;0;1.0;BUILDING template
222096;W03-C-Antwerpen-West-FH01;FTTH-Cu;108287;2000.0;Antwerpen;Kempischdok-Westkaai;38;;;1.0;;115355.0;ANTWERPEN-WEST - FH01;108287;;BL0124;Kempischdok-Westkaai;38;;SDU;;1;0;0;1.0;BUILDING template
222114;W03-C-Antwerpen-West-FH01;FTTH-Cu;108331;2000.0;Antwerpen;Napelsstraat;37;;;1.0;;115919.0;ANTWERPEN-WEST - FH01;108331;;BL0119;Napelsstraat;37;;SDU;;1;0;0;1.0;BUILDING template
222122;W03-C-Antwerpen-West-FH01;FTTH-Cu;108790;2000.0;Antwerpen;Napelsstraat;130;;;1.0;;115939.0;ANTWERPEN-WEST - FH01;108790;;BL0113;Napelsstraat;130;;SDU;;1;0;0;1.0;BUILDING template
222176;W03-C-Antwerpen-West-FH01;FTTH-Cu;1128032;2000.0;Antwerpen;Londenstraat;30;;;1.0;;246681.0;ANTWERPEN-WEST - FH01;1128032;;BL0112;Londenstraat;30;;SDU;;1;0;0;1.0;BUILDING template
222181;W03-C-Antwerpen-West-FH01;FTTH-Cu;1128037;2000.0;Antwerpen;Kattendijkdok-Westkaai;16;;;1.0;;115336.0;ANTWERPEN-WEST - FH01;1128037;;BL0115;Kattendijkdok-Westkaai;16;;SDU;;1;0;0;1.0;BUILDING template
222188;W03-C-Antwerpen-West-FH01;FTTH-Cu;1265934;2000.0;Antwerpen;August Michielsstraat;34;;;1.0;;114739.0;ANTWERPEN-WEST - FH01;1265934;;BL0131;August Michielsstraat;34;;SDU;;0;1;0;1.0;BUILDING template
222205;W03-C-Antwerpen-West-FH01;FTTH-Cu;1734631;2000.0;Antwerpen;Sint-Aldegondiskaai;44;;;1.0;;116500.0;ANTWERPEN-WEST - FH01;1734631;;BL0103;Sint-Aldegondiskaai;44;;SDU;;1;0;0;1.0;BUILDING template
222208;W03-C-Antwerpen-West-FH01;FTTH-Cu;1734634;2000.0;Antwerpen;Sint-Aldegondiskaai;52;;;1.0;;116504.0;ANTWERPEN-WEST - FH01;1734634;;BL0103;Sint-Aldegondiskaai;52;;SDU;;1;0;0;1.0;BUILDING template
222212;W03-C-Antwerpen-West-FH01;FTTH-Cu;1734638;2000.0;Antwerpen;Sint-Aldegondiskaai;60;;;1.0;;116507.0;ANTWERPEN-WEST - FH01;1734638;;BL0103;Sint-Aldegondiskaai;60;;SDU;;1;0;0;1.0;BUILDING template
222220;W03-C-Antwerpen-West-FH01;FTTH-Cu;1735100;2000.0;Antwerpen;Amsterdamstraat;29;;;1.0;;116552.0;ANTWERPEN-WEST - FH01;1735100;;BL0115;Amsterdamstraat;29;;SDU;;1;0;0;1.0;BUILDING template
222237;W03-C-Antwerpen-West-FH01;FTTH-Cu;1775195;2000.0;Antwerpen;Braziliestraat;17;;;1.0;;114758.0;ANTWERPEN-WEST - FH01;1775195;;BL0115;Braziliestraat;17;;SDU;;1;0;0;1.0;BUILDING template
222268;W03-C-Antwerpen-West-FH01;FTTH-Cu;186519;2000.0;Antwerpen;Oudeleeuwenrui;29;;;1.0;;118642.0;ANTWERPEN-WEST - FH01;186519;;BL0104;Oudeleeuwenrui;29;;SDU;;1;0;0;1.0;BUILDING template
222314;W03-C-Antwerpen-West-FH01;FTTH-Cu;1960882;2000.0;Antwerpen;Kempischdok-Westkaai;12;;;1.0;;115348.0;ANTWERPEN-WEST - FH01;1960882;;BL0125;Kempischdok-Westkaai;12;;SDU;;0;1;0;1.0;BUILDING template
222339;W03-C-Antwerpen-West-FH01;FTTH-Cu;1986487;2000.0;Antwerpen;Oudeleeuwenrui;23;;;1.0;;118641.0;ANTWERPEN-WEST - FH01;1986487;;BL0104;Oudeleeuwenrui;23;;SDU;;1;0;0;1.0;BUILDING template
222346;W03-C-Antwerpen-West-FH01;FTTH-Cu;1992485;2000.0;Antwerpen;Londenstraat;8;;;1.0;;115881.0;ANTWERPEN-WEST - FH01;1992485;;BL0111;Londenstraat;8;;SDU;;0;1;0;1.0;BUILDING template
222349;W03-C-Antwerpen-West-FH01;FTTH-Cu;1992494;2000.0;Antwerpen;Londenstraat;13;;;1.0;;223232.0;ANTWERPEN-WEST - FH01;1992494;;BL0116;Londenstraat;13;;SDU;;1;0;0;1.0;BUILDING template
222363;W03-C-Antwerpen-West-FH01;FTTH-Cu;1992564;2000.0;Antwerpen;Londenstraat;45;;;1.0;;118111.0;ANTWERPEN-WEST - FH01;1992564;;BL0131;Londenstraat;45;;SDU;;1;0;0;1.0;BUILDING template
222377;W03-C-Antwerpen-West-FH01;FTTH-Cu;2024620;2000.0;Antwerpen;Napelsstraat;21;;;1.0;;115910.0;ANTWERPEN-WEST - FH01;2024620;;BL0124;Napelsstraat;21;;SDU;;0;1;0;1.0;BUILDING template
222384;W03-C-Antwerpen-West-FH01;FTTH-Cu;2024662;2000.0;Antwerpen;Napelsstraat;57;;;1.0;;115924.0;ANTWERPEN-WEST - FH01;2024662;;BL0117;Napelsstraat;57;;SDU;;1;0;0;1.0;BUILDING template
222388;W03-C-Antwerpen-West-FH01;FTTH-Cu;2024713;2000.0;Antwerpen;Napelsstraat;116;;;1.0;;115934.0;ANTWERPEN-WEST - FH01;2024713;;BL0113;Napelsstraat;116;;SDU;;1;0;0;1.0;BUILDING template
222392;W03-C-Antwerpen-West-FH01;FTTH-Cu;2024728;2000.0;Antwerpen;Napelsstraat;126;;;1.0;;115937.0;ANTWERPEN-WEST - FH01;2024728;;BL0113;Napelsstraat;126;;SDU;;1;0;0;1.0;BUILDING template
222393;W03-C-Antwerpen-West-FH01;FTTH-Cu;2024731;2000.0;Antwerpen;Napelsstraat;128;;;1.0;;115938.0;ANTWERPEN-WEST - FH01;2024731;;BL0113;Napelsstraat;128;;SDU;;1;0;0;1.0;BUILDING template
222414;W03-C-Antwerpen-West-FH01;FTTH-Cu;2024910;2000.0;Antwerpen;Nassaustraat;19;;;1.0;;115957.0;ANTWERPEN-WEST - FH01;2024910;;BL0110;Nassaustraat;19;;SDU;;1;0;0;1.0;BUILDING template
222419;W03-C-Antwerpen-West-FH01;FTTH-Cu;2024962;2000.0;Antwerpen;Nassaustraat;42;;;1.0;;222811.0;ANTWERPEN-WEST - FH01;2024962;;BL0108;Nassaustraat;42;;SDU;;1;0;0;1.0;BUILDING template
222430;W03-C-Antwerpen-West-FH01;FTTH-Cu;2051445;2000.0;Antwerpen;Van Schoonbekeplein;3;;;1.0;;116522.0;ANTWERPEN-WEST - FH01;2051445;;BL0104;Van Schoonbekeplein;3;;SDU;;1;0;0;1.0;BUILDING template
222435;W03-C-Antwerpen-West-FH01;FTTH-Cu;2051455;2000.0;Antwerpen;Van Schoonbekeplein;19;;;1.0;;116527.0;ANTWERPEN-WEST - FH01;2051455;;BL0104;Van Schoonbekeplein;19;;SDU;;1;0;0;1.0;BUILDING template
222494;W03-C-Antwerpen-West-FH01;FTTH-Cu;4274709;2000.0;Antwerpen;Nassaustraat;12;;;1.0;;118133.0;ANTWERPEN-WEST - FH01;4274709;;BL0109;Nassaustraat;12;;SDU;;1;0;0;1.0;BUILDING template
222511;W03-C-Antwerpen-West-FH01;FTTH-Cu;4506340;2000.0;Antwerpen;Londenstraat;41;;;1.0;;115900.0;ANTWERPEN-WEST - FH01;4506340;;BL0131;Londenstraat;41;;SDU;;1;0;0;1.0;BUILDING template
222519;W03-C-Antwerpen-West-FH01;FTTH-Cu;4506382;2000.0;Antwerpen;August Michielsstraat;21;;;1.0;;223169.0;ANTWERPEN-WEST - FH01;4506382;;BL0117;August Michielsstraat;21;;SDU;;1;0;0;1.0;BUILDING template
222546;W03-C-Antwerpen-West-FH01;FTTH-Cu;4511991;2000.0;Antwerpen;Braziliestraat;32;;;1.0;;116574.0;ANTWERPEN-WEST - FH01;4511991;;BL0114;Braziliestraat;32;;SDU;;0;1;0;1.0;BUILDING template
222553;W03-C-Antwerpen-West-FH01;FTTH-Cu;52537;2000.0;Antwerpen;Amsterdamstraat;21;;;1.0;;114708.0;ANTWERPEN-WEST - FH01;52537;;BL0115;Amsterdamstraat;21;;SDU;;1;0;0;1.0;BUILDING template
222598;W03-C-Antwerpen-West-FH01;FTTH-Cu;59299;2000.0;Antwerpen;Godefriduskaai;2;;;1.0;;117087.0;ANTWERPEN-WEST - FH01;59299;;BL0104;Godefriduskaai;2;;SDU;;1;0;0;1.0;BUILDING template
222623;W03-C-Antwerpen-West-FH01;FTTH-Cu;62435;2000.0;Antwerpen;Zeevaartstraat;1;;;1.0;;118666.0;ANTWERPEN-WEST - FH01;62435;;BL0105;Zeevaartstraat;1;;SDU;;1;0;0;1.0;BUILDING template
224309;W03-C-Antwerpen-West-FH04;FTTH-Cu;110178;2000.0;Antwerpen;Meir;58;;;1.0;;325424.0;ANTWERPEN-WEST - FH04;110178;;BL0429;Meir;58;;SDU;;1;0;0;1.0;BUILDING template
224416;W03-C-Antwerpen-West-FH04;FTTH-Cu;1735980;2000.0;Antwerpen;Apostelstraat;4;;;1.0;;324669.0;ANTWERPEN-WEST - FH04;1735980;;BL0417;Apostelstraat;4;;SDU;;0;1;0;1.0;BUILDING template
224712;W03-C-Antwerpen-West-FH04;FTTH-Cu;1962024;2000.0;Antwerpen;Kipdorpvest;20;;;1.0;;325075.0;ANTWERPEN-WEST - FH04;1962024;;BL0433;Kipdorpvest;20;;SDU;;1;0;0;1.0;BUILDING template
224749;W03-C-Antwerpen-West-FH04;FTTH-Cu;1990404;2000.0;Antwerpen;Leysstraat;19;;;1.0;;325350.0;ANTWERPEN-WEST - FH04;1990404;;BL0433;Leysstraat;19;;SDU;;1;0;0;1.0;BUILDING template
224859;W03-C-Antwerpen-West-FH04;FTTH-Cu;2045879;2000.0;Antwerpen;Prinsesstraat;11;;;1.0;;325568.0;ANTWERPEN-WEST - FH04;2045879;;BL0404;Prinsesstraat;11;;SDU;;0;1;0;1.0;BUILDING template
225259;W03-C-Antwerpen-West-FH04;FTTH-Cu;59549;2000.0;Antwerpen;Wiegstraat;1;;;1.0;;325823.0;ANTWERPEN-WEST - FH04;59549;;BL0425;Wiegstraat;1;;SDU;;1;0;0;1.0;BUILDING template
