Projectnummer;LAM MK;LU Key;Opdrachttemplate;Quadrant;Straat;Huisnummer;Huisnummer Toevoeging;Prov Status;Prov Reason;Prov Status LU;Prov Reason LU
KNOKKE-HEIST - FH09;4018334;4018334;BUILDING template;XA;Heldenplein;8;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5905456;5905456;BUILDING template;XA;Eerste-Geniestraat;19;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;4337439;4337439;BUILDING template;XA;Zeedijk-Heist;280;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;302698;302698;BUILDING template;XA;Louis Parentstraat;24;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2760292;2760292;BUILDING template;XA;Heldenplein;13;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;6524219;6524219;BUILDING template;XA;Vuurtorenstraat;4;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2759740;2759740;BUILDING template;XA;Elizabetlaan;329;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;NB-83002Ade35;NB-83002Ade35;BUILDING template;XA;Heldenplein;2;A;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;278;278;BUILDING template;XC;Serweytens de Mercxstraat;21;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;9883;9883;BUILDING template;XC;Jozef Dhoorelaan;2;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71705;71705;BUILDING template;XC;Albatrosstraat;8;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71743;71743;BUILDING template;XC;Duinenstraat;2;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;292349;292349;BUILDING template;XC;Jozef Dhoorelaan;4;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;297136;297136;BUILDING template;XC;Eerste-Geniestraat;13;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;302705;302705;BUILDING template;XC;Visserskapelstraat;19;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2759152;2759152;BUILDING template;XC;Duinenstraat;3;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2759154;2759154;BUILDING template;XC;Duinenstraat;5;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2759166;2759166;BUILDING template;XC;Duinenstraat;20;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2761344;2761344;BUILDING template;XC;De Kinkhoorn;9;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2761351;2761351;BUILDING template;XC;De Kinkhoorn;21;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2767287;2767287;BUILDING template;XC;Visserskapelstraat;10;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;4335319;4335319;BUILDING template;XC;Duinenstraat;18;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;4336094;4336094;BUILDING template;XC;Louis Parentstraat;19;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;4337452;4337452;BUILDING template;XC;Eerste-Geniestraat;11;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;4337457;4337457;BUILDING template;XC;August Beernaertstraat;5;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;5579278;5579278;BUILDING template;XC;August Beernaertstraat;20;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;297125;297125;BUILDING template;XC;Louis Parentstraat;17;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;3939525;3939525;BUILDING template;XC;August Beernaertstraat;38;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;4337416;4337416;BUILDING template;XC;De Kinkhoorn;10;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2758018;2758018;BUILDING template;XC;August Beernaertstraat;40;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;4141427;4141427;BUILDING template;XC;Duinenstraat;8;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;4337356;4337356;BUILDING template;XC;De Kinkhoorn;20;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;4337358;4337358;BUILDING template;XC;De Kinkhoorn;22;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;2767290;2767290;BUILDING template;XC;Visserskapelstraat;12;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;278;8335144;(L/B/S)U template;;Serweytens de Mercxstraat;21;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;278;8343575;(L/B/S)U template;;Serweytens de Mercxstraat;21;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;278;8343576;(L/B/S)U template;;Serweytens de Mercxstraat;21;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;278;8348045;(L/B/S)U template;;Serweytens de Mercxstraat;21;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;278;8348046;(L/B/S)U template;;Serweytens de Mercxstraat;21;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;278;8357213;(L/B/S)U template;;Serweytens de Mercxstraat;21;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;278;8361688;(L/B/S)U template;;Serweytens de Mercxstraat;21;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;278;8361689;(L/B/S)U template;;Serweytens de Mercxstraat;21;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;278;8361690;(L/B/S)U template;;Serweytens de Mercxstraat;21;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;278;8366009;(L/B/S)U template;;Serweytens de Mercxstraat;21;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;278;8366010;(L/B/S)U template;;Serweytens de Mercxstraat;21;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;278;8366012;(L/B/S)U template;;Serweytens de Mercxstraat;21;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;278;8366013;(L/B/S)U template;;Serweytens de Mercxstraat;21;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;9883;8338164;(L/B/S)U template;;Jozef Dhoorelaan;2;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;9883;8338165;(L/B/S)U template;;Jozef Dhoorelaan;2;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;9883;8346734;(L/B/S)U template;;Jozef Dhoorelaan;2;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;9883;8351079;(L/B/S)U template;;Jozef Dhoorelaan;2;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;9883;8351080;(L/B/S)U template;;Jozef Dhoorelaan;2;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;9883;8355916;(L/B/S)U template;;Jozef Dhoorelaan;2;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;9883;8360342;(L/B/S)U template;;Jozef Dhoorelaan;2;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;9883;8364785;(L/B/S)U template;;Jozef Dhoorelaan;2;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71496;8331572;(L/B/S)U template;;Heldenplein;1;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71496;8331573;(L/B/S)U template;;Heldenplein;1;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71496;8344371;(L/B/S)U template;;Heldenplein;1;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71496;8348753;(L/B/S)U template;;Heldenplein;1;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71496;8348754;(L/B/S)U template;;Heldenplein;1;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71496;8348755;(L/B/S)U template;;Heldenplein;1;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71496;8348756;(L/B/S)U template;;Heldenplein;1;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71496;8352928;(L/B/S)U template;;Heldenplein;1;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71496;8357987;(L/B/S)U template;;Heldenplein;1;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71499;8331565;(L/B/S)U template;;Heldenplein;33;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71499;8331566;(L/B/S)U template;;Heldenplein;33;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71499;8331567;(L/B/S)U template;;Heldenplein;33;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71499;8331568;(L/B/S)U template;;Heldenplein;33;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71499;8331569;(L/B/S)U template;;Heldenplein;33;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71499;8331570;(L/B/S)U template;;Heldenplein;33;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71499;8335857;(L/B/S)U template;;Heldenplein;33;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71499;8335858;(L/B/S)U template;;Heldenplein;33;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71499;8335860;(L/B/S)U template;;Heldenplein;33;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71499;8335861;(L/B/S)U template;;Heldenplein;33;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71499;8339956;(L/B/S)U template;;Heldenplein;33;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71499;8339957;(L/B/S)U template;;Heldenplein;33;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71499;8339958;(L/B/S)U template;;Heldenplein;33;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71499;8339959;(L/B/S)U template;;Heldenplein;33;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71499;8339960;(L/B/S)U template;;Heldenplein;33;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71499;8339961;(L/B/S)U template;;Heldenplein;33;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71499;8339962;(L/B/S)U template;;Heldenplein;33;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71499;8344369;(L/B/S)U template;;Heldenplein;33;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71499;8348751;(L/B/S)U template;;Heldenplein;33;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71499;8348752;(L/B/S)U template;;Heldenplein;33;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71499;8357986;(L/B/S)U template;;Heldenplein;33;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71499;8362294;(L/B/S)U template;;Heldenplein;33;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71499;8362295;(L/B/S)U template;;Heldenplein;33;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71632;8335110;(L/B/S)U template;;Serweytens de Mercxstraat;34;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71632;8335111;(L/B/S)U template;;Serweytens de Mercxstraat;34;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71632;8335112;(L/B/S)U template;;Serweytens de Mercxstraat;34;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71632;8339375;(L/B/S)U template;;Serweytens de Mercxstraat;34;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71632;8343534;(L/B/S)U template;;Serweytens de Mercxstraat;34;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71632;8343535;(L/B/S)U template;;Serweytens de Mercxstraat;34;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71632;8347998;(L/B/S)U template;;Serweytens de Mercxstraat;34;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71632;8352225;(L/B/S)U template;;Serweytens de Mercxstraat;34;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71632;8352226;(L/B/S)U template;;Serweytens de Mercxstraat;34;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71632;8352227;(L/B/S)U template;;Serweytens de Mercxstraat;34;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71632;8357172;(L/B/S)U template;;Serweytens de Mercxstraat;34;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71632;8357173;(L/B/S)U template;;Serweytens de Mercxstraat;34;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71632;8357174;(L/B/S)U template;;Serweytens de Mercxstraat;34;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71699;8332476;(L/B/S)U template;;Albatrosstraat;21;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71699;8332477;(L/B/S)U template;;Albatrosstraat;21;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71699;8336755;(L/B/S)U template;;Albatrosstraat;21;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71699;8336756;(L/B/S)U template;;Albatrosstraat;21;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71699;8349701;(L/B/S)U template;;Albatrosstraat;21;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71699;8349702;(L/B/S)U template;;Albatrosstraat;21;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71699;8349703;(L/B/S)U template;;Albatrosstraat;21;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71699;8354368;(L/B/S)U template;;Albatrosstraat;21;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71699;8358959;(L/B/S)U template;;Albatrosstraat;21;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71699;8363255;(L/B/S)U template;;Albatrosstraat;21;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71699;8363256;(L/B/S)U template;;Albatrosstraat;21;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71699;8363257;(L/B/S)U template;;Albatrosstraat;21;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71699;8363258;(L/B/S)U template;;Albatrosstraat;21;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71699;8363259;(L/B/S)U template;;Albatrosstraat;21;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71705;8339104;(L/B/S)U template;;Albatrosstraat;8;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71705;8339105;(L/B/S)U template;;Albatrosstraat;8;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71705;8343219;(L/B/S)U template;;Albatrosstraat;8;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71705;8343220;(L/B/S)U template;;Albatrosstraat;8;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71705;8347737;(L/B/S)U template;;Albatrosstraat;8;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71705;8351972;(L/B/S)U template;;Albatrosstraat;8;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71705;8351973;(L/B/S)U template;;Albatrosstraat;8;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71705;8361373;(L/B/S)U template;;Albatrosstraat;8;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71705;8365695;(L/B/S)U template;;Albatrosstraat;8;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71705;8365696;(L/B/S)U template;;Albatrosstraat;8;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71706;8334087;(L/B/S)U template;;Albatrosstraat;13;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71706;8338324;(L/B/S)U template;;Albatrosstraat;13;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71706;8342424;(L/B/S)U template;;Albatrosstraat;13;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71706;8346905;(L/B/S)U template;;Albatrosstraat;13;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71706;8346906;(L/B/S)U template;;Albatrosstraat;13;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71706;8346907;(L/B/S)U template;;Albatrosstraat;13;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71706;8351234;(L/B/S)U template;;Albatrosstraat;13;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71706;8351235;(L/B/S)U template;;Albatrosstraat;13;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71706;8360497;(L/B/S)U template;;Albatrosstraat;13;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71706;8360498;(L/B/S)U template;;Albatrosstraat;13;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71706;8364940;(L/B/S)U template;;Albatrosstraat;13;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71713;8334765;(L/B/S)U template;;Graaf d Ursellaan;2;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71713;8343136;(L/B/S)U template;;Graaf d Ursellaan;2;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71713;8347639;(L/B/S)U template;;Graaf d Ursellaan;2;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71713;8347640;(L/B/S)U template;;Graaf d Ursellaan;2;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71713;8351900;(L/B/S)U template;;Graaf d Ursellaan;2;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71713;8356786;(L/B/S)U template;;Graaf d Ursellaan;2;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71713;8356787;(L/B/S)U template;;Graaf d Ursellaan;2;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71713;8361284;(L/B/S)U template;;Graaf d Ursellaan;2;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71737;8334534;(L/B/S)U template;;Elizabetlaan;325;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71737;8334535;(L/B/S)U template;;Elizabetlaan;325;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71737;8334536;(L/B/S)U template;;Elizabetlaan;325;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71737;8338771;(L/B/S)U template;;Elizabetlaan;325;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71737;8338772;(L/B/S)U template;;Elizabetlaan;325;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71737;8338773;(L/B/S)U template;;Elizabetlaan;325;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71737;8338774;(L/B/S)U template;;Elizabetlaan;325;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71737;8338775;(L/B/S)U template;;Elizabetlaan;325;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71737;8342884;(L/B/S)U template;;Elizabetlaan;325;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71737;8342885;(L/B/S)U template;;Elizabetlaan;325;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71737;8342886;(L/B/S)U template;;Elizabetlaan;325;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71737;8342887;(L/B/S)U template;;Elizabetlaan;325;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71737;8347396;(L/B/S)U template;;Elizabetlaan;325;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71737;8347397;(L/B/S)U template;;Elizabetlaan;325;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71737;8347398;(L/B/S)U template;;Elizabetlaan;325;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71737;8347399;(L/B/S)U template;;Elizabetlaan;325;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71737;8351673;(L/B/S)U template;;Elizabetlaan;325;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71737;8351674;(L/B/S)U template;;Elizabetlaan;325;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71737;8351675;(L/B/S)U template;;Elizabetlaan;325;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71737;8351676;(L/B/S)U template;;Elizabetlaan;325;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71737;8351677;(L/B/S)U template;;Elizabetlaan;325;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71737;8351678;(L/B/S)U template;;Elizabetlaan;325;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71737;8351679;(L/B/S)U template;;Elizabetlaan;325;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71737;8351680;(L/B/S)U template;;Elizabetlaan;325;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71737;8351681;(L/B/S)U template;;Elizabetlaan;325;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71737;8351682;(L/B/S)U template;;Elizabetlaan;325;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71737;8351683;(L/B/S)U template;;Elizabetlaan;325;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71737;8356532;(L/B/S)U template;;Elizabetlaan;325;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71737;8356533;(L/B/S)U template;;Elizabetlaan;325;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71737;8356534;(L/B/S)U template;;Elizabetlaan;325;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71737;8361005;(L/B/S)U template;;Elizabetlaan;325;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71737;8361006;(L/B/S)U template;;Elizabetlaan;325;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71737;8365401;(L/B/S)U template;;Elizabetlaan;325;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71737;8365402;(L/B/S)U template;;Elizabetlaan;325;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71737;8365403;(L/B/S)U template;;Elizabetlaan;325;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71741;8334998;(L/B/S)U template;;Duinenstraat;1;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71741;8339271;(L/B/S)U template;;Duinenstraat;1;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71741;8343429;(L/B/S)U template;;Duinenstraat;1;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71741;8343430;(L/B/S)U template;;Duinenstraat;1;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71741;8343431;(L/B/S)U template;;Duinenstraat;1;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71741;8347898;(L/B/S)U template;;Duinenstraat;1;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71741;8352118;(L/B/S)U template;;Duinenstraat;1;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71741;8352119;(L/B/S)U template;;Duinenstraat;1;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71741;8361537;(L/B/S)U template;;Duinenstraat;1;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71741;8361538;(L/B/S)U template;;Duinenstraat;1;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71741;8365853;(L/B/S)U template;;Duinenstraat;1;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71741;8365854;(L/B/S)U template;;Duinenstraat;1;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71741;8365855;(L/B/S)U template;;Duinenstraat;1;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71743;8334029;(L/B/S)U template;;Duinenstraat;2;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71743;8338258;(L/B/S)U template;;Duinenstraat;2;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71743;8346842;(L/B/S)U template;;Duinenstraat;2;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71743;8364874;(L/B/S)U template;;Duinenstraat;2;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71743;8364875;(L/B/S)U template;;Duinenstraat;2;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71747;8333783;(L/B/S)U template;;O.-L.-Vrouwstraat;3;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71747;8337996;(L/B/S)U template;;O.-L.-Vrouwstraat;3;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71747;8337997;(L/B/S)U template;;O.-L.-Vrouwstraat;3;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71747;8337998;(L/B/S)U template;;O.-L.-Vrouwstraat;3;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71747;8337999;(L/B/S)U template;;O.-L.-Vrouwstraat;3;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71747;8338000;(L/B/S)U template;;O.-L.-Vrouwstraat;3;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71747;8342143;(L/B/S)U template;;O.-L.-Vrouwstraat;3;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71747;8342144;(L/B/S)U template;;O.-L.-Vrouwstraat;3;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71747;8346598;(L/B/S)U template;;O.-L.-Vrouwstraat;3;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71747;8346599;(L/B/S)U template;;O.-L.-Vrouwstraat;3;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71747;8346600;(L/B/S)U template;;O.-L.-Vrouwstraat;3;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71747;8350931;(L/B/S)U template;;O.-L.-Vrouwstraat;3;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71747;8350932;(L/B/S)U template;;O.-L.-Vrouwstraat;3;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71747;8355747;(L/B/S)U template;;O.-L.-Vrouwstraat;3;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71747;8355748;(L/B/S)U template;;O.-L.-Vrouwstraat;3;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71747;8355749;(L/B/S)U template;;O.-L.-Vrouwstraat;3;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71747;8355750;(L/B/S)U template;;O.-L.-Vrouwstraat;3;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71747;8360194;(L/B/S)U template;;O.-L.-Vrouwstraat;3;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;71747;8364598;(L/B/S)U template;;O.-L.-Vrouwstraat;3;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;290493;8333973;(L/B/S)U template;;Vuurtorenstraat;1;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;290493;8333974;(L/B/S)U template;;Vuurtorenstraat;1;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;290493;8333975;(L/B/S)U template;;Vuurtorenstraat;1;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;290493;8338198;(L/B/S)U template;;Vuurtorenstraat;1;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;290493;8338199;(L/B/S)U template;;Vuurtorenstraat;1;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;290493;8338200;(L/B/S)U template;;Vuurtorenstraat;1;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;290493;8342286;(L/B/S)U template;;Vuurtorenstraat;1;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;290493;8342287;(L/B/S)U template;;Vuurtorenstraat;1;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;290493;8342289;(L/B/S)U template;;Vuurtorenstraat;1;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;290493;8342290;(L/B/S)U template;;Vuurtorenstraat;1;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;290493;8342291;(L/B/S)U template;;Vuurtorenstraat;1;;B;BOWN;B;BOWN
KNOKKE-HEIST - FH09;290493;8342292;(L/B/S)U template;;Vuurtorenstraat;1;;B;BOWN;B;BOWN
