Projectnummer;LAM MK;LU Key;Opdrachttemplate;Straat;Huisnummer;Huisnummer Toevoeging;Prov Status;Prov Reason;Prov Status LU;Prov Reason LU;quadrant
KNOKKE - FH01;1279172;11139499;(L/B/S)U template;Sebastiaan Nachtegaelestraat;5;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;1327498;11206776;(L/B/S)U template;Boudewijnlaan;88;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;1327498;8358797;(L/B/S)U template;Boudewijnlaan;88;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;1327498;11079218;(L/B/S)U template;Boudewijnlaan;88;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;1362934;11231387;(L/B/S)U template;Sebastiaan Nachtegaelestraat;35;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;1362934;11231388;(L/B/S)U template;Sebastiaan Nachtegaelestraat;35;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;1362934;8333037;(L/B/S)U template;Sebastiaan Nachtegaelestraat;35;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;1362934;8333038;(L/B/S)U template;Sebastiaan Nachtegaelestraat;35;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;1362934;8333039;(L/B/S)U template;Sebastiaan Nachtegaelestraat;35;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;1362934;8333040;(L/B/S)U template;Sebastiaan Nachtegaelestraat;35;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;1362934;8333041;(L/B/S)U template;Sebastiaan Nachtegaelestraat;35;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;1362934;8333042;(L/B/S)U template;Sebastiaan Nachtegaelestraat;35;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;1362934;8333043;(L/B/S)U template;Sebastiaan Nachtegaelestraat;35;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;1362934;8333044;(L/B/S)U template;Sebastiaan Nachtegaelestraat;35;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;1450165;11207344;(L/B/S)U template;Sebastiaan Nachtegaelestraat;9;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;1450165;10552364;(L/B/S)U template;Sebastiaan Nachtegaelestraat;9;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;1450165;10552410;(L/B/S)U template;Sebastiaan Nachtegaelestraat;9;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;1450165;10552427;(L/B/S)U template;Sebastiaan Nachtegaelestraat;9;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;1450165;10552560;(L/B/S)U template;Sebastiaan Nachtegaelestraat;9;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;1450165;10552585;(L/B/S)U template;Sebastiaan Nachtegaelestraat;9;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;1450165;10552722;(L/B/S)U template;Sebastiaan Nachtegaelestraat;9;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;1450165;10552745;(L/B/S)U template;Sebastiaan Nachtegaelestraat;9;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;1450165;10554690;(L/B/S)U template;Sebastiaan Nachtegaelestraat;9;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;1450165;10554856;(L/B/S)U template;Sebastiaan Nachtegaelestraat;9;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;1450165;10554998;(L/B/S)U template;Sebastiaan Nachtegaelestraat;9;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;1450165;10555541;(L/B/S)U template;Sebastiaan Nachtegaelestraat;9;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;1450191;11227249;(L/B/S)U template;Piers de Raveschootlaan;59;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;1450191;8334176;(L/B/S)U template;Piers de Raveschootlaan;59;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;1450191;8342533;(L/B/S)U template;Piers de Raveschootlaan;59;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;1450191;8351331;(L/B/S)U template;Piers de Raveschootlaan;59;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;1450191;8356155;(L/B/S)U template;Piers de Raveschootlaan;59;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;1450191;8360613;(L/B/S)U template;Piers de Raveschootlaan;59;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;1450191;8360614;(L/B/S)U template;Piers de Raveschootlaan;59;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;1452422;11207155;(L/B/S)U template;Alfred Verweeplein;20;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;1452422;8333111;(L/B/S)U template;Alfred Verweeplein;20;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;1452422;8337338;(L/B/S)U template;Alfred Verweeplein;20;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;1452422;8345926;(L/B/S)U template;Alfred Verweeplein;20;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;1452422;8350309;(L/B/S)U template;Alfred Verweeplein;20;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;1452422;11079199;(L/B/S)U template;Alfred Verweeplein;20;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;1462594;8337165;(L/B/S)U template;Paul Parmentierlaan;94;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;1462594;8337166;(L/B/S)U template;Paul Parmentierlaan;94;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;1462594;8337167;(L/B/S)U template;Paul Parmentierlaan;94;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;1462594;8341298;(L/B/S)U template;Paul Parmentierlaan;94;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;1462594;8341299;(L/B/S)U template;Paul Parmentierlaan;94;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;1462594;8354792;(L/B/S)U template;Paul Parmentierlaan;94;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;1462594;11139503;(L/B/S)U template;Paul Parmentierlaan;94;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2757613;8332023;(L/B/S)U template;Albertlaan;48;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2757613;8358496;(L/B/S)U template;Albertlaan;48;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2757613;8362820;(L/B/S)U template;Albertlaan;48;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2757613;11079223;(L/B/S)U template;Albertlaan;48;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2757613;11079224;(L/B/S)U template;Albertlaan;48;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2757613;11139555;(L/B/S)U template;Albertlaan;48;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2757613;11243026;(L/B/S)U template;Albertlaan;48;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2758323;11209528;(L/B/S)U template;Boudewijnlaan;28;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2758323;11209529;(L/B/S)U template;Boudewijnlaan;28;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2758323;8335941;(L/B/S)U template;Boudewijnlaan;28;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2758323;8358074;(L/B/S)U template;Boudewijnlaan;28;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2758323;8358075;(L/B/S)U template;Boudewijnlaan;28;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2758323;8362382;(L/B/S)U template;Boudewijnlaan;28;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2758323;11079209;(L/B/S)U template;Boudewijnlaan;28;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2758323;11079210;(L/B/S)U template;Boudewijnlaan;28;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2758323;11079211;(L/B/S)U template;Boudewijnlaan;28;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2758323;11079212;(L/B/S)U template;Boudewijnlaan;28;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2758325;11208027;(L/B/S)U template;Boudewijnlaan;34;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2758325;8348367;(L/B/S)U template;Boudewijnlaan;34;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2758325;8348368;(L/B/S)U template;Boudewijnlaan;34;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2758325;8366211;(L/B/S)U template;Boudewijnlaan;34;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2758608;10554820;(L/B/S)U template;Cassiersstraat;1;A;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2758608;10554821;(L/B/S)U template;Cassiersstraat;1;A;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2758608;10554902;(L/B/S)U template;Cassiersstraat;1;A;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2758608;10554903;(L/B/S)U template;Cassiersstraat;1;A;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2758608;10555937;(L/B/S)U template;Cassiersstraat;1;A;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2758608;10556243;(L/B/S)U template;Cassiersstraat;1;A;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2758608;11282488;(L/B/S)U template;Cassiersstraat;1;A;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2759621;8342310;(L/B/S)U template;Elizabetlaan;112;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2759621;8342311;(L/B/S)U template;Elizabetlaan;112;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2759621;8346794;(L/B/S)U template;Elizabetlaan;112;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2759621;8351126;(L/B/S)U template;Elizabetlaan;112;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2759621;8355954;(L/B/S)U template;Elizabetlaan;112;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2759621;8355955;(L/B/S)U template;Elizabetlaan;112;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2759621;8360379;(L/B/S)U template;Elizabetlaan;112;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2759621;8360380;(L/B/S)U template;Elizabetlaan;112;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2759621;8360381;(L/B/S)U template;Elizabetlaan;112;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2759621;10554005;(L/B/S)U template;Elizabetlaan;112;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2759621;11139558;(L/B/S)U template;Elizabetlaan;112;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2759881;11228740;(L/B/S)U template;Fincentlaan;8;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2759881;8343406;(L/B/S)U template;Fincentlaan;8;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2759881;8347871;(L/B/S)U template;Fincentlaan;8;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2759881;8352095;(L/B/S)U template;Fincentlaan;8;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2759881;8357024;(L/B/S)U template;Fincentlaan;8;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2759891;8361483;(L/B/S)U template;Fincentlaan;24;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2759891;8361484;(L/B/S)U template;Fincentlaan;24;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2759891;8361485;(L/B/S)U template;Fincentlaan;24;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2759891;11079263;(L/B/S)U template;Fincentlaan;24;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2759891;11139560;(L/B/S)U template;Fincentlaan;24;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2759891;11139561;(L/B/S)U template;Fincentlaan;24;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2759891;11139562;(L/B/S)U template;Fincentlaan;24;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2759891;11139563;(L/B/S)U template;Fincentlaan;24;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2759891;11139564;(L/B/S)U template;Fincentlaan;24;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2760046;8339727;(L/B/S)U template;Gulden-Vliesstraat;21;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2760046;8344093;(L/B/S)U template;Gulden-Vliesstraat;21;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2760046;8348516;(L/B/S)U template;Gulden-Vliesstraat;21;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2760046;8357742;(L/B/S)U template;Gulden-Vliesstraat;21;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2760046;8366483;(L/B/S)U template;Gulden-Vliesstraat;21;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2760046;10556276;(L/B/S)U template;Gulden-Vliesstraat;21;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2760046;10556277;(L/B/S)U template;Gulden-Vliesstraat;21;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2760046;10556908;(L/B/S)U template;Gulden-Vliesstraat;21;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2760046;11287212;(L/B/S)U template;Gulden-Vliesstraat;21;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2760046;11287213;(L/B/S)U template;Gulden-Vliesstraat;21;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2760053;11139259;(L/B/S)U template;Gulden-Vliesstraat;29;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2760053;11139260;(L/B/S)U template;Gulden-Vliesstraat;29;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2760053;11139261;(L/B/S)U template;Gulden-Vliesstraat;29;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2760053;11139262;(L/B/S)U template;Gulden-Vliesstraat;29;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2760053;11139263;(L/B/S)U template;Gulden-Vliesstraat;29;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2760053;11139264;(L/B/S)U template;Gulden-Vliesstraat;29;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2760053;11139265;(L/B/S)U template;Gulden-Vliesstraat;29;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2760053;11139266;(L/B/S)U template;Gulden-Vliesstraat;29;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2761829;8331720;(L/B/S)U template;Koningslaan;54;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2761829;8331721;(L/B/S)U template;Koningslaan;54;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2761829;8340130;(L/B/S)U template;Koningslaan;54;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2761829;8340131;(L/B/S)U template;Koningslaan;54;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2761829;8348919;(L/B/S)U template;Koningslaan;54;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2761829;8348920;(L/B/S)U template;Koningslaan;54;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2761829;8362448;(L/B/S)U template;Koningslaan;54;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2761833;11078859;(L/B/S)U template;Koningslaan;56;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2761833;11078860;(L/B/S)U template;Koningslaan;56;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2761833;11078861;(L/B/S)U template;Koningslaan;56;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2761833;11078862;(L/B/S)U template;Koningslaan;56;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2761833;11078863;(L/B/S)U template;Koningslaan;56;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2761833;11078864;(L/B/S)U template;Koningslaan;56;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2761833;11139404;(L/B/S)U template;Koningslaan;56;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2761856;8353084;(L/B/S)U template;Koningslaan;80;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2761856;8358160;(L/B/S)U template;Koningslaan;80;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2761856;11078963;(L/B/S)U template;Koningslaan;80;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2761856;11078964;(L/B/S)U template;Koningslaan;80;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2761856;11078965;(L/B/S)U template;Koningslaan;80;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2761856;11078966;(L/B/S)U template;Koningslaan;80;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2761856;11078967;(L/B/S)U template;Koningslaan;80;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2761856;11078968;(L/B/S)U template;Koningslaan;80;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2761872;8335475;(L/B/S)U template;Koningslaan;102;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2761872;8339641;(L/B/S)U template;Koningslaan;102;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2761872;8361985;(L/B/S)U template;Koningslaan;102;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2761872;8361986;(L/B/S)U template;Koningslaan;102;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2761872;8361987;(L/B/S)U template;Koningslaan;102;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2761872;11289533;(L/B/S)U template;Koningslaan;102;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2761872;11289534;(L/B/S)U template;Koningslaan;102;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2761876;8336622;(L/B/S)U template;Koningslaan;104;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2761876;8353775;(L/B/S)U template;Koningslaan;104;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2761876;8358802;(L/B/S)U template;Koningslaan;104;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2761876;8358803;(L/B/S)U template;Koningslaan;104;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2761876;8363118;(L/B/S)U template;Koningslaan;104;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2761876;11078971;(L/B/S)U template;Koningslaan;104;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2761890;8333434;(L/B/S)U template;Koningslaan;120;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2761890;8333435;(L/B/S)U template;Koningslaan;120;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2761890;8337640;(L/B/S)U template;Koningslaan;120;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2761890;8341819;(L/B/S)U template;Koningslaan;120;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2761890;8346253;(L/B/S)U template;Koningslaan;120;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2761890;11289535;(L/B/S)U template;Koningslaan;120;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2761906;8345686;(L/B/S)U template;Koningslaan;142;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2761906;8345687;(L/B/S)U template;Koningslaan;142;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2761906;8345688;(L/B/S)U template;Koningslaan;142;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2761906;11139414;(L/B/S)U template;Koningslaan;142;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2761906;11139415;(L/B/S)U template;Koningslaan;142;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2761906;11139416;(L/B/S)U template;Koningslaan;142;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2761990;10555369;(L/B/S)U template;Kopsdreef;4;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2761990;10555370;(L/B/S)U template;Kopsdreef;4;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2761990;10555371;(L/B/S)U template;Kopsdreef;4;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2761990;10555447;(L/B/S)U template;Kopsdreef;4;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2761990;10556253;(L/B/S)U template;Kopsdreef;4;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2761990;10556254;(L/B/S)U template;Kopsdreef;4;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2761990;10556394;(L/B/S)U template;Kopsdreef;4;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2761990;10556395;(L/B/S)U template;Kopsdreef;4;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2761990;10557331;(L/B/S)U template;Kopsdreef;4;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2762625;11232433;(L/B/S)U template;Victor Lamoralstraat;5;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2762625;11232434;(L/B/S)U template;Victor Lamoralstraat;5;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2762625;8347006;(L/B/S)U template;Victor Lamoralstraat;5;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2762625;8351332;(L/B/S)U template;Victor Lamoralstraat;5;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2762625;8356156;(L/B/S)U template;Victor Lamoralstraat;5;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2762625;8360615;(L/B/S)U template;Victor Lamoralstraat;5;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2762626;11232435;(L/B/S)U template;Victor Lamoralstraat;7;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2762626;8337353;(L/B/S)U template;Victor Lamoralstraat;7;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2762626;8345949;(L/B/S)U template;Victor Lamoralstraat;7;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2762626;8350320;(L/B/S)U template;Victor Lamoralstraat;7;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2762626;8359560;(L/B/S)U template;Victor Lamoralstraat;7;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2762738;8333999;(L/B/S)U template;Leopoldlaan;3;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2762738;8342328;(L/B/S)U template;Leopoldlaan;3;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2762738;8351140;(L/B/S)U template;Leopoldlaan;3;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2762738;8351141;(L/B/S)U template;Leopoldlaan;3;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2762738;8355968;(L/B/S)U template;Leopoldlaan;3;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2762738;8364847;(L/B/S)U template;Leopoldlaan;3;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2762738;8364848;(L/B/S)U template;Leopoldlaan;3;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2762738;11289026;(L/B/S)U template;Leopoldlaan;3;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2762738;11289027;(L/B/S)U template;Leopoldlaan;3;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2762738;11289028;(L/B/S)U template;Leopoldlaan;3;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2762738;11289029;(L/B/S)U template;Leopoldlaan;3;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2762740;11289030;(L/B/S)U template;Leopoldlaan;5;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2762740;10556330;(L/B/S)U template;Leopoldlaan;5;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2762740;10556630;(L/B/S)U template;Leopoldlaan;5;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2762740;10556849;(L/B/S)U template;Leopoldlaan;5;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2762740;10556880;(L/B/S)U template;Leopoldlaan;5;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2762740;10556913;(L/B/S)U template;Leopoldlaan;5;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2762740;10557295;(L/B/S)U template;Leopoldlaan;5;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2762740;10557296;(L/B/S)U template;Leopoldlaan;5;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2762740;10557355;(L/B/S)U template;Leopoldlaan;5;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2762740;10557478;(L/B/S)U template;Leopoldlaan;5;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2762740;10557670;(L/B/S)U template;Leopoldlaan;5;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2763409;8331634;(L/B/S)U template;Maurice Lippensplein;4;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2763409;8335919;(L/B/S)U template;Maurice Lippensplein;4;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2763409;8352978;(L/B/S)U template;Maurice Lippensplein;4;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2763409;8358035;(L/B/S)U template;Maurice Lippensplein;4;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2763409;8362346;(L/B/S)U template;Maurice Lippensplein;4;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2763409;11190519;(L/B/S)U template;Maurice Lippensplein;4;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2763420;11190485;(L/B/S)U template;Maurice Lippensplein;14;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2763420;8339541;(L/B/S)U template;Maurice Lippensplein;14;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2763420;8339542;(L/B/S)U template;Maurice Lippensplein;14;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2763420;8343762;(L/B/S)U template;Maurice Lippensplein;14;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2763420;8357399;(L/B/S)U template;Maurice Lippensplein;14;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2763420;8357400;(L/B/S)U template;Maurice Lippensplein;14;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2763420;8361876;(L/B/S)U template;Maurice Lippensplein;14;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2763422;8334306;(L/B/S)U template;Maurice Lippensplein;19;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2763422;8342660;(L/B/S)U template;Maurice Lippensplein;19;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2763422;8347136;(L/B/S)U template;Maurice Lippensplein;19;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2763422;11079656;(L/B/S)U template;Maurice Lippensplein;19;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2763425;8350489;(L/B/S)U template;Maurice Lippensplein;21;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2763425;8359721;(L/B/S)U template;Maurice Lippensplein;21;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2763425;8364088;(L/B/S)U template;Maurice Lippensplein;21;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2763904;11207347;(L/B/S)U template;Sebastiaan Nachtegaelestraat;19;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2763904;11207348;(L/B/S)U template;Sebastiaan Nachtegaelestraat;19;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2763904;8343800;(L/B/S)U template;Sebastiaan Nachtegaelestraat;19;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2763904;8343801;(L/B/S)U template;Sebastiaan Nachtegaelestraat;19;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2763904;8343802;(L/B/S)U template;Sebastiaan Nachtegaelestraat;19;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2763904;8343803;(L/B/S)U template;Sebastiaan Nachtegaelestraat;19;;B;BOWN;B;BOWN;XC
KNOKKE - FH01;2763904;8348363;(L/B/S)U template;Sebastiaan Nachtegaelestraat;19;;B;BOWN;B;BOWN;XC
