Projectnummer;LAM MK;LU Key;Opdrachttemplate;Straat;Huisnummer;Huisnummer Toevoeging;Prov Status;Prov Reason;Prov Status LU;Prov Reason LU
ANTWERPEN-WEST - FH01;1195063;10376070;(L/B/S)U template;Kattendijkdok-Westkaai;41;;;;;
ANTWERPEN-WEST - FH01;1195063;10376071;(L/B/S)U template;Kattendijkdok-Westkaai;41;;;;;
ANTWERPEN-WEST - FH01;1195063;10376072;(L/B/S)U template;Kattendijkdok-Westkaai;41;;;;;
ANTWERPEN-WEST - FH01;1195063;10376073;(L/B/S)U template;Kattendijkdok-Westkaai;41;;;;;
ANTWERPEN-WEST - FH01;1195063;10376074;(L/B/S)U template;Kattendijkdok-Westkaai;41;;;;;
ANTWERPEN-WEST - FH01;1195063;10376075;(L/B/S)U template;Kattendijkdok-Westkaai;41;;;;;
ANTWERPEN-WEST - FH01;1195063;10376076;(L/B/S)U template;Kattendijkdok-Westkaai;41;;;;;
ANTWERPEN-WEST - FH01;1195063;10376077;(L/B/S)U template;Kattendijkdok-Westkaai;41;;;;;
ANTWERPEN-WEST - FH01;1195063;10376078;(L/B/S)U template;Kattendijkdok-Westkaai;41;;;;;
ANTWERPEN-WEST - FH01;1195063;10376079;(L/B/S)U template;Kattendijkdok-Westkaai;41;;;;;
ANTWERPEN-WEST - FH01;1195063;10376080;(L/B/S)U template;Kattendijkdok-Westkaai;41;;;;;
ANTWERPEN-WEST - FH01;1195063;10376081;(L/B/S)U template;Kattendijkdok-Westkaai;41;;;;;
ANTWERPEN-WEST - FH01;1195063;10376082;(L/B/S)U template;Kattendijkdok-Westkaai;41;;;;;
ANTWERPEN-WEST - FH01;1195063;10376083;(L/B/S)U template;Kattendijkdok-Westkaai;41;;;;;
ANTWERPEN-WEST - FH01;1195063;10376084;(L/B/S)U template;Kattendijkdok-Westkaai;41;;;;;
ANTWERPEN-WEST - FH01;1195063;10376085;(L/B/S)U template;Kattendijkdok-Westkaai;41;;;;;
ANTWERPEN-WEST - FH01;1195063;10376094;(L/B/S)U template;Kattendijkdok-Westkaai;41;;;;;
ANTWERPEN-WEST - FH01;1195063;11102560;(L/B/S)U template;Kattendijkdok-Westkaai;41;;;;;
ANTWERPEN-WEST - FH01;1195063;11102561;(L/B/S)U template;Kattendijkdok-Westkaai;41;;;;;
ANTWERPEN-WEST - FH01;1195063;11221568;(L/B/S)U template;Kattendijkdok-Westkaai;41;;;;;
ANTWERPEN-WEST - FH01;1195063;11221569;(L/B/S)U template;Kattendijkdok-Westkaai;41;;;;;
ANTWERPEN-WEST - FH01;1195065;10416656;(L/B/S)U template;Kattendijkdok-Westkaai;51;;;;;
ANTWERPEN-WEST - FH01;1195065;10416657;(L/B/S)U template;Kattendijkdok-Westkaai;51;;;;;
ANTWERPEN-WEST - FH01;1195065;10416859;(L/B/S)U template;Kattendijkdok-Westkaai;51;;;;;
ANTWERPEN-WEST - FH01;1195065;10416860;(L/B/S)U template;Kattendijkdok-Westkaai;51;;;;;
ANTWERPEN-WEST - FH01;1195065;10416861;(L/B/S)U template;Kattendijkdok-Westkaai;51;;;;;
ANTWERPEN-WEST - FH01;1195065;10416862;(L/B/S)U template;Kattendijkdok-Westkaai;51;;;;;
ANTWERPEN-WEST - FH01;1195065;11078123;(L/B/S)U template;Kattendijkdok-Westkaai;51;;;;;
ANTWERPEN-WEST - FH01;1195065;11078124;(L/B/S)U template;Kattendijkdok-Westkaai;51;;;;;
ANTWERPEN-WEST - FH01;1195065;11078125;(L/B/S)U template;Kattendijkdok-Westkaai;51;;;;;
ANTWERPEN-WEST - FH01;1195065;11078126;(L/B/S)U template;Kattendijkdok-Westkaai;51;;;;;
ANTWERPEN-WEST - FH01;1195065;11078127;(L/B/S)U template;Kattendijkdok-Westkaai;51;;;;;
ANTWERPEN-WEST - FH01;1195065;11078128;(L/B/S)U template;Kattendijkdok-Westkaai;51;;;;;
ANTWERPEN-WEST - FH01;1195065;11078129;(L/B/S)U template;Kattendijkdok-Westkaai;51;;;;;
ANTWERPEN-WEST - FH01;1195065;11078130;(L/B/S)U template;Kattendijkdok-Westkaai;51;;;;;
ANTWERPEN-WEST - FH01;1195065;11078131;(L/B/S)U template;Kattendijkdok-Westkaai;51;;;;;
ANTWERPEN-WEST - FH01;1195065;11078132;(L/B/S)U template;Kattendijkdok-Westkaai;51;;;;;
ANTWERPEN-WEST - FH01;1195065;11078133;(L/B/S)U template;Kattendijkdok-Westkaai;51;;;;;
ANTWERPEN-WEST - FH01;1195065;11078134;(L/B/S)U template;Kattendijkdok-Westkaai;51;;;;;
ANTWERPEN-WEST - FH01;1195065;11078135;(L/B/S)U template;Kattendijkdok-Westkaai;51;;;;;
ANTWERPEN-WEST - FH01;1195065;11078136;(L/B/S)U template;Kattendijkdok-Westkaai;51;;;;;
ANTWERPEN-WEST - FH01;1195065;11078137;(L/B/S)U template;Kattendijkdok-Westkaai;51;;;;;
ANTWERPEN-WEST - FH01;1195065;11078138;(L/B/S)U template;Kattendijkdok-Westkaai;51;;;;;
ANTWERPEN-WEST - FH01;1195065;11078139;(L/B/S)U template;Kattendijkdok-Westkaai;51;;;;;
ANTWERPEN-WEST - FH01;1195065;11078140;(L/B/S)U template;Kattendijkdok-Westkaai;51;;;;;
ANTWERPEN-WEST - FH01;1195065;11078141;(L/B/S)U template;Kattendijkdok-Westkaai;51;;;;;
ANTWERPEN-WEST - FH01;1195065;11078142;(L/B/S)U template;Kattendijkdok-Westkaai;51;;;;;
ANTWERPEN-WEST - FH01;1195065;11078143;(L/B/S)U template;Kattendijkdok-Westkaai;51;;;;;
ANTWERPEN-WEST - FH01;1195065;11078144;(L/B/S)U template;Kattendijkdok-Westkaai;51;;;;;
ANTWERPEN-WEST - FH01;1195065;11078145;(L/B/S)U template;Kattendijkdok-Westkaai;51;;;;;
ANTWERPEN-WEST - FH01;1195065;11078146;(L/B/S)U template;Kattendijkdok-Westkaai;51;;;;;
ANTWERPEN-WEST - FH01;1195065;11078147;(L/B/S)U template;Kattendijkdok-Westkaai;51;;;;;
ANTWERPEN-WEST - FH01;1195065;11078148;(L/B/S)U template;Kattendijkdok-Westkaai;51;;;;;
ANTWERPEN-WEST - FH01;1195065;11078149;(L/B/S)U template;Kattendijkdok-Westkaai;51;;;;;
ANTWERPEN-WEST - FH01;1195065;11078150;(L/B/S)U template;Kattendijkdok-Westkaai;51;;;;;
ANTWERPEN-WEST - FH01;1195065;11078151;(L/B/S)U template;Kattendijkdok-Westkaai;51;;;;;
ANTWERPEN-WEST - FH01;1195065;11078152;(L/B/S)U template;Kattendijkdok-Westkaai;51;;;;;
ANTWERPEN-WEST - FH01;1195065;11078153;(L/B/S)U template;Kattendijkdok-Westkaai;51;;;;;
ANTWERPEN-WEST - FH01;1195065;11182555;(L/B/S)U template;Kattendijkdok-Westkaai;51;;;;;
ANTWERPEN-WEST - FH01;1195065;11078154;(L/B/S)U template;Kattendijkdok-Westkaai;51;;;;;
ANTWERPEN-WEST - FH01;1195065;11185356;(L/B/S)U template;Kattendijkdok-Westkaai;51;;;;;
ANTWERPEN-WEST - FH01;1195065;11078155;(L/B/S)U template;Kattendijkdok-Westkaai;51;;;;;
ANTWERPEN-WEST - FH01;1195065;11185357;(L/B/S)U template;Kattendijkdok-Westkaai;51;;;;;
ANTWERPEN-WEST - FH01;1195065;11078156;(L/B/S)U template;Kattendijkdok-Westkaai;51;;;;;
ANTWERPEN-WEST - FH01;1195065;11185358;(L/B/S)U template;Kattendijkdok-Westkaai;51;;;;;
ANTWERPEN-WEST - FH01;1195065;11078157;(L/B/S)U template;Kattendijkdok-Westkaai;51;;;;;
ANTWERPEN-WEST - FH01;1195065;11185359;(L/B/S)U template;Kattendijkdok-Westkaai;51;;;;;
ANTWERPEN-WEST - FH01;1195065;11078158;(L/B/S)U template;Kattendijkdok-Westkaai;51;;;;;
ANTWERPEN-WEST - FH01;1195065;11078159;(L/B/S)U template;Kattendijkdok-Westkaai;51;;;;;
ANTWERPEN-WEST - FH01;1195065;11078160;(L/B/S)U template;Kattendijkdok-Westkaai;51;;;;;
ANTWERPEN-WEST - FH01;1206770;1678441;(L/B/S)U template;Nassaustraat;18;;;;;
ANTWERPEN-WEST - FH01;1206770;1678443;(L/B/S)U template;Nassaustraat;18;;;;;
ANTWERPEN-WEST - FH01;1206770;1678447;(L/B/S)U template;Nassaustraat;18;;;;;
ANTWERPEN-WEST - FH01;1206770;1678449;(L/B/S)U template;Nassaustraat;18;;;;;
ANTWERPEN-WEST - FH01;1206770;1678474;(L/B/S)U template;Nassaustraat;18;;;;;
ANTWERPEN-WEST - FH01;1206770;1678572;(L/B/S)U template;Nassaustraat;18;;;;;
ANTWERPEN-WEST - FH01;1206770;1678573;(L/B/S)U template;Nassaustraat;18;;;;;
ANTWERPEN-WEST - FH01;1206770;1678574;(L/B/S)U template;Nassaustraat;18;;;;;
ANTWERPEN-WEST - FH01;1206770;1678687;(L/B/S)U template;Nassaustraat;18;;;;;
ANTWERPEN-WEST - FH01;1206770;1678688;(L/B/S)U template;Nassaustraat;18;;;;;
ANTWERPEN-WEST - FH01;1206770;1678689;(L/B/S)U template;Nassaustraat;18;;;;;
ANTWERPEN-WEST - FH01;1206770;10368160;(L/B/S)U template;Nassaustraat;18;;;;;
ANTWERPEN-WEST - FH01;1206770;10370317;(L/B/S)U template;Nassaustraat;18;;;;;
ANTWERPEN-WEST - FH01;1206770;10370662;(L/B/S)U template;Nassaustraat;18;;;;;
ANTWERPEN-WEST - FH01;1206770;1677969;(L/B/S)U template;Nassaustraat;18;;;;;
ANTWERPEN-WEST - FH01;1206770;1678011;(L/B/S)U template;Nassaustraat;18;;;;;
ANTWERPEN-WEST - FH01;1206770;1678018;(L/B/S)U template;Nassaustraat;18;;;;;
ANTWERPEN-WEST - FH01;1206770;1678039;(L/B/S)U template;Nassaustraat;18;;;;;
ANTWERPEN-WEST - FH01;1206770;1678169;(L/B/S)U template;Nassaustraat;18;;;;;
ANTWERPEN-WEST - FH01;1206770;1678217;(L/B/S)U template;Nassaustraat;18;;;;;
ANTWERPEN-WEST - FH01;1206770;1678239;(L/B/S)U template;Nassaustraat;18;;;;;
ANTWERPEN-WEST - FH01;1206770;1678309;(L/B/S)U template;Nassaustraat;18;;;;;
ANTWERPEN-WEST - FH01;1206770;1678331;(L/B/S)U template;Nassaustraat;18;;;;;
ANTWERPEN-WEST - FH01;1206770;1678341;(L/B/S)U template;Nassaustraat;18;;;;;
ANTWERPEN-WEST - FH01;1206770;1678355;(L/B/S)U template;Nassaustraat;18;;;;;
ANTWERPEN-WEST - FH01;1206770;1678393;(L/B/S)U template;Nassaustraat;18;;;;;
ANTWERPEN-WEST - FH01;1206770;1678400;(L/B/S)U template;Nassaustraat;18;;;;;
ANTWERPEN-WEST - FH01;1206770;1678406;(L/B/S)U template;Nassaustraat;18;;;;;
ANTWERPEN-WEST - FH01;1206770;1678410;(L/B/S)U template;Nassaustraat;18;;;;;
ANTWERPEN-WEST - FH01;1215943;1852543;(L/B/S)U template;Napelsstraat;79;;;;;
ANTWERPEN-WEST - FH01;1265934;1756814;(L/B/S)U template;August Michielsstraat;34;;;;;
ANTWERPEN-WEST - FH01;1266447;10410695;(L/B/S)U template;Londenstraat;12;;;;;
ANTWERPEN-WEST - FH01;1266447;10410724;(L/B/S)U template;Londenstraat;12;;;;;
ANTWERPEN-WEST - FH01;1266447;10410741;(L/B/S)U template;Londenstraat;12;;;;;
ANTWERPEN-WEST - FH01;1266447;10416518;(L/B/S)U template;Londenstraat;12;;;;;
ANTWERPEN-WEST - FH01;1266714;1753048;(L/B/S)U template;Braziliestraat;33;;;;;
ANTWERPEN-WEST - FH01;1266714;1753126;(L/B/S)U template;Braziliestraat;33;;;;;
ANTWERPEN-WEST - FH01;1266714;1753158;(L/B/S)U template;Braziliestraat;33;;;;;
ANTWERPEN-WEST - FH01;1266714;1753328;(L/B/S)U template;Braziliestraat;33;;;;;
ANTWERPEN-WEST - FH01;1266714;1753448;(L/B/S)U template;Braziliestraat;33;;;;;
ANTWERPEN-WEST - FH01;1266714;1753449;(L/B/S)U template;Braziliestraat;33;;;;;
ANTWERPEN-WEST - FH01;1287193;1668352;(L/B/S)U template;Godefriduskaai;16;;;;;
ANTWERPEN-WEST - FH01;1287193;11077151;(L/B/S)U template;Godefriduskaai;16;;;;;
ANTWERPEN-WEST - FH01;1287193;11077152;(L/B/S)U template;Godefriduskaai;16;;;;;
ANTWERPEN-WEST - FH01;1287193;11077153;(L/B/S)U template;Godefriduskaai;16;;;;;
ANTWERPEN-WEST - FH01;1287193;11077154;(L/B/S)U template;Godefriduskaai;16;;;;;
ANTWERPEN-WEST - FH01;1288092;1702196;(L/B/S)U template;Cadixstraat;21;;;;;
ANTWERPEN-WEST - FH01;1288092;1702210;(L/B/S)U template;Cadixstraat;21;;;;;
ANTWERPEN-WEST - FH01;1288092;1702211;(L/B/S)U template;Cadixstraat;21;;;;;
ANTWERPEN-WEST - FH01;1288092;1702212;(L/B/S)U template;Cadixstraat;21;;;;;
ANTWERPEN-WEST - FH01;1288092;11077980;(L/B/S)U template;Cadixstraat;21;;;;;
ANTWERPEN-WEST - FH01;1288092;11077981;(L/B/S)U template;Cadixstraat;21;;;;;
ANTWERPEN-WEST - FH01;1288092;11077982;(L/B/S)U template;Cadixstraat;21;;;;;
ANTWERPEN-WEST - FH01;1288092;11077983;(L/B/S)U template;Cadixstraat;21;;;;;
ANTWERPEN-WEST - FH01;1288092;11077984;(L/B/S)U template;Cadixstraat;21;;;;;
ANTWERPEN-WEST - FH01;1288092;11077985;(L/B/S)U template;Cadixstraat;21;;;;;
ANTWERPEN-WEST - FH01;1288092;11077986;(L/B/S)U template;Cadixstraat;21;;;;;
ANTWERPEN-WEST - FH01;1288092;11077987;(L/B/S)U template;Cadixstraat;21;;;;;
ANTWERPEN-WEST - FH01;1288092;11077988;(L/B/S)U template;Cadixstraat;21;;;;;
ANTWERPEN-WEST - FH01;1288092;11077989;(L/B/S)U template;Cadixstraat;21;;;;;
ANTWERPEN-WEST - FH01;1288092;11077990;(L/B/S)U template;Cadixstraat;21;;;;;
ANTWERPEN-WEST - FH01;1288092;11077991;(L/B/S)U template;Cadixstraat;21;;;;;
ANTWERPEN-WEST - FH01;1292390;1703718;(L/B/S)U template;Nassaustraat;21;;;;;
ANTWERPEN-WEST - FH01;1294704;10416990;(L/B/S)U template;Londenstraat;47;;;;;
ANTWERPEN-WEST - FH01;1294704;11078174;(L/B/S)U template;Londenstraat;47;;;;;
ANTWERPEN-WEST - FH01;1294704;11078175;(L/B/S)U template;Londenstraat;47;;;;;
ANTWERPEN-WEST - FH01;1294704;11078176;(L/B/S)U template;Londenstraat;47;;;;;
ANTWERPEN-WEST - FH01;1294704;11078177;(L/B/S)U template;Londenstraat;47;;;;;
ANTWERPEN-WEST - FH01;1294704;11078178;(L/B/S)U template;Londenstraat;47;;;;;
ANTWERPEN-WEST - FH01;1294704;11078179;(L/B/S)U template;Londenstraat;47;;;;;
ANTWERPEN-WEST - FH01;1294704;11078180;(L/B/S)U template;Londenstraat;47;;;;;
ANTWERPEN-WEST - FH01;1295616;1639950;(L/B/S)U template;Entrepotplaats;12;;;;;
ANTWERPEN-WEST - FH01;1299606;1711580;(L/B/S)U template;Cadixstraat;23;;;;;
ANTWERPEN-WEST - FH01;1299606;1711581;(L/B/S)U template;Cadixstraat;23;;;;;
ANTWERPEN-WEST - FH01;1299606;1711582;(L/B/S)U template;Cadixstraat;23;;;;;
ANTWERPEN-WEST - FH01;1299606;1711583;(L/B/S)U template;Cadixstraat;23;;;;;
ANTWERPEN-WEST - FH01;1299606;1711584;(L/B/S)U template;Cadixstraat;23;;;;;
ANTWERPEN-WEST - FH01;1299606;1711585;(L/B/S)U template;Cadixstraat;23;;;;;
ANTWERPEN-WEST - FH01;1299606;1711586;(L/B/S)U template;Cadixstraat;23;;;;;
ANTWERPEN-WEST - FH01;1299606;1711587;(L/B/S)U template;Cadixstraat;23;;;;;
ANTWERPEN-WEST - FH01;1299606;1711588;(L/B/S)U template;Cadixstraat;23;;;;;
ANTWERPEN-WEST - FH01;1299606;1711593;(L/B/S)U template;Cadixstraat;23;;;;;
ANTWERPEN-WEST - FH01;1299606;1711594;(L/B/S)U template;Cadixstraat;23;;;;;
ANTWERPEN-WEST - FH01;1299606;1711595;(L/B/S)U template;Cadixstraat;23;;;;;
ANTWERPEN-WEST - FH01;1299606;11077992;(L/B/S)U template;Cadixstraat;23;;;;;
ANTWERPEN-WEST - FH01;1299606;11077993;(L/B/S)U template;Cadixstraat;23;;;;;
ANTWERPEN-WEST - FH01;1299606;11077994;(L/B/S)U template;Cadixstraat;23;;;;;
ANTWERPEN-WEST - FH01;1299606;11077995;(L/B/S)U template;Cadixstraat;23;;;;;
ANTWERPEN-WEST - FH01;1299606;11077996;(L/B/S)U template;Cadixstraat;23;;;;;
ANTWERPEN-WEST - FH01;1299606;11077997;(L/B/S)U template;Cadixstraat;23;;;;;
ANTWERPEN-WEST - FH01;1299606;11077998;(L/B/S)U template;Cadixstraat;23;;;;;
ANTWERPEN-WEST - FH01;1299606;11077999;(L/B/S)U template;Cadixstraat;23;;;;;
ANTWERPEN-WEST - FH01;1299606;11078000;(L/B/S)U template;Cadixstraat;23;;;;;
ANTWERPEN-WEST - FH01;1299606;11078001;(L/B/S)U template;Cadixstraat;23;;;;;
ANTWERPEN-WEST - FH01;1299606;11078002;(L/B/S)U template;Cadixstraat;23;;;;;
ANTWERPEN-WEST - FH01;1299606;11078003;(L/B/S)U template;Cadixstraat;23;;;;;
ANTWERPEN-WEST - FH01;1299606;11078004;(L/B/S)U template;Cadixstraat;23;;;;;
ANTWERPEN-WEST - FH01;1299606;11078005;(L/B/S)U template;Cadixstraat;23;;;;;
ANTWERPEN-WEST - FH01;1299606;11078006;(L/B/S)U template;Cadixstraat;23;;;;;
ANTWERPEN-WEST - FH01;1299606;11078007;(L/B/S)U template;Cadixstraat;23;;;;;
ANTWERPEN-WEST - FH01;1299606;11078008;(L/B/S)U template;Cadixstraat;23;;;;;
ANTWERPEN-WEST - FH01;1365795;1715163;(L/B/S)U template;Braziliestraat;24;;;;;
ANTWERPEN-WEST - FH01;1365795;1715209;(L/B/S)U template;Braziliestraat;24;;;;;
ANTWERPEN-WEST - FH01;1365795;1715210;(L/B/S)U template;Braziliestraat;24;;;;;
ANTWERPEN-WEST - FH01;1365795;1715300;(L/B/S)U template;Braziliestraat;24;;;;;
ANTWERPEN-WEST - FH01;1365795;1715301;(L/B/S)U template;Braziliestraat;24;;;;;
ANTWERPEN-WEST - FH01;1365795;1715410;(L/B/S)U template;Braziliestraat;24;;;;;
ANTWERPEN-WEST - FH01;1365795;1715523;(L/B/S)U template;Braziliestraat;24;;;;;
ANTWERPEN-WEST - FH01;1365795;1715524;(L/B/S)U template;Braziliestraat;24;;;;;
ANTWERPEN-WEST - FH01;1365795;1715632;(L/B/S)U template;Braziliestraat;24;;;;;
ANTWERPEN-WEST - FH01;1365795;1715696;(L/B/S)U template;Braziliestraat;24;;;;;
ANTWERPEN-WEST - FH01;1365795;1715697;(L/B/S)U template;Braziliestraat;24;;;;;
ANTWERPEN-WEST - FH01;1365795;1715755;(L/B/S)U template;Braziliestraat;24;;;;;
ANTWERPEN-WEST - FH01;1365795;1715796;(L/B/S)U template;Braziliestraat;24;;;;;
ANTWERPEN-WEST - FH01;1365795;1715799;(L/B/S)U template;Braziliestraat;24;;;;;
ANTWERPEN-WEST - FH01;1365795;11184342;(L/B/S)U template;Braziliestraat;24;;;;;
ANTWERPEN-WEST - FH01;1366835;10412703;(L/B/S)U template;Oudeleeuwenrui;19;;B;BOWN;B;BOWN
ANTWERPEN-WEST - FH01;1366835;10413411;(L/B/S)U template;Oudeleeuwenrui;19;;B;BOWN;B;BOWN
ANTWERPEN-WEST - FH01;1366835;11184349;(L/B/S)U template;Oudeleeuwenrui;19;;B;BOWN;B;BOWN
ANTWERPEN-WEST - FH01;1366835;11184350;(L/B/S)U template;Oudeleeuwenrui;19;;B;BOWN;B;BOWN
ANTWERPEN-WEST - FH01;1366835;11184351;(L/B/S)U template;Oudeleeuwenrui;19;;B;BOWN;B;BOWN
ANTWERPEN-WEST - FH01;1366835;11184352;(L/B/S)U template;Oudeleeuwenrui;19;;B;BOWN;B;BOWN
ANTWERPEN-WEST - FH01;1366835;11184353;(L/B/S)U template;Oudeleeuwenrui;19;;B;BOWN;B;BOWN
ANTWERPEN-WEST - FH01;1366835;11184354;(L/B/S)U template;Oudeleeuwenrui;19;;B;BOWN;B;BOWN
ANTWERPEN-WEST - FH01;1366835;11184355;(L/B/S)U template;Oudeleeuwenrui;19;;B;BOWN;B;BOWN
ANTWERPEN-WEST - FH01;1454935;1820759;(L/B/S)U template;Genuastraat;6;;;;;
ANTWERPEN-WEST - FH01;1454935;1820761;(L/B/S)U template;Genuastraat;6;;;;;
ANTWERPEN-WEST - FH01;1454935;1820945;(L/B/S)U template;Genuastraat;6;;;;;
ANTWERPEN-WEST - FH01;1454935;1820948;(L/B/S)U template;Genuastraat;6;;;;;
ANTWERPEN-WEST - FH01;1454935;1821313;(L/B/S)U template;Genuastraat;6;;;;;
ANTWERPEN-WEST - FH01;1454935;1821315;(L/B/S)U template;Genuastraat;6;;;;;
ANTWERPEN-WEST - FH01;1454935;1821619;(L/B/S)U template;Genuastraat;6;;;;;
ANTWERPEN-WEST - FH01;1454935;11184322;(L/B/S)U template;Genuastraat;6;;;;;
ANTWERPEN-WEST - FH01;1454935;11184323;(L/B/S)U template;Genuastraat;6;;;;;
ANTWERPEN-WEST - FH01;1506186;1630965;(L/B/S)U template;Catharina Pepijnstraat;11;;;;;
ANTWERPEN-WEST - FH01;1506186;1630966;(L/B/S)U template;Catharina Pepijnstraat;11;;;;;
ANTWERPEN-WEST - FH01;1506186;1630967;(L/B/S)U template;Catharina Pepijnstraat;11;;;;;
ANTWERPEN-WEST - FH01;1506186;1630968;(L/B/S)U template;Catharina Pepijnstraat;11;;;;;
ANTWERPEN-WEST - FH01;1506186;1630969;(L/B/S)U template;Catharina Pepijnstraat;11;;;;;
ANTWERPEN-WEST - FH01;1506186;1630970;(L/B/S)U template;Catharina Pepijnstraat;11;;;;;
ANTWERPEN-WEST - FH01;1513863;1853076;(L/B/S)U template;Nassaustraat;8;;;;;
ANTWERPEN-WEST - FH01;1513863;1853077;(L/B/S)U template;Nassaustraat;8;;;;;
ANTWERPEN-WEST - FH01;1513863;1853078;(L/B/S)U template;Nassaustraat;8;;;;;
ANTWERPEN-WEST - FH01;1513863;1853358;(L/B/S)U template;Nassaustraat;8;;;;;
ANTWERPEN-WEST - FH01;1513863;1853582;(L/B/S)U template;Nassaustraat;8;;;;;
ANTWERPEN-WEST - FH01;1513863;1854143;(L/B/S)U template;Nassaustraat;8;;;;;
ANTWERPEN-WEST - FH01;1513863;10375923;(L/B/S)U template;Nassaustraat;8;;;;;
ANTWERPEN-WEST - FH01;1513863;10375924;(L/B/S)U template;Nassaustraat;8;;;;;
ANTWERPEN-WEST - FH01;1513863;10375925;(L/B/S)U template;Nassaustraat;8;;;;;
ANTWERPEN-WEST - FH01;1513863;10375968;(L/B/S)U template;Nassaustraat;8;;;;;
ANTWERPEN-WEST - FH01;1513863;10375969;(L/B/S)U template;Nassaustraat;8;;;;;
ANTWERPEN-WEST - FH01;1513863;10375970;(L/B/S)U template;Nassaustraat;8;;;;;
ANTWERPEN-WEST - FH01;1734625;10364124;(L/B/S)U template;Sint-Aldegondiskaai;18;;;;;
ANTWERPEN-WEST - FH01;1734625;11077974;(L/B/S)U template;Sint-Aldegondiskaai;18;;;;;
ANTWERPEN-WEST - FH01;1734625;11077975;(L/B/S)U template;Sint-Aldegondiskaai;18;;;;;
ANTWERPEN-WEST - FH01;1734625;11077976;(L/B/S)U template;Sint-Aldegondiskaai;18;;;;;
ANTWERPEN-WEST - FH01;1734625;11077977;(L/B/S)U template;Sint-Aldegondiskaai;18;;;;;
ANTWERPEN-WEST - FH01;1734625;11077978;(L/B/S)U template;Sint-Aldegondiskaai;18;;;;;
ANTWERPEN-WEST - FH01;1734627;1696210;(L/B/S)U template;Sint-Aldegondiskaai;20;;;;;
ANTWERPEN-WEST - FH01;1734631;1786877;(L/B/S)U template;Sint-Aldegondiskaai;44;;;;;
ANTWERPEN-WEST - FH01;1734632;10360234;(L/B/S)U template;Sint-Aldegondiskaai;46;;;;;
ANTWERPEN-WEST - FH01;1734632;10360235;(L/B/S)U template;Sint-Aldegondiskaai;46;;;;;
ANTWERPEN-WEST - FH01;1734632;10360236;(L/B/S)U template;Sint-Aldegondiskaai;46;;;;;
ANTWERPEN-WEST - FH01;1734632;10360237;(L/B/S)U template;Sint-Aldegondiskaai;46;;;;;
ANTWERPEN-WEST - FH01;1734632;10360238;(L/B/S)U template;Sint-Aldegondiskaai;46;;;;;
ANTWERPEN-WEST - FH01;1734632;10360239;(L/B/S)U template;Sint-Aldegondiskaai;46;;;;;
ANTWERPEN-WEST - FH01;1734633;10365478;(L/B/S)U template;Sint-Aldegondiskaai;50;;;;;
ANTWERPEN-WEST - FH01;1734633;10365479;(L/B/S)U template;Sint-Aldegondiskaai;50;;;;;
ANTWERPEN-WEST - FH01;1734633;10365480;(L/B/S)U template;Sint-Aldegondiskaai;50;;;;;
ANTWERPEN-WEST - FH01;1734633;10365481;(L/B/S)U template;Sint-Aldegondiskaai;50;;;;;
ANTWERPEN-WEST - FH01;1734634;11077962;(L/B/S)U template;Sint-Aldegondiskaai;52;;;;;
ANTWERPEN-WEST - FH01;1734635;1812010;(L/B/S)U template;Sint-Aldegondiskaai;54;;;;;
ANTWERPEN-WEST - FH01;1734635;1812011;(L/B/S)U template;Sint-Aldegondiskaai;54;;;;;
ANTWERPEN-WEST - FH01;1734635;1812012;(L/B/S)U template;Sint-Aldegondiskaai;54;;;;;
ANTWERPEN-WEST - FH01;1734635;11077964;(L/B/S)U template;Sint-Aldegondiskaai;54;;;;;
ANTWERPEN-WEST - FH01;1734635;11077965;(L/B/S)U template;Sint-Aldegondiskaai;54;;;;;
ANTWERPEN-WEST - FH01;1734635;11077966;(L/B/S)U template;Sint-Aldegondiskaai;54;;;;;
ANTWERPEN-WEST - FH01;1734635;11077967;(L/B/S)U template;Sint-Aldegondiskaai;54;;;;;
ANTWERPEN-WEST - FH01;1734635;11077968;(L/B/S)U template;Sint-Aldegondiskaai;54;;;;;
ANTWERPEN-WEST - FH01;1734636;1815171;(L/B/S)U template;Sint-Aldegondiskaai;56;;;;;
ANTWERPEN-WEST - FH01;1734637;11077044;(L/B/S)U template;Sint-Aldegondiskaai;58;;;;;
ANTWERPEN-WEST - FH01;1734638;1826004;(L/B/S)U template;Sint-Aldegondiskaai;60;;;;;
ANTWERPEN-WEST - FH01;1735088;1652752;(L/B/S)U template;Amsterdamstraat;14;;;;;
ANTWERPEN-WEST - FH01;1735088;1652753;(L/B/S)U template;Amsterdamstraat;14;;;;;
ANTWERPEN-WEST - FH01;1735088;1652754;(L/B/S)U template;Amsterdamstraat;14;;;;;
ANTWERPEN-WEST - FH01;1735088;1652945;(L/B/S)U template;Amsterdamstraat;14;;;;;
ANTWERPEN-WEST - FH01;1735088;1652946;(L/B/S)U template;Amsterdamstraat;14;;;;;
ANTWERPEN-WEST - FH01;1735088;1652947;(L/B/S)U template;Amsterdamstraat;14;;;;;
ANTWERPEN-WEST - FH01;1735088;1653123;(L/B/S)U template;Amsterdamstraat;14;;;;;
ANTWERPEN-WEST - FH01;1735088;1653124;(L/B/S)U template;Amsterdamstraat;14;;;;;
ANTWERPEN-WEST - FH01;1735088;1653125;(L/B/S)U template;Amsterdamstraat;14;;;;;
